municipality,group,variable,month,Mujeres con primer control post parto,TOTAL
SAN MATIAS,atencion de partos en servicios,mujeres con primer control post parto,2010-07-01,6,6
SAN MIGUEL DE VELASCO,atencion de partos en servicios,mujeres con primer control post parto,2010-07-01,13,13
SAN PABLO DE LIPEZ,atencion de partos en servicios,mujeres con primer control post parto,2010-07-01,2,2
SAN PEDRO,atencion de partos en servicios,mujeres con primer control post parto,2010-07-01,6,6
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,mujeres con primer control post parto,2010-07-01,7,7
SAN PEDRO DE CURAHUARA,atencion de partos en servicios,mujeres con primer control post parto,2010-07-01,1,1
SAN PEDRO DE TIQUINA,atencion de partos en servicios,mujeres con primer control post parto,2010-07-01,3,3
SAN PEDRO(PND),atencion de partos en servicios,mujeres con primer control post parto,2010-07-01,1,1
SAN RAFAEL,atencion de partos en servicios,mujeres con primer control post parto,2010-07-01,4,4
SAN RAMON BENI,atencion de partos en servicios,mujeres con primer control post parto,2010-07-01,7,7
SAN RAMON SCZ,atencion de partos en servicios,mujeres con primer control post parto,2010-07-01,18,18
SANTA ANA,atencion de partos en servicios,mujeres con primer control post parto,2010-07-01,6,6
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,mujeres con primer control post parto,2010-07-01,824,824
SANTA ROSA,atencion de partos en servicios,mujeres con primer control post parto,2010-07-01,8,8
SANTA ROSA DEL SARA,atencion de partos en servicios,mujeres con primer control post parto,2010-07-01,15,15
SANTIAGO DE CALLAPA,atencion de partos en servicios,mujeres con primer control post parto,2010-07-01,1,1
SANTIAGO DE HUARI,atencion de partos en servicios,mujeres con primer control post parto,2010-07-01,13,13
SANTIAGO DE HUATA,atencion de partos en servicios,mujeres con primer control post parto,2010-07-01,6,6
SANTIAGO DE MACHACA,atencion de partos en servicios,mujeres con primer control post parto,2010-07-01,6,6
SANTIVAÑES,atencion de partos en servicios,mujeres con primer control post parto,2010-07-01,4,4
SANTUARIO DE QUILLACAS,atencion de partos en servicios,mujeres con primer control post parto,2010-07-01,10,10
SAPAHAQUI,atencion de partos en servicios,mujeres con primer control post parto,2010-07-01,10,10
SENA,atencion de partos en servicios,mujeres con primer control post parto,2010-07-01,1,1
SHINAOTA,atencion de partos en servicios,mujeres con primer control post parto,2010-07-01,22,22
SICA SICA (VILLA AROMA),atencion de partos en servicios,mujeres con primer control post parto,2010-07-01,25,25
SICAYA,atencion de partos en servicios,mujeres con primer control post parto,2010-07-01,5,5
SIPE SIPE,atencion de partos en servicios,mujeres con primer control post parto,2010-07-01,22,22
SOPACHUY,atencion de partos en servicios,mujeres con primer control post parto,2010-07-01,11,11
SORACACHI,atencion de partos en servicios,mujeres con primer control post parto,2010-07-01,17,17
SORATA,atencion de partos en servicios,mujeres con primer control post parto,2010-07-01,15,15
SUCRE,atencion de partos en servicios,mujeres con primer control post parto,2010-07-01,308,308
TACACOMA,atencion de partos en servicios,mujeres con primer control post parto,2010-07-01,4,4
TACOBAMBA,atencion de partos en servicios,mujeres con primer control post parto,2010-07-01,13,13
TACOPAYA,atencion de partos en servicios,mujeres con primer control post parto,2010-07-01,13,13
TAPACARI,atencion de partos en servicios,mujeres con primer control post parto,2010-07-01,35,35
TARABUCO,atencion de partos en servicios,mujeres con primer control post parto,2010-07-01,38,38
TARACO,atencion de partos en servicios,mujeres con primer control post parto,2010-07-01,3,3
TARATA,atencion de partos en servicios,mujeres con primer control post parto,2010-07-01,12,12
TARIJA,atencion de partos en servicios,mujeres con primer control post parto,2010-07-01,160,160
TARVITA,atencion de partos en servicios,mujeres con primer control post parto,2010-07-01,20,20
TEOPONTE,atencion de partos en servicios,mujeres con primer control post parto,2010-07-01,3,3
TIAWANACU,atencion de partos en servicios,mujeres con primer control post parto,2010-07-01,13,13
TINGUIPAYA,atencion de partos en servicios,mujeres con primer control post parto,2010-07-01,19,19
TIPUANI,atencion de partos en servicios,mujeres con primer control post parto,2010-07-01,12,12
TIQUIPAYA,atencion de partos en servicios,mujeres con primer control post parto,2010-07-01,72,72
TIRAQUE (CBBA),atencion de partos en servicios,mujeres con primer control post parto,2010-07-01,29,29
TOCO,atencion de partos en servicios,mujeres con primer control post parto,2010-07-01,4,4
TOLATA,atencion de partos en servicios,mujeres con primer control post parto,2010-07-01,6,6
TOLEDO,atencion de partos en servicios,mujeres con primer control post parto,2010-07-01,11,11
TOMAVE,atencion de partos en servicios,mujeres con primer control post parto,2010-07-01,9,9
TOMINA,atencion de partos en servicios,mujeres con primer control post parto,2010-07-01,10,10
TORO TORO,atencion de partos en servicios,mujeres con primer control post parto,2010-07-01,3,3
TOTORA(CBBA),atencion de partos en servicios,mujeres con primer control post parto,2010-07-01,13,13
TOTORA(ORR),atencion de partos en servicios,mujeres con primer control post parto,2010-07-01,7,7
TRIGAL,atencion de partos en servicios,mujeres con primer control post parto,2010-07-01,2,2
TRINIDAD,atencion de partos en servicios,mujeres con primer control post parto,2010-07-01,67,67
TUPIZA,atencion de partos en servicios,mujeres con primer control post parto,2010-07-01,75,75
TURCO,atencion de partos en servicios,mujeres con primer control post parto,2010-07-01,5,5
UMALA,atencion de partos en servicios,mujeres con primer control post parto,2010-07-01,10,10
UNCIA,atencion de partos en servicios,mujeres con primer control post parto,2010-07-01,14,14
URIONDO (A. CONCEPCION),atencion de partos en servicios,mujeres con primer control post parto,2010-07-01,12,12
URUBICHA,atencion de partos en servicios,mujeres con primer control post parto,2010-07-01,13,13
UYUNI,atencion de partos en servicios,mujeres con primer control post parto,2010-07-01,19,19
VACAS,atencion de partos en servicios,mujeres con primer control post parto,2010-07-01,9,9
VALLEGRANDE,atencion de partos en servicios,mujeres con primer control post parto,2010-07-01,24,24
VIACHA,atencion de partos en servicios,mujeres con primer control post parto,2010-07-01,59,59
VILA VILA,atencion de partos en servicios,mujeres con primer control post parto,2010-07-01,7,7
VILLA CHARCAS,atencion de partos en servicios,mujeres con primer control post parto,2010-07-01,13,13
VILLA MONTES,atencion de partos en servicios,mujeres con primer control post parto,2010-07-01,48,48
VILLA NUEVA (LOMA ALTA),atencion de partos en servicios,mujeres con primer control post parto,2010-07-01,1,1
VILLA RIVERO,atencion de partos en servicios,mujeres con primer control post parto,2010-07-01,11,11
VILLA SERRANO,atencion de partos en servicios,mujeres con primer control post parto,2010-07-01,18,18
VILLA TUNARI,atencion de partos en servicios,mujeres con primer control post parto,2010-07-01,80,80
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,mujeres con primer control post parto,2010-07-01,14,14
VILLAZON,atencion de partos en servicios,mujeres con primer control post parto,2010-07-01,75,75
VINTO,atencion de partos en servicios,mujeres con primer control post parto,2010-07-01,59,59
VITICHI,atencion de partos en servicios,mujeres con primer control post parto,2010-07-01,10,10
WALDO BALLIVIAN,atencion de partos en servicios,mujeres con primer control post parto,2010-07-01,1,1
WARNES,atencion de partos en servicios,mujeres con primer control post parto,2010-07-01,37,37
YACUIBA,atencion de partos en servicios,mujeres con primer control post parto,2010-07-01,31,31
YAMPARAEZ,atencion de partos en servicios,mujeres con primer control post parto,2010-07-01,10,10
YANACACHI,atencion de partos en servicios,mujeres con primer control post parto,2010-07-01,3,3
YAPACANI,atencion de partos en servicios,mujeres con primer control post parto,2010-07-01,71,71
YOCALLA,atencion de partos en servicios,mujeres con primer control post parto,2010-07-01,4,4
YOTALA,atencion de partos en servicios,mujeres con primer control post parto,2010-07-01,5,5
YUNCHARA,atencion de partos en servicios,mujeres con primer control post parto,2010-07-01,10,10
ZUDAÑEZ,atencion de partos en servicios,mujeres con primer control post parto,2010-07-01,5,5
ACACIO,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,2,2
ACHACACHI,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,35,35
ACHOCALLA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,5,5
AIQUILE,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,34,34
ALALAY,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,2,2
ALCALA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,6,6
ALTO BENI,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,5,5
ANCORAIMES,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,5,5
ANDAMARCA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,5,5
ANTEQUERA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,1,1
ANZALDO,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,3,3
APOLO,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,5,5
ARAMPAMPA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,4,4
ARANI,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,7,7
ARBIETO,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,13,13
ARQUE,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,25,25
ASCENCION DE GUARAYOS,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,51,51
ATOCHA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,12,12
AUCAPATA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,7,7
AYATA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,3,3
AYO AYO,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,15,15
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,25,25
AZURDUY,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,26,26
BATALLAS,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,20,20
BAURES,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,7,7
BELEN DE ANDAMARCA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,1,1
BELEN DE URMIRI,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,2,2
BERMEJO,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,52,52
BETANZOS,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,34,34
BOLIVAR,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,8,8
BOYUIBE,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,2,2
BUENA VISTA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,8,8
CABEZAS,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,15,15
CAIROMA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,10,10
"CAIZA ""D""",atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,20,20
CAJUATA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,8,8
CALACOTO,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,2,2
CALAMARCA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,17,17
CAMARGO,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,35,35
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,1,1
CAMIRI,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,26,26
CAPINOTA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,19,19
CAQUIAVIRI,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,8,8
CARACOLLO,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,32,32
CARANAVI,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,52,52
CARAPARI,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,11,11
CARIPUYO,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,5,5
CARMEN RIVERO TORREZ,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,5,5
CHACARILLA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,1,1
CHALLAPATA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,49,49
CHAQUI,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,6,6
CHARAGUA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,48,48
CHAYANTA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,22,22
CHIMORE,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,26,26
CHIPAYA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,3,3
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,16,16
CHUMA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,13,13
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,9,9
CKOCHAS,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,30,30
CLIZA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,31,31
COBIJA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,56,56
COCAPATA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,20,20
COCHABAMBA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,594,594
COIPASA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,1,1
COLCAPIRHUA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,38,38
"COLCHA ""K""",atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,7,7
COLLANA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,4,4
COLOMI,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,18,18
COLPA BELGICA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,9,9
COLQUECHACA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,74,74
COLQUENCHA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,17,17
COLQUIRI,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,19,19
COMARAPA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,23,23
COMBAYA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,3,3
CONCEPCION,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,8,8
COPACABANA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,15,15
CORIPATA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,16,16
CORO CORO,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,7,7
COROICO,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,18,18
CORQUE,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,8,8
COTAGAITA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,21,21
COTOCA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,100,100
CUATRO CAÑADAS,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,17,17
CUEVO,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,7,7
CULPINA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,22,22
CURAHUARA DE CARANGAS,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,8,8
CURVA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,1,1
DESAGUADERO,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,9,9
EL ALTO,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,629,629
EL CHORO,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,9,9
EL PUENTE(STC),atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,13,13
EL PUENTE(TJA),atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,8,8
EL TORNO,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,36,36
EL VILLAR,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,2,2
ENTRE RIOS TRJ,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,18,18
ENTRE RIOS CBBA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,34,34
ESCOMA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,7,7
EUCALIPTUS,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,5,5
EXALTACION,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,1,1
FERNANDEZ ALONSO,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,16,16
GENERAL SAAVEDRA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,8,8
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,6,6
GUANAY,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,15,15
GUAQUI,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,6,6
GUAYARAMERIN,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,34,34
GUTIERREZ,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,13,13
HUACARETA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,13,13
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,3,3
HUANUNI,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,19,19
HUARACAJE,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,5,5
HUARINA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,2,2
HUAYLLAMARCA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,1,1
ICHOCA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,4,4
ICLA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,14,14
INCAHUASI,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,31,31
INGAVI (HUMAITA),atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,1,1
INQUISIVI,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,22,22
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,9,9
IXIAMAS,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,1,1
JESUS DE MACHACA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,26,26
LA ASUNTA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,43,43
LA GUARDIA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,57,57
LA PAZ,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,1293,1293
LAGUNILLAS,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,8,8
LAJA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,14,14
LAS CARRERAS,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,3,3
LICOMA PAMPA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,3,3
LLALLAGUA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,41,41
LLICA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,2,2
LORETO,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,2,2
LURIBAY,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,4,4
MACHACAMARCA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,5,5
MACHARETI,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,9,9
MAGDALENA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,13,13
MAIRANA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,18,18
MAPIRI,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,22,22
MECAPACA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,6,6
MINEROS,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,26,26
MIZQUE,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,24,24
MOCOMOCO,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,17,17
MOJINETE,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,3,3
MOJOCOYA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,13,13
MONTEAGUDO,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,47,47
MONTERO,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,57,57
MORO MORO,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,1,1
MOROCHATA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,20,20
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,3,3
NUEVO MANOA (NUEVA ESPERANZA),atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,2,2
OCURI,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,28,28
OKINAWA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,6,6
OMEREQUE,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,3,3
ORURO,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,548,548
PADCAYA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,14,14
PADILLA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,8,8
PAILON,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,14,14
PALCA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,4,4
PALOS BLANCOS,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,34,34
PAMPA AULLAGAS,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,7,7
PAMPA GRANDE,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,9,9
PASORAPA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,3,3
PATACAMAYA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,19,19
PAZÑA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,9,9
PELECHUCO,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,4,4
POCOATA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,36,36
POCONA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,16,16
POJO (CBBA),atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,20,20
POOPO,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,2,2
PORCO,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,17,17
POROMA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,43,43
PORONGO,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,9,9
PORTACHUELO,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,19,19
PORVENIR,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,3,3
POSTRER VALLE,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,1,1
POTOSI,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,317,317
PRESTO,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,17,17
PUCARA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,5,5
PUCARANI,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,24,24
PUERTO ACOSTA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,6,6
PUERTO CARABUCO,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,13,13
PUERTO GONZALO MORENO,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,6,6
PUERTO PEREZ,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,11,11
PUERTO QUIJARRO,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,6,6
PUERTO RICO,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,11,11
PUERTO SILES,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,2,2
PUERTO SUAREZ,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,27,27
PUERTO VILLARROEL,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,68,68
PUNA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,38,38
PUNATA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,25,25
QUILLACOLLO,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,58,58
QUIME,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,3,3
RAVELO,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,24,24
REYES,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,6,6
RIBERALTA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,7,7
ROBORE,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,25,25
RURRENABAQUE,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,11,11
SACABA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,195,195
SACABAMBA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,3,3
SACACA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,28,28
SAIPINA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,9,9
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,12,12
SAMAIPATA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,13,13
SAN ANDRES,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,26,26
SAN ANDRES DE MACHACA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,3,3
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,12,12
SAN BENITO,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,7,7
SAN BORJA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,81,81
SAN BUENA VENTURA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,24,24
SAN CARLOS,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,18,18
SAN IGNACIO,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,29,29
SAN IGNACIO DE VELASCO,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,96,96
SAN JAVIER(BNI),atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,2,2
SAN JAVIER(STC),atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,23,23
SAN JOAQUIN,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,8,8
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,27,27
SAN JUAN DE YAPACANI,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,1,1
SAN JULIAN,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,31,31
SAN LORENZO(PND),atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,6,6
SAN LORENZO(TJA),atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,11,11
SAN LUCAS,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,78,78
SAN MATIAS,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,6,6
SAN MIGUEL DE VELASCO,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,18,18
SAN PEDRO,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,15,15
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,34,34
SAN PEDRO DE CURAHUARA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,6,6
SAN PEDRO DE QUEMES,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,1,1
SAN PEDRO DE TIQUINA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,3,3
SAN PEDRO(PND),atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,3,3
SAN RAFAEL,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,12,12
SAN RAMON BENI,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,6,6
SAN RAMON SCZ,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,18,18
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,1023,1023
SANTA ROSA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,8,8
SANTA ROSA DEL SARA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,19,19
SANTIAGO DE CALLAPA,atencion de partos en servicios,mujeres con primer control post parto,2010-08-01,4,4
