municipality,group,variable,month,Nacidos muertos,TOTAL
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,nacidos muertos,2010-07-01,1,1
SAN LUCAS,atencion de partos en servicios,nacidos muertos,2010-07-01,3,3
SAN MATIAS,atencion de partos en servicios,nacidos muertos,2010-07-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos,2010-07-01,24,24
SUCRE,atencion de partos en servicios,nacidos muertos,2010-07-01,11,11
TARIJA,atencion de partos en servicios,nacidos muertos,2010-07-01,5,5
TORO TORO,atencion de partos en servicios,nacidos muertos,2010-07-01,2,2
TRINIDAD,atencion de partos en servicios,nacidos muertos,2010-07-01,3,3
TUPIZA,atencion de partos en servicios,nacidos muertos,2010-07-01,2,2
VILLA MONTES,atencion de partos en servicios,nacidos muertos,2010-07-01,2,2
VILLA TUNARI,atencion de partos en servicios,nacidos muertos,2010-07-01,2,2
VILLAZON,atencion de partos en servicios,nacidos muertos,2010-07-01,2,2
WARNES,atencion de partos en servicios,nacidos muertos,2010-07-01,1,1
YACUIBA,atencion de partos en servicios,nacidos muertos,2010-07-01,1,1
APOLO,atencion de partos en servicios,nacidos muertos,2010-08-01,1,1
ATOCHA,atencion de partos en servicios,nacidos muertos,2010-08-01,1,1
AZURDUY,atencion de partos en servicios,nacidos muertos,2010-08-01,1,1
CAIROMA,atencion de partos en servicios,nacidos muertos,2010-08-01,1,1
"CAIZA ""D""",atencion de partos en servicios,nacidos muertos,2010-08-01,1,1
CAMARGO,atencion de partos en servicios,nacidos muertos,2010-08-01,1,1
CAMIRI,atencion de partos en servicios,nacidos muertos,2010-08-01,2,2
CARANAVI,atencion de partos en servicios,nacidos muertos,2010-08-01,1,1
CHARAGUA,atencion de partos en servicios,nacidos muertos,2010-08-01,1,1
CHAYANTA,atencion de partos en servicios,nacidos muertos,2010-08-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,nacidos muertos,2010-08-01,1,1
CHUMA,atencion de partos en servicios,nacidos muertos,2010-08-01,1,1
CKOCHAS,atencion de partos en servicios,nacidos muertos,2010-08-01,2,2
COCHABAMBA,atencion de partos en servicios,nacidos muertos,2010-08-01,27,27
COMARAPA,atencion de partos en servicios,nacidos muertos,2010-08-01,1,1
COROICO,atencion de partos en servicios,nacidos muertos,2010-08-01,2,2
COTOCA,atencion de partos en servicios,nacidos muertos,2010-08-01,1,1
EL ALTO,atencion de partos en servicios,nacidos muertos,2010-08-01,15,15
EL VILLAR,atencion de partos en servicios,nacidos muertos,2010-08-01,1,1
ESCOMA,atencion de partos en servicios,nacidos muertos,2010-08-01,1,1
EXALTACION,atencion de partos en servicios,nacidos muertos,2010-08-01,1,1
GUAYARAMERIN,atencion de partos en servicios,nacidos muertos,2010-08-01,1,1
HUANUNI,atencion de partos en servicios,nacidos muertos,2010-08-01,1,1
LA PAZ,atencion de partos en servicios,nacidos muertos,2010-08-01,28,28
LLALLAGUA,atencion de partos en servicios,nacidos muertos,2010-08-01,1,1
MONTEAGUDO,atencion de partos en servicios,nacidos muertos,2010-08-01,2,2
MONTERO,atencion de partos en servicios,nacidos muertos,2010-08-01,2,2
OCURI,atencion de partos en servicios,nacidos muertos,2010-08-01,1,1
ORURO,atencion de partos en servicios,nacidos muertos,2010-08-01,9,9
PADILLA,atencion de partos en servicios,nacidos muertos,2010-08-01,1,1
PATACAMAYA,atencion de partos en servicios,nacidos muertos,2010-08-01,2,2
POCOATA,atencion de partos en servicios,nacidos muertos,2010-08-01,1,1
PORCO,atencion de partos en servicios,nacidos muertos,2010-08-01,6,6
POROMA,atencion de partos en servicios,nacidos muertos,2010-08-01,2,2
PORTACHUELO,atencion de partos en servicios,nacidos muertos,2010-08-01,1,1
POTOSI,atencion de partos en servicios,nacidos muertos,2010-08-01,5,5
PRESTO,atencion de partos en servicios,nacidos muertos,2010-08-01,1,1
PUERTO VILLARROEL,atencion de partos en servicios,nacidos muertos,2010-08-01,2,2
PUNATA,atencion de partos en servicios,nacidos muertos,2010-08-01,6,6
QUILLACOLLO,atencion de partos en servicios,nacidos muertos,2010-08-01,2,2
RIBERALTA,atencion de partos en servicios,nacidos muertos,2010-08-01,3,3
ROBORE,atencion de partos en servicios,nacidos muertos,2010-08-01,1,1
SACABA,atencion de partos en servicios,nacidos muertos,2010-08-01,1,1
SAMAIPATA,atencion de partos en servicios,nacidos muertos,2010-08-01,1,1
SAN IGNACIO,atencion de partos en servicios,nacidos muertos,2010-08-01,1,1
SAN LUCAS,atencion de partos en servicios,nacidos muertos,2010-08-01,1,1
SAN RAMON BENI,atencion de partos en servicios,nacidos muertos,2010-08-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos,2010-08-01,34,34
SUCRE,atencion de partos en servicios,nacidos muertos,2010-08-01,6,6
TARABUCO,atencion de partos en servicios,nacidos muertos,2010-08-01,1,1
TARIJA,atencion de partos en servicios,nacidos muertos,2010-08-01,4,4
TARVITA,atencion de partos en servicios,nacidos muertos,2010-08-01,1,1
TRINIDAD,atencion de partos en servicios,nacidos muertos,2010-08-01,5,5
TUPIZA,atencion de partos en servicios,nacidos muertos,2010-08-01,1,1
VILLA MONTES,atencion de partos en servicios,nacidos muertos,2010-08-01,2,2
VILLA TUNARI,atencion de partos en servicios,nacidos muertos,2010-08-01,1,1
VILLAZON,atencion de partos en servicios,nacidos muertos,2010-08-01,2,2
WARNES,atencion de partos en servicios,nacidos muertos,2010-08-01,1,1
YACUIBA,atencion de partos en servicios,nacidos muertos,2010-08-01,1,1
AIQUILE,atencion de partos en servicios,nacidos muertos,2010-09-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en servicios,nacidos muertos,2010-09-01,1,1
BETANZOS,atencion de partos en servicios,nacidos muertos,2010-09-01,1,1
CAQUIAVIRI,atencion de partos en servicios,nacidos muertos,2010-09-01,1,1
CARANAVI,atencion de partos en servicios,nacidos muertos,2010-09-01,3,3
CHIMORE,atencion de partos en servicios,nacidos muertos,2010-09-01,1,1
COBIJA,atencion de partos en servicios,nacidos muertos,2010-09-01,2,2
COCHABAMBA,atencion de partos en servicios,nacidos muertos,2010-09-01,12,12
COLQUECHACA,atencion de partos en servicios,nacidos muertos,2010-09-01,1,1
COTOCA,atencion de partos en servicios,nacidos muertos,2010-09-01,1,1
EL ALTO,atencion de partos en servicios,nacidos muertos,2010-09-01,18,18
ENTRE RIOS CBBA,atencion de partos en servicios,nacidos muertos,2010-09-01,1,1
ESCOMA,atencion de partos en servicios,nacidos muertos,2010-09-01,1,1
LA PAZ,atencion de partos en servicios,nacidos muertos,2010-09-01,31,31
LLALLAGUA,atencion de partos en servicios,nacidos muertos,2010-09-01,2,2
MAGDALENA,atencion de partos en servicios,nacidos muertos,2010-09-01,1,1
MAIRANA,atencion de partos en servicios,nacidos muertos,2010-09-01,1,1
MONTEAGUDO,atencion de partos en servicios,nacidos muertos,2010-09-01,1,1
MONTERO,atencion de partos en servicios,nacidos muertos,2010-09-01,5,5
ORURO,atencion de partos en servicios,nacidos muertos,2010-09-01,11,11
PALOS BLANCOS,atencion de partos en servicios,nacidos muertos,2010-09-01,1,1
PORTACHUELO,atencion de partos en servicios,nacidos muertos,2010-09-01,2,2
POTOSI,atencion de partos en servicios,nacidos muertos,2010-09-01,31,31
PUCARANI,atencion de partos en servicios,nacidos muertos,2010-09-01,1,1
PUERTO VILLARROEL,atencion de partos en servicios,nacidos muertos,2010-09-01,2,2
PUNATA,atencion de partos en servicios,nacidos muertos,2010-09-01,3,3
QUILLACOLLO,atencion de partos en servicios,nacidos muertos,2010-09-01,2,2
RIBERALTA,atencion de partos en servicios,nacidos muertos,2010-09-01,3,3
RURRENABAQUE,atencion de partos en servicios,nacidos muertos,2010-09-01,1,1
SACABA,atencion de partos en servicios,nacidos muertos,2010-09-01,1,1
SAN BORJA,atencion de partos en servicios,nacidos muertos,2010-09-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos muertos,2010-09-01,3,3
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,nacidos muertos,2010-09-01,2,2
SAN JULIAN,atencion de partos en servicios,nacidos muertos,2010-09-01,1,1
SAN LUCAS,atencion de partos en servicios,nacidos muertos,2010-09-01,1,1
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,nacidos muertos,2010-09-01,1,1
SAN RAMON SCZ,atencion de partos en servicios,nacidos muertos,2010-09-01,2,2
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos,2010-09-01,14,14
SENA,atencion de partos en servicios,nacidos muertos,2010-09-01,1,1
SUCRE,atencion de partos en servicios,nacidos muertos,2010-09-01,13,13
TARABUCO,atencion de partos en servicios,nacidos muertos,2010-09-01,1,1
TARATA,atencion de partos en servicios,nacidos muertos,2010-09-01,1,1
TARIJA,atencion de partos en servicios,nacidos muertos,2010-09-01,5,5
TRINIDAD,atencion de partos en servicios,nacidos muertos,2010-09-01,1,1
UYUNI,atencion de partos en servicios,nacidos muertos,2010-09-01,2,2
VILLA CHARCAS,atencion de partos en servicios,nacidos muertos,2010-09-01,1,1
VILLA MONTES,atencion de partos en servicios,nacidos muertos,2010-09-01,1,1
VILLA TUNARI,atencion de partos en servicios,nacidos muertos,2010-09-01,1,1
YACUIBA,atencion de partos en servicios,nacidos muertos,2010-09-01,1,1
YAMPARAEZ,atencion de partos en servicios,nacidos muertos,2010-09-01,1,1
AIQUILE,atencion de partos en servicios,nacidos muertos,2010-10-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en servicios,nacidos muertos,2010-10-01,3,3
BAURES,atencion de partos en servicios,nacidos muertos,2010-10-01,1,1
BERMEJO,atencion de partos en servicios,nacidos muertos,2010-10-01,4,4
BETANZOS,atencion de partos en servicios,nacidos muertos,2010-10-01,1,1
CARANAVI,atencion de partos en servicios,nacidos muertos,2010-10-01,4,4
CHALLAPATA,atencion de partos en servicios,nacidos muertos,2010-10-01,2,2
COBIJA,atencion de partos en servicios,nacidos muertos,2010-10-01,1,1
COCHABAMBA,atencion de partos en servicios,nacidos muertos,2010-10-01,26,26
COLCAPIRHUA,atencion de partos en servicios,nacidos muertos,2010-10-01,1,1
"COLCHA ""K""",atencion de partos en servicios,nacidos muertos,2010-10-01,1,1
CORIPATA,atencion de partos en servicios,nacidos muertos,2010-10-01,1,1
CUATRO CAÑADAS,atencion de partos en servicios,nacidos muertos,2010-10-01,1,1
CULPINA,atencion de partos en servicios,nacidos muertos,2010-10-01,1,1
EL ALTO,atencion de partos en servicios,nacidos muertos,2010-10-01,29,29
EL VILLAR,atencion de partos en servicios,nacidos muertos,2010-10-01,1,1
GUAYARAMERIN,atencion de partos en servicios,nacidos muertos,2010-10-01,1,1
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,nacidos muertos,2010-10-01,1,1
JESUS DE MACHACA,atencion de partos en servicios,nacidos muertos,2010-10-01,2,2
LA ASUNTA,atencion de partos en servicios,nacidos muertos,2010-10-01,1,1
LA PAZ,atencion de partos en servicios,nacidos muertos,2010-10-01,36,36
LLALLAGUA,atencion de partos en servicios,nacidos muertos,2010-10-01,1,1
MAIRANA,atencion de partos en servicios,nacidos muertos,2010-10-01,2,2
MONTERO,atencion de partos en servicios,nacidos muertos,2010-10-01,2,2
ORURO,atencion de partos en servicios,nacidos muertos,2010-10-01,15,15
PADILLA,atencion de partos en servicios,nacidos muertos,2010-10-01,1,1
POROMA,atencion de partos en servicios,nacidos muertos,2010-10-01,1,1
POTOSI,atencion de partos en servicios,nacidos muertos,2010-10-01,9,9
PUERTO VILLARROEL,atencion de partos en servicios,nacidos muertos,2010-10-01,2,2
PUNATA,atencion de partos en servicios,nacidos muertos,2010-10-01,7,7
QUILLACOLLO,atencion de partos en servicios,nacidos muertos,2010-10-01,2,2
RAVELO,atencion de partos en servicios,nacidos muertos,2010-10-01,2,2
RIBERALTA,atencion de partos en servicios,nacidos muertos,2010-10-01,2,2
ROBORE,atencion de partos en servicios,nacidos muertos,2010-10-01,1,1
SACABA,atencion de partos en servicios,nacidos muertos,2010-10-01,1,1
SAN IGNACIO,atencion de partos en servicios,nacidos muertos,2010-10-01,12,12
SAN JULIAN,atencion de partos en servicios,nacidos muertos,2010-10-01,1,1
SAN MIGUEL DE VELASCO,atencion de partos en servicios,nacidos muertos,2010-10-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos,2010-10-01,29,29
SOPACHUY,atencion de partos en servicios,nacidos muertos,2010-10-01,1,1
SUCRE,atencion de partos en servicios,nacidos muertos,2010-10-01,7,7
TARIJA,atencion de partos en servicios,nacidos muertos,2010-10-01,3,3
TEOPONTE,atencion de partos en servicios,nacidos muertos,2010-10-01,1,1
TIQUIPAYA,atencion de partos en servicios,nacidos muertos,2010-10-01,1,1
TOMAVE,atencion de partos en servicios,nacidos muertos,2010-10-01,1,1
TRINIDAD,atencion de partos en servicios,nacidos muertos,2010-10-01,1,1
VALLEGRANDE,atencion de partos en servicios,nacidos muertos,2010-10-01,1,1
VIACHA,atencion de partos en servicios,nacidos muertos,2010-10-01,1,1
VILLA TUNARI,atencion de partos en servicios,nacidos muertos,2010-10-01,3,3
VILLAZON,atencion de partos en servicios,nacidos muertos,2010-10-01,1,1
ACHOCALLA,atencion de partos en servicios,nacidos muertos,2010-11-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en servicios,nacidos muertos,2010-11-01,3,3
AZURDUY,atencion de partos en servicios,nacidos muertos,2010-11-01,1,1
BERMEJO,atencion de partos en servicios,nacidos muertos,2010-11-01,1,1
CAMARGO,atencion de partos en servicios,nacidos muertos,2010-11-01,1,1
CAMIRI,atencion de partos en servicios,nacidos muertos,2010-11-01,1,1
CARANAVI,atencion de partos en servicios,nacidos muertos,2010-11-01,3,3
CARAPARI,atencion de partos en servicios,nacidos muertos,2010-11-01,1,1
COBIJA,atencion de partos en servicios,nacidos muertos,2010-11-01,4,4
COCHABAMBA,atencion de partos en servicios,nacidos muertos,2010-11-01,30,30
COTAGAITA,atencion de partos en servicios,nacidos muertos,2010-11-01,2,2
CULPINA,atencion de partos en servicios,nacidos muertos,2010-11-01,1,1
EL ALTO,atencion de partos en servicios,nacidos muertos,2010-11-01,20,20
GUTIERREZ,atencion de partos en servicios,nacidos muertos,2010-11-01,1,1
LA PAZ,atencion de partos en servicios,nacidos muertos,2010-11-01,24,24
LLALLAGUA,atencion de partos en servicios,nacidos muertos,2010-11-01,2,2
MONTEAGUDO,atencion de partos en servicios,nacidos muertos,2010-11-01,1,1
MONTERO,atencion de partos en servicios,nacidos muertos,2010-11-01,4,4
OCURI,atencion de partos en servicios,nacidos muertos,2010-11-01,1,1
ORURO,atencion de partos en servicios,nacidos muertos,2010-11-01,5,5
PADILLA,atencion de partos en servicios,nacidos muertos,2010-11-01,2,2
PORTACHUELO,atencion de partos en servicios,nacidos muertos,2010-11-01,1,1
POTOSI,atencion de partos en servicios,nacidos muertos,2010-11-01,5,5
PUERTO SUAREZ,atencion de partos en servicios,nacidos muertos,2010-11-01,1,1
PUERTO VILLARROEL,atencion de partos en servicios,nacidos muertos,2010-11-01,1,1
PUNATA,atencion de partos en servicios,nacidos muertos,2010-11-01,2,2
QUILLACOLLO,atencion de partos en servicios,nacidos muertos,2010-11-01,1,1
REYES,atencion de partos en servicios,nacidos muertos,2010-11-01,1,1
RIBERALTA,atencion de partos en servicios,nacidos muertos,2010-11-01,3,3
ROBORE,atencion de partos en servicios,nacidos muertos,2010-11-01,1,1
SACABA,atencion de partos en servicios,nacidos muertos,2010-11-01,1,1
SAN BORJA,atencion de partos en servicios,nacidos muertos,2010-11-01,1,1
SAN BUENA VENTURA,atencion de partos en servicios,nacidos muertos,2010-11-01,1,1
SAN CARLOS,atencion de partos en servicios,nacidos muertos,2010-11-01,1,1
SAN IGNACIO,atencion de partos en servicios,nacidos muertos,2010-11-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos muertos,2010-11-01,4,4
SAN JULIAN,atencion de partos en servicios,nacidos muertos,2010-11-01,3,3
SAN LUCAS,atencion de partos en servicios,nacidos muertos,2010-11-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos,2010-11-01,16,16
SORACACHI,atencion de partos en servicios,nacidos muertos,2010-11-01,1,1
SUCRE,atencion de partos en servicios,nacidos muertos,2010-11-01,9,9
TARIJA,atencion de partos en servicios,nacidos muertos,2010-11-01,3,3
TARVITA,atencion de partos en servicios,nacidos muertos,2010-11-01,1,1
VALLEGRANDE,atencion de partos en servicios,nacidos muertos,2010-11-01,1,1
VIACHA,atencion de partos en servicios,nacidos muertos,2010-11-01,1,1
VILLA MONTES,atencion de partos en servicios,nacidos muertos,2010-11-01,3,3
VILLA TUNARI,atencion de partos en servicios,nacidos muertos,2010-11-01,5,5
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,nacidos muertos,2010-11-01,1,1
VILLAZON,atencion de partos en servicios,nacidos muertos,2010-11-01,2,2
WARNES,atencion de partos en servicios,nacidos muertos,2010-11-01,1,1
AIQUILE,atencion de partos en servicios,nacidos muertos,2010-12-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en servicios,nacidos muertos,2010-12-01,2,2
CAJUATA,atencion de partos en servicios,nacidos muertos,2010-12-01,1,1
CAMIRI,atencion de partos en servicios,nacidos muertos,2010-12-01,4,4
CARACOLLO,atencion de partos en servicios,nacidos muertos,2010-12-01,1,1
CARANAVI,atencion de partos en servicios,nacidos muertos,2010-12-01,2,2
COBIJA,atencion de partos en servicios,nacidos muertos,2010-12-01,5,5
COCHABAMBA,atencion de partos en servicios,nacidos muertos,2010-12-01,21,21
"COLCHA ""K""",atencion de partos en servicios,nacidos muertos,2010-12-01,1,1
COLQUECHACA,atencion de partos en servicios,nacidos muertos,2010-12-01,1,1
COPACABANA,atencion de partos en servicios,nacidos muertos,2010-12-01,1,1
COROICO,atencion de partos en servicios,nacidos muertos,2010-12-01,2,2
EL ALTO,atencion de partos en servicios,nacidos muertos,2010-12-01,25,25
FERNANDEZ ALONSO,atencion de partos en servicios,nacidos muertos,2010-12-01,1,1
GUAYARAMERIN,atencion de partos en servicios,nacidos muertos,2010-12-01,2,2
HUACARETA,atencion de partos en servicios,nacidos muertos,2010-12-01,1,1
JESUS DE MACHACA,atencion de partos en servicios,nacidos muertos,2010-12-01,1,1
LA PAZ,atencion de partos en servicios,nacidos muertos,2010-12-01,30,30
LLALLAGUA,atencion de partos en servicios,nacidos muertos,2010-12-01,1,1
MOJOCOYA,atencion de partos en servicios,nacidos muertos,2010-12-01,2,2
MONTEAGUDO,atencion de partos en servicios,nacidos muertos,2010-12-01,2,2
MONTERO,atencion de partos en servicios,nacidos muertos,2010-12-01,6,6
ORURO,atencion de partos en servicios,nacidos muertos,2010-12-01,23,23
PADILLA,atencion de partos en servicios,nacidos muertos,2010-12-01,1,1
POCOATA,atencion de partos en servicios,nacidos muertos,2010-12-01,1,1
POTOSI,atencion de partos en servicios,nacidos muertos,2010-12-01,6,6
PUERTO VILLARROEL,atencion de partos en servicios,nacidos muertos,2010-12-01,1,1
PUNATA,atencion de partos en servicios,nacidos muertos,2010-12-01,8,8
REYES,atencion de partos en servicios,nacidos muertos,2010-12-01,2,2
RIBERALTA,atencion de partos en servicios,nacidos muertos,2010-12-01,1,1
RURRENABAQUE,atencion de partos en servicios,nacidos muertos,2010-12-01,1,1
SACABA,atencion de partos en servicios,nacidos muertos,2010-12-01,1,1
SAN BORJA,atencion de partos en servicios,nacidos muertos,2010-12-01,2,2
SAN CARLOS,atencion de partos en servicios,nacidos muertos,2010-12-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos muertos,2010-12-01,2,2
SAN JAVIER(STC),atencion de partos en servicios,nacidos muertos,2010-12-01,1,1
SAN JULIAN,atencion de partos en servicios,nacidos muertos,2010-12-01,3,3
SAN PEDRO,atencion de partos en servicios,nacidos muertos,2010-12-01,1,1
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,nacidos muertos,2010-12-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos,2010-12-01,34,34
SHINAOTA,atencion de partos en servicios,nacidos muertos,2010-12-01,1,1
SUCRE,atencion de partos en servicios,nacidos muertos,2010-12-01,13,13
TARIJA,atencion de partos en servicios,nacidos muertos,2010-12-01,5,5
TARVITA,atencion de partos en servicios,nacidos muertos,2010-12-01,1,1
TRINIDAD,atencion de partos en servicios,nacidos muertos,2010-12-01,6,6
URUBICHA,atencion de partos en servicios,nacidos muertos,2010-12-01,1,1
UYUNI,atencion de partos en servicios,nacidos muertos,2010-12-01,1,1
VALLEGRANDE,atencion de partos en servicios,nacidos muertos,2010-12-01,1,1
VILLA TUNARI,atencion de partos en servicios,nacidos muertos,2010-12-01,2,2
VILLAZON,atencion de partos en servicios,nacidos muertos,2010-12-01,1,1
YACUIBA,atencion de partos en servicios,nacidos muertos,2010-12-01,2,2
