municipality,group,variable,month,Nacidos vivos,TOTAL
CHALLAPATA,atencion de partos en servicios,nacidos vivos,2010-04-01,58,58
CHAQUI,atencion de partos en servicios,nacidos vivos,2010-04-01,5,5
CHARAGUA,atencion de partos en servicios,nacidos vivos,2010-04-01,51,51
CHAYANTA,atencion de partos en servicios,nacidos vivos,2010-04-01,8,8
CHIMORE,atencion de partos en servicios,nacidos vivos,2010-04-01,20,20
CHOQUE COTA,atencion de partos en servicios,nacidos vivos,2010-04-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,nacidos vivos,2010-04-01,24,24
CHUMA,atencion de partos en servicios,nacidos vivos,2010-04-01,1,1
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,nacidos vivos,2010-04-01,13,13
CKOCHAS,atencion de partos en servicios,nacidos vivos,2010-04-01,3,3
CLIZA,atencion de partos en servicios,nacidos vivos,2010-04-01,20,20
COBIJA,atencion de partos en servicios,nacidos vivos,2010-04-01,145,145
COCAPATA,atencion de partos en servicios,nacidos vivos,2010-04-01,8,8
COCHABAMBA,atencion de partos en servicios,nacidos vivos,2010-04-01,1537,1537
COIPASA,atencion de partos en servicios,nacidos vivos,2010-04-01,2,2
COLCAPIRHUA,atencion de partos en servicios,nacidos vivos,2010-04-01,55,55
"COLCHA ""K""",atencion de partos en servicios,nacidos vivos,2010-04-01,4,4
COLOMI,atencion de partos en servicios,nacidos vivos,2010-04-01,29,29
COLPA BELGICA,atencion de partos en servicios,nacidos vivos,2010-04-01,8,8
COLQUECHACA,atencion de partos en servicios,nacidos vivos,2010-04-01,14,14
COLQUENCHA,atencion de partos en servicios,nacidos vivos,2010-04-01,5,5
COLQUIRI,atencion de partos en servicios,nacidos vivos,2010-04-01,7,7
COMARAPA,atencion de partos en servicios,nacidos vivos,2010-04-01,38,38
CONCEPCION,atencion de partos en servicios,nacidos vivos,2010-04-01,29,29
COPACABANA,atencion de partos en servicios,nacidos vivos,2010-04-01,7,7
CORIPATA,atencion de partos en servicios,nacidos vivos,2010-04-01,8,8
CORO CORO,atencion de partos en servicios,nacidos vivos,2010-04-01,1,1
COROICO,atencion de partos en servicios,nacidos vivos,2010-04-01,27,27
CORQUE,atencion de partos en servicios,nacidos vivos,2010-04-01,3,3
COTAGAITA,atencion de partos en servicios,nacidos vivos,2010-04-01,14,14
COTOCA,atencion de partos en servicios,nacidos vivos,2010-04-01,95,95
CUATRO CAÑADAS,atencion de partos en servicios,nacidos vivos,2010-04-01,24,24
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en servicios,nacidos vivos,2010-04-01,1,1
CUEVO,atencion de partos en servicios,nacidos vivos,2010-04-01,2,2
CULPINA,atencion de partos en servicios,nacidos vivos,2010-04-01,24,24
CURAHUARA DE CARANGAS,atencion de partos en servicios,nacidos vivos,2010-04-01,10,10
DESAGUADERO,atencion de partos en servicios,nacidos vivos,2010-04-01,5,5
EL ALTO,atencion de partos en servicios,nacidos vivos,2010-04-01,1152,1152
EL CHORO,atencion de partos en servicios,nacidos vivos,2010-04-01,5,5
EL PUENTE(STC),atencion de partos en servicios,nacidos vivos,2010-04-01,9,9
EL PUENTE(TJA),atencion de partos en servicios,nacidos vivos,2010-04-01,14,14
EL TORNO,atencion de partos en servicios,nacidos vivos,2010-04-01,53,53
EL VILLAR,atencion de partos en servicios,nacidos vivos,2010-04-01,2,2
ENTRE RIOS TRJ,atencion de partos en servicios,nacidos vivos,2010-04-01,20,20
ENTRE RIOS CBBA,atencion de partos en servicios,nacidos vivos,2010-04-01,26,26
ESCOMA,atencion de partos en servicios,nacidos vivos,2010-04-01,7,7
EUCALIPTUS,atencion de partos en servicios,nacidos vivos,2010-04-01,6,6
EXALTACION,atencion de partos en servicios,nacidos vivos,2010-04-01,2,2
FERNANDEZ ALONSO,atencion de partos en servicios,nacidos vivos,2010-04-01,9,9
FILADELFIA,atencion de partos en servicios,nacidos vivos,2010-04-01,3,3
GENERAL SAAVEDRA,atencion de partos en servicios,nacidos vivos,2010-04-01,9,9
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,nacidos vivos,2010-04-01,1,1
GUANAY,atencion de partos en servicios,nacidos vivos,2010-04-01,14,14
GUAQUI,atencion de partos en servicios,nacidos vivos,2010-04-01,5,5
GUAYARAMERIN,atencion de partos en servicios,nacidos vivos,2010-04-01,110,110
GUTIERREZ,atencion de partos en servicios,nacidos vivos,2010-04-01,8,8
HUACARETA,atencion de partos en servicios,nacidos vivos,2010-04-01,17,17
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicios,nacidos vivos,2010-04-01,1,1
HUACHACALLA,atencion de partos en servicios,nacidos vivos,2010-04-01,2,2
HUANUNI,atencion de partos en servicios,nacidos vivos,2010-04-01,18,18
HUARACAJE,atencion de partos en servicios,nacidos vivos,2010-04-01,8,8
HUARINA,atencion de partos en servicios,nacidos vivos,2010-04-01,2,2
HUAYLLAMARCA,atencion de partos en servicios,nacidos vivos,2010-04-01,3,3
HUMANATA,atencion de partos en servicios,nacidos vivos,2010-04-01,2,2
ICHOCA,atencion de partos en servicios,nacidos vivos,2010-04-01,1,1
ICLA,atencion de partos en servicios,nacidos vivos,2010-04-01,5,5
INCAHUASI,atencion de partos en servicios,nacidos vivos,2010-04-01,14,14
INGAVI (HUMAITA),atencion de partos en servicios,nacidos vivos,2010-04-01,2,2
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,nacidos vivos,2010-04-01,12,12
IXIAMAS,atencion de partos en servicios,nacidos vivos,2010-04-01,16,16
JESUS DE MACHACA,atencion de partos en servicios,nacidos vivos,2010-04-01,8,8
LA ASUNTA,atencion de partos en servicios,nacidos vivos,2010-04-01,41,41
LA GUARDIA,atencion de partos en servicios,nacidos vivos,2010-04-01,58,58
LA PAZ,atencion de partos en servicios,nacidos vivos,2010-04-01,1680,1680
LAGUNILLAS,atencion de partos en servicios,nacidos vivos,2010-04-01,12,12
LAJA,atencion de partos en servicios,nacidos vivos,2010-04-01,7,7
LAS CARRERAS,atencion de partos en servicios,nacidos vivos,2010-04-01,2,2
LLALLAGUA,atencion de partos en servicios,nacidos vivos,2010-04-01,53,53
LLICA,atencion de partos en servicios,nacidos vivos,2010-04-01,3,3
LORETO,atencion de partos en servicios,nacidos vivos,2010-04-01,2,2
LURIBAY,atencion de partos en servicios,nacidos vivos,2010-04-01,1,1
MACHARETI,atencion de partos en servicios,nacidos vivos,2010-04-01,6,6
MAGDALENA,atencion de partos en servicios,nacidos vivos,2010-04-01,21,21
MAIRANA,atencion de partos en servicios,nacidos vivos,2010-04-01,15,15
MAPIRI,atencion de partos en servicios,nacidos vivos,2010-04-01,18,18
MECAPACA,atencion de partos en servicios,nacidos vivos,2010-04-01,3,3
MINEROS,atencion de partos en servicios,nacidos vivos,2010-04-01,21,21
MIZQUE,atencion de partos en servicios,nacidos vivos,2010-04-01,29,29
MOCOMOCO,atencion de partos en servicios,nacidos vivos,2010-04-01,5,5
MOJINETE,atencion de partos en servicios,nacidos vivos,2010-04-01,1,1
MOJOCOYA,atencion de partos en servicios,nacidos vivos,2010-04-01,5,5
MONTEAGUDO,atencion de partos en servicios,nacidos vivos,2010-04-01,60,60
MONTERO,atencion de partos en servicios,nacidos vivos,2010-04-01,267,267
MORO MORO,atencion de partos en servicios,nacidos vivos,2010-04-01,3,3
MOROCHATA,atencion de partos en servicios,nacidos vivos,2010-04-01,9,9
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicios,nacidos vivos,2010-04-01,1,1
NAZACARA DE PACAJES,atencion de partos en servicios,nacidos vivos,2010-04-01,2,2
OCURI,atencion de partos en servicios,nacidos vivos,2010-04-01,16,16
OKINAWA,atencion de partos en servicios,nacidos vivos,2010-04-01,16,16
OMEREQUE,atencion de partos en servicios,nacidos vivos,2010-04-01,12,12
ORURO,atencion de partos en servicios,nacidos vivos,2010-04-01,590,590
PADCAYA,atencion de partos en servicios,nacidos vivos,2010-04-01,13,13
PADILLA,atencion de partos en servicios,nacidos vivos,2010-04-01,19,19
PAILON,atencion de partos en servicios,nacidos vivos,2010-04-01,33,33
PALCA,atencion de partos en servicios,nacidos vivos,2010-04-01,1,1
PALOS BLANCOS,atencion de partos en servicios,nacidos vivos,2010-04-01,42,42
PAMPA AULLAGAS,atencion de partos en servicios,nacidos vivos,2010-04-01,1,1
PAMPA GRANDE,atencion de partos en servicios,nacidos vivos,2010-04-01,10,10
PASORAPA,atencion de partos en servicios,nacidos vivos,2010-04-01,3,3
PATACAMAYA,atencion de partos en servicios,nacidos vivos,2010-04-01,25,25
PAZÑA,atencion de partos en servicios,nacidos vivos,2010-04-01,3,3
POCOATA,atencion de partos en servicios,nacidos vivos,2010-04-01,8,8
POCONA,atencion de partos en servicios,nacidos vivos,2010-04-01,14,14
POJO (CBBA),atencion de partos en servicios,nacidos vivos,2010-04-01,8,8
POOPO,atencion de partos en servicios,nacidos vivos,2010-04-01,5,5
PORCO,atencion de partos en servicios,nacidos vivos,2010-04-01,10,10
POROMA,atencion de partos en servicios,nacidos vivos,2010-04-01,10,10
PORONGO,atencion de partos en servicios,nacidos vivos,2010-04-01,4,4
PORTACHUELO,atencion de partos en servicios,nacidos vivos,2010-04-01,48,48
PORVENIR,atencion de partos en servicios,nacidos vivos,2010-04-01,3,3
POTOSI,atencion de partos en servicios,nacidos vivos,2010-04-01,345,345
PRESTO,atencion de partos en servicios,nacidos vivos,2010-04-01,4,4
PUCARANI,atencion de partos en servicios,nacidos vivos,2010-04-01,4,4
PUERTO ACOSTA,atencion de partos en servicios,nacidos vivos,2010-04-01,2,2
PUERTO CARABUCO,atencion de partos en servicios,nacidos vivos,2010-04-01,1,1
PUERTO GONZALO MORENO,atencion de partos en servicios,nacidos vivos,2010-04-01,3,3
PUERTO QUIJARRO,atencion de partos en servicios,nacidos vivos,2010-04-01,29,29
PUERTO RICO,atencion de partos en servicios,nacidos vivos,2010-04-01,6,6
PUERTO SILES,atencion de partos en servicios,nacidos vivos,2010-04-01,2,2
PUERTO SUAREZ,atencion de partos en servicios,nacidos vivos,2010-04-01,51,51
PUERTO VILLARROEL,atencion de partos en servicios,nacidos vivos,2010-04-01,132,132
PUNA,atencion de partos en servicios,nacidos vivos,2010-04-01,21,21
PUNATA,atencion de partos en servicios,nacidos vivos,2010-04-01,69,69
QUILLACOLLO,atencion de partos en servicios,nacidos vivos,2010-04-01,131,131
QUIME,atencion de partos en servicios,nacidos vivos,2010-04-01,5,5
RAVELO,atencion de partos en servicios,nacidos vivos,2010-04-01,13,13
REYES,atencion de partos en servicios,nacidos vivos,2010-04-01,12,12
RIBERALTA,atencion de partos en servicios,nacidos vivos,2010-04-01,260,260
ROBORE,atencion de partos en servicios,nacidos vivos,2010-04-01,27,27
RURRENABAQUE,atencion de partos en servicios,nacidos vivos,2010-04-01,36,36
SABAYA,atencion de partos en servicios,nacidos vivos,2010-04-01,1,1
SACABA,atencion de partos en servicios,nacidos vivos,2010-04-01,176,176
SACABAMBA,atencion de partos en servicios,nacidos vivos,2010-04-01,5,5
SACACA,atencion de partos en servicios,nacidos vivos,2010-04-01,4,4
SAIPINA,atencion de partos en servicios,nacidos vivos,2010-04-01,10,10
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,nacidos vivos,2010-04-01,7,7
SAMAIPATA,atencion de partos en servicios,nacidos vivos,2010-04-01,13,13
SAN ANDRES,atencion de partos en servicios,nacidos vivos,2010-04-01,12,12
SAN ANDRES DE MACHACA,atencion de partos en servicios,nacidos vivos,2010-04-01,1,1
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,nacidos vivos,2010-04-01,3,3
SAN BENITO,atencion de partos en servicios,nacidos vivos,2010-04-01,7,7
SAN BORJA,atencion de partos en servicios,nacidos vivos,2010-04-01,83,83
SAN BUENA VENTURA,atencion de partos en servicios,nacidos vivos,2010-04-01,23,23
SAN CARLOS,atencion de partos en servicios,nacidos vivos,2010-04-01,49,49
SAN IGNACIO,atencion de partos en servicios,nacidos vivos,2010-04-01,35,35
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos vivos,2010-04-01,121,121
SAN JAVIER(BNI),atencion de partos en servicios,nacidos vivos,2010-04-01,5,5
SAN JAVIER(STC),atencion de partos en servicios,nacidos vivos,2010-04-01,34,34
SAN JOAQUIN,atencion de partos en servicios,nacidos vivos,2010-04-01,10,10
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,nacidos vivos,2010-04-01,40,40
SAN JUAN DE YAPACANI,atencion de partos en servicios,nacidos vivos,2010-04-01,13,13
SAN JULIAN,atencion de partos en servicios,nacidos vivos,2010-04-01,100,100
SAN LORENZO(PND),atencion de partos en servicios,nacidos vivos,2010-04-01,8,8
SAN LORENZO(TJA),atencion de partos en servicios,nacidos vivos,2010-04-01,9,9
SAN LUCAS,atencion de partos en servicios,nacidos vivos,2010-04-01,37,37
SAN MATIAS,atencion de partos en servicios,nacidos vivos,2010-04-01,32,32
SAN MIGUEL DE VELASCO,atencion de partos en servicios,nacidos vivos,2010-04-01,27,27
SAN PEDRO,atencion de partos en servicios,nacidos vivos,2010-04-01,22,22
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,nacidos vivos,2010-04-01,12,12
SAN RAFAEL,atencion de partos en servicios,nacidos vivos,2010-04-01,6,6
SAN RAMON BENI,atencion de partos en servicios,nacidos vivos,2010-04-01,11,11
SAN RAMON SCZ,atencion de partos en servicios,nacidos vivos,2010-04-01,28,28
SANTA ANA,atencion de partos en servicios,nacidos vivos,2010-04-01,37,37
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos vivos,2010-04-01,3106,3106
SANTA ROSA,atencion de partos en servicios,nacidos vivos,2010-04-01,21,21
SANTA ROSA DEL SARA,atencion de partos en servicios,nacidos vivos,2010-04-01,19,19
SANTIAGO DE CALLAPA,atencion de partos en servicios,nacidos vivos,2010-04-01,2,2
SANTIAGO DE HUARI,atencion de partos en servicios,nacidos vivos,2010-04-01,2,2
SANTIAGO DE MACHACA,atencion de partos en servicios,nacidos vivos,2010-04-01,1,1
SANTIVAÑES,atencion de partos en servicios,nacidos vivos,2010-04-01,3,3
SANTUARIO DE QUILLACAS,atencion de partos en servicios,nacidos vivos,2010-04-01,2,2
SENA,atencion de partos en servicios,nacidos vivos,2010-04-01,7,7
SHINAOTA,atencion de partos en servicios,nacidos vivos,2010-04-01,63,63
SICA SICA (VILLA AROMA),atencion de partos en servicios,nacidos vivos,2010-04-01,15,15
SICAYA,atencion de partos en servicios,nacidos vivos,2010-04-01,2,2
SIPE SIPE,atencion de partos en servicios,nacidos vivos,2010-04-01,33,33
SOPACHUY,atencion de partos en servicios,nacidos vivos,2010-04-01,11,11
SORACACHI,atencion de partos en servicios,nacidos vivos,2010-04-01,3,3
SORATA,atencion de partos en servicios,nacidos vivos,2010-04-01,10,10
SUCRE,atencion de partos en servicios,nacidos vivos,2010-04-01,549,549
TACACHI,atencion de partos en servicios,nacidos vivos,2010-04-01,2,2
TACACOMA,atencion de partos en servicios,nacidos vivos,2010-04-01,4,4
TACOPAYA,atencion de partos en servicios,nacidos vivos,2010-04-01,2,2
TAPACARI,atencion de partos en servicios,nacidos vivos,2010-04-01,6,6
TARABUCO,atencion de partos en servicios,nacidos vivos,2010-04-01,17,17
TARACO,atencion de partos en servicios,nacidos vivos,2010-04-01,2,2
TARATA,atencion de partos en servicios,nacidos vivos,2010-04-01,3,3
TARIJA,atencion de partos en servicios,nacidos vivos,2010-04-01,420,420
TARVITA,atencion de partos en servicios,nacidos vivos,2010-04-01,15,15
TEOPONTE,atencion de partos en servicios,nacidos vivos,2010-04-01,7,7
TIAWANACU,atencion de partos en servicios,nacidos vivos,2010-04-01,9,9
TIPUANI,atencion de partos en servicios,nacidos vivos,2010-04-01,17,17
TIQUIPAYA,atencion de partos en servicios,nacidos vivos,2010-04-01,57,57
TIRAQUE (CBBA),atencion de partos en servicios,nacidos vivos,2010-04-01,22,22
TOCO,atencion de partos en servicios,nacidos vivos,2010-04-01,2,2
TOLATA,atencion de partos en servicios,nacidos vivos,2010-04-01,3,3
TOLEDO,atencion de partos en servicios,nacidos vivos,2010-04-01,5,5
TOMAVE,atencion de partos en servicios,nacidos vivos,2010-04-01,5,5
TOMINA,atencion de partos en servicios,nacidos vivos,2010-04-01,6,6
TORO TORO,atencion de partos en servicios,nacidos vivos,2010-04-01,1,1
TOTORA(CBBA),atencion de partos en servicios,nacidos vivos,2010-04-01,29,29
TOTORA(ORR),atencion de partos en servicios,nacidos vivos,2010-04-01,2,2
TRIGAL,atencion de partos en servicios,nacidos vivos,2010-04-01,1,1
TRINIDAD,atencion de partos en servicios,nacidos vivos,2010-04-01,324,324
TUPIZA,atencion de partos en servicios,nacidos vivos,2010-04-01,63,63
TURCO,atencion de partos en servicios,nacidos vivos,2010-04-01,2,2
UMALA,atencion de partos en servicios,nacidos vivos,2010-04-01,4,4
UNCIA,atencion de partos en servicios,nacidos vivos,2010-04-01,21,21
URIONDO (A. CONCEPCION),atencion de partos en servicios,nacidos vivos,2010-04-01,7,7
URUBICHA,atencion de partos en servicios,nacidos vivos,2010-04-01,12,12
UYUNI,atencion de partos en servicios,nacidos vivos,2010-04-01,57,57
VACAS,atencion de partos en servicios,nacidos vivos,2010-04-01,8,8
VALLEGRANDE,atencion de partos en servicios,nacidos vivos,2010-04-01,36,36
VIACHA,atencion de partos en servicios,nacidos vivos,2010-04-01,43,43
VILA VILA,atencion de partos en servicios,nacidos vivos,2010-04-01,3,3
VILLA CHARCAS,atencion de partos en servicios,nacidos vivos,2010-04-01,6,6
VILLA MONTES,atencion de partos en servicios,nacidos vivos,2010-04-01,84,84
VILLA NUEVA (LOMA ALTA),atencion de partos en servicios,nacidos vivos,2010-04-01,1,1
VILLA RIVERO,atencion de partos en servicios,nacidos vivos,2010-04-01,6,6
VILLA SERRANO,atencion de partos en servicios,nacidos vivos,2010-04-01,18,18
VILLA TUNARI,atencion de partos en servicios,nacidos vivos,2010-04-01,124,124
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,nacidos vivos,2010-04-01,6,6
VILLAZON,atencion de partos en servicios,nacidos vivos,2010-04-01,54,54
VINTO,atencion de partos en servicios,nacidos vivos,2010-04-01,51,51
VITICHI,atencion de partos en servicios,nacidos vivos,2010-04-01,9,9
WARNES,atencion de partos en servicios,nacidos vivos,2010-04-01,101,101
YACO,atencion de partos en servicios,nacidos vivos,2010-04-01,2,2
YACUIBA,atencion de partos en servicios,nacidos vivos,2010-04-01,174,174
YAMPARAEZ,atencion de partos en servicios,nacidos vivos,2010-04-01,6,6
YANACACHI,atencion de partos en servicios,nacidos vivos,2010-04-01,3,3
YAPACANI,atencion de partos en servicios,nacidos vivos,2010-04-01,73,73
YOCALLA,atencion de partos en servicios,nacidos vivos,2010-04-01,10,10
YOTALA,atencion de partos en servicios,nacidos vivos,2010-04-01,8,8
YUNCHARA,atencion de partos en servicios,nacidos vivos,2010-04-01,4,4
ZUDAÑEZ,atencion de partos en servicios,nacidos vivos,2010-04-01,3,3
ACACIO,atencion de partos en servicios,nacidos vivos,2010-05-01,4,4
ACHACACHI,atencion de partos en servicios,nacidos vivos,2010-05-01,31,31
ACHOCALLA,atencion de partos en servicios,nacidos vivos,2010-05-01,4,4
AIQUILE,atencion de partos en servicios,nacidos vivos,2010-05-01,24,24
ALALAY,atencion de partos en servicios,nacidos vivos,2010-05-01,1,1
ALTO BENI,atencion de partos en servicios,nacidos vivos,2010-05-01,8,8
ANCORAIMES,atencion de partos en servicios,nacidos vivos,2010-05-01,5,5
ANDAMARCA,atencion de partos en servicios,nacidos vivos,2010-05-01,1,1
ANTEQUERA,atencion de partos en servicios,nacidos vivos,2010-05-01,1,1
ANZALDO,atencion de partos en servicios,nacidos vivos,2010-05-01,3,3
APOLO,atencion de partos en servicios,nacidos vivos,2010-05-01,5,5
ARAMPAMPA,atencion de partos en servicios,nacidos vivos,2010-05-01,3,3
ARANI,atencion de partos en servicios,nacidos vivos,2010-05-01,17,17
ARBIETO,atencion de partos en servicios,nacidos vivos,2010-05-01,7,7
ARQUE,atencion de partos en servicios,nacidos vivos,2010-05-01,4,4
ASCENCION DE GUARAYOS,atencion de partos en servicios,nacidos vivos,2010-05-01,47,47
ATOCHA,atencion de partos en servicios,nacidos vivos,2010-05-01,24,24
AYATA,atencion de partos en servicios,nacidos vivos,2010-05-01,9,9
AYO AYO,atencion de partos en servicios,nacidos vivos,2010-05-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,nacidos vivos,2010-05-01,13,13
AZURDUY,atencion de partos en servicios,nacidos vivos,2010-05-01,7,7
BATALLAS,atencion de partos en servicios,nacidos vivos,2010-05-01,3,3
BAURES,atencion de partos en servicios,nacidos vivos,2010-05-01,8,8
BERMEJO,atencion de partos en servicios,nacidos vivos,2010-05-01,68,68
BETANZOS,atencion de partos en servicios,nacidos vivos,2010-05-01,24,24
BOYUIBE,atencion de partos en servicios,nacidos vivos,2010-05-01,2,2
BUENA VISTA,atencion de partos en servicios,nacidos vivos,2010-05-01,16,16
CABEZAS,atencion de partos en servicios,nacidos vivos,2010-05-01,13,13
CAIROMA,atencion de partos en servicios,nacidos vivos,2010-05-01,6,6
"CAIZA ""D""",atencion de partos en servicios,nacidos vivos,2010-05-01,11,11
CAJUATA,atencion de partos en servicios,nacidos vivos,2010-05-01,7,7
CALACOTO,atencion de partos en servicios,nacidos vivos,2010-05-01,1,1
CALAMARCA,atencion de partos en servicios,nacidos vivos,2010-05-01,3,3
CAMARGO,atencion de partos en servicios,nacidos vivos,2010-05-01,29,29
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,nacidos vivos,2010-05-01,1,1
CAMIRI,atencion de partos en servicios,nacidos vivos,2010-05-01,95,95
CAPINOTA,atencion de partos en servicios,nacidos vivos,2010-05-01,18,18
CAQUIAVIRI,atencion de partos en servicios,nacidos vivos,2010-05-01,1,1
CARACOLLO,atencion de partos en servicios,nacidos vivos,2010-05-01,12,12
CARANAVI,atencion de partos en servicios,nacidos vivos,2010-05-01,85,85
CARAPARI,atencion de partos en servicios,nacidos vivos,2010-05-01,8,8
CARIPUYO,atencion de partos en servicios,nacidos vivos,2010-05-01,1,1
CARMEN RIVERO TORREZ,atencion de partos en servicios,nacidos vivos,2010-05-01,3,3
CHALLAPATA,atencion de partos en servicios,nacidos vivos,2010-05-01,44,44
CHAQUI,atencion de partos en servicios,nacidos vivos,2010-05-01,3,3
CHARAGUA,atencion de partos en servicios,nacidos vivos,2010-05-01,53,53
CHAYANTA,atencion de partos en servicios,nacidos vivos,2010-05-01,10,10
CHIMORE,atencion de partos en servicios,nacidos vivos,2010-05-01,8,8
CHOQUE COTA,atencion de partos en servicios,nacidos vivos,2010-05-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,nacidos vivos,2010-05-01,16,16
CHUMA,atencion de partos en servicios,nacidos vivos,2010-05-01,3,3
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,nacidos vivos,2010-05-01,10,10
CKOCHAS,atencion de partos en servicios,nacidos vivos,2010-05-01,9,9
CLIZA,atencion de partos en servicios,nacidos vivos,2010-05-01,29,29
COBIJA,atencion de partos en servicios,nacidos vivos,2010-05-01,120,120
COCAPATA,atencion de partos en servicios,nacidos vivos,2010-05-01,9,9
COCHABAMBA,atencion de partos en servicios,nacidos vivos,2010-05-01,1559,1559
COIPASA,atencion de partos en servicios,nacidos vivos,2010-05-01,2,2
COLCAPIRHUA,atencion de partos en servicios,nacidos vivos,2010-05-01,77,77
"COLCHA ""K""",atencion de partos en servicios,nacidos vivos,2010-05-01,5,5
COLLANA,atencion de partos en servicios,nacidos vivos,2010-05-01,3,3
COLOMI,atencion de partos en servicios,nacidos vivos,2010-05-01,20,20
COLPA BELGICA,atencion de partos en servicios,nacidos vivos,2010-05-01,2,2
COLQUECHACA,atencion de partos en servicios,nacidos vivos,2010-05-01,11,11
COLQUENCHA,atencion de partos en servicios,nacidos vivos,2010-05-01,1,1
COLQUIRI,atencion de partos en servicios,nacidos vivos,2010-05-01,9,9
COMARAPA,atencion de partos en servicios,nacidos vivos,2010-05-01,30,30
CONCEPCION,atencion de partos en servicios,nacidos vivos,2010-05-01,26,26
COPACABANA,atencion de partos en servicios,nacidos vivos,2010-05-01,10,10
CORIPATA,atencion de partos en servicios,nacidos vivos,2010-05-01,6,6
CORO CORO,atencion de partos en servicios,nacidos vivos,2010-05-01,3,3
COROICO,atencion de partos en servicios,nacidos vivos,2010-05-01,24,24
CORQUE,atencion de partos en servicios,nacidos vivos,2010-05-01,1,1
COTAGAITA,atencion de partos en servicios,nacidos vivos,2010-05-01,16,16
COTOCA,atencion de partos en servicios,nacidos vivos,2010-05-01,62,62
CUATRO CAÑADAS,atencion de partos en servicios,nacidos vivos,2010-05-01,30,30
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en servicios,nacidos vivos,2010-05-01,1,1
CULPINA,atencion de partos en servicios,nacidos vivos,2010-05-01,20,20
CURAHUARA DE CARANGAS,atencion de partos en servicios,nacidos vivos,2010-05-01,3,3
DESAGUADERO,atencion de partos en servicios,nacidos vivos,2010-05-01,12,12
EL ALTO,atencion de partos en servicios,nacidos vivos,2010-05-01,1238,1238
EL CHORO,atencion de partos en servicios,nacidos vivos,2010-05-01,2,2
EL PUENTE(STC),atencion de partos en servicios,nacidos vivos,2010-05-01,11,11
EL PUENTE(TJA),atencion de partos en servicios,nacidos vivos,2010-05-01,6,6
EL TORNO,atencion de partos en servicios,nacidos vivos,2010-05-01,50,50
EL VILLAR,atencion de partos en servicios,nacidos vivos,2010-05-01,6,6
ENTRE RIOS TRJ,atencion de partos en servicios,nacidos vivos,2010-05-01,18,18
ENTRE RIOS CBBA,atencion de partos en servicios,nacidos vivos,2010-05-01,32,32
ESCOMA,atencion de partos en servicios,nacidos vivos,2010-05-01,12,12
EUCALIPTUS,atencion de partos en servicios,nacidos vivos,2010-05-01,3,3
EXALTACION,atencion de partos en servicios,nacidos vivos,2010-05-01,5,5
FERNANDEZ ALONSO,atencion de partos en servicios,nacidos vivos,2010-05-01,13,13
FILADELFIA,atencion de partos en servicios,nacidos vivos,2010-05-01,2,2
GENERAL SAAVEDRA,atencion de partos en servicios,nacidos vivos,2010-05-01,9,9
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,nacidos vivos,2010-05-01,1,1
GUANAY,atencion de partos en servicios,nacidos vivos,2010-05-01,11,11
GUAQUI,atencion de partos en servicios,nacidos vivos,2010-05-01,2,2
GUAYARAMERIN,atencion de partos en servicios,nacidos vivos,2010-05-01,104,104
GUTIERREZ,atencion de partos en servicios,nacidos vivos,2010-05-01,4,4
HUACARETA,atencion de partos en servicios,nacidos vivos,2010-05-01,11,11
HUANUNI,atencion de partos en servicios,nacidos vivos,2010-05-01,21,21
HUARACAJE,atencion de partos en servicios,nacidos vivos,2010-05-01,9,9
HUARINA,atencion de partos en servicios,nacidos vivos,2010-05-01,3,3
HUAYLLAMARCA,atencion de partos en servicios,nacidos vivos,2010-05-01,4,4
HUMANATA,atencion de partos en servicios,nacidos vivos,2010-05-01,1,1
ICHOCA,atencion de partos en servicios,nacidos vivos,2010-05-01,1,1
ICLA,atencion de partos en servicios,nacidos vivos,2010-05-01,3,3
INCAHUASI,atencion de partos en servicios,nacidos vivos,2010-05-01,9,9
INGAVI (HUMAITA),atencion de partos en servicios,nacidos vivos,2010-05-01,1,1
INQUISIVI,atencion de partos en servicios,nacidos vivos,2010-05-01,1,1
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,nacidos vivos,2010-05-01,16,16
IXIAMAS,atencion de partos en servicios,nacidos vivos,2010-05-01,10,10
