municipality,group,variable,month,Mujeres puérperas con dosis única de vitamina A,TOTAL
LAGUNILLAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,4,4
LAJA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,19,19
LAS CARRERAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,4,4
LICOMA PAMPA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,3,3
LLALLAGUA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,8,8
LLICA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,3,3
LORETO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,3,3
LURIBAY,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,12,12
MACHACAMARCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,1,1
MACHARETI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,2,2
MAGDALENA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,13,13
MAIRANA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,19,19
MALLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,3,3
MAPIRI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,20,20
MECAPACA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,4,4
MINEROS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,16,16
MIZQUE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,30,30
MOCOMOCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,13,13
MOJOCOYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,5,5
MONTEAGUDO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,45,45
MONTERO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,99,99
MORO MORO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,2,2
MOROCHATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,10,10
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,5,5
NAZACARA DE PACAJES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,2,2
OCURI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,27,27
OKINAWA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,4,4
OMEREQUE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,5,5
ORURO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,228,228
PADCAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,19,19
PADILLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,17,17
PAILON,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,34,34
PALCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,14,14
PALOS BLANCOS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,33,33
PAMPA AULLAGAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,6,6
PAMPA GRANDE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,8,8
PAPEL PAMPA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,5,5
PASORAPA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,3,3
PATACAMAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,38,38
PAZÑA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,8,8
PELECHUCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,6,6
POCOATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,45,45
POCONA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,16,16
POJO (CBBA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,11,11
POOPO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,3,3
PORCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,8,8
POROMA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,32,32
PORONGO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,6,6
PORTACHUELO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,21,21
PORVENIR,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,6,6
POTOSI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,36,36
PRESTO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,8,8
PUCARA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,2,2
PUCARANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,37,37
PUERTO ACOSTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,18,18
PUERTO CARABUCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,9,9
PUERTO GONZALO MORENO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,13,13
PUERTO PEREZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,4,4
PUERTO QUIJARRO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,25,25
PUERTO RICO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,9,9
PUERTO SUAREZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,20,20
PUERTO VILLARROEL,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,135,135
PUNA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,23,23
PUNATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,85,85
QUIABAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,6,6
QUILLACOLLO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,217,217
QUIME,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,9,9
RAVELO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,20,20
REYES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,26,26
RIBERALTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,239,239
ROBORE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,31,31
RURRENABAQUE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,51,51
SACABA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,191,191
SACABAMBA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,8,8
SACACA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,15,15
SAIPINA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,3,3
SALINAS DE GARCI MENDOZA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,11,11
SAMAIPATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,8,8
SAN AGUSTIN,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,1,1
SAN ANDRES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,3,3
SAN ANDRES DE MACHACA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,3,3
SAN ANTONIO DE ESMORUCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,2,2
SAN ANTONIO DE LOMERIO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,4,4
SAN BENITO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,9,9
SAN BORJA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,67,67
SAN BUENA VENTURA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,24,24
SAN CARLOS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,41,41
SAN IGNACIO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,37,37
SAN IGNACIO DE VELASCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,124,124
SAN JAVIER(BNI),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,4,4
SAN JAVIER(STC),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,21,21
SAN JOAQUIN,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,9,9
SAN JOSE DE CHIQUITOS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,22,22
SAN JUAN DE YAPACANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,1,1
SAN JULIAN,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,94,94
SAN LORENZO(PND),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,7,7
SAN LORENZO(TJA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,8,8
SAN LUCAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,55,55
SAN MATIAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,26,26
SAN MIGUEL DE VELASCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,13,13
SAN PABLO DE LIPEZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,6,6
SAN PEDRO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,12,12
SAN PEDRO DE BUENA VISTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,60,60
SAN PEDRO DE CURAHUARA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,4,4
SAN PEDRO DE TIQUINA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,5,5
SAN PEDRO(PND),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,1,1
SAN RAFAEL,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,5,5
SAN RAMON BENI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,4,4
SAN RAMON SCZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,10,10
SANTA ANA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,40,40
SANTA CRUZ DE LA SIERRA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,759,759
SANTA ROSA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,10,10
SANTA ROSA DEL SARA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,11,11
SANTIAGO DE CALLAPA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,4,4
SANTIAGO DE HUARI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,6,6
SANTIAGO DE HUATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,5,5
SANTIAGO DE MACHACA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,5,5
SANTIVAÑES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,8,8
SANTUARIO DE QUILLACAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,5,5
SAPAHAQUI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,3,3
SENA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,6,6
SHINAOTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,27,27
SICA SICA (VILLA AROMA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,27,27
SICAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,2,2
SIPE SIPE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,41,41
SOPACHUY,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,16,16
SORACACHI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,5,5
SORATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,18,18
SUCRE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,612,612
TACACOMA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,7,7
TACOBAMBA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,14,14
TACOPAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,13,13
TAPACARI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,25,25
TARABUCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,20,20
TARACO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,6,6
TARATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,11,11
TARIJA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,47,47
TARVITA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,22,22
TEOPONTE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,10,10
TIAWANACU,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,18,18
TINGUIPAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,28,28
TIPUANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,6,6
TIQUIPAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,86,86
TIRAQUE (CBBA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,19,19
TOCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,8,8
TOLATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,6,6
TOLEDO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,2,2
TOMAVE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,18,18
TOMINA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,17,17
TORO TORO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,19,19
TOTORA(CBBA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,27,27
TOTORA(ORR),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,6,6
TRIGAL,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,1,1
TRINIDAD,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,167,167
TUPIZA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,68,68
UMALA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,8,8
UNCIA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,15,15
URIONDO (A. CONCEPCION),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,8,8
URUBICHA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,6,6
UYUNI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,53,53
VACAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,8,8
VALLEGRANDE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,28,28
VIACHA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,60,60
VILA VILA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,4,4
VILLA CHARCAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,16,16
VILLA MONTES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,47,47
VILLA RIVERO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,7,7
VILLA SERRANO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,12,12
VILLA TUNARI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,127,127
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,8,8
VILLAZON,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,62,62
VINTO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,50,50
VITICHI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,16,16
WALDO BALLIVIAN,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,1,1
WARNES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,150,150
YACO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,12,12
YACUIBA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,17,17
YAMPARAEZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,7,7
YANACACHI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,2,2
YAPACANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,78,78
YOCALLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,13,13
YOTALA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,13,13
YUNCHARA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,6,6
ZUDAÑEZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-07-01,1,1
ACACIO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-08-01,4,4
ACHACACHI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-08-01,53,53
ACHOCALLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-08-01,32,32
AIQUILE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-08-01,38,38
ALALAY,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-08-01,4,4
ALCALA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-08-01,2,2
ALTO BENI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-08-01,10,10
ANCORAIMES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-08-01,19,19
ANDAMARCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-08-01,2,2
ANZALDO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-08-01,3,3
APOLO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-08-01,30,30
ARAMPAMPA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-08-01,7,7
ARANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-08-01,10,10
ARBIETO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-08-01,16,16
ARQUE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-08-01,25,25
ASCENCION DE GUARAYOS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-08-01,67,67
ATOCHA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-08-01,8,8
AUCAPATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-08-01,3,3
AYATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-08-01,15,15
AYO AYO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-08-01,6,6
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-08-01,31,31
AZURDUY,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-08-01,16,16
BATALLAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-08-01,19,19
BAURES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-08-01,5,5
BELEN DE ANDAMARCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-08-01,1,1
BELEN DE URMIRI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-08-01,2,2
BELLA FLOR,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-08-01,3,3
BERMEJO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-08-01,6,6
BETANZOS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-08-01,42,42
BOLIVAR,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-08-01,8,8
BOLPEBRA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-08-01,2,2
BOYUIBE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-08-01,6,6
BUENA VISTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-08-01,11,11
CABEZAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-08-01,19,19
CAIROMA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-08-01,10,10
"CAIZA ""D""",micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-08-01,4,4
CAJUATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-08-01,10,10
CALACOTO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-08-01,3,3
CALAMARCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-08-01,7,7
CAMARGO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-08-01,38,38
CAMATAQUI (C. VILLA ABECIA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-08-01,3,3
CAMIRI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-08-01,64,64
CAPINOTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-08-01,27,27
CAQUIAVIRI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-08-01,5,5
CARACOLLO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-08-01,34,34
CARANAVI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-08-01,92,92
CARAPARI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-08-01,8,8
CARIPUYO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-08-01,18,18
CARMEN RIVERO TORREZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-08-01,10,10
CATACORA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-08-01,1,1
CHACARILLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-08-01,2,2
CHALLAPATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-08-01,73,73
CHAQUI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-08-01,14,14
CHARAGUA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-08-01,46,46
CHARAÑA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-08-01,1,1
CHAYANTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-08-01,20,20
CHIMORE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-08-01,15,15
CHIPAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-08-01,3,3
CHUA COCANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-08-01,2,2
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-08-01,18,18
CHUMA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-08-01,12,12
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-08-01,17,17
CKOCHAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-08-01,21,21
CLIZA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-08-01,30,30
COBIJA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-08-01,117,117
COCAPATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-08-01,11,11
COCHABAMBA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-08-01,1296,1296
COIPASA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-08-01,3,3
COLCAPIRHUA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-08-01,28,28
"COLCHA ""K""",micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-08-01,11,11
COLLANA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-08-01,4,4
COLOMI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-08-01,26,26
COLPA BELGICA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-08-01,4,4
COLQUECHACA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-08-01,63,63
COLQUENCHA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-08-01,10,10
COLQUIRI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-08-01,16,16
COMANCHE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-08-01,5,5
COMARAPA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-08-01,26,26
COMBAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-08-01,4,4
CONCEPCION,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-08-01,30,30
COPACABANA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-08-01,15,15
CORIPATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-08-01,14,14
CORO CORO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-08-01,4,4
COROICO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-08-01,33,33
CORQUE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-08-01,5,5
COTAGAITA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-08-01,21,21
COTOCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-08-01,84,84
CUATRO CAÑADAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-08-01,23,23
CUEVO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-08-01,4,4
CULPINA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-08-01,36,36
CURAHUARA DE CARANGAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-08-01,8,8
CURVA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-08-01,2,2
DESAGUADERO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-08-01,3,3
EL ALTO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-08-01,1037,1037
EL CHORO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-08-01,5,5
EL PUENTE(STC),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-08-01,5,5
EL PUENTE(TJA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-08-01,14,14
EL TORNO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-08-01,107,107
EL VILLAR,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-08-01,5,5
ENTRE RIOS TRJ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-08-01,24,24
ENTRE RIOS CBBA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-08-01,24,24
ESCOMA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-08-01,11,11
ESMERALDA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-08-01,1,1
EUCALIPTUS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-08-01,5,5
EUREKA (SANTOS MERCADO),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-08-01,1,1
