municipality,group,variable,month,Niñas(os) menores de 1 año con dosis única de vitamina A,TOTAL
MINEROS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,3,3
MIZQUE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,54,54
MOCOMOCO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,14,14
MOJINETE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,2,2
MOJOCOYA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,11,11
MONTEAGUDO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,36,36
MONTERO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,191,191
MORO MORO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,4,4
MOROCHATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,13,13
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,7,7
OCURI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,37,37
OKINAWA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,36,36
OMEREQUE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,16,16
ORURO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,508,508
PADCAYA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,46,46
PADILLA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,10,10
PAILON,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,41,41
PALCA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,26,26
PALOS BLANCOS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,39,39
PAMPA AULLAGAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,7,7
PAMPA GRANDE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,19,19
PAPEL PAMPA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,5,5
PASORAPA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,1,1
PATACAMAYA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,68,68
PAZÑA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,14,14
PELECHUCO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,14,14
POCOATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,42,42
POCONA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,27,27
POJO (CBBA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,24,24
POOPO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,8,8
PORCO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,20,20
POROMA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,26,26
PORONGO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,11,11
PORTACHUELO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,21,21
PORVENIR,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,13,13
POSTRER VALLE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,2,2
POTOSI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,499,499
PRESTO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,13,13
PUCARA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,1,1
PUCARANI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,48,48
PUERTO ACOSTA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,15,15
PUERTO CARABUCO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,20,20
PUERTO GONZALO MORENO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,14,14
PUERTO PEREZ,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,6,6
PUERTO QUIJARRO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,34,34
PUERTO RICO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,14,14
PUERTO SILES,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,3,3
PUERTO SUAREZ,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,24,24
PUERTO VILLARROEL,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,100,100
PUNA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,43,43
PUNATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,41,41
QUIABAYA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,7,7
QUILLACOLLO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,249,249
QUIME,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,11,11
QUIRUSILLAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,5,5
RAVELO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,42,42
REYES,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,19,19
RIBERALTA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,296,296
ROBORE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,28,28
RURRENABAQUE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,45,45
SABAYA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,3,3
SACABA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,263,263
SACABAMBA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,11,11
SACACA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,24,24
SAIPINA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,5,5
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,23,23
SAMAIPATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,23,23
SAN AGUSTIN,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,1,1
SAN ANDRES,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,23,23
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,6,6
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,4,4
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,10,10
SAN BENITO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,25,25
SAN BORJA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,105,105
SAN BUENA VENTURA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,5,5
SAN CARLOS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,33,33
SAN IGNACIO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,60,60
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,97,97
SAN JAVIER(BNI),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,6,6
SAN JAVIER(STC),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,25,25
SAN JOAQUIN,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,10,10
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,36,36
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,18,18
SAN JULIAN,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,101,101
SAN LORENZO(PND),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,8,8
SAN LORENZO(TJA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,38,38
SAN LUCAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,47,47
SAN MATIAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,23,23
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,22,22
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,3,3
SAN PEDRO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,20,20
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,57,57
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,9,9
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,6,6
SAN PEDRO(PND),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,4,4
SAN RAFAEL,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,14,14
SAN RAMON BENI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,6,6
SAN RAMON SCZ,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,15,15
SANTA ANA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,35,35
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,2255,2255
SANTA ROSA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,20,20
SANTA ROSA DEL SARA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,30,30
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,3,3
SANTIAGO DE HUARI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,18,18
SANTIAGO DE HUATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,7,7
SANTIAGO DE MACHACA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,6,6
SANTIVAÑES,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,17,17
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,11,11
SAPAHAQUI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,11,11
SENA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,15,15
SHINAOTA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,29,29
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,29,29
SICAYA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,5,5
SIPE SIPE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,84,84
SOPACHUY,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,9,9
SORACACHI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,14,14
SORATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,31,31
SUCRE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,632,632
TACACHI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,2,2
TACACOMA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,7,7
TACOBAMBA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,19,19
TACOPAYA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,17,17
TAHUA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,4,4
TAPACARI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,43,43
TARABUCO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,31,31
TARACO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,5,5
TARATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,33,33
TARIJA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,424,424
TARVITA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,19,19
TEOPONTE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,32,32
TIAWANACU,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,25,25
TINGUIPAYA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,38,38
TIPUANI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,21,21
TIQUIPAYA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,99,99
TIRAQUE (CBBA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,38,38
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,2,2
TOCO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,11,11
TOLATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,13,13
TOLEDO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,14,14
TOMAVE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,30,30
TOMINA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,10,10
TORO TORO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,38,38
TOTORA(CBBA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,28,28
TOTORA(ORR),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,9,9
TRINIDAD,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,173,173
TUPIZA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,81,81
TURCO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,6,6
UMALA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,14,14
UNCIA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,52,52
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,20,20
URUBICHA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,9,9
UYUNI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,46,46
VACAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,16,16
VALLEGRANDE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,27,27
VIACHA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,152,152
VILA VILA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,6,6
VILLA CHARCAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,40,40
VILLA MONTES,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,82,82
VILLA NUEVA (LOMA ALTA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,8,8
VILLA RIVERO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,25,25
VILLA SERRANO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,31,31
VILLA TUNARI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,153,153
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,18,18
VILLAZON,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,90,90
VINTO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,79,79
VITICHI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,18,18
WALDO BALLIVIAN,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,4,4
WARNES,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,200,200
YACO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,12,12
YACUIBA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,159,159
YAMPARAEZ,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,9,9
YANACACHI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,12,12
YAPACANI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,85,85
YOCALLA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,13,13
YOTALA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,14,14
YUNCHARA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,11,11
YUNGUYO DE LITORAL,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,1,1
ZUDAÑEZ,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-03-01,18,18
ACACIO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-04-01,6,6
ACHACACHI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-04-01,54,54
ACHOCALLA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-04-01,49,49
AIQUILE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-04-01,42,42
ALALAY,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-04-01,5,5
ALCALA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-04-01,10,10
ALTO BENI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-04-01,25,25
ANCORAIMES,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-04-01,16,16
ANDAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-04-01,9,9
ANTEQUERA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-04-01,1,1
ANZALDO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-04-01,11,11
APOLO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-04-01,30,30
ARAMPAMPA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-04-01,7,7
ARANI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-04-01,12,12
ARBIETO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-04-01,21,21
ARQUE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-04-01,18,18
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-04-01,55,55
ATOCHA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-04-01,18,18
AUCAPATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-04-01,5,5
AYATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-04-01,15,15
AYO AYO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-04-01,8,8
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-04-01,44,44
AZURDUY,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-04-01,16,16
BATALLAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-04-01,12,12
BAURES,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-04-01,5,5
BELEN DE ANDAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-04-01,4,4
BELEN DE URMIRI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-04-01,4,4
BELLA FLOR,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-04-01,6,6
BERMEJO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-04-01,102,102
BETANZOS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-04-01,55,55
BOLIVAR,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-04-01,15,15
BOLPEBRA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-04-01,2,2
BOYUIBE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-04-01,3,3
BUENA VISTA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-04-01,21,21
CABEZAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-04-01,64,64
CAIROMA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-04-01,31,31
"CAIZA ""D""",micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-04-01,17,17
CAJUATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-04-01,32,32
CALACOTO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-04-01,6,6
CALAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-04-01,21,21
CAMARGO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-04-01,19,19
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-04-01,6,6
CAMIRI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-04-01,62,62
CAPINOTA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-04-01,40,40
CAQUIAVIRI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-04-01,15,15
CARACOLLO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-04-01,33,33
CARANAVI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-04-01,113,113
CARAPARI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-04-01,25,25
CARIPUYO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-04-01,23,23
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-04-01,10,10
CATACORA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-04-01,3,3
CHACARILLA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-04-01,2,2
CHALLAPATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-04-01,75,75
CHAQUI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-04-01,13,13
CHARAGUA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-04-01,50,50
CHARAÑA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-04-01,3,3
CHAYANTA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-04-01,26,26
CHIMORE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-04-01,28,28
CHIPAYA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-04-01,3,3
CHOQUE COTA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-04-01,2,2
CHUA COCANI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-04-01,6,6
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-04-01,30,30
CHUMA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-04-01,24,24
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-04-01,6,6
CKOCHAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-04-01,28,28
CLIZA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-04-01,24,24
COBIJA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-04-01,116,116
COCAPATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-04-01,37,37
COCHABAMBA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-04-01,1187,1187
COLCAPIRHUA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-04-01,71,71
"COLCHA ""K""",micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-04-01,30,30
COLLANA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-04-01,6,6
COLOMI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-04-01,38,38
COLPA BELGICA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-04-01,6,6
COLQUECHACA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-04-01,66,66
COLQUENCHA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-04-01,21,21
COLQUIRI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-04-01,28,28
COMANCHE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2015-04-01,4,4
