municipality,group,variable,month,Niñas(os) menores de 1 año que reciben alimento complementario,TOTAL
AIQUILE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,180,180
ALALAY,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,19,19
ALCALA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,34,34
ANDAMARCA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,22,22
ANTEQUERA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,19,19
ANZALDO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,34,34
APOLO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,114,114
ARAMPAMPA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,34,34
ARANI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,57,57
ARBIETO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,123,123
ARQUE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,107,107
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,52,52
ATOCHA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,29,29
AYATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,54,54
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,185,185
AZURDUY,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,78,78
BATALLAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,88,88
BAURES,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,6,6
BELEN DE ANDAMARCA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,12,12
BELEN DE URMIRI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,18,18
BELLA FLOR,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,34,34
BERMEJO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,158,158
BETANZOS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,266,266
BOLIVAR,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,59,59
BOLPEBRA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,12,12
BOYUIBE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,25,25
BUENA VISTA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,10,10
CABEZAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,82,82
CAIROMA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,82,82
"CAIZA ""D""",micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,66,66
CAMARGO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,109,109
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,16,16
CAMIRI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,10,10
CAPINOTA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,117,117
CAQUIAVIRI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,30,30
CARACOLLO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,130,130
CARANAVI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,259,259
CARANGAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,1,1
CARAPARI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,136,136
CARIPUYO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,60,60
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,14,14
CATACORA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,6,6
CHACARILLA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,4,4
CHALLAPATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,303,303
CHAQUI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,78,78
CHARAGUA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,7,7
CHARAÑA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,11,11
CHAYANTA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,127,127
CHIMORE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,156,156
CHOQUE COTA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,4,4
CHUA COCANI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,6,6
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,5,5
CHUMA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,62,62
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,38,38
CKOCHAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,155,155
CLIZA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,123,123
COBIJA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,445,445
COCAPATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,155,155
COCHABAMBA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,1745,1745
COIPASA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,4,4
COLCAPIRHUA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,184,184
"COLCHA ""K""",micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,99,99
COLLANA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,16,16
COLOMI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,173,173
COLQUECHACA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,336,336
COLQUENCHA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,68,68
COLQUIRI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,39,39
COMARAPA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,118,118
COMBAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,4,4
CONCEPCION,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,5,5
COPACABANA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,38,38
CORIPATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,109,109
CORO CORO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,39,39
CORQUE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,36,36
COTAGAITA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,154,154
COTOCA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,360,360
CUATRO CAÑADAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,35,35
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,9,9
CUEVO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,4,4
CULPINA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,136,136
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,5,5
CURVA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,14,14
DESAGUADERO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,38,38
EL ALTO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,23,23
EL CHORO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,32,32
EL PUENTE(STC),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,74,74
EL PUENTE(TJA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,74,74
EL TORNO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,23,23
EL VILLAR,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,41,41
ENTRE RIOS TRJ,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,168,168
ENTRE RIOS CBBA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,205,205
ESCARA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,2,2
ESCOMA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,25,25
ESMERALDA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,1,1
EUCALIPTUS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,39,39
FERNANDEZ ALONSO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,18,18
FILADELFIA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,48,48
GENERAL SAAVEDRA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,4,4
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,64,64
GUAQUI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,42,42
GUAYARAMERIN,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,330,330
GUTIERREZ,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,20,20
HUACARETA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,70,70
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,2,2
HUACHACALLA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,4,4
HUANUNI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,107,107
HUAYLLAMARCA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,17,17
HUMANATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,30,30
ICHOCA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,9,9
ICLA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,62,62
INCAHUASI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,89,89
INGAVI (HUMAITA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,4,4
INQUISIVI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,37,37
IXIAMAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,10,10
LA GUARDIA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,70,70
LA PAZ,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,3140,3140
LA RIVERA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,3,3
LAGUNILLAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,16,16
LAJA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,84,84
LAS CARRERAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,7,7
LICOMA PAMPA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,15,15
LLALLAGUA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,379,379
LLICA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,25,25
LORETO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,48,48
LURIBAY,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,60,60
MACHACAMARCA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,25,25
MACHARETI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,10,10
MAGDALENA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,78,78
MAIRANA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,5,5
MALLA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,16,16
MINEROS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,2,2
MIZQUE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,256,256
MOCOMOCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,34,34
MOJINETE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,14,14
MOJOCOYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,20,20
MONTEAGUDO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,189,189
MONTERO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,427,427
MORO MORO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,15,15
MOROCHATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,78,78
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,20,20
NAZACARA DE PACAJES,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,1,1
OCURI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,120,120
OKINAWA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,14,14
OMEREQUE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,39,39
ORURO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,1854,1854
PADCAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,15,15
PADILLA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,42,42
PAILON,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,58,58
PALCA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,36,36
PALOS BLANCOS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,104,104
PAMPA GRANDE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,53,53
PAPEL PAMPA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,39,39
PASORAPA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,9,9
PATACAMAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,4,4
PAZÑA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,17,17
PELECHUCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,1,1
POCOATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,185,185
POCONA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,80,80
POJO (CBBA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,92,92
POOPO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,1,1
PORCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,139,139
POROMA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,129,129
PORONGO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,5,5
PORTACHUELO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,3,3
PORVENIR,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,34,34
POSTRER VALLE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,6,6
POTOSI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,1760,1760
PRESTO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,77,77
PUCARA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,10,10
PUCARANI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,1,1
PUERTO ACOSTA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,28,28
PUERTO CARABUCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,60,60
PUERTO GONZALO MORENO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,69,69
PUERTO QUIJARRO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,20,20
PUERTO SUAREZ,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,1,1
PUERTO VILLARROEL,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,280,280
PUNA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,97,97
PUNATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,207,207
QUILLACOLLO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,800,800
QUIME,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,56,56
RAVELO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,133,133
RIBERALTA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,226,226
ROBORE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,4,4
RURRENABAQUE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,8,8
SABAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,26,26
SACABA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,1152,1152
SACABAMBA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,28,28
SACACA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,173,173
SAIPINA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,32,32
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,82,82
SAN AGUSTIN,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,8,8
SAN ANDRES,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,5,5
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,18,18
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,3,3
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,46,46
SAN BENITO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,63,63
SAN BORJA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,431,431
SAN CARLOS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,89,89
SAN IGNACIO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,1,1
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,357,357
SAN JAVIER(STC),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,69,69
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,58,58
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,69,69
SAN JULIAN,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,12,12
SAN LORENZO(PND),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,90,90
SAN LORENZO(TJA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,92,92
SAN LUCAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,276,276
SAN MATIAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,27,27
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,80,80
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,16,16
SAN PEDRO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,89,89
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,305,305
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,44,44
SAN PEDRO DE QUEMES,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,3,3
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,17,17
SAN PEDRO(PND),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,4,4
SAN RAFAEL,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,16,16
SANTA ANA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,87,87
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,3836,3836
SANTA ROSA DEL SARA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,105,105
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,17,17
SANTIAGO DE HUARI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,51,51
SANTIAGO DE MACHACA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,26,26
SANTIVAÑES,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,38,38
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,21,21
SENA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,55,55
SHINAOTA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,71,71
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,36,36
SICAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,31,31
SIPE SIPE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,323,323
SOPACHUY,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,55,55
SORACACHI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,92,92
SORATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,78,78
SUCRE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,1661,1661
TACACHI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,5,5
TACACOMA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,24,24
TACOBAMBA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,74,74
TACOPAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,57,57
TAHUA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,6,6
TAPACARI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,220,220
TARABUCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,13,13
TARATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,76,76
TARIJA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,1332,1332
TARVITA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,115,115
TEOPONTE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,76,76
TIAWANACU,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,3,3
TINGUIPAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,46,46
TIPUANI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,70,70
TIQUIPAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,186,186
TIRAQUE (CBBA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,148,148
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,2,2
TOCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,36,36
TODOS SANTOS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,3,3
TOLATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,31,31
TOLEDO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,45,45
TOMAVE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,105,105
TOMINA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,76,76
TORO TORO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,116,116
TOTORA(CBBA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,108,108
TOTORA(ORR),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,24,24
TRIGAL,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,1,1
TRINIDAD,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,111,111
TUPIZA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,17,17
TURCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,19,19
UNCIA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,192,192
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2015-08-01,94,94
