municipality,group,variable,month,Niñas(os) de 1 año con 2da. dosis de vitamina A,TOTAL
EL ALTO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,864,864
EL CHORO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,3,3
EL PUENTE(STC),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,12,12
EL PUENTE(TJA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,18,18
EL TORNO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,91,91
EL VILLAR,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,5,5
ENTRE RIOS TRJ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,35,35
ENTRE RIOS CBBA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,34,34
ESCARA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,3,3
ESCOMA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,9,9
ESMERALDA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,2,2
EUCALIPTUS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,8,8
EUREKA (SANTOS MERCADO),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,2,2
EXALTACION,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,1,1
FERNANDEZ ALONSO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,20,20
FILADELFIA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,10,10
GENERAL SAAVEDRA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,23,23
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,11,11
GUANAY,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,9,9
GUAQUI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,10,10
GUAYARAMERIN,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,83,83
GUTIERREZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,28,28
HUACARETA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,19,19
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,5,5
HUACHACALLA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,3,3
HUANUNI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,41,41
HUARACAJE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,4,4
HUARINA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,8,8
HUATAJATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,12,12
HUAYLLAMARCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,3,3
HUMANATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,10,10
ICHOCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,6,6
ICLA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,12,12
INCAHUASI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,15,15
INQUISIVI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,18,18
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,7,7
IXIAMAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,15,15
JESUS DE MACHACA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,16,16
LA ASUNTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,39,39
LA GUARDIA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,166,166
LA PAZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,744,744
LAGUNILLAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,7,7
LAJA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,27,27
LAS CARRERAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,4,4
LICOMA PAMPA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,7,7
LLALLAGUA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,58,58
LLICA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,2,2
LORETO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,2,2
LURIBAY,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,15,15
MACHACAMARCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,5,5
MACHARETI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,18,18
MAGDALENA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,19,19
MAIRANA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,15,15
MALLA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,3,3
MAPIRI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,25,25
MECAPACA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,6,6
MINEROS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,6,6
MIZQUE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,39,39
MOCOMOCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,20,20
MOJOCOYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,17,17
MONTEAGUDO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,23,23
MONTERO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,160,160
MORO MORO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,1,1
MOROCHATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,17,17
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,4,4
OCURI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,22,22
OKINAWA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,22,22
OMEREQUE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,19,19
ORURO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,345,345
PADCAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,17,17
PADILLA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,23,23
PAILON,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,29,29
PALCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,9,9
PALOS BLANCOS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,52,52
PAMPA AULLAGAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,6,6
PAMPA GRANDE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,17,17
PAPEL PAMPA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,6,6
PASORAPA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,4,4
PATACAMAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,53,53
PAZÑA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,3,3
PELECHUCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,9,9
POCOATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,30,30
POCONA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,16,16
POJO (CBBA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,17,17
POOPO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,12,12
PORCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,1,1
POROMA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,22,22
PORONGO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,16,16
PORTACHUELO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,7,7
PORVENIR,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,15,15
POTOSI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,78,78
PRESTO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,9,9
PUCARA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,5,5
PUCARANI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,28,28
PUERTO ACOSTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,6,6
PUERTO CARABUCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,18,18
PUERTO GONZALO MORENO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,19,19
PUERTO PEREZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,7,7
PUERTO QUIJARRO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,15,15
PUERTO RICO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,18,18
PUERTO SILES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,1,1
PUERTO SUAREZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,23,23
PUERTO VILLARROEL,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,97,97
PUNA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,28,28
PUNATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,43,43
QUIABAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,2,2
QUILLACOLLO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,193,193
QUIME,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,7,7
QUIRUSILLAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,1,1
RAVELO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,17,17
REYES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,23,23
RIBERALTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,164,164
ROBORE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,15,15
RURRENABAQUE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,23,23
SABAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,3,3
SACABA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,135,135
SACABAMBA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,4,4
SACACA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,24,24
SAIPINA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,12,12
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,17,17
SAMAIPATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,25,25
SAN AGUSTIN,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,5,5
SAN ANDRES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,11,11
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,2,2
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,4,4
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,9,9
SAN BENITO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,11,11
SAN BORJA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,57,57
SAN BUENA VENTURA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,12,12
SAN CARLOS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,30,30
SAN IGNACIO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,25,25
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,73,73
SAN JAVIER(BNI),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,6,6
SAN JAVIER(STC),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,22,22
SAN JOAQUIN,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,6,6
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,34,34
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,4,4
SAN JULIAN,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,69,69
SAN LORENZO(PND),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,14,14
SAN LORENZO(TJA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,31,31
SAN LUCAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,34,34
SAN MATIAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,6,6
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,16,16
SAN PEDRO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,21,21
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,65,65
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,12,12
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,7,7
SAN PEDRO(PND),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,1,1
SAN RAFAEL,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,9,9
SAN RAMON BENI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,9,9
SAN RAMON SCZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,15,15
SANTA ANA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,23,23
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,1219,1219
SANTA ROSA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,19,19
SANTA ROSA DEL SARA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,36,36
SANTIAGO DE HUARI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,14,14
SANTIAGO DE HUATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,13,13
SANTIAGO DE MACHACA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,2,2
SANTIVAÑES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,4,4
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,4,4
SAPAHAQUI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,11,11
SENA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,14,14
SHINAOTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,18,18
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,31,31
SICAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,5,5
SIPE SIPE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,89,89
SOPACHUY,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,9,9
SORACACHI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,14,14
SORATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,22,22
SUCRE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,437,437
TACACOMA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,12,12
TACOBAMBA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,14,14
TACOPAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,10,10
TAHUA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,1,1
TAPACARI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,34,34
TARABUCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,33,33
TARACO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,6,6
TARATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,10,10
TARIJA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,236,236
TARVITA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,20,20
TEOPONTE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,27,27
TIAWANACU,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,9,9
TINGUIPAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,41,41
TIPUANI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,6,6
TIQUIPAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,97,97
TIRAQUE (CBBA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,33,33
TOCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,6,6
TOLATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,7,7
TOLEDO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,5,5
TOMAVE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,18,18
TOMINA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,10,10
TORO TORO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,14,14
TOTORA(CBBA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,14,14
TOTORA(ORR),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,1,1
TRIGAL,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,1,1
TRINIDAD,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,49,49
TUPIZA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,67,67
TURCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,3,3
UMALA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,9,9
UNCIA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,30,30
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,24,24
URUBICHA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,6,6
UYUNI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,18,18
VACAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,18,18
VALLEGRANDE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,21,21
VIACHA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,81,81
VILA VILA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,7,7
VILLA CHARCAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,30,30
VILLA MONTES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,65,65
VILLA NUEVA (LOMA ALTA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,2,2
VILLA RIVERO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,8,8
VILLA SERRANO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,14,14
VILLA TUNARI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,136,136
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,8,8
VILLAZON,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,86,86
VINTO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,38,38
VITICHI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,9,9
WALDO BALLIVIAN,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,1,1
WARNES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,139,139
YACO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,10,10
YACUIBA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,84,84
YAMPARAEZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,9,9
YANACACHI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,4,4
YAPACANI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,63,63
YOCALLA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,8,8
YOTALA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,16,16
YUNCHARA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,11,11
ZUDAÑEZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-07-01,8,8
ACACIO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-08-01,8,8
ACHACACHI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-08-01,17,17
ACHOCALLA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-08-01,21,21
AIQUILE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-08-01,26,26
ALALAY,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-08-01,4,4
ALCALA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-08-01,4,4
ALTO BENI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-08-01,21,21
ANCORAIMES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-08-01,6,6
ANDAMARCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-08-01,3,3
ANTEQUERA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-08-01,4,4
ANZALDO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-08-01,9,9
APOLO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-08-01,32,32
ARAMPAMPA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-08-01,5,5
ARANI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-08-01,16,16
ARBIETO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-08-01,23,23
ARQUE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-08-01,13,13
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-08-01,46,46
ATOCHA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-08-01,9,9
AUCAPATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-08-01,7,7
AYATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-08-01,8,8
AYO AYO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-08-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-08-01,31,31
AZURDUY,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-08-01,20,20
BATALLAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-08-01,13,13
BAURES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-08-01,3,3
BELEN DE ANDAMARCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-08-01,1,1
BELEN DE URMIRI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-08-01,1,1
BELLA FLOR,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-08-01,5,5
