municipality,group,variable,month,Niñas(os) menores de 1 año con dosis completa de hierro,TOTAL
COPACABANA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,16,16
CORIPATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,1,1
CORO CORO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,5,5
COROICO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,26,26
CORQUE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,13,13
COTAGAITA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,36,36
COTOCA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,110,110
CRUZ DE MACHACAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,3,3
CUATRO CAÑADAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,54,54
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,2,2
CUEVO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,5,5
CULPINA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,37,37
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,2,2
CURVA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,4,4
DESAGUADERO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,8,8
EL ALTO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,1118,1118
EL PUENTE(STC),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,14,14
EL PUENTE(TJA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,11,11
EL TORNO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,153,153
EL VILLAR,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,6,6
ENTRE RIOS TRJ,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,37,37
ENTRE RIOS CBBA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,63,63
ESCOMA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,9,9
ESMERALDA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,2,2
EUCALIPTUS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,5,5
EUREKA (SANTOS MERCADO),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,5,5
EXALTACION,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,1,1
FERNANDEZ ALONSO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,18,18
FILADELFIA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,13,13
GENERAL SAAVEDRA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,16,16
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,16,16
GUANAY,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,21,21
GUAQUI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,8,8
GUAYARAMERIN,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,1,1
GUTIERREZ,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,23,23
HUACARETA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,17,17
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,5,5
HUACHACALLA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,2,2
HUANUNI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,36,36
HUARACAJE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,2,2
HUARINA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,5,5
HUATAJATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,6,6
HUAYLLAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,4,4
HUMANATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,7,7
ICHOCA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,6,6
ICLA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,15,15
INCAHUASI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,19,19
INQUISIVI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,24,24
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,21,21
IXIAMAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,18,18
JESUS DE MACHACA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,8,8
LA ASUNTA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,93,93
LA GUARDIA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,42,42
LA PAZ,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,853,853
LAGUNILLAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,12,12
LAJA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,19,19
LAS CARRERAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,6,6
LICOMA PAMPA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,8,8
LLALLAGUA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,86,86
LLICA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,7,7
LORETO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,15,15
LURIBAY,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,10,10
MACHACAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,9,9
MACHARETI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,21,21
MAGDALENA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,27,27
MAIRANA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,2,2
MALLA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,2,2
MAPIRI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,20,20
MECAPACA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,7,7
MINEROS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,5,5
MIZQUE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,82,82
MOCOMOCO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,15,15
MOJOCOYA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,8,8
MONTEAGUDO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,38,38
MONTERO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,62,62
MORO MORO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,2,2
MOROCHATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,12,12
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,6,6
OCURI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,8,8
OKINAWA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,4,4
OMEREQUE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,6,6
ORURO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,477,477
PADCAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,23,23
PADILLA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,12,12
PAILON,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,22,22
PALCA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,27,27
PALOS BLANCOS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,44,44
PAMPA AULLAGAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,7,7
PAMPA GRANDE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,7,7
PAPEL PAMPA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,9,9
PATACAMAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,78,78
PAZÑA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,9,9
PELECHUCO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,15,15
POCOATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,32,32
POCONA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,16,16
POJO (CBBA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,9,9
POOPO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,7,7
PORCO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,3,3
POROMA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,21,21
PORONGO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,12,12
PORTACHUELO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,4,4
PORVENIR,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,11,11
POSTRER VALLE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,2,2
POTOSI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,144,144
PRESTO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,12,12
PUCARA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,1,1
PUCARANI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,52,52
PUERTO ACOSTA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,15,15
PUERTO CARABUCO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,17,17
PUERTO GONZALO MORENO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,27,27
PUERTO PEREZ,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,6,6
PUERTO QUIJARRO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,31,31
PUERTO RICO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,4,4
PUERTO SILES,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,1,1
PUERTO VILLARROEL,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,83,83
PUNA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,49,49
PUNATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,9,9
QUIABAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,4,4
QUILLACOLLO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,182,182
QUIME,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,16,16
QUIRUSILLAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,1,1
RAVELO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,25,25
REYES,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,38,38
RIBERALTA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,202,202
RURRENABAQUE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,28,28
SABAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,8,8
SACABA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,226,226
SACABAMBA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,7,7
SACACA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,40,40
SAIPINA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,4,4
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,13,13
SAN AGUSTIN,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,2,2
SAN ANDRES,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,11,11
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,5,5
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,1,1
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,7,7
SAN BENITO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,22,22
SAN BORJA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,126,126
SAN BUENA VENTURA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,10,10
SAN CARLOS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,46,46
SAN IGNACIO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,28,28
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,91,91
SAN JAVIER(BNI),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,12,12
SAN JAVIER(STC),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,42,42
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,25,25
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,17,17
SAN JULIAN,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,115,115
SAN LORENZO(PND),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,7,7
SAN LORENZO(TJA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,33,33
SAN LUCAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,56,56
SAN MATIAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,34,34
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,16,16
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,3,3
SAN PEDRO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,26,26
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,76,76
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,10,10
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,4,4
SAN PEDRO(PND),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,2,2
SAN RAFAEL,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,16,16
SAN RAMON BENI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,7,7
SAN RAMON SCZ,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,20,20
SANTA ANA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,24,24
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,2223,2223
SANTA ROSA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,22,22
SANTA ROSA DEL SARA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,23,23
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,8,8
SANTIAGO DE HUARI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,15,15
SANTIAGO DE HUATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,10,10
SANTIAGO DE MACHACA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,3,3
SANTIVAÑES,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,9,9
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,10,10
SAPAHAQUI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,12,12
SENA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,24,24
SHINAOTA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,32,32
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,31,31
SICAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,9,9
SIPE SIPE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,79,79
SOPACHUY,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,16,16
SORACACHI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,11,11
SORATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,33,33
SUCRE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,489,489
TACACHI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,1,1
TACACOMA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,3,3
TACOBAMBA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,17,17
TACOPAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,14,14
TAPACARI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,40,40
TARABUCO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,30,30
TARACO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,11,11
TARATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,14,14
TARIJA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,296,296
TARVITA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,25,25
TEOPONTE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,23,23
TIAWANACU,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,25,25
TINGUIPAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,49,49
TIPUANI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,8,8
TIQUIPAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,186,186
TIRAQUE (CBBA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,30,30
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,1,1
TOCO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,10,10
TODOS SANTOS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,3,3
TOLATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,8,8
TOLEDO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,8,8
TOMAVE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,24,24
TOMINA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,13,13
TORO TORO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,24,24
TOTORA(CBBA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,29,29
TOTORA(ORR),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,6,6
TRIGAL,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,3,3
TRINIDAD,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,137,137
TUPIZA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,79,79
TURCO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,5,5
UMALA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,15,15
UNCIA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,1,1
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,21,21
URUBICHA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,11,11
UYUNI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,39,39
VACAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,10,10
VALLEGRANDE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,25,25
VIACHA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,89,89
VILA VILA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,1,1
VILLA CHARCAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,22,22
VILLA MONTES,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,97,97
VILLA NUEVA (LOMA ALTA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,5,5
VILLA RIVERO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,14,14
VILLA SERRANO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,12,12
VILLA TUNARI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,166,166
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,18,18
VILLAZON,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,73,73
VINTO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,60,60
VITICHI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,8,8
WALDO BALLIVIAN,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,6,6
WARNES,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,111,111
YACO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,12,12
YACUIBA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,168,168
YAMPARAEZ,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,10,10
YANACACHI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,6,6
YAPACANI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,94,94
YOCALLA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,11,11
YOTALA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,16,16
YUNCHARA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,10,10
ZUDAÑEZ,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-07-01,10,10
ACACIO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-08-01,5,5
ACHACACHI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-08-01,32,32
ACHOCALLA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-08-01,34,34
AIQUILE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-08-01,39,39
ALALAY,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-08-01,13,13
ALCALA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-08-01,5,5
ALTO BENI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-08-01,17,17
ANCORAIMES,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-08-01,16,16
ANDAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-08-01,7,7
ANTEQUERA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-08-01,11,11
ANZALDO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-08-01,14,14
APOLO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-08-01,38,38
ARAMPAMPA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-08-01,10,10
ARANI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-08-01,5,5
ARBIETO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-08-01,26,26
ARQUE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-08-01,31,31
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-08-01,59,59
ATOCHA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-08-01,12,12
AUCAPATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-08-01,1,1
AYATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-08-01,9,9
AYO AYO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-08-01,20,20
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-08-01,34,34
AZURDUY,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-08-01,17,17
BATALLAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-08-01,22,22
BELEN DE ANDAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2015-08-01,2,2
