municipality,group,variable,month,Niñas(os) de 1 año con dosis completas de zinc (Talla Baja),TOTAL
HUAYLLAMARCA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,5,5
HUMANATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,3,3
ICHOCA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,6,6
ICLA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,7,7
INCAHUASI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,1,1
INQUISIVI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,10,10
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,1,1
JESUS DE MACHACA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,1,1
LA ASUNTA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,13,13
LA GUARDIA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,4,4
LA PAZ,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,365,365
LAGUNILLAS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,2,2
LAJA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,8,8
LLALLAGUA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,20,20
LORETO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,4,4
LURIBAY,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,1,1
MACHARETI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,1,1
MAGDALENA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,2,2
MAPIRI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,8,8
MECAPACA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,12,12
MINEROS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,1,1
MIZQUE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,13,13
MOCOMOCO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,3,3
MOJOCOYA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,4,4
MONTEAGUDO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,5,5
MONTERO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,7,7
MORO MORO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,1,1
MOROCHATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,17,17
OCURI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,13,13
OMEREQUE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,2,2
ORURO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,109,109
PADCAYA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,5,5
PALOS BLANCOS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,2,2
PAMPA AULLAGAS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,1,1
PATACAMAYA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,36,36
PAZÑA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,3,3
PELECHUCO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,2,2
POCOATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,13,13
POCONA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,17,17
POJO (CBBA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,12,12
POOPO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,1,1
PORCO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,1,1
POROMA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,17,17
PORONGO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,1,1
PORTACHUELO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,1,1
POTOSI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,151,151
PRESTO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,6,6
PUCARA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,1,1
PUCARANI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,7,7
PUERTO ACOSTA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,8,8
PUERTO CARABUCO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,8,8
PUERTO GONZALO MORENO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,4,4
PUERTO PEREZ,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,6,6
PUERTO RICO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,4,4
PUERTO VILLARROEL,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,17,17
PUNA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,8,8
PUNATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,8,8
QUILLACOLLO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,66,66
QUIME,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,1,1
QUIRUSILLAS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,3,3
RAVELO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,55,55
REYES,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,3,3
RIBERALTA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,55,55
RURRENABAQUE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,7,7
SABAYA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,2,2
SACABA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,55,55
SACABAMBA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,5,5
SACACA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,23,23
SAIPINA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,5,5
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,8,8
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,2,2
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,7,7
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,2,2
SAN BENITO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,8,8
SAN BORJA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,26,26
SAN BUENA VENTURA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,1,1
SAN CARLOS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,2,2
SAN IGNACIO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,19,19
SAN JOAQUIN,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,1,1
SAN JULIAN,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,6,6
SAN LORENZO(PND),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,4,4
SAN LORENZO(TJA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,2,2
SAN LUCAS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,12,12
SAN MATIAS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,2,2
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,3,3
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,15,15
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,2,2
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,1,1
SAN RAMON SCZ,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,1,1
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,329,329
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,1,1
SANTIAGO DE HUARI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,1,1
SANTIVAÑES,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,9,9
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,3,3
SAPAHAQUI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,5,5
SENA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,8,8
SHINAOTA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,10,10
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,3,3
SICAYA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,1,1
SIPE SIPE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,10,10
SOPACHUY,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,4,4
SORATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,9,9
SUCRE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,213,213
TACOBAMBA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,10,10
TACOPAYA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,23,23
TAHUA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,2,2
TAPACARI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,21,21
TARABUCO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,16,16
TARACO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,2,2
TARATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,12,12
TARIJA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,28,28
TARVITA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,13,13
TEOPONTE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,9,9
TIAWANACU,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,5,5
TINGUIPAYA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,5,5
TIPUANI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,1,1
TIQUIPAYA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,35,35
TIRAQUE (CBBA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,32,32
TOCO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,7,7
TODOS SANTOS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,1,1
TOMAVE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,7,7
TOMINA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,5,5
TORO TORO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,3,3
TOTORA(CBBA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,13,13
TOTORA(ORR),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,8,8
TRINIDAD,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,8,8
TUPIZA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,5,5
TURCO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,5,5
UMALA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,1,1
UNCIA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,12,12
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,5,5
UYUNI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,19,19
VACAS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,24,24
VALLEGRANDE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,2,2
VIACHA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,36,36
VILA VILA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,2,2
VILLA CHARCAS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,8,8
VILLA NUEVA (LOMA ALTA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,4,4
VILLA RIVERO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,4,4
VILLA SERRANO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,3,3
VILLA TUNARI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,41,41
VILLAZON,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,10,10
VINTO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,17,17
VITICHI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,7,7
WARNES,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,6,6
YACO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,1,1
YACUIBA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,10,10
YAMPARAEZ,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,2,2
YAPACANI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,3,3
YOCALLA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,1,1
ZUDAÑEZ,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-03-01,9,9
ACACIO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-04-01,1,1
ACHACACHI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-04-01,16,16
AIQUILE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-04-01,23,23
ALCALA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-04-01,1,1
ALTO BENI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-04-01,6,6
ANCORAIMES,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-04-01,14,14
ANZALDO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-04-01,8,8
APOLO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-04-01,11,11
ARAMPAMPA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-04-01,6,6
ARANI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-04-01,5,5
ARBIETO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-04-01,5,5
ARQUE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-04-01,21,21
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-04-01,6,6
ATOCHA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-04-01,5,5
AUCAPATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-04-01,1,1
AYATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-04-01,16,16
AYO AYO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-04-01,8,8
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-04-01,21,21
AZURDUY,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-04-01,4,4
BATALLAS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-04-01,2,2
BAURES,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-04-01,4,4
BELLA FLOR,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-04-01,1,1
BERMEJO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-04-01,6,6
BETANZOS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-04-01,22,22
BOLIVAR,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-04-01,11,11
CABEZAS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-04-01,3,3
CAIROMA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-04-01,3,3
"CAIZA ""D""",micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-04-01,4,4
CALACOTO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-04-01,1,1
CALAMARCA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-04-01,7,7
CAMARGO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-04-01,14,14
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-04-01,1,1
CAMIRI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-04-01,2,2
CAPINOTA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-04-01,21,21
CAQUIAVIRI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-04-01,3,3
CARACOLLO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-04-01,14,14
CARANAVI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-04-01,15,15
CARAPARI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-04-01,1,1
CARIPUYO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-04-01,3,3
CHALLAPATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-04-01,24,24
CHAQUI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-04-01,7,7
CHARAGUA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-04-01,2,2
CHARAÑA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-04-01,1,1
CHAYANTA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-04-01,6,6
CHIMORE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-04-01,22,22
CHUA COCANI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-04-01,6,6
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-04-01,17,17
CHUMA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-04-01,8,8
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-04-01,4,4
CKOCHAS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-04-01,4,4
CLIZA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-04-01,10,10
COBIJA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-04-01,20,20
COCAPATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-04-01,23,23
COCHABAMBA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-04-01,173,173
COLCAPIRHUA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-04-01,19,19
"COLCHA ""K""",micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-04-01,3,3
COLLANA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-04-01,1,1
COLOMI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-04-01,29,29
COLQUECHACA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-04-01,11,11
COLQUENCHA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-04-01,4,4
COLQUIRI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-04-01,2,2
COMBAYA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-04-01,1,1
CONCEPCION,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-04-01,199,199
COPACABANA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-04-01,1,1
CORO CORO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-04-01,5,5
CORQUE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-04-01,1,1
COTAGAITA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-04-01,3,3
CUATRO CAÑADAS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-04-01,10,10
CUEVO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-04-01,5,5
CULPINA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-04-01,20,20
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-04-01,1,1
CURVA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-04-01,3,3
DESAGUADERO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-04-01,1,1
EL ALTO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-04-01,205,205
EL CHORO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-04-01,1,1
EL PUENTE(STC),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-04-01,1,1
EL PUENTE(TJA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-04-01,4,4
EL TORNO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-04-01,2,2
ENTRE RIOS TRJ,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-04-01,3,3
ENTRE RIOS CBBA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-04-01,5,5
ESMERALDA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-04-01,2,2
EXALTACION,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-04-01,1,1
FERNANDEZ ALONSO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-04-01,1,1
FILADELFIA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-04-01,2,2
GENERAL SAAVEDRA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-04-01,4,4
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-04-01,8,8
GUANAY,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-04-01,6,6
GUAQUI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-04-01,2,2
GUAYARAMERIN,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-04-01,26,26
HUANUNI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-04-01,9,9
HUMANATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-04-01,1,1
ICHOCA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-04-01,3,3
ICLA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-04-01,5,5
INCAHUASI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-04-01,7,7
INQUISIVI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-04-01,4,4
JESUS DE MACHACA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-04-01,5,5
LA ASUNTA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-04-01,26,26
LA GUARDIA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-04-01,7,7
LA PAZ,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-04-01,242,242
LAJA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-04-01,20,20
LLALLAGUA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-04-01,15,15
LORETO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-04-01,1,1
LURIBAY,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2015-04-01,1,1
