municipality,group,variable,month,Mujeres embarazadas con dosis completa de hierro,TOTAL
IXIAMAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,29,29
JESUS DE MACHACA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,25,25
LA ASUNTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,98,98
LA GUARDIA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,74,74
LA PAZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,1542,1542
LA RIVERA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,1,1
LAGUNILLAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,11,11
LAJA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,29,29
LAS CARRERAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,8,8
LICOMA PAMPA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,1,1
LLALLAGUA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,74,74
LLICA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,4,4
LORETO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,11,11
LURIBAY,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,7,7
MACHACAMARCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,7,7
MACHARETI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,22,22
MAGDALENA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,13,13
MAIRANA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,26,26
MALLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,1,1
MAPIRI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,38,38
MECAPACA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,16,16
MINEROS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,51,51
MIZQUE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,48,48
MOCOMOCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,15,15
MOJOCOYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,11,11
MONTEAGUDO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,57,57
MONTERO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,419,419
MORO MORO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,4,4
MOROCHATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,14,14
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,3,3
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,6,6
OCURI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,24,24
OKINAWA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,19,19
OMEREQUE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,10,10
ORURO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,584,584
PADCAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,34,34
PADILLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,22,22
PAILON,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,51,51
PALCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,7,7
PALOS BLANCOS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,57,57
PAMPA AULLAGAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,11,11
PAMPA GRANDE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,28,28
PAPEL PAMPA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,7,7
PASORAPA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,6,6
PATACAMAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,50,50
PAZÑA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,13,13
PELECHUCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,10,10
POCOATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,44,44
POCONA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,14,14
POJO (CBBA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,31,31
POOPO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,14,14
PORCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,33,33
POROMA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,17,17
PORONGO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,7,7
PORTACHUELO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,18,18
PORVENIR,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,22,22
POSTRER VALLE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,1,1
POTOSI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,467,467
PRESTO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,12,12
PUCARA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,2,2
PUCARANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,70,70
PUERTO ACOSTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,15,15
PUERTO CARABUCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,17,17
PUERTO GONZALO MORENO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,8,8
PUERTO PEREZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,8,8
PUERTO QUIJARRO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,65,65
PUERTO RICO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,19,19
PUERTO SILES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,1,1
PUERTO SUAREZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,12,12
PUERTO VILLARROEL,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,112,112
PUNA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,43,43
PUNATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,43,43
QUIABAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,5,5
QUILLACOLLO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,237,237
QUIME,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,21,21
RAVELO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,39,39
REYES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,28,28
RIBERALTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,345,345
ROBORE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,33,33
RURRENABAQUE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,43,43
SABAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,10,10
SACABA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,450,450
SACABAMBA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,6,6
SACACA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,39,39
SAIPINA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,11,11
SALINAS DE GARCI MENDOZA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,23,23
SAMAIPATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,14,14
SAN AGUSTIN,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,3,3
SAN ANDRES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,118,118
SAN ANDRES DE MACHACA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,7,7
SAN ANTONIO DE ESMORUCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,2,2
SAN ANTONIO DE LOMERIO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,11,11
SAN BENITO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,23,23
SAN BORJA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,90,90
SAN BUENA VENTURA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,10,10
SAN CARLOS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,47,47
SAN IGNACIO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,35,35
SAN IGNACIO DE VELASCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,123,123
SAN JAVIER(BNI),micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,7,7
SAN JAVIER(STC),micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,29,29
SAN JOAQUIN,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,6,6
SAN JOSE DE CHIQUITOS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,37,37
SAN JUAN DE YAPACANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,14,14
SAN JULIAN,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,135,135
SAN LORENZO(PND),micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,25,25
SAN LORENZO(TJA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,35,35
SAN LUCAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,62,62
SAN MATIAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,60,60
SAN MIGUEL DE VELASCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,35,35
SAN PABLO DE LIPEZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,12,12
SAN PEDRO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,29,29
SAN PEDRO DE BUENA VISTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,63,63
SAN PEDRO DE CURAHUARA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,13,13
SAN PEDRO DE QUEMES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,1,1
SAN PEDRO DE TIQUINA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,7,7
SAN PEDRO(PND),micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,3,3
SAN RAFAEL,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,17,17
SAN RAMON BENI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,5,5
SAN RAMON SCZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,27,27
SANTA ANA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,159,159
SANTA CRUZ DE LA SIERRA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,3159,3159
SANTA ROSA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,11,11
SANTA ROSA DEL SARA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,35,35
SANTIAGO DE CALLAPA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,1,1
SANTIAGO DE HUARI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,11,11
SANTIAGO DE HUATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,10,10
SANTIAGO DE MACHACA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,5,5
SANTIVAÑES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,19,19
SANTUARIO DE QUILLACAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,15,15
SAPAHAQUI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,17,17
SENA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,41,41
SHINAOTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,41,41
SICA SICA (VILLA AROMA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,27,27
SICAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,8,8
SIPE SIPE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,106,106
SOPACHUY,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,9,9
SORACACHI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,14,14
SORATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,30,30
SUCRE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,795,795
TACACOMA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,11,11
TACOBAMBA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,20,20
TACOPAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,12,12
TAHUA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,4,4
TAPACARI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,63,63
TARABUCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,24,24
TARACO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,6,6
TARATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,18,18
TARIJA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,404,404
TARVITA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,26,26
TEOPONTE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,28,28
TIAWANACU,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,18,18
TINGUIPAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,27,27
TIPUANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,21,21
TIQUIPAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,113,113
TIRAQUE (CBBA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,55,55
TOCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,13,13
TODOS SANTOS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,1,1
TOLATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,18,18
TOLEDO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,5,5
TOMAVE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,33,33
TOMINA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,13,13
TORO TORO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,31,31
TOTORA(CBBA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,30,30
TOTORA(ORR),micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,10,10
TRIGAL,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,2,2
TRINIDAD,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,254,254
TUPIZA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,79,79
TURCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,6,6
UMALA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,9,9
UNCIA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,36,36
URIONDO (A. CONCEPCION),micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,20,20
URUBICHA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,8,8
UYUNI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,41,41
VACAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,21,21
VALLEGRANDE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,25,25
VIACHA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,139,139
VILA VILA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,8,8
VILLA CHARCAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,24,24
VILLA MONTES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,95,95
VILLA NUEVA (LOMA ALTA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,10,10
VILLA RIVERO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,20,20
VILLA SERRANO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,13,13
VILLA TUNARI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,163,163
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,22,22
VILLAZON,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,100,100
VINTO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,89,89
VITICHI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,18,18
WALDO BALLIVIAN,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,2,2
WARNES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,193,193
YACO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,14,14
YACUIBA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,125,125
YAMPARAEZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,1,1
YANACACHI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,13,13
YAPACANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,114,114
YOCALLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,10,10
YOTALA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,24,24
YUNCHARA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,18,18
ZUDAÑEZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-03-01,17,17
ACACIO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-04-01,7,7
ACHACACHI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-04-01,78,78
ACHOCALLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-04-01,33,33
AIQUILE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-04-01,33,33
ALALAY,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-04-01,3,3
ALCALA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-04-01,7,7
ALTO BENI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-04-01,10,10
ANCORAIMES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-04-01,22,22
ANDAMARCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-04-01,3,3
ANTEQUERA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-04-01,4,4
ANZALDO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-04-01,17,17
APOLO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-04-01,33,33
ARAMPAMPA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-04-01,3,3
ARANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-04-01,10,10
ARBIETO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-04-01,35,35
ARQUE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-04-01,13,13
ASCENCION DE GUARAYOS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-04-01,93,93
ATOCHA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-04-01,7,7
AUCAPATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-04-01,4,4
AYATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-04-01,14,14
AYO AYO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-04-01,7,7
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-04-01,52,52
AZURDUY,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-04-01,15,15
BATALLAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-04-01,31,31
BAURES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-04-01,10,10
BELEN DE ANDAMARCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-04-01,1,1
BELEN DE URMIRI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-04-01,6,6
BELLA FLOR,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-04-01,8,8
BERMEJO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-04-01,47,47
BETANZOS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-04-01,74,74
BOLIVAR,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-04-01,14,14
BOLPEBRA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-04-01,4,4
BOYUIBE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-04-01,6,6
BUENA VISTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-04-01,24,24
CABEZAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-04-01,48,48
CAIROMA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-04-01,16,16
"CAIZA ""D""",micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-04-01,12,12
CAJUATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-04-01,26,26
CALACOTO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-04-01,5,5
CALAMARCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-04-01,18,18
CAMARGO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-04-01,46,46
CAMATAQUI (C. VILLA ABECIA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-04-01,10,10
CAMIRI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-04-01,57,57
CAPINOTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-04-01,58,58
CAQUIAVIRI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-04-01,17,17
CARACOLLO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-04-01,29,29
CARANAVI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-04-01,84,84
CARAPARI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-04-01,28,28
CARIPUYO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-04-01,6,6
CARMEN RIVERO TORREZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-04-01,10,10
CATACORA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-04-01,3,3
CHACARILLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-04-01,5,5
CHALLAPATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-04-01,58,58
CHAQUI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-04-01,16,16
CHARAGUA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-04-01,70,70
CHARAÑA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-04-01,5,5
CHAYANTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-04-01,39,39
CHIMORE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-04-01,30,30
CHIPAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-04-01,2,2
CHUA COCANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-04-01,10,10
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-04-01,64,64
CHUMA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-04-01,11,11
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-04-01,21,21
CKOCHAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-04-01,26,26
CLIZA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-04-01,36,36
COBIJA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-04-01,132,132
COCAPATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-04-01,41,41
COCHABAMBA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-04-01,1049,1049
COIPASA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-04-01,1,1
COLCAPIRHUA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-04-01,56,56
"COLCHA ""K""",micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-04-01,18,18
COLLANA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-04-01,4,4
COLOMI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-04-01,36,36
COLPA BELGICA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-04-01,8,8
COLQUECHACA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-04-01,72,72
COLQUENCHA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-04-01,14,14
COLQUIRI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-04-01,32,32
COMANCHE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-04-01,4,4
COMARAPA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-04-01,31,31
COMBAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-04-01,5,5
CONCEPCION,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-04-01,53,53
COPACABANA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-04-01,27,27
CORIPATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-04-01,31,31
CORO CORO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-04-01,8,8
COROICO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-04-01,25,25
CORQUE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-04-01,6,6
COTAGAITA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-04-01,42,42
COTOCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-04-01,89,89
CUATRO CAÑADAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-04-01,33,33
CUEVO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-04-01,9,9
CULPINA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-04-01,36,36
CURAHUARA DE CARANGAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-04-01,7,7
CURVA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-04-01,4,4
DESAGUADERO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-04-01,14,14
EL ALTO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-04-01,1765,1765
EL CHORO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-04-01,10,10
EL PUENTE(STC),micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-04-01,15,15
EL PUENTE(TJA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2015-04-01,17,17
