municipality,group,variable,month,Niñas(os) de 6 meses con lactancia materna exclusiva,TOTAL
PAZÑA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,6,6
POCOATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,63,63
POCONA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,30,30
POJO (CBBA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,5,5
POOPO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,5,5
PORCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,17,17
POROMA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,30,30
PORONGO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,5,5
PORTACHUELO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,1,1
PORVENIR,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,11,11
POTOSI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,503,503
PRESTO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,15,15
PUCARANI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,20,20
PUERTO ACOSTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,17,17
PUERTO CARABUCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,19,19
PUERTO GONZALO MORENO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,9,9
PUERTO PEREZ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,5,5
PUERTO QUIJARRO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,49,49
PUERTO RICO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,3,3
PUERTO SUAREZ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,23,23
PUERTO VILLARROEL,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,250,250
PUNA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,46,46
PUNATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,13,13
QUILLACOLLO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,303,303
QUIME,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,6,6
QUIRUSILLAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,1,1
RAVELO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,48,48
REYES,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,32,32
RIBERALTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,146,146
ROBORE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,12,12
RURRENABAQUE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,13,13
SABAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,6,6
SACABA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,517,517
SACABAMBA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,5,5
SACACA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,41,41
SAIPINA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,7,7
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,16,16
SAMAIPATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,10,10
SAN ANDRES,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,55,55
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,4,4
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,7,7
SAN BENITO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,1,1
SAN BORJA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,31,31
SAN BUENA VENTURA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,13,13
SAN CARLOS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,62,62
SAN IGNACIO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,59,59
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,50,50
SAN JAVIER(BNI),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,6,6
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,18,18
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,5,5
SAN JULIAN,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,50,50
SAN LORENZO(PND),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,23,23
SAN LORENZO(TJA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,4,4
SAN LUCAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,59,59
SAN MATIAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,26,26
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,10,10
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,2,2
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,74,74
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,2,2
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,11,11
SAN PEDRO(PND),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,2,2
SAN RAFAEL,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,3,3
SAN RAMON BENI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,27,27
SAN RAMON SCZ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,27,27
SANTA ANA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,6,6
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,1960,1960
SANTA ROSA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,1,1
SANTA ROSA DEL SARA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,11,11
SANTIAGO DE HUARI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,17,17
SANTIAGO DE HUATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,3,3
SANTIAGO DE MACHACA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,5,5
SANTIVAÑES,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,3,3
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,1,1
SAPAHAQUI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,6,6
SENA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,23,23
SHINAOTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,28,28
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,16,16
SICAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,1,1
SIPE SIPE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,39,39
SOPACHUY,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,8,8
SORACACHI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,6,6
SORATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,4,4
SUCRE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,540,540
TACOBAMBA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,13,13
TACOPAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,17,17
TAHUA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,2,2
TAPACARI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,57,57
TARABUCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,20,20
TARACO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,5,5
TARATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,38,38
TARIJA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,223,223
TARVITA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,27,27
TEOPONTE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,24,24
TIAWANACU,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,20,20
TINGUIPAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,79,79
TIPUANI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,23,23
TIQUIPAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,61,61
TIRAQUE (CBBA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,17,17
TOCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,2,2
TOLATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,9,9
TOLEDO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,3,3
TOMAVE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,5,5
TOMINA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,15,15
TORO TORO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,35,35
TOTORA(CBBA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,82,82
TOTORA(ORR),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,5,5
TRINIDAD,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,264,264
TUPIZA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,91,91
TURCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,2,2
UMALA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,6,6
UNCIA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,58,58
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,8,8
URUBICHA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,8,8
UYUNI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,61,61
VACAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,5,5
VALLEGRANDE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,16,16
VIACHA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,9,9
VILA VILA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,4,4
VILLA CHARCAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,11,11
VILLA MONTES,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,51,51
VILLA NUEVA (LOMA ALTA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,1,1
VILLA RIVERO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,2,2
VILLA SERRANO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,8,8
VILLA TUNARI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,352,352
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,10,10
VILLAZON,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,57,57
VINTO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,84,84
VITICHI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,7,7
WALDO BALLIVIAN,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,1,1
WARNES,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,47,47
YACO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,8,8
YACUIBA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,206,206
YAMPARAEZ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,5,5
YAPACANI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,288,288
YOCALLA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,25,25
YOTALA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,17,17
YUNCHARA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,1,1
ZUDAÑEZ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-06-01,8,8
ACACIO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,6,6
ACHACACHI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,120,120
ACHOCALLA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,11,11
AIQUILE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,127,127
ALALAY,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,3,3
ALCALA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,5,5
ANCORAIMES,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,1,1
ANDAMARCA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,3,3
ANTEQUERA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,4,4
ANZALDO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,6,6
APOLO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,24,24
ARAMPAMPA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,7,7
ARANI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,8,8
ARBIETO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,7,7
ARQUE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,27,27
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,47,47
ATOCHA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,9,9
AUCAPATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,1,1
AYATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,20,20
AZURDUY,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,24,24
BATALLAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,4,4
BAURES,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,10,10
BELEN DE ANDAMARCA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,1,1
BELEN DE URMIRI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,2,2
BELLA FLOR,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,8,8
BERMEJO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,43,43
BETANZOS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,117,117
BOLIVAR,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,12,12
BOLPEBRA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,4,4
BOYUIBE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,3,3
BUENA VISTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,30,30
CABEZAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,4,4
CAIROMA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,12,12
"CAIZA ""D""",micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,39,39
CALACOTO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,2,2
CALAMARCA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,14,14
CAMARGO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,20,20
CAMIRI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,30,30
CAPINOTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,28,28
CAQUIAVIRI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,1,1
CARACOLLO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,27,27
CARANAVI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,3,3
CARAPARI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,9,9
CARIPUYO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,32,32
CATACORA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,3,3
CHALLAPATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,55,55
CHAQUI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,22,22
CHARAGUA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,51,51
CHARAÑA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,1,1
CHAYANTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,15,15
CHIMORE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,69,69
CHIPAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,5,5
CHOQUE COTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,1,1
CHUA COCANI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,2,2
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,12,12
CHUMA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,5,5
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,16,16
CKOCHAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,28,28
CLIZA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,16,16
COBIJA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,105,105
COCAPATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,47,47
COCHABAMBA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,422,422
COLCAPIRHUA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,39,39
"COLCHA ""K""",micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,38,38
COLOMI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,9,9
COLPA BELGICA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,3,3
COLQUECHACA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,127,127
COLQUENCHA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,7,7
COLQUIRI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,5,5
COMANCHE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,15,15
COMARAPA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,4,4
CONCEPCION,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,20,20
COPACABANA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,7,7
CORIPATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,3,3
CORO CORO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,8,8
COROICO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,10,10
CORQUE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,8,8
COTAGAITA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,20,20
COTOCA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,8,8
CUATRO CAÑADAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,45,45
CUEVO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,13,13
CULPINA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,49,49
DESAGUADERO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,7,7
EL ALTO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,1456,1456
EL CHORO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,7,7
EL PUENTE(STC),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,8,8
EL PUENTE(TJA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,5,5
EL TORNO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,52,52
EL VILLAR,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,6,6
ENTRE RIOS TRJ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,26,26
ENTRE RIOS CBBA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,7,7
ESCOMA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,3,3
EUCALIPTUS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,9,9
EUREKA (SANTOS MERCADO),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,2,2
EXALTACION,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,1,1
FERNANDEZ ALONSO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,1,1
FILADELFIA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,5,5
GENERAL SAAVEDRA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,8,8
GUANAY,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,22,22
GUAQUI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,2,2
GUAYARAMERIN,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,52,52
GUTIERREZ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,15,15
HUACARETA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,15,15
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,11,11
HUACHACALLA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,6,6
HUANUNI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,110,110
HUARACAJE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,17,17
HUAYLLAMARCA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,4,4
ICHOCA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,1,1
ICLA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,15,15
INCAHUASI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,4,4
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,24,24
IXIAMAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,24,24
JESUS DE MACHACA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,30,30
LA ASUNTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,34,34
LA GUARDIA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,70,70
LA PAZ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,1069,1069
LAGUNILLAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,19,19
LAJA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,18,18
LAS CARRERAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,2,2
LLALLAGUA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,483,483
LORETO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,18,18
LURIBAY,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,2,2
MACHACAMARCA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,6,6
MACHARETI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,15,15
MAGDALENA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,19,19
MAIRANA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2015-07-01,3,3
