municipality,group,variable,month,Niñas(os) de 1 año con 1ra. dosis de vitamina A,TOTAL
PORCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,25,25
POROMA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,31,31
PORONGO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,19,19
PORTACHUELO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,23,23
PORVENIR,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,16,16
POSTRER VALLE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,4,4
POTOSI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,375,375
PRESTO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,17,17
PUCARANI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,44,44
PUERTO ACOSTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,17,17
PUERTO CARABUCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,26,26
PUERTO GONZALO MORENO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,21,21
PUERTO PEREZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,12,12
PUERTO QUIJARRO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,61,61
PUERTO RICO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,15,15
PUERTO SILES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,5,5
PUERTO SUAREZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,34,34
PUERTO VILLARROEL,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,109,109
PUNA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,43,43
PUNATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,42,42
QUIABAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,8,8
QUILLACOLLO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,260,260
QUIME,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,13,13
QUIRUSILLAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,2,2
RAVELO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,33,33
REYES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,38,38
RIBERALTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,357,357
ROBORE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,51,51
RURRENABAQUE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,52,52
SABAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,11,11
SACABA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,333,333
SACABAMBA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,9,9
SACACA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,56,56
SAIPINA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,16,16
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,20,20
SAMAIPATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,16,16
SAN AGUSTIN,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,6,6
SAN ANDRES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,35,35
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,7,7
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,1,1
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,13,13
SAN BENITO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,29,29
SAN BORJA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,122,122
SAN BUENA VENTURA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,11,11
SAN CARLOS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,40,40
SAN IGNACIO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,62,62
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,118,118
SAN JAVIER(BNI),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,14,14
SAN JAVIER(STC),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,31,31
SAN JOAQUIN,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,19,19
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,41,41
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,20,20
SAN JULIAN,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,100,100
SAN LORENZO(PND),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,15,15
SAN LORENZO(TJA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,47,47
SAN LUCAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,40,40
SAN MATIAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,20,20
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,25,25
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,7,7
SAN PEDRO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,24,24
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,85,85
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,10,10
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,3,3
SAN PEDRO(PND),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,1,1
SAN RAFAEL,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,12,12
SAN RAMON BENI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,23,23
SAN RAMON SCZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,21,21
SANTA ANA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,24,24
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,2119,2119
SANTA ROSA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,27,27
SANTA ROSA DEL SARA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,30,30
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,6,6
SANTIAGO DE HUARI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,14,14
SANTIAGO DE HUATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,9,9
SANTIAGO DE MACHACA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,6,6
SANTIVAÑES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,16,16
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,16,16
SAPAHAQUI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,21,21
SENA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,16,16
SHINAOTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,82,82
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,36,36
SICAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,7,7
SIPE SIPE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,102,102
SOPACHUY,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,15,15
SORACACHI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,18,18
SORATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,35,35
SUCRE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,593,593
TACACOMA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,2,2
TACOBAMBA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,17,17
TACOPAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,11,11
TAHUA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,4,4
TAPACARI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,41,41
TARABUCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,23,23
TARATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,21,21
TARIJA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,445,445
TARVITA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,14,14
TEOPONTE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,40,40
TIAWANACU,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,25,25
TINGUIPAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,31,31
TIPUANI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,37,37
TIQUIPAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,120,120
TIRAQUE (CBBA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,24,24
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,1,1
TOCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,20,20
TOLATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,10,10
TOLEDO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,6,6
TOMAVE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,32,32
TOMINA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,21,21
TORO TORO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,56,56
TOTORA(CBBA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,16,16
TOTORA(ORR),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,5,5
TRIGAL,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,3,3
TRINIDAD,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,179,179
TUPIZA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,95,95
TURCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,2,2
UMALA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,13,13
UNCIA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,58,58
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,23,23
URUBICHA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,4,4
UYUNI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,58,58
VACAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,12,12
VALLEGRANDE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,29,29
VIACHA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,118,118
VILA VILA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,6,6
VILLA CHARCAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,32,32
VILLA MONTES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,89,89
VILLA NUEVA (LOMA ALTA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,3,3
VILLA RIVERO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,9,9
VILLA SERRANO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,17,17
VILLA TUNARI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,204,204
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,17,17
VILLAZON,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,84,84
VINTO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,65,65
VITICHI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,13,13
WALDO BALLIVIAN,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,3,3
WARNES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,207,207
YACO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,12,12
YACUIBA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,163,163
YAMPARAEZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,9,9
YANACACHI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,5,5
YAPACANI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,127,127
YOCALLA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,26,26
YOTALA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,15,15
YUNCHARA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,3,3
ZUDAÑEZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-03-01,8,8
ACACIO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-04-01,11,11
ACHACACHI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-04-01,111,111
ACHOCALLA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-04-01,34,34
AIQUILE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-04-01,24,24
ALALAY,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-04-01,6,6
ALCALA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-04-01,2,2
ALTO BENI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-04-01,31,31
ANCORAIMES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-04-01,23,23
ANDAMARCA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-04-01,8,8
ANTEQUERA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-04-01,7,7
ANZALDO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-04-01,15,15
APOLO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-04-01,57,57
ARAMPAMPA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-04-01,7,7
ARANI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-04-01,14,14
ARBIETO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-04-01,28,28
ARQUE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-04-01,20,20
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-04-01,73,73
ATOCHA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-04-01,17,17
AUCAPATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-04-01,8,8
AYATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-04-01,13,13
AYO AYO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-04-01,13,13
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-04-01,50,50
AZURDUY,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-04-01,10,10
BATALLAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-04-01,9,9
BAURES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-04-01,9,9
BELEN DE ANDAMARCA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-04-01,4,4
BELEN DE URMIRI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-04-01,3,3
BELLA FLOR,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-04-01,5,5
BERMEJO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-04-01,114,114
BETANZOS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-04-01,40,40
BOLIVAR,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-04-01,15,15
BOLPEBRA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-04-01,3,3
BOYUIBE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-04-01,12,12
BUENA VISTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-04-01,36,36
CABEZAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-04-01,58,58
CAIROMA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-04-01,26,26
"CAIZA ""D""",micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-04-01,21,21
CAJUATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-04-01,28,28
CALACOTO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-04-01,7,7
CALAMARCA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-04-01,36,36
CAMARGO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-04-01,44,44
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-04-01,5,5
CAMIRI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-04-01,65,65
CAPINOTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-04-01,73,73
CAQUIAVIRI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-04-01,17,17
CARACOLLO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-04-01,44,44
CARANAVI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-04-01,156,156
CARAPARI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-04-01,37,37
CARIPUYO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-04-01,14,14
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-04-01,24,24
CHACARILLA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-04-01,2,2
CHALLAPATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-04-01,92,92
CHAQUI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-04-01,13,13
CHARAGUA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-04-01,66,66
CHARAÑA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-04-01,4,4
CHAYANTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-04-01,38,38
CHIMORE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-04-01,47,47
CHIPAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-04-01,3,3
CHOQUE COTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-04-01,2,2
CHUA COCANI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-04-01,3,3
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-04-01,30,30
CHUMA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-04-01,23,23
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-04-01,9,9
CKOCHAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-04-01,28,28
CLIZA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-04-01,46,46
COBIJA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-04-01,157,157
COCAPATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-04-01,43,43
COCHABAMBA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-04-01,959,959
COIPASA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-04-01,1,1
COLCAPIRHUA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-04-01,93,93
"COLCHA ""K""",micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-04-01,40,40
COLLANA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-04-01,2,2
COLOMI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-04-01,44,44
COLPA BELGICA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-04-01,19,19
COLQUECHACA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-04-01,84,84
COLQUENCHA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-04-01,10,10
COLQUIRI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-04-01,25,25
COMANCHE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-04-01,3,3
COMARAPA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-04-01,29,29
COMBAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-04-01,5,5
CONCEPCION,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-04-01,51,51
COPACABANA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-04-01,23,23
CORIPATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-04-01,56,56
CORO CORO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-04-01,7,7
COROICO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-04-01,32,32
CORQUE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-04-01,5,5
COTAGAITA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-04-01,36,36
COTOCA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-04-01,424,424
CUATRO CAÑADAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-04-01,54,54
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-04-01,2,2
CUEVO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-04-01,13,13
CULPINA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-04-01,38,38
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-04-01,6,6
CURVA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-04-01,6,6
DESAGUADERO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-04-01,10,10
EL ALTO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-04-01,2029,2029
EL CHORO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-04-01,4,4
EL PUENTE(STC),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-04-01,57,57
EL PUENTE(TJA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-04-01,19,19
EL TORNO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-04-01,114,114
EL VILLAR,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-04-01,3,3
ENTRE RIOS TRJ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-04-01,40,40
ENTRE RIOS CBBA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-04-01,73,73
ESCOMA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-04-01,6,6
ESMERALDA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-04-01,2,2
EUCALIPTUS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-04-01,11,11
