municipality,group,variable,month,Niñas(os) RN con lactancia materna inmediata,TOTAL
URUBICHA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-03-01,1,1
UYUNI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-03-01,5,5
VACAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-03-01,8,8
VALLEGRANDE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-03-01,29,29
VIACHA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-03-01,68,68
VILLA CHARCAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-03-01,15,15
VILLA MONTES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-03-01,64,64
VILLA NUEVA (LOMA ALTA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-03-01,6,6
VILLA RIVERO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-03-01,10,10
VILLA SERRANO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-03-01,14,14
VILLA TUNARI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-03-01,136,136
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-03-01,16,16
VILLAZON,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-03-01,11,11
VINTO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-03-01,49,49
WALDO BALLIVIAN,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-03-01,3,3
WARNES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-03-01,128,128
YACO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-03-01,7,7
YACUIBA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-03-01,174,174
YAMPARAEZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-03-01,7,7
YANACACHI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-03-01,5,5
YAPACANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-03-01,8,8
YOCALLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-03-01,4,4
YOTALA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-03-01,10,10
ZUDAÑEZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-03-01,9,9
ACACIO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,7,7
ACHACACHI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,32,32
ACHOCALLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,3,3
AIQUILE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,45,45
ALCALA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,1,1
ANDAMARCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,2,2
ANTEQUERA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,1,1
ANZALDO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,4,4
APOLO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,23,23
ARAMPAMPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,1,1
ARANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,13,13
ARBIETO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,11,11
ARQUE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,11,11
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,3,3
ATOCHA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,7,7
AUCAPATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,4,4
AYATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,6,6
AYO AYO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,7,7
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,203,203
AZURDUY,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,13,13
BATALLAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,12,12
BAURES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,8,8
BELEN DE ANDAMARCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,3,3
BELLA FLOR,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,1,1
BERMEJO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,41,41
BETANZOS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,37,37
BOLIVAR,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,6,6
BOYUIBE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,6,6
BUENA VISTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,8,8
CABEZAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,27,27
CAIROMA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,6,6
"CAIZA ""D""",micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,4,4
CAJUATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,10,10
CALACOTO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,3,3
CALAMARCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,20,20
CAMARGO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,2,2
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,2,2
CAMIRI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,10,10
CAPINOTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,23,23
CAQUIAVIRI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,10,10
CARACOLLO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,7,7
CARANAVI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,9,9
CARANGAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,1,1
CARAPARI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,1,1
CARIPUYO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,7,7
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,7,7
CATACORA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,1,1
CHACARILLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,1,1
CHALLAPATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,49,49
CHAQUI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,26,26
CHARAGUA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,45,45
CHARAÑA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,4,4
CHAYANTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,39,39
CHIMORE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,14,14
CHIPAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,2,2
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,17,17
CHUMA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,14,14
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,12,12
CKOCHAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,35,35
CLIZA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,3,3
COBIJA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,37,37
COCAPATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,19,19
COCHABAMBA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,570,570
COIPASA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,1,1
COLCAPIRHUA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,28,28
"COLCHA ""K""",micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,11,11
COLLANA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,4,4
COLOMI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,21,21
COLQUECHACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,29,29
COLQUENCHA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,4,4
COLQUIRI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,14,14
COMARAPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,32,32
COMBAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,3,3
CONCEPCION,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,2,2
COPACABANA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,11,11
CORIPATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,5,5
CORO CORO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,5,5
COROICO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,24,24
CORQUE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,4,4
COTAGAITA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,7,7
COTOCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,8,8
CUATRO CAÑADAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,27,27
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,1,1
CULPINA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,33,33
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,3,3
CURVA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,5,5
DESAGUADERO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,5,5
EL ALTO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,663,663
EL CHORO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,7,7
EL PUENTE(STC),micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,7,7
EL TORNO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,53,53
EL VILLAR,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,7,7
ENTRE RIOS TRJ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,29,29
ENTRE RIOS CBBA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,18,18
ESCOMA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,5,5
EUCALIPTUS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,1,1
EXALTACION,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,1,1
FERNANDEZ ALONSO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,8,8
FILADELFIA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,7,7
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,6,6
GUANAY,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,12,12
GUAYARAMERIN,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,37,37
GUTIERREZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,12,12
HUACARETA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,6,6
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,7,7
HUACHACALLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,1,1
HUANUNI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,32,32
HUAYLLAMARCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,7,7
HUMANATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,7,7
ICHOCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,4,4
ICLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,6,6
INCAHUASI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,14,14
INGAVI (HUMAITA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,1,1
INQUISIVI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,7,7
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,20,20
IXIAMAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,11,11
LA ASUNTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,73,73
LA GUARDIA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,68,68
LA PAZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,512,512
LAGUNILLAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,4,4
LAJA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,22,22
LAS CARRERAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,4,4
LICOMA PAMPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,3,3
LLALLAGUA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,8,8
LORETO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,7,7
LURIBAY,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,3,3
MACHACAMARCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,3,3
MACHARETI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,6,6
MAGDALENA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,25,25
MAIRANA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,11,11
MALLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,3,3
MAPIRI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,3,3
MECAPACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,7,7
MOCOMOCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,11,11
MOJINETE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,1,1
MOJOCOYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,10,10
MONTEAGUDO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,20,20
MONTERO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,23,23
MOROCHATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,8,8
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,2,2
NAZACARA DE PACAJES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,2,2
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,1,1
OCURI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,21,21
OMEREQUE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,5,5
ORURO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,470,470
PADCAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,10,10
PADILLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,18,18
PAILON,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,32,32
PALCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,18,18
PAMPA AULLAGAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,10,10
PAMPA GRANDE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,14,14
PAPEL PAMPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,12,12
PASORAPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,4,4
PATACAMAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,24,24
PAZÑA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,5,5
PELECHUCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,6,6
POCOATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,29,29
POCONA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,8,8
POJO (CBBA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,19,19
POOPO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,4,4
PORCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,9,9
POROMA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,16,16
PORONGO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,3,3
POTOSI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,309,309
PRESTO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,6,6
PUCARANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,8,8
PUERTO ACOSTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,3,3
PUERTO CARABUCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,13,13
PUERTO GONZALO MORENO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,10,10
PUERTO PEREZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,2,2
PUERTO RICO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,6,6
PUERTO SILES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,2,2
PUERTO SUAREZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,27,27
PUERTO VILLARROEL,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,14,14
PUNA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,22,22
PUNATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,3,3
QUILLACOLLO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,383,383
QUIME,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,13,13
QUIRUSILLAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,3,3
RAVELO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,15,15
REYES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,24,24
RIBERALTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,16,16
ROBORE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,6,6
RURRENABAQUE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,1,1
SABAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,3,3
SACABA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,147,147
SACABAMBA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,3,3
SACACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,13,13
SAIPINA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,4,4
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,12,12
SAMAIPATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,3,3
SAN ANDRES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,6,6
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,3,3
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,2,2
SAN BENITO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,2,2
SAN BORJA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,23,23
SAN BUENA VENTURA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,16,16
SAN IGNACIO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,20,20
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,69,69
SAN JAVIER(BNI),micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,5,5
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,29,29
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,9,9
SAN JULIAN,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,20,20
SAN LORENZO(PND),micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,11,11
SAN LORENZO(TJA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,7,7
SAN LUCAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,47,47
SAN MATIAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,28,28
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,19,19
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,1,1
SAN PEDRO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,2,2
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,21,21
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,13,13
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,6,6
SAN RAMON BENI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,5,5
SANTA ANA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,47,47
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,872,872
SANTA ROSA DEL SARA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,2,2
SANTIAGO DE HUARI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,14,14
SANTIAGO DE MACHACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,2,2
SANTIVAÑES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,3,3
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,4,4
SAPAHAQUI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,8,8
SENA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,7,7
SHINAOTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,46,46
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,15,15
SIPE SIPE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,37,37
SOPACHUY,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,9,9
SORACACHI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,22,22
SUCRE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,190,190
TACOBAMBA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,6,6
TACOPAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,14,14
TAPACARI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,23,23
TARABUCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,10,10
TARACO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,4,4
TARATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,8,8
TARIJA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,199,199
TARVITA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,9,9
TEOPONTE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,13,13
TIAWANACU,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,13,13
TINGUIPAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,11,11
TIPUANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,5,5
TIQUIPAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,100,100
TIRAQUE (CBBA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,1,1
TOCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,3,3
TOLATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,4,4
TOLEDO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,6,6
TOMAVE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,9,9
TOMINA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,14,14
TORO TORO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,7,7
TOTORA(CBBA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,18,18
TOTORA(ORR),micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,13,13
TRINIDAD,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,123,123
TUPIZA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,8,8
TURCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,3,3
UMALA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,4,4
UNCIA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,35,35
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,5,5
URUBICHA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,8,8
UYUNI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,30,30
VACAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,11,11
VALLEGRANDE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,23,23
VIACHA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,15,15
VILLA CHARCAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,6,6
VILLA MONTES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,64,64
VILLA NUEVA (LOMA ALTA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,2,2
VILLA RIVERO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,2,2
VILLA SERRANO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,15,15
VILLA TUNARI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,155,155
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,10,10
VILLAZON,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,2,2
VINTO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-04-01,56,56
