municipality,group,variable,month,Niñas(os) menores de 1 año con dosis completas de zinc (Talla Baja),TOTAL
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-06-01,1,1
SAN BENITO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-06-01,4,4
SAN BORJA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-06-01,14,14
SAN BUENA VENTURA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-06-01,1,1
SAN IGNACIO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-06-01,4,4
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-06-01,8,8
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-06-01,8,8
SAN LORENZO(TJA),micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-06-01,2,2
SAN LUCAS,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-06-01,6,6
SAN PEDRO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-06-01,1,1
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-06-01,2,2
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-06-01,1,1
SAN PEDRO DE QUEMES,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-06-01,1,1
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-06-01,1,1
SAN RAFAEL,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-06-01,10,10
SANTA ANA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-06-01,3,3
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-06-01,394,394
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-06-01,1,1
SANTIAGO DE HUARI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-06-01,4,4
SANTIAGO DE MACHACA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-06-01,1,1
SANTIVAÑES,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-06-01,1,1
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-06-01,3,3
SAPAHAQUI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-06-01,1,1
SENA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-06-01,2,2
SHINAOTA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-06-01,2,2
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-06-01,2,2
SICAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-06-01,1,1
SIPE SIPE,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-06-01,16,16
SOPACHUY,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-06-01,2,2
SORATA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-06-01,1,1
SUCRE,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-06-01,31,31
TACACOMA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-06-01,1,1
TACOBAMBA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-06-01,2,2
TACOPAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-06-01,1,1
TAPACARI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-06-01,7,7
TARABUCO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-06-01,1,1
TARACO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-06-01,1,1
TARATA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-06-01,1,1
TARIJA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-06-01,43,43
TARVITA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-06-01,1,1
TEOPONTE,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-06-01,2,2
TINGUIPAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-06-01,7,7
TIPUANI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-06-01,2,2
TIQUIPAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-06-01,11,11
TIRAQUE (CBBA),micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-06-01,8,8
TOCO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-06-01,5,5
TOLATA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-06-01,1,1
TOLEDO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-06-01,1,1
TOMINA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-06-01,1,1
TORO TORO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-06-01,4,4
TOTORA(CBBA),micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-06-01,10,10
TRINIDAD,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-06-01,3,3
TUPIZA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-06-01,2,2
UMALA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-06-01,1,1
UNCIA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-06-01,8,8
UYUNI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-06-01,5,5
VACAS,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-06-01,3,3
VIACHA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-06-01,9,9
VILA VILA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-06-01,1,1
VILLA CHARCAS,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-06-01,1,1
VILLA MONTES,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-06-01,2,2
VILLA RIVERO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-06-01,7,7
VILLA SERRANO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-06-01,1,1
VILLA TUNARI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-06-01,36,36
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-06-01,3,3
VILLAZON,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-06-01,11,11
VINTO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-06-01,10,10
VITICHI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-06-01,1,1
WALDO BALLIVIAN,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-06-01,1,1
WARNES,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-06-01,2,2
YACO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-06-01,1,1
YACUIBA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-06-01,22,22
YAMPARAEZ,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-06-01,1,1
YAPACANI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-06-01,1,1
YOCALLA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-06-01,4,4
YOTALA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-06-01,1,1
ZUDAÑEZ,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-06-01,1,1
ACACIO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,1,1
ACHACACHI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,13,13
ACHOCALLA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,1,1
AIQUILE,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,16,16
ANCORAIMES,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,2,2
ANZALDO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,4,4
APOLO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,4,4
ARANI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,5,5
ARBIETO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,3,3
ARQUE,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,1,1
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,8,8
ATOCHA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,4,4
AUCAPATA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,1,1
AYATA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,2,2
AYO AYO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,7,7
AZURDUY,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,2,2
BATALLAS,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,1,1
BAURES,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,1,1
BERMEJO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,6,6
BETANZOS,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,12,12
BOLIVAR,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,1,1
BOLPEBRA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,1,1
"CAIZA ""D""",micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,3,3
CALACOTO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,2,2
CALAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,2,2
CAMARGO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,16,16
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,1,1
CAMIRI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,13,13
CAPINOTA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,2,2
CAQUIAVIRI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,1,1
CARACOLLO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,7,7
CARANAVI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,14,14
CARAPARI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,1,1
CARIPUYO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,1,1
CHALLAPATA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,6,6
CHAQUI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,1,1
CHARAGUA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,2,2
CHAYANTA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,6,6
CHIMORE,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,9,9
CHOQUE COTA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,2,2
CHUA COCANI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,2,2
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,1,1
CHUMA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,1,1
CKOCHAS,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,13,13
COBIJA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,5,5
COCAPATA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,8,8
COCHABAMBA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,109,109
COLCAPIRHUA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,6,6
"COLCHA ""K""",micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,1,1
COLLANA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,1,1
COLOMI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,5,5
COLQUECHACA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,9,9
COLQUENCHA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,3,3
COLQUIRI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,1,1
CONCEPCION,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,1,1
COPACABANA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,1,1
CORO CORO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,1,1
COROICO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,1,1
CORQUE,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,1,1
COTAGAITA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,4,4
COTOCA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,90,90
CULPINA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,1,1
CURVA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,2,2
DESAGUADERO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,2,2
EL ALTO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,128,128
EL CHORO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,1,1
EL PUENTE(STC),micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,1,1
EL PUENTE(TJA),micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,1,1
ENTRE RIOS TRJ,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,1,1
ENTRE RIOS CBBA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,5,5
ESCOMA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,3,3
GUANAY,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,9,9
GUAQUI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,2,2
GUAYARAMERIN,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,21,21
HUACARETA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,2,2
HUACHACALLA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,2,2
HUANUNI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,7,7
HUAYLLAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,1,1
ICLA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,2,2
INCAHUASI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,1,1
INQUISIVI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,1,1
LA ASUNTA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,5,5
LA PAZ,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,306,306
LAJA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,3,3
LAS CARRERAS,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,1,1
LLALLAGUA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,6,6
LORETO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,15,15
LURIBAY,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,3,3
MACHARETI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,1,1
MAPIRI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,7,7
MIZQUE,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,3,3
MOCOMOCO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,1,1
MONTERO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,3,3
MOROCHATA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,6,6
OCURI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,3,3
ORURO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,64,64
PADCAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,1,1
PALCA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,2,2
PALOS BLANCOS,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,2,2
PATACAMAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,42,42
PAZÑA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,4,4
PELECHUCO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,1,1
POCOATA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,7,7
POCONA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,1,1
POJO (CBBA),micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,3,3
POROMA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,11,11
PORONGO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,1,1
POTOSI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,31,31
PRESTO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,3,3
PUCARANI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,10,10
PUERTO ACOSTA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,4,4
PUERTO CARABUCO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,2,2
PUERTO GONZALO MORENO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,3,3
PUERTO PEREZ,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,1,1
PUERTO SILES,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,1,1
PUERTO VILLARROEL,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,57,57
PUNA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,4,4
PUNATA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,9,9
QUILLACOLLO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,10,10
RAVELO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,11,11
RIBERALTA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,44,44
SACABA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,19,19
SACABAMBA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,2,2
SACACA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,9,9
SAIPINA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,1,1
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,3,3
SAN ANDRES,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,1,1
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,1,1
SAN BENITO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,2,2
SAN BORJA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,13,13
SAN BUENA VENTURA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,1,1
SAN IGNACIO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,8,8
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,7,7
SAN JAVIER(BNI),micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,1,1
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,1,1
SAN JULIAN,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,3,3
SAN LORENZO(TJA),micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,2,2
SAN LUCAS,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,4,4
SAN MATIAS,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,3,3
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,2,2
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,8,8
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,3,3
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,1,1
SAN RAFAEL,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,13,13
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,328,328
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,1,1
SANTIAGO DE MACHACA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,1,1
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,1,1
SHINAOTA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,2,2
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,2,2
SIPE SIPE,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,18,18
SOPACHUY,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,4,4
SORACACHI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,2,2
SORATA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,1,1
SUCRE,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,62,62
TACOBAMBA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,2,2
TACOPAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,5,5
TAPACARI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,9,9
TARABUCO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,5,5
TARIJA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,41,41
TIAWANACU,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,3,3
TINGUIPAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,11,11
TIPUANI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,6,6
TIQUIPAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2015-07-01,4,4
