municipality,group,variable,month,Mujeres puérperas con dosis completa de hierro,TOTAL
SACABAMBA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,7,7
SACACA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,49,49
SAIPINA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,4,4
SALINAS DE GARCI MENDOZA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,3,3
SAMAIPATA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,3,3
SAN AGUSTIN,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,4,4
SAN ANDRES,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,6,6
SAN ANDRES DE MACHACA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,4,4
SAN ANTONIO DE ESMORUCO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,6,6
SAN ANTONIO DE LOMERIO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,7,7
SAN BENITO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,6,6
SAN BORJA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,49,49
SAN BUENA VENTURA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,17,17
SAN CARLOS,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,40,40
SAN IGNACIO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,53,53
SAN IGNACIO DE VELASCO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,88,88
SAN JAVIER(BNI),nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,2,2
SAN JAVIER(STC),nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,16,16
SAN JOAQUIN,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,9,9
SAN JOSE DE CHIQUITOS,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,30,30
SAN JUAN DE YAPACANI,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,11,11
SAN JULIAN,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,22,22
SAN LORENZO(PND),nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,10,10
SAN LORENZO(TJA),nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,13,13
SAN LUCAS,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,57,57
SAN MATIAS,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,1,1
SAN MIGUEL DE VELASCO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,16,16
SAN PABLO DE LIPEZ,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,1,1
SAN PEDRO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,13,13
SAN PEDRO DE BUENA VISTA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,28,28
SAN PEDRO DE CURAHUARA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,3,3
SAN PEDRO DE TIQUINA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,4,4
SAN PEDRO(PND),nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,1,1
SAN RAFAEL,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,8,8
SAN RAMON,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,24,24
SAN RAMON,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,11,11
SANTA ANA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,36,36
SANTA CRUZ DE LA SIERRA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,310,310
SANTA ROSA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,16,16
SANTA ROSA DEL SARA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,21,21
SANTIAGO DE CALLAPA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,9,9
SANTIAGO DE HUARI,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,8,8
SANTIAGO DE MACHACA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,3,3
SANTIVAÑES,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,5,5
SANTUARIO DE QUILLACAS,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,4,4
SAPAHAQUI,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,5,5
SENA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,4,4
SICA SICA (VILLA AROMA),nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,15,15
SICAYA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,4,4
SIPE SIPE,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,16,16
SOPACHUY,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,7,7
SORACACHI,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,7,7
SORATA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,21,21
SUCRE,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,420,420
TACACHI,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,2,2
TACACOMA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,14,14
TACOBAMBA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,7,7
TACOPAYA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,13,13
TAHUA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,1,1
TAPACARI,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,36,36
TARABUCO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,27,27
TARACO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,6,6
TARATA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,11,11
TARIJA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,14,14
TARVITA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,20,20
TEOPONTE,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,5,5
TIAWANACU,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,8,8
TINGUIPAYA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,36,36
TIPUANI,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,17,17
TIQUIPAYA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,48,48
TIRAQUE (CBBA),nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,57,57
TOCO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,6,6
TOLATA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,4,4
TOLEDO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,10,10
TOMAVE,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,17,17
TOMINA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,7,7
TORO TORO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,13,13
TOTORA(CBBA),nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,41,41
TOTORA(ORR),nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,3,3
TRINIDAD,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,41,41
TUPIZA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,60,60
TURCO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,5,5
UMALA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,8,8
UNCIA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,32,32
URIONDO (A. CONCEPCION),nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,12,12
URUBICHA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,9,9
UYUNI,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,26,26
VACAS,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,11,11
VALLEGRANDE,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,29,29
VIACHA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,38,38
VILA VILA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,8,8
VILLA MONTES,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,77,77
VILLA NUEVA (LOMA ALTA),nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,1,1
VILLA RIVERO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,4,4
VILLA SERRANO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,11,11
VILLA TUNARI,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,64,64
VILLA VACA GUZMAN (MUYUPAMPA),nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,4,4
VILLAZON,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,53,53
VINTO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,40,40
VITICHI,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,2,2
WALDO BALLIVIAN,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,1,1
WARNES,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,81,81
YACO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,7,7
YACUIBA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,103,103
YAMPARAEZ,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,9,9
YANACACHI,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,2,2
YAPACANI,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,73,73
YOCALLA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,3,3
YOTALA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,7,7
YUNCHARA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,5,5
ZUDAÑEZ,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-02-01,6,6
ACACIO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,14,14
ACHACACHI,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,51,51
ACHOCALLA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,16,16
AIQUILE,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,35,35
ALALAY,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,6,6
ALCALA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,4,4
ANCORAIMES,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,19,19
ANDAMARCA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,8,8
ANTEQUERA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,1,1
ANZALDO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,11,11
APOLO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,22,22
ARAMPAMPA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,11,11
ARANI,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,9,9
ARBIETO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,15,15
ARQUE,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,17,17
ASCENCION DE GUARAYOS,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,49,49
ATOCHA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,6,6
AUCAPATA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,9,9
AYATA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,14,14
AYO AYO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,9,9
AYOPAYA (V. DE INDEPENDENCIA),nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,28,28
AZURDUY,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,19,19
BATALLAS,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,18,18
BAURES,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,3,3
BELEN DE ANDAMARCA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,1,1
BELEN DE URMIRI,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,1,1
BERMEJO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,48,48
BETANZOS,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,46,46
BOLIVAR,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,13,13
BOLPEBRA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,2,2
BOYUIBE,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,1,1
BUENA VISTA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,18,18
CABEZAS,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,16,16
CAIROMA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,10,10
"CAIZA ""D""",nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,13,13
CAJUATA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,20,20
CALACOTO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,6,6
CALAMARCA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,8,8
CAMARGO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,29,29
CAMATAQUI (C. VILLA ABECIA),nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,2,2
CAMIRI,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,77,77
CAPINOTA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,44,44
CAQUIAVIRI,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,16,16
CARACOLLO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,22,22
CARANAVI,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,107,107
CARANGAS,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,1,1
CARAPARI,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,20,20
CARIPUYO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,24,24
CARMEN RIVERO TORREZ,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,7,7
CHACARILLA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,2,2
CHALLAPATA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,53,53
CHAQUI,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,9,9
CHARAGUA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,57,57
CHARAÑA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,4,4
CHAYANTA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,23,23
CHIMORE,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,12,12
CHIPAYA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,2,2
CHOQUE COTA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,1,1
CHULUMANI (V. DE LA LIBERTAD),nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,40,40
CHUMA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,10,10
CLIZA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,15,15
COBIJA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,140,140
COCHABAMBA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,489,489
COIPASA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,2,2
COLCAPIRHUA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,53,53
"COLCHA ""K""",nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,13,13
COLLANA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,1,1
COLOMI,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,24,24
COLPA BELGICA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,11,11
COLQUECHACA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,46,46
COLQUENCHA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,10,10
COLQUIRI,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,29,29
COMANCHE,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,2,2
COMARAPA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,53,53
COMBAYA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,4,4
CONCEPCION,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,22,22
COPACABANA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,15,15
CORIPATA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,11,11
CORO CORO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,12,12
COROICO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,5,5
CORQUE,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,9,9
COTAGAITA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,31,31
COTOCA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,35,35
CUATRO CAÑADAS,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,39,39
CUCHUMUELA (V. G. VILLARROEL),nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,3,3
CUEVO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,5,5
CULPINA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,29,29
CURAHUARA DE CARANGAS,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,10,10
CURVA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,3,3
DESAGUADERO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,6,6
EL ALTO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,1008,1008
EL CHORO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,6,6
EL PUENTE(STC),nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,10,10
EL PUENTE(TJA),nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,10,10
EL TORNO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,74,74
EL VILLAR,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,5,5
ENTRE RIOS,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,24,24
ENTRE RIOS,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,21,21
EUCALIPTUS,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,6,6
EUREKA (SANTOS MERCADO),nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,3,3
EXALTACION,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,2,2
FERNANDEZ ALONSO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,7,7
FILADELFIA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,6,6
GENERAL SAAVEDRA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,13,13
GRAL. J.J. PEREZ (CHARAZANI),nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,22,22
GUANAY,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,16,16
GUAQUI,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,10,10
GUAYARAMERIN,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,67,67
GUTIERREZ,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,8,8
HUACARETA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,8,8
HUACAYA (VILLA DE HUACAYA),nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,1,1
HUACHACALLA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,2,2
HUANUNI,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,23,23
HUARACAJE,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,4,4
HUAYLLAMARCA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,4,4
ICHOCA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,4,4
ICLA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,21,21
INCAHUASI,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,45,45
INGAVI (HUMAITA),nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,1,1
INQUISIVI,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,14,14
IRUPANA (VILLA DE LANZA),nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,13,13
IXIAMAS,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,15,15
JESUS DE MACHACA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,23,23
LA ASUNTA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,38,38
LA GUARDIA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,31,31
LA PAZ,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,799,799
LAGUNILLAS,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,6,6
LAJA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,14,14
LAS CARRERAS,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,4,4
LICOMA PAMPA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,4,4
LLALLAGUA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,66,66
LLICA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,9,9
LORETO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,1,1
LURIBAY,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,16,16
MACHARETI,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,7,7
MAGDALENA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,22,22
MAIRANA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,16,16
MALLA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,1,1
MAPIRI,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,18,18
MECAPACA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,13,13
MINEROS,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,21,21
MIZQUE,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,37,37
MOCOMOCO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,15,15
MOJINETE,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,1,1
MOJOCOYA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,13,13
MONTEAGUDO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,42,42
MONTERO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,88,88
MORO MORO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,1,1
MOROCHATA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,40,40
NACEBE (SANTA ROSA DEL ABUNA),nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,1,1
NAZACARA DE PACAJES,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,1,1
OCURI,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,29,29
OKINAWA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,18,18
OMEREQUE,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,12,12
ORURO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,245,245
PADCAYA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,17,17
PADILLA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,24,24
PAILON,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,25,25
PALCA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,12,12
PALOS BLANCOS,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2009-03-01,41,41
