,group,variable,month,EGRESOS CANTIDAD,EGRESOS CANTIDAD,TOTALES,TOTALES,TOTALES
PORTACHUELO,internaciones,egresos,2010-02-01,67,131,67,131,198
PORVENIR,internaciones,egresos,2010-02-01,6,1,6,1,7
POSTRER VALLE,internaciones,egresos,2010-02-01,2,1,2,1,3
POTOSI,internaciones,egresos,2010-02-01,1014,467,1014,467,1481
PRESTO,internaciones,egresos,2010-02-01,1,2,1,2,3
PUCARANI,internaciones,egresos,2010-02-01,0,5,0,5,5
PUERTO CARABUCO,internaciones,egresos,2010-02-01,0,1,0,1,1
PUERTO GONZALO MORENO,internaciones,egresos,2010-02-01,2,3,2,3,5
PUERTO QUIJARRO,internaciones,egresos,2010-02-01,19,22,19,22,41
PUERTO RICO,internaciones,egresos,2010-02-01,8,9,8,9,17
PUERTO SILES,internaciones,egresos,2010-02-01,2,2,2,2,4
PUERTO SUAREZ,internaciones,egresos,2010-02-01,23,86,23,86,109
PUERTO VILLARROEL,internaciones,egresos,2010-02-01,35,164,35,164,199
PUNA,internaciones,egresos,2010-02-01,19,3,19,3,22
PUNATA,internaciones,egresos,2010-02-01,70,186,70,186,256
QUILLACOLLO,internaciones,egresos,2010-02-01,57,153,57,153,210
QUIME,internaciones,egresos,2010-02-01,0,9,0,9,9
QUIRUSILLAS,internaciones,egresos,2010-02-01,0,1,0,1,1
REYES,internaciones,egresos,2010-02-01,5,14,5,14,19
RIBERALTA,internaciones,egresos,2010-02-01,125,457,125,457,582
ROBORE,internaciones,egresos,2010-02-01,24,77,24,77,101
RURRENABAQUE,internaciones,egresos,2010-02-01,36,67,36,67,103
SACABA,internaciones,egresos,2010-02-01,91,301,91,301,392
SACABAMBA,internaciones,egresos,2010-02-01,3,5,3,5,8
SACACA,internaciones,egresos,2010-02-01,3,12,3,12,15
SAIPINA,internaciones,egresos,2010-02-01,3,9,3,9,12
SAMAIPATA,internaciones,egresos,2010-02-01,4,26,4,26,30
SAN ANDRES,internaciones,egresos,2010-02-01,0,11,0,11,11
SAN ANDRES DE MACHACA,internaciones,egresos,2010-02-01,0,2,0,2,2
SAN ANTONIO DE LOMERIO,internaciones,egresos,2010-02-01,14,0,14,0,14
SAN BENITO,internaciones,egresos,2010-02-01,0,4,0,4,4
SAN BORJA,internaciones,egresos,2010-02-01,28,101,28,101,129
SAN BUENA VENTURA,internaciones,egresos,2010-02-01,11,34,11,34,45
SAN CARLOS,internaciones,egresos,2010-02-01,27,84,27,84,111
SAN IGNACIO,internaciones,egresos,2010-02-01,26,28,26,28,54
SAN IGNACIO DE VELASCO,internaciones,egresos,2010-02-01,131,250,131,250,381
SAN JAVIER(STC),internaciones,egresos,2010-02-01,18,36,18,36,54
SAN JOAQUIN,internaciones,egresos,2010-02-01,12,33,12,33,45
SAN JOSE DE CHIQUITOS,internaciones,egresos,2010-02-01,57,101,57,101,158
SAN JUAN DE YAPACANI,internaciones,egresos,2010-02-01,102,6,102,6,108
SAN JULIAN,internaciones,egresos,2010-02-01,161,0,161,0,161
SAN LORENZO(PND),internaciones,egresos,2010-02-01,5,6,5,6,11
SAN LUCAS,internaciones,egresos,2010-02-01,5,25,5,25,30
SAN MATIAS,internaciones,egresos,2010-02-01,44,45,44,45,89
SAN MIGUEL DE VELASCO,internaciones,egresos,2010-02-01,12,36,12,36,48
SAN PEDRO,internaciones,egresos,2010-02-01,1,10,1,10,11
SAN PEDRO DE BUENA VISTA,internaciones,egresos,2010-02-01,4,8,4,8,12
SAN PEDRO DE TIQUINA,internaciones,egresos,2010-02-01,0,1,0,1,1
SAN RAFAEL,internaciones,egresos,2010-02-01,5,13,5,13,18
SAN RAMON BENI,internaciones,egresos,2010-02-01,8,13,8,13,21
SAN RAMON SCZ,internaciones,egresos,2010-02-01,36,0,36,0,36
SANTA ANA,internaciones,egresos,2010-02-01,22,86,22,86,108
SANTA CRUZ DE LA SIERRA,internaciones,egresos,2010-02-01,5295,3742,5295,3742,9037
SANTA ROSA,internaciones,egresos,2010-02-01,13,32,13,32,45
SANTA ROSA DEL SARA,internaciones,egresos,2010-02-01,13,32,13,32,45
SANTIAGO DE HUATA,internaciones,egresos,2010-02-01,0,2,0,2,2
SANTIVAÑES,internaciones,egresos,2010-02-01,0,1,0,1,1
SAPAHAQUI,internaciones,egresos,2010-02-01,0,2,0,2,2
SENA,internaciones,egresos,2010-02-01,2,11,2,11,13
SHINAOTA,internaciones,egresos,2010-02-01,32,105,32,105,137
SICA SICA (VILLA AROMA),internaciones,egresos,2010-02-01,0,12,0,12,12
SICAYA,internaciones,egresos,2010-02-01,0,2,0,2,2
SIPE SIPE,internaciones,egresos,2010-02-01,0,44,0,44,44
SOPACHUY,internaciones,egresos,2010-02-01,3,18,3,18,21
SORACACHI,internaciones,egresos,2010-02-01,0,4,0,4,4
SORATA,internaciones,egresos,2010-02-01,5,19,5,19,24
SUCRE,internaciones,egresos,2010-02-01,1131,1713,1131,1713,2844
TACACOMA,internaciones,egresos,2010-02-01,4,7,4,7,11
TACOPAYA,internaciones,egresos,2010-02-01,1,0,1,0,1
TAPACARI,internaciones,egresos,2010-02-01,0,11,0,11,11
TARABUCO,internaciones,egresos,2010-02-01,17,51,17,51,68
TARACO,internaciones,egresos,2010-02-01,1,4,1,4,5
TARATA,internaciones,egresos,2010-02-01,1,12,1,12,13
TARIJA,internaciones,egresos,2010-02-01,524,1034,524,1034,1558
TARVITA,internaciones,egresos,2010-02-01,13,52,13,52,65
TEOPONTE,internaciones,egresos,2010-02-01,0,8,0,8,8
TIAWANACU,internaciones,egresos,2010-02-01,0,9,0,9,9
TIPUANI,internaciones,egresos,2010-02-01,15,27,15,27,42
TIQUIPAYA,internaciones,egresos,2010-02-01,7,81,7,81,88
TIRAQUE (CBBA),internaciones,egresos,2010-02-01,3,2,3,2,5
TOLATA,internaciones,egresos,2010-02-01,2,4,2,4,6
TOLEDO,internaciones,egresos,2010-02-01,0,3,0,3,3
TOMINA,internaciones,egresos,2010-02-01,1,9,1,9,10
TORO TORO,internaciones,egresos,2010-02-01,0,1,0,1,1
TOTORA(CBBA),internaciones,egresos,2010-02-01,38,0,38,0,38
TOTORA(ORR),internaciones,egresos,2010-02-01,0,2,0,2,2
TRIGAL,internaciones,egresos,2010-02-01,1,1,1,1,2
TRINIDAD,internaciones,egresos,2010-02-01,728,303,728,303,1031
TUPIZA,internaciones,egresos,2010-02-01,174,211,174,211,385
UMALA,internaciones,egresos,2010-02-01,0,7,0,7,7
UNCIA,internaciones,egresos,2010-02-01,2,24,2,24,26
URIONDO (A. CONCEPCION),internaciones,egresos,2010-02-01,0,1,0,1,1
URUBICHA,internaciones,egresos,2010-02-01,4,9,4,9,13
UYUNI,internaciones,egresos,2010-02-01,12,55,12,55,67
VACAS,internaciones,egresos,2010-02-01,1,8,1,8,9
VALLEGRANDE,internaciones,egresos,2010-02-01,35,91,35,91,126
VIACHA,internaciones,egresos,2010-02-01,0,118,0,118,118
VILA VILA,internaciones,egresos,2010-02-01,1,3,1,3,4
VILLA CHARCAS,internaciones,egresos,2010-02-01,0,8,0,8,8
VILLA MONTES,internaciones,egresos,2010-02-01,70,146,70,146,216
VILLA RIVERO,internaciones,egresos,2010-02-01,10,13,10,13,23
VILLA SERRANO,internaciones,egresos,2010-02-01,5,19,5,19,24
VILLA TUNARI,internaciones,egresos,2010-02-01,77,197,77,197,274
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,egresos,2010-02-01,1,12,1,12,13
VILLAZON,internaciones,egresos,2010-02-01,80,130,80,130,210
VINTO,internaciones,egresos,2010-02-01,69,137,69,137,206
WARNES,internaciones,egresos,2010-02-01,51,72,51,72,123
YACO,internaciones,egresos,2010-02-01,0,4,0,4,4
YACUIBA,internaciones,egresos,2010-02-01,240,546,240,546,786
YAMPARAEZ,internaciones,egresos,2010-02-01,4,11,4,11,15
YANACACHI,internaciones,egresos,2010-02-01,0,2,0,2,2
YAPACANI,internaciones,egresos,2010-02-01,0,129,0,129,129
YOCALLA,internaciones,egresos,2010-02-01,0,2,0,2,2
YOTALA,internaciones,egresos,2010-02-01,15,1,15,1,16
ZUDAÑEZ,internaciones,egresos,2010-02-01,5,20,5,20,25
ACHACACHI,internaciones,egresos,2010-03-01,0,101,0,101,101
AIQUILE,internaciones,egresos,2010-03-01,32,84,32,84,116
ALALAY,internaciones,egresos,2010-03-01,1,2,1,2,3
ALCALA,internaciones,egresos,2010-03-01,0,1,0,1,1
ALTO BENI,internaciones,egresos,2010-03-01,0,10,0,10,10
ANCORAIMES,internaciones,egresos,2010-03-01,0,6,0,6,6
ANTEQUERA,internaciones,egresos,2010-03-01,0,3,0,3,3
ANZALDO,internaciones,egresos,2010-03-01,0,1,0,1,1
APOLO,internaciones,egresos,2010-03-01,0,14,0,14,14
ARANI,internaciones,egresos,2010-03-01,1,14,1,14,15
ASCENCION DE GUARAYOS,internaciones,egresos,2010-03-01,50,146,50,146,196
ATOCHA,internaciones,egresos,2010-03-01,21,30,21,30,51
AYATA,internaciones,egresos,2010-03-01,0,7,0,7,7
AYO AYO,internaciones,egresos,2010-03-01,0,6,0,6,6
AYOPAYA (V. DE INDEPENDENCIA),internaciones,egresos,2010-03-01,5,22,5,22,27
AZURDUY,internaciones,egresos,2010-03-01,6,23,6,23,29
BATALLAS,internaciones,egresos,2010-03-01,0,7,0,7,7
BAURES,internaciones,egresos,2010-03-01,5,18,5,18,23
BERMEJO,internaciones,egresos,2010-03-01,84,182,84,182,266
BETANZOS,internaciones,egresos,2010-03-01,13,38,13,38,51
BOLIVAR,internaciones,egresos,2010-03-01,1,3,1,3,4
BOYUIBE,internaciones,egresos,2010-03-01,11,22,11,22,33
BUENA VISTA,internaciones,egresos,2010-03-01,18,22,18,22,40
CABEZAS,internaciones,egresos,2010-03-01,12,23,12,23,35
CAIROMA,internaciones,egresos,2010-03-01,0,6,0,6,6
"CAIZA ""D""",internaciones,egresos,2010-03-01,1,8,1,8,9
CAJUATA,internaciones,egresos,2010-03-01,10,11,10,11,21
CALAMARCA,internaciones,egresos,2010-03-01,0,10,0,10,10
CAMARGO,internaciones,egresos,2010-03-01,76,103,76,103,179
CAMATAQUI (C. VILLA ABECIA),internaciones,egresos,2010-03-01,0,9,0,9,9
CAMIRI,internaciones,egresos,2010-03-01,225,245,225,245,470
CAPINOTA,internaciones,egresos,2010-03-01,21,38,21,38,59
CAQUIAVIRI,internaciones,egresos,2010-03-01,0,1,0,1,1
CARACOLLO,internaciones,egresos,2010-03-01,4,39,4,39,43
CARANAVI,internaciones,egresos,2010-03-01,36,146,36,146,182
CARAPARI,internaciones,egresos,2010-03-01,3,3,3,3,6
CARMEN RIVERO TORREZ,internaciones,egresos,2010-03-01,4,19,4,19,23
CHALLAPATA,internaciones,egresos,2010-03-01,24,104,24,104,128
CHAQUI,internaciones,egresos,2010-03-01,0,4,0,4,4
CHARAGUA,internaciones,egresos,2010-03-01,40,85,40,85,125
CHAYANTA,internaciones,egresos,2010-03-01,4,12,4,12,16
CHIMORE,internaciones,egresos,2010-03-01,8,37,8,37,45
CHUMA,internaciones,egresos,2010-03-01,0,2,0,2,2
CKOCHAS,internaciones,egresos,2010-03-01,3,4,3,4,7
CLIZA,internaciones,egresos,2010-03-01,7,41,7,41,48
COBIJA,internaciones,egresos,2010-03-01,127,392,127,392,519
COCAPATA,internaciones,egresos,2010-03-01,0,5,0,5,5
COCHABAMBA,internaciones,egresos,2010-03-01,2806,4713,2806,4713,7519
COLCAPIRHUA,internaciones,egresos,2010-03-01,50,135,50,135,185
"COLCHA ""K""",internaciones,egresos,2010-03-01,1,1,1,1,2
COLLANA,internaciones,egresos,2010-03-01,0,2,0,2,2
COLOMI,internaciones,egresos,2010-03-01,0,26,0,26,26
COLPA BELGICA,internaciones,egresos,2010-03-01,9,19,9,19,28
COLQUECHACA,internaciones,egresos,2010-03-01,0,4,0,4,4
COLQUENCHA,internaciones,egresos,2010-03-01,0,5,0,5,5
COLQUIRI,internaciones,egresos,2010-03-01,6,18,6,18,24
COMARAPA,internaciones,egresos,2010-03-01,22,64,22,64,86
CONCEPCION,internaciones,egresos,2010-03-01,77,0,77,0,77
COPACABANA,internaciones,egresos,2010-03-01,1,22,1,22,23
CORIPATA,internaciones,egresos,2010-03-01,1,9,1,9,10
CORO CORO,internaciones,egresos,2010-03-01,0,2,0,2,2
COROICO,internaciones,egresos,2010-03-01,29,83,29,83,112
COTAGAITA,internaciones,egresos,2010-03-01,29,27,29,27,56
COTOCA,internaciones,egresos,2010-03-01,17,129,17,129,146
CUATRO CAÑADAS,internaciones,egresos,2010-03-01,80,0,80,0,80
CUEVO,internaciones,egresos,2010-03-01,0,11,0,11,11
CULPINA,internaciones,egresos,2010-03-01,6,42,6,42,48
CURAHUARA DE CARANGAS,internaciones,egresos,2010-03-01,2,7,2,7,9
CURVA,internaciones,egresos,2010-03-01,0,1,0,1,1
DESAGUADERO,internaciones,egresos,2010-03-01,0,3,0,3,3
EL ALTO,internaciones,egresos,2010-03-01,660,2279,660,2279,2939
EL CHORO,internaciones,egresos,2010-03-01,0,1,0,1,1
EL PUENTE(STC),internaciones,egresos,2010-03-01,11,20,11,20,31
EL TORNO,internaciones,egresos,2010-03-01,100,151,100,151,251
EL VILLAR,internaciones,egresos,2010-03-01,0,1,0,1,1
ENTRE RIOS TRJ,internaciones,egresos,2010-03-01,5,27,5,27,32
ENTRE RIOS CBBA,internaciones,egresos,2010-03-01,29,25,29,25,54
ESCOMA,internaciones,egresos,2010-03-01,10,32,10,32,42
EUCALIPTUS,internaciones,egresos,2010-03-01,0,11,0,11,11
EXALTACION,internaciones,egresos,2010-03-01,0,8,0,8,8
FERNANDEZ ALONSO,internaciones,egresos,2010-03-01,16,19,16,19,35
GENERAL SAAVEDRA,internaciones,egresos,2010-03-01,0,9,0,9,9
GRAL. J.J. PEREZ (CHARAZANI),internaciones,egresos,2010-03-01,1,2,1,2,3
GUANAY,internaciones,egresos,2010-03-01,11,35,11,35,46
GUAQUI,internaciones,egresos,2010-03-01,0,5,0,5,5
GUAYARAMERIN,internaciones,egresos,2010-03-01,175,379,175,379,554
GUTIERREZ,internaciones,egresos,2010-03-01,10,20,10,20,30
HUACARETA,internaciones,egresos,2010-03-01,5,9,5,9,14
HUACAYA (VILLA DE HUACAYA),internaciones,egresos,2010-03-01,2,4,2,4,6
HUACHACALLA,internaciones,egresos,2010-03-01,1,2,1,2,3
HUANUNI,internaciones,egresos,2010-03-01,41,56,41,56,97
HUARACAJE,internaciones,egresos,2010-03-01,4,7,4,7,11
HUARINA,internaciones,egresos,2010-03-01,0,3,0,3,3
HUAYLLAMARCA,internaciones,egresos,2010-03-01,0,4,0,4,4
HUMANATA,internaciones,egresos,2010-03-01,0,2,0,2,2
ICLA,internaciones,egresos,2010-03-01,2,4,2,4,6
INCAHUASI,internaciones,egresos,2010-03-01,3,7,3,7,10
INQUISIVI,internaciones,egresos,2010-03-01,0,4,0,4,4
IRUPANA (VILLA DE LANZA),internaciones,egresos,2010-03-01,15,33,15,33,48
IXIAMAS,internaciones,egresos,2010-03-01,8,21,8,21,29
JESUS DE MACHACA,internaciones,egresos,2010-03-01,6,23,6,23,29
LA ASUNTA,internaciones,egresos,2010-03-01,16,48,16,48,64
LA GUARDIA,internaciones,egresos,2010-03-01,67,94,67,94,161
LA PAZ,internaciones,egresos,2010-03-01,2947,5229,2947,5229,8176
LAGUNILLAS,internaciones,egresos,2010-03-01,2,9,2,9,11
LAJA,internaciones,egresos,2010-03-01,0,5,0,5,5
LAS CARRERAS,internaciones,egresos,2010-03-01,0,2,0,2,2
LICOMA PAMPA,internaciones,egresos,2010-03-01,0,2,0,2,2
LLALLAGUA,internaciones,egresos,2010-03-01,49,157,49,157,206
LURIBAY,internaciones,egresos,2010-03-01,3,5,3,5,8
MACHACAMARCA,internaciones,egresos,2010-03-01,0,5,0,5,5
MACHARETI,internaciones,egresos,2010-03-01,1,7,1,7,8
MAGDALENA,internaciones,egresos,2010-03-01,18,58,18,58,76
MAIRANA,internaciones,egresos,2010-03-01,8,17,8,17,25
MALLA,internaciones,egresos,2010-03-01,0,1,0,1,1
MAPIRI,internaciones,egresos,2010-03-01,0,19,0,19,19
MECAPACA,internaciones,egresos,2010-03-01,0,2,0,2,2
MINEROS,internaciones,egresos,2010-03-01,5,18,5,18,23
MIZQUE,internaciones,egresos,2010-03-01,19,37,19,37,56
MOCOMOCO,internaciones,egresos,2010-03-01,0,3,0,3,3
MOJOCOYA,internaciones,egresos,2010-03-01,0,5,0,5,5
MONTEAGUDO,internaciones,egresos,2010-03-01,55,128,55,128,183
MONTERO,internaciones,egresos,2010-03-01,270,436,270,436,706
MORO MORO,internaciones,egresos,2010-03-01,0,1,0,1,1
MOROCHATA,internaciones,egresos,2010-03-01,1,5,1,5,6
NACEBE (SANTA ROSA DEL ABUNA),internaciones,egresos,2010-03-01,0,8,0,8,8
OCURI,internaciones,egresos,2010-03-01,15,0,15,0,15
OKINAWA,internaciones,egresos,2010-03-01,3,7,3,7,10
OMEREQUE,internaciones,egresos,2010-03-01,3,6,3,6,9
ORURO,internaciones,egresos,2010-03-01,418,1972,418,1972,2390
PADILLA,internaciones,egresos,2010-03-01,44,57,44,57,101
PAILON,internaciones,egresos,2010-03-01,43,47,43,47,90
PALOS BLANCOS,internaciones,egresos,2010-03-01,26,47,26,47,73
PAMPA GRANDE,internaciones,egresos,2010-03-01,3,11,3,11,14
PAPEL PAMPA,internaciones,egresos,2010-03-01,0,1,0,1,1
PASORAPA,internaciones,egresos,2010-03-01,2,2,2,2,4
PATACAMAYA,internaciones,egresos,2010-03-01,10,40,10,40,50
POCONA,internaciones,egresos,2010-03-01,0,18,0,18,18
POJO (CBBA),internaciones,egresos,2010-03-01,11,12,11,12,23
PORCO,internaciones,egresos,2010-03-01,0,7,0,7,7
POROMA,internaciones,egresos,2010-03-01,7,8,7,8,15
PORTACHUELO,internaciones,egresos,2010-03-01,142,172,142,172,314
PORVENIR,internaciones,egresos,2010-03-01,3,4,3,4,7
POSTRER VALLE,internaciones,egresos,2010-03-01,1,2,1,2,3
POTOSI,internaciones,egresos,2010-03-01,1126,489,1126,489,1615
PRESTO,internaciones,egresos,2010-03-01,0,6,0,6,6
PUCARA,internaciones,egresos,2010-03-01,0,1,0,1,1
PUCARANI,internaciones,egresos,2010-03-01,0,9,0,9,9
PUERTO ACOSTA,internaciones,egresos,2010-03-01,0,1,0,1,1
PUERTO CARABUCO,internaciones,egresos,2010-03-01,0,3,0,3,3
PUERTO GONZALO MORENO,internaciones,egresos,2010-03-01,3,12,3,12,15
PUERTO QUIJARRO,internaciones,egresos,2010-03-01,14,27,14,27,41
PUERTO RICO,internaciones,egresos,2010-03-01,12,16,12,16,28
PUERTO SILES,internaciones,egresos,2010-03-01,1,1,1,1,2
PUERTO SUAREZ,internaciones,egresos,2010-03-01,36,86,36,86,122
PUERTO VILLARROEL,internaciones,egresos,2010-03-01,55,177,55,177,232
PUNA,internaciones,egresos,2010-03-01,20,5,20,5,25
PUNATA,internaciones,egresos,2010-03-01,83,201,83,201,284
QUILLACOLLO,internaciones,egresos,2010-03-01,65,163,65,163,228
QUIME,internaciones,egresos,2010-03-01,1,5,1,5,6
REYES,internaciones,egresos,2010-03-01,10,40,10,40,50
RIBERALTA,internaciones,egresos,2010-03-01,133,516,133,516,649
ROBORE,internaciones,egresos,2010-03-01,34,63,34,63,97
RURRENABAQUE,internaciones,egresos,2010-03-01,37,100,37,100,137
SACABA,internaciones,egresos,2010-03-01,75,350,75,350,425
SACABAMBA,internaciones,egresos,2010-03-01,1,1,1,1,2
SACACA,internaciones,egresos,2010-03-01,4,23,4,23,27
SAIPINA,internaciones,egresos,2010-03-01,3,6,3,6,9
SAMAIPATA,internaciones,egresos,2010-03-01,14,27,14,27,41
SAN ANDRES,internaciones,egresos,2010-03-01,0,7,0,7,7
SAN ANDRES DE MACHACA,internaciones,egresos,2010-03-01,0,1,0,1,1
SAN ANTONIO DE LOMERIO,internaciones,egresos,2010-03-01,15,0,15,0,15
SAN BENITO,internaciones,egresos,2010-03-01,0,14,0,14,14
SAN BORJA,internaciones,egresos,2010-03-01,45,124,45,124,169
SAN BUENA VENTURA,internaciones,egresos,2010-03-01,18,53,18,53,71
SAN CARLOS,internaciones,egresos,2010-03-01,46,136,46,136,182
SAN IGNACIO,internaciones,egresos,2010-03-01,33,57,33,57,90
SAN IGNACIO DE VELASCO,internaciones,egresos,2010-03-01,165,319,165,319,484
SAN JAVIER(STC),internaciones,egresos,2010-03-01,56,24,56,24,80
SAN JOAQUIN,internaciones,egresos,2010-03-01,9,35,9,35,44
SAN JOSE DE CHIQUITOS,internaciones,egresos,2010-03-01,41,100,41,100,141
SAN JUAN DE YAPACANI,internaciones,egresos,2010-03-01,51,45,51,45,96
SAN JULIAN,internaciones,egresos,2010-03-01,102,125,102,125,227
SAN LUCAS,internaciones,egresos,2010-03-01,28,7,28,7,35
SAN MATIAS,internaciones,egresos,2010-03-01,66,58,66,58,124
SAN MIGUEL DE VELASCO,internaciones,egresos,2010-03-01,16,45,16,45,61
SAN PEDRO,internaciones,egresos,2010-03-01,11,14,11,14,25
SAN PEDRO DE BUENA VISTA,internaciones,egresos,2010-03-01,6,12,6,12,18
SAN PEDRO DE CURAHUARA,internaciones,egresos,2010-03-01,0,1,0,1,1
SAN PEDRO DE TIQUINA,internaciones,egresos,2010-03-01,0,1,0,1,1
SAN RAFAEL,internaciones,egresos,2010-03-01,13,26,13,26,39
SAN RAMON BENI,internaciones,egresos,2010-03-01,8,36,8,36,44
SAN RAMON SCZ,internaciones,egresos,2010-03-01,5,0,5,0,5
SANTA ANA,internaciones,egresos,2010-03-01,30,97,30,97,127
SANTA CRUZ DE LA SIERRA,internaciones,egresos,2010-03-01,4036,5767,4036,5767,9803
SANTA ROSA,internaciones,egresos,2010-03-01,35,71,35,71,106
SANTA ROSA DEL SARA,internaciones,egresos,2010-03-01,21,52,21,52,73
SANTIAGO DE CALLAPA,internaciones,egresos,2010-03-01,0,1,0,1,1
SANTIAGO DE HUATA,internaciones,egresos,2010-03-01,0,1,0,1,1
SANTIVAÑES,internaciones,egresos,2010-03-01,0,1,0,1,1
SANTUARIO DE QUILLACAS,internaciones,egresos,2010-03-01,1,0,1,0,1
SENA,internaciones,egresos,2010-03-01,1,8,1,8,9
SHINAOTA,internaciones,egresos,2010-03-01,51,125,51,125,176
SICA SICA (VILLA AROMA),internaciones,egresos,2010-03-01,0,8,0,8,8
SIPE SIPE,internaciones,egresos,2010-03-01,0,33,0,33,33
SOPACHUY,internaciones,egresos,2010-03-01,2,21,2,21,23
SORATA,internaciones,egresos,2010-03-01,4,29,4,29,33
SUCRE,internaciones,egresos,2010-03-01,1249,2033,1249,2033,3282
TACACHI,internaciones,egresos,2010-03-01,0,1,0,1,1
TACACOMA,internaciones,egresos,2010-03-01,0,5,0,5,5
TACOPAYA,internaciones,egresos,2010-03-01,2,5,2,5,7
TAPACARI,internaciones,egresos,2010-03-01,1,3,1,3,4
TARABUCO,internaciones,egresos,2010-03-01,16,51,16,51,67
TARACO,internaciones,egresos,2010-03-01,0,7,0,7,7
TARATA,internaciones,egresos,2010-03-01,0,5,0,5,5
TARIJA,internaciones,egresos,2010-03-01,605,1217,605,1217,1822
TARVITA,internaciones,egresos,2010-03-01,8,49,8,49,57
TEOPONTE,internaciones,egresos,2010-03-01,1,11,1,11,12
TIAWANACU,internaciones,egresos,2010-03-01,0,10,0,10,10
TIPUANI,internaciones,egresos,2010-03-01,16,46,16,46,62
TIQUIPAYA,internaciones,egresos,2010-03-01,30,134,30,134,164
TIRAQUE (CBBA),internaciones,egresos,2010-03-01,0,17,0,17,17
TOCO,internaciones,egresos,2010-03-01,0,3,0,3,3
TOLATA,internaciones,egresos,2010-03-01,1,4,1,4,5
TOLEDO,internaciones,egresos,2010-03-01,0,4,0,4,4
TOMAVE,internaciones,egresos,2010-03-01,0,7,0,7,7
TOMINA,internaciones,egresos,2010-03-01,6,23,6,23,29
TORO TORO,internaciones,egresos,2010-03-01,2,1,2,1,3
TOTORA(CBBA),internaciones,egresos,2010-03-01,0,31,0,31,31
TOTORA(ORR),internaciones,egresos,2010-03-01,0,2,0,2,2
TRIGAL,internaciones,egresos,2010-03-01,1,5,1,5,6
TRINIDAD,internaciones,egresos,2010-03-01,502,729,502,729,1231
TUPIZA,internaciones,egresos,2010-03-01,204,270,204,270,474
UMALA,internaciones,egresos,2010-03-01,0,5,0,5,5
UNCIA,internaciones,egresos,2010-03-01,2,10,2,10,12
URUBICHA,internaciones,egresos,2010-03-01,4,12,4,12,16
UYUNI,internaciones,egresos,2010-03-01,11,41,11,41,52
VACAS,internaciones,egresos,2010-03-01,3,12,3,12,15
VALLEGRANDE,internaciones,egresos,2010-03-01,53,116,53,116,169
VIACHA,internaciones,egresos,2010-03-01,0,158,0,158,158
VILLA CHARCAS,internaciones,egresos,2010-03-01,0,7,0,7,7
VILLA MONTES,internaciones,egresos,2010-03-01,62,211,62,211,273
VILLA RIVERO,internaciones,egresos,2010-03-01,3,0,3,0,3
VILLA SERRANO,internaciones,egresos,2010-03-01,2,23,2,23,25
VILLA TUNARI,internaciones,egresos,2010-03-01,136,252,136,252,388
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,egresos,2010-03-01,3,11,3,11,14
VILLAZON,internaciones,egresos,2010-03-01,78,158,78,158,236
VINTO,internaciones,egresos,2010-03-01,38,130,38,130,168
VITICHI,internaciones,egresos,2010-03-01,1,4,1,4,5
WARNES,internaciones,egresos,2010-03-01,59,94,59,94,153
YACO,internaciones,egresos,2010-03-01,0,2,0,2,2
YACUIBA,internaciones,egresos,2010-03-01,285,509,285,509,794
YAMPARAEZ,internaciones,egresos,2010-03-01,3,10,3,10,13
YANACACHI,internaciones,egresos,2010-03-01,0,3,0,3,3
YAPACANI,internaciones,egresos,2010-03-01,18,198,18,198,216
YOCALLA,internaciones,egresos,2010-03-01,0,2,0,2,2
ZUDAÑEZ,internaciones,egresos,2010-03-01,5,17,5,17,22
ACHACACHI,internaciones,egresos,2010-04-01,8,44,8,44,52
ACHOCALLA,internaciones,egresos,2010-04-01,0,4,0,4,4
AIQUILE,internaciones,egresos,2010-04-01,44,55,44,55,99
ALCALA,internaciones,egresos,2010-04-01,0,2,0,2,2
ALTO BENI,internaciones,egresos,2010-04-01,3,7,3,7,10
ANCORAIMES,internaciones,egresos,2010-04-01,2,13,2,13,15
ANDAMARCA,internaciones,egresos,2010-04-01,0,1,0,1,1
ANTEQUERA,internaciones,egresos,2010-04-01,0,1,0,1,1
APOLO,internaciones,egresos,2010-04-01,0,19,0,19,19
ARANI,internaciones,egresos,2010-04-01,2,18,2,18,20
ARQUE,internaciones,egresos,2010-04-01,0,1,0,1,1
ASCENCION DE GUARAYOS,internaciones,egresos,2010-04-01,51,139,51,139,190
ATOCHA,internaciones,egresos,2010-04-01,91,179,91,179,270
AYATA,internaciones,egresos,2010-04-01,0,2,0,2,2
AYO AYO,internaciones,egresos,2010-04-01,0,10,0,10,10
AYOPAYA (V. DE INDEPENDENCIA),internaciones,egresos,2010-04-01,7,27,7,27,34
AZURDUY,internaciones,egresos,2010-04-01,6,13,6,13,19
BATALLAS,internaciones,egresos,2010-04-01,0,3,0,3,3
BAURES,internaciones,egresos,2010-04-01,1,18,1,18,19
BERMEJO,internaciones,egresos,2010-04-01,92,164,92,164,256
BETANZOS,internaciones,egresos,2010-04-01,10,38,10,38,48
BOLIVAR,internaciones,egresos,2010-04-01,2,4,2,4,6
BOYUIBE,internaciones,egresos,2010-04-01,9,21,9,21,30
BUENA VISTA,internaciones,egresos,2010-04-01,15,21,15,21,36
CABEZAS,internaciones,egresos,2010-04-01,5,16,5,16,21
