,group,variable,month,INGRESOS ESPONTÁNEOS CANTIDAD,INGRESOS ESPONTÁNEOS CANTIDAD,TOTALES,TOTALES,TOTALES
MACHARETI,internaciones,ingresos espontaneos,2010-07-01,1,13,1,13,14
MAGDALENA,internaciones,ingresos espontaneos,2010-07-01,27,45,27,45,72
MAIRANA,internaciones,ingresos espontaneos,2010-07-01,1,26,1,26,27
MAPIRI,internaciones,ingresos espontaneos,2010-07-01,0,22,0,22,22
MECAPACA,internaciones,ingresos espontaneos,2010-07-01,0,2,0,2,2
MINEROS,internaciones,ingresos espontaneos,2010-07-01,13,10,13,10,23
MIZQUE,internaciones,ingresos espontaneos,2010-07-01,9,42,9,42,51
MOCOMOCO,internaciones,ingresos espontaneos,2010-07-01,0,5,0,5,5
MOJOCOYA,internaciones,ingresos espontaneos,2010-07-01,0,6,0,6,6
MONTEAGUDO,internaciones,ingresos espontaneos,2010-07-01,53,117,53,117,170
MONTERO,internaciones,ingresos espontaneos,2010-07-01,328,329,328,329,657
MORO MORO,internaciones,ingresos espontaneos,2010-07-01,2,3,2,3,5
MOROCHATA,internaciones,ingresos espontaneos,2010-07-01,1,5,1,5,6
NACEBE (SANTA ROSA DEL ABUNA),internaciones,ingresos espontaneos,2010-07-01,0,4,0,4,4
NAZACARA DE PACAJES,internaciones,ingresos espontaneos,2010-07-01,0,1,0,1,1
OCURI,internaciones,ingresos espontaneos,2010-07-01,0,14,0,14,14
OKINAWA,internaciones,ingresos espontaneos,2010-07-01,0,7,0,7,7
OMEREQUE,internaciones,ingresos espontaneos,2010-07-01,2,6,2,6,8
ORURO,internaciones,ingresos espontaneos,2010-07-01,449,1475,449,1475,1924
PADCAYA,internaciones,ingresos espontaneos,2010-07-01,0,4,0,4,4
PADILLA,internaciones,ingresos espontaneos,2010-07-01,17,25,17,25,42
PAILON,internaciones,ingresos espontaneos,2010-07-01,26,59,26,59,85
PALCA,internaciones,ingresos espontaneos,2010-07-01,0,1,0,1,1
PALOS BLANCOS,internaciones,ingresos espontaneos,2010-07-01,7,46,7,46,53
PAMPA GRANDE,internaciones,ingresos espontaneos,2010-07-01,4,8,4,8,12
PAPEL PAMPA,internaciones,ingresos espontaneos,2010-07-01,0,4,0,4,4
PASORAPA,internaciones,ingresos espontaneos,2010-07-01,3,8,3,8,11
PELECHUCO,internaciones,ingresos espontaneos,2010-07-01,0,1,0,1,1
POCOATA,internaciones,ingresos espontaneos,2010-07-01,1,7,1,7,8
POCONA,internaciones,ingresos espontaneos,2010-07-01,1,14,1,14,15
POJO (CBBA),internaciones,ingresos espontaneos,2010-07-01,0,14,0,14,14
POOPO,internaciones,ingresos espontaneos,2010-07-01,0,5,0,5,5
PORCO,internaciones,ingresos espontaneos,2010-07-01,0,9,0,9,9
POROMA,internaciones,ingresos espontaneos,2010-07-01,3,29,3,29,32
PORONGO,internaciones,ingresos espontaneos,2010-07-01,1,4,1,4,5
PORTACHUELO,internaciones,ingresos espontaneos,2010-07-01,64,150,64,150,214
PORVENIR,internaciones,ingresos espontaneos,2010-07-01,1,6,1,6,7
POSTRER VALLE,internaciones,ingresos espontaneos,2010-07-01,0,1,0,1,1
POTOSI,internaciones,ingresos espontaneos,2010-07-01,279,475,279,475,754
PRESTO,internaciones,ingresos espontaneos,2010-07-01,2,4,2,4,6
PUCARA,internaciones,ingresos espontaneos,2010-07-01,0,2,0,2,2
PUCARANI,internaciones,ingresos espontaneos,2010-07-01,0,11,0,11,11
PUERTO ACOSTA,internaciones,ingresos espontaneos,2010-07-01,0,3,0,3,3
PUERTO CARABUCO,internaciones,ingresos espontaneos,2010-07-01,0,4,0,4,4
PUERTO GONZALO MORENO,internaciones,ingresos espontaneos,2010-07-01,2,5,2,5,7
PUERTO QUIJARRO,internaciones,ingresos espontaneos,2010-07-01,7,16,7,16,23
PUERTO RICO,internaciones,ingresos espontaneos,2010-07-01,9,15,9,15,24
PUERTO SUAREZ,internaciones,ingresos espontaneos,2010-07-01,18,53,18,53,71
PUERTO VILLARROEL,internaciones,ingresos espontaneos,2010-07-01,49,150,49,150,199
PUNA,internaciones,ingresos espontaneos,2010-07-01,0,9,0,9,9
PUNATA,internaciones,ingresos espontaneos,2010-07-01,74,156,74,156,230
QUILLACOLLO,internaciones,ingresos espontaneos,2010-07-01,20,215,20,215,235
QUIME,internaciones,ingresos espontaneos,2010-07-01,4,9,4,9,13
QUIRUSILLAS,internaciones,ingresos espontaneos,2010-07-01,0,1,0,1,1
RAVELO,internaciones,ingresos espontaneos,2010-07-01,0,5,0,5,5
REYES,internaciones,ingresos espontaneos,2010-07-01,2,19,2,19,21
RIBERALTA,internaciones,ingresos espontaneos,2010-07-01,122,429,122,429,551
ROBORE,internaciones,ingresos espontaneos,2010-07-01,47,80,47,80,127
RURRENABAQUE,internaciones,ingresos espontaneos,2010-07-01,27,84,27,84,111
SACABA,internaciones,ingresos espontaneos,2010-07-01,84,308,84,308,392
SACABAMBA,internaciones,ingresos espontaneos,2010-07-01,1,11,1,11,12
SACACA,internaciones,ingresos espontaneos,2010-07-01,4,20,4,20,24
SAIPINA,internaciones,ingresos espontaneos,2010-07-01,4,2,4,2,6
SAMAIPATA,internaciones,ingresos espontaneos,2010-07-01,8,25,8,25,33
SAN ANDRES,internaciones,ingresos espontaneos,2010-07-01,0,5,0,5,5
SAN ANDRES DE MACHACA,internaciones,ingresos espontaneos,2010-07-01,0,4,0,4,4
SAN ANTONIO DE LOMERIO,internaciones,ingresos espontaneos,2010-07-01,2,4,2,4,6
SAN BENITO,internaciones,ingresos espontaneos,2010-07-01,1,16,1,16,17
SAN BORJA,internaciones,ingresos espontaneos,2010-07-01,38,92,38,92,130
SAN BUENA VENTURA,internaciones,ingresos espontaneos,2010-07-01,5,43,5,43,48
SAN CARLOS,internaciones,ingresos espontaneos,2010-07-01,25,77,25,77,102
SAN IGNACIO,internaciones,ingresos espontaneos,2010-07-01,19,71,19,71,90
SAN IGNACIO DE VELASCO,internaciones,ingresos espontaneos,2010-07-01,117,218,117,218,335
SAN JAVIER(BNI),internaciones,ingresos espontaneos,2010-07-01,0,2,0,2,2
SAN JAVIER(STC),internaciones,ingresos espontaneos,2010-07-01,6,52,6,52,58
SAN JOAQUIN,internaciones,ingresos espontaneos,2010-07-01,10,33,10,33,43
SAN JOSE DE CHIQUITOS,internaciones,ingresos espontaneos,2010-07-01,49,108,49,108,157
SAN JUAN DE YAPACANI,internaciones,ingresos espontaneos,2010-07-01,111,9,111,9,120
SAN JULIAN,internaciones,ingresos espontaneos,2010-07-01,43,133,43,133,176
SAN LORENZO(PND),internaciones,ingresos espontaneos,2010-07-01,2,3,2,3,5
SAN LORENZO(TJA),internaciones,ingresos espontaneos,2010-07-01,1,13,1,13,14
SAN LUCAS,internaciones,ingresos espontaneos,2010-07-01,10,53,10,53,63
SAN MATIAS,internaciones,ingresos espontaneos,2010-07-01,39,45,39,45,84
SAN MIGUEL DE VELASCO,internaciones,ingresos espontaneos,2010-07-01,27,59,27,59,86
SAN PEDRO,internaciones,ingresos espontaneos,2010-07-01,4,5,4,5,9
SAN PEDRO DE BUENA VISTA,internaciones,ingresos espontaneos,2010-07-01,3,8,3,8,11
SAN PEDRO DE TIQUINA,internaciones,ingresos espontaneos,2010-07-01,0,1,0,1,1
SAN RAFAEL,internaciones,ingresos espontaneos,2010-07-01,10,15,10,15,25
SAN RAMON BENI,internaciones,ingresos espontaneos,2010-07-01,8,18,8,18,26
SAN RAMON SCZ,internaciones,ingresos espontaneos,2010-07-01,11,45,11,45,56
SANTA ANA,internaciones,ingresos espontaneos,2010-07-01,27,64,27,64,91
SANTA CRUZ DE LA SIERRA,internaciones,ingresos espontaneos,2010-07-01,4715,5478,4715,5478,10193
SANTA ROSA,internaciones,ingresos espontaneos,2010-07-01,4,26,4,26,30
SANTA ROSA DEL SARA,internaciones,ingresos espontaneos,2010-07-01,18,30,18,30,48
SANTIAGO DE CALLAPA,internaciones,ingresos espontaneos,2010-07-01,0,1,0,1,1
SANTIAGO DE HUATA,internaciones,ingresos espontaneos,2010-07-01,2,3,2,3,5
SANTIAGO DE MACHACA,internaciones,ingresos espontaneos,2010-07-01,0,3,0,3,3
SANTIVAÑES,internaciones,ingresos espontaneos,2010-07-01,0,4,0,4,4
SANTUARIO DE QUILLACAS,internaciones,ingresos espontaneos,2010-07-01,1,0,1,0,1
SENA,internaciones,ingresos espontaneos,2010-07-01,2,8,2,8,10
SHINAOTA,internaciones,ingresos espontaneos,2010-07-01,12,66,12,66,78
SICA SICA (VILLA AROMA),internaciones,ingresos espontaneos,2010-07-01,0,21,0,21,21
SIPE SIPE,internaciones,ingresos espontaneos,2010-07-01,0,20,0,20,20
SOPACHUY,internaciones,ingresos espontaneos,2010-07-01,7,20,7,20,27
SORATA,internaciones,ingresos espontaneos,2010-07-01,9,22,9,22,31
SUCRE,internaciones,ingresos espontaneos,2010-07-01,1123,2147,1123,2147,3270
TACACHI,internaciones,ingresos espontaneos,2010-07-01,0,2,0,2,2
TACACOMA,internaciones,ingresos espontaneos,2010-07-01,0,1,0,1,1
TACOPAYA,internaciones,ingresos espontaneos,2010-07-01,0,3,0,3,3
TAPACARI,internaciones,ingresos espontaneos,2010-07-01,1,12,1,12,13
TARABUCO,internaciones,ingresos espontaneos,2010-07-01,16,43,16,43,59
TARACO,internaciones,ingresos espontaneos,2010-07-01,0,1,0,1,1
TARATA,internaciones,ingresos espontaneos,2010-07-01,0,15,0,15,15
TARIJA,internaciones,ingresos espontaneos,2010-07-01,569,471,569,471,1040
TARVITA,internaciones,ingresos espontaneos,2010-07-01,17,35,17,35,52
TEOPONTE,internaciones,ingresos espontaneos,2010-07-01,1,6,1,6,7
TIAWANACU,internaciones,ingresos espontaneos,2010-07-01,0,6,0,6,6
TIPUANI,internaciones,ingresos espontaneos,2010-07-01,11,28,11,28,39
TIQUIPAYA,internaciones,ingresos espontaneos,2010-07-01,15,93,15,93,108
TIRAQUE (CBBA),internaciones,ingresos espontaneos,2010-07-01,1,28,1,28,29
TOLATA,internaciones,ingresos espontaneos,2010-07-01,0,2,0,2,2
TOLEDO,internaciones,ingresos espontaneos,2010-07-01,0,6,0,6,6
TOMAVE,internaciones,ingresos espontaneos,2010-07-01,2,7,2,7,9
TOMINA,internaciones,ingresos espontaneos,2010-07-01,4,11,4,11,15
TORO TORO,internaciones,ingresos espontaneos,2010-07-01,1,4,1,4,5
TOTORA(CBBA),internaciones,ingresos espontaneos,2010-07-01,6,36,6,36,42
TOTORA(ORR),internaciones,ingresos espontaneos,2010-07-01,0,2,0,2,2
TRIGAL,internaciones,ingresos espontaneos,2010-07-01,0,1,0,1,1
TRINIDAD,internaciones,ingresos espontaneos,2010-07-01,367,752,367,752,1119
TUPIZA,internaciones,ingresos espontaneos,2010-07-01,144,196,144,196,340
TURCO,internaciones,ingresos espontaneos,2010-07-01,0,3,0,3,3
UMALA,internaciones,ingresos espontaneos,2010-07-01,0,4,0,4,4
UNCIA,internaciones,ingresos espontaneos,2010-07-01,2,27,2,27,29
URUBICHA,internaciones,ingresos espontaneos,2010-07-01,3,17,3,17,20
UYUNI,internaciones,ingresos espontaneos,2010-07-01,24,90,24,90,114
VACAS,internaciones,ingresos espontaneos,2010-07-01,0,8,0,8,8
VALLEGRANDE,internaciones,ingresos espontaneos,2010-07-01,36,79,36,79,115
VIACHA,internaciones,ingresos espontaneos,2010-07-01,35,102,35,102,137
VILA VILA,internaciones,ingresos espontaneos,2010-07-01,1,0,1,0,1
VILLA CHARCAS,internaciones,ingresos espontaneos,2010-07-01,0,13,0,13,13
VILLA MONTES,internaciones,ingresos espontaneos,2010-07-01,59,145,59,145,204
VILLA RIVERO,internaciones,ingresos espontaneos,2010-07-01,12,10,12,10,22
VILLA SERRANO,internaciones,ingresos espontaneos,2010-07-01,5,21,5,21,26
VILLA TUNARI,internaciones,ingresos espontaneos,2010-07-01,86,230,86,230,316
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,ingresos espontaneos,2010-07-01,0,11,0,11,11
VILLAZON,internaciones,ingresos espontaneos,2010-07-01,46,137,46,137,183
VINTO,internaciones,ingresos espontaneos,2010-07-01,4,64,4,64,68
VITICHI,internaciones,ingresos espontaneos,2010-07-01,2,10,2,10,12
WARNES,internaciones,ingresos espontaneos,2010-07-01,46,100,46,100,146
YACO,internaciones,ingresos espontaneos,2010-07-01,0,1,0,1,1
YACUIBA,internaciones,ingresos espontaneos,2010-07-01,246,534,246,534,780
YAMPARAEZ,internaciones,ingresos espontaneos,2010-07-01,0,14,0,14,14
YANACACHI,internaciones,ingresos espontaneos,2010-07-01,0,3,0,3,3
YAPACANI,internaciones,ingresos espontaneos,2010-07-01,17,13,17,13,30
YOTALA,internaciones,ingresos espontaneos,2010-07-01,3,14,3,14,17
ZUDAÑEZ,internaciones,ingresos espontaneos,2010-07-01,8,19,8,19,27
ACHACACHI,internaciones,ingresos espontaneos,2010-08-01,9,42,9,42,51
ACHOCALLA,internaciones,ingresos espontaneos,2010-08-01,0,4,0,4,4
AIQUILE,internaciones,ingresos espontaneos,2010-08-01,21,71,21,71,92
ALALAY,internaciones,ingresos espontaneos,2010-08-01,0,4,0,4,4
ALCALA,internaciones,ingresos espontaneos,2010-08-01,0,4,0,4,4
ALTO BENI,internaciones,ingresos espontaneos,2010-08-01,3,8,3,8,11
ANCORAIMES,internaciones,ingresos espontaneos,2010-08-01,1,3,1,3,4
ANDAMARCA,internaciones,ingresos espontaneos,2010-08-01,0,2,0,2,2
ANTEQUERA,internaciones,ingresos espontaneos,2010-08-01,0,1,0,1,1
ANZALDO,internaciones,ingresos espontaneos,2010-08-01,0,3,0,3,3
APOLO,internaciones,ingresos espontaneos,2010-08-01,4,14,4,14,18
ARANI,internaciones,ingresos espontaneos,2010-08-01,2,20,2,20,22
ARBIETO,internaciones,ingresos espontaneos,2010-08-01,0,8,0,8,8
ASCENCION DE GUARAYOS,internaciones,ingresos espontaneos,2010-08-01,62,143,62,143,205
ATOCHA,internaciones,ingresos espontaneos,2010-08-01,15,50,15,50,65
AYATA,internaciones,ingresos espontaneos,2010-08-01,0,4,0,4,4
AYO AYO,internaciones,ingresos espontaneos,2010-08-01,0,8,0,8,8
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos espontaneos,2010-08-01,8,23,8,23,31
AZURDUY,internaciones,ingresos espontaneos,2010-08-01,8,15,8,15,23
BATALLAS,internaciones,ingresos espontaneos,2010-08-01,2,17,2,17,19
BAURES,internaciones,ingresos espontaneos,2010-08-01,7,10,7,10,17
BELLA FLOR,internaciones,ingresos espontaneos,2010-08-01,0,2,0,2,2
BERMEJO,internaciones,ingresos espontaneos,2010-08-01,79,141,79,141,220
BETANZOS,internaciones,ingresos espontaneos,2010-08-01,2,38,2,38,40
BOLIVAR,internaciones,ingresos espontaneos,2010-08-01,0,5,0,5,5
BOYUIBE,internaciones,ingresos espontaneos,2010-08-01,8,18,8,18,26
BUENA VISTA,internaciones,ingresos espontaneos,2010-08-01,9,13,9,13,22
CABEZAS,internaciones,ingresos espontaneos,2010-08-01,7,16,7,16,23
CAIROMA,internaciones,ingresos espontaneos,2010-08-01,0,8,0,8,8
"CAIZA ""D""",internaciones,ingresos espontaneos,2010-08-01,0,7,0,7,7
CAJUATA,internaciones,ingresos espontaneos,2010-08-01,2,10,2,10,12
CALAMARCA,internaciones,ingresos espontaneos,2010-08-01,0,5,0,5,5
CAMARGO,internaciones,ingresos espontaneos,2010-08-01,74,173,74,173,247
CAMATAQUI (C. VILLA ABECIA),internaciones,ingresos espontaneos,2010-08-01,0,1,0,1,1
CAMIRI,internaciones,ingresos espontaneos,2010-08-01,137,305,137,305,442
CAPINOTA,internaciones,ingresos espontaneos,2010-08-01,19,39,19,39,58
CARACOLLO,internaciones,ingresos espontaneos,2010-08-01,2,29,2,29,31
CARANAVI,internaciones,ingresos espontaneos,2010-08-01,39,102,39,102,141
CARAPARI,internaciones,ingresos espontaneos,2010-08-01,1,0,1,0,1
CARIPUYO,internaciones,ingresos espontaneos,2010-08-01,0,2,0,2,2
CARMEN RIVERO TORREZ,internaciones,ingresos espontaneos,2010-08-01,7,13,7,13,20
CHALLAPATA,internaciones,ingresos espontaneos,2010-08-01,16,78,16,78,94
CHAQUI,internaciones,ingresos espontaneos,2010-08-01,0,3,0,3,3
CHARAGUA,internaciones,ingresos espontaneos,2010-08-01,36,106,36,106,142
CHAYANTA,internaciones,ingresos espontaneos,2010-08-01,4,9,4,9,13
CHIMORE,internaciones,ingresos espontaneos,2010-08-01,11,29,11,29,40
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos espontaneos,2010-08-01,30,68,30,68,98
CHUMA,internaciones,ingresos espontaneos,2010-08-01,1,5,1,5,6
CKOCHAS,internaciones,ingresos espontaneos,2010-08-01,0,8,0,8,8
CLIZA,internaciones,ingresos espontaneos,2010-08-01,0,25,0,25,25
COBIJA,internaciones,ingresos espontaneos,2010-08-01,116,248,116,248,364
COCAPATA,internaciones,ingresos espontaneos,2010-08-01,0,10,0,10,10
COCHABAMBA,internaciones,ingresos espontaneos,2010-08-01,2577,4381,2577,4381,6958
COLCAPIRHUA,internaciones,ingresos espontaneos,2010-08-01,46,115,46,115,161
"COLCHA ""K""",internaciones,ingresos espontaneos,2010-08-01,1,2,1,2,3
COLLANA,internaciones,ingresos espontaneos,2010-08-01,0,2,0,2,2
COLOMI,internaciones,ingresos espontaneos,2010-08-01,0,27,0,27,27
COLPA BELGICA,internaciones,ingresos espontaneos,2010-08-01,13,10,13,10,23
COLQUECHACA,internaciones,ingresos espontaneos,2010-08-01,2,14,2,14,16
COLQUENCHA,internaciones,ingresos espontaneos,2010-08-01,0,7,0,7,7
COLQUIRI,internaciones,ingresos espontaneos,2010-08-01,5,9,5,9,14
COMARAPA,internaciones,ingresos espontaneos,2010-08-01,13,65,13,65,78
COMBAYA,internaciones,ingresos espontaneos,2010-08-01,0,2,0,2,2
CONCEPCION,internaciones,ingresos espontaneos,2010-08-01,16,50,16,50,66
COPACABANA,internaciones,ingresos espontaneos,2010-08-01,3,21,3,21,24
CORIPATA,internaciones,ingresos espontaneos,2010-08-01,0,5,0,5,5
CORO CORO,internaciones,ingresos espontaneos,2010-08-01,3,4,3,4,7
COROICO,internaciones,ingresos espontaneos,2010-08-01,20,58,20,58,78
COTAGAITA,internaciones,ingresos espontaneos,2010-08-01,12,16,12,16,28
COTOCA,internaciones,ingresos espontaneos,2010-08-01,12,125,12,125,137
CUATRO CAÑADAS,internaciones,ingresos espontaneos,2010-08-01,14,14,14,14,28
CUEVO,internaciones,ingresos espontaneos,2010-08-01,3,11,3,11,14
CULPINA,internaciones,ingresos espontaneos,2010-08-01,14,24,14,24,38
CURAHUARA DE CARANGAS,internaciones,ingresos espontaneos,2010-08-01,0,3,0,3,3
DESAGUADERO,internaciones,ingresos espontaneos,2010-08-01,0,9,0,9,9
EL ALTO,internaciones,ingresos espontaneos,2010-08-01,504,2172,504,2172,2676
EL PUENTE(STC),internaciones,ingresos espontaneos,2010-08-01,7,12,7,12,19
EL TORNO,internaciones,ingresos espontaneos,2010-08-01,93,213,93,213,306
EL VILLAR,internaciones,ingresos espontaneos,2010-08-01,2,4,2,4,6
ENTRE RIOS TRJ,internaciones,ingresos espontaneos,2010-08-01,6,33,6,33,39
ENTRE RIOS CBBA,internaciones,ingresos espontaneos,2010-08-01,6,43,6,43,49
ESCOMA,internaciones,ingresos espontaneos,2010-08-01,10,9,10,9,19
EUCALIPTUS,internaciones,ingresos espontaneos,2010-08-01,0,2,0,2,2
EXALTACION,internaciones,ingresos espontaneos,2010-08-01,2,6,2,6,8
FERNANDEZ ALONSO,internaciones,ingresos espontaneos,2010-08-01,22,32,22,32,54
FILADELFIA,internaciones,ingresos espontaneos,2010-08-01,0,1,0,1,1
GENERAL SAAVEDRA,internaciones,ingresos espontaneos,2010-08-01,1,12,1,12,13
GUANAY,internaciones,ingresos espontaneos,2010-08-01,7,23,7,23,30
GUAQUI,internaciones,ingresos espontaneos,2010-08-01,0,3,0,3,3
GUAYARAMERIN,internaciones,ingresos espontaneos,2010-08-01,164,304,164,304,468
GUTIERREZ,internaciones,ingresos espontaneos,2010-08-01,10,20,10,20,30
HUACARETA,internaciones,ingresos espontaneos,2010-08-01,11,19,11,19,30
HUACHACALLA,internaciones,ingresos espontaneos,2010-08-01,0,1,0,1,1
HUANUNI,internaciones,ingresos espontaneos,2010-08-01,50,80,50,80,130
HUARACAJE,internaciones,ingresos espontaneos,2010-08-01,6,12,6,12,18
ICLA,internaciones,ingresos espontaneos,2010-08-01,0,11,0,11,11
INCAHUASI,internaciones,ingresos espontaneos,2010-08-01,3,18,3,18,21
INQUISIVI,internaciones,ingresos espontaneos,2010-08-01,1,1,1,1,2
IRUPANA (VILLA DE LANZA),internaciones,ingresos espontaneos,2010-08-01,5,20,5,20,25
IXIAMAS,internaciones,ingresos espontaneos,2010-08-01,11,13,11,13,24
JESUS DE MACHACA,internaciones,ingresos espontaneos,2010-08-01,12,29,12,29,41
LA ASUNTA,internaciones,ingresos espontaneos,2010-08-01,8,55,8,55,63
LA GUARDIA,internaciones,ingresos espontaneos,2010-08-01,55,83,55,83,138
LA PAZ,internaciones,ingresos espontaneos,2010-08-01,3599,5579,3599,5579,9178
LAGUNILLAS,internaciones,ingresos espontaneos,2010-08-01,5,6,5,6,11
LAJA,internaciones,ingresos espontaneos,2010-08-01,0,3,0,3,3
LAS CARRERAS,internaciones,ingresos espontaneos,2010-08-01,0,1,0,1,1
LICOMA PAMPA,internaciones,ingresos espontaneos,2010-08-01,0,3,0,3,3
LLALLAGUA,internaciones,ingresos espontaneos,2010-08-01,61,169,61,169,230
LURIBAY,internaciones,ingresos espontaneos,2010-08-01,1,2,1,2,3
MACHACAMARCA,internaciones,ingresos espontaneos,2010-08-01,1,8,1,8,9
MACHARETI,internaciones,ingresos espontaneos,2010-08-01,2,15,2,15,17
MAGDALENA,internaciones,ingresos espontaneos,2010-08-01,34,53,34,53,87
MAIRANA,internaciones,ingresos espontaneos,2010-08-01,4,26,4,26,30
MAPIRI,internaciones,ingresos espontaneos,2010-08-01,0,22,0,22,22
MECAPACA,internaciones,ingresos espontaneos,2010-08-01,0,2,0,2,2
MINEROS,internaciones,ingresos espontaneos,2010-08-01,10,5,10,5,15
MIZQUE,internaciones,ingresos espontaneos,2010-08-01,17,44,17,44,61
MOCOMOCO,internaciones,ingresos espontaneos,2010-08-01,0,4,0,4,4
MOJOCOYA,internaciones,ingresos espontaneos,2010-08-01,0,9,0,9,9
MONTEAGUDO,internaciones,ingresos espontaneos,2010-08-01,50,117,50,117,167
MONTERO,internaciones,ingresos espontaneos,2010-08-01,283,255,283,255,538
MORO MORO,internaciones,ingresos espontaneos,2010-08-01,0,2,0,2,2
MOROCHATA,internaciones,ingresos espontaneos,2010-08-01,0,11,0,11,11
OCURI,internaciones,ingresos espontaneos,2010-08-01,1,12,1,12,13
OKINAWA,internaciones,ingresos espontaneos,2010-08-01,0,2,0,2,2
OMEREQUE,internaciones,ingresos espontaneos,2010-08-01,3,3,3,3,6
ORURO,internaciones,ingresos espontaneos,2010-08-01,676,1466,676,1466,2142
PADCAYA,internaciones,ingresos espontaneos,2010-08-01,1,7,1,7,8
PADILLA,internaciones,ingresos espontaneos,2010-08-01,22,28,22,28,50
PAILON,internaciones,ingresos espontaneos,2010-08-01,25,71,25,71,96
PALCA,internaciones,ingresos espontaneos,2010-08-01,1,0,1,0,1
PALOS BLANCOS,internaciones,ingresos espontaneos,2010-08-01,6,55,6,55,61
PAMPA GRANDE,internaciones,ingresos espontaneos,2010-08-01,5,15,5,15,20
PASORAPA,internaciones,ingresos espontaneos,2010-08-01,3,2,3,2,5
PATACAMAYA,internaciones,ingresos espontaneos,2010-08-01,5,47,5,47,52
PAZÑA,internaciones,ingresos espontaneos,2010-08-01,0,2,0,2,2
POCOATA,internaciones,ingresos espontaneos,2010-08-01,1,10,1,10,11
POCONA,internaciones,ingresos espontaneos,2010-08-01,0,16,0,16,16
POJO (CBBA),internaciones,ingresos espontaneos,2010-08-01,0,18,0,18,18
POOPO,internaciones,ingresos espontaneos,2010-08-01,1,2,1,2,3
PORCO,internaciones,ingresos espontaneos,2010-08-01,0,10,0,10,10
POROMA,internaciones,ingresos espontaneos,2010-08-01,5,33,5,33,38
PORONGO,internaciones,ingresos espontaneos,2010-08-01,0,1,0,1,1
PORTACHUELO,internaciones,ingresos espontaneos,2010-08-01,47,78,47,78,125
PORVENIR,internaciones,ingresos espontaneos,2010-08-01,2,4,2,4,6
POSTRER VALLE,internaciones,ingresos espontaneos,2010-08-01,0,4,0,4,4
POTOSI,internaciones,ingresos espontaneos,2010-08-01,461,869,461,869,1330
PRESTO,internaciones,ingresos espontaneos,2010-08-01,0,17,0,17,17
PUCARA,internaciones,ingresos espontaneos,2010-08-01,0,5,0,5,5
PUCARANI,internaciones,ingresos espontaneos,2010-08-01,0,9,0,9,9
PUERTO ACOSTA,internaciones,ingresos espontaneos,2010-08-01,0,3,0,3,3
PUERTO CARABUCO,internaciones,ingresos espontaneos,2010-08-01,0,3,0,3,3
PUERTO GONZALO MORENO,internaciones,ingresos espontaneos,2010-08-01,3,4,3,4,7
PUERTO QUIJARRO,internaciones,ingresos espontaneos,2010-08-01,17,18,17,18,35
PUERTO RICO,internaciones,ingresos espontaneos,2010-08-01,13,29,13,29,42
PUERTO SILES,internaciones,ingresos espontaneos,2010-08-01,2,2,2,2,4
PUERTO SUAREZ,internaciones,ingresos espontaneos,2010-08-01,17,70,17,70,87
PUERTO VILLARROEL,internaciones,ingresos espontaneos,2010-08-01,50,144,50,144,194
PUNA,internaciones,ingresos espontaneos,2010-08-01,6,26,6,26,32
PUNATA,internaciones,ingresos espontaneos,2010-08-01,69,194,69,194,263
QUILLACOLLO,internaciones,ingresos espontaneos,2010-08-01,24,190,24,190,214
QUIME,internaciones,ingresos espontaneos,2010-08-01,3,7,3,7,10
REYES,internaciones,ingresos espontaneos,2010-08-01,11,39,11,39,50
RIBERALTA,internaciones,ingresos espontaneos,2010-08-01,86,467,86,467,553
ROBORE,internaciones,ingresos espontaneos,2010-08-01,25,71,25,71,96
RURRENABAQUE,internaciones,ingresos espontaneos,2010-08-01,41,106,41,106,147
SACABA,internaciones,ingresos espontaneos,2010-08-01,142,380,142,380,522
SACABAMBA,internaciones,ingresos espontaneos,2010-08-01,3,0,3,0,3
SACACA,internaciones,ingresos espontaneos,2010-08-01,4,30,4,30,34
SAIPINA,internaciones,ingresos espontaneos,2010-08-01,9,14,9,14,23
SAMAIPATA,internaciones,ingresos espontaneos,2010-08-01,13,34,13,34,47
SAN ANDRES,internaciones,ingresos espontaneos,2010-08-01,0,5,0,5,5
SAN ANDRES DE MACHACA,internaciones,ingresos espontaneos,2010-08-01,0,1,0,1,1
SAN ANTONIO DE LOMERIO,internaciones,ingresos espontaneos,2010-08-01,3,18,3,18,21
SAN BENITO,internaciones,ingresos espontaneos,2010-08-01,1,6,1,6,7
SAN BORJA,internaciones,ingresos espontaneos,2010-08-01,94,63,94,63,157
SAN BUENA VENTURA,internaciones,ingresos espontaneos,2010-08-01,9,49,9,49,58
SAN CARLOS,internaciones,ingresos espontaneos,2010-08-01,23,61,23,61,84
SAN IGNACIO,internaciones,ingresos espontaneos,2010-08-01,22,57,22,57,79
SAN IGNACIO DE VELASCO,internaciones,ingresos espontaneos,2010-08-01,154,328,154,328,482
SAN JAVIER(BNI),internaciones,ingresos espontaneos,2010-08-01,1,4,1,4,5
SAN JAVIER(STC),internaciones,ingresos espontaneos,2010-08-01,8,34,8,34,42
SAN JOAQUIN,internaciones,ingresos espontaneos,2010-08-01,16,29,16,29,45
