,group,variable,month,EGRESOS CANTIDAD,EGRESOS CANTIDAD,TOTALES,TOTALES,TOTALES
VILLA RIVERO,internaciones,egresos,2013-06-01,1,7,1,7,8
VILLA TUNARI,internaciones,egresos,2013-06-01,88,273,88,273,361
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,egresos,2013-06-01,1,13,1,13,14
VILLAZON,internaciones,egresos,2013-06-01,69,1426,69,1426,1495
VINTO,internaciones,egresos,2013-06-01,31,138,31,138,169
WARNES,internaciones,egresos,2013-06-01,27,63,27,63,90
YACO,internaciones,egresos,2013-06-01,0,2,0,2,2
YACUIBA,internaciones,egresos,2013-06-01,205,513,205,513,718
YAMPARAEZ,internaciones,egresos,2013-06-01,0,7,0,7,7
YANACACHI,internaciones,egresos,2013-06-01,0,3,0,3,3
YAPACANI,internaciones,egresos,2013-06-01,64,91,64,91,155
YOTALA,internaciones,egresos,2013-06-01,4,4,4,4,8
ZUDAÑEZ,internaciones,egresos,2013-06-01,11,19,11,19,30
ACACIO,internaciones,egresos,2013-07-01,0,3,0,3,3
ACHACACHI,internaciones,egresos,2013-07-01,20,71,20,71,91
ACHOCALLA,internaciones,egresos,2013-07-01,0,5,0,5,5
AIQUILE,internaciones,egresos,2013-07-01,38,95,38,95,133
ALALAY,internaciones,egresos,2013-07-01,1,2,1,2,3
ALCALA,internaciones,egresos,2013-07-01,0,8,0,8,8
ALTO BENI,internaciones,egresos,2013-07-01,0,12,0,12,12
ANCORAIMES,internaciones,egresos,2013-07-01,0,5,0,5,5
ANTEQUERA,internaciones,egresos,2013-07-01,0,2,0,2,2
ANZALDO,internaciones,egresos,2013-07-01,15,1,15,1,16
APOLO,internaciones,egresos,2013-07-01,0,22,0,22,22
ARAMPAMPA,internaciones,egresos,2013-07-01,0,1,0,1,1
ARANI,internaciones,egresos,2013-07-01,0,17,0,17,17
ARBIETO,internaciones,egresos,2013-07-01,0,10,0,10,10
ARQUE,internaciones,egresos,2013-07-01,1,3,1,3,4
ASCENCION DE GUARAYOS,internaciones,egresos,2013-07-01,58,106,58,106,164
ATOCHA,internaciones,egresos,2013-07-01,78,97,78,97,175
AYATA,internaciones,egresos,2013-07-01,0,1,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),internaciones,egresos,2013-07-01,12,48,12,48,60
AZURDUY,internaciones,egresos,2013-07-01,8,17,8,17,25
BAURES,internaciones,egresos,2013-07-01,6,13,6,13,19
BERMEJO,internaciones,egresos,2013-07-01,96,179,96,179,275
BETANZOS,internaciones,egresos,2013-07-01,3,37,3,37,40
BOLIVAR,internaciones,egresos,2013-07-01,0,1,0,1,1
BOYUIBE,internaciones,egresos,2013-07-01,5,21,5,21,26
BUENA VISTA,internaciones,egresos,2013-07-01,5,9,5,9,14
CABEZAS,internaciones,egresos,2013-07-01,8,19,8,19,27
CAIROMA,internaciones,egresos,2013-07-01,0,6,0,6,6
"CAIZA ""D""",internaciones,egresos,2013-07-01,0,6,0,6,6
CAJUATA,internaciones,egresos,2013-07-01,0,6,0,6,6
CALAMARCA,internaciones,egresos,2013-07-01,0,6,0,6,6
CAMARGO,internaciones,egresos,2013-07-01,53,116,53,116,169
CAMATAQUI (C. VILLA ABECIA),internaciones,egresos,2013-07-01,0,2,0,2,2
CAMIRI,internaciones,egresos,2013-07-01,104,336,104,336,440
CAPINOTA,internaciones,egresos,2013-07-01,3,18,3,18,21
CARACOLLO,internaciones,egresos,2013-07-01,1,25,1,25,26
CARANAVI,internaciones,egresos,2013-07-01,38,151,38,151,189
CARAPARI,internaciones,egresos,2013-07-01,2,17,2,17,19
CARIPUYO,internaciones,egresos,2013-07-01,0,1,0,1,1
CARMEN RIVERO TORREZ,internaciones,egresos,2013-07-01,7,12,7,12,19
CHALLAPATA,internaciones,egresos,2013-07-01,24,117,24,117,141
CHAQUI,internaciones,egresos,2013-07-01,0,1,0,1,1
CHARAGUA,internaciones,egresos,2013-07-01,51,122,51,122,173
CHAYANTA,internaciones,egresos,2013-07-01,3,11,3,11,14
CHIMORE,internaciones,egresos,2013-07-01,0,12,0,12,12
CHIPAYA,internaciones,egresos,2013-07-01,0,4,0,4,4
CHOQUE COTA,internaciones,egresos,2013-07-01,0,1,0,1,1
CHULUMANI (V. DE LA LIBERTAD),internaciones,egresos,2013-07-01,48,93,48,93,141
CHUMA,internaciones,egresos,2013-07-01,1,5,1,5,6
CKOCHAS,internaciones,egresos,2013-07-01,0,1,0,1,1
CLIZA,internaciones,egresos,2013-07-01,8,41,8,41,49
COBIJA,internaciones,egresos,2013-07-01,193,221,193,221,414
COCAPATA,internaciones,egresos,2013-07-01,0,1,0,1,1
COCHABAMBA,internaciones,egresos,2013-07-01,3512,5643,3512,5643,9155
COLCAPIRHUA,internaciones,egresos,2013-07-01,49,98,49,98,147
"COLCHA ""K""",internaciones,egresos,2013-07-01,0,1,0,1,1
COLLANA,internaciones,egresos,2013-07-01,0,3,0,3,3
COLOMI,internaciones,egresos,2013-07-01,1,28,1,28,29
COLPA BELGICA,internaciones,egresos,2013-07-01,1,11,1,11,12
COLQUECHACA,internaciones,egresos,2013-07-01,0,15,0,15,15
COLQUENCHA,internaciones,egresos,2013-07-01,0,2,0,2,2
COLQUIRI,internaciones,egresos,2013-07-01,2,6,2,6,8
COMARAPA,internaciones,egresos,2013-07-01,3,47,3,47,50
COMBAYA,internaciones,egresos,2013-07-01,0,1,0,1,1
CONCEPCION,internaciones,egresos,2013-07-01,11,48,11,48,59
COPACABANA,internaciones,egresos,2013-07-01,2,7,2,7,9
CORIPATA,internaciones,egresos,2013-07-01,1,20,1,20,21
CORO CORO,internaciones,egresos,2013-07-01,0,3,0,3,3
COROICO,internaciones,egresos,2013-07-01,35,80,35,80,115
CORQUE,internaciones,egresos,2013-07-01,1,2,1,2,3
COTAGAITA,internaciones,egresos,2013-07-01,2,12,2,12,14
COTOCA,internaciones,egresos,2013-07-01,24,133,24,133,157
CUATRO CAÑADAS,internaciones,egresos,2013-07-01,13,0,13,0,13
CUCHUMUELA (V. G. VILLARROEL),internaciones,egresos,2013-07-01,0,1,0,1,1
CUEVO,internaciones,egresos,2013-07-01,2,2,2,2,4
CULPINA,internaciones,egresos,2013-07-01,8,35,8,35,43
CURAHUARA DE CARANGAS,internaciones,egresos,2013-07-01,0,5,0,5,5
DESAGUADERO,internaciones,egresos,2013-07-01,0,6,0,6,6
EL ALTO,internaciones,egresos,2013-07-01,1011,2637,1011,2637,3648
EL CHORO,internaciones,egresos,2013-07-01,0,6,0,6,6
EL PUENTE(STC),internaciones,egresos,2013-07-01,13,27,13,27,40
EL PUENTE(TJA),internaciones,egresos,2013-07-01,0,2,0,2,2
EL TORNO,internaciones,egresos,2013-07-01,246,340,246,340,586
EL VILLAR,internaciones,egresos,2013-07-01,0,8,0,8,8
ENTRE RIOS TRJ,internaciones,egresos,2013-07-01,11,23,11,23,34
ENTRE RIOS CBBA,internaciones,egresos,2013-07-01,7,24,7,24,31
ESCOMA,internaciones,egresos,2013-07-01,3,20,3,20,23
EUCALIPTUS,internaciones,egresos,2013-07-01,1,1,1,1,2
EXALTACION,internaciones,egresos,2013-07-01,0,4,0,4,4
FERNANDEZ ALONSO,internaciones,egresos,2013-07-01,15,30,15,30,45
FILADELFIA,internaciones,egresos,2013-07-01,2,4,2,4,6
GENERAL SAAVEDRA,internaciones,egresos,2013-07-01,0,44,0,44,44
GRAL. J.J. PEREZ (CHARAZANI),internaciones,egresos,2013-07-01,0,3,0,3,3
GUANAY,internaciones,egresos,2013-07-01,3,9,3,9,12
GUAQUI,internaciones,egresos,2013-07-01,0,5,0,5,5
GUAYARAMERIN,internaciones,egresos,2013-07-01,166,397,166,397,563
GUTIERREZ,internaciones,egresos,2013-07-01,9,38,9,38,47
HUACARETA,internaciones,egresos,2013-07-01,6,22,6,22,28
HUACAYA (VILLA DE HUACAYA),internaciones,egresos,2013-07-01,0,4,0,4,4
HUACHACALLA,internaciones,egresos,2013-07-01,0,2,0,2,2
HUANUNI,internaciones,egresos,2013-07-01,34,74,34,74,108
HUARACAJE,internaciones,egresos,2013-07-01,8,19,8,19,27
HUARINA,internaciones,egresos,2013-07-01,0,1,0,1,1
HUMANATA,internaciones,egresos,2013-07-01,0,3,0,3,3
ICLA,internaciones,egresos,2013-07-01,0,13,0,13,13
INCAHUASI,internaciones,egresos,2013-07-01,4,16,4,16,20
INQUISIVI,internaciones,egresos,2013-07-01,0,4,0,4,4
IRUPANA (VILLA DE LANZA),internaciones,egresos,2013-07-01,15,20,15,20,35
IXIAMAS,internaciones,egresos,2013-07-01,8,28,8,28,36
JESUS DE MACHACA,internaciones,egresos,2013-07-01,10,30,10,30,40
LA ASUNTA,internaciones,egresos,2013-07-01,0,35,0,35,35
LA GUARDIA,internaciones,egresos,2013-07-01,27,116,27,116,143
LA PAZ,internaciones,egresos,2013-07-01,2580,5253,2580,5253,7833
LA RIVERA,internaciones,egresos,2013-07-01,0,1,0,1,1
LAGUNILLAS,internaciones,egresos,2013-07-01,2,15,2,15,17
LAJA,internaciones,egresos,2013-07-01,0,5,0,5,5
LAS CARRERAS,internaciones,egresos,2013-07-01,0,6,0,6,6
LLALLAGUA,internaciones,egresos,2013-07-01,60,199,60,199,259
LLICA,internaciones,egresos,2013-07-01,0,3,0,3,3
LURIBAY,internaciones,egresos,2013-07-01,0,3,0,3,3
MACHACAMARCA,internaciones,egresos,2013-07-01,0,2,0,2,2
MACHARETI,internaciones,egresos,2013-07-01,5,9,5,9,14
MAGDALENA,internaciones,egresos,2013-07-01,19,60,19,60,79
MAIRANA,internaciones,egresos,2013-07-01,55,62,55,62,117
MAPIRI,internaciones,egresos,2013-07-01,14,27,14,27,41
MECAPACA,internaciones,egresos,2013-07-01,0,7,0,7,7
MIZQUE,internaciones,egresos,2013-07-01,13,61,13,61,74
MOJOCOYA,internaciones,egresos,2013-07-01,2,13,2,13,15
MONTEAGUDO,internaciones,egresos,2013-07-01,43,128,43,128,171
MONTERO,internaciones,egresos,2013-07-01,361,617,361,617,978
MORO MORO,internaciones,egresos,2013-07-01,0,2,0,2,2
MOROCHATA,internaciones,egresos,2013-07-01,0,10,0,10,10
OCURI,internaciones,egresos,2013-07-01,1,8,1,8,9
OKINAWA,internaciones,egresos,2013-07-01,4,10,4,10,14
OMEREQUE,internaciones,egresos,2013-07-01,1,11,1,11,12
ORURO,internaciones,egresos,2013-07-01,732,2001,732,2001,2733
PADILLA,internaciones,egresos,2013-07-01,31,88,31,88,119
PAILON,internaciones,egresos,2013-07-01,14,61,14,61,75
PALCA,internaciones,egresos,2013-07-01,0,2,0,2,2
PALOS BLANCOS,internaciones,egresos,2013-07-01,12,55,12,55,67
PAMPA AULLAGAS,internaciones,egresos,2013-07-01,0,1,0,1,1
PAMPA GRANDE,internaciones,egresos,2013-07-01,0,8,0,8,8
PAPEL PAMPA,internaciones,egresos,2013-07-01,0,2,0,2,2
PASORAPA,internaciones,egresos,2013-07-01,0,8,0,8,8
PATACAMAYA,internaciones,egresos,2013-07-01,6,60,6,60,66
PELECHUCO,internaciones,egresos,2013-07-01,0,5,0,5,5
POCOATA,internaciones,egresos,2013-07-01,0,7,0,7,7
POCONA,internaciones,egresos,2013-07-01,0,7,0,7,7
POJO (CBBA),internaciones,egresos,2013-07-01,0,13,0,13,13
POOPO,internaciones,egresos,2013-07-01,0,5,0,5,5
POROMA,internaciones,egresos,2013-07-01,0,10,0,10,10
PORONGO,internaciones,egresos,2013-07-01,1,9,1,9,10
PORTACHUELO,internaciones,egresos,2013-07-01,53,154,53,154,207
PORVENIR,internaciones,egresos,2013-07-01,5,10,5,10,15
POSTRER VALLE,internaciones,egresos,2013-07-01,0,3,0,3,3
POTOSI,internaciones,egresos,2013-07-01,695,1487,695,1487,2182
PRESTO,internaciones,egresos,2013-07-01,2,3,2,3,5
PUCARA,internaciones,egresos,2013-07-01,3,3,3,3,6
PUCARANI,internaciones,egresos,2013-07-01,0,19,0,19,19
PUERTO ACOSTA,internaciones,egresos,2013-07-01,0,3,0,3,3
PUERTO CARABUCO,internaciones,egresos,2013-07-01,0,1,0,1,1
PUERTO GONZALO MORENO,internaciones,egresos,2013-07-01,2,9,2,9,11
PUERTO QUIJARRO,internaciones,egresos,2013-07-01,4,12,4,12,16
PUERTO RICO,internaciones,egresos,2013-07-01,9,24,9,24,33
PUERTO SILES,internaciones,egresos,2013-07-01,2,5,2,5,7
PUERTO SUAREZ,internaciones,egresos,2013-07-01,48,99,48,99,147
PUERTO VILLARROEL,internaciones,egresos,2013-07-01,67,206,67,206,273
PUNA,internaciones,egresos,2013-07-01,2,12,2,12,14
PUNATA,internaciones,egresos,2013-07-01,192,94,192,94,286
QUILLACOLLO,internaciones,egresos,2013-07-01,25,325,25,325,350
QUIME,internaciones,egresos,2013-07-01,0,11,0,11,11
RAVELO,internaciones,egresos,2013-07-01,0,6,0,6,6
REYES,internaciones,egresos,2013-07-01,2,30,2,30,32
RIBERALTA,internaciones,egresos,2013-07-01,336,715,336,715,1051
ROBORE,internaciones,egresos,2013-07-01,25,67,25,67,92
RURRENABAQUE,internaciones,egresos,2013-07-01,47,100,47,100,147
SABAYA,internaciones,egresos,2013-07-01,0,1,0,1,1
SACABA,internaciones,egresos,2013-07-01,110,407,110,407,517
SACABAMBA,internaciones,egresos,2013-07-01,3,19,3,19,22
SACACA,internaciones,egresos,2013-07-01,1,11,1,11,12
SAIPINA,internaciones,egresos,2013-07-01,7,18,7,18,25
SALINAS DE GARCI MENDOZA,internaciones,egresos,2013-07-01,0,5,0,5,5
SAMAIPATA,internaciones,egresos,2013-07-01,7,23,7,23,30
SAN ANDRES,internaciones,egresos,2013-07-01,0,17,0,17,17
SAN ANDRES DE MACHACA,internaciones,egresos,2013-07-01,0,3,0,3,3
SAN ANTONIO DE LOMERIO,internaciones,egresos,2013-07-01,5,19,5,19,24
SAN BENITO,internaciones,egresos,2013-07-01,0,5,0,5,5
SAN BORJA,internaciones,egresos,2013-07-01,21,146,21,146,167
SAN BUENA VENTURA,internaciones,egresos,2013-07-01,15,47,15,47,62
SAN CARLOS,internaciones,egresos,2013-07-01,29,90,29,90,119
SAN IGNACIO,internaciones,egresos,2013-07-01,24,61,24,61,85
SAN IGNACIO DE VELASCO,internaciones,egresos,2013-07-01,123,311,123,311,434
SAN JAVIER(STC),internaciones,egresos,2013-07-01,7,48,7,48,55
SAN JOAQUIN,internaciones,egresos,2013-07-01,8,23,8,23,31
SAN JOSE DE CHIQUITOS,internaciones,egresos,2013-07-01,38,109,38,109,147
SAN JUAN DE YAPACANI,internaciones,egresos,2013-07-01,52,33,52,33,85
SAN JULIAN,internaciones,egresos,2013-07-01,46,71,46,71,117
SAN LORENZO(TJA),internaciones,egresos,2013-07-01,2,12,2,12,14
SAN LUCAS,internaciones,egresos,2013-07-01,5,35,5,35,40
SAN MATIAS,internaciones,egresos,2013-07-01,15,26,15,26,41
SAN MIGUEL DE VELASCO,internaciones,egresos,2013-07-01,6,21,6,21,27
SAN PEDRO,internaciones,egresos,2013-07-01,7,26,7,26,33
SAN PEDRO DE BUENA VISTA,internaciones,egresos,2013-07-01,3,14,3,14,17
SAN RAFAEL,internaciones,egresos,2013-07-01,7,12,7,12,19
SAN RAMON BENI,internaciones,egresos,2013-07-01,11,19,11,19,30
SAN RAMON SCZ,internaciones,egresos,2013-07-01,2,35,2,35,37
SANTA ANA,internaciones,egresos,2013-07-01,26,80,26,80,106
SANTA CRUZ DE LA SIERRA,internaciones,egresos,2013-07-01,3138,6635,3138,6635,9773
SANTA ROSA,internaciones,egresos,2013-07-01,11,38,11,38,49
SANTA ROSA DEL SARA,internaciones,egresos,2013-07-01,10,19,10,19,29
SANTIAGO DE CALLAPA,internaciones,egresos,2013-07-01,0,4,0,4,4
SANTIAGO DE HUARI,internaciones,egresos,2013-07-01,0,9,0,9,9
SANTIAGO DE MACHACA,internaciones,egresos,2013-07-01,0,2,0,2,2
SANTIVAÑES,internaciones,egresos,2013-07-01,0,4,0,4,4
SANTUARIO DE QUILLACAS,internaciones,egresos,2013-07-01,0,3,0,3,3
SAPAHAQUI,internaciones,egresos,2013-07-01,0,3,0,3,3
SHINAOTA,internaciones,egresos,2013-07-01,41,77,41,77,118
SICA SICA (VILLA AROMA),internaciones,egresos,2013-07-01,0,9,0,9,9
SIPE SIPE,internaciones,egresos,2013-07-01,0,44,0,44,44
SOPACHUY,internaciones,egresos,2013-07-01,6,14,6,14,20
SORACACHI,internaciones,egresos,2013-07-01,0,8,0,8,8
SORATA,internaciones,egresos,2013-07-01,8,16,8,16,24
SUCRE,internaciones,egresos,2013-07-01,1380,2504,1380,2504,3884
TACACHI,internaciones,egresos,2013-07-01,0,1,0,1,1
TACACOMA,internaciones,egresos,2013-07-01,0,3,0,3,3
TACOPAYA,internaciones,egresos,2013-07-01,2,4,2,4,6
TAPACARI,internaciones,egresos,2013-07-01,1,7,1,7,8
TARABUCO,internaciones,egresos,2013-07-01,18,24,18,24,42
TARACO,internaciones,egresos,2013-07-01,0,3,0,3,3
TARATA,internaciones,egresos,2013-07-01,0,7,0,7,7
TARIJA,internaciones,egresos,2013-07-01,815,1391,815,1391,2206
TARVITA,internaciones,egresos,2013-07-01,7,31,7,31,38
TEOPONTE,internaciones,egresos,2013-07-01,5,20,5,20,25
TIAWANACU,internaciones,egresos,2013-07-01,0,10,0,10,10
TIPUANI,internaciones,egresos,2013-07-01,12,20,12,20,32
TIQUIPAYA,internaciones,egresos,2013-07-01,23,158,23,158,181
TIRAQUE (CBBA),internaciones,egresos,2013-07-01,0,22,0,22,22
TOCO,internaciones,egresos,2013-07-01,0,1,0,1,1
TOLATA,internaciones,egresos,2013-07-01,5,17,5,17,22
TOLEDO,internaciones,egresos,2013-07-01,0,4,0,4,4
TOMINA,internaciones,egresos,2013-07-01,0,21,0,21,21
TORO TORO,internaciones,egresos,2013-07-01,0,3,0,3,3
TOTORA(CBBA),internaciones,egresos,2013-07-01,9,46,9,46,55
TOTORA(ORR),internaciones,egresos,2013-07-01,0,1,0,1,1
TRIGAL,internaciones,egresos,2013-07-01,2,5,2,5,7
TRINIDAD,internaciones,egresos,2013-07-01,330,769,330,769,1099
TUPIZA,internaciones,egresos,2013-07-01,117,208,117,208,325
TURCO,internaciones,egresos,2013-07-01,0,1,0,1,1
UMALA,internaciones,egresos,2013-07-01,0,1,0,1,1
UNCIA,internaciones,egresos,2013-07-01,0,10,0,10,10
URUBICHA,internaciones,egresos,2013-07-01,3,17,3,17,20
UYUNI,internaciones,egresos,2013-07-01,35,115,35,115,150
VACAS,internaciones,egresos,2013-07-01,0,7,0,7,7
VALLEGRANDE,internaciones,egresos,2013-07-01,52,91,52,91,143
VIACHA,internaciones,egresos,2013-07-01,38,107,38,107,145
VILA VILA,internaciones,egresos,2013-07-01,0,1,0,1,1
VILLA CHARCAS,internaciones,egresos,2013-07-01,0,7,0,7,7
VILLA MONTES,internaciones,egresos,2013-07-01,74,182,74,182,256
VILLA RIVERO,internaciones,egresos,2013-07-01,4,11,4,11,15
VILLA TUNARI,internaciones,egresos,2013-07-01,126,266,126,266,392
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,egresos,2013-07-01,2,11,2,11,13
VILLAZON,internaciones,egresos,2013-07-01,51,155,51,155,206
VINTO,internaciones,egresos,2013-07-01,27,117,27,117,144
WARNES,internaciones,egresos,2013-07-01,33,84,33,84,117
YACO,internaciones,egresos,2013-07-01,0,1,0,1,1
YACUIBA,internaciones,egresos,2013-07-01,231,416,231,416,647
YAMPARAEZ,internaciones,egresos,2013-07-01,0,5,0,5,5
YANACACHI,internaciones,egresos,2013-07-01,0,6,0,6,6
YAPACANI,internaciones,egresos,2013-07-01,83,85,83,85,168
YOCALLA,internaciones,egresos,2013-07-01,0,3,0,3,3
YOTALA,internaciones,egresos,2013-07-01,2,11,2,11,13
ZUDAÑEZ,internaciones,egresos,2013-07-01,4,15,4,15,19
ACACIO,internaciones,egresos,2013-08-01,0,2,0,2,2
ACHACACHI,internaciones,egresos,2013-08-01,8,54,8,54,62
AIQUILE,internaciones,egresos,2013-08-01,38,71,38,71,109
ALALAY,internaciones,egresos,2013-08-01,1,0,1,0,1
ALCALA,internaciones,egresos,2013-08-01,0,2,0,2,2
ALTO BENI,internaciones,egresos,2013-08-01,0,7,0,7,7
ANCORAIMES,internaciones,egresos,2013-08-01,0,10,0,10,10
ANTEQUERA,internaciones,egresos,2013-08-01,0,5,0,5,5
ANZALDO,internaciones,egresos,2013-08-01,7,8,7,8,15
APOLO,internaciones,egresos,2013-08-01,0,26,0,26,26
ARAMPAMPA,internaciones,egresos,2013-08-01,0,1,0,1,1
ARANI,internaciones,egresos,2013-08-01,0,14,0,14,14
ARBIETO,internaciones,egresos,2013-08-01,0,7,0,7,7
ARQUE,internaciones,egresos,2013-08-01,0,2,0,2,2
ASCENCION DE GUARAYOS,internaciones,egresos,2013-08-01,73,160,73,160,233
ATOCHA,internaciones,egresos,2013-08-01,29,29,29,29,58
AYATA,internaciones,egresos,2013-08-01,0,2,0,2,2
AYO AYO,internaciones,egresos,2013-08-01,0,3,0,3,3
AYOPAYA (V. DE INDEPENDENCIA),internaciones,egresos,2013-08-01,16,31,16,31,47
AZURDUY,internaciones,egresos,2013-08-01,4,16,4,16,20
BATALLAS,internaciones,egresos,2013-08-01,0,7,0,7,7
BAURES,internaciones,egresos,2013-08-01,6,13,6,13,19
BELEN DE ANDAMARCA,internaciones,egresos,2013-08-01,0,2,0,2,2
BERMEJO,internaciones,egresos,2013-08-01,98,192,98,192,290
BETANZOS,internaciones,egresos,2013-08-01,2,37,2,37,39
BOLIVAR,internaciones,egresos,2013-08-01,0,4,0,4,4
BOYUIBE,internaciones,egresos,2013-08-01,17,23,17,23,40
BUENA VISTA,internaciones,egresos,2013-08-01,14,15,14,15,29
CABEZAS,internaciones,egresos,2013-08-01,12,22,12,22,34
CAIROMA,internaciones,egresos,2013-08-01,0,12,0,12,12
"CAIZA ""D""",internaciones,egresos,2013-08-01,1,6,1,6,7
CAJUATA,internaciones,egresos,2013-08-01,0,11,0,11,11
CALAMARCA,internaciones,egresos,2013-08-01,0,5,0,5,5
CAMARGO,internaciones,egresos,2013-08-01,48,119,48,119,167
CAMATAQUI (C. VILLA ABECIA),internaciones,egresos,2013-08-01,0,2,0,2,2
CAMIRI,internaciones,egresos,2013-08-01,160,328,160,328,488
CAPINOTA,internaciones,egresos,2013-08-01,4,32,4,32,36
CAQUIAVIRI,internaciones,egresos,2013-08-01,0,2,0,2,2
CARACOLLO,internaciones,egresos,2013-08-01,0,20,0,20,20
CARANAVI,internaciones,egresos,2013-08-01,42,169,42,169,211
CARAPARI,internaciones,egresos,2013-08-01,3,25,3,25,28
CARIPUYO,internaciones,egresos,2013-08-01,0,1,0,1,1
CARMEN RIVERO TORREZ,internaciones,egresos,2013-08-01,7,9,7,9,16
CHALLAPATA,internaciones,egresos,2013-08-01,51,75,51,75,126
CHAQUI,internaciones,egresos,2013-08-01,0,8,0,8,8
CHARAGUA,internaciones,egresos,2013-08-01,41,132,41,132,173
CHARAÑA,internaciones,egresos,2013-08-01,0,3,0,3,3
CHAYANTA,internaciones,egresos,2013-08-01,1,16,1,16,17
CHIMORE,internaciones,egresos,2013-08-01,0,18,0,18,18
CHULUMANI (V. DE LA LIBERTAD),internaciones,egresos,2013-08-01,42,103,42,103,145
CHUMA,internaciones,egresos,2013-08-01,0,2,0,2,2
CKOCHAS,internaciones,egresos,2013-08-01,0,3,0,3,3
CLIZA,internaciones,egresos,2013-08-01,10,50,10,50,60
COBIJA,internaciones,egresos,2013-08-01,142,177,142,177,319
COCAPATA,internaciones,egresos,2013-08-01,2,8,2,8,10
COCHABAMBA,internaciones,egresos,2013-08-01,3221,5631,3221,5631,8852
COIPASA,internaciones,egresos,2013-08-01,0,2,0,2,2
COLCAPIRHUA,internaciones,egresos,2013-08-01,38,97,38,97,135
COLLANA,internaciones,egresos,2013-08-01,0,2,0,2,2
COLOMI,internaciones,egresos,2013-08-01,0,28,0,28,28
COLPA BELGICA,internaciones,egresos,2013-08-01,3,9,3,9,12
COLQUECHACA,internaciones,egresos,2013-08-01,0,8,0,8,8
COLQUENCHA,internaciones,egresos,2013-08-01,0,7,0,7,7
COLQUIRI,internaciones,egresos,2013-08-01,5,9,5,9,14
COMARAPA,internaciones,egresos,2013-08-01,7,49,7,49,56
COMBAYA,internaciones,egresos,2013-08-01,0,3,0,3,3
CONCEPCION,internaciones,egresos,2013-08-01,9,55,9,55,64
COPACABANA,internaciones,egresos,2013-08-01,1,29,1,29,30
CORIPATA,internaciones,egresos,2013-08-01,0,8,0,8,8
CORO CORO,internaciones,egresos,2013-08-01,0,1,0,1,1
COROICO,internaciones,egresos,2013-08-01,48,72,48,72,120
CORQUE,internaciones,egresos,2013-08-01,1,1,1,1,2
COTAGAITA,internaciones,egresos,2013-08-01,1,12,1,12,13
COTOCA,internaciones,egresos,2013-08-01,17,139,17,139,156
CUATRO CAÑADAS,internaciones,egresos,2013-08-01,1,60,1,60,61
CUEVO,internaciones,egresos,2013-08-01,2,6,2,6,8
CULPINA,internaciones,egresos,2013-08-01,12,44,12,44,56
CURAHUARA DE CARANGAS,internaciones,egresos,2013-08-01,0,7,0,7,7
CURVA,internaciones,egresos,2013-08-01,0,1,0,1,1
DESAGUADERO,internaciones,egresos,2013-08-01,0,7,0,7,7
EL ALTO,internaciones,egresos,2013-08-01,913,2650,913,2650,3563
EL CHORO,internaciones,egresos,2013-08-01,0,5,0,5,5
EL PUENTE(STC),internaciones,egresos,2013-08-01,9,30,9,30,39
EL PUENTE(TJA),internaciones,egresos,2013-08-01,0,4,0,4,4
EL TORNO,internaciones,egresos,2013-08-01,280,270,280,270,550
EL VILLAR,internaciones,egresos,2013-08-01,0,6,0,6,6
ENTRE RIOS TRJ,internaciones,egresos,2013-08-01,6,27,6,27,33
ENTRE RIOS CBBA,internaciones,egresos,2013-08-01,2,31,2,31,33
ESCOMA,internaciones,egresos,2013-08-01,7,24,7,24,31
ESMERALDA,internaciones,egresos,2013-08-01,0,1,0,1,1
EUCALIPTUS,internaciones,egresos,2013-08-01,0,3,0,3,3
EXALTACION,internaciones,egresos,2013-08-01,0,5,0,5,5
FERNANDEZ ALONSO,internaciones,egresos,2013-08-01,22,29,22,29,51
GENERAL SAAVEDRA,internaciones,egresos,2013-08-01,0,26,0,26,26
GRAL. J.J. PEREZ (CHARAZANI),internaciones,egresos,2013-08-01,0,3,0,3,3
GUANAY,internaciones,egresos,2013-08-01,2,13,2,13,15
GUAQUI,internaciones,egresos,2013-08-01,0,3,0,3,3
GUAYARAMERIN,internaciones,egresos,2013-08-01,177,362,177,362,539
GUTIERREZ,internaciones,egresos,2013-08-01,15,24,15,24,39
HUACARETA,internaciones,egresos,2013-08-01,9,14,9,14,23
HUACAYA (VILLA DE HUACAYA),internaciones,egresos,2013-08-01,0,1,0,1,1
HUACHACALLA,internaciones,egresos,2013-08-01,1,1,1,1,2
HUANUNI,internaciones,egresos,2013-08-01,31,60,31,60,91
HUARACAJE,internaciones,egresos,2013-08-01,8,9,8,9,17
HUARINA,internaciones,egresos,2013-08-01,0,2,0,2,2
HUATAJATA,internaciones,egresos,2013-08-01,0,2,0,2,2
HUAYLLAMARCA,internaciones,egresos,2013-08-01,0,1,0,1,1
ICHOCA,internaciones,egresos,2013-08-01,0,1,0,1,1
ICLA,internaciones,egresos,2013-08-01,4,14,4,14,18
INCAHUASI,internaciones,egresos,2013-08-01,2,19,2,19,21
INQUISIVI,internaciones,egresos,2013-08-01,0,5,0,5,5
IRUPANA (VILLA DE LANZA),internaciones,egresos,2013-08-01,15,23,15,23,38
JESUS DE MACHACA,internaciones,egresos,2013-08-01,14,20,14,20,34
