,group,variable,month,INGRESOS ESPONTÁNEOS CANTIDAD,INGRESOS ESPONTÁNEOS CANTIDAD,TOTALES,TOTALES,TOTALES
POJO (CBBA),internaciones,ingresos espontaneos,2013-06-01,0,18,0,18,18
POOPO,internaciones,ingresos espontaneos,2013-06-01,0,3,0,3,3
POROMA,internaciones,ingresos espontaneos,2013-06-01,0,5,0,5,5
PORONGO,internaciones,ingresos espontaneos,2013-06-01,1,3,1,3,4
PORTACHUELO,internaciones,ingresos espontaneos,2013-06-01,64,167,64,167,231
PORVENIR,internaciones,ingresos espontaneos,2013-06-01,1,3,1,3,4
POSTRER VALLE,internaciones,ingresos espontaneos,2013-06-01,0,1,0,1,1
POTOSI,internaciones,ingresos espontaneos,2013-06-01,625,1094,625,1094,1719
PRESTO,internaciones,ingresos espontaneos,2013-06-01,0,3,0,3,3
PUCARA,internaciones,ingresos espontaneos,2013-06-01,1,1,1,1,2
PUCARANI,internaciones,ingresos espontaneos,2013-06-01,2,11,2,11,13
PUERTO ACOSTA,internaciones,ingresos espontaneos,2013-06-01,0,1,0,1,1
PUERTO CARABUCO,internaciones,ingresos espontaneos,2013-06-01,0,1,0,1,1
PUERTO GONZALO MORENO,internaciones,ingresos espontaneos,2013-06-01,3,9,3,9,12
PUERTO PEREZ,internaciones,ingresos espontaneos,2013-06-01,0,1,0,1,1
PUERTO QUIJARRO,internaciones,ingresos espontaneos,2013-06-01,3,14,3,14,17
PUERTO RICO,internaciones,ingresos espontaneos,2013-06-01,9,19,9,19,28
PUERTO SILES,internaciones,ingresos espontaneos,2013-06-01,0,1,0,1,1
PUERTO SUAREZ,internaciones,ingresos espontaneos,2013-06-01,31,86,31,86,117
PUERTO VILLARROEL,internaciones,ingresos espontaneos,2013-06-01,52,157,52,157,209
PUNA,internaciones,ingresos espontaneos,2013-06-01,1,13,1,13,14
PUNATA,internaciones,ingresos espontaneos,2013-06-01,93,135,93,135,228
QUIABAYA,internaciones,ingresos espontaneos,2013-06-01,0,1,0,1,1
QUILLACOLLO,internaciones,ingresos espontaneos,2013-06-01,26,251,26,251,277
QUIME,internaciones,ingresos espontaneos,2013-06-01,2,10,2,10,12
RAVELO,internaciones,ingresos espontaneos,2013-06-01,0,6,0,6,6
REYES,internaciones,ingresos espontaneos,2013-06-01,7,29,7,29,36
RIBERALTA,internaciones,ingresos espontaneos,2013-06-01,301,619,301,619,920
ROBORE,internaciones,ingresos espontaneos,2013-06-01,25,65,25,65,90
RURRENABAQUE,internaciones,ingresos espontaneos,2013-06-01,35,79,35,79,114
SABAYA,internaciones,ingresos espontaneos,2013-06-01,3,2,3,2,5
SACABA,internaciones,ingresos espontaneos,2013-06-01,111,417,111,417,528
SACABAMBA,internaciones,ingresos espontaneos,2013-06-01,9,5,9,5,14
SACACA,internaciones,ingresos espontaneos,2013-06-01,6,14,6,14,20
SAIPINA,internaciones,ingresos espontaneos,2013-06-01,3,12,3,12,15
SALINAS DE GARCI MENDOZA,internaciones,ingresos espontaneos,2013-06-01,0,8,0,8,8
SAMAIPATA,internaciones,ingresos espontaneos,2013-06-01,5,35,5,35,40
SAN ANDRES,internaciones,ingresos espontaneos,2013-06-01,0,2,0,2,2
SAN ANDRES DE MACHACA,internaciones,ingresos espontaneos,2013-06-01,0,3,0,3,3
SAN ANTONIO DE LOMERIO,internaciones,ingresos espontaneos,2013-06-01,6,17,6,17,23
SAN BORJA,internaciones,ingresos espontaneos,2013-06-01,37,101,37,101,138
SAN BUENA VENTURA,internaciones,ingresos espontaneos,2013-06-01,13,37,13,37,50
SAN CARLOS,internaciones,ingresos espontaneos,2013-06-01,13,88,13,88,101
SAN IGNACIO,internaciones,ingresos espontaneos,2013-06-01,25,68,25,68,93
SAN IGNACIO DE VELASCO,internaciones,ingresos espontaneos,2013-06-01,121,255,121,255,376
SAN JAVIER(BNI),internaciones,ingresos espontaneos,2013-06-01,2,3,2,3,5
SAN JAVIER(STC),internaciones,ingresos espontaneos,2013-06-01,6,45,6,45,51
SAN JOAQUIN,internaciones,ingresos espontaneos,2013-06-01,10,16,10,16,26
SAN JOSE DE CHIQUITOS,internaciones,ingresos espontaneos,2013-06-01,42,115,42,115,157
SAN JUAN DE YAPACANI,internaciones,ingresos espontaneos,2013-06-01,0,35,0,35,35
SAN JULIAN,internaciones,ingresos espontaneos,2013-06-01,43,138,43,138,181
SAN LORENZO(PND),internaciones,ingresos espontaneos,2013-06-01,2,1,2,1,3
SAN LORENZO(TJA),internaciones,ingresos espontaneos,2013-06-01,0,8,0,8,8
SAN LUCAS,internaciones,ingresos espontaneos,2013-06-01,11,23,11,23,34
SAN MATIAS,internaciones,ingresos espontaneos,2013-06-01,17,51,17,51,68
SAN MIGUEL DE VELASCO,internaciones,ingresos espontaneos,2013-06-01,11,24,11,24,35
SAN PEDRO,internaciones,ingresos espontaneos,2013-06-01,8,25,8,25,33
SAN PEDRO DE BUENA VISTA,internaciones,ingresos espontaneos,2013-06-01,1,8,1,8,9
SAN PEDRO DE CURAHUARA,internaciones,ingresos espontaneos,2013-06-01,0,1,0,1,1
SAN RAFAEL,internaciones,ingresos espontaneos,2013-06-01,5,8,5,8,13
SAN RAMON BENI,internaciones,ingresos espontaneos,2013-06-01,6,19,6,19,25
SAN RAMON SCZ,internaciones,ingresos espontaneos,2013-06-01,7,31,7,31,38
SANTA ANA,internaciones,ingresos espontaneos,2013-06-01,27,81,27,81,108
SANTA CRUZ DE LA SIERRA,internaciones,ingresos espontaneos,2013-06-01,3384,5583,3384,5583,8967
SANTA ROSA,internaciones,ingresos espontaneos,2013-06-01,6,30,6,30,36
SANTA ROSA DEL SARA,internaciones,ingresos espontaneos,2013-06-01,7,19,7,19,26
SANTIAGO DE CALLAPA,internaciones,ingresos espontaneos,2013-06-01,0,2,0,2,2
SANTIAGO DE HUARI,internaciones,ingresos espontaneos,2013-06-01,0,4,0,4,4
SANTIAGO DE HUATA,internaciones,ingresos espontaneos,2013-06-01,0,1,0,1,1
SANTIAGO DE MACHACA,internaciones,ingresos espontaneos,2013-06-01,0,3,0,3,3
SANTIVAÑES,internaciones,ingresos espontaneos,2013-06-01,0,2,0,2,2
SANTUARIO DE QUILLACAS,internaciones,ingresos espontaneos,2013-06-01,0,1,0,1,1
SAPAHAQUI,internaciones,ingresos espontaneos,2013-06-01,0,1,0,1,1
SENA,internaciones,ingresos espontaneos,2013-06-01,2,11,2,11,13
SHINAOTA,internaciones,ingresos espontaneos,2013-06-01,28,109,28,109,137
SICA SICA (VILLA AROMA),internaciones,ingresos espontaneos,2013-06-01,0,8,0,8,8
SICAYA,internaciones,ingresos espontaneos,2013-06-01,1,5,1,5,6
SIPE SIPE,internaciones,ingresos espontaneos,2013-06-01,0,21,0,21,21
SOPACHUY,internaciones,ingresos espontaneos,2013-06-01,5,20,5,20,25
SORATA,internaciones,ingresos espontaneos,2013-06-01,5,8,5,8,13
SUCRE,internaciones,ingresos espontaneos,2013-06-01,1425,2151,1425,2151,3576
TACACOMA,internaciones,ingresos espontaneos,2013-06-01,0,6,0,6,6
TAPACARI,internaciones,ingresos espontaneos,2013-06-01,1,4,1,4,5
TARABUCO,internaciones,ingresos espontaneos,2013-06-01,13,32,13,32,45
TARACO,internaciones,ingresos espontaneos,2013-06-01,0,3,0,3,3
TARIJA,internaciones,ingresos espontaneos,2013-06-01,655,1286,655,1286,1941
TARVITA,internaciones,ingresos espontaneos,2013-06-01,6,12,6,12,18
TEOPONTE,internaciones,ingresos espontaneos,2013-06-01,0,10,0,10,10
TIAWANACU,internaciones,ingresos espontaneos,2013-06-01,0,9,0,9,9
TIPUANI,internaciones,ingresos espontaneos,2013-06-01,33,19,33,19,52
TIQUIPAYA,internaciones,ingresos espontaneos,2013-06-01,40,145,40,145,185
TIRAQUE (CBBA),internaciones,ingresos espontaneos,2013-06-01,0,17,0,17,17
TOCO,internaciones,ingresos espontaneos,2013-06-01,0,7,0,7,7
TODOS SANTOS,internaciones,ingresos espontaneos,2013-06-01,0,1,0,1,1
TOLATA,internaciones,ingresos espontaneos,2013-06-01,3,13,3,13,16
TOLEDO,internaciones,ingresos espontaneos,2013-06-01,1,3,1,3,4
TOMAVE,internaciones,ingresos espontaneos,2013-06-01,1,2,1,2,3
TOMINA,internaciones,ingresos espontaneos,2013-06-01,2,20,2,20,22
TORO TORO,internaciones,ingresos espontaneos,2013-06-01,0,3,0,3,3
TOTORA(CBBA),internaciones,ingresos espontaneos,2013-06-01,13,45,13,45,58
TOTORA(ORR),internaciones,ingresos espontaneos,2013-06-01,0,3,0,3,3
TRIGAL,internaciones,ingresos espontaneos,2013-06-01,2,2,2,2,4
TRINIDAD,internaciones,ingresos espontaneos,2013-06-01,279,729,279,729,1008
TUPIZA,internaciones,ingresos espontaneos,2013-06-01,89,143,89,143,232
TURCO,internaciones,ingresos espontaneos,2013-06-01,0,1,0,1,1
UMALA,internaciones,ingresos espontaneos,2013-06-01,0,1,0,1,1
UNCIA,internaciones,ingresos espontaneos,2013-06-01,60,108,60,108,168
URUBICHA,internaciones,ingresos espontaneos,2013-06-01,4,23,4,23,27
UYUNI,internaciones,ingresos espontaneos,2013-06-01,34,93,34,93,127
VACAS,internaciones,ingresos espontaneos,2013-06-01,0,8,0,8,8
VALLEGRANDE,internaciones,ingresos espontaneos,2013-06-01,50,96,50,96,146
VIACHA,internaciones,ingresos espontaneos,2013-06-01,71,65,71,65,136
VILA VILA,internaciones,ingresos espontaneos,2013-06-01,0,2,0,2,2
VILLA CHARCAS,internaciones,ingresos espontaneos,2013-06-01,1,4,1,4,5
VILLA MONTES,internaciones,ingresos espontaneos,2013-06-01,69,195,69,195,264
VILLA RIVERO,internaciones,ingresos espontaneos,2013-06-01,1,7,1,7,8
VILLA SERRANO,internaciones,ingresos espontaneos,2013-06-01,0,1,0,1,1
VILLA TUNARI,internaciones,ingresos espontaneos,2013-06-01,102,263,102,263,365
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,ingresos espontaneos,2013-06-01,1,13,1,13,14
VILLAZON,internaciones,ingresos espontaneos,2013-06-01,71,136,71,136,207
VINTO,internaciones,ingresos espontaneos,2013-06-01,31,138,31,138,169
WARNES,internaciones,ingresos espontaneos,2013-06-01,25,66,25,66,91
YACO,internaciones,ingresos espontaneos,2013-06-01,0,2,0,2,2
YACUIBA,internaciones,ingresos espontaneos,2013-06-01,186,461,186,461,647
YAMPARAEZ,internaciones,ingresos espontaneos,2013-06-01,0,8,0,8,8
YANACACHI,internaciones,ingresos espontaneos,2013-06-01,0,3,0,3,3
YAPACANI,internaciones,ingresos espontaneos,2013-06-01,64,91,64,91,155
YOCALLA,internaciones,ingresos espontaneos,2013-06-01,0,4,0,4,4
YOTALA,internaciones,ingresos espontaneos,2013-06-01,4,4,4,4,8
ZUDAÑEZ,internaciones,ingresos espontaneos,2013-06-01,10,17,10,17,27
ACACIO,internaciones,ingresos espontaneos,2013-07-01,0,3,0,3,3
ACHACACHI,internaciones,ingresos espontaneos,2013-07-01,15,67,15,67,82
ACHOCALLA,internaciones,ingresos espontaneos,2013-07-01,0,5,0,5,5
AIQUILE,internaciones,ingresos espontaneos,2013-07-01,38,96,38,96,134
ALALAY,internaciones,ingresos espontaneos,2013-07-01,0,1,0,1,1
ALCALA,internaciones,ingresos espontaneos,2013-07-01,0,8,0,8,8
ALTO BENI,internaciones,ingresos espontaneos,2013-07-01,0,12,0,12,12
ANCORAIMES,internaciones,ingresos espontaneos,2013-07-01,0,5,0,5,5
ANTEQUERA,internaciones,ingresos espontaneos,2013-07-01,0,2,0,2,2
ANZALDO,internaciones,ingresos espontaneos,2013-07-01,11,9,11,9,20
APOLO,internaciones,ingresos espontaneos,2013-07-01,0,22,0,22,22
ARAMPAMPA,internaciones,ingresos espontaneos,2013-07-01,0,1,0,1,1
ARANI,internaciones,ingresos espontaneos,2013-07-01,0,17,0,17,17
ARBIETO,internaciones,ingresos espontaneos,2013-07-01,0,10,0,10,10
ARQUE,internaciones,ingresos espontaneos,2013-07-01,1,3,1,3,4
ASCENCION DE GUARAYOS,internaciones,ingresos espontaneos,2013-07-01,51,96,51,96,147
ATOCHA,internaciones,ingresos espontaneos,2013-07-01,23,33,23,33,56
AYATA,internaciones,ingresos espontaneos,2013-07-01,0,1,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos espontaneos,2013-07-01,11,45,11,45,56
AZURDUY,internaciones,ingresos espontaneos,2013-07-01,8,17,8,17,25
BAURES,internaciones,ingresos espontaneos,2013-07-01,8,11,8,11,19
BERMEJO,internaciones,ingresos espontaneos,2013-07-01,95,181,95,181,276
BETANZOS,internaciones,ingresos espontaneos,2013-07-01,3,38,3,38,41
BOLIVAR,internaciones,ingresos espontaneos,2013-07-01,0,1,0,1,1
BOYUIBE,internaciones,ingresos espontaneos,2013-07-01,6,24,6,24,30
BUENA VISTA,internaciones,ingresos espontaneos,2013-07-01,5,11,5,11,16
CABEZAS,internaciones,ingresos espontaneos,2013-07-01,8,19,8,19,27
CAIROMA,internaciones,ingresos espontaneos,2013-07-01,0,6,0,6,6
"CAIZA ""D""",internaciones,ingresos espontaneos,2013-07-01,0,6,0,6,6
CAJUATA,internaciones,ingresos espontaneos,2013-07-01,0,6,0,6,6
CALAMARCA,internaciones,ingresos espontaneos,2013-07-01,0,6,0,6,6
CAMARGO,internaciones,ingresos espontaneos,2013-07-01,55,118,55,118,173
CAMATAQUI (C. VILLA ABECIA),internaciones,ingresos espontaneos,2013-07-01,0,2,0,2,2
CAMIRI,internaciones,ingresos espontaneos,2013-07-01,118,323,118,323,441
CAPINOTA,internaciones,ingresos espontaneos,2013-07-01,3,18,3,18,21
CARACOLLO,internaciones,ingresos espontaneos,2013-07-01,1,25,1,25,26
CARANAVI,internaciones,ingresos espontaneos,2013-07-01,39,134,39,134,173
CARAPARI,internaciones,ingresos espontaneos,2013-07-01,3,18,3,18,21
CARIPUYO,internaciones,ingresos espontaneos,2013-07-01,0,1,0,1,1
CARMEN RIVERO TORREZ,internaciones,ingresos espontaneos,2013-07-01,7,12,7,12,19
CHALLAPATA,internaciones,ingresos espontaneos,2013-07-01,23,112,23,112,135
CHAQUI,internaciones,ingresos espontaneos,2013-07-01,0,1,0,1,1
CHARAGUA,internaciones,ingresos espontaneos,2013-07-01,46,109,46,109,155
CHAYANTA,internaciones,ingresos espontaneos,2013-07-01,3,10,3,10,13
CHIMORE,internaciones,ingresos espontaneos,2013-07-01,0,12,0,12,12
CHIPAYA,internaciones,ingresos espontaneos,2013-07-01,0,4,0,4,4
CHOQUE COTA,internaciones,ingresos espontaneos,2013-07-01,0,1,0,1,1
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos espontaneos,2013-07-01,53,94,53,94,147
CHUMA,internaciones,ingresos espontaneos,2013-07-01,1,5,1,5,6
CKOCHAS,internaciones,ingresos espontaneos,2013-07-01,0,1,0,1,1
CLIZA,internaciones,ingresos espontaneos,2013-07-01,8,41,8,41,49
COBIJA,internaciones,ingresos espontaneos,2013-07-01,144,240,144,240,384
COCAPATA,internaciones,ingresos espontaneos,2013-07-01,0,1,0,1,1
COCHABAMBA,internaciones,ingresos espontaneos,2013-07-01,3476,5341,3476,5341,8817
COLCAPIRHUA,internaciones,ingresos espontaneos,2013-07-01,47,99,47,99,146
"COLCHA ""K""",internaciones,ingresos espontaneos,2013-07-01,0,1,0,1,1
COLLANA,internaciones,ingresos espontaneos,2013-07-01,0,2,0,2,2
COLOMI,internaciones,ingresos espontaneos,2013-07-01,0,27,0,27,27
COLPA BELGICA,internaciones,ingresos espontaneos,2013-07-01,15,22,15,22,37
COLQUECHACA,internaciones,ingresos espontaneos,2013-07-01,0,15,0,15,15
COLQUENCHA,internaciones,ingresos espontaneos,2013-07-01,0,2,0,2,2
COLQUIRI,internaciones,ingresos espontaneos,2013-07-01,2,6,2,6,8
COMARAPA,internaciones,ingresos espontaneos,2013-07-01,2,43,2,43,45
COMBAYA,internaciones,ingresos espontaneos,2013-07-01,0,1,0,1,1
CONCEPCION,internaciones,ingresos espontaneos,2013-07-01,11,51,11,51,62
COPACABANA,internaciones,ingresos espontaneos,2013-07-01,2,7,2,7,9
CORIPATA,internaciones,ingresos espontaneos,2013-07-01,1,20,1,20,21
CORO CORO,internaciones,ingresos espontaneos,2013-07-01,0,3,0,3,3
COROICO,internaciones,ingresos espontaneos,2013-07-01,35,71,35,71,106
CORQUE,internaciones,ingresos espontaneos,2013-07-01,1,1,1,1,2
COTAGAITA,internaciones,ingresos espontaneos,2013-07-01,2,10,2,10,12
COTOCA,internaciones,ingresos espontaneos,2013-07-01,24,133,24,133,157
CUATRO CAÑADAS,internaciones,ingresos espontaneos,2013-07-01,13,23,13,23,36
CUCHUMUELA (V. G. VILLARROEL),internaciones,ingresos espontaneos,2013-07-01,0,1,0,1,1
CUEVO,internaciones,ingresos espontaneos,2013-07-01,2,2,2,2,4
CULPINA,internaciones,ingresos espontaneos,2013-07-01,9,32,9,32,41
CURAHUARA DE CARANGAS,internaciones,ingresos espontaneos,2013-07-01,0,5,0,5,5
DESAGUADERO,internaciones,ingresos espontaneos,2013-07-01,0,6,0,6,6
EL ALTO,internaciones,ingresos espontaneos,2013-07-01,1007,2522,1007,2522,3529
EL CHORO,internaciones,ingresos espontaneos,2013-07-01,0,6,0,6,6
EL PUENTE(STC),internaciones,ingresos espontaneos,2013-07-01,13,27,13,27,40
EL PUENTE(TJA),internaciones,ingresos espontaneos,2013-07-01,0,2,0,2,2
EL TORNO,internaciones,ingresos espontaneos,2013-07-01,240,332,240,332,572
EL VILLAR,internaciones,ingresos espontaneos,2013-07-01,0,7,0,7,7
ENTRE RIOS TRJ,internaciones,ingresos espontaneos,2013-07-01,11,25,11,25,36
ENTRE RIOS CBBA,internaciones,ingresos espontaneos,2013-07-01,7,24,7,24,31
ESCOMA,internaciones,ingresos espontaneos,2013-07-01,4,10,4,10,14
EUCALIPTUS,internaciones,ingresos espontaneos,2013-07-01,1,1,1,1,2
EXALTACION,internaciones,ingresos espontaneos,2013-07-01,0,4,0,4,4
FERNANDEZ ALONSO,internaciones,ingresos espontaneos,2013-07-01,16,30,16,30,46
FILADELFIA,internaciones,ingresos espontaneos,2013-07-01,2,4,2,4,6
GENERAL SAAVEDRA,internaciones,ingresos espontaneos,2013-07-01,0,48,0,48,48
GRAL. J.J. PEREZ (CHARAZANI),internaciones,ingresos espontaneos,2013-07-01,0,3,0,3,3
GUANAY,internaciones,ingresos espontaneos,2013-07-01,3,9,3,9,12
GUAQUI,internaciones,ingresos espontaneos,2013-07-01,0,5,0,5,5
GUAYARAMERIN,internaciones,ingresos espontaneos,2013-07-01,179,392,179,392,571
GUTIERREZ,internaciones,ingresos espontaneos,2013-07-01,9,38,9,38,47
HUACARETA,internaciones,ingresos espontaneos,2013-07-01,6,22,6,22,28
HUACAYA (VILLA DE HUACAYA),internaciones,ingresos espontaneos,2013-07-01,0,4,0,4,4
HUACHACALLA,internaciones,ingresos espontaneos,2013-07-01,0,2,0,2,2
HUANUNI,internaciones,ingresos espontaneos,2013-07-01,40,75,40,75,115
HUARACAJE,internaciones,ingresos espontaneos,2013-07-01,8,19,8,19,27
HUARINA,internaciones,ingresos espontaneos,2013-07-01,0,1,0,1,1
HUMANATA,internaciones,ingresos espontaneos,2013-07-01,0,3,0,3,3
ICLA,internaciones,ingresos espontaneos,2013-07-01,0,7,0,7,7
INCAHUASI,internaciones,ingresos espontaneos,2013-07-01,4,18,4,18,22
INQUISIVI,internaciones,ingresos espontaneos,2013-07-01,0,4,0,4,4
IRUPANA (VILLA DE LANZA),internaciones,ingresos espontaneos,2013-07-01,15,20,15,20,35
IXIAMAS,internaciones,ingresos espontaneos,2013-07-01,8,28,8,28,36
JESUS DE MACHACA,internaciones,ingresos espontaneos,2013-07-01,10,29,10,29,39
LA ASUNTA,internaciones,ingresos espontaneos,2013-07-01,0,35,0,35,35
LA GUARDIA,internaciones,ingresos espontaneos,2013-07-01,28,120,28,120,148
LA PAZ,internaciones,ingresos espontaneos,2013-07-01,2446,5173,2446,5173,7619
LA RIVERA,internaciones,ingresos espontaneos,2013-07-01,0,1,0,1,1
LAGUNILLAS,internaciones,ingresos espontaneos,2013-07-01,2,15,2,15,17
LAJA,internaciones,ingresos espontaneos,2013-07-01,0,5,0,5,5
LAS CARRERAS,internaciones,ingresos espontaneos,2013-07-01,0,6,0,6,6
LLALLAGUA,internaciones,ingresos espontaneos,2013-07-01,69,207,69,207,276
LLICA,internaciones,ingresos espontaneos,2013-07-01,0,3,0,3,3
LURIBAY,internaciones,ingresos espontaneos,2013-07-01,0,3,0,3,3
MACHACAMARCA,internaciones,ingresos espontaneos,2013-07-01,0,2,0,2,2
MACHARETI,internaciones,ingresos espontaneos,2013-07-01,5,9,5,9,14
MAGDALENA,internaciones,ingresos espontaneos,2013-07-01,21,59,21,59,80
MAIRANA,internaciones,ingresos espontaneos,2013-07-01,11,55,11,55,66
MAPIRI,internaciones,ingresos espontaneos,2013-07-01,14,27,14,27,41
MECAPACA,internaciones,ingresos espontaneos,2013-07-01,0,7,0,7,7
MINEROS,internaciones,ingresos espontaneos,2013-07-01,4,24,4,24,28
MIZQUE,internaciones,ingresos espontaneos,2013-07-01,11,53,11,53,64
MOJOCOYA,internaciones,ingresos espontaneos,2013-07-01,2,13,2,13,15
MONTEAGUDO,internaciones,ingresos espontaneos,2013-07-01,37,119,37,119,156
MONTERO,internaciones,ingresos espontaneos,2013-07-01,336,508,336,508,844
MORO MORO,internaciones,ingresos espontaneos,2013-07-01,0,2,0,2,2
MOROCHATA,internaciones,ingresos espontaneos,2013-07-01,0,10,0,10,10
OCURI,internaciones,ingresos espontaneos,2013-07-01,1,8,1,8,9
OKINAWA,internaciones,ingresos espontaneos,2013-07-01,6,11,6,11,17
OMEREQUE,internaciones,ingresos espontaneos,2013-07-01,1,11,1,11,12
ORURO,internaciones,ingresos espontaneos,2013-07-01,829,1811,829,1811,2640
PADILLA,internaciones,ingresos espontaneos,2013-07-01,21,63,21,63,84
PAILON,internaciones,ingresos espontaneos,2013-07-01,14,61,14,61,75
PALCA,internaciones,ingresos espontaneos,2013-07-01,0,2,0,2,2
PALOS BLANCOS,internaciones,ingresos espontaneos,2013-07-01,10,53,10,53,63
PAMPA AULLAGAS,internaciones,ingresos espontaneos,2013-07-01,0,1,0,1,1
PAMPA GRANDE,internaciones,ingresos espontaneos,2013-07-01,0,7,0,7,7
PAPEL PAMPA,internaciones,ingresos espontaneos,2013-07-01,0,2,0,2,2
PASORAPA,internaciones,ingresos espontaneos,2013-07-01,0,8,0,8,8
PATACAMAYA,internaciones,ingresos espontaneos,2013-07-01,6,60,6,60,66
PELECHUCO,internaciones,ingresos espontaneos,2013-07-01,0,5,0,5,5
POCOATA,internaciones,ingresos espontaneos,2013-07-01,0,7,0,7,7
POCONA,internaciones,ingresos espontaneos,2013-07-01,0,7,0,7,7
POJO (CBBA),internaciones,ingresos espontaneos,2013-07-01,0,13,0,13,13
POOPO,internaciones,ingresos espontaneos,2013-07-01,0,5,0,5,5
POROMA,internaciones,ingresos espontaneos,2013-07-01,0,10,0,10,10
PORONGO,internaciones,ingresos espontaneos,2013-07-01,1,9,1,9,10
PORTACHUELO,internaciones,ingresos espontaneos,2013-07-01,56,155,56,155,211
PORVENIR,internaciones,ingresos espontaneos,2013-07-01,5,10,5,10,15
POSTRER VALLE,internaciones,ingresos espontaneos,2013-07-01,0,1,0,1,1
POTOSI,internaciones,ingresos espontaneos,2013-07-01,700,1464,700,1464,2164
PRESTO,internaciones,ingresos espontaneos,2013-07-01,2,3,2,3,5
PUCARA,internaciones,ingresos espontaneos,2013-07-01,3,3,3,3,6
PUCARANI,internaciones,ingresos espontaneos,2013-07-01,0,19,0,19,19
PUERTO ACOSTA,internaciones,ingresos espontaneos,2013-07-01,0,3,0,3,3
PUERTO CARABUCO,internaciones,ingresos espontaneos,2013-07-01,0,1,0,1,1
PUERTO GONZALO MORENO,internaciones,ingresos espontaneos,2013-07-01,1,5,1,5,6
PUERTO QUIJARRO,internaciones,ingresos espontaneos,2013-07-01,4,12,4,12,16
PUERTO RICO,internaciones,ingresos espontaneos,2013-07-01,11,26,11,26,37
PUERTO SILES,internaciones,ingresos espontaneos,2013-07-01,2,5,2,5,7
PUERTO SUAREZ,internaciones,ingresos espontaneos,2013-07-01,47,83,47,83,130
PUERTO VILLARROEL,internaciones,ingresos espontaneos,2013-07-01,60,174,60,174,234
PUNA,internaciones,ingresos espontaneos,2013-07-01,2,12,2,12,14
PUNATA,internaciones,ingresos espontaneos,2013-07-01,85,174,85,174,259
QUILLACOLLO,internaciones,ingresos espontaneos,2013-07-01,20,300,20,300,320
QUIME,internaciones,ingresos espontaneos,2013-07-01,0,11,0,11,11
RAVELO,internaciones,ingresos espontaneos,2013-07-01,0,6,0,6,6
REYES,internaciones,ingresos espontaneos,2013-07-01,3,29,3,29,32
RIBERALTA,internaciones,ingresos espontaneos,2013-07-01,334,629,334,629,963
ROBORE,internaciones,ingresos espontaneos,2013-07-01,30,71,30,71,101
RURRENABAQUE,internaciones,ingresos espontaneos,2013-07-01,30,93,30,93,123
SABAYA,internaciones,ingresos espontaneos,2013-07-01,0,1,0,1,1
SACABA,internaciones,ingresos espontaneos,2013-07-01,113,391,113,391,504
SACABAMBA,internaciones,ingresos espontaneos,2013-07-01,3,19,3,19,22
SACACA,internaciones,ingresos espontaneos,2013-07-01,1,11,1,11,12
SAIPINA,internaciones,ingresos espontaneos,2013-07-01,8,18,8,18,26
SALINAS DE GARCI MENDOZA,internaciones,ingresos espontaneos,2013-07-01,0,5,0,5,5
SAMAIPATA,internaciones,ingresos espontaneos,2013-07-01,7,23,7,23,30
SAN ANDRES,internaciones,ingresos espontaneos,2013-07-01,0,17,0,17,17
SAN ANDRES DE MACHACA,internaciones,ingresos espontaneos,2013-07-01,0,3,0,3,3
SAN ANTONIO DE LOMERIO,internaciones,ingresos espontaneos,2013-07-01,5,19,5,19,24
SAN BENITO,internaciones,ingresos espontaneos,2013-07-01,0,5,0,5,5
SAN BORJA,internaciones,ingresos espontaneos,2013-07-01,20,141,20,141,161
SAN BUENA VENTURA,internaciones,ingresos espontaneos,2013-07-01,12,47,12,47,59
SAN CARLOS,internaciones,ingresos espontaneos,2013-07-01,25,79,25,79,104
SAN IGNACIO,internaciones,ingresos espontaneos,2013-07-01,25,64,25,64,89
SAN IGNACIO DE VELASCO,internaciones,ingresos espontaneos,2013-07-01,125,289,125,289,414
SAN JAVIER(STC),internaciones,ingresos espontaneos,2013-07-01,10,50,10,50,60
SAN JOAQUIN,internaciones,ingresos espontaneos,2013-07-01,8,23,8,23,31
SAN JOSE DE CHIQUITOS,internaciones,ingresos espontaneos,2013-07-01,40,109,40,109,149
SAN JUAN DE YAPACANI,internaciones,ingresos espontaneos,2013-07-01,53,33,53,33,86
SAN JULIAN,internaciones,ingresos espontaneos,2013-07-01,46,73,46,73,119
SAN LORENZO(TJA),internaciones,ingresos espontaneos,2013-07-01,2,14,2,14,16
SAN LUCAS,internaciones,ingresos espontaneos,2013-07-01,5,33,5,33,38
SAN MATIAS,internaciones,ingresos espontaneos,2013-07-01,15,26,15,26,41
SAN MIGUEL DE VELASCO,internaciones,ingresos espontaneos,2013-07-01,6,21,6,21,27
SAN PEDRO,internaciones,ingresos espontaneos,2013-07-01,9,28,9,28,37
SAN PEDRO DE BUENA VISTA,internaciones,ingresos espontaneos,2013-07-01,3,16,3,16,19
SAN RAFAEL,internaciones,ingresos espontaneos,2013-07-01,8,13,8,13,21
SAN RAMON BENI,internaciones,ingresos espontaneos,2013-07-01,6,24,6,24,30
SAN RAMON SCZ,internaciones,ingresos espontaneos,2013-07-01,4,33,4,33,37
