municipality,group,variable,month,N° de perros y gatos con vacuna antirrábica,TOTAL
GUAYARAMERIN,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,6904,6904
GUTIERREZ,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,2203,2203
HUACARETA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,2375,2375
HUACAYA (VILLA DE HUACAYA),n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,115,115
HUACHACALLA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,176,176
HUANUNI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,7454,7454
HUARACAJE,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,982,982
HUARINA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,68,68
HUATAJATA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,90,90
HUAYLLAMARCA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,1006,1006
HUMANATA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,42,42
ICHOCA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,2265,2265
ICLA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,2884,2884
INCAHUASI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,2037,2037
INQUISIVI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,1614,1614
IRUPANA (VILLA DE LANZA),n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,257,257
IXIAMAS,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,40,40
JESUS DE MACHACA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,2078,2078
LA ASUNTA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,85,85
LA GUARDIA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,1048,1048
LA PAZ,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,7465,7465
LA RIVERA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,20,20
LAGUNILLAS,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,541,541
LAJA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,4145,4145
LAS CARRERAS,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,425,425
LLALLAGUA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,11200,11200
LLICA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,661,661
LORETO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,98,98
LURIBAY,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,488,488
MACHACAMARCA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,1481,1481
MACHARETI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,2113,2113
MAGDALENA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,1215,1215
MAIRANA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,3446,3446
MALLA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,83,83
MAPIRI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,208,208
MECAPACA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,210,210
MINEROS,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,6311,6311
MOCOMOCO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,145,145
MOJINETE,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,127,127
MOJOCOYA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,1744,1744
MONTEAGUDO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,4302,4302
MONTERO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,249,249
MORO MORO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,721,721
NACEBE (SANTA ROSA DEL ABUNA),n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,547,547
NAZACARA DE PACAJES,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,50,50
OCURI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,2822,2822
OKINAWA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,1447,1447
ORURO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,2339,2339
PADCAYA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,3594,3594
PADILLA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,5270,5270
PAILON,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,5632,5632
PALCA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,200,200
PALOS BLANCOS,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,169,169
PAMPA AULLAGAS,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,508,508
PAMPA GRANDE,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,2958,2958
PAZÑA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,1255,1255
PELECHUCO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,180,180
POCOATA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,4203,4203
POOPO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,1127,1127
PORCO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,554,554
POROMA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,3754,3754
PORONGO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,4568,4568
PORTACHUELO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,6379,6379
PORVENIR,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,1712,1712
POSTRER VALLE,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,450,450
POTOSI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,48316,48316
PRESTO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,2900,2900
PUCARA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,428,428
PUCARANI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,1446,1446
PUERTO ACOSTA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,157,157
PUERTO CARABUCO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,98,98
PUERTO GONZALO MORENO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,100,100
PUERTO PEREZ,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,435,435
PUERTO RICO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,868,868
PUNA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,4281,4281
QUIABAYA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,391,391
QUILLACOLLO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,581,581
QUIME,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,952,952
QUIRUSILLAS,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,698,698
RAVELO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,4262,4262
REYES,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,1820,1820
RIBERALTA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,10038,10038
ROBORE,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,2100,2100
SABAYA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,357,357
SACABA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,482,482
SACACA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,3077,3077
SAIPINA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,1709,1709
SALINAS DE GARCI MENDOZA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,824,824
SAMAIPATA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,3439,3439
SAN AGUSTIN,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,266,266
SAN ANDRES,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,1862,1862
SAN ANDRES DE MACHACA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,507,507
SAN ANTONIO DE ESMORUCO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,298,298
SAN ANTONIO DE LOMERIO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,1556,1556
SAN BORJA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,3788,3788
SAN BUENA VENTURA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,40,40
SAN CARLOS,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,5543,5543
SAN IGNACIO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,1606,1606
SAN IGNACIO DE VELASCO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,6374,6374
SAN JAVIER(BNI),n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,444,444
SAN JAVIER(STC),n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,2052,2052
SAN JOAQUIN,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,1478,1478
SAN JOSE DE CHIQUITOS,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,2228,2228
SAN JUAN DE YAPACANI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,1174,1174
SAN JULIAN,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,9961,9961
SAN LORENZO(PND),n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,430,430
SAN LORENZO(TJA),n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,1884,1884
SAN LUCAS,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,5262,5262
SAN MATIAS,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,4140,4140
SAN MIGUEL DE VELASCO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,1992,1992
SAN PABLO DE LIPEZ,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,329,329
SAN PEDRO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,5215,5215
SAN PEDRO DE BUENA VISTA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,8222,8222
SAN PEDRO DE QUEMES,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,137,137
SAN PEDRO DE TIQUINA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,91,91
SAN PEDRO(PND),n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,211,211
SAN RAFAEL,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,570,570
SAN RAMON BENI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,1215,1215
SAN RAMON SCZ,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,1916,1916
SANTA ANA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,4602,4602
SANTA CRUZ DE LA SIERRA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,36625,36625
SANTA ROSA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,2459,2459
SANTA ROSA DEL SARA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,6391,6391
SANTIAGO DE HUARI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,803,803
SANTIAGO DE HUATA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,67,67
SANTIAGO DE MACHACA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,487,487
SANTUARIO DE QUILLACAS,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,103,103
SAPAHAQUI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,313,313
SENA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,566,566
SIPE SIPE,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,520,520
SOPACHUY,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,2072,2072
SORACACHI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,610,610
SORATA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,753,753
SUCRE,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,87589,87589
TACACOMA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,130,130
TACOBAMBA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,2332,2332
TAHUA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,242,242
TARABUCO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,3567,3567
TARACO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,1369,1369
TARIJA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,58321,58321
TARVITA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,6056,6056
TIAWANACU,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,2574,2574
TINGUIPAYA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,1330,1330
TIPUANI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,462,462
TIQUIPAYA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,212,212
TITO YUPANQUI (PARQUIPUJIO),n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,87,87
TODOS SANTOS,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,40,40
TOLATA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,10,10
TOLEDO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,1332,1332
TOMAVE,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,3725,3725
TOMINA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,3321,3321
TORO TORO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,2186,2186
TOTORA(ORR),n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,862,862
TRIGAL,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,806,806
TRINIDAD,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,22299,22299
TUPIZA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,12041,12041
TURCO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,466,466
UNCIA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,5493,5493
URIONDO (A. CONCEPCION),n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,3267,3267
URUBICHA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,1320,1320
UYUNI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,4172,4172
VALLEGRANDE,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,3939,3939
VIACHA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,880,880
VILLA CHARCAS,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,2144,2144
VILLA MONTES,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,9983,9983
VILLA NUEVA (LOMA ALTA),n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,213,213
VILLA SERRANO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,3820,3820
VILLA VACA GUZMAN (MUYUPAMPA),n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,1820,1820
VILLAZON,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,12151,12151
VINTO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,284,284
VITICHI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,505,505
WARNES,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,559,559
YACO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,737,737
YACUIBA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,6951,6951
YAMPARAEZ,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,1432,1432
YANACACHI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,69,69
YAPACANI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,14926,14926
YOCALLA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,2030,2030
YOTALA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,2833,2833
ZUDAÑEZ,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-06-01,2566,2566
ACACIO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,53,53
ACHACACHI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,480,480
ACHOCALLA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,20,20
ALALAY,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,18,18
ALCALA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,108,108
ALTO BENI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,50,50
ANCORAIMES,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,10,10
ANDAMARCA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,78,78
ANTEQUERA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,54,54
ANZALDO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,100,100
APOLO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,68,68
ARBIETO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,120,120
ASCENCION DE GUARAYOS,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,47,47
ATOCHA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,32,32
AZURDUY,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,254,254
BATALLAS,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,112,112
BELEN DE ANDAMARCA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,24,24
BELEN DE URMIRI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,79,79
BERMEJO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,354,354
BETANZOS,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,160,160
BOLPEBRA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,2,2
BUENA VISTA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,275,275
CABEZAS,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,2333,2333
"CAIZA ""D""",n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,44,44
CAMARGO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,723,723
CAMATAQUI (C. VILLA ABECIA),n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,177,177
CAMIRI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,745,745
CAQUIAVIRI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,5,5
CARACOLLO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,393,393
CARANAVI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,42,42
CARAPARI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,864,864
CHALLAPATA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,837,837
CHAQUI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,30,30
CHARAGUA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,1975,1975
CHARAÑA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,8,8
CHAYANTA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,210,210
CHOQUE COTA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,80,80
CHULUMANI (V. DE LA LIBERTAD),n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,145,145
CHUMA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,40,40
CHUQUIHUTA AYLLU JUCUMANI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,837,837
CKOCHAS,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,310,310
CLIZA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,355,355
COBIJA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,31,31
COCHABAMBA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,7092,7092
COLCAPIRHUA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,10,10
"COLCHA ""K""",n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,25,25
COMARAPA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,233,233
CONCEPCION,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,284,284
COROICO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,108,108
CORQUE,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,102,102
COTAGAITA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,507,507
COTOCA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,154,154
CUATRO CAÑADAS,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,40,40
CUEVO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,270,270
CULPINA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,1296,1296
CURAHUARA DE CARANGAS,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2017-07-01,87,87
