municipality,group,variable,month,Nº de sugerencias y agradeciemientos realizados por los usuarios,TOTAL
POCOATA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-10-01,4,4
POOPO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-10-01,60,60
PUCARANI,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-10-01,1,1
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-10-01,1,1
QUILLACOLLO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-10-01,218,218
RAVELO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-10-01,6,6
SAN ANDRES,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-10-01,1,1
SAN BENITO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-10-01,4,4
SAN CARLOS,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-10-01,30,30
SAN IGNACIO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-10-01,4,4
SAN PEDRO DE CURAHUARA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-10-01,1,1
SAN PEDRO DE QUEMES,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-10-01,1,1
SANTA ANA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-10-01,2,2
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-10-01,2,2
SIPE SIPE,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-10-01,143,143
SUCRE,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-10-01,13,13
TACOPAYA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-10-01,1,1
TARVITA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-10-01,1,1
TINGUIPAYA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-10-01,3,3
TIQUIPAYA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-10-01,10,10
TOCO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-10-01,1,1
TUPIZA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-10-01,3,3
VACAS,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-10-01,1,1
VIACHA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-10-01,1,1
VILLA TUNARI,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-10-01,6,6
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-10-01,2,2
VINTO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-10-01,3,3
WARNES,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-10-01,2,2
ACHOCALLA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-11-01,4,4
ANZALDO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-11-01,2,2
ARBIETO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-11-01,157,157
AUCAPATA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-11-01,3,3
BETANZOS,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-11-01,17,17
"CAIZA ""D""",actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-11-01,1,1
CAQUIAVIRI,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-11-01,31,31
CATACORA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-11-01,1,1
CHUMA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-11-01,1,1
COCAPATA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-11-01,1,1
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-11-01,2,2
COLLANA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-11-01,1,1
COLQUECHACA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-11-01,17,17
COPACABANA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-11-01,1,1
COTAGAITA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-11-01,1,1
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-11-01,1,1
EL ALTO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-11-01,7,7
EL TORNO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-11-01,4,4
HUARINA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-11-01,1,1
LA PAZ,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-11-01,35,35
MAGDALENA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-11-01,3,3
MIZQUE,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-11-01,31,31
MONTERO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-11-01,56,56
ORURO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-11-01,15,15
PALCA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-11-01,7,7
POCOATA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-11-01,1,1
POOPO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-11-01,78,78
PORCO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-11-01,14,14
POTOSI,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-11-01,1,1
PUCARANI,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-11-01,2,2
QUILLACOLLO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-11-01,15,15
RAQAYPAMPA(ETA),actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-11-01,1,1
RAVELO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-11-01,7,7
RIBERALTA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-11-01,1,1
SACABA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-11-01,8,8
SAN BENITO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-11-01,3,3
SAN CARLOS,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-11-01,30,30
SAN IGNACIO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-11-01,1,1
SAN LUCAS,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-11-01,3,3
SAN PEDRO DE QUEMES,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-11-01,1,1
SHINAOTA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-11-01,3,3
SIPE SIPE,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-11-01,80,80
SORACACHI,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-11-01,11,11
SUCRE,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-11-01,7,7
TACOPAYA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-11-01,3,3
TARATA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-11-01,54,54
TINGUIPAYA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-11-01,3,3
TIQUIPAYA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-11-01,10,10
TOCO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-11-01,2,2
TOMINA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-11-01,10,10
TOTORA(CBBA),actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-11-01,15,15
TUPIZA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-11-01,1,1
VILLA TUNARI,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-11-01,1,1
VINTO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-11-01,78,78
WARNES,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-11-01,3,3
ANZALDO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-12-01,8,8
ARBIETO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-12-01,161,161
AUCAPATA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-12-01,2,2
BETANZOS,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-12-01,9,9
"CAIZA ""D""",actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-12-01,22,22
CAQUIAVIRI,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-12-01,40,40
CARANAVI,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-12-01,5,5
CHARAGUA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-12-01,3,3
CHUMA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-12-01,1,1
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-12-01,2,2
COLLANA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-12-01,1,1
COLQUECHACA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-12-01,9,9
COMARAPA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-12-01,5,5
COTAGAITA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-12-01,1,1
CULPINA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-12-01,1,1
EL ALTO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-12-01,2,2
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-12-01,1,1
HUARINA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-12-01,1,1
ICHOCA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-12-01,2,2
ICLA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-12-01,12,12
LA PAZ,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-12-01,8,8
LLICA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-12-01,12,12
MOCOMOCO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-12-01,5,5
OMEREQUE,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-12-01,6,6
ORURO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-12-01,1,1
PALCA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-12-01,4,4
PELECHUCO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-12-01,1,1
POCOATA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-12-01,5,5
PUCARANI,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-12-01,1,1
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-12-01,5,5
PUNATA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-12-01,1,1
QUILLACOLLO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-12-01,97,97
RAVELO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-12-01,7,7
SACACA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-12-01,2,2
SAN ANDRES,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-12-01,3,3
SAN BENITO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-12-01,9,9
SAN CARLOS,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-12-01,5,5
SAN IGNACIO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-12-01,2,2
SAN PEDRO DE QUEMES,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-12-01,1,1
SANTA ANA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-12-01,1,1
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-12-01,1,1
SUCRE,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-12-01,13,13
TACOPAYA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-12-01,5,5
TARABUCO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-12-01,4,4
TINGUIPAYA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-12-01,2,2
TIQUIPAYA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-12-01,7,7
TOCO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-12-01,1,1
TUPIZA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-12-01,6,6
VIACHA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-12-01,1,1
VILLA TUNARI,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-12-01,1,1
VINTO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-12-01,48,48
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-12-01,2,2
WARNES,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-12-01,2,2
YACUIBA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-12-01,2,2
ZUDAÑEZ,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2020-12-01,1,1
