municipality,group,variable,month,Niñas(os) de 1 año con dosis completa de hierro,TOTAL
FILADELFIA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,28,28
GAIOC JATUN AYLLU YURA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,4,4
GENERAL SAAVEDRA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,27,27
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,20,20
GUANAY,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,33,33
GUAQUI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,11,11
GUAYARAMERIN,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,19,19
GUTIERREZ,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,24,24
HUACARETA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,11,11
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,3,3
HUACHACALLA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,2,2
HUANUNI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,9,9
HUARINA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,3,3
HUATAJATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,6,6
HUAYLLAMARCA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,4,4
HUMANATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,2,2
ICHOCA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,13,13
ICLA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,8,8
INCAHUASI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,22,22
INGAVI (HUMAITA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,6,6
INQUISIVI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,17,17
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,21,21
IXIAMAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,28,28
JESUS DE MACHACA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,18,18
LA ASUNTA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,77,77
LA GUARDIA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,178,178
LA PAZ,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,446,446
LAGUNILLAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,13,13
LAJA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,25,25
LAS CARRERAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,5,5
LICOMA PAMPA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,3,3
LLALLAGUA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,79,79
LLICA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,6,6
LURIBAY,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,17,17
MACHACAMARCA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,5,5
MACHARETI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,9,9
MAGDALENA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,15,15
MAIRANA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,23,23
MALLA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,5,5
MAPIRI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,15,15
MECAPACA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,26,26
MINEROS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,64,64
MIZQUE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,33,33
MOCOMOCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,16,16
MOJINETE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,1,1
MOJOCOYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,3,3
MONTEAGUDO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,60,60
MONTERO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,174,174
MORO MORO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,2,2
MOROCHATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,10,10
NAZACARA DE PACAJES,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,7,7
OCURI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,28,28
OMEREQUE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,7,7
ORURO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,379,379
PADCAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,21,21
PADILLA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,13,13
PAILON,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,57,57
PALCA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,44,44
PALOS BLANCOS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,40,40
PAMPA AULLAGAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,2,2
PAMPA GRANDE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,16,16
PAPEL PAMPA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,7,7
PASORAPA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,2,2
PATACAMAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,31,31
PAZÑA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,5,5
PELECHUCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,9,9
POCOATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,36,36
POCONA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,8,8
POJO (CBBA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,20,20
POOPO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,2,2
PORCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,26,26
POROMA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,19,19
PORONGO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,34,34
PORTACHUELO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,24,24
PORVENIR,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,14,14
POSTRER VALLE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,3,3
POTOSI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,314,314
PRESTO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,4,4
PUCARANI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,43,43
PUERTO ACOSTA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,13,13
PUERTO CARABUCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,10,10
PUERTO GONZALO MORENO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,7,7
PUERTO PEREZ,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,7,7
PUERTO QUIJARRO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,18,18
PUERTO RICO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,16,16
PUERTO SUAREZ,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,2,2
PUERTO VILLARROEL,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,105,105
PUNA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,24,24
PUNATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,49,49
QUIABAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,1,1
QUILLACOLLO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,111,111
QUIME,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,10,10
QUIRUSILLAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,2,2
RAQAYPAMPA(ETA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,9,9
RAVELO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,13,13
REYES,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,2,2
RIBERALTA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,159,159
ROBORE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,4,4
RURRENABAQUE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,3,3
SABAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,7,7
SACABA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,201,201
SACABAMBA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,5,5
SACACA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,30,30
SAIPINA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,12,12
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,11,11
SAMAIPATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,26,26
SAN AGUSTIN,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,1,1
SAN ANDRES,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,14,14
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,5,5
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,2,2
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,17,17
SAN BENITO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,7,7
SAN BORJA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,35,35
SAN BUENA VENTURA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,13,13
SAN CARLOS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,15,15
SAN IGNACIO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,32,32
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,111,111
SAN JAVIER(STC),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,17,17
SAN JOAQUIN,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,1,1
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,112,112
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,7,7
SAN JULIAN,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,82,82
SAN LORENZO(PND),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,10,10
SAN LORENZO(TJA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,29,29
SAN LUCAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,60,60
SAN MATIAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,4,4
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,3,3
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,2,2
SAN PEDRO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,17,17
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,37,37
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,8,8
SAN PEDRO DE MACHA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,29,29
SAN PEDRO DE QUEMES,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,2,2
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,4,4
SAN PEDRO(PND),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,1,1
SAN RAFAEL,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,11,11
SAN RAMON BENI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,3,3
SAN RAMON SCZ,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,10,10
SANTA ANA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,3,3
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,1440,1440
SANTA ROSA DEL SARA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,29,29
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,4,4
SANTIAGO DE HUARI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,7,7
SANTIAGO DE HUATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,9,9
SANTIAGO DE MACHACA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,3,3
SANTIVAÑES,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,7,7
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,2,2
SAPAHAQUI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,8,8
SENA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,8,8
SHINAOTA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,23,23
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,23,23
SICAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,9,9
SIPE SIPE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,49,49
SOPACHUY,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,8,8
SORACACHI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,15,15
SORATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,22,22
SUCRE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,414,414
TACACHI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,1,1
TACACOMA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,19,19
TACOBAMBA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,10,10
TACOPAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,3,3
TAHUA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,1,1
TAPACARI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,38,38
TARABUCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,13,13
TARACO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,8,8
TARATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,13,13
TARIJA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,276,276
TARVITA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,11,11
TEOPONTE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,15,15
TIAHUANACU,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,12,12
TINGUIPAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,18,18
TIPUANI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,11,11
TIQUIPAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,26,26
TIRAQUE (CBBA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,38,38
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,1,1
TOCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,5,5
TOLATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,8,8
TOLEDO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,6,6
TOMAVE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,8,8
TOMINA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,13,13
TORO TORO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,14,14
TOTORA(CBBA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,18,18
TOTORA(ORR),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,4,4
TRIGAL,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,1,1
TRINIDAD,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,50,50
TUPIZA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,98,98
TURCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,4,4
UMALA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,10,10
UNCIA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,24,24
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,18,18
URUBICHA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,10,10
UYUNI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,32,32
VACAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,15,15
VALLEGRANDE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,16,16
VIACHA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,113,113
VILA VILA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,6,6
VILLA CHARCAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,37,37
VILLA MONTES,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,95,95
VILLA NUEVA (LOMA ALTA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,6,6
VILLA RIVERO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,7,7
VILLA SERRANO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,9,9
VILLA TUNARI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,168,168
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,11,11
VILLAZON,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,58,58
VINTO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,73,73
VITICHI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,15,15
WALDO BALLIVIAN,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,2,2
WARNES,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,396,396
YACO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,5,5
YACUIBA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,7,7
YAMPARAEZ,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,10,10
YANACACHI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,6,6
YAPACANI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,112,112
YOCALLA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,7,7
YOTALA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,6,6
YUNCHARA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,7,7
ZUDAÑEZ,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-03-01,3,3
ACACIO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-04-01,6,6
ACHACACHI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-04-01,29,29
ACHOCALLA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-04-01,21,21
AIQUILE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-04-01,26,26
ALALAY,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-04-01,4,4
ALCALA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-04-01,3,3
ALTO BENI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-04-01,20,20
ANCORAIMES,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-04-01,15,15
ANDAMARCA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-04-01,7,7
ANTEQUERA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-04-01,1,1
ANZALDO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-04-01,6,6
APOLO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-04-01,29,29
ARAMPAMPA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-04-01,4,4
ARANI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-04-01,8,8
ARBIETO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-04-01,42,42
ARQUE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-04-01,16,16
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-04-01,35,35
ATOCHA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-04-01,11,11
AUCAPATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-04-01,13,13
AYATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-04-01,12,12
AYO AYO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-04-01,13,13
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-04-01,37,37
AZURDUY,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-04-01,19,19
BATALLAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-04-01,22,22
BAURES,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-04-01,1,1
BELEN DE ANDAMARCA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-04-01,3,3
BELEN DE URMIRI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-04-01,3,3
BELLA FLOR,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-04-01,9,9
BERMEJO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-04-01,85,85
BETANZOS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-04-01,44,44
BOLIVAR,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-04-01,5,5
BOLPEBRA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-04-01,8,8
BOYUIBE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-04-01,6,6
BUENA VISTA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-04-01,49,49
CABEZAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-04-01,78,78
CAIROMA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-04-01,13,13
"CAIZA ""D""",micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-04-01,11,11
CAJUATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-04-01,16,16
CALACOTO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-04-01,6,6
CALAMARCA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-04-01,20,20
CAMARGO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-04-01,4,4
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-04-01,1,1
CAMIRI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-04-01,13,13
CAPINOTA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-04-01,22,22
CAQUIAVIRI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-04-01,9,9
CARACOLLO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-04-01,27,27
CARANAVI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-04-01,79,79
CARAPARI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-04-01,23,23
CARIPUYO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-04-01,12,12
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-04-01,9,9
CATACORA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-04-01,1,1
CHACARILLA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-04-01,1,1
CHALLAPATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-04-01,61,61
CHAQUI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-04-01,6,6
CHARAGUA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-04-01,60,60
CHARAÑA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-04-01,4,4
CHAYANTA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-04-01,26,26
CHIMORE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-04-01,46,46
CHIPAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-04-01,3,3
