municipality,group,variable,month,Mujeres puérperas con dosis completa de hierro,TOTAL
ALALAY,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,3,3
ALCALA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,1,1
ALTO BENI,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,10,10
ANCORAIMES,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,13,13
ANDAMARCA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,3,3
ANZALDO,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,6,6
APOLO,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,31,31
ARAMPAMPA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,3,3
ARANI,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,2,2
ARBIETO,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,11,11
ARQUE,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,9,9
ASCENCION DE GUARAYOS,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,45,45
ATOCHA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,7,7
AUCAPATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,2,2
AYATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,8,8
AYO AYO,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,34,34
AZURDUY,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,8,8
BATALLAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,15,15
BAURES,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,9,9
BELEN DE ANDAMARCA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,2,2
BELLA FLOR,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,3,3
BERMEJO,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,42,42
BETANZOS,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,21,21
BOLIVAR,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,9,9
BOYUIBE,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,5,5
BUENA VISTA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,11,11
CABEZAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,35,35
CAIROMA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,12,12
"CAIZA ""D""",micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,5,5
CAJUATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,16,16
CALACOTO,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,4,4
CALAMARCA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,13,13
CAMARGO,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,25,25
CAMATAQUI (C. VILLA ABECIA),micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,1,1
CAMIRI,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,58,58
CAPINOTA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,13,13
CAQUIAVIRI,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,5,5
CARACOLLO,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,12,12
CARANAVI,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,83,83
CARAPARI,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,14,14
CARIPUYO,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,9,9
CARMEN RIVERO TORREZ,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,13,13
CATACORA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,1,1
CHACARILLA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,2,2
CHALLAPATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,53,53
CHAQUI,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,6,6
CHARAGUA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,45,45
CHARAÑA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,2,2
CHAYANTA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,9,9
CHIMORE,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,33,33
CHIPAYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,3,3
CHOQUE COTA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,1,1
CHUA COCANI,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,3,3
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,17,17
CHUMA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,11,11
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,5,5
CKOCHAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,16,16
CLIZA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,41,41
COBIJA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,105,105
COCAPATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,23,23
COCHABAMBA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,743,743
COLCAPIRHUA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,26,26
"COLCHA ""K""",micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,8,8
COLLANA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,3,3
COLOMI,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,24,24
COLPA BELGICA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,2,2
COLQUECHACA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,24,24
COLQUENCHA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,10,10
COLQUIRI,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,11,11
COMARAPA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,31,31
CONCEPCION,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,45,45
COPACABANA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,9,9
CORIPATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,12,12
CORO CORO,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,6,6
COROICO,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,21,21
CORQUE,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,6,6
COTAGAITA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,15,15
COTOCA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,91,91
CUATRO CAÑADAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,25,25
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,1,1
CUEVO,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,3,3
CULPINA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,19,19
CURAHUARA DE CARANGAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,3,3
CURVA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,4,4
DESAGUADERO,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,8,8
EL ALTO,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,1092,1092
EL CHORO,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,2,2
EL PUENTE(STC),micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,10,10
EL PUENTE(TJA),micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,1,1
EL TORNO,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,74,74
EL VILLAR,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,3,3
ENTRE RIOS TRJ,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,26,26
ENTRE RIOS CBBA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,51,51
ESCOMA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,6,6
ESMERALDA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,1,1
EUCALIPTUS,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,5,5
FERNANDEZ ALONSO,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,13,13
FILADELFIA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,4,4
GAIOC JATUN AYLLU YURA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,2,2
GENERAL SAAVEDRA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,3,3
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,12,12
GUANAY,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,21,21
GUAQUI,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,3,3
GUAYARAMERIN,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,60,60
GUTIERREZ,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,10,10
HUACARETA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,5,5
HUANUNI,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,26,26
HUARACAJE,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,3,3
HUARINA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,8,8
HUATAJATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,1,1
HUAYLLAMARCA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,2,2
HUMANATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,4,4
ICHOCA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,4,4
ICLA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,7,7
INCAHUASI,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,11,11
INGAVI (HUMAITA),micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,1,1
INQUISIVI,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,13,13
IRUPANA (VILLA DE LANZA),micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,17,17
IXIAMAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,5,5
JESUS DE MACHACA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,8,8
LA ASUNTA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,64,64
LA GUARDIA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,59,59
LA PAZ,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,575,575
LA RIVERA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,1,1
LAGUNILLAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,4,4
LAJA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,25,25
LICOMA PAMPA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,5,5
LLALLAGUA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,87,87
LLICA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,5,5
LURIBAY,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,8,8
MACHACAMARCA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,2,2
MACHARETI,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,3,3
MAGDALENA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,17,17
MAIRANA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,19,19
MALLA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,3,3
MAPIRI,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,18,18
MECAPACA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,7,7
MINEROS,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,16,16
MIZQUE,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,23,23
MOCOMOCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,10,10
MOJOCOYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,2,2
MONTEAGUDO,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,50,50
MONTERO,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,87,87
MOROCHATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,10,10
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,2,2
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,1,1
OCURI,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,14,14
OKINAWA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,8,8
OMEREQUE,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,1,1
ORURO,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,290,290
PADCAYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,10,10
PADILLA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,17,17
PAILON,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,29,29
PALCA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,14,14
PALOS BLANCOS,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,41,41
PAMPA AULLAGAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,3,3
PAMPA GRANDE,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,2,2
PAPEL PAMPA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,4,4
PASORAPA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,1,1
PATACAMAYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,29,29
PAZÑA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,2,2
PELECHUCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,5,5
POCOATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,28,28
POCONA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,10,10
POJO (CBBA),micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,5,5
POOPO,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,1,1
PORCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,8,8
POROMA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,15,15
PORONGO,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,5,5
PORTACHUELO,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,24,24
POTOSI,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,410,410
PRESTO,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,5,5
PUCARANI,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,31,31
PUERTO ACOSTA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,8,8
PUERTO CARABUCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,5,5
PUERTO GONZALO MORENO,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,4,4
PUERTO PEREZ,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,10,10
PUERTO QUIJARRO,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,14,14
PUERTO RICO,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,4,4
PUERTO SUAREZ,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,28,28
PUERTO VILLARROEL,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,187,187
PUNA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,17,17
PUNATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,85,85
QUIABAYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,5,5
QUILLACOLLO,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,180,180
QUIME,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,3,3
QUIRUSILLAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,1,1
RAQAYPAMPA(ETA),micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,6,6
RAVELO,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,11,11
REYES,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,11,11
RIBERALTA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,291,291
ROBORE,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,22,22
RURRENABAQUE,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,26,26
SABAYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,2,2
SACABA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,210,210
SACABAMBA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,3,3
SACACA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,23,23
SAIPINA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,5,5
SALINAS DE GARCI MENDOZA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,7,7
SAMAIPATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,6,6
SAN AGUSTIN,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,3,3
SAN ANDRES,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,7,7
SAN ANDRES DE MACHACA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,2,2
SAN ANTONIO DE ESMORUCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,1,1
SAN ANTONIO DE LOMERIO,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,8,8
SAN BENITO,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,2,2
SAN BORJA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,63,63
SAN BUENA VENTURA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,24,24
SAN CARLOS,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,32,32
SAN IGNACIO,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,37,37
SAN IGNACIO DE VELASCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,130,130
SAN JAVIER(BNI),micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,1,1
SAN JAVIER(STC),micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,24,24
SAN JOAQUIN,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,13,13
SAN JOSE DE CHIQUITOS,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,1,1
SAN JUAN DE YAPACANI,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,1,1
SAN JULIAN,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,52,52
SAN LORENZO(PND),micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,6,6
SAN LORENZO(TJA),micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,9,9
SAN LUCAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,40,40
SAN MATIAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,24,24
SAN MIGUEL DE VELASCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,20,20
SAN PEDRO,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,9,9
SAN PEDRO DE BUENA VISTA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,40,40
SAN PEDRO DE CURAHUARA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,5,5
SAN PEDRO DE MACHA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,13,13
SAN PEDRO DE TIQUINA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,6,6
SAN RAFAEL,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,7,7
SAN RAMON BENI,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,8,8
SAN RAMON SCZ,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,13,13
SANTA ANA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,45,45
SANTA CRUZ DE LA SIERRA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,1842,1842
SANTA ROSA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,15,15
SANTA ROSA DEL SARA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,8,8
SANTIAGO DE CALLAPA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,3,3
SANTIAGO DE HUARI,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,9,9
SANTIAGO DE HUATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,7,7
SANTIAGO DE MACHACA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,5,5
SANTIVAÑES,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,2,2
SANTUARIO DE QUILLACAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,3,3
SAPAHAQUI,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,10,10
SENA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,11,11
SHINAOTA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,57,57
SICA SICA (VILLA AROMA),micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,28,28
SIPE SIPE,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,49,49
SOPACHUY,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,8,8
SORACACHI,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,5,5
SORATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,16,16
SUCRE,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,356,356
TACACOMA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,6,6
TACOBAMBA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,8,8
TACOPAYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,4,4
TAHUA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,1,1
TAPACARI,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,29,29
TARABUCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,18,18
TARACO,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,4,4
TARATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,8,8
TARIJA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,224,224
TARVITA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,8,8
TEOPONTE,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,9,9
TIAHUANACU,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,7,7
TINGUIPAYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,18,18
TIPUANI,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,8,8
TIQUIPAYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,77,77
TIRAQUE (CBBA),micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,16,16
TOCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,2,2
TOLATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,4,4
TOLEDO,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,2,2
TOMAVE,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,2,2
TOMINA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,7,7
TORO TORO,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,21,21
TOTORA(CBBA),micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,23,23
TOTORA(ORR),micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,3,3
TRINIDAD,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,34,34
TUPIZA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,2,2
TURCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,2,2
UMALA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,8,8
UNCIA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,20,20
URIONDO (A. CONCEPCION),micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,5,5
URUBICHA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,7,7
UYUNI,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,45,45
VACAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,1,1
VALLEGRANDE,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,31,31
VIACHA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,84,84
VILA VILA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,4,4
VILLA CHARCAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,10,10
VILLA MONTES,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,10,10
VILLA NUEVA (LOMA ALTA),micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,1,1
VILLA RIVERO,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,3,3
VILLA SERRANO,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,9,9
VILLA TUNARI,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,172,172
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,6,6
VILLAZON,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,49,49
VINTO,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,48,48
VITICHI,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,6,6
WALDO BALLIVIAN,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,3,3
WARNES,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,124,124
YACO,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,6,6
YACUIBA,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,133,133
YAMPARAEZ,micronutrientes,mujeres puerperas con dosis completa de hierro,2022-03-01,6,6
