municipality,group,variable,month,Niñas(os) menores de 1 año que reciben alimento complementario,TOTAL
COMBAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,6,6
CONCEPCION,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,47,47
COPACABANA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,44,44
CORIPATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,45,45
CORO CORO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,28,28
COROICO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,29,29
CORQUE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,24,24
COTAGAITA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,68,68
COTOCA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,129,129
CUATRO CAÑADAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,111,111
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,9,9
CUEVO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,32,32
CULPINA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,99,99
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,10,10
CURVA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,11,11
DESAGUADERO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,15,15
EL ALTO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,2008,2008
EL CHORO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,13,13
EL PUENTE(STC),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,81,81
EL PUENTE(TJA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,44,44
EL TORNO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,6,6
EL VILLAR,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,19,19
ENTRE RIOS CBBA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,309,309
ESCARA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,1,1
ESCOMA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,20,20
ESMERALDA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,1,1
EUCALIPTUS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,20,20
EXALTACION,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,6,6
FERNANDEZ ALONSO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,69,69
FILADELFIA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,55,55
GAIOC JATUN AYLLU YURA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,12,12
GENERAL SAAVEDRA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,42,42
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,60,60
GUANAY,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,31,31
GUAQUI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,22,22
GUTIERREZ,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,10,10
HUACARETA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,12,12
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,9,9
HUACHACALLA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,8,8
HUANUNI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,90,90
HUARINA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,24,24
HUATAJATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,6,6
HUAYLLAMARCA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,16,16
HUMANATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,20,20
ICHOCA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,19,19
ICLA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,36,36
INCAHUASI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,74,74
INGAVI (HUMAITA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,6,6
INQUISIVI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,64,64
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,2,2
IXIAMAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,33,33
JESUS DE MACHACA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,27,27
LA PAZ,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,13,13
LA RIVERA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,1,1
LAGUNILLAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,19,19
LAJA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,80,80
LAS CARRERAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,12,12
LICOMA PAMPA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,21,21
LLALLAGUA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,263,263
LLICA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,10,10
LORETO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,3,3
LURIBAY,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,4,4
MACHACAMARCA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,13,13
MACHARETI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,48,48
MAGDALENA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,3,3
MAIRANA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,1,1
MALLA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,10,10
MAPIRI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,80,80
MECAPACA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,11,11
MINEROS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,112,112
MIZQUE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,116,116
MOCOMOCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,54,54
MOJINETE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,1,1
MOJOCOYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,12,12
MONTEAGUDO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,2,2
MONTERO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,106,106
MORO MORO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,3,3
MOROCHATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,71,71
NAZACARA DE PACAJES,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,13,13
OCURI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,87,87
OKINAWA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,51,51
OMEREQUE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,37,37
ORURO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,1536,1536
PAILON,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,104,104
PALCA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,122,122
PAMPA AULLAGAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,8,8
PAMPA GRANDE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,65,65
PAPEL PAMPA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,23,23
PASORAPA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,9,9
PATACAMAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,51,51
PAZÑA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,20,20
PELECHUCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,42,42
POCOATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,156,156
POCONA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,66,66
POJO (CBBA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,47,47
POOPO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,26,26
PORCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,68,68
POROMA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,68,68
PORTACHUELO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,28,28
PORVENIR,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,27,27
POSTRER VALLE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,4,4
POTOSI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,110,110
PRESTO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,44,44
PUCARA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,7,7
PUCARANI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,35,35
PUERTO ACOSTA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,35,35
PUERTO CARABUCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,48,48
PUERTO GONZALO MORENO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,36,36
PUERTO PEREZ,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,29,29
PUERTO QUIJARRO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,64,64
PUERTO SUAREZ,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,14,14
PUERTO VILLARROEL,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,12,12
PUNA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,96,96
PUNATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,14,14
QUIABAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,10,10
QUILLACOLLO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,658,658
QUIME,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,36,36
QUIRUSILLAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,6,6
RAQAYPAMPA(ETA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,50,50
RAVELO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,71,71
REYES,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,76,76
RIBERALTA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,40,40
ROBORE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,46,46
RURRENABAQUE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,73,73
SABAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,17,17
SACABA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,436,436
SACABAMBA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,14,14
SACACA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,152,152
SAIPINA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,61,61
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,64,64
SAMAIPATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,1,1
SAN AGUSTIN,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,3,3
SAN ANDRES,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,3,3
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,13,13
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,27,27
SAN BENITO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,51,51
SAN BORJA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,7,7
SAN BUENA VENTURA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,21,21
SAN CARLOS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,147,147
SAN IGNACIO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,79,79
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,372,372
SAN JAVIER(STC),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,70,70
SAN JOAQUIN,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,36,36
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,160,160
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,29,29
SAN LORENZO(PND),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,29,29
SAN LORENZO(TJA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,73,73
SAN LUCAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,234,234
SAN MATIAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,13,13
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,13,13
SAN PEDRO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,93,93
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,205,205
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,27,27
SAN PEDRO DE MACHA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,122,122
SAN PEDRO DE QUEMES,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,6,6
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,9,9
SAN PEDRO(PND),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,3,3
SAN RAFAEL,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,43,43
SAN RAMON SCZ,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,73,73
SANTA ANA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,56,56
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,3594,3594
SANTA ROSA DEL SARA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,102,102
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,16,16
SANTIAGO DE HUARI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,42,42
SANTIAGO DE HUATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,24,24
SANTIAGO DE MACHACA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,21,21
SANTIVAÑES,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,42,42
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,12,12
SENA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,46,46
SHINAOTA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,211,211
SICAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,15,15
SIPE SIPE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,256,256
SOPACHUY,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,26,26
SORACACHI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,64,64
SORATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,28,28
SUCRE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,961,961
TACACHI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,3,3
TACOBAMBA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,56,56
TACOPAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,45,45
TAHUA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,3,3
TAPACARI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,157,157
TARABUCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,76,76
TARACO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,19,19
TARATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,62,62
TARIJA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,685,685
TEOPONTE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,1,1
TIAHUANACU,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,48,48
TINGUIPAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,86,86
TIPUANI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,26,26
TIQUIPAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,55,55
TIRAQUE (CBBA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,151,151
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,1,1
TOCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,43,43
TODOS SANTOS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,2,2
TOLATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,31,31
TOLEDO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,17,17
TOMAVE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,42,42
TOMINA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,40,40
TORO TORO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,44,44
TOTORA(CBBA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,69,69
TOTORA(ORR),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,18,18
TRIGAL,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,5,5
TRINIDAD,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,78,78
TUPIZA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,155,155
TURCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,26,26
UMALA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,39,39
UNCIA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,121,121
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,40,40
UYUNI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,218,218
VACAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,25,25
VALLEGRANDE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,94,94
VILA VILA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,31,31
VILLA CHARCAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,34,34
VILLA MONTES,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,214,214
VILLA RIVERO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,50,50
VILLA SERRANO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,8,8
VILLA TUNARI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,12,12
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,52,52
VILLAZON,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,224,224
VINTO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,277,277
VITICHI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,52,52
WALDO BALLIVIAN,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,15,15
WARNES,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,18,18
YACO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,20,20
YACUIBA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,23,23
YAMPARAEZ,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,32,32
YANACACHI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,6,6
YAPACANI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,90,90
YOCALLA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,51,51
YOTALA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,32,32
YUNCHARA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,20,20
YUNGUYO DE LITORAL,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,1,1
ZUDAÑEZ,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-03-01,30,30
ACACIO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-04-01,28,28
ACHOCALLA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-04-01,120,120
AIQUILE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-04-01,118,118
ALALAY,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-04-01,7,7
ALCALA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-04-01,12,12
ALTO BENI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-04-01,47,47
ANCORAIMES,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-04-01,43,43
ANDAMARCA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-04-01,20,20
ANTEQUERA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-04-01,5,5
ANZALDO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-04-01,49,49
APOLO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-04-01,97,97
ARAMPAMPA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-04-01,18,18
ARANI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-04-01,32,32
ARBIETO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-04-01,143,143
ARQUE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-04-01,73,73
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-04-01,7,7
ATOCHA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-04-01,43,43
AUCAPATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-04-01,34,34
AYATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-04-01,29,29
AYO AYO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-04-01,43,43
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-04-01,170,170
BATALLAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-04-01,14,14
BAURES,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-04-01,14,14
BELEN DE ANDAMARCA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-04-01,4,4
BELEN DE URMIRI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-04-01,3,3
BELLA FLOR,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-04-01,23,23
BETANZOS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-04-01,197,197
BOLIVAR,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-04-01,24,24
BOLPEBRA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-04-01,3,3
BOYUIBE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-04-01,27,27
CABEZAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-04-01,130,130
CAIROMA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-04-01,37,37
"CAIZA ""D""",micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-04-01,61,61
