municipality,group,variable,month,Niñas(os) menores de 1 año con dosis completa de hierro,TOTAL
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-03-01,4,4
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-03-01,3,3
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-03-01,12,12
SAN BENITO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-03-01,13,13
SAN BORJA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-03-01,34,34
SAN BUENA VENTURA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-03-01,21,21
SAN CARLOS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-03-01,16,16
SAN IGNACIO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-03-01,25,25
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-03-01,117,117
SAN JAVIER(STC),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-03-01,25,25
SAN JOAQUIN,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-03-01,10,10
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-03-01,83,83
SAN JULIAN,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-03-01,71,71
SAN LORENZO(PND),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-03-01,10,10
SAN LORENZO(TJA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-03-01,31,31
SAN LUCAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-03-01,43,43
SAN MATIAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-03-01,8,8
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-03-01,3,3
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-03-01,2,2
SAN PEDRO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-03-01,15,15
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-03-01,44,44
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-03-01,7,7
SAN PEDRO DE MACHA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-03-01,28,28
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-03-01,8,8
SAN RAFAEL,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-03-01,8,8
SAN RAMON BENI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-03-01,4,4
SAN RAMON SCZ,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-03-01,13,13
SANTA ANA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-03-01,29,29
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-03-01,1438,1438
SANTA ROSA DEL SARA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-03-01,17,17
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-03-01,3,3
SANTIAGO DE HUARI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-03-01,12,12
SANTIAGO DE HUATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-03-01,6,6
SANTIVAÑES,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-03-01,10,10
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-03-01,2,2
SAPAHAQUI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-03-01,14,14
SENA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-03-01,12,12
SHINAOTA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-03-01,25,25
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-03-01,18,18
SICAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-03-01,1,1
SIPE SIPE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-03-01,71,71
SOPACHUY,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-03-01,9,9
SORACACHI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-03-01,15,15
SORATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-03-01,11,11
SUCRE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-03-01,453,453
TACACOMA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-03-01,13,13
TACOBAMBA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-03-01,9,9
TACOPAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-03-01,10,10
TAPACARI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-03-01,26,26
TARABUCO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-03-01,19,19
TARACO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-03-01,3,3
TARATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-03-01,21,21
TARIJA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-03-01,311,311
TARVITA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-03-01,13,13
TEOPONTE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-03-01,7,7
TIAHUANACU,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-03-01,11,11
TINGUIPAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-03-01,20,20
TIPUANI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-03-01,14,14
TIQUIPAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-03-01,28,28
TIRAQUE (CBBA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-03-01,43,43
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-03-01,2,2
TOCO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-03-01,15,15
TOLATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-03-01,9,9
TOLEDO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-03-01,4,4
TOMAVE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-03-01,9,9
TOMINA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-03-01,15,15
TORO TORO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-03-01,14,14
TOTORA(CBBA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-03-01,14,14
TOTORA(ORR),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-03-01,6,6
TRIGAL,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-03-01,2,2
TRINIDAD,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-03-01,38,38
TUPIZA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-03-01,44,44
TURCO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-03-01,6,6
UMALA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-03-01,12,12
UNCIA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-03-01,23,23
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-03-01,14,14
URUBICHA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-03-01,10,10
UYUNI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-03-01,30,30
VACAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-03-01,4,4
VALLEGRANDE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-03-01,20,20
VIACHA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-03-01,124,124
VILA VILA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-03-01,4,4
VILLA CHARCAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-03-01,16,16
VILLA MONTES,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-03-01,65,65
VILLA NUEVA (LOMA ALTA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-03-01,7,7
VILLA RIVERO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-03-01,12,12
VILLA SERRANO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-03-01,17,17
VILLA TUNARI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-03-01,155,155
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-03-01,17,17
VILLAZON,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-03-01,65,65
VINTO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-03-01,72,72
VITICHI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-03-01,8,8
WALDO BALLIVIAN,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-03-01,1,1
WARNES,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-03-01,304,304
YACO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-03-01,6,6
YACUIBA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-03-01,8,8
YAMPARAEZ,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-03-01,9,9
YANACACHI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-03-01,6,6
YAPACANI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-03-01,84,84
YOCALLA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-03-01,13,13
YOTALA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-03-01,12,12
YUNCHARA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-03-01,4,4
ZUDAÑEZ,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-03-01,10,10
ACACIO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,3,3
ACHACACHI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,27,27
ACHOCALLA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,33,33
AIQUILE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,22,22
ALALAY,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,2,2
ALCALA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,2,2
ALTO BENI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,15,15
ANCORAIMES,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,12,12
ANDAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,2,2
ANTEQUERA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,1,1
ANZALDO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,8,8
APOLO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,33,33
ARAMPAMPA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,6,6
ARANI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,3,3
ARBIETO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,34,34
ARQUE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,11,11
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,28,28
ATOCHA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,10,10
AUCAPATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,10,10
AYATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,5,5
AYO AYO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,14,14
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,37,37
AZURDUY,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,10,10
BATALLAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,20,20
BELEN DE ANDAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,1,1
BELEN DE URMIRI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,3,3
BELLA FLOR,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,10,10
BERMEJO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,34,34
BETANZOS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,45,45
BOLIVAR,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,7,7
BOLPEBRA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,3,3
BOYUIBE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,9,9
BUENA VISTA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,50,50
CABEZAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,44,44
CAIROMA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,15,15
"CAIZA ""D""",micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,17,17
CAJUATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,10,10
CALACOTO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,7,7
CALAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,17,17
CAMARGO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,9,9
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,2,2
CAMIRI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,32,32
CAPINOTA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,30,30
CAQUIAVIRI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,6,6
CARACOLLO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,18,18
CARANAVI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,63,63
CARANGAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,2,2
CARAPARI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,17,17
CARIPUYO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,4,4
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,9,9
CATACORA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,2,2
CHACARILLA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,1,1
CHALLAPATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,72,72
CHAQUI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,4,4
CHARAGUA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,51,51
CHARAÑA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,3,3
CHAYANTA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,10,10
CHIMORE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,42,42
CHIPAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,1,1
CHOQUE COTA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,1,1
CHUA COCANI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,4,4
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,45,45
CHUMA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,7,7
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,3,3
CKOCHAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,18,18
CLIZA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,19,19
COBIJA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,23,23
COCAPATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,29,29
COCHABAMBA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,516,516
COIPASA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,1,1
COLCAPIRHUA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,52,52
"COLCHA ""K""",micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,7,7
COLLANA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,3,3
COLOMI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,37,37
COLPA BELGICA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,11,11
COLQUECHACA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,31,31
COLQUENCHA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,15,15
COLQUIRI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,16,16
COMANCHE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,2,2
COMARAPA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,20,20
COMBAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,3,3
CONCEPCION,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,30,30
COPACABANA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,10,10
CORIPATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,17,17
CORO CORO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,8,8
COROICO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,15,15
CORQUE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,6,6
COTAGAITA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,27,27
COTOCA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,73,73
CUATRO CAÑADAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,24,24
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,4,4
CUEVO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,5,5
CULPINA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,22,22
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,1,1
CURVA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,3,3
DESAGUADERO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,2,2
EL ALTO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,134,134
EL CHORO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,3,3
EL PUENTE(STC),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,16,16
EL PUENTE(TJA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,8,8
EL TORNO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,85,85
EL VILLAR,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,4,4
ENTRE RIOS TRJ,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,26,26
ENTRE RIOS CBBA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,46,46
EUCALIPTUS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,4,4
EUREKA (SANTOS MERCADO),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,13,13
EXALTACION,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,4,4
FERNANDEZ ALONSO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,22,22
FILADELFIA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,15,15
GAIOC JATUN AYLLU YURA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,1,1
GENERAL SAAVEDRA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,16,16
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,10,10
GUANAY,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,16,16
GUAQUI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,8,8
GUAYARAMERIN,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,44,44
GUTIERREZ,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,7,7
HUACARETA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,8,8
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,3,3
HUACHACALLA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,3,3
HUANUNI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,17,17
HUARACAJE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,1,1
HUARINA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,14,14
HUATAJATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,1,1
HUAYLLAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,7,7
HUMANATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,2,2
ICHOCA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,6,6
ICLA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,9,9
INCAHUASI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,26,26
INGAVI (HUMAITA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,8,8
INQUISIVI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,18,18
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,12,12
IXIAMAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,9,9
JESUS DE MACHACA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,15,15
LA ASUNTA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,58,58
LA GUARDIA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,156,156
LA PAZ,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,347,347
LAGUNILLAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,4,4
LAJA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,23,23
LAS CARRERAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,2,2
LLALLAGUA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,92,92
LLICA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,7,7
LURIBAY,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,5,5
MACHACAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,5,5
MACHARETI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,4,4
MAGDALENA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,10,10
MAIRANA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,31,31
MALLA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,1,1
MAPIRI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,33,33
MECAPACA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,16,16
MINEROS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,1,1
MIZQUE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,21,21
MOCOMOCO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,10,10
MOJOCOYA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,6,6
MONTEAGUDO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,27,27
MONTERO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,180,180
MORO MORO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,5,5
MOROCHATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,10,10
OCURI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,24,24
OKINAWA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,10,10
OMEREQUE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,3,3
ORURO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,374,374
PADCAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,22,22
PADILLA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2022-04-01,15,15
