municipality,group,variable,month,Niñas(os) RN con lactancia materna inmediata,TOTAL
SAN CARLOS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-06-01,2,2
SAN IGNACIO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-06-01,22,22
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-06-01,86,86
SAN JAVIER(BNI),micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-06-01,1,1
SAN JAVIER(STC),micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-06-01,21,21
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-06-01,26,26
SAN JULIAN,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-06-01,53,53
SAN LORENZO(PND),micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-06-01,4,4
SAN LORENZO(TJA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-06-01,4,4
SAN LUCAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-06-01,42,42
SAN MATIAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-06-01,14,14
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-06-01,11,11
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-06-01,1,1
SAN PEDRO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-06-01,2,2
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-06-01,32,32
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-06-01,2,2
SAN PEDRO DE MACHA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-06-01,11,11
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-06-01,4,4
SAN RAFAEL,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-06-01,7,7
SAN RAMON BENI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-06-01,7,7
SAN RAMON SCZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-06-01,10,10
SANTA ANA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-06-01,32,32
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-06-01,1531,1531
SANTA ROSA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-06-01,8,8
SANTA ROSA DEL SARA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-06-01,5,5
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-06-01,3,3
SANTIAGO DE HUARI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-06-01,2,2
SANTIAGO DE HUATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-06-01,2,2
SANTIAGO DE MACHACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-06-01,7,7
SANTIVAÑES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-06-01,4,4
SAPAHAQUI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-06-01,12,12
SENA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-06-01,6,6
SHINAOTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-06-01,36,36
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-06-01,22,22
SICAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-06-01,4,4
SIPE SIPE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-06-01,38,38
SOPACHUY,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-06-01,5,5
SORACACHI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-06-01,9,9
SORATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-06-01,12,12
SUCRE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-06-01,227,227
TACACOMA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-06-01,7,7
TACOBAMBA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-06-01,5,5
TACOPAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-06-01,1,1
TAPACARI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-06-01,22,22
TARABUCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-06-01,12,12
TARACO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-06-01,9,9
TARATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-06-01,12,12
TARIJA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-06-01,198,198
TARVITA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-06-01,14,14
TEOPONTE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-06-01,6,6
TIAHUANACU,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-06-01,7,7
TINGUIPAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-06-01,12,12
TIPUANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-06-01,5,5
TIQUIPAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-06-01,71,71
TIRAQUE (CBBA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-06-01,14,14
TOCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-06-01,2,2
TODOS SANTOS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-06-01,1,1
TOLATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-06-01,2,2
TOLEDO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-06-01,4,4
TOMAVE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-06-01,9,9
TOMINA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-06-01,3,3
TORO TORO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-06-01,11,11
TOTORA(CBBA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-06-01,17,17
TOTORA(ORR),micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-06-01,1,1
TRIGAL,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-06-01,1,1
TRINIDAD,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-06-01,2,2
TUPIZA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-06-01,6,6
TURCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-06-01,1,1
UMALA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-06-01,10,10
UNCIA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-06-01,10,10
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-06-01,3,3
URUBICHA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-06-01,3,3
UYUNI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-06-01,7,7
VACAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-06-01,7,7
VALLEGRANDE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-06-01,21,21
VIACHA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-06-01,31,31
VILA VILA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-06-01,7,7
VILLA CHARCAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-06-01,9,9
VILLA MONTES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-06-01,53,53
VILLA NUEVA (LOMA ALTA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-06-01,1,1
VILLA RIVERO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-06-01,8,8
VILLA SERRANO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-06-01,6,6
VILLA TUNARI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-06-01,132,132
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-06-01,2,2
VILLAZON,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-06-01,42,42
VINTO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-06-01,39,39
VITICHI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-06-01,10,10
WALDO BALLIVIAN,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-06-01,2,2
WARNES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-06-01,87,87
YACO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-06-01,6,6
YACUIBA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-06-01,134,134
YAMPARAEZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-06-01,5,5
YANACACHI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-06-01,2,2
YAPACANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-06-01,70,70
YOCALLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-06-01,3,3
YOTALA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-06-01,2,2
YUNCHARA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-06-01,4,4
ZUDAÑEZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-06-01,6,6
ACACIO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,6,6
ACHACACHI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,53,53
ACHOCALLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,15,15
AIQUILE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,28,28
ALCALA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,2,2
ALTO BENI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,8,8
ANCORAIMES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,13,13
ANDAMARCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,1,1
ANTEQUERA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,1,1
ANZALDO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,5,5
APOLO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,11,11
ARAMPAMPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,4,4
ARANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,2,2
ARBIETO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,10,10
ARQUE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,13,13
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,28,28
ATOCHA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,7,7
AYATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,6,6
AYO AYO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,21,21
AZURDUY,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,15,15
BATALLAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,14,14
BAURES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,6,6
BERMEJO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,29,29
BETANZOS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,36,36
BOLIVAR,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,8,8
BOYUIBE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,6,6
BUENA VISTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,6,6
CABEZAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,13,13
CAIROMA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,8,8
"CAIZA ""D""",micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,5,5
CAJUATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,16,16
CALACOTO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,4,4
CALAMARCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,12,12
CAMARGO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,12,12
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,1,1
CAMIRI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,21,21
CAPINOTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,11,11
CAQUIAVIRI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,10,10
CARACOLLO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,20,20
CARANAVI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,92,92
CARAPARI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,5,5
CARIPUYO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,3,3
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,8,8
CATACORA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,2,2
CHACARILLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,2,2
CHALLAPATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,37,37
CHAQUI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,4,4
CHARAGUA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,26,26
CHAYANTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,8,8
CHIMORE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,15,15
CHIPAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,4,4
CHUA COCANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,1,1
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,14,14
CHUMA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,4,4
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,9,9
CKOCHAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,11,11
CLIZA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,24,24
COBIJA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,23,23
COCAPATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,20,20
COCHABAMBA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,927,927
COLCAPIRHUA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,34,34
"COLCHA ""K""",micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,9,9
COLLANA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,1,1
COLOMI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,19,19
COLPA BELGICA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,1,1
COLQUECHACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,28,28
COLQUENCHA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,8,8
COLQUIRI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,10,10
COMANCHE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,1,1
COMARAPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,22,22
COMBAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,1,1
CONCEPCION,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,29,29
COPACABANA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,9,9
CORIPATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,15,15
CORO CORO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,6,6
COROICO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,9,9
CORQUE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,2,2
COTAGAITA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,17,17
COTOCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,57,57
CUATRO CAÑADAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,15,15
CUEVO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,2,2
CULPINA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,14,14
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,3,3
DESAGUADERO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,6,6
EL ALTO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,924,924
EL PUENTE(STC),micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,10,10
EL PUENTE(TJA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,5,5
EL TORNO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,27,27
EL VILLAR,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,3,3
ENTRE RIOS TRJ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,19,19
ENTRE RIOS CBBA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,34,34
ESCOMA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,10,10
EUCALIPTUS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,2,2
FERNANDEZ ALONSO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,8,8
FILADELFIA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,2,2
GAIOC JATUN AYLLU YURA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,2,2
GENERAL SAAVEDRA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,6,6
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,8,8
GUANAY,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,16,16
GUAQUI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,4,4
GUTIERREZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,15,15
HUACARETA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,5,5
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,3,3
HUANUNI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,23,23
HUARACAJE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,1,1
HUARINA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,4,4
HUATAJATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,1,1
HUAYLLAMARCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,2,2
HUMANATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,7,7
ICHOCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,5,5
ICLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,7,7
INCAHUASI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,14,14
INGAVI (HUMAITA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,2,2
INQUISIVI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,16,16
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,14,14
IXIAMAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,11,11
JESUS DE MACHACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,15,15
LA ASUNTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,56,56
LA GUARDIA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,41,41
LA PAZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,285,285
LAGUNILLAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,1,1
LAJA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,22,22
LAS CARRERAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,1,1
LICOMA PAMPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,3,3
LLALLAGUA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,50,50
LLICA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,3,3
LORETO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,1,1
LURIBAY,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,10,10
MACHACAMARCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,2,2
MACHARETI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,2,2
MAGDALENA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,2,2
MAIRANA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,11,11
MALLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,3,3
MAPIRI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,28,28
MECAPACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,6,6
MINEROS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,13,13
MIZQUE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,27,27
MOCOMOCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,10,10
MOJINETE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,1,1
MOJOCOYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,4,4
MONTEAGUDO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,20,20
MONTERO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,56,56
MOROCHATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,12,12
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,2,2
OCURI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,9,9
OKINAWA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,5,5
OMEREQUE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,4,4
ORURO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,352,352
PADCAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,6,6
PADILLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,3,3
PAILON,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,24,24
PALCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,13,13
PALOS BLANCOS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,28,28
PAMPA AULLAGAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,2,2
PAMPA GRANDE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,5,5
PAPEL PAMPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,1,1
PATACAMAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,32,32
PAZÑA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,1,1
PELECHUCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,7,7
POCOATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,34,34
POCONA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,2,2
POJO (CBBA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,10,10
PORCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,16,16
POROMA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,18,18
PORTACHUELO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,15,15
PORVENIR,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,1,1
POTOSI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,61,61
PRESTO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,8,8
PUCARANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,30,30
PUERTO ACOSTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,8,8
PUERTO CARABUCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,10,10
PUERTO GONZALO MORENO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,3,3
PUERTO PEREZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,3,3
PUERTO QUIJARRO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,12,12
PUERTO RICO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,5,5
PUERTO SUAREZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,30,30
PUERTO VILLARROEL,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,117,117
PUNA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,11,11
PUNATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,71,71
QUIABAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,4,4
QUILLACOLLO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,196,196
QUIME,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,6,6
RAQAYPAMPA(ETA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,6,6
RAVELO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,14,14
REYES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,12,12
RIBERALTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,173,173
ROBORE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,23,23
RURRENABAQUE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,15,15
SABAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,4,4
SACABA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,81,81
SACABAMBA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,2,2
SACACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,24,24
SAIPINA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,1,1
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,3,3
SAMAIPATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,9,9
SAN AGUSTIN,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,1,1
SAN ANDRES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-07-01,2,2
