municipality,group,variable,month,Niñas(os) de 1 año con 1ra. dosis de vitamina A,TOTAL
MORO MORO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,3,3
MOROCHATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,6,6
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,8,8
NAZACARA DE PACAJES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,3,3
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,4,4
OCURI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,16,16
OKINAWA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,31,31
OMEREQUE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,10,10
ORURO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,379,379
PADCAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,19,19
PADILLA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,16,16
PAILON,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,52,52
PALCA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,36,36
PALOS BLANCOS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,55,55
PAMPA GRANDE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,17,17
PAPEL PAMPA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,8,8
PASORAPA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,5,5
PATACAMAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,32,32
PAZÑA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,4,4
PELECHUCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,14,14
POCOATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,21,21
POCONA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,17,17
POJO (CBBA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,18,18
POOPO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,10,10
PORCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,17,17
POROMA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,20,20
PORONGO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,14,14
PORTACHUELO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,34,34
PORVENIR,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,14,14
POSTRER VALLE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,2,2
POTOSI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,351,351
PRESTO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,13,13
PUCARANI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,27,27
PUERTO ACOSTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,12,12
PUERTO CARABUCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,22,22
PUERTO GONZALO MORENO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,5,5
PUERTO PEREZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,4,4
PUERTO QUIJARRO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,12,12
PUERTO RICO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,13,13
PUERTO SUAREZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,13,13
PUERTO VILLARROEL,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,112,112
PUNA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,13,13
PUNATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,27,27
QUIABAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,8,8
QUILLACOLLO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,179,179
QUIRUSILLAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,1,1
RAQAYPAMPA(ETA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,21,21
RAVELO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,19,19
REYES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,14,14
RIBERALTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,181,181
ROBORE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,44,44
RURRENABAQUE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,13,13
SABAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,4,4
SACABA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,176,176
SACABAMBA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,2,2
SACACA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,26,26
SAIPINA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,13,13
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,12,12
SAMAIPATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,17,17
SAN AGUSTIN,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,2,2
SAN ANDRES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,17,17
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,6,6
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,1,1
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,8,8
SAN BENITO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,9,9
SAN BORJA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,143,143
SAN BUENA VENTURA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,12,12
SAN CARLOS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,36,36
SAN IGNACIO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,33,33
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,124,124
SAN JAVIER(BNI),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,9,9
SAN JAVIER(STC),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,25,25
SAN JOAQUIN,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,20,20
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,53,53
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,17,17
SAN JULIAN,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,88,88
SAN LORENZO(PND),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,11,11
SAN LORENZO(TJA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,19,19
SAN LUCAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,51,51
SAN MATIAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,84,84
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,24,24
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,3,3
SAN PEDRO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,30,30
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,50,50
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,4,4
SAN PEDRO DE MACHA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,30,30
SAN PEDRO DE QUEMES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,1,1
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,5,5
SAN PEDRO(PND),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,6,6
SAN RAFAEL,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,16,16
SAN RAMON BENI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,13,13
SAN RAMON SCZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,12,12
SANTA ANA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,9,9
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,1329,1329
SANTA ROSA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,11,11
SANTA ROSA DEL SARA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,44,44
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,3,3
SANTIAGO DE HUARI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,10,10
SANTIAGO DE HUATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,7,7
SANTIAGO DE MACHACA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,4,4
SANTIVAÑES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,7,7
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,2,2
SAPAHAQUI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,16,16
SENA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,31,31
SHINAOTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,36,36
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,25,25
SIPE SIPE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,64,64
SOPACHUY,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,2,2
SORACACHI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,14,14
SORATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,46,46
SUCRE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,378,378
TACACHI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,1,1
TACACOMA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,17,17
TACOBAMBA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,12,12
TACOPAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,6,6
TAHUA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,1,1
TAPACARI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,38,38
TARABUCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,14,14
TARACO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,5,5
TARATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,10,10
TARIJA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,255,255
TARVITA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,21,21
TEOPONTE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,13,13
TIAHUANACU,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,13,13
TINGUIPAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,21,21
TIPUANI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,10,10
TIQUIPAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,75,75
TIRAQUE (CBBA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,28,28
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,3,3
TOCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,2,2
TOLATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,4,4
TOLEDO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,2,2
TOMAVE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,9,9
TOMINA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,7,7
TORO TORO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,17,17
TOTORA(CBBA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,19,19
TOTORA(ORR),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,4,4
TRIGAL,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,1,1
TRINIDAD,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,79,79
TUPIZA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,30,30
TURCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,1,1
UMALA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,7,7
UNCIA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,27,27
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,16,16
URUBICHA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,16,16
UYUNI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,32,32
VACAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,4,4
VALLEGRANDE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,32,32
VIACHA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,78,78
VILA VILA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,6,6
VILLA CHARCAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,19,19
VILLA MONTES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,63,63
VILLA NUEVA (LOMA ALTA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,2,2
VILLA RIVERO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,11,11
VILLA SERRANO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,11,11
VILLA TUNARI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,130,130
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,5,5
VILLAZON,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,53,53
VINTO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,64,64
VITICHI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,10,10
WALDO BALLIVIAN,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,4,4
WARNES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,318,318
YACO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,9,9
YACUIBA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,106,106
YAMPARAEZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,9,9
YANACACHI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,5,5
YAPACANI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,99,99
YOCALLA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,9,9
YOTALA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,9,9
YUNCHARA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,6,6
ZUDAÑEZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-04-01,7,7
ACACIO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-05-01,9,9
ACHACACHI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-05-01,35,35
ACHOCALLA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-05-01,37,37
AIQUILE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-05-01,21,21
ALALAY,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-05-01,1,1
ALCALA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-05-01,6,6
ALTO BENI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-05-01,9,9
ANCORAIMES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-05-01,17,17
ANDAMARCA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-05-01,6,6
ANTEQUERA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-05-01,2,2
ANZALDO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-05-01,6,6
APOLO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-05-01,31,31
ARAMPAMPA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-05-01,3,3
ARANI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-05-01,6,6
ARBIETO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-05-01,43,43
ARQUE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-05-01,14,14
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-05-01,52,52
ATOCHA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-05-01,12,12
AUCAPATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-05-01,4,4
AYATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-05-01,8,8
AYO AYO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-05-01,10,10
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-05-01,36,36
AZURDUY,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-05-01,20,20
BATALLAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-05-01,20,20
BAURES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-05-01,6,6
BELEN DE ANDAMARCA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-05-01,3,3
BELEN DE URMIRI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-05-01,2,2
BELLA FLOR,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-05-01,4,4
BERMEJO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-05-01,31,31
BETANZOS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-05-01,34,34
BOLIVAR,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-05-01,4,4
BOLPEBRA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-05-01,1,1
BOYUIBE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-05-01,7,7
BUENA VISTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-05-01,40,40
CABEZAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-05-01,31,31
CAIROMA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-05-01,14,14
"CAIZA ""D""",micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-05-01,7,7
CAJUATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-05-01,22,22
CALACOTO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-05-01,4,4
CALAMARCA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-05-01,7,7
CAMARGO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-05-01,15,15
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-05-01,2,2
CAMIRI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-05-01,37,37
CAPINOTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-05-01,27,27
CAQUIAVIRI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-05-01,11,11
CARACOLLO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-05-01,20,20
CARANAVI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-05-01,50,50
CARAPARI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-05-01,25,25
CARIPUYO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-05-01,12,12
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-05-01,8,8
CATACORA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-05-01,2,2
CHACARILLA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-05-01,4,4
CHALLAPATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-05-01,54,54
CHAQUI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-05-01,6,6
CHARAGUA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-05-01,36,36
CHARAÑA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-05-01,1,1
CHAYANTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-05-01,18,18
CHIMORE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-05-01,42,42
CHIPAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-05-01,3,3
CHUA COCANI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-05-01,3,3
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-05-01,23,23
CHUMA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-05-01,13,13
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-05-01,8,8
CKOCHAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-05-01,21,21
CLIZA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-05-01,28,28
COBIJA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-05-01,69,69
COCAPATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-05-01,41,41
COCHABAMBA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-05-01,521,521
COIPASA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-05-01,1,1
COLCAPIRHUA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-05-01,56,56
"COLCHA ""K""",micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-05-01,20,20
COLLANA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-05-01,2,2
COLOMI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-05-01,27,27
COLPA BELGICA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-05-01,13,13
COLQUECHACA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-05-01,23,23
COLQUENCHA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-05-01,17,17
COLQUIRI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-05-01,25,25
COMARAPA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-05-01,39,39
COMBAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-05-01,4,4
CONCEPCION,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-05-01,31,31
