municipality,group,variable,month,Niñas(os) de 1 año que reciben alimento complementario,TOTAL
SAN RAMON SCZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-06-01,76,76
SANTA ANA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-06-01,106,106
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-06-01,858,858
SANTA ROSA DEL SARA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-06-01,136,136
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-06-01,23,23
SANTIAGO DE HUARI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-06-01,73,73
SANTIAGO DE HUATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-06-01,47,47
SANTIAGO DE MACHACA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-06-01,26,26
SANTIVAÑES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-06-01,60,60
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-06-01,25,25
SAPAHAQUI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-06-01,54,54
SENA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-06-01,79,79
SHINAOTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-06-01,292,292
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-06-01,132,132
SICAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-06-01,57,57
SIPE SIPE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-06-01,558,558
SOPACHUY,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-06-01,64,64
SORACACHI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-06-01,122,122
SORATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-06-01,18,18
SUCRE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-06-01,246,246
TACACHI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-06-01,10,10
TACOBAMBA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-06-01,114,114
TACOPAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-06-01,68,68
TAHUA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-06-01,11,11
TAPACARI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-06-01,295,295
TARABUCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-06-01,161,161
TARACO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-06-01,27,27
TARATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-06-01,114,114
TARIJA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-06-01,737,737
TEOPONTE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-06-01,13,13
TIAHUANACU,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-06-01,103,103
TINGUIPAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-06-01,195,195
TIPUANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-06-01,39,39
TIQUIPAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-06-01,264,264
TIRAQUE (CBBA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-06-01,255,255
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-06-01,7,7
TOCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-06-01,58,58
TODOS SANTOS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-06-01,4,4
TOLATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-06-01,40,40
TOLEDO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-06-01,42,42
TOMAVE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-06-01,93,93
TOMINA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-06-01,77,77
TORO TORO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-06-01,155,155
TOTORA(CBBA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-06-01,289,289
TOTORA(ORR),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-06-01,37,37
TRIGAL,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-06-01,14,14
TRINIDAD,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-06-01,193,193
TUPIZA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-06-01,348,348
TURCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-06-01,41,41
UMALA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-06-01,57,57
UNCIA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-06-01,232,232
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-06-01,70,70
UYUNI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-06-01,10,10
VACAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-06-01,75,75
VALLEGRANDE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-06-01,16,16
VILA VILA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-06-01,76,76
VILLA CHARCAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-06-01,92,92
VILLA MONTES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-06-01,490,490
VILLA NUEVA (LOMA ALTA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-06-01,29,29
VILLA RIVERO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-06-01,75,75
VILLA SERRANO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-06-01,71,71
VILLA TUNARI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-06-01,1207,1207
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-06-01,82,82
VILLAZON,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-06-01,431,431
VINTO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-06-01,531,531
VITICHI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-06-01,66,66
WALDO BALLIVIAN,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-06-01,25,25
WARNES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-06-01,17,17
YACO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-06-01,61,61
YACUIBA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-06-01,29,29
YAMPARAEZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-06-01,70,70
YANACACHI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-06-01,20,20
YAPACANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-06-01,626,626
YOCALLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-06-01,68,68
YOTALA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-06-01,88,88
YUNCHARA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-06-01,53,53
YUNGUYO DE LITORAL,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-06-01,7,7
ZUDAÑEZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-06-01,77,77
ACACIO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,53,53
ACHOCALLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,13,13
AIQUILE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,215,215
ALALAY,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,25,25
ALCALA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,33,33
ALTO BENI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,100,100
ANCORAIMES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,82,82
ANDAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,38,38
ANTEQUERA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,10,10
ANZALDO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,70,70
APOLO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,171,171
ARAMPAMPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,37,37
ARANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,71,71
ARBIETO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,282,282
ARQUE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,147,147
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,7,7
ATOCHA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,67,67
AUCAPATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,28,28
AYATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,56,56
AYO AYO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,72,72
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,336,336
BATALLAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,89,89
BAURES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,48,48
BELEN DE ANDAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,15,15
BELEN DE URMIRI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,15,15
BELLA FLOR,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,38,38
BERMEJO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,1,1
BETANZOS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,410,410
BOLIVAR,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,37,37
BOLPEBRA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,14,14
BOYUIBE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,49,49
CABEZAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,158,158
CAIROMA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,100,100
"CAIZA ""D""",micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,113,113
CAJUATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,26,26
CALACOTO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,26,26
CALAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,117,117
CAMARGO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,52,52
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,20,20
CAMIRI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,191,191
CAPINOTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,205,205
CAQUIAVIRI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,60,60
CARACOLLO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,174,174
CARANAVI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,217,217
CARANGAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,5,5
CARAPARI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,102,102
CARIPUYO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,90,90
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,46,46
CATACORA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,6,6
CHACARILLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,3,3
CHALLAPATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,346,346
CHAQUI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,108,108
CHARAGUA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,52,52
CHARAÑA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,15,15
CHAYANTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,150,150
CHIMORE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,271,271
CHIPAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,16,16
CHOQUE COTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,15,15
CHUA COCANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,17,17
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,15,15
CHUMA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,68,68
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,83,83
CKOCHAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,170,170
CLIZA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,138,138
COBIJA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,44,44
COCAPATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,301,301
COCHABAMBA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,2678,2678
COIPASA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,2,2
COLCAPIRHUA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,217,217
"COLCHA ""K""",micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,130,130
COLLANA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,19,19
COLOMI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,274,274
COLPA BELGICA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,37,37
COLQUECHACA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,212,212
COLQUENCHA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,129,129
COLQUIRI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,133,133
COMANCHE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,15,15
COMARAPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,39,39
COMBAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,14,14
CONCEPCION,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,113,113
COPACABANA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,56,56
CORIPATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,30,30
CORO CORO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,59,59
COROICO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,42,42
CORQUE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,32,32
COTAGAITA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,202,202
COTOCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,518,518
CRUZ DE MACHACAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,3,3
CUATRO CAÑADAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,190,190
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,13,13
CUEVO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,30,30
CULPINA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,205,205
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,32,32
CURVA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,40,40
DESAGUADERO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,26,26
EL ALTO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,778,778
EL CHORO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,26,26
EL PUENTE(STC),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,118,118
EL PUENTE(TJA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,117,117
EL TORNO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,221,221
EL VILLAR,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,44,44
ENTRE RIOS CBBA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,521,521
ESCARA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,4,4
ESCOMA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,31,31
ESMERALDA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,4,4
EUCALIPTUS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,57,57
EUREKA (SANTOS MERCADO),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,5,5
EXALTACION,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,11,11
FERNANDEZ ALONSO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,104,104
FILADELFIA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,80,80
GAIOC JATUN AYLLU YURA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,46,46
GENERAL SAAVEDRA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,108,108
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,99,99
GUANAY,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,74,74
GUAQUI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,51,51
GUTIERREZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,151,151
HUACHACALLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,6,6
HUANUNI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,130,130
HUARINA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,34,34
HUATAJATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,11,11
HUAYLLAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,32,32
HUMANATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,44,44
ICHOCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,41,41
ICLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,71,71
INCAHUASI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,120,120
INGAVI (HUMAITA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,18,18
INQUISIVI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,105,105
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,1,1
IXIAMAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,54,54
JESUS DE MACHACA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,87,87
LA ASUNTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,345,345
LA PAZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,17,17
LAGUNILLAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,17,17
LAJA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,149,149
LAS CARRERAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,30,30
LICOMA PAMPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,29,29
LLALLAGUA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,525,525
LLICA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,5,5
LURIBAY,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,5,5
MACHACAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,29,29
MACHARETI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,64,64
MAGDALENA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,2,2
MALLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,26,26
MAPIRI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,118,118
MINEROS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,99,99
MIZQUE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,206,206
MOCOMOCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,81,81
MOJINETE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,7,7
MOJOCOYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,64,64
MONTEAGUDO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,6,6
MONTERO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,687,687
MORO MORO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,14,14
MOROCHATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,103,103
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,48,48
NAZACARA DE PACAJES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,12,12
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,1,1
OCURI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,146,146
OKINAWA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,79,79
OMEREQUE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,69,69
ORURO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,662,662
PAILON,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,188,188
PALCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,124,124
PALOS BLANCOS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,1,1
PAMPA AULLAGAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,17,17
PAMPA GRANDE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,92,92
PAPEL PAMPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,43,43
PASORAPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,25,25
PATACAMAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,120,120
PAZÑA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,42,42
PELECHUCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,19,19
POCOATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,299,299
POCONA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,152,152
POJO (CBBA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,25,25
POOPO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,39,39
PORCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,138,138
POROMA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,131,131
PORONGO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,5,5
PORVENIR,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,45,45
POTOSI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,180,180
PRESTO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,75,75
PUCARA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,14,14
PUCARANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,281,281
PUERTO ACOSTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,62,62
PUERTO CARABUCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,100,100
PUERTO GONZALO MORENO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,82,82
PUERTO PEREZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,57,57
PUERTO QUIJARRO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,92,92
PUERTO VILLARROEL,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,428,428
PUNA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,192,192
PUNATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,299,299
QUIABAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,12,12
QUILLACOLLO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,1098,1098
QUIME,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,37,37
QUIRUSILLAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,12,12
RAQAYPAMPA(ETA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,83,83
RAVELO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,169,169
REYES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,96,96
RIBERALTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,9,9
ROBORE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,107,107
RURRENABAQUE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,178,178
SABAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2022-07-01,32,32
