municipality,group,variable,month,Niñas(os) de 6 meses con lactancia materna exclusiva,TOTAL
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-02-01,2,2
SAPAHAQUI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-02-01,4,4
SENA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-02-01,13,13
SHINAOTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-02-01,1,1
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-02-01,11,11
SICAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-02-01,4,4
SIPE SIPE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-02-01,20,20
SOPACHUY,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-02-01,3,3
SORACACHI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-02-01,9,9
SORATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-02-01,14,14
SUCRE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-02-01,275,275
TACACOMA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-02-01,2,2
TACOBAMBA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-02-01,9,9
TACOPAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-02-01,5,5
TAPACARI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-02-01,12,12
TARABUCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-02-01,9,9
TARATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-02-01,4,4
TARIJA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-02-01,46,46
TARVITA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-02-01,4,4
TEOPONTE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-02-01,2,2
TIAHUANACU,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-02-01,8,8
TINGUIPAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-02-01,20,20
TIPUANI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-02-01,2,2
TIQUIPAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-02-01,37,37
TIRAQUE (CBBA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-02-01,11,11
TOCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-02-01,6,6
TOLEDO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-02-01,8,8
TOMAVE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-02-01,2,2
TOMINA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-02-01,12,12
TORO TORO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-02-01,7,7
TOTORA(CBBA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-02-01,12,12
TOTORA(ORR),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-02-01,3,3
TRINIDAD,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-02-01,45,45
TUPIZA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-02-01,20,20
TURCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-02-01,3,3
UMALA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-02-01,2,2
UNCIA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-02-01,18,18
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-02-01,5,5
URUBICHA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-02-01,9,9
UYUNI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-02-01,19,19
VACAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-02-01,4,4
VALLEGRANDE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-02-01,8,8
VIACHA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-02-01,65,65
VILA VILA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-02-01,4,4
VILLA CHARCAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-02-01,8,8
VILLA MONTES,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-02-01,2,2
VILLA RIVERO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-02-01,2,2
VILLA SERRANO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-02-01,10,10
VILLA TUNARI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-02-01,27,27
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-02-01,4,4
VILLAZON,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-02-01,40,40
VINTO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-02-01,33,33
VITICHI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-02-01,5,5
WALDO BALLIVIAN,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-02-01,1,1
WARNES,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-02-01,65,65
YACO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-02-01,10,10
YACUIBA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-02-01,24,24
YAMPARAEZ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-02-01,4,4
YAPACANI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-02-01,144,144
YOCALLA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-02-01,6,6
YOTALA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-02-01,1,1
YUNCHARA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-02-01,1,1
ZUDAÑEZ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-02-01,2,2
ACACIO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,1,1
ACHACACHI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,77,77
ACHOCALLA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,5,5
AIQUILE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,20,20
ALALAY,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,1,1
ALCALA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,1,1
ALTO BENI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,5,5
ANCORAIMES,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,4,4
ANDAMARCA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,4,4
ANTEQUERA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,2,2
ANZALDO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,11,11
APOLO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,7,7
ARAMPAMPA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,5,5
ARANI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,3,3
ARBIETO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,10,10
ARQUE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,4,4
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,8,8
ATOCHA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,17,17
AUCAPATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,4,4
AYATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,1,1
AYO AYO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,8,8
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,13,13
AZURDUY,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,6,6
BATALLAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,3,3
BAURES,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,10,10
BELEN DE ANDAMARCA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,1,1
BELLA FLOR,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,2,2
BERMEJO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,4,4
BETANZOS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,37,37
BOLIVAR,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,5,5
BOLPEBRA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,1,1
BOYUIBE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,5,5
BUENA VISTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,19,19
CABEZAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,43,43
CAIROMA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,4,4
"CAIZA ""D""",micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,9,9
CAJUATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,4,4
CALACOTO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,2,2
CALAMARCA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,15,15
CAMARGO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,10,10
CAMIRI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,35,35
CAPINOTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,43,43
CAQUIAVIRI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,2,2
CARACOLLO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,21,21
CARANAVI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,75,75
CARAPARI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,4,4
CARIPUYO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,2,2
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,10,10
CHALLAPATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,45,45
CHAQUI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,14,14
CHARAGUA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,2,2
CHAYANTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,14,14
CHIMORE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,9,9
CHIPAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,1,1
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,34,34
CHUMA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,10,10
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,9,9
CKOCHAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,19,19
CLIZA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,7,7
COBIJA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,51,51
COCAPATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,27,27
COCHABAMBA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,159,159
COLCAPIRHUA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,11,11
"COLCHA ""K""",micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,5,5
COLLANA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,2,2
COLOMI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,12,12
COLQUECHACA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,17,17
COLQUENCHA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,7,7
COLQUIRI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,9,9
COMARAPA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,18,18
CONCEPCION,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,29,29
COPACABANA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,7,7
COROICO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,8,8
CORQUE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,6,6
COTAGAITA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,20,20
COTOCA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,11,11
CUATRO CAÑADAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,14,14
CUEVO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,2,2
CULPINA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,7,7
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,5,5
DESAGUADERO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,1,1
EL ALTO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,682,682
EL CHORO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,2,2
EL PUENTE(STC),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,11,11
EL PUENTE(TJA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,7,7
EL TORNO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,22,22
ENTRE RIOS TRJ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,10,10
ENTRE RIOS CBBA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,22,22
ESCARA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,1,1
ESCOMA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,3,3
EUCALIPTUS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,1,1
EUREKA (SANTOS MERCADO),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,3,3
FERNANDEZ ALONSO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,45,45
FILADELFIA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,13,13
GAIOC JATUN AYLLU YURA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,7,7
GENERAL SAAVEDRA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,5,5
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,3,3
GUANAY,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,10,10
GUAQUI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,1,1
GUAYARAMERIN,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,27,27
GUTIERREZ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,1,1
HUACARETA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,2,2
HUACHACALLA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,1,1
HUANUNI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,23,23
HUARACAJE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,1,1
HUAYLLAMARCA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,4,4
ICLA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,5,5
INCAHUASI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,21,21
INGAVI (HUMAITA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,1,1
INQUISIVI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,9,9
IXIAMAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,1,1
JESUS DE MACHACA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,13,13
LA ASUNTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,2,2
LA GUARDIA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,162,162
LA PAZ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,450,450
LAGUNILLAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,7,7
LAJA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,8,8
LAS CARRERAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,1,1
LICOMA PAMPA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,3,3
LLALLAGUA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,26,26
LLICA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,2,2
LORETO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,2,2
LURIBAY,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,2,2
MACHACAMARCA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,2,2
MACHARETI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,11,11
MAGDALENA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,17,17
MAIRANA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,2,2
MALLA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,3,3
MAPIRI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,10,10
MINEROS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,7,7
MIZQUE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,17,17
MOCOMOCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,14,14
MOJOCOYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,8,8
MONTEAGUDO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,5,5
MONTERO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,98,98
MORO MORO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,1,1
MOROCHATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,7,7
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,1,1
OCURI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,19,19
OKINAWA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,2,2
OMEREQUE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,3,3
ORURO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,376,376
PADCAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,8,8
PADILLA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,18,18
PAILON,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,26,26
PALCA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,9,9
PALOS BLANCOS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,8,8
PAMPA AULLAGAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,1,1
PAMPA GRANDE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,6,6
PAPEL PAMPA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,4,4
PATACAMAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,1,1
PAZÑA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,4,4
PELECHUCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,4,4
POCOATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,26,26
POCONA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,12,12
POJO (CBBA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,5,5
POOPO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,2,2
PORCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,16,16
POROMA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,18,18
PORONGO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,6,6
PORTACHUELO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,22,22
PORVENIR,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,6,6
POTOSI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,278,278
PRESTO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,5,5
PUCARA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,1,1
PUCARANI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,11,11
PUERTO ACOSTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,3,3
PUERTO CARABUCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,4,4
PUERTO GONZALO MORENO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,11,11
PUERTO PEREZ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,2,2
PUERTO QUIJARRO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,21,21
PUERTO RICO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,1,1
PUERTO SUAREZ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,2,2
PUERTO VILLARROEL,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,16,16
PUNA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,22,22
PUNATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,16,16
QUILLACOLLO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,125,125
QUIME,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,2,2
RAQAYPAMPA(ETA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,6,6
RAVELO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,14,14
REYES,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,16,16
RIBERALTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,89,89
ROBORE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,27,27
RURRENABAQUE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,11,11
SABAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,3,3
SACABA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,141,141
SACABAMBA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,3,3
SACACA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,28,28
SAIPINA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,7,7
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,14,14
SAMAIPATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,6,6
SAN ANDRES,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,9,9
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,1,1
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,1,1
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,11,11
SAN BENITO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,5,5
SAN BORJA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,51,51
SAN CARLOS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,13,13
SAN IGNACIO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,19,19
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,72,72
SAN JAVIER(BNI),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,5,5
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,18,18
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,9,9
SAN JULIAN,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,23,23
SAN LORENZO(PND),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2022-03-01,11,11
