municipality,group,variable,month,Mujeres embarazadas con dosis completa de hierro,TOTAL
ENTRE RIOS CBBA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,83,83
ESCOMA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,4,4
EUCALIPTUS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,6,6
EUREKA (SANTOS MERCADO),micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,3,3
FERNANDEZ ALONSO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,8,8
FILADELFIA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,10,10
GAIOC JATUN AYLLU YURA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,5,5
GENERAL SAAVEDRA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,24,24
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,13,13
GUANAY,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,21,21
GUAQUI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,5,5
GUAYARAMERIN,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,34,34
GUTIERREZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,21,21
HUACARETA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,11,11
HUACAYA (VILLA DE HUACAYA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,1,1
HUANUNI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,27,27
HUARACAJE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,13,13
HUARINA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,12,12
HUAYLLAMARCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,4,4
HUMANATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,1,1
ICHOCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,4,4
ICLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,4,4
INCAHUASI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,12,12
INGAVI (HUMAITA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,6,6
INQUISIVI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,20,20
IRUPANA (VILLA DE LANZA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,30,30
IXIAMAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,12,12
JESUS DE MACHACA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,8,8
LA ASUNTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,89,89
LA GUARDIA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,181,181
LA PAZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,986,986
LAGUNILLAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,8,8
LAJA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,24,24
LAS CARRERAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,4,4
LICOMA PAMPA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,4,4
LLALLAGUA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,92,92
LLICA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,3,3
LORETO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,2,2
LURIBAY,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,13,13
MACHACAMARCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,2,2
MACHARETI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,9,9
MAGDALENA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,23,23
MAIRANA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,31,31
MALLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,6,6
MAPIRI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,50,50
MECAPACA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,21,21
MINEROS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,79,79
MIZQUE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,31,31
MOCOMOCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,13,13
MOJOCOYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,6,6
MONTEAGUDO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,23,23
MONTERO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,334,334
MORO MORO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,5,5
MOROCHATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,16,16
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,6,6
NAZACARA DE PACAJES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,3,3
OCURI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,27,27
OKINAWA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,10,10
OMEREQUE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,3,3
ORURO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,621,621
PADCAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,16,16
PADILLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,14,14
PAILON,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,43,43
PALCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,45,45
PALOS BLANCOS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,55,55
PAMPA GRANDE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,21,21
PAPEL PAMPA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,5,5
PASORAPA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,4,4
PATACAMAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,55,55
PAZÑA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,14,14
PELECHUCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,11,11
POCOATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,34,34
POCONA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,14,14
POJO (CBBA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,27,27
POOPO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,4,4
PORCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,20,20
POROMA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,22,22
PORONGO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,22,22
PORTACHUELO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,16,16
PORVENIR,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,6,6
POTOSI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,699,699
PRESTO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,9,9
PUCARA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,2,2
PUCARANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,57,57
PUERTO ACOSTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,3,3
PUERTO CARABUCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,12,12
PUERTO GONZALO MORENO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,11,11
PUERTO PEREZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,4,4
PUERTO QUIJARRO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,39,39
PUERTO RICO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,21,21
PUERTO SUAREZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,6,6
PUERTO VILLARROEL,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,117,117
PUNA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,21,21
PUNATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,61,61
QUIABAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,7,7
QUILLACOLLO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,278,278
QUIME,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,9,9
QUIRUSILLAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,4,4
RAQAYPAMPA(ETA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,14,14
RAVELO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,16,16
REYES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,2,2
RIBERALTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,208,208
ROBORE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,11,11
RURRENABAQUE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,27,27
SABAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,8,8
SACABA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,286,286
SACABAMBA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,5,5
SACACA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,39,39
SAIPINA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,7,7
SALINAS DE GARCI MENDOZA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,5,5
SAMAIPATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,15,15
SAN AGUSTIN,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,1,1
SAN ANDRES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,19,19
SAN ANDRES DE MACHACA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,6,6
SAN ANTONIO DE ESMORUCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,2,2
SAN ANTONIO DE LOMERIO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,6,6
SAN BENITO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,16,16
SAN BORJA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,70,70
SAN BUENA VENTURA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,31,31
SAN CARLOS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,18,18
SAN IGNACIO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,36,36
SAN IGNACIO DE VELASCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,126,126
SAN JAVIER(BNI),micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,4,4
SAN JAVIER(STC),micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,22,22
SAN JOAQUIN,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,34,34
SAN JOSE DE CHIQUITOS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,7,7
SAN JUAN DE YAPACANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,8,8
SAN JULIAN,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,70,70
SAN LORENZO(PND),micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,14,14
SAN LORENZO(TJA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,30,30
SAN LUCAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,51,51
SAN MATIAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,35,35
SAN MIGUEL DE VELASCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,28,28
SAN PABLO DE LIPEZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,3,3
SAN PEDRO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,13,13
SAN PEDRO DE BUENA VISTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,34,34
SAN PEDRO DE CURAHUARA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,7,7
SAN PEDRO DE MACHA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,39,39
SAN PEDRO DE TIQUINA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,3,3
SAN PEDRO(PND),micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,3,3
SAN RAFAEL,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,11,11
SAN RAMON BENI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,10,10
SAN RAMON SCZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,9,9
SANTA ANA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,91,91
SANTA CRUZ DE LA SIERRA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,3199,3199
SANTA ROSA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,10,10
SANTA ROSA DEL SARA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,23,23
SANTIAGO DE CALLAPA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,5,5
SANTIAGO DE HUARI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,10,10
SANTIAGO DE HUATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,14,14
SANTIAGO DE MACHACA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,3,3
SANTIVAÑES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,7,7
SANTUARIO DE QUILLACAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,1,1
SAPAHAQUI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,11,11
SENA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,26,26
SHINAOTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,53,53
SICA SICA (VILLA AROMA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,26,26
SICAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,9,9
SIPE SIPE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,96,96
SOPACHUY,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,12,12
SORACACHI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,6,6
SORATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,25,25
SUCRE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,454,454
TACACHI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,1,1
TACACOMA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,9,9
TACOBAMBA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,10,10
TACOPAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,8,8
TAHUA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,1,1
TAPACARI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,22,22
TARABUCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,9,9
TARACO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,7,7
TARATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,18,18
TARIJA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,237,237
TARVITA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,13,13
TEOPONTE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,12,12
TIAHUANACU,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,11,11
TINGUIPAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,21,21
TIPUANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,6,6
TIQUIPAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,94,94
TIRAQUE (CBBA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,38,38
TOCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,11,11
TOLATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,5,5
TOLEDO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,5,5
TOMAVE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,11,11
TOMINA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,10,10
TORO TORO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,16,16
TOTORA(CBBA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,36,36
TOTORA(ORR),micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,2,2
TRINIDAD,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,337,337
TUPIZA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,54,54
TURCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,4,4
UMALA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,8,8
UNCIA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,38,38
URIONDO (A. CONCEPCION),micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,17,17
URUBICHA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,7,7
UYUNI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,55,55
VACAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,15,15
VALLEGRANDE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,22,22
VIACHA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,169,169
VILA VILA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,8,8
VILLA CHARCAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,18,18
VILLA MONTES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,49,49
VILLA NUEVA (LOMA ALTA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,2,2
VILLA RIVERO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,15,15
VILLA SERRANO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,8,8
VILLA TUNARI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,169,169
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,11,11
VILLAZON,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,64,64
VINTO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,95,95
VITICHI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,10,10
WALDO BALLIVIAN,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,6,6
WARNES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,195,195
YACO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,13,13
YACUIBA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,96,96
YAMPARAEZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,5,5
YANACACHI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,7,7
YAPACANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,87,87
YOCALLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,12,12
YOTALA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,10,10
YUNCHARA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,4,4
ZUDAÑEZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-03-01,10,10
ACACIO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-04-01,5,5
ACHACACHI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-04-01,48,48
ACHOCALLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-04-01,51,51
AIQUILE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-04-01,27,27
ALALAY,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-04-01,1,1
ALCALA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-04-01,4,4
ALTO BENI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-04-01,13,13
ANCORAIMES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-04-01,8,8
ANDAMARCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-04-01,5,5
ANTEQUERA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-04-01,2,2
ANZALDO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-04-01,8,8
APOLO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-04-01,36,36
ARAMPAMPA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-04-01,4,4
ARANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-04-01,1,1
ARBIETO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-04-01,33,33
ARQUE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-04-01,19,19
ASCENCION DE GUARAYOS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-04-01,47,47
ATOCHA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-04-01,13,13
AUCAPATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-04-01,7,7
AYATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-04-01,8,8
AYO AYO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-04-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-04-01,41,41
AZURDUY,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-04-01,18,18
BATALLAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-04-01,19,19
BAURES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-04-01,3,3
BELEN DE ANDAMARCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-04-01,2,2
BELLA FLOR,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-04-01,4,4
BERMEJO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-04-01,59,59
BETANZOS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-04-01,35,35
BOLIVAR,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-04-01,5,5
BOLPEBRA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-04-01,2,2
BOYUIBE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-04-01,3,3
BUENA VISTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-04-01,14,14
CABEZAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-04-01,43,43
CAIROMA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-04-01,16,16
"CAIZA ""D""",micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-04-01,17,17
CAJUATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-04-01,21,21
CALACOTO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-04-01,9,9
CALAMARCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-04-01,15,15
CAMARGO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-04-01,29,29
CAMATAQUI (C. VILLA ABECIA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-04-01,5,5
CAMIRI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-04-01,98,98
CAPINOTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-04-01,24,24
CAQUIAVIRI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-04-01,10,10
CARACOLLO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-04-01,32,32
CARANAVI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-04-01,79,79
CARAPARI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-04-01,19,19
CARIPUYO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-04-01,6,6
CARMEN RIVERO TORREZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-04-01,11,11
CATACORA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-04-01,1,1
CHACARILLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-04-01,4,4
CHALLAPATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-04-01,62,62
CHAQUI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-04-01,6,6
CHARAGUA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-04-01,53,53
CHARAÑA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-04-01,5,5
CHAYANTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-04-01,12,12
CHIMORE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-04-01,43,43
CHIPAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-04-01,2,2
CHOQUE COTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-04-01,4,4
CHUA COCANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-04-01,2,2
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-04-01,36,36
CHUMA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-04-01,10,10
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-04-01,9,9
CKOCHAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-04-01,16,16
CLIZA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-04-01,21,21
COBIJA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-04-01,94,94
COCAPATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-04-01,35,35
COCHABAMBA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-04-01,900,900
COIPASA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-04-01,1,1
COLCAPIRHUA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-04-01,68,68
"COLCHA ""K""",micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-04-01,15,15
COLLANA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-04-01,2,2
COLOMI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2022-04-01,42,42
