municipality,group,variable,month,Niñas(os) de 1 año con 2da. dosis de vitamina A,TOTAL
LA GUARDIA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,96,96
LA PAZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,465,465
LAGUNILLAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,3,3
LAJA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,19,19
LAS CARRERAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,2,2
LLALLAGUA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,63,63
LLICA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,6,6
LURIBAY,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,6,6
MACHACAMARCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,2,2
MACHARETI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,4,4
MAGDALENA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,4,4
MAIRANA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,11,11
MALLA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,4,4
MAPIRI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,16,16
MECAPACA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,10,10
MINEROS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,27,27
MIZQUE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,25,25
MOCOMOCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,22,22
MOJINETE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,1,1
MOJOCOYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,6,6
MONTEAGUDO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,2,2
MONTERO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,135,135
MORO MORO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,1,1
MOROCHATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,9,9
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,3,3
NAZACARA DE PACAJES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,2,2
OCURI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,15,15
OKINAWA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,10,10
OMEREQUE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,11,11
ORURO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,233,233
PADCAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,20,20
PADILLA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,11,11
PAILON,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,20,20
PALCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,9,9
PALOS BLANCOS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,20,20
PAMPA AULLAGAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,3,3
PAMPA GRANDE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,5,5
PAPEL PAMPA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,5,5
PASORAPA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,7,7
PATACAMAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,18,18
PAZÑA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,2,2
PELECHUCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,13,13
POCOATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,45,45
POCONA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,14,14
POJO (CBBA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,8,8
POOPO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,7,7
PORCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,16,16
POROMA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,10,10
PORONGO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,4,4
PORTACHUELO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,17,17
PORVENIR,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,5,5
POSTRER VALLE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,4,4
POTOSI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,200,200
PRESTO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,6,6
PUCARANI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,13,13
PUERTO ACOSTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,12,12
PUERTO CARABUCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,14,14
PUERTO GONZALO MORENO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,7,7
PUERTO PEREZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,6,6
PUERTO QUIJARRO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,9,9
PUERTO RICO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,9,9
PUERTO SILES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,1,1
PUERTO SUAREZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,8,8
PUERTO VILLARROEL,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,63,63
PUNA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,13,13
PUNATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,22,22
QUIABAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,4,4
QUILLACOLLO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,98,98
QUIME,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,5,5
QUIRUSILLAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,3,3
RAQAYPAMPA(ETA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,5,5
RAVELO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,18,18
REYES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,9,9
RIBERALTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,96,96
ROBORE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,7,7
RURRENABAQUE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,18,18
SABAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,3,3
SACABA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,157,157
SACABAMBA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,6,6
SACACA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,19,19
SAIPINA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,1,1
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,10,10
SAMAIPATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,13,13
SAN AGUSTIN,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,6,6
SAN ANDRES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,9,9
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,6,6
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,9,9
SAN BENITO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,6,6
SAN BORJA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,37,37
SAN BUENA VENTURA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,11,11
SAN CARLOS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,25,25
SAN IGNACIO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,22,22
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,71,71
SAN JAVIER(STC),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,24,24
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,15,15
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,6,6
SAN JULIAN,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,58,58
SAN LORENZO(PND),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,6,6
SAN LORENZO(TJA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,19,19
SAN LUCAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,43,43
SAN MATIAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,14,14
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,15,15
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,1,1
SAN PEDRO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,9,9
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,49,49
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,9,9
SAN PEDRO DE MACHA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,39,39
SAN PEDRO DE QUEMES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,1,1
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,3,3
SAN PEDRO(PND),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,7,7
SAN RAFAEL,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,5,5
SAN RAMON BENI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,8,8
SAN RAMON SCZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,8,8
SANTA ANA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,33,33
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,804,804
SANTA ROSA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,10,10
SANTA ROSA DEL SARA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,19,19
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,8,8
SANTIAGO DE HUARI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,6,6
SANTIAGO DE HUATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,5,5
SANTIAGO DE MACHACA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,2,2
SANTIVAÑES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,2,2
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,5,5
SAPAHAQUI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,12,12
SENA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,11,11
SHINAOTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,24,24
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,15,15
SICAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,8,8
SIPE SIPE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,56,56
SOPACHUY,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,5,5
SORACACHI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,10,10
SORATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,16,16
SUCRE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,281,281
TACACOMA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,7,7
TACOBAMBA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,12,12
TACOPAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,8,8
TAHUA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,2,2
TAPACARI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,32,32
TARABUCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,20,20
TARACO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,7,7
TARATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,10,10
TARIJA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,181,181
TARVITA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,9,9
TEOPONTE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,8,8
TIAHUANACU,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,17,17
TINGUIPAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,19,19
TIPUANI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,13,13
TIQUIPAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,71,71
TIRAQUE (CBBA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,31,31
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,4,4
TOCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,13,13
TOLATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,3,3
TOLEDO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,5,5
TOMAVE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,4,4
TOMINA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,9,9
TORO TORO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,15,15
TOTORA(CBBA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,19,19
TOTORA(ORR),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,2,2
TRIGAL,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,1,1
TRINIDAD,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,48,48
TUPIZA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,44,44
TURCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,2,2
UMALA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,5,5
UNCIA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,30,30
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,11,11
URUBICHA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,5,5
UYUNI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,36,36
VACAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,13,13
VALLEGRANDE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,14,14
VIACHA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,60,60
VILA VILA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,4,4
VILLA CHARCAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,15,15
VILLA MONTES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,56,56
VILLA NUEVA (LOMA ALTA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,4,4
VILLA RIVERO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,5,5
VILLA SERRANO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,8,8
VILLA TUNARI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,116,116
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,10,10
VILLAZON,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,31,31
VINTO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,40,40
VITICHI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,9,9
WALDO BALLIVIAN,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,3,3
WARNES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,91,91
YACO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,5,5
YACUIBA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,73,73
YAMPARAEZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,6,6
YANACACHI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,5,5
YAPACANI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,87,87
YOCALLA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,6,6
YOTALA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,16,16
YUNCHARA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,6,6
YUNGUYO DE LITORAL,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,1,1
ZUDAÑEZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-07-01,9,9
ACACIO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-08-01,7,7
ACHACACHI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-08-01,22,22
ACHOCALLA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-08-01,38,38
AIQUILE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-08-01,17,17
ALALAY,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-08-01,3,3
ALCALA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-08-01,3,3
ALTO BENI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-08-01,18,18
ANCORAIMES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-08-01,15,15
ANDAMARCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-08-01,6,6
ANZALDO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-08-01,6,6
APOLO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-08-01,20,20
ARAMPAMPA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-08-01,3,3
ARANI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-08-01,9,9
ARBIETO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-08-01,22,22
ARQUE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-08-01,10,10
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-08-01,35,35
ATOCHA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-08-01,13,13
AUCAPATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-08-01,9,9
AYATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-08-01,7,7
AYO AYO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-08-01,10,10
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-08-01,31,31
AZURDUY,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-08-01,8,8
BATALLAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-08-01,20,20
BAURES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-08-01,6,6
BELEN DE ANDAMARCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-08-01,1,1
BELEN DE URMIRI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-08-01,3,3
BELLA FLOR,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-08-01,8,8
BERMEJO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-08-01,42,42
BETANZOS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-08-01,47,47
BOLIVAR,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-08-01,2,2
BOLPEBRA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-08-01,2,2
BOYUIBE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-08-01,3,3
BUENA VISTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-08-01,7,7
CABEZAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-08-01,53,53
CAIROMA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-08-01,7,7
"CAIZA ""D""",micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-08-01,17,17
CAJUATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-08-01,12,12
CALACOTO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-08-01,1,1
CALAMARCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-08-01,15,15
CAMARGO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-08-01,18,18
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-08-01,2,2
CAMIRI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-08-01,31,31
CAPINOTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-08-01,10,10
CAQUIAVIRI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-08-01,1,1
CARACOLLO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-08-01,16,16
CARANAVI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-08-01,68,68
CARAPARI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-08-01,17,17
CARIPUYO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-08-01,12,12
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-08-01,9,9
CATACORA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-08-01,1,1
CHACARILLA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-08-01,1,1
CHALLAPATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-08-01,46,46
CHAQUI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-08-01,6,6
CHARAGUA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-08-01,23,23
CHARAÑA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-08-01,3,3
CHAYANTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-08-01,14,14
CHIMORE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-08-01,40,40
CHOQUE COTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-08-01,1,1
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-08-01,17,17
CHUMA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-08-01,8,8
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-08-01,15,15
CKOCHAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-08-01,18,18
CLIZA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2022-08-01,20,20
