municipality,group,variable,month,Mujeres embarazadas con dosis completa de hierro,TOTAL
TAHUA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-02-01,1,1
TAPACARI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-02-01,36,36
TARABUCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-02-01,25,25
TARACO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-02-01,8,8
TARATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-02-01,14,14
TARIJA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-02-01,276,276
TARVITA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-02-01,24,24
TEOPONTE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-02-01,23,23
TIAWANACU,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-02-01,17,17
TINGUIPAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-02-01,35,35
TIPUANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-02-01,21,21
TIQUIPAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-02-01,92,92
TIRAQUE (CBBA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-02-01,41,41
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-02-01,2,2
TOCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-02-01,5,5
TODOS SANTOS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-02-01,1,1
TOLATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-02-01,6,6
TOLEDO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-02-01,4,4
TOMAVE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-02-01,27,27
TOMINA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-02-01,23,23
TORO TORO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-02-01,16,16
TOTORA(CBBA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-02-01,20,20
TOTORA(ORR),micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-02-01,8,8
TRIGAL,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-02-01,1,1
TRINIDAD,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-02-01,381,381
TUPIZA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-02-01,32,32
TURCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-02-01,5,5
UMALA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-02-01,6,6
UNCIA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-02-01,17,17
URIONDO (A. CONCEPCION),micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-02-01,17,17
URUBICHA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-02-01,20,20
UYUNI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-02-01,51,51
VACAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-02-01,10,10
VALLEGRANDE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-02-01,27,27
VIACHA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-02-01,117,117
VILA VILA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-02-01,6,6
VILLA CHARCAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-02-01,20,20
VILLA MONTES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-02-01,77,77
VILLA NUEVA (LOMA ALTA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-02-01,6,6
VILLA RIVERO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-02-01,13,13
VILLA SERRANO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-02-01,15,15
VILLA TUNARI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-02-01,140,140
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-02-01,17,17
VILLAZON,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-02-01,108,108
VINTO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-02-01,28,28
VITICHI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-02-01,12,12
WALDO BALLIVIAN,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-02-01,4,4
WARNES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-02-01,89,89
YACO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-02-01,12,12
YACUIBA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-02-01,187,187
YAMPARAEZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-02-01,5,5
YANACACHI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-02-01,13,13
YAPACANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-02-01,97,97
YOCALLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-02-01,13,13
YOTALA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-02-01,10,10
YUNCHARA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-02-01,4,4
ZUDAÑEZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-02-01,10,10
ACACIO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,11,11
ACHACACHI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,75,75
ACHOCALLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,24,24
AIQUILE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,36,36
ALALAY,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,3,3
ALCALA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,2,2
ALTO BENI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,18,18
ANCORAIMES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,27,27
ANDAMARCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,7,7
ANTEQUERA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,4,4
ANZALDO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,6,6
APOLO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,34,34
ARAMPAMPA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,3,3
ARANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,32,32
ARBIETO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,29,29
ARQUE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,27,27
ASCENCION DE GUARAYOS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,55,55
ATOCHA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,27,27
AUCAPATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,4,4
AYATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,17,17
AYO AYO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,10,10
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,37,37
AZURDUY,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,28,28
BATALLAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,29,29
BAURES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,24,24
BELEN DE ANDAMARCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,2,2
BELEN DE URMIRI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,1,1
BELLA FLOR,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,7,7
BERMEJO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,66,66
BETANZOS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,63,63
BOLIVAR,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,16,16
BOLPEBRA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,5,5
BOYUIBE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,5,5
BUENA VISTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,23,23
CABEZAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,66,66
CAIROMA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,26,26
"CAIZA ""D""",micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,24,24
CAJUATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,33,33
CALACOTO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,4,4
CALAMARCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,24,24
CAMARGO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,47,47
CAMATAQUI (C. VILLA ABECIA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,5,5
CAMIRI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,81,81
CAPINOTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,52,52
CAQUIAVIRI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,11,11
CARACOLLO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,43,43
CARANAVI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,65,65
CARANGAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,1,1
CARAPARI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,26,26
CARIPUYO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,33,33
CARMEN RIVERO TORREZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,8,8
CATACORA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,2,2
CHACARILLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,1,1
CHALLAPATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,45,45
CHAQUI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,16,16
CHARAGUA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,75,75
CHARAÑA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,7,7
CHAYANTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,35,35
CHIMORE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,56,56
CHIPAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,4,4
CHOQUE COTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,1,1
CHUA COCANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,2,2
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,44,44
CHUMA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,23,23
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,33,33
CKOCHAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,9,9
CLIZA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,22,22
COBIJA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,124,124
COCAPATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,48,48
COCHABAMBA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,1143,1143
COIPASA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,2,2
COLCAPIRHUA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,48,48
"COLCHA ""K""",micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,27,27
COLLANA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,5,5
COLOMI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,40,40
COLPA BELGICA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,15,15
COLQUECHACA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,74,74
COLQUENCHA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,15,15
COLQUIRI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,9,9
COMANCHE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,3,3
COMARAPA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,26,26
COMBAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,6,6
CONCEPCION,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,13,13
COPACABANA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,38,38
CORIPATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,23,23
CORO CORO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,8,8
COROICO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,26,26
CORQUE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,11,11
COTAGAITA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,52,52
COTOCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,134,134
CRUZ DE MACHACAMARCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,2,2
CUATRO CAÑADAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,17,17
CUEVO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,4,4
CULPINA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,37,37
CURAHUARA DE CARANGAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,8,8
CURVA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,4,4
DESAGUADERO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,16,16
EL ALTO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,1690,1690
EL CHORO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,14,14
EL PUENTE(STC),micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,19,19
EL PUENTE(TJA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,20,20
EL TORNO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,66,66
EL VILLAR,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,3,3
ENTRE RIOS TRJ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,44,44
ENTRE RIOS CBBA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,72,72
ESCARA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,1,1
ESCOMA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,11,11
EUCALIPTUS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,7,7
EUREKA (SANTOS MERCADO),micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,6,6
EXALTACION,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,6,6
FERNANDEZ ALONSO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,21,21
FILADELFIA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,15,15
GENERAL SAAVEDRA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,22,22
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,26,26
GUANAY,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,24,24
GUAQUI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,12,12
GUAYARAMERIN,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,145,145
GUTIERREZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,31,31
HUACARETA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,17,17
HUACAYA (VILLA DE HUACAYA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,3,3
HUACHACALLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,3,3
HUANUNI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,37,37
HUARACAJE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,6,6
HUARINA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,12,12
HUATAJATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,6,6
HUAYLLAMARCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,4,4
HUMANATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,7,7
ICHOCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,5,5
ICLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,17,17
INCAHUASI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,25,25
INGAVI (HUMAITA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,1,1
INQUISIVI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,20,20
IRUPANA (VILLA DE LANZA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,15,15
IXIAMAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,3,3
JESUS DE MACHACA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,27,27
LA ASUNTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,117,117
LA GUARDIA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,151,151
LA PAZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,1562,1562
LAGUNILLAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,8,8
LAJA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,24,24
LAS CARRERAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,10,10
LICOMA PAMPA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,2,2
LLALLAGUA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,42,42
LLICA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,7,7
LORETO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,10,10
LURIBAY,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,13,13
MACHACAMARCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,4,4
MACHARETI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,13,13
MAGDALENA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,30,30
MAIRANA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,30,30
MALLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,1,1
MAPIRI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,50,50
MECAPACA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,24,24
MINEROS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,48,48
MIZQUE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,54,54
MOCOMOCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,19,19
MOJOCOYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,15,15
MONTEAGUDO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,47,47
MONTERO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,264,264
MORO MORO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,4,4
MOROCHATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,29,29
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,2,2
OCURI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,43,43
OKINAWA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,27,27
OMEREQUE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,14,14
ORURO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,544,544
PADCAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,24,24
PADILLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,31,31
PAILON,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,171,171
PALCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,37,37
PALOS BLANCOS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,46,46
PAMPA AULLAGAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,8,8
PAMPA GRANDE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,16,16
PAPEL PAMPA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,14,14
PASORAPA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,2,2
PATACAMAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,56,56
PAZÑA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,13,13
PELECHUCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,16,16
POCOATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,35,35
POCONA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,37,37
POJO (CBBA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,29,29
POOPO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,15,15
PORCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,26,26
POROMA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,30,30
PORONGO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,47,47
PORTACHUELO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,15,15
PORVENIR,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,10,10
POSTRER VALLE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,2,2
POTOSI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,488,488
PRESTO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,18,18
PUCARANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,49,49
PUERTO ACOSTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,14,14
PUERTO CARABUCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,20,20
PUERTO GONZALO MORENO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,10,10
PUERTO PEREZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,9,9
PUERTO QUIJARRO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,42,42
PUERTO RICO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,22,22
PUERTO SILES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,1,1
PUERTO SUAREZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,2,2
PUERTO VILLARROEL,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,108,108
PUNA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,37,37
PUNATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,45,45
QUIABAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,7,7
QUILLACOLLO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,182,182
QUIME,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,16,16
QUIRUSILLAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,5,5
RAVELO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,30,30
REYES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,22,22
RIBERALTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,276,276
ROBORE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,29,29
RURRENABAQUE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,46,46
SABAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,8,8
SACABA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,344,344
SACABAMBA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,5,5
SACACA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,63,63
SAIPINA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,2,2
SALINAS DE GARCI MENDOZA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,18,18
SAMAIPATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,16,16
SAN AGUSTIN,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,3,3
SAN ANDRES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,14,14
SAN ANDRES DE MACHACA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,4,4
SAN ANTONIO DE ESMORUCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,1,1
SAN ANTONIO DE LOMERIO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,10,10
SAN BENITO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,26,26
SAN BORJA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,133,133
SAN BUENA VENTURA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,31,31
SAN CARLOS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,29,29
SAN IGNACIO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,35,35
SAN IGNACIO DE VELASCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,110,110
SAN JAVIER(BNI),micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,8,8
SAN JAVIER(STC),micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,25,25
SAN JOAQUIN,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,14,14
SAN JOSE DE CHIQUITOS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,44,44
SAN JUAN DE YAPACANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,17,17
SAN JULIAN,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,123,123
SAN LORENZO(PND),micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,21,21
SAN LORENZO(TJA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,24,24
SAN LUCAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,76,76
SAN MATIAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2013-03-01,32,32
