municipality,group,variable,month,Mujeres puérperas con dosis única de vitamina A,TOTAL
UYUNI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-06-01,38,38
VACAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-06-01,17,17
VALLEGRANDE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-06-01,28,28
VIACHA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-06-01,52,52
VILA VILA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-06-01,7,7
VILLA CHARCAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-06-01,11,11
VILLA MONTES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-06-01,64,64
VILLA RIVERO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-06-01,4,4
VILLA SERRANO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-06-01,8,8
VILLA TUNARI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-06-01,150,150
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-06-01,11,11
VILLAZON,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-06-01,51,51
VINTO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-06-01,80,80
VITICHI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-06-01,14,14
WALDO BALLIVIAN,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-06-01,3,3
WARNES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-06-01,29,29
YACO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-06-01,8,8
YACUIBA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-06-01,142,142
YAMPARAEZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-06-01,10,10
YANACACHI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-06-01,3,3
YAPACANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-06-01,90,90
YOCALLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-06-01,14,14
YOTALA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-06-01,9,9
YUNCHARA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-06-01,3,3
ZUDAÑEZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-06-01,10,10
ACACIO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,9,9
ACHACACHI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,68,68
ACHOCALLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,13,13
AIQUILE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,45,45
ALALAY,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,6,6
ALCALA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,8,8
ALTO BENI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,12,12
ANCORAIMES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,20,20
ANDAMARCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,2,2
ANTEQUERA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,3,3
ANZALDO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,5,5
APOLO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,13,13
ARAMPAMPA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,7,7
ARANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,17,17
ARBIETO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,12,12
ARQUE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,18,18
ASCENCION DE GUARAYOS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,63,63
ATOCHA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,4,4
AUCAPATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,4,4
AYATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,8,8
AYO AYO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,5,5
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,38,38
AZURDUY,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,12,12
BATALLAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,23,23
BAURES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,5,5
BELEN DE URMIRI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,2,2
BELLA FLOR,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,3,3
BERMEJO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,55,55
BETANZOS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,35,35
BOLIVAR,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,16,16
BOYUIBE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,4,4
BUENA VISTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,4,4
CABEZAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,43,43
CAIROMA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,12,12
"CAIZA ""D""",micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,14,14
CAJUATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,15,15
CALACOTO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,5,5
CALAMARCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,19,19
CAMARGO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,42,42
CAMATAQUI (C. VILLA ABECIA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,3,3
CAMIRI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,68,68
CAPINOTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,13,13
CAQUIAVIRI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,12,12
CARACOLLO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,21,21
CARANAVI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,82,82
CARAPARI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,9,9
CARIPUYO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,20,20
CARMEN RIVERO TORREZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,6,6
CATACORA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,1,1
CHACARILLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,2,2
CHALLAPATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,58,58
CHAQUI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,6,6
CHARAGUA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,43,43
CHARAÑA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,3,3
CHAYANTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,28,28
CHIMORE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,14,14
CHIPAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,5,5
CHOQUE COTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,1,1
CHUA COCANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,4,4
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,42,42
CHUMA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,11,11
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,20,20
CKOCHAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,25,25
CLIZA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,25,25
COBIJA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,115,115
COCAPATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,17,17
COCHABAMBA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,1026,1026
COLCAPIRHUA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,41,41
"COLCHA ""K""",micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,12,12
COLLANA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,3,3
COLOMI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,30,30
COLPA BELGICA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,11,11
COLQUECHACA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,72,72
COLQUENCHA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,9,9
COLQUIRI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,25,25
COMANCHE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,3,3
COMARAPA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,28,28
COMBAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,4,4
CONCEPCION,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,26,26
COPACABANA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,10,10
CORIPATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,15,15
CORO CORO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,9,9
COROICO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,44,44
CORQUE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,6,6
COTAGAITA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,21,21
COTOCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,93,93
CUATRO CAÑADAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,24,24
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,2,2
CUEVO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,2,2
CULPINA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,29,29
CURAHUARA DE CARANGAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,9,9
CURVA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,4,4
DESAGUADERO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,5,5
EL ALTO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,1413,1413
EL CHORO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,9,9
EL PUENTE(STC),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,11,11
EL PUENTE(TJA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,12,12
EL TORNO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,80,80
EL VILLAR,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,5,5
ENTRE RIOS TRJ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,26,26
ENTRE RIOS CBBA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,24,24
ESCARA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,1,1
ESCOMA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,14,14
EUCALIPTUS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,2,2
EUREKA (SANTOS MERCADO),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,1,1
EXALTACION,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,3,3
FERNANDEZ ALONSO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,14,14
FILADELFIA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,7,7
GENERAL SAAVEDRA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,21,21
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,10,10
GUANAY,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,12,12
GUAQUI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,7,7
GUAYARAMERIN,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,83,83
GUTIERREZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,18,18
HUACARETA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,19,19
HUACAYA (VILLA DE HUACAYA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,6,6
HUACHACALLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,1,1
HUANUNI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,31,31
HUARACAJE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,6,6
HUARINA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,6,6
HUATAJATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,2,2
HUAYLLAMARCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,5,5
HUMANATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,6,6
ICHOCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,6,6
ICLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,13,13
INCAHUASI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,24,24
INGAVI (HUMAITA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,2,2
INQUISIVI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,7,7
IRUPANA (VILLA DE LANZA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,14,14
IXIAMAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,16,16
JESUS DE MACHACA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,13,13
LA ASUNTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,56,56
LA GUARDIA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,70,70
LA PAZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,1391,1391
LA RIVERA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,1,1
LAGUNILLAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,8,8
LAJA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,14,14
LAS CARRERAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,7,7
LICOMA PAMPA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,3,3
LLALLAGUA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,74,74
LLICA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,5,5
LORETO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,1,1
LURIBAY,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,12,12
MACHACAMARCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,2,2
MACHARETI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,6,6
MAGDALENA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,11,11
MAIRANA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,26,26
MALLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,8,8
MAPIRI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,21,21
MECAPACA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,13,13
MINEROS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,14,14
MIZQUE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,39,39
MOCOMOCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,18,18
MOJINETE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,2,2
MOJOCOYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,12,12
MONTEAGUDO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,55,55
MONTERO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,293,293
MORO MORO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,3,3
MOROCHATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,20,20
NAZACARA DE PACAJES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,3,3
OCURI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,24,24
OKINAWA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,18,18
OMEREQUE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,7,7
ORURO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,503,503
PADCAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,18,18
PADILLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,30,30
PAILON,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,36,36
PALCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,8,8
PALOS BLANCOS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,42,42
PAMPA AULLAGAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,4,4
PAMPA GRANDE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,9,9
PAPEL PAMPA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,3,3
PASORAPA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,4,4
PATACAMAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,53,53
PAZÑA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,5,5
PELECHUCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,16,16
POCOATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,45,45
POCONA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,10,10
POJO (CBBA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,16,16
POOPO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,8,8
PORCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,14,14
POROMA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,27,27
PORONGO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,10,10
PORTACHUELO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,38,38
PORVENIR,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,4,4
POSTRER VALLE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,2,2
POTOSI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,137,137
PRESTO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,17,17
PUCARANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,40,40
PUERTO ACOSTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,16,16
PUERTO CARABUCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,20,20
PUERTO GONZALO MORENO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,9,9
PUERTO PEREZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,11,11
PUERTO QUIJARRO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,14,14
PUERTO RICO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,12,12
PUERTO SUAREZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,30,30
PUERTO VILLARROEL,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,135,135
PUNA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,23,23
PUNATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,4,4
QUIABAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,1,1
QUILLACOLLO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,154,154
QUIME,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,10,10
RAVELO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,29,29
REYES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,25,25
RIBERALTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,198,198
ROBORE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,19,19
RURRENABAQUE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,46,46
SABAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,2,2
SACABA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,97,97
SACABAMBA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,4,4
SACACA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,34,34
SAIPINA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,12,12
SALINAS DE GARCI MENDOZA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,13,13
SAMAIPATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,12,12
SAN AGUSTIN,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,3,3
SAN ANDRES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,11,11
SAN ANDRES DE MACHACA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,6,6
SAN ANTONIO DE ESMORUCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,1,1
SAN ANTONIO DE LOMERIO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,13,13
SAN BENITO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,12,12
SAN BORJA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,87,87
SAN BUENA VENTURA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,21,21
SAN CARLOS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,41,41
SAN IGNACIO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,40,40
SAN IGNACIO DE VELASCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,123,123
SAN JAVIER(BNI),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,2,2
SAN JAVIER(STC),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,39,39
SAN JOAQUIN,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,8,8
SAN JOSE DE CHIQUITOS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,33,33
SAN JUAN DE YAPACANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,7,7
SAN JULIAN,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,18,18
SAN LORENZO(PND),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,16,16
SAN LORENZO(TJA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,14,14
SAN LUCAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,59,59
SAN MATIAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,12,12
SAN MIGUEL DE VELASCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,9,9
SAN PABLO DE LIPEZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,3,3
SAN PEDRO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,13,13
SAN PEDRO DE BUENA VISTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,43,43
SAN PEDRO DE CURAHUARA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,12,12
SAN PEDRO DE QUEMES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,1,1
SAN PEDRO DE TIQUINA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,6,6
SAN PEDRO(PND),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,1,1
SAN RAFAEL,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,3,3
SAN RAMON BENI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,14,14
SAN RAMON SCZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,12,12
SANTA ANA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,36,36
SANTA CRUZ DE LA SIERRA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,467,467
SANTA ROSA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,31,31
SANTA ROSA DEL SARA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,9,9
SANTIAGO DE CALLAPA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,9,9
SANTIAGO DE HUARI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,12,12
SANTIAGO DE HUATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,13,13
SANTIAGO DE MACHACA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,3,3
SANTIVAÑES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,6,6
SANTUARIO DE QUILLACAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,7,7
SAPAHAQUI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,12,12
SENA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,4,4
SHINAOTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,37,37
SICA SICA (VILLA AROMA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,28,28
SICAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,1,1
SIPE SIPE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-07-01,47,47
