municipality,group,variable,month,Niños (as) de 6 meses a menores de 2 años con dosis completa de hierro,TOTAL
MOCOMOCO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,28,28
MOJINETE,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,2,2
MOJOCOYA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,26,26
MONTEAGUDO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,98,98
MONTERO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,522,522
MORO MORO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,3,3
MOROCHATA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,36,36
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,4,4
NAZACARA DE PACAJES,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,3,3
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,11,11
OCURI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,54,54
OKINAWA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,63,63
OMEREQUE,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,13,13
ORURO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,750,750
PADCAYA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,51,51
PADILLA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,37,37
PAILON,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,104,104
PALCA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,73,73
PALOS BLANCOS,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,84,84
PAMPA AULLAGAS,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,10,10
PAMPA GRANDE,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,17,17
PAPEL PAMPA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,17,17
PASORAPA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,5,5
PATACAMAYA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,75,75
PAZÑA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,14,14
PELECHUCO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,35,35
POCOATA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,78,78
POCONA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,28,28
POJO (CBBA),micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,53,53
POOPO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,25,25
PORCO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,86,86
POROMA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,43,43
PORONGO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,51,51
PORTACHUELO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,91,91
PORVENIR,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,21,21
POSTRER VALLE,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,2,2
POTOSI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,668,668
PRESTO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,31,31
PUCARA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,7,7
PUCARANI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,140,140
PUERTO ACOSTA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,49,49
PUERTO CARABUCO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,45,45
PUERTO GONZALO MORENO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,22,22
PUERTO PEREZ,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,17,17
PUERTO QUIJARRO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,15,15
PUERTO RICO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,32,32
PUERTO SILES,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,13,13
PUERTO SUAREZ,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,62,62
PUERTO VILLARROEL,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,237,237
PUNA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,78,78
PUNATA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,68,68
QUIABAYA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,10,10
QUILLACOLLO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,765,765
QUIME,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,36,36
QUIRUSILLAS,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,4,4
RAVELO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,61,61
REYES,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,72,72
RIBERALTA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,324,324
ROBORE,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,47,47
RURRENABAQUE,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,78,78
SABAYA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,8,8
SACABA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,1711,1711
SACABAMBA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,20,20
SACACA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,116,116
SAIPINA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,26,26
SALINAS DE GARCI MENDOZA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,36,36
SAMAIPATA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,17,17
SAN AGUSTIN,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,9,9
SAN ANDRES,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,26,26
SAN ANDRES DE MACHACA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,8,8
SAN ANTONIO DE LOMERIO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,26,26
SAN BENITO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,27,27
SAN BORJA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,282,282
SAN BUENA VENTURA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,35,35
SAN CARLOS,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,90,90
SAN IGNACIO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,62,62
SAN IGNACIO DE VELASCO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,205,205
SAN JAVIER(BNI),micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,10,10
SAN JAVIER(STC),micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,66,66
SAN JOAQUIN,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,19,19
SAN JOSE DE CHIQUITOS,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,92,92
SAN JUAN DE YAPACANI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,33,33
SAN JULIAN,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,174,174
SAN LORENZO(PND),micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,51,51
SAN LORENZO(TJA),micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,84,84
SAN LUCAS,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,117,117
SAN MATIAS,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,31,31
SAN MIGUEL DE VELASCO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,39,39
SAN PABLO DE LIPEZ,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,2,2
SAN PEDRO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,38,38
SAN PEDRO DE BUENA VISTA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,148,148
SAN PEDRO DE CURAHUARA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,21,21
SAN PEDRO DE QUEMES,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,7,7
SAN PEDRO DE TIQUINA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,19,19
SAN PEDRO(PND),micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,3,3
SAN RAFAEL,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,25,25
SAN RAMON BENI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,27,27
SAN RAMON SCZ,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,37,37
SANTA ANA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,117,117
SANTA CRUZ DE LA SIERRA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,2690,2690
SANTA ROSA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,59,59
SANTA ROSA DEL SARA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,66,66
SANTIAGO DE CALLAPA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,9,9
SANTIAGO DE HUARI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,18,18
SANTIAGO DE HUATA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,25,25
SANTIAGO DE MACHACA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,11,11
SANTIVAÑES,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,12,12
SANTUARIO DE QUILLACAS,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,15,15
SAPAHAQUI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,27,27
SENA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,21,21
SHINAOTA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,72,72
SICA SICA (VILLA AROMA),micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,99,99
SICAYA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,19,19
SIPE SIPE,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,152,152
SOPACHUY,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,16,16
SORACACHI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,29,29
SORATA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,109,109
SUCRE,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,1164,1164
TACACOMA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,24,24
TACOBAMBA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,32,32
TACOPAYA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,18,18
TAHUA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,6,6
TAPACARI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,112,112
TARABUCO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,52,52
TARACO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,9,9
TARATA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,30,30
TARIJA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,722,722
TARVITA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,45,45
TEOPONTE,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,41,41
TIAWANACU,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,49,49
TINGUIPAYA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,84,84
TIPUANI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,47,47
TIQUIPAYA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,371,371
TIRAQUE (CBBA),micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,70,70
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,5,5
TOCO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,24,24
TODOS SANTOS,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,1,1
TOLATA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,17,17
TOLEDO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,16,16
TOMAVE,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,33,33
TOMINA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,28,28
TORO TORO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,46,46
TOTORA(CBBA),micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,45,45
TOTORA(ORR),micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,15,15
TRIGAL,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,2,2
TRINIDAD,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,352,352
TUPIZA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,127,127
TURCO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,10,10
UMALA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,34,34
UNCIA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,100,100
URIONDO (A. CONCEPCION),micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,44,44
URUBICHA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,27,27
UYUNI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,91,91
VACAS,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,28,28
VALLEGRANDE,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,43,43
VIACHA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,62,62
VILA VILA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,20,20
VILLA CHARCAS,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,64,64
VILLA MONTES,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,197,197
VILLA NUEVA (LOMA ALTA),micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,9,9
VILLA RIVERO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,41,41
VILLA SERRANO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,41,41
VILLA TUNARI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,287,287
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,44,44
VILLAZON,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,151,151
VINTO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,117,117
VITICHI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,31,31
WALDO BALLIVIAN,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,13,13
WARNES,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,186,186
YACO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,23,23
YACUIBA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,332,332
YAMPARAEZ,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,9,9
YANACACHI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,25,25
YAPACANI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,229,229
YOCALLA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,34,34
YOTALA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,23,23
YUNCHARA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,29,29
ZUDAÑEZ,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-11-01,22,22
ACACIO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-12-01,18,18
ACHACACHI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-12-01,88,88
ACHOCALLA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-12-01,39,39
AIQUILE,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-12-01,70,70
ALALAY,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-12-01,11,11
ALCALA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-12-01,6,6
ALTO BENI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-12-01,41,41
ANCORAIMES,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-12-01,27,27
ANDAMARCA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-12-01,8,8
ANTEQUERA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-12-01,16,16
ANZALDO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-12-01,17,17
APOLO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-12-01,55,55
ARAMPAMPA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-12-01,28,28
ARANI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-12-01,12,12
ARBIETO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-12-01,2,2
ARQUE,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-12-01,49,49
ASCENCION DE GUARAYOS,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-12-01,65,65
ATOCHA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-12-01,38,38
AUCAPATA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-12-01,5,5
AYATA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-12-01,21,21
AYO AYO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-12-01,37,37
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-12-01,59,59
AZURDUY,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-12-01,30,30
BATALLAS,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-12-01,46,46
BAURES,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-12-01,19,19
BELEN DE ANDAMARCA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-12-01,5,5
BELEN DE URMIRI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-12-01,4,4
BELLA FLOR,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-12-01,14,14
BERMEJO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-12-01,118,118
BETANZOS,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-12-01,52,52
BOLIVAR,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-12-01,17,17
BOLPEBRA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-12-01,13,13
BOYUIBE,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-12-01,10,10
BUENA VISTA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-12-01,45,45
CABEZAS,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-12-01,170,170
CAIROMA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-12-01,22,22
"CAIZA ""D""",micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-12-01,42,42
CAJUATA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-12-01,29,29
CALACOTO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-12-01,12,12
CALAMARCA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-12-01,31,31
CAMARGO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-12-01,62,62
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-12-01,3,3
CAMIRI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-12-01,104,104
CAPINOTA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-12-01,73,73
CAQUIAVIRI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-12-01,31,31
CARACOLLO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-12-01,73,73
CARANAVI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-12-01,167,167
CARANGAS,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-12-01,1,1
CARAPARI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-12-01,18,18
CARIPUYO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-12-01,48,48
CARMEN RIVERO TORREZ,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-12-01,25,25
CATACORA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-12-01,4,4
CHACARILLA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-12-01,3,3
CHALLAPATA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-12-01,129,129
CHAQUI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-12-01,37,37
CHARAGUA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-12-01,98,98
CHARAÑA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-12-01,5,5
