municipality,group,variable,month,Días camas ocupadas otros servicios,TOTAL
TOTORA(CBBA),internaciones dias camas,dias camas ocupadas otros servicios,2021-06-01,19,19
TRIGAL,internaciones dias camas,dias camas ocupadas otros servicios,2021-06-01,4,4
TRINIDAD,internaciones dias camas,dias camas ocupadas otros servicios,2021-06-01,3760,3760
TUPIZA,internaciones dias camas,dias camas ocupadas otros servicios,2021-06-01,2006,2006
URUBICHA,internaciones dias camas,dias camas ocupadas otros servicios,2021-06-01,29,29
UYUNI,internaciones dias camas,dias camas ocupadas otros servicios,2021-06-01,803,803
VALLEGRANDE,internaciones dias camas,dias camas ocupadas otros servicios,2021-06-01,276,276
VIACHA,internaciones dias camas,dias camas ocupadas otros servicios,2021-06-01,541,541
VILA VILA,internaciones dias camas,dias camas ocupadas otros servicios,2021-06-01,1,1
VILLA CHARCAS,internaciones dias camas,dias camas ocupadas otros servicios,2021-06-01,8,8
VILLA MONTES,internaciones dias camas,dias camas ocupadas otros servicios,2021-06-01,521,521
VILLA TUNARI,internaciones dias camas,dias camas ocupadas otros servicios,2021-06-01,688,688
VILLA VACA GUZMAN (MUYUPAMPA),internaciones dias camas,dias camas ocupadas otros servicios,2021-06-01,10,10
VILLAZON,internaciones dias camas,dias camas ocupadas otros servicios,2021-06-01,453,453
VINTO,internaciones dias camas,dias camas ocupadas otros servicios,2021-06-01,175,175
WARNES,internaciones dias camas,dias camas ocupadas otros servicios,2021-06-01,171,171
YACUIBA,internaciones dias camas,dias camas ocupadas otros servicios,2021-06-01,2080,2080
YAMPARAEZ,internaciones dias camas,dias camas ocupadas otros servicios,2021-06-01,4,4
YAPACANI,internaciones dias camas,dias camas ocupadas otros servicios,2021-06-01,977,977
YOCALLA,internaciones dias camas,dias camas ocupadas otros servicios,2021-06-01,11,11
ZUDAÑEZ,internaciones dias camas,dias camas ocupadas otros servicios,2021-06-01,11,11
ACHACACHI,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,94,94
AIQUILE,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,197,197
ANZALDO,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,50,50
APOLO,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,7,7
ASCENCION DE GUARAYOS,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,341,341
ATOCHA,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,31,31
AYATA,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,21,21
AZURDUY,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,98,98
BAURES,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,54,54
BERMEJO,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,790,790
BOLIVAR,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,1,1
BOYUIBE,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,128,128
BUENA VISTA,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,44,44
CABEZAS,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,6,6
CAIROMA,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,1,1
CAJUATA,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,2,2
CAMARGO,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,321,321
CAMATAQUI (C. VILLA ABECIA),internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,4,4
CAMIRI,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,643,643
CAPINOTA,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,43,43
CARANAVI,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,267,267
CARAPARI,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,0,0
CARMEN RIVERO TORREZ,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,56,56
CHALLAPATA,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,491,491
CHAQUI,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,4,4
CHARAGUA,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,256,256
CHIMORE,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,28,28
CHULUMANI (V. DE LA LIBERTAD),internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,161,161
CHUMA,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,7,7
CLIZA,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,44,44
COBIJA,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,2307,2307
COCHABAMBA,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,33313,33313
COLCAPIRHUA,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,437,437
COLOMI,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,1,1
COLPA BELGICA,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,11,11
COLQUECHACA,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,4,4
COMARAPA,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,84,84
CONCEPCION,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,258,258
COPACABANA,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,1,1
COROICO,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,364,364
COTAGAITA,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,19,19
COTOCA,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,854,854
CUATRO CAÑADAS,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,202,202
CULPINA,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,46,46
DESAGUADERO,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,7,7
EL ALTO,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,13030,13030
EL PUENTE(STC),internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,46,46
EL PUENTE(TJA),internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,1,1
EL TORNO,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,351,351
EL VILLAR,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,3,3
ENTRE RIOS TRJ,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,91,91
ENTRE RIOS CBBA,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,131,131
ESCOMA,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,51,51
EXALTACION,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,4,4
FERNANDEZ ALONSO,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,33,33
FILADELFIA,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,4,4
GENERAL SAAVEDRA,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,5,5
GRAL. J.J. PEREZ (CHARAZANI),internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,3,3
GUANAY,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,68,68
GUAYARAMERIN,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,696,696
GUTIERREZ,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,68,68
HUACARETA,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,40,40
HUACAYA (VILLA DE HUACAYA),internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,1,1
HUANUNI,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,771,771
HUARACAJE,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,19,19
HUARINA,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,1,1
HUMANATA,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,1,1
ICLA,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,14,14
IRUPANA (VILLA DE LANZA),internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,44,44
IXIAMAS,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,30,30
LA ASUNTA,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,53,53
LA GUARDIA,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,576,576
LA PAZ,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,39658,39658
LAGUNILLAS,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,10,10
LAS CARRERAS,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,3,3
LLALLAGUA,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,967,967
LURIBAY,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,1,1
MACHARETI,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,9,9
MAGDALENA,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,100,100
MAIRANA,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,60,60
MAPIRI,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,92,92
MINEROS,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,64,64
MIZQUE,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,253,253
MOCOMOCO,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,1,1
MOJOCOYA,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,30,30
MONTEAGUDO,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,646,646
MONTERO,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,4726,4726
MOROCHATA,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,3,3
OKINAWA,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,3,3
OMEREQUE,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,47,47
ORURO,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,12713,12713
PADILLA,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,160,160
PAILON,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,68,68
PALCA,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,1,1
PALOS BLANCOS,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,128,128
PATACAMAYA,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,49,49
POCOATA,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,4,4
POCONA,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,3,3
POJO (CBBA),internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,4,4
POOPO,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,93,93
PORCO,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,3,3
PORTACHUELO,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,453,453
PORVENIR,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,124,124
POTOSI,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,8695,8695
PRESTO,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,25,25
PUERTO GONZALO MORENO,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,5,5
PUERTO QUIJARRO,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,133,133
PUERTO RICO,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,120,120
PUERTO SUAREZ,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,139,139
PUERTO VILLARROEL,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,640,640
PUNATA,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,1103,1103
QUILLACOLLO,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,1094,1094
QUIME,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,1,1
QUIRUSILLAS,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,5,5
REYES,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,54,54
RIBERALTA,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,1769,1769
ROBORE,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,270,270
RURRENABAQUE,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,196,196
SABAYA,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,3,3
SACABA,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,1283,1283
SACABAMBA,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,3,3
SAIPINA,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,7,7
SALINAS DE GARCI MENDOZA,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,3,3
SAMAIPATA,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,15,15
SAN ANTONIO DE LOMERIO,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,6,6
SAN BORJA,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,263,263
SAN BUENA VENTURA,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,120,120
SAN IGNACIO,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,181,181
SAN IGNACIO DE VELASCO,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,789,789
SAN JAVIER(STC),internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,64,64
SAN JOAQUIN,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,48,48
SAN JOSE DE CHIQUITOS,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,386,386
SAN JUAN DE YAPACANI,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,181,181
SAN JULIAN,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,635,635
SAN LUCAS,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,271,271
SAN MATIAS,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,101,101
SAN MIGUEL DE VELASCO,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,106,106
SAN PEDRO,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,234,234
SAN PEDRO DE TIQUINA,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,1,1
SAN RAFAEL,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,66,66
SAN RAMON SCZ,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,178,178
SANTA ANA,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,110,110
SANTA CRUZ DE LA SIERRA,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,39643,39643
SANTA ROSA,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,222,222
SANTA ROSA DEL SARA,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,59,59
SHINAOTA,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,71,71
SIPE SIPE,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,3,3
SOPACHUY,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,35,35
SORATA,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,12,12
SUCRE,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,22660,22660
TACOPAYA,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,14,14
TARABUCO,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,346,346
TARIJA,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,11953,11953
TARVITA,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,108,108
TIPUANI,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,9,9
TIQUIPAYA,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,380,380
TOMAVE,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,6,6
TOMINA,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,25,25
TOTORA(CBBA),internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,14,14
TOTORA(ORR),internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,1,1
TRINIDAD,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,4254,4254
TUPIZA,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,1883,1883
UNCIA,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,2,2
URUBICHA,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,19,19
UYUNI,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,709,709
VALLEGRANDE,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,388,388
VIACHA,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,521,521
VILA VILA,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,1,1
VILLA MONTES,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,697,697
VILLA TUNARI,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,628,628
VILLA VACA GUZMAN (MUYUPAMPA),internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,24,24
VILLAZON,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,550,550
VINTO,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,280,280
WARNES,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,169,169
YACUIBA,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,2056,2056
YAPACANI,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,767,767
YOCALLA,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,2,2
ZUDAÑEZ,internaciones dias camas,dias camas ocupadas otros servicios,2021-07-01,22,22
ACACIO,internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,2,2
ACHACACHI,internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,142,142
AIQUILE,internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,216,216
ANZALDO,internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,58,58
APOLO,internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,2,2
ASCENCION DE GUARAYOS,internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,550,550
ATOCHA,internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,36,36
AYOPAYA (V. DE INDEPENDENCIA),internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,18,18
AZURDUY,internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,35,35
BAURES,internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,107,107
BERMEJO,internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,440,440
BOYUIBE,internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,59,59
BUENA VISTA,internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,54,54
CABEZAS,internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,10,10
CAJUATA,internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,2,2
CAMARGO,internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,335,335
CAMATAQUI (C. VILLA ABECIA),internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,20,20
CAMIRI,internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,721,721
CAPINOTA,internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,59,59
CARACOLLO,internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,2,2
CARANAVI,internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,176,176
CARAPARI,internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,0,0
CARMEN RIVERO TORREZ,internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,89,89
CHALLAPATA,internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,381,381
CHARAGUA,internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,185,185
CHAYANTA,internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,7,7
CHIMORE,internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,18,18
CHULUMANI (V. DE LA LIBERTAD),internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,221,221
CHUMA,internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,3,3
CKOCHAS,internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,4,4
CLIZA,internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,14,14
COBIJA,internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,1819,1819
COCHABAMBA,internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,33309,33309
COLCAPIRHUA,internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,439,439
"COLCHA ""K""",internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,2,2
COLPA BELGICA,internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,10,10
COMARAPA,internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,116,116
CONCEPCION,internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,292,292
COROICO,internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,396,396
COTAGAITA,internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,16,16
COTOCA,internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,1091,1091
CUATRO CAÑADAS,internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,170,170
CULPINA,internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,50,50
DESAGUADERO,internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,12,12
EL ALTO,internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,13921,13921
EL PUENTE(STC),internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,61,61
EL TORNO,internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,518,518
ENTRE RIOS TRJ,internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,70,70
ENTRE RIOS CBBA,internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,116,116
ESCOMA,internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,39,39
EUCALIPTUS,internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,1,1
EXALTACION,internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,5,5
FERNANDEZ ALONSO,internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,29,29
FILADELFIA,internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,5,5
GENERAL SAAVEDRA,internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,4,4
GRAL. J.J. PEREZ (CHARAZANI),internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,1,1
GUANAY,internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,29,29
GUAYARAMERIN,internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,643,643
GUTIERREZ,internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,62,62
HUACARETA,internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,53,53
HUACAYA (VILLA DE HUACAYA),internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,13,13
HUACHACALLA,internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,1,1
HUANUNI,internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,1197,1197
HUARACAJE,internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,42,42
ICLA,internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,29,29
IRUPANA (VILLA DE LANZA),internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,28,28
IXIAMAS,internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,37,37
LA ASUNTA,internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,39,39
LA GUARDIA,internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,556,556
LA PAZ,internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,45233,45233
LAGUNILLAS,internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,9,9
LLALLAGUA,internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,699,699
LURIBAY,internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,1,1
MACHARETI,internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,18,18
MAGDALENA,internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,146,146
MAIRANA,internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,43,43
MAPIRI,internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,42,42
MINEROS,internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,69,69
MIZQUE,internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,149,149
MOCOMOCO,internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,3,3
MOJOCOYA,internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,40,40
MONTEAGUDO,internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,533,533
MONTERO,internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,4638,4638
MORO MORO,internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,1,1
OCURI,internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,2,2
OMEREQUE,internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,35,35
ORURO,internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,8565,8565
PADILLA,internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,195,195
PAILON,internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,142,142
PALCA,internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,2,2
PALOS BLANCOS,internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,49,49
PASORAPA,internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,2,2
PATACAMAYA,internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,31,31
PELECHUCO,internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,1,1
POCOATA,internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,3,3
POCONA,internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,6,6
POJO (CBBA),internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,14,14
PORTACHUELO,internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,430,430
POTOSI,internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,7965,7965
PRESTO,internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,23,23
PUCARANI,internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,4,4
PUERTO GONZALO MORENO,internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,2,2
PUERTO QUIJARRO,internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,201,201
PUERTO RICO,internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,62,62
PUERTO SUAREZ,internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,66,66
PUERTO VILLARROEL,internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,698,698
PUNA,internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,5,5
PUNATA,internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,778,778
QUILLACOLLO,internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,1077,1077
QUIRUSILLAS,internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,2,2
RAVELO,internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,1,1
REYES,internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,119,119
RIBERALTA,internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,1948,1948
ROBORE,internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,331,331
RURRENABAQUE,internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,249,249
SACABA,internaciones dias camas,dias camas ocupadas otros servicios,2021-08-01,2143,2143
