municipality,group,variable,month,Días camas disponibles otros servicios,TOTAL
AYOPAYA (V. DE INDEPENDENCIA),internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,713,713
AZURDUY,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,651,651
BAURES,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,62,62
BELEN DE ANDAMARCA,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,62,62
BERMEJO,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,3168,3168
BETANZOS,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,589,589
BOLIVAR,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,124,124
BOYUIBE,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,341,341
BUENA VISTA,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,383,383
CABEZAS,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,270,270
CAIROMA,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,246,246
"CAIZA ""D""",internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,341,341
CAJUATA,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,62,62
CAMARGO,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,1704,1704
CAMATAQUI (C. VILLA ABECIA),internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,186,186
CAMIRI,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,3373,3373
CAPINOTA,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,651,651
CAQUIAVIRI,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,31,31
CARACOLLO,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,93,93
CARANAVI,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,868,868
CARAPARI,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,1395,1395
CARIPUYO,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,31,31
CARMEN RIVERO TORREZ,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,216,216
CHALLAPATA,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,1395,1395
CHAQUI,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,217,217
CHARAGUA,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,1135,1135
CHAYANTA,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,155,155
CHIMORE,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,139,139
CHULUMANI (V. DE LA LIBERTAD),internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,806,806
CHUMA,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,186,186
CHUQUIHUTA AYLLU JUCUMANI,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,29,29
CKOCHAS,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,248,248
CLIZA,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,465,465
COBIJA,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,6050,6050
COCAPATA,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,310,310
COCHABAMBA,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,58396,58396
COLCAPIRHUA,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,1860,1860
"COLCHA ""K""",internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,124,124
COLLANA,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,31,31
COLOMI,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,340,340
COLPA BELGICA,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,93,93
COLQUECHACA,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,341,341
COMARAPA,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,434,434
CONCEPCION,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,912,912
COROICO,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,992,992
CORQUE,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,31,31
COTAGAITA,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,120,120
COTOCA,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,1684,1684
CUATRO CAÑADAS,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,806,806
CUCHUMUELA (V. G. VILLARROEL),internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,372,372
CUEVO,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,186,186
CULPINA,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,310,310
CURAHUARA DE CARANGAS,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,279,279
EL ALTO,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,32216,32216
EL PUENTE(STC),internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,186,186
EL TORNO,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,806,806
EL VILLAR,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,248,248
ENTRE RIOS TRJ,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,496,496
ENTRE RIOS CBBA,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,1272,1272
ESCOMA,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,372,372
EUCALIPTUS,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,61,61
EXALTACION,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,31,31
FERNANDEZ ALONSO,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,30,30
FILADELFIA,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,27,27
GRAL. J.J. PEREZ (CHARAZANI),internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,31,31
GUANAY,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,186,186
GUAYARAMERIN,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,2046,2046
GUTIERREZ,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,950,950
HUACARETA,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,518,518
HUACAYA (VILLA DE HUACAYA),internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,278,278
HUACHACALLA,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,3,3
HUANUNI,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,2418,2418
HUARACAJE,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,62,62
HUARINA,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,93,93
HUMANATA,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,62,62
ICLA,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,434,434
INCAHUASI,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,310,310
IRUPANA (VILLA DE LANZA),internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,372,372
IXIAMAS,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,180,180
JESUS DE MACHACA,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,558,558
LA ASUNTA,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,240,240
LA GUARDIA,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,3503,3503
LA PAZ,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,73076,73076
LAGUNILLAS,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,50,50
LAS CARRERAS,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,372,372
LLALLAGUA,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,1085,1085
LORETO,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,2,2
LURIBAY,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,122,122
MACHARETI,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,372,372
MAGDALENA,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,271,271
MAIRANA,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,155,155
MAPIRI,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,124,124
MINEROS,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,548,548
MIZQUE,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,1769,1769
MOJOCOYA,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,279,279
MONTEAGUDO,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,1997,1997
MONTERO,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,6417,6417
MOROCHATA,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,93,93
OCURI,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,744,744
OMEREQUE,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,217,217
ORURO,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,19891,19891
PADILLA,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,589,589
PAILON,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,306,306
PALCA,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,61,61
PALOS BLANCOS,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,310,310
PAMPA GRANDE,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,62,62
PASORAPA,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,186,186
PATACAMAYA,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,199,199
PAZÑA,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,62,62
POCOATA,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,806,806
POCONA,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,403,403
POJO (CBBA),internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,372,372
PORCO,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,89,89
POROMA,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,959,959
PORONGO,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,60,60
PORTACHUELO,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,2108,2108
PORVENIR,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,124,124
POTOSI,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,20336,20336
PRESTO,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,527,527
PUCARANI,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,651,651
PUERTO GONZALO MORENO,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,180,180
PUERTO PEREZ,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,31,31
PUERTO QUIJARRO,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,730,730
PUERTO RICO,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,522,522
PUERTO SUAREZ,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,485,485
PUERTO VILLARROEL,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,1604,1604
PUNA,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,217,217
PUNATA,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,1953,1953
QUILLACOLLO,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,4232,4232
RAQAYPAMPA(ETA),internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,124,124
RAVELO,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,713,713
REYES,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,186,186
RIBERALTA,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,3255,3255
ROBORE,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,1335,1335
RURRENABAQUE,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,434,434
SABAYA,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,372,372
SACABA,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,3875,3875
SACABAMBA,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,123,123
SACACA,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,370,370
SAIPINA,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,241,241
SALINAS DE GARCI MENDOZA,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,217,217
SAMAIPATA,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,93,93
SAN ANDRES DE MACHACA,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,31,31
SAN ANTONIO DE LOMERIO,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,118,118
SAN BORJA,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,668,668
SAN BUENA VENTURA,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,31,31
SAN CARLOS,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,31,31
SAN IGNACIO,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,836,836
SAN IGNACIO DE VELASCO,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,2790,2790
SAN JAVIER(STC),internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,110,110
SAN JOAQUIN,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,124,124
SAN JOSE DE CHIQUITOS,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,961,961
SAN JUAN DE YAPACANI,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,1035,1035
SAN JULIAN,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,1497,1497
SAN LUCAS,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,1239,1239
SAN MATIAS,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,652,652
SAN MIGUEL DE VELASCO,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,186,186
SAN PEDRO,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,651,651
SAN PEDRO DE BUENA VISTA,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,216,216
SAN PEDRO DE MACHA,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,465,465
SAN PEDRO DE TIQUINA,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,60,60
SAN RAFAEL,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,186,186
SAN RAMON SCZ,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,310,310
SANTA ANA,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,620,620
SANTA CRUZ DE LA SIERRA,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,62876,62876
SANTA ROSA,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,979,979
SANTA ROSA DEL SARA,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,340,340
SANTIVAÑES,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,279,279
SENA,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,120,120
SHINAOTA,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,642,642
SICA SICA (VILLA AROMA),internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,62,62
SOPACHUY,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,253,253
SORATA,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,248,248
SUCRE,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,40750,40750
TACOBAMBA,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,63,63
TACOPAYA,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,804,804
TAPACARI,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,93,93
TARABUCO,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,589,589
TARIJA,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,20351,20351
TARVITA,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,679,679
TINGUIPAYA,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,1,1
TIPUANI,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,93,93
TIQUIPAYA,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,341,341
TIRAQUE (CBBA),internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,93,93
TOCO,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,186,186
TOLATA,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,60,60
TOMAVE,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,204,204
TOMINA,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,558,558
TORO TORO,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,310,310
TOTORA(CBBA),internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,744,744
TOTORA(ORR),internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,186,186
TRINIDAD,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,7539,7539
TUPIZA,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,1891,1891
URUBICHA,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,93,93
UYUNI,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,1767,1767
VACAS,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,124,124
VALLEGRANDE,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,609,609
VIACHA,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,2387,2387
VILA VILA,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,279,279
VILLA CHARCAS,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,248,248
VILLA MONTES,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,1209,1209
VILLA RIVERO,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,93,93
VILLA SERRANO,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,341,341
VILLA TUNARI,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,2478,2478
VILLA VACA GUZMAN (MUYUPAMPA),internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,155,155
VILLAZON,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,1273,1273
VINTO,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,868,868
WARNES,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,9,9
YACO,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,62,62
YACUIBA,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,8615,8615
YAMPARAEZ,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,217,217
YAPACANI,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,1029,1029
YOCALLA,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,123,123
YOTALA,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,217,217
ZUDAÑEZ,internaciones dias camas,dias camas disponibles otros servicios,2021-07-01,186,186
ACACIO,internaciones dias camas,dias camas disponibles otros servicios,2021-08-01,62,62
ACHACACHI,internaciones dias camas,dias camas disponibles otros servicios,2021-08-01,558,558
ACHOCALLA,internaciones dias camas,dias camas disponibles otros servicios,2021-08-01,240,240
AIQUILE,internaciones dias camas,dias camas disponibles otros servicios,2021-08-01,961,961
ALALAY,internaciones dias camas,dias camas disponibles otros servicios,2021-08-01,32,32
ALCALA,internaciones dias camas,dias camas disponibles otros servicios,2021-08-01,93,93
ANTEQUERA,internaciones dias camas,dias camas disponibles otros servicios,2021-08-01,31,31
ANZALDO,internaciones dias camas,dias camas disponibles otros servicios,2021-08-01,365,365
APOLO,internaciones dias camas,dias camas disponibles otros servicios,2021-08-01,496,496
ARANI,internaciones dias camas,dias camas disponibles otros servicios,2021-08-01,31,31
ARBIETO,internaciones dias camas,dias camas disponibles otros servicios,2021-08-01,90,90
ARQUE,internaciones dias camas,dias camas disponibles otros servicios,2021-08-01,93,93
ASCENCION DE GUARAYOS,internaciones dias camas,dias camas disponibles otros servicios,2021-08-01,1173,1173
ATOCHA,internaciones dias camas,dias camas disponibles otros servicios,2021-08-01,491,491
AYOPAYA (V. DE INDEPENDENCIA),internaciones dias camas,dias camas disponibles otros servicios,2021-08-01,713,713
AZURDUY,internaciones dias camas,dias camas disponibles otros servicios,2021-08-01,636,636
BELEN DE ANDAMARCA,internaciones dias camas,dias camas disponibles otros servicios,2021-08-01,64,64
BERMEJO,internaciones dias camas,dias camas disponibles otros servicios,2021-08-01,9168,9168
BETANZOS,internaciones dias camas,dias camas disponibles otros servicios,2021-08-01,589,589
BOLIVAR,internaciones dias camas,dias camas disponibles otros servicios,2021-08-01,124,124
BOYUIBE,internaciones dias camas,dias camas disponibles otros servicios,2021-08-01,341,341
BUENA VISTA,internaciones dias camas,dias camas disponibles otros servicios,2021-08-01,378,378
CABEZAS,internaciones dias camas,dias camas disponibles otros servicios,2021-08-01,270,270
CAIROMA,internaciones dias camas,dias camas disponibles otros servicios,2021-08-01,240,240
"CAIZA ""D""",internaciones dias camas,dias camas disponibles otros servicios,2021-08-01,372,372
CAJUATA,internaciones dias camas,dias camas disponibles otros servicios,2021-08-01,93,93
CAMARGO,internaciones dias camas,dias camas disponibles otros servicios,2021-08-01,1767,1767
CAMATAQUI (C. VILLA ABECIA),internaciones dias camas,dias camas disponibles otros servicios,2021-08-01,186,186
CAMIRI,internaciones dias camas,dias camas disponibles otros servicios,2021-08-01,3355,3355
CAPINOTA,internaciones dias camas,dias camas disponibles otros servicios,2021-08-01,651,651
CAQUIAVIRI,internaciones dias camas,dias camas disponibles otros servicios,2021-08-01,31,31
CARACOLLO,internaciones dias camas,dias camas disponibles otros servicios,2021-08-01,93,93
CARANAVI,internaciones dias camas,dias camas disponibles otros servicios,2021-08-01,868,868
CARAPARI,internaciones dias camas,dias camas disponibles otros servicios,2021-08-01,1395,1395
CARIPUYO,internaciones dias camas,dias camas disponibles otros servicios,2021-08-01,31,31
CARMEN RIVERO TORREZ,internaciones dias camas,dias camas disponibles otros servicios,2021-08-01,273,273
CHALLAPATA,internaciones dias camas,dias camas disponibles otros servicios,2021-08-01,1395,1395
CHAQUI,internaciones dias camas,dias camas disponibles otros servicios,2021-08-01,217,217
CHARAGUA,internaciones dias camas,dias camas disponibles otros servicios,2021-08-01,1144,1144
CHAYANTA,internaciones dias camas,dias camas disponibles otros servicios,2021-08-01,153,153
CHIMORE,internaciones dias camas,dias camas disponibles otros servicios,2021-08-01,141,141
CHULUMANI (V. DE LA LIBERTAD),internaciones dias camas,dias camas disponibles otros servicios,2021-08-01,806,806
CHUMA,internaciones dias camas,dias camas disponibles otros servicios,2021-08-01,93,93
CHUQUIHUTA AYLLU JUCUMANI,internaciones dias camas,dias camas disponibles otros servicios,2021-08-01,30,30
CKOCHAS,internaciones dias camas,dias camas disponibles otros servicios,2021-08-01,248,248
CLIZA,internaciones dias camas,dias camas disponibles otros servicios,2021-08-01,465,465
COBIJA,internaciones dias camas,dias camas disponibles otros servicios,2021-08-01,6046,6046
COCAPATA,internaciones dias camas,dias camas disponibles otros servicios,2021-08-01,310,310
COCHABAMBA,internaciones dias camas,dias camas disponibles otros servicios,2021-08-01,58678,58678
COLCAPIRHUA,internaciones dias camas,dias camas disponibles otros servicios,2021-08-01,1860,1860
"COLCHA ""K""",internaciones dias camas,dias camas disponibles otros servicios,2021-08-01,124,124
COLLANA,internaciones dias camas,dias camas disponibles otros servicios,2021-08-01,31,31
COLOMI,internaciones dias camas,dias camas disponibles otros servicios,2021-08-01,310,310
COLPA BELGICA,internaciones dias camas,dias camas disponibles otros servicios,2021-08-01,93,93
COLQUECHACA,internaciones dias camas,dias camas disponibles otros servicios,2021-08-01,310,310
COMARAPA,internaciones dias camas,dias camas disponibles otros servicios,2021-08-01,434,434
CONCEPCION,internaciones dias camas,dias camas disponibles otros servicios,2021-08-01,880,880
COROICO,internaciones dias camas,dias camas disponibles otros servicios,2021-08-01,992,992
COTAGAITA,internaciones dias camas,dias camas disponibles otros servicios,2021-08-01,62,62
COTOCA,internaciones dias camas,dias camas disponibles otros servicios,2021-08-01,1395,1395
CUATRO CAÑADAS,internaciones dias camas,dias camas disponibles otros servicios,2021-08-01,589,589
CUCHUMUELA (V. G. VILLARROEL),internaciones dias camas,dias camas disponibles otros servicios,2021-08-01,372,372
CUEVO,internaciones dias camas,dias camas disponibles otros servicios,2021-08-01,186,186
CULPINA,internaciones dias camas,dias camas disponibles otros servicios,2021-08-01,279,279
CURAHUARA DE CARANGAS,internaciones dias camas,dias camas disponibles otros servicios,2021-08-01,279,279
DESAGUADERO,internaciones dias camas,dias camas disponibles otros servicios,2021-08-01,248,248
EL ALTO,internaciones dias camas,dias camas disponibles otros servicios,2021-08-01,29215,29215
EL PUENTE(STC),internaciones dias camas,dias camas disponibles otros servicios,2021-08-01,186,186
EL TORNO,internaciones dias camas,dias camas disponibles otros servicios,2021-08-01,781,781
EL VILLAR,internaciones dias camas,dias camas disponibles otros servicios,2021-08-01,248,248
ENTRE RIOS TRJ,internaciones dias camas,dias camas disponibles otros servicios,2021-08-01,496,496
ENTRE RIOS CBBA,internaciones dias camas,dias camas disponibles otros servicios,2021-08-01,1334,1334
ESCOMA,internaciones dias camas,dias camas disponibles otros servicios,2021-08-01,372,372
EUCALIPTUS,internaciones dias camas,dias camas disponibles otros servicios,2021-08-01,62,62
EXALTACION,internaciones dias camas,dias camas disponibles otros servicios,2021-08-01,31,31
FILADELFIA,internaciones dias camas,dias camas disponibles otros servicios,2021-08-01,26,26
GRAL. J.J. PEREZ (CHARAZANI),internaciones dias camas,dias camas disponibles otros servicios,2021-08-01,31,31
GUANAY,internaciones dias camas,dias camas disponibles otros servicios,2021-08-01,186,186
GUAYARAMERIN,internaciones dias camas,dias camas disponibles otros servicios,2021-08-01,15457,15457
GUTIERREZ,internaciones dias camas,dias camas disponibles otros servicios,2021-08-01,620,620
HUACARETA,internaciones dias camas,dias camas disponibles otros servicios,2021-08-01,412,412
HUACAYA (VILLA DE HUACAYA),internaciones dias camas,dias camas disponibles otros servicios,2021-08-01,235,235
HUACHACALLA,internaciones dias camas,dias camas disponibles otros servicios,2021-08-01,93,93
HUANUNI,internaciones dias camas,dias camas disponibles otros servicios,2021-08-01,2418,2418
HUARACAJE,internaciones dias camas,dias camas disponibles otros servicios,2021-08-01,62,62
HUARINA,internaciones dias camas,dias camas disponibles otros servicios,2021-08-01,123,123
ICLA,internaciones dias camas,dias camas disponibles otros servicios,2021-08-01,465,465
INCAHUASI,internaciones dias camas,dias camas disponibles otros servicios,2021-08-01,310,310
IRUPANA (VILLA DE LANZA),internaciones dias camas,dias camas disponibles otros servicios,2021-08-01,372,372
IXIAMAS,internaciones dias camas,dias camas disponibles otros servicios,2021-08-01,180,180
JESUS DE MACHACA,internaciones dias camas,dias camas disponibles otros servicios,2021-08-01,558,558
LA ASUNTA,internaciones dias camas,dias camas disponibles otros servicios,2021-08-01,240,240
LA GUARDIA,internaciones dias camas,dias camas disponibles otros servicios,2021-08-01,3189,3189
LA PAZ,internaciones dias camas,dias camas disponibles otros servicios,2021-08-01,78685,78685
LAGUNILLAS,internaciones dias camas,dias camas disponibles otros servicios,2021-08-01,22,22
LAS CARRERAS,internaciones dias camas,dias camas disponibles otros servicios,2021-08-01,372,372
LLALLAGUA,internaciones dias camas,dias camas disponibles otros servicios,2021-08-01,1085,1085
LURIBAY,internaciones dias camas,dias camas disponibles otros servicios,2021-08-01,245,245
MACHARETI,internaciones dias camas,dias camas disponibles otros servicios,2021-08-01,372,372
MAGDALENA,internaciones dias camas,dias camas disponibles otros servicios,2021-08-01,248,248
MAIRANA,internaciones dias camas,dias camas disponibles otros servicios,2021-08-01,155,155
MAPIRI,internaciones dias camas,dias camas disponibles otros servicios,2021-08-01,124,124
MINEROS,internaciones dias camas,dias camas disponibles otros servicios,2021-08-01,531,531
MIZQUE,internaciones dias camas,dias camas disponibles otros servicios,2021-08-01,1765,1765
MOCOMOCO,internaciones dias camas,dias camas disponibles otros servicios,2021-08-01,123,123
