,group,variable,month,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO REPETIDO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO REPETIDO,TOTALES,TOTALES,TOTALES
LA ASUNTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,3,3,21,26,24,29,53
LA GUARDIA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,0,2,4,8,4,10,14
LA PAZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,1,7,4,7,5,14,19
LA RIVERA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,0,0,1,0,1,0,1
LAGUNILLAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,0,1,6,9,6,10,16
LAJA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,0,2,5,8,5,10,15
LAS CARRERAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,0,0,2,2,2,2,4
LICOMA PAMPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,0,0,0,3,0,3,3
LLALLAGUA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,63,58,155,147,218,205,423
LLICA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,1,0,2,3,3,3,6
LURIBAY,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,3,1,12,8,15,9,24
MACHACAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,0,3,3,1,3,4,7
MACHARETI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,0,1,8,15,8,16,24
MALLA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,1,0,6,8,7,8,15
MAPIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,0,0,8,7,8,7,15
MECAPACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,0,0,12,7,12,7,19
MINEROS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,0,1,1,3,1,4,5
MIZQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,1,2,43,33,44,35,79
MOCOMOCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,7,7,26,26,33,33,66
MOJINETE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,0,1,0,1,0,2,2
MOJOCOYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,1,1,13,9,14,10,24
MONTEAGUDO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,0,2,10,7,10,9,19
MONTERO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,0,0,3,1,3,1,4
MORO MORO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,1,0,2,0,3,0,3
MOROCHATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,4,1,48,67,52,68,120
NACEBE (SANTA ROSA DEL ABUNA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,0,0,9,4,9,4,13
NUEVO MANOA (NUEVA ESPERANZA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,0,0,3,3,3,3,6
OCURI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,8,10,38,54,46,64,110
OMEREQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,2,0,23,12,25,12,37
ORURO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,20,31,98,67,118,98,216
PADCAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,0,2,6,5,6,7,13
PADILLA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,0,1,17,15,17,16,33
PALCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,5,6,12,15,17,21,38
PALOS BLANCOS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,2,0,2,2,4,2,6
PAMPA AULLAGAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,0,1,2,3,2,4,6
PAMPA GRANDE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,0,0,6,0,6,0,6
PAPEL PAMPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,5,3,4,7,9,10,19
PASORAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,1,0,3,2,4,2,6
PATACAMAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,1,0,12,6,13,6,19
PAZÑA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,0,1,5,2,5,3,8
PELECHUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,2,1,1,2,3,3,6
POCOATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,12,14,85,89,97,103,200
POCONA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,0,2,15,26,15,28,43
POJO (CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,2,0,5,7,7,7,14
POOPO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,0,0,3,2,3,2,5
PORCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,1,3,4,6,5,9,14
POROMA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,5,6,59,52,64,58,122
PORONGO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,2,5,8,2,10,7,17
PORVENIR,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,4,1,49,1,53,2,55
POSTRER VALLE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,0,0,1,1,1,1,2
POTOSI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,23,18,88,75,111,93,204
PRESTO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,1,1,19,28,20,29,49
PUCARANI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,9,14,35,38,44,52,96
PUERTO ACOSTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,5,4,18,19,23,23,46
PUERTO CARABUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,5,8,16,17,21,25,46
PUERTO GONZALO MORENO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,1,0,6,5,7,5,12
PUERTO PEREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,4,6,23,32,27,38,65
PUERTO RICO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,2,2,7,5,9,7,16
PUERTO SUAREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,1,0,0,0,1,0,1
PUERTO VILLARROEL,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,0,1,12,11,12,12,24
PUNA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,2,5,60,73,62,78,140
PUNATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,2,3,36,24,38,27,65
QUILLACOLLO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,76,86,212,223,288,309,597
QUIME,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,1,1,4,5,5,6,11
RAVELO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,4,3,75,66,79,69,148
REYES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,1,1,2,3,3,4,7
RIBERALTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,28,2,146,8,174,10,184
ROBORE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,1,0,0,1,1,1,2
RURRENABAQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,1,0,0,0,1,0,1
SABAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,0,0,5,4,5,4,9
SACABA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,6,8,59,72,65,80,145
SACABAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,0,0,4,2,4,2,6
SACACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,5,8,64,62,69,70,139
SAIPINA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,0,0,3,3,3,3,6
SALINAS DE GARCI MENDOZA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,0,3,38,18,38,21,59
SAMAIPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,0,0,8,4,8,4,12
SAN AGUSTIN,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,0,1,0,0,0,1,1
SAN ANDRES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,5,0,1,0,6,0,6
SAN ANDRES DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,5,1,6,6,11,7,18
SAN ANTONIO DE LOMERIO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,1,1,14,20,15,21,36
SAN BENITO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,3,0,1,1,4,1,5
SAN BORJA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,6,5,14,15,20,20,40
SAN BUENA VENTURA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,1,0,7,5,8,5,13
SAN IGNACIO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,0,0,0,2,0,2,2
SAN IGNACIO DE VELASCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,3,2,31,43,34,45,79
SAN JAVIER(BNI),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,0,1,0,0,0,1,1
SAN JAVIER(STC),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,0,0,13,7,13,7,20
SAN JOAQUIN,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,0,0,1,1,1,1,2
SAN JOSE DE CHIQUITOS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,5,4,9,9,14,13,27
SAN JUAN DE YAPACANI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,1,1,5,3,6,4,10
SAN JULIAN,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,8,9,14,16,22,25,47
SAN LORENZO(PND),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,1,0,1,8,2,8,10
SAN LORENZO(TJA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,1,0,8,9,9,9,18
SAN LUCAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,7,2,112,93,119,95,214
SAN MIGUEL DE VELASCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,0,0,7,10,7,10,17
SAN PEDRO DE BUENA VISTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,11,14,115,77,126,91,217
SAN PEDRO DE CURAHUARA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,2,0,0,0,2,0,2
SAN PEDRO DE QUEMES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,0,0,0,1,0,1,1
SAN PEDRO DE TIQUINA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,0,1,3,5,3,6,9
SAN PEDRO(PND),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,0,1,8,10,8,11,19
SAN RAFAEL,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,0,1,5,5,5,6,11
SAN RAMON SCZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,0,0,2,4,2,4,6
SANTA CRUZ DE LA SIERRA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,10,14,50,46,60,60,120
SANTA ROSA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,3,1,0,0,3,1,4
SANTA ROSA DEL SARA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,0,0,3,2,3,2,5
SANTIAGO DE CALLAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,4,0,2,4,6,4,10
SANTIAGO DE HUARI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,3,5,21,13,24,18,42
SANTIAGO DE HUATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,0,4,4,1,4,5,9
SANTIAGO DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,0,0,1,0,1,0,1
SANTIVAÑES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,1,1,1,3,2,4,6
SANTUARIO DE QUILLACAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,2,1,9,12,11,13,24
SAPAHAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,3,1,11,13,14,14,28
SENA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,3,5,10,3,13,8,21
SHINAOTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,0,0,3,1,3,1,4
SICA SICA (VILLA AROMA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,9,1,13,8,22,9,31
SICAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,0,2,0,6,0,8,8
SIPE SIPE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,3,5,31,31,34,36,70
SOPACHUY,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,0,0,42,26,42,26,68
SORACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,5,2,25,9,30,11,41
SORATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,6,3,61,60,67,63,130
SUCRE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,2,3,27,18,29,21,50
TACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,0,0,2,0,2,0,2
TACOBAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,5,0,26,24,31,24,55
TACOPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,5,2,27,25,32,27,59
TAHUA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,0,0,3,0,3,0,3
TAPACARI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,5,6,92,75,97,81,178
TARABUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,3,1,56,48,59,49,108
TARACO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,0,1,3,4,3,5,8
TARATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,2,0,10,14,12,14,26
TARIJA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,44,51,113,110,157,161,318
TARVITA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,4,1,50,42,54,43,97
TEOPONTE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,1,2,32,12,33,14,47
TIAWANACU,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,2,1,4,3,6,4,10
TINGUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,2,24,94,83,96,107,203
TIPUANI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,0,0,1,2,1,2,3
TIQUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,10,15,47,55,57,70,127
TIRAQUE (CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,2,3,43,29,45,32,77
TITO YUPANQUI (PARQUIPUJIO),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,1,0,0,0,1,0,1
TOCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,0,0,3,7,3,7,10
TOLATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,0,1,6,4,6,5,11
TOLEDO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,1,5,17,3,18,8,26
TOMAVE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,7,4,26,34,33,38,71
TOMINA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,3,2,14,14,17,16,33
TORO TORO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,4,3,52,42,56,45,101
TOTORA(CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,15,6,33,24,48,30,78
TOTORA(ORR),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,0,1,2,9,2,10,12
TRIGAL,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,0,0,1,3,1,3,4
TRINIDAD,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,1,0,8,0,9,0,9
TUPIZA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,3,4,28,19,31,23,54
TURCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,0,0,1,0,1,0,1
UMALA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,4,4,21,22,25,26,51
UNCIA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,7,5,36,30,43,35,78
URIONDO (A. CONCEPCION),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,1,1,1,9,2,10,12
UYUNI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,5,5,13,27,18,32,50
VACAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,0,1,8,2,8,3,11
VALLEGRANDE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,0,2,5,7,5,9,14
VIACHA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,6,5,6,7,12,12,24
VILA VILA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,6,4,8,7,14,11,25
VILLA CHARCAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,0,3,21,29,21,32,53
VILLA MONTES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,1,1,5,7,6,8,14
VILLA NUEVA (LOMA ALTA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,0,0,0,2,0,2,2
VILLA RIVERO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,2,0,1,0,3,0,3
VILLA SERRANO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,1,1,18,21,19,22,41
VILLA TUNARI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,3,6,35,44,38,50,88
VILLA VACA GUZMAN (MUYUPAMPA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,0,0,19,11,19,11,30
VILLAZON,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,6,2,12,13,18,15,33
VINTO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,7,2,101,77,108,79,187
VITICHI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,2,1,12,11,14,12,26
WALDO BALLIVIAN,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,0,3,0,0,0,3,3
WARNES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,3,1,3,5,6,6,12
YACO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,2,2,6,17,8,19,27
YACUIBA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,13,10,21,18,34,28,62
YAMPARAEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,0,1,10,7,10,8,18
YAPACANI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,12,7,114,82,126,89,215
YOCALLA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,1,3,10,16,11,19,30
YOTALA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,0,0,21,22,21,22,43
YUNCHARA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,5,0,27,26,32,26,58
YUNGUYO DE LITORAL,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,1,0,0,3,1,3,4
ZUDAÑEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-07-01,1,0,20,31,21,31,52
ACACIO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-08-01,7,7,26,18,33,25,58
ACHACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-08-01,5,4,18,11,23,15,38
ACHOCALLA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-08-01,9,9,69,67,78,76,154
AIQUILE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-08-01,4,6,56,39,60,45,105
ALALAY,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-08-01,1,4,8,5,9,9,18
ALCALA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-08-01,0,0,8,7,8,7,15
ALTO BENI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-08-01,0,0,4,4,4,4,8
ANCORAIMES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-08-01,4,5,14,12,18,17,35
ANDAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-08-01,0,0,10,10,10,10,20
ANTEQUERA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-08-01,1,1,3,4,4,5,9
ANZALDO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-08-01,0,0,15,18,15,18,33
APOLO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-08-01,2,5,12,11,14,16,30
ARAMPAMPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-08-01,2,4,16,16,18,20,38
ARANI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-08-01,0,0,13,6,13,6,19
ARBIETO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-08-01,5,3,30,28,35,31,66
ARQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-08-01,3,2,33,25,36,27,63
ATOCHA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-08-01,2,0,14,3,16,3,19
AUCAPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-08-01,1,0,0,0,1,0,1
AYATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-08-01,2,5,12,6,14,11,25
AYO AYO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-08-01,2,3,2,0,4,3,7
AYOPAYA (V. DE INDEPENDENCIA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-08-01,5,3,67,53,72,56,128
AZURDUY,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-08-01,5,5,31,29,36,34,70
BATALLAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-08-01,8,6,11,17,19,23,42
BAURES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-08-01,0,0,4,1,4,1,5
BELEN DE ANDAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-08-01,1,0,3,2,4,2,6
BELEN DE URMIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-08-01,2,2,6,6,8,8,16
BELLA FLOR,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-08-01,0,1,5,4,5,5,10
BERMEJO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-08-01,0,2,7,5,7,7,14
