municipality,group,variable,month,RN con alojamiento conjunto,TOTAL
CAPINOTA,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,18,18
CARACOLLO,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,11,11
CARANAVI,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,64,64
CARAPARI,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,7,7
CARIPUYO,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,2,2
CARMEN RIVERO TORREZ,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,3,3
CHALLAPATA,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,44,44
CHAQUI,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,2,2
CHAYANTA,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,4,4
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,2,2
CHUMA,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,2,2
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,10,10
CKOCHAS,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,4,4
CLIZA,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,49,49
COBIJA,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,119,119
COCHABAMBA,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,1098,1098
COLCAPIRHUA,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,64,64
"COLCHA ""K""",atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,3,3
COLQUECHACA,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,17,17
COMARAPA,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,34,34
CONCEPCION,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,33,33
COROICO,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,8,8
COTAGAITA,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,2,2
COTOCA,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,79,79
CUATRO CAÑADAS,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,19,19
CURVA,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,1,1
EL ALTO,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,1409,1409
EL PUENTE(STC),atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,4,4
EL TORNO,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,102,102
EL VILLAR,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,3,3
ENTRE RIOS TRJ,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,5,5
ESCOMA,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,3,3
EUREKA (SANTOS MERCADO),atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,1,1
FERNANDEZ ALONSO,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,4,4
FILADELFIA,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,2,2
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,1,1
GUANAY,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,10,10
GUAYARAMERIN,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,86,86
HUACARETA,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,2,2
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,1,1
HUANUNI,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,28,28
HUARACAJE,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,7,7
LA GUARDIA,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,52,52
LA PAZ,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,879,879
LAGUNILLAS,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,1,1
LLALLAGUA,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,61,61
LLICA,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,1,1
MAGDALENA,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,18,18
MAIRANA,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,10,10
MIZQUE,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,13,13
MONTEAGUDO,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,42,42
MONTERO,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,54,54
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,2,2
ORURO,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,599,599
PADCAYA,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,1,1
PADILLA,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,17,17
PAILON,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,50,50
PALOS BLANCOS,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,1,1
PAMPA GRANDE,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,5,5
PATACAMAYA,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,15,15
PELECHUCO,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,2,2
POCOATA,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,13,13
PORCO,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,9,9
PORONGO,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,1,1
PORTACHUELO,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,32,32
PORVENIR,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,4,4
POTOSI,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,226,226
PUERTO QUIJARRO,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,16,16
PUERTO RICO,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,10,10
PUERTO SILES,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,1,1
PUERTO VILLARROEL,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,141,141
PUNA,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,4,4
PUNATA,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,48,48
QUILLACOLLO,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,160,160
RAVELO,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,7,7
REYES,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,11,11
RIBERALTA,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,253,253
ROBORE,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,28,28
RURRENABAQUE,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,30,30
SACABA,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,138,138
SACACA,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,19,19
SAIPINA,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,3,3
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,3,3
SAN AGUSTIN,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,1,1
SAN ANDRES,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,5,5
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,2,2
SAN BORJA,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,68,68
SAN BUENA VENTURA,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,11,11
SAN CARLOS,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,40,40
SAN IGNACIO,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,32,32
SAN IGNACIO DE VELASCO,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,82,82
SAN JAVIER(STC),atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,31,31
SAN JOAQUIN,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,5,5
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,35,35
SAN JUAN DE YAPACANI,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,2,2
SAN JULIAN,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,45,45
SAN LORENZO(PND),atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,3,3
SAN LORENZO(TJA),atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,7,7
SAN LUCAS,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,35,35
SAN MATIAS,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,15,15
SAN MIGUEL DE VELASCO,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,11,11
SAN PEDRO,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,2,2
SAN RAFAEL,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,5,5
SAN RAMON BENI,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,8,8
SAN RAMON SCZ,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,13,13
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,2052,2052
SANTA ROSA DEL SARA,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,13,13
SENA,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,6,6
SIPE SIPE,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,42,42
SOPACHUY,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,6,6
SUCRE,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,424,424
TARABUCO,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,7,7
TARIJA,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,429,429
TARVITA,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,2,2
TIQUIPAYA,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,83,83
TOMAVE,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,4,4
TOMINA,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,5,5
TORO TORO,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,4,4
TOTORA(CBBA),atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,23,23
TRINIDAD,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,362,362
TUPIZA,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,57,57
UNCIA,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,15,15
URUBICHA,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,4,4
UYUNI,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,32,32
VALLEGRANDE,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,30,30
VIACHA,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,38,38
VILLA MONTES,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,74,74
VILLA NUEVA (LOMA ALTA),atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,1,1
VILLA SERRANO,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,2,2
VILLA TUNARI,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,94,94
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,1,1
VILLAZON,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,46,46
VINTO,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,34,34
VITICHI,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,3,3
WARNES,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,14,14
YACUIBA,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,30,30
YAPACANI,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,94,94
YOCALLA,atencion de partos en servicios,rn con alojamiento conjunto,2019-05-01,1,1
ACHACACHI,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,27,27
AIQUILE,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,20,20
ANTEQUERA,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,1,1
APOLO,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,15,15
ASCENCION DE GUARAYOS,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,51,51
ATOCHA,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,3,3
AUCAPATA,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,1,1
AYATA,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,6,6
AZURDUY,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,5,5
BAURES,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,2,2
BELLA FLOR,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,1,1
BERMEJO,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,25,25
BUENA VISTA,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,1,1
CABEZAS,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,20,20
"CAIZA ""D""",atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,4,4
CAMARGO,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,7,7
CAMIRI,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,11,11
CAPINOTA,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,15,15
CARACOLLO,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,14,14
CARANAVI,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,55,55
CARMEN RIVERO TORREZ,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,8,8
CHALLAPATA,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,47,47
CHAQUI,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,3,3
CHARAGUA,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,6,6
CHAYANTA,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,6,6
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,18,18
CHUMA,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,2,2
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,5,5
CKOCHAS,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,6,6
CLIZA,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,38,38
COBIJA,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,113,113
COCHABAMBA,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,1050,1050
COLCAPIRHUA,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,53,53
"COLCHA ""K""",atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,1,1
COLQUECHACA,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,3,3
COMARAPA,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,24,24
CONCEPCION,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,38,38
COROICO,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,18,18
COTAGAITA,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,5,5
COTOCA,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,76,76
CUATRO CAÑADAS,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,22,22
EL ALTO,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,1279,1279
EL PUENTE(STC),atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,9,9
EL TORNO,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,101,101
EL VILLAR,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,2,2
ENTRE RIOS TRJ,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,14,14
ESCOMA,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,5,5
FERNANDEZ ALONSO,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,4,4
FILADELFIA,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,4,4
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,2,2
GUAYARAMERIN,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,65,65
HUACARETA,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,7,7
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,2,2
HUANUNI,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,23,23
HUARACAJE,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,2,2
LA GUARDIA,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,53,53
LA PAZ,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,1217,1217
LAGUNILLAS,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,2,2
LLALLAGUA,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,63,63
MAGDALENA,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,20,20
MAIRANA,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,14,14
MAPIRI,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,26,26
MIZQUE,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,17,17
MOJINETE,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,1,1
MONTEAGUDO,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,42,42
MONTERO,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,39,39
ORURO,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,559,559
PADCAYA,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,4,4
PADILLA,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,19,19
PAILON,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,34,34
PAMPA GRANDE,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,6,6
PATACAMAYA,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,27,27
PELECHUCO,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,2,2
POCOATA,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,8,8
PORCO,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,11,11
PORONGO,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,1,1
PORTACHUELO,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,26,26
PORVENIR,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,1,1
POTOSI,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,209,209
PUERTO QUIJARRO,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,24,24
PUERTO SILES,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,1,1
PUERTO SUAREZ,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,1,1
PUERTO VILLARROEL,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,141,141
PUNA,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,3,3
PUNATA,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,54,54
QUILLACOLLO,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,219,219
RAVELO,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,9,9
REYES,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,11,11
RIBERALTA,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,248,248
ROBORE,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,20,20
RURRENABAQUE,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,28,28
SACABA,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,147,147
SACACA,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,8,8
SAIPINA,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,2,2
SAN ANDRES,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,3,3
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,8,8
SAN BORJA,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,41,41
SAN BUENA VENTURA,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,14,14
SAN CARLOS,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,27,27
SAN IGNACIO,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,22,22
SAN IGNACIO DE VELASCO,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,92,92
SAN JAVIER(STC),atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,33,33
SAN JOAQUIN,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,5,5
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,33,33
SAN JUAN DE YAPACANI,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,4,4
SAN JULIAN,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,37,37
SAN LORENZO(PND),atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,4,4
SAN LORENZO(TJA),atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,10,10
SAN LUCAS,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,30,30
SAN MATIAS,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,10,10
SAN MIGUEL DE VELASCO,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,9,9
SAN PEDRO,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,1,1
SAN RAFAEL,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,10,10
SAN RAMON BENI,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,7,7
SAN RAMON SCZ,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,8,8
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,1564,1564
SANTA ROSA,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,9,9
SANTA ROSA DEL SARA,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,6,6
SENA,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,7,7
SIPE SIPE,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,60,60
SUCRE,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,390,390
TAHUA,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,1,1
TARABUCO,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,14,14
TARIJA,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,393,393
TARVITA,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,1,1
TIQUIPAYA,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,88,88
TOMAVE,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,5,5
TOMINA,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,5,5
TORO TORO,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,4,4
TOTORA(CBBA),atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,22,22
TRINIDAD,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,35,35
TUPIZA,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,48,48
UNCIA,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,10,10
URUBICHA,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,5,5
UYUNI,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,33,33
VALLEGRANDE,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,15,15
VIACHA,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,48,48
VILLA CHARCAS,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,6,6
VILLA MONTES,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,76,76
VILLA TUNARI,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,67,67
VILLAZON,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,49,49
VINTO,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,30,30
VITICHI,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,5,5
WARNES,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,6,6
YACUIBA,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,21,21
YAPACANI,atencion de partos en servicios,rn con alojamiento conjunto,2019-06-01,91,91
ACHACACHI,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,18,18
AIQUILE,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,34,34
APOLO,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,9,9
ARQUE,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,2,2
ASCENCION DE GUARAYOS,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,46,46
ATOCHA,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,4,4
AUCAPATA,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,1,1
AYATA,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,11,11
AZURDUY,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,6,6
BAURES,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,3,3
BELLA FLOR,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,2,2
BERMEJO,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,43,43
BETANZOS,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,20,20
BOYUIBE,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,6,6
BUENA VISTA,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,8,8
CABEZAS,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,23,23
"CAIZA ""D""",atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,4,4
CAMARGO,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,16,16
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,1,1
CAMIRI,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,14,14
CAPINOTA,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,15,15
CARACOLLO,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,9,9
CARANAVI,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,75,75
CARMEN RIVERO TORREZ,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,2,2
CHALLAPATA,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,33,33
CHAQUI,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,4,4
CHARAGUA,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,3,3
CHAYANTA,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,4,4
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,23,23
