municipality,group,variable,month,Vaginales,TOTAL
CURAHUARA DE CARANGAS,atencion de partos en servicios,vaginales,2019-10-01,1,1
DESAGUADERO,atencion de partos en servicios,vaginales,2019-10-01,8,8
EL ALTO,atencion de partos en servicios,vaginales,2019-10-01,904,904
EL CHORO,atencion de partos en servicios,vaginales,2019-10-01,2,2
EL PUENTE(STC),atencion de partos en servicios,vaginales,2019-10-01,3,3
EL PUENTE(TJA),atencion de partos en servicios,vaginales,2019-10-01,7,7
EL TORNO,atencion de partos en servicios,vaginales,2019-10-01,53,53
EL VILLAR,atencion de partos en servicios,vaginales,2019-10-01,1,1
ENTRE RIOS TRJ,atencion de partos en servicios,vaginales,2019-10-01,6,6
ENTRE RIOS CBBA,atencion de partos en servicios,vaginales,2019-10-01,36,36
ESCARA,atencion de partos en servicios,vaginales,2019-10-01,1,1
ESCOMA,atencion de partos en servicios,vaginales,2019-10-01,2,2
EUCALIPTUS,atencion de partos en servicios,vaginales,2019-10-01,1,1
FERNANDEZ ALONSO,atencion de partos en servicios,vaginales,2019-10-01,9,9
FILADELFIA,atencion de partos en servicios,vaginales,2019-10-01,1,1
GENERAL SAAVEDRA,atencion de partos en servicios,vaginales,2019-10-01,5,5
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,vaginales,2019-10-01,3,3
GUANAY,atencion de partos en servicios,vaginales,2019-10-01,11,11
GUAQUI,atencion de partos en servicios,vaginales,2019-10-01,3,3
GUAYARAMERIN,atencion de partos en servicios,vaginales,2019-10-01,39,39
GUTIERREZ,atencion de partos en servicios,vaginales,2019-10-01,14,14
HUACARETA,atencion de partos en servicios,vaginales,2019-10-01,5,5
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicios,vaginales,2019-10-01,2,2
HUANUNI,atencion de partos en servicios,vaginales,2019-10-01,8,8
HUARACAJE,atencion de partos en servicios,vaginales,2019-10-01,1,1
HUARINA,atencion de partos en servicios,vaginales,2019-10-01,1,1
HUAYLLAMARCA,atencion de partos en servicios,vaginales,2019-10-01,3,3
HUMANATA,atencion de partos en servicios,vaginales,2019-10-01,2,2
ICLA,atencion de partos en servicios,vaginales,2019-10-01,6,6
INCAHUASI,atencion de partos en servicios,vaginales,2019-10-01,7,7
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,vaginales,2019-10-01,8,8
IXIAMAS,atencion de partos en servicios,vaginales,2019-10-01,6,6
JESUS DE MACHACA,atencion de partos en servicios,vaginales,2019-10-01,3,3
LA ASUNTA,atencion de partos en servicios,vaginales,2019-10-01,44,44
LA GUARDIA,atencion de partos en servicios,vaginales,2019-10-01,49,49
LA PAZ,atencion de partos en servicios,vaginales,2019-10-01,662,662
LAGUNILLAS,atencion de partos en servicios,vaginales,2019-10-01,3,3
LAJA,atencion de partos en servicios,vaginales,2019-10-01,7,7
LICOMA PAMPA,atencion de partos en servicios,vaginales,2019-10-01,1,1
LLALLAGUA,atencion de partos en servicios,vaginales,2019-10-01,51,51
LLICA,atencion de partos en servicios,vaginales,2019-10-01,1,1
LORETO,atencion de partos en servicios,vaginales,2019-10-01,1,1
LURIBAY,atencion de partos en servicios,vaginales,2019-10-01,7,7
MACHACAMARCA,atencion de partos en servicios,vaginales,2019-10-01,4,4
MACHARETI,atencion de partos en servicios,vaginales,2019-10-01,1,1
MAGDALENA,atencion de partos en servicios,vaginales,2019-10-01,8,8
MAIRANA,atencion de partos en servicios,vaginales,2019-10-01,13,13
MAPIRI,atencion de partos en servicios,vaginales,2019-10-01,15,15
MECAPACA,atencion de partos en servicios,vaginales,2019-10-01,2,2
MINEROS,atencion de partos en servicios,vaginales,2019-10-01,15,15
MIZQUE,atencion de partos en servicios,vaginales,2019-10-01,18,18
MOCOMOCO,atencion de partos en servicios,vaginales,2019-10-01,3,3
MOJOCOYA,atencion de partos en servicios,vaginales,2019-10-01,7,7
MONTEAGUDO,atencion de partos en servicios,vaginales,2019-10-01,30,30
MONTERO,atencion de partos en servicios,vaginales,2019-10-01,97,97
MOROCHATA,atencion de partos en servicios,vaginales,2019-10-01,5,5
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicios,vaginales,2019-10-01,1,1
OCURI,atencion de partos en servicios,vaginales,2019-10-01,8,8
OKINAWA,atencion de partos en servicios,vaginales,2019-10-01,11,11
OMEREQUE,atencion de partos en servicios,vaginales,2019-10-01,4,4
ORURO,atencion de partos en servicios,vaginales,2019-10-01,331,331
PADCAYA,atencion de partos en servicios,vaginales,2019-10-01,5,5
PADILLA,atencion de partos en servicios,vaginales,2019-10-01,14,14
PAILON,atencion de partos en servicios,vaginales,2019-10-01,10,10
PALCA,atencion de partos en servicios,vaginales,2019-10-01,2,2
PALOS BLANCOS,atencion de partos en servicios,vaginales,2019-10-01,24,24
PAMPA GRANDE,atencion de partos en servicios,vaginales,2019-10-01,10,10
PAPEL PAMPA,atencion de partos en servicios,vaginales,2019-10-01,5,5
PASORAPA,atencion de partos en servicios,vaginales,2019-10-01,1,1
PATACAMAYA,atencion de partos en servicios,vaginales,2019-10-01,29,29
PELECHUCO,atencion de partos en servicios,vaginales,2019-10-01,1,1
POCOATA,atencion de partos en servicios,vaginales,2019-10-01,5,5
POCONA,atencion de partos en servicios,vaginales,2019-10-01,5,5
POJO (CBBA),atencion de partos en servicios,vaginales,2019-10-01,8,8
POOPO,atencion de partos en servicios,vaginales,2019-10-01,3,3
PORCO,atencion de partos en servicios,vaginales,2019-10-01,8,8
POROMA,atencion de partos en servicios,vaginales,2019-10-01,10,10
PORONGO,atencion de partos en servicios,vaginales,2019-10-01,2,2
PORTACHUELO,atencion de partos en servicios,vaginales,2019-10-01,9,9
PORVENIR,atencion de partos en servicios,vaginales,2019-10-01,2,2
POTOSI,atencion de partos en servicios,vaginales,2019-10-01,327,327
PRESTO,atencion de partos en servicios,vaginales,2019-10-01,3,3
PUCARANI,atencion de partos en servicios,vaginales,2019-10-01,4,4
PUERTO ACOSTA,atencion de partos en servicios,vaginales,2019-10-01,3,3
PUERTO CARABUCO,atencion de partos en servicios,vaginales,2019-10-01,4,4
PUERTO GONZALO MORENO,atencion de partos en servicios,vaginales,2019-10-01,5,5
PUERTO QUIJARRO,atencion de partos en servicios,vaginales,2019-10-01,11,11
PUERTO RICO,atencion de partos en servicios,vaginales,2019-10-01,9,9
PUERTO SILES,atencion de partos en servicios,vaginales,2019-10-01,1,1
PUERTO SUAREZ,atencion de partos en servicios,vaginales,2019-10-01,14,14
PUERTO VILLARROEL,atencion de partos en servicios,vaginales,2019-10-01,100,100
PUNA,atencion de partos en servicios,vaginales,2019-10-01,6,6
PUNATA,atencion de partos en servicios,vaginales,2019-10-01,36,36
QUILLACOLLO,atencion de partos en servicios,vaginales,2019-10-01,151,151
QUIME,atencion de partos en servicios,vaginales,2019-10-01,9,9
RAQAYPAMPA(ETA),atencion de partos en servicios,vaginales,2019-10-01,1,1
RAVELO,atencion de partos en servicios,vaginales,2019-10-01,5,5
REYES,atencion de partos en servicios,vaginales,2019-10-01,11,11
RIBERALTA,atencion de partos en servicios,vaginales,2019-10-01,138,138
ROBORE,atencion de partos en servicios,vaginales,2019-10-01,13,13
RURRENABAQUE,atencion de partos en servicios,vaginales,2019-10-01,21,21
SABAYA,atencion de partos en servicios,vaginales,2019-10-01,1,1
SACABA,atencion de partos en servicios,vaginales,2019-10-01,136,136
SACABAMBA,atencion de partos en servicios,vaginales,2019-10-01,4,4
SACACA,atencion de partos en servicios,vaginales,2019-10-01,16,16
SAIPINA,atencion de partos en servicios,vaginales,2019-10-01,5,5
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,vaginales,2019-10-01,9,9
SAMAIPATA,atencion de partos en servicios,vaginales,2019-10-01,10,10
SAN ANDRES,atencion de partos en servicios,vaginales,2019-10-01,7,7
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,vaginales,2019-10-01,4,4
SAN BENITO,atencion de partos en servicios,vaginales,2019-10-01,1,1
SAN BORJA,atencion de partos en servicios,vaginales,2019-10-01,45,45
SAN BUENA VENTURA,atencion de partos en servicios,vaginales,2019-10-01,19,19
SAN CARLOS,atencion de partos en servicios,vaginales,2019-10-01,17,17
SAN IGNACIO,atencion de partos en servicios,vaginales,2019-10-01,19,19
SAN IGNACIO DE VELASCO,atencion de partos en servicios,vaginales,2019-10-01,67,67
SAN JAVIER(BNI),atencion de partos en servicios,vaginales,2019-10-01,2,2
SAN JAVIER(STC),atencion de partos en servicios,vaginales,2019-10-01,20,20
SAN JOAQUIN,atencion de partos en servicios,vaginales,2019-10-01,4,4
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,vaginales,2019-10-01,19,19
SAN JUAN DE YAPACANI,atencion de partos en servicios,vaginales,2019-10-01,3,3
SAN JULIAN,atencion de partos en servicios,vaginales,2019-10-01,32,32
SAN LORENZO(PND),atencion de partos en servicios,vaginales,2019-10-01,1,1
SAN LORENZO(TJA),atencion de partos en servicios,vaginales,2019-10-01,2,2
SAN LUCAS,atencion de partos en servicios,vaginales,2019-10-01,25,25
SAN MATIAS,atencion de partos en servicios,vaginales,2019-10-01,17,17
SAN MIGUEL DE VELASCO,atencion de partos en servicios,vaginales,2019-10-01,5,5
SAN PEDRO,atencion de partos en servicios,vaginales,2019-10-01,4,4
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,vaginales,2019-10-01,18,18
SAN PEDRO DE CURAHUARA,atencion de partos en servicios,vaginales,2019-10-01,2,2
SAN PEDRO DE TIQUINA,atencion de partos en servicios,vaginales,2019-10-01,4,4
SAN RAFAEL,atencion de partos en servicios,vaginales,2019-10-01,5,5
SAN RAMON BENI,atencion de partos en servicios,vaginales,2019-10-01,5,5
SAN RAMON SCZ,atencion de partos en servicios,vaginales,2019-10-01,3,3
SANTA ANA,atencion de partos en servicios,vaginales,2019-10-01,22,22
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,vaginales,2019-10-01,1136,1136
SANTA ROSA,atencion de partos en servicios,vaginales,2019-10-01,18,18
SANTA ROSA DEL SARA,atencion de partos en servicios,vaginales,2019-10-01,11,11
SANTIAGO DE HUARI,atencion de partos en servicios,vaginales,2019-10-01,1,1
SANTIAGO DE MACHACA,atencion de partos en servicios,vaginales,2019-10-01,2,2
SANTIVAÑES,atencion de partos en servicios,vaginales,2019-10-01,3,3
SANTUARIO DE QUILLACAS,atencion de partos en servicios,vaginales,2019-10-01,1,1
SAPAHAQUI,atencion de partos en servicios,vaginales,2019-10-01,5,5
SENA,atencion de partos en servicios,vaginales,2019-10-01,9,9
SHINAOTA,atencion de partos en servicios,vaginales,2019-10-01,16,16
SICA SICA (VILLA AROMA),atencion de partos en servicios,vaginales,2019-10-01,12,12
SIPE SIPE,atencion de partos en servicios,vaginales,2019-10-01,50,50
SOPACHUY,atencion de partos en servicios,vaginales,2019-10-01,7,7
SORACACHI,atencion de partos en servicios,vaginales,2019-10-01,2,2
SORATA,atencion de partos en servicios,vaginales,2019-10-01,5,5
SUCRE,atencion de partos en servicios,vaginales,2019-10-01,286,286
TACACOMA,atencion de partos en servicios,vaginales,2019-10-01,5,5
TACOBAMBA,atencion de partos en servicios,vaginales,2019-10-01,1,1
TACOPAYA,atencion de partos en servicios,vaginales,2019-10-01,3,3
TAPACARI,atencion de partos en servicios,vaginales,2019-10-01,6,6
TARABUCO,atencion de partos en servicios,vaginales,2019-10-01,16,16
TARACO,atencion de partos en servicios,vaginales,2019-10-01,4,4
TARATA,atencion de partos en servicios,vaginales,2019-10-01,7,7
TARIJA,atencion de partos en servicios,vaginales,2019-10-01,201,201
TARVITA,atencion de partos en servicios,vaginales,2019-10-01,12,12
TEOPONTE,atencion de partos en servicios,vaginales,2019-10-01,10,10
TIAHUANACU,atencion de partos en servicios,vaginales,2019-10-01,8,8
TINGUIPAYA,atencion de partos en servicios,vaginales,2019-10-01,5,5
TIPUANI,atencion de partos en servicios,vaginales,2019-10-01,5,5
TIQUIPAYA,atencion de partos en servicios,vaginales,2019-10-01,44,44
TIRAQUE (CBBA),atencion de partos en servicios,vaginales,2019-10-01,14,14
TOCO,atencion de partos en servicios,vaginales,2019-10-01,4,4
TOLATA,atencion de partos en servicios,vaginales,2019-10-01,3,3
TOLEDO,atencion de partos en servicios,vaginales,2019-10-01,1,1
TOMAVE,atencion de partos en servicios,vaginales,2019-10-01,8,8
TOMINA,atencion de partos en servicios,vaginales,2019-10-01,5,5
TORO TORO,atencion de partos en servicios,vaginales,2019-10-01,7,7
TOTORA(CBBA),atencion de partos en servicios,vaginales,2019-10-01,25,25
TOTORA(ORR),atencion de partos en servicios,vaginales,2019-10-01,1,1
TRINIDAD,atencion de partos en servicios,vaginales,2019-10-01,129,129
TUPIZA,atencion de partos en servicios,vaginales,2019-10-01,42,42
TURCO,atencion de partos en servicios,vaginales,2019-10-01,1,1
UNCIA,atencion de partos en servicios,vaginales,2019-10-01,13,13
URIONDO (A. CONCEPCION),atencion de partos en servicios,vaginales,2019-10-01,7,7
URUBICHA,atencion de partos en servicios,vaginales,2019-10-01,4,4
UYUNI,atencion de partos en servicios,vaginales,2019-10-01,45,45
VACAS,atencion de partos en servicios,vaginales,2019-10-01,3,3
VALLEGRANDE,atencion de partos en servicios,vaginales,2019-10-01,7,7
VIACHA,atencion de partos en servicios,vaginales,2019-10-01,64,64
VILA VILA,atencion de partos en servicios,vaginales,2019-10-01,2,2
VILLA CHARCAS,atencion de partos en servicios,vaginales,2019-10-01,20,20
VILLA MONTES,atencion de partos en servicios,vaginales,2019-10-01,45,45
VILLA NUEVA (LOMA ALTA),atencion de partos en servicios,vaginales,2019-10-01,1,1
VILLA RIVERO,atencion de partos en servicios,vaginales,2019-10-01,4,4
VILLA SERRANO,atencion de partos en servicios,vaginales,2019-10-01,5,5
VILLA TUNARI,atencion de partos en servicios,vaginales,2019-10-01,82,82
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,vaginales,2019-10-01,5,5
VILLAZON,atencion de partos en servicios,vaginales,2019-10-01,39,39
VINTO,atencion de partos en servicios,vaginales,2019-10-01,52,52
VITICHI,atencion de partos en servicios,vaginales,2019-10-01,6,6
WALDO BALLIVIAN,atencion de partos en servicios,vaginales,2019-10-01,1,1
WARNES,atencion de partos en servicios,vaginales,2019-10-01,86,86
YACO,atencion de partos en servicios,vaginales,2019-10-01,2,2
YACUIBA,atencion de partos en servicios,vaginales,2019-10-01,82,82
YAMPARAEZ,atencion de partos en servicios,vaginales,2019-10-01,6,6
YANACACHI,atencion de partos en servicios,vaginales,2019-10-01,1,1
YAPACANI,atencion de partos en servicios,vaginales,2019-10-01,30,30
YOCALLA,atencion de partos en servicios,vaginales,2019-10-01,3,3
YOTALA,atencion de partos en servicios,vaginales,2019-10-01,7,7
YUNCHARA,atencion de partos en servicios,vaginales,2019-10-01,3,3
ZUDAÑEZ,atencion de partos en servicios,vaginales,2019-10-01,8,8
ACACIO,atencion de partos en servicios,vaginales,2019-11-01,1,1
ACHACACHI,atencion de partos en servicios,vaginales,2019-11-01,32,32
ACHOCALLA,atencion de partos en servicios,vaginales,2019-11-01,2,2
AIQUILE,atencion de partos en servicios,vaginales,2019-11-01,21,21
ALCALA,atencion de partos en servicios,vaginales,2019-11-01,1,1
ALTO BENI,atencion de partos en servicios,vaginales,2019-11-01,2,2
ANCORAIMES,atencion de partos en servicios,vaginales,2019-11-01,4,4
ANDAMARCA,atencion de partos en servicios,vaginales,2019-11-01,1,1
ANZALDO,atencion de partos en servicios,vaginales,2019-11-01,6,6
APOLO,atencion de partos en servicios,vaginales,2019-11-01,18,18
ARAMPAMPA,atencion de partos en servicios,vaginales,2019-11-01,1,1
ARANI,atencion de partos en servicios,vaginales,2019-11-01,4,4
ARBIETO,atencion de partos en servicios,vaginales,2019-11-01,8,8
ARQUE,atencion de partos en servicios,vaginales,2019-11-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en servicios,vaginales,2019-11-01,40,40
ATOCHA,atencion de partos en servicios,vaginales,2019-11-01,10,10
AUCAPATA,atencion de partos en servicios,vaginales,2019-11-01,1,1
AYATA,atencion de partos en servicios,vaginales,2019-11-01,3,3
AYO AYO,atencion de partos en servicios,vaginales,2019-11-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,vaginales,2019-11-01,20,20
AZURDUY,atencion de partos en servicios,vaginales,2019-11-01,7,7
BATALLAS,atencion de partos en servicios,vaginales,2019-11-01,6,6
BAURES,atencion de partos en servicios,vaginales,2019-11-01,3,3
BERMEJO,atencion de partos en servicios,vaginales,2019-11-01,21,21
BETANZOS,atencion de partos en servicios,vaginales,2019-11-01,28,28
BOLIVAR,atencion de partos en servicios,vaginales,2019-11-01,3,3
BOYUIBE,atencion de partos en servicios,vaginales,2019-11-01,1,1
BUENA VISTA,atencion de partos en servicios,vaginales,2019-11-01,3,3
CABEZAS,atencion de partos en servicios,vaginales,2019-11-01,14,14
CAIROMA,atencion de partos en servicios,vaginales,2019-11-01,5,5
"CAIZA ""D""",atencion de partos en servicios,vaginales,2019-11-01,5,5
CAJUATA,atencion de partos en servicios,vaginales,2019-11-01,26,26
CALACOTO,atencion de partos en servicios,vaginales,2019-11-01,1,1
CALAMARCA,atencion de partos en servicios,vaginales,2019-11-01,4,4
CAMARGO,atencion de partos en servicios,vaginales,2019-11-01,15,15
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,vaginales,2019-11-01,1,1
CAMIRI,atencion de partos en servicios,vaginales,2019-11-01,23,23
CAPINOTA,atencion de partos en servicios,vaginales,2019-11-01,20,20
CARACOLLO,atencion de partos en servicios,vaginales,2019-11-01,7,7
CARANAVI,atencion de partos en servicios,vaginales,2019-11-01,63,63
CARAPARI,atencion de partos en servicios,vaginales,2019-11-01,6,6
CARIPUYO,atencion de partos en servicios,vaginales,2019-11-01,5,5
CARMEN RIVERO TORREZ,atencion de partos en servicios,vaginales,2019-11-01,7,7
CHALLAPATA,atencion de partos en servicios,vaginales,2019-11-01,37,37
CHAQUI,atencion de partos en servicios,vaginales,2019-11-01,6,6
CHARAGUA,atencion de partos en servicios,vaginales,2019-11-01,25,25
CHAYANTA,atencion de partos en servicios,vaginales,2019-11-01,8,8
CHIMORE,atencion de partos en servicios,vaginales,2019-11-01,29,29
CHOQUE COTA,atencion de partos en servicios,vaginales,2019-11-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,vaginales,2019-11-01,10,10
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,vaginales,2019-11-01,6,6
CKOCHAS,atencion de partos en servicios,vaginales,2019-11-01,7,7
CLIZA,atencion de partos en servicios,vaginales,2019-11-01,26,26
COBIJA,atencion de partos en servicios,vaginales,2019-11-01,52,52
COCAPATA,atencion de partos en servicios,vaginales,2019-11-01,10,10
COCHABAMBA,atencion de partos en servicios,vaginales,2019-11-01,701,701
COLCAPIRHUA,atencion de partos en servicios,vaginales,2019-11-01,25,25
"COLCHA ""K""",atencion de partos en servicios,vaginales,2019-11-01,5,5
COLOMI,atencion de partos en servicios,vaginales,2019-11-01,9,9
COLPA BELGICA,atencion de partos en servicios,vaginales,2019-11-01,3,3
COLQUECHACA,atencion de partos en servicios,vaginales,2019-11-01,14,14
COLQUENCHA,atencion de partos en servicios,vaginales,2019-11-01,6,6
COLQUIRI,atencion de partos en servicios,vaginales,2019-11-01,6,6
COMARAPA,atencion de partos en servicios,vaginales,2019-11-01,26,26
COMBAYA,atencion de partos en servicios,vaginales,2019-11-01,1,1
CONCEPCION,atencion de partos en servicios,vaginales,2019-11-01,35,35
COPACABANA,atencion de partos en servicios,vaginales,2019-11-01,3,3
CORIPATA,atencion de partos en servicios,vaginales,2019-11-01,13,13
CORO CORO,atencion de partos en servicios,vaginales,2019-11-01,2,2
COROICO,atencion de partos en servicios,vaginales,2019-11-01,5,5
CORQUE,atencion de partos en servicios,vaginales,2019-11-01,1,1
COTAGAITA,atencion de partos en servicios,vaginales,2019-11-01,10,10
COTOCA,atencion de partos en servicios,vaginales,2019-11-01,52,52
CUATRO CAÑADAS,atencion de partos en servicios,vaginales,2019-11-01,16,16
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en servicios,vaginales,2019-11-01,1,1
CUEVO,atencion de partos en servicios,vaginales,2019-11-01,2,2
CULPINA,atencion de partos en servicios,vaginales,2019-11-01,11,11
CURAHUARA DE CARANGAS,atencion de partos en servicios,vaginales,2019-11-01,2,2
DESAGUADERO,atencion de partos en servicios,vaginales,2019-11-01,4,4
EL ALTO,atencion de partos en servicios,vaginales,2019-11-01,903,903
EL CHORO,atencion de partos en servicios,vaginales,2019-11-01,1,1
EL PUENTE(STC),atencion de partos en servicios,vaginales,2019-11-01,8,8
EL PUENTE(TJA),atencion de partos en servicios,vaginales,2019-11-01,8,8
EL TORNO,atencion de partos en servicios,vaginales,2019-11-01,56,56
ENTRE RIOS TRJ,atencion de partos en servicios,vaginales,2019-11-01,12,12
ENTRE RIOS CBBA,atencion de partos en servicios,vaginales,2019-11-01,41,41
ESCOMA,atencion de partos en servicios,vaginales,2019-11-01,6,6
EUCALIPTUS,atencion de partos en servicios,vaginales,2019-11-01,3,3
EXALTACION,atencion de partos en servicios,vaginales,2019-11-01,1,1
FERNANDEZ ALONSO,atencion de partos en servicios,vaginales,2019-11-01,4,4
FILADELFIA,atencion de partos en servicios,vaginales,2019-11-01,2,2
GENERAL SAAVEDRA,atencion de partos en servicios,vaginales,2019-11-01,9,9
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,vaginales,2019-11-01,1,1
GUANAY,atencion de partos en servicios,vaginales,2019-11-01,16,16
GUAQUI,atencion de partos en servicios,vaginales,2019-11-01,2,2
GUAYARAMERIN,atencion de partos en servicios,vaginales,2019-11-01,41,41
GUTIERREZ,atencion de partos en servicios,vaginales,2019-11-01,15,15
HUACARETA,atencion de partos en servicios,vaginales,2019-11-01,3,3
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicios,vaginales,2019-11-01,3,3
HUACHACALLA,atencion de partos en servicios,vaginales,2019-11-01,1,1
HUANUNI,atencion de partos en servicios,vaginales,2019-11-01,11,11
HUATAJATA,atencion de partos en servicios,vaginales,2019-11-01,2,2
HUMANATA,atencion de partos en servicios,vaginales,2019-11-01,2,2
ICLA,atencion de partos en servicios,vaginales,2019-11-01,3,3
INCAHUASI,atencion de partos en servicios,vaginales,2019-11-01,6,6
INGAVI (HUMAITA),atencion de partos en servicios,vaginales,2019-11-01,1,1
INQUISIVI,atencion de partos en servicios,vaginales,2019-11-01,5,5
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,vaginales,2019-11-01,9,9
IXIAMAS,atencion de partos en servicios,vaginales,2019-11-01,2,2
JESUS DE MACHACA,atencion de partos en servicios,vaginales,2019-11-01,3,3
LA ASUNTA,atencion de partos en servicios,vaginales,2019-11-01,38,38
LA GUARDIA,atencion de partos en servicios,vaginales,2019-11-01,53,53
LA PAZ,atencion de partos en servicios,vaginales,2019-11-01,688,688
LAGUNILLAS,atencion de partos en servicios,vaginales,2019-11-01,2,2
LAJA,atencion de partos en servicios,vaginales,2019-11-01,8,8
LICOMA PAMPA,atencion de partos en servicios,vaginales,2019-11-01,1,1
LLALLAGUA,atencion de partos en servicios,vaginales,2019-11-01,46,46
LLICA,atencion de partos en servicios,vaginales,2019-11-01,2,2
LURIBAY,atencion de partos en servicios,vaginales,2019-11-01,1,1
MACHACAMARCA,atencion de partos en servicios,vaginales,2019-11-01,1,1
MACHARETI,atencion de partos en servicios,vaginales,2019-11-01,5,5
MAGDALENA,atencion de partos en servicios,vaginales,2019-11-01,9,9
MAIRANA,atencion de partos en servicios,vaginales,2019-11-01,12,12
MAPIRI,atencion de partos en servicios,vaginales,2019-11-01,31,31
MECAPACA,atencion de partos en servicios,vaginales,2019-11-01,1,1
MINEROS,atencion de partos en servicios,vaginales,2019-11-01,8,8
MIZQUE,atencion de partos en servicios,vaginales,2019-11-01,12,12
MOCOMOCO,atencion de partos en servicios,vaginales,2019-11-01,2,2
MOJINETE,atencion de partos en servicios,vaginales,2019-11-01,1,1
MOJOCOYA,atencion de partos en servicios,vaginales,2019-11-01,3,3
MONTEAGUDO,atencion de partos en servicios,vaginales,2019-11-01,29,29
MONTERO,atencion de partos en servicios,vaginales,2019-11-01,95,95
MORO MORO,atencion de partos en servicios,vaginales,2019-11-01,1,1
MOROCHATA,atencion de partos en servicios,vaginales,2019-11-01,5,5
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicios,vaginales,2019-11-01,2,2
OCURI,atencion de partos en servicios,vaginales,2019-11-01,3,3
OKINAWA,atencion de partos en servicios,vaginales,2019-11-01,5,5
ORURO,atencion de partos en servicios,vaginales,2019-11-01,294,294
PADCAYA,atencion de partos en servicios,vaginales,2019-11-01,7,7
PADILLA,atencion de partos en servicios,vaginales,2019-11-01,9,9
PAILON,atencion de partos en servicios,vaginales,2019-11-01,29,29
PALCA,atencion de partos en servicios,vaginales,2019-11-01,4,4
PALOS BLANCOS,atencion de partos en servicios,vaginales,2019-11-01,23,23
PAMPA AULLAGAS,atencion de partos en servicios,vaginales,2019-11-01,2,2
PAMPA GRANDE,atencion de partos en servicios,vaginales,2019-11-01,3,3
PAPEL PAMPA,atencion de partos en servicios,vaginales,2019-11-01,3,3
PATACAMAYA,atencion de partos en servicios,vaginales,2019-11-01,38,38
PAZÑA,atencion de partos en servicios,vaginales,2019-11-01,2,2
PELECHUCO,atencion de partos en servicios,vaginales,2019-11-01,1,1
POCOATA,atencion de partos en servicios,vaginales,2019-11-01,8,8
POCONA,atencion de partos en servicios,vaginales,2019-11-01,7,7
POJO (CBBA),atencion de partos en servicios,vaginales,2019-11-01,9,9
POOPO,atencion de partos en servicios,vaginales,2019-11-01,3,3
PORCO,atencion de partos en servicios,vaginales,2019-11-01,7,7
POROMA,atencion de partos en servicios,vaginales,2019-11-01,4,4
PORONGO,atencion de partos en servicios,vaginales,2019-11-01,2,2
PORTACHUELO,atencion de partos en servicios,vaginales,2019-11-01,10,10
POSTRER VALLE,atencion de partos en servicios,vaginales,2019-11-01,2,2
POTOSI,atencion de partos en servicios,vaginales,2019-11-01,434,434
PRESTO,atencion de partos en servicios,vaginales,2019-11-01,2,2
PUCARA,atencion de partos en servicios,vaginales,2019-11-01,1,1
PUCARANI,atencion de partos en servicios,vaginales,2019-11-01,10,10
PUERTO ACOSTA,atencion de partos en servicios,vaginales,2019-11-01,1,1
PUERTO CARABUCO,atencion de partos en servicios,vaginales,2019-11-01,3,3
PUERTO GONZALO MORENO,atencion de partos en servicios,vaginales,2019-11-01,7,7
PUERTO PEREZ,atencion de partos en servicios,vaginales,2019-11-01,1,1
PUERTO QUIJARRO,atencion de partos en servicios,vaginales,2019-11-01,11,11
PUERTO RICO,atencion de partos en servicios,vaginales,2019-11-01,7,7
PUERTO SILES,atencion de partos en servicios,vaginales,2019-11-01,1,1
PUERTO SUAREZ,atencion de partos en servicios,vaginales,2019-11-01,8,8
PUERTO VILLARROEL,atencion de partos en servicios,vaginales,2019-11-01,91,91
PUNA,atencion de partos en servicios,vaginales,2019-11-01,5,5
PUNATA,atencion de partos en servicios,vaginales,2019-11-01,39,39
QUIABAYA,atencion de partos en servicios,vaginales,2019-11-01,5,5
QUILLACOLLO,atencion de partos en servicios,vaginales,2019-11-01,183,183
QUIME,atencion de partos en servicios,vaginales,2019-11-01,4,4
RAVELO,atencion de partos en servicios,vaginales,2019-11-01,5,5
REYES,atencion de partos en servicios,vaginales,2019-11-01,7,7
RIBERALTA,atencion de partos en servicios,vaginales,2019-11-01,136,136
ROBORE,atencion de partos en servicios,vaginales,2019-11-01,6,6
RURRENABAQUE,atencion de partos en servicios,vaginales,2019-11-01,29,29
