municipality,group,variable,month,Días camas ocupadas maternidad,TOTAL
CAQUIAVIRI,internaciones,dias camas ocupadas maternidad,2005-07-01,4,4
CARACOLLO,internaciones,dias camas ocupadas maternidad,2005-07-01,39,39
CARANAVI,internaciones,dias camas ocupadas maternidad,2005-07-01,97,97
CARMEN RIVERO TORREZ,internaciones,dias camas ocupadas maternidad,2005-07-01,16,16
CHALLAPATA,internaciones,dias camas ocupadas maternidad,2005-07-01,42,42
CHAQUI,internaciones,dias camas ocupadas maternidad,2005-07-01,6,6
CHARAGUA,internaciones,dias camas ocupadas maternidad,2005-07-01,79,79
CHARAÑA,internaciones,dias camas ocupadas maternidad,2005-07-01,9,9
CHAYANTA,internaciones,dias camas ocupadas maternidad,2005-07-01,27,27
CHIMORE,internaciones,dias camas ocupadas maternidad,2005-07-01,42,42
CHIPAYA,internaciones,dias camas ocupadas maternidad,2005-07-01,4,4
CHULUMANI (V. DE LA LIBERTAD),internaciones,dias camas ocupadas maternidad,2005-07-01,34,34
CHUMA,internaciones,dias camas ocupadas maternidad,2005-07-01,5,5
CLIZA,internaciones,dias camas ocupadas maternidad,2005-07-01,50,50
COBIJA,internaciones,dias camas ocupadas maternidad,2005-07-01,356,356
COCHABAMBA,internaciones,dias camas ocupadas maternidad,2005-07-01,3958,3958
COIPASA,internaciones,dias camas ocupadas maternidad,2005-07-01,4,4
COLCAPIRHUA,internaciones,dias camas ocupadas maternidad,2005-07-01,79,79
COLLANA,internaciones,dias camas ocupadas maternidad,2005-07-01,4,4
COLOMI,internaciones,dias camas ocupadas maternidad,2005-07-01,62,62
COLPA BELGICA,internaciones,dias camas ocupadas maternidad,2005-07-01,16,16
COLQUIRI,internaciones,dias camas ocupadas maternidad,2005-07-01,23,23
COMARAPA,internaciones,dias camas ocupadas maternidad,2005-07-01,71,71
CONCEPCION,internaciones,dias camas ocupadas maternidad,2005-07-01,68,68
COPACABANA,internaciones,dias camas ocupadas maternidad,2005-07-01,25,25
CORIPATA,internaciones,dias camas ocupadas maternidad,2005-07-01,24,24
COROICO,internaciones,dias camas ocupadas maternidad,2005-07-01,17,17
CORQUE,internaciones,dias camas ocupadas maternidad,2005-07-01,3,3
COTAGAITA,internaciones,dias camas ocupadas maternidad,2005-07-01,22,22
COTOCA,internaciones,dias camas ocupadas maternidad,2005-07-01,143,143
CUATRO CAÑADAS,internaciones,dias camas ocupadas maternidad,2005-07-01,23,23
CUEVO,internaciones,dias camas ocupadas maternidad,2005-07-01,4,4
CULPINA,internaciones,dias camas ocupadas maternidad,2005-07-01,94,94
CURAHUARA DE CARANGAS,internaciones,dias camas ocupadas maternidad,2005-07-01,10,10
DESAGUADERO,internaciones,dias camas ocupadas maternidad,2005-07-01,8,8
EL ALTO,internaciones,dias camas ocupadas maternidad,2005-07-01,2721,2721
EL PUENTE(STC),internaciones,dias camas ocupadas maternidad,2005-07-01,14,14
EL PUENTE(TJA),internaciones,dias camas ocupadas maternidad,2005-07-01,8,8
EL TORNO,internaciones,dias camas ocupadas maternidad,2005-07-01,126,126
EL VILLAR,internaciones,dias camas ocupadas maternidad,2005-07-01,30,30
ENTRE RIOS,internaciones,dias camas ocupadas maternidad,2005-07-01,33,33
ENTRE RIOS,internaciones,dias camas ocupadas maternidad,2005-07-01,28,28
EUCALIPTUS,internaciones,dias camas ocupadas maternidad,2005-07-01,16,16
FERNANDEZ ALONSO,internaciones,dias camas ocupadas maternidad,2005-07-01,80,80
FILADELFIA,internaciones,dias camas ocupadas maternidad,2005-07-01,1,1
GENERAL SAAVEDRA,internaciones,dias camas ocupadas maternidad,2005-07-01,16,16
GRAL. J.J. PEREZ (CHARAZANI),internaciones,dias camas ocupadas maternidad,2005-07-01,5,5
GUANAY,internaciones,dias camas ocupadas maternidad,2005-07-01,24,24
GUAQUI,internaciones,dias camas ocupadas maternidad,2005-07-01,4,4
GUAYARAMERIN,internaciones,dias camas ocupadas maternidad,2005-07-01,259,259
GUTIERREZ,internaciones,dias camas ocupadas maternidad,2005-07-01,72,72
HUACARETA,internaciones,dias camas ocupadas maternidad,2005-07-01,21,21
HUACAYA (VILLA DE HUACAYA),internaciones,dias camas ocupadas maternidad,2005-07-01,11,11
HUACHACALLA,internaciones,dias camas ocupadas maternidad,2005-07-01,2,2
HUANUNI,internaciones,dias camas ocupadas maternidad,2005-07-01,76,76
HUARACAJE,internaciones,dias camas ocupadas maternidad,2005-07-01,2,2
HUAYLLAMARCA,internaciones,dias camas ocupadas maternidad,2005-07-01,4,4
ICLA,internaciones,dias camas ocupadas maternidad,2005-07-01,10,10
INCAHUASI,internaciones,dias camas ocupadas maternidad,2005-07-01,82,82
INQUISIVI,internaciones,dias camas ocupadas maternidad,2005-07-01,7,7
IRUPANA (VILLA DE LANZA),internaciones,dias camas ocupadas maternidad,2005-07-01,17,17
IXIAMAS,internaciones,dias camas ocupadas maternidad,2005-07-01,10,10
JESUS DE MACHACA,internaciones,dias camas ocupadas maternidad,2005-07-01,4,4
LA ASUNTA,internaciones,dias camas ocupadas maternidad,2005-07-01,33,33
LA GUARDIA,internaciones,dias camas ocupadas maternidad,2005-07-01,76,76
LA PAZ,internaciones,dias camas ocupadas maternidad,2005-07-01,6709,6709
LA RIVERA,internaciones,dias camas ocupadas maternidad,2005-07-01,2,2
LAGUNILLAS,internaciones,dias camas ocupadas maternidad,2005-07-01,14,14
LAJA,internaciones,dias camas ocupadas maternidad,2005-07-01,4,4
LAS CARRERAS,internaciones,dias camas ocupadas maternidad,2005-07-01,3,3
LICOMA PAMPA,internaciones,dias camas ocupadas maternidad,2005-07-01,4,4
LLALLAGUA,internaciones,dias camas ocupadas maternidad,2005-07-01,169,169
LLICA,internaciones,dias camas ocupadas maternidad,2005-07-01,9,9
LURIBAY,internaciones,dias camas ocupadas maternidad,2005-07-01,8,8
MACHACAMARCA,internaciones,dias camas ocupadas maternidad,2005-07-01,6,6
MACHARETI,internaciones,dias camas ocupadas maternidad,2005-07-01,24,24
MAGDALENA,internaciones,dias camas ocupadas maternidad,2005-07-01,19,19
MAIRANA,internaciones,dias camas ocupadas maternidad,2005-07-01,57,57
MALLA,internaciones,dias camas ocupadas maternidad,2005-07-01,6,6
MAPIRI,internaciones,dias camas ocupadas maternidad,2005-07-01,12,12
MECAPACA,internaciones,dias camas ocupadas maternidad,2005-07-01,8,8
MINEROS,internaciones,dias camas ocupadas maternidad,2005-07-01,72,72
MIZQUE,internaciones,dias camas ocupadas maternidad,2005-07-01,29,29
MOCOMOCO,internaciones,dias camas ocupadas maternidad,2005-07-01,3,3
MOJOCOYA,internaciones,dias camas ocupadas maternidad,2005-07-01,15,15
MONTEAGUDO,internaciones,dias camas ocupadas maternidad,2005-07-01,164,164
MONTERO,internaciones,dias camas ocupadas maternidad,2005-07-01,530,530
MORO MORO,internaciones,dias camas ocupadas maternidad,2005-07-01,8,8
MOROCHATA,internaciones,dias camas ocupadas maternidad,2005-07-01,13,13
NACEBE (SANTA ROSA DEL ABUNA),internaciones,dias camas ocupadas maternidad,2005-07-01,1,1
OCURI,internaciones,dias camas ocupadas maternidad,2005-07-01,9,9
OKINAWA,internaciones,dias camas ocupadas maternidad,2005-07-01,28,28
OMEREQUE,internaciones,dias camas ocupadas maternidad,2005-07-01,16,16
ORURO,internaciones,dias camas ocupadas maternidad,2005-07-01,1135,1135
PADILLA,internaciones,dias camas ocupadas maternidad,2005-07-01,71,71
PAILON,internaciones,dias camas ocupadas maternidad,2005-07-01,39,39
PALCA,internaciones,dias camas ocupadas maternidad,2005-07-01,9,9
PALOS BLANCOS,internaciones,dias camas ocupadas maternidad,2005-07-01,47,47
PAMPA GRANDE,internaciones,dias camas ocupadas maternidad,2005-07-01,16,16
PAPEL PAMPA,internaciones,dias camas ocupadas maternidad,2005-07-01,2,2
PASORAPA,internaciones,dias camas ocupadas maternidad,2005-07-01,9,9
PATACAMAYA,internaciones,dias camas ocupadas maternidad,2005-07-01,63,63
PAZÑA,internaciones,dias camas ocupadas maternidad,2005-07-01,10,10
POCOATA,internaciones,dias camas ocupadas maternidad,2005-07-01,18,18
POCONA,internaciones,dias camas ocupadas maternidad,2005-07-01,29,29
POJO (CBBA),internaciones,dias camas ocupadas maternidad,2005-07-01,25,25
POOPO,internaciones,dias camas ocupadas maternidad,2005-07-01,10,10
PORCO,internaciones,dias camas ocupadas maternidad,2005-07-01,6,6
POROMA,internaciones,dias camas ocupadas maternidad,2005-07-01,39,39
PORONGO,internaciones,dias camas ocupadas maternidad,2005-07-01,3,3
PORTACHUELO,internaciones,dias camas ocupadas maternidad,2005-07-01,70,70
PORVENIR,internaciones,dias camas ocupadas maternidad,2005-07-01,6,6
POTOSI,internaciones,dias camas ocupadas maternidad,2005-07-01,1180,1180
PRESTO,internaciones,dias camas ocupadas maternidad,2005-07-01,9,9
PUCARANI,internaciones,dias camas ocupadas maternidad,2005-07-01,4,4
PUERTO ACOSTA,internaciones,dias camas ocupadas maternidad,2005-07-01,137,137
PUERTO QUIJARRO,internaciones,dias camas ocupadas maternidad,2005-07-01,22,22
PUERTO RICO,internaciones,dias camas ocupadas maternidad,2005-07-01,13,13
PUERTO SUAREZ,internaciones,dias camas ocupadas maternidad,2005-07-01,90,90
PUERTO VILLARROEL,internaciones,dias camas ocupadas maternidad,2005-07-01,235,235
PUNA,internaciones,dias camas ocupadas maternidad,2005-07-01,44,44
PUNATA,internaciones,dias camas ocupadas maternidad,2005-07-01,270,270
QUILLACOLLO,internaciones,dias camas ocupadas maternidad,2005-07-01,376,376
QUIME,internaciones,dias camas ocupadas maternidad,2005-07-01,17,17
QUIRUSILLAS,internaciones,dias camas ocupadas maternidad,2005-07-01,6,6
RAVELO,internaciones,dias camas ocupadas maternidad,2005-07-01,34,34
REYES,internaciones,dias camas ocupadas maternidad,2005-07-01,26,26
RIBERALTA,internaciones,dias camas ocupadas maternidad,2005-07-01,279,279
ROBORE,internaciones,dias camas ocupadas maternidad,2005-07-01,21,21
RURRENABAQUE,internaciones,dias camas ocupadas maternidad,2005-07-01,68,68
SABAYA,internaciones,dias camas ocupadas maternidad,2005-07-01,6,6
SACABA,internaciones,dias camas ocupadas maternidad,2005-07-01,301,301
SACABAMBA,internaciones,dias camas ocupadas maternidad,2005-07-01,11,11
SACACA,internaciones,dias camas ocupadas maternidad,2005-07-01,29,29
SAIPINA,internaciones,dias camas ocupadas maternidad,2005-07-01,14,14
SALINAS DE GARCI MENDOZA,internaciones,dias camas ocupadas maternidad,2005-07-01,10,10
SAMAIPATA,internaciones,dias camas ocupadas maternidad,2005-07-01,13,13
SAN AGUSTIN,internaciones,dias camas ocupadas maternidad,2005-07-01,3,3
SAN ANDRES,internaciones,dias camas ocupadas maternidad,2005-07-01,8,8
SAN ANTONIO DE LOMERIO,internaciones,dias camas ocupadas maternidad,2005-07-01,24,24
SAN BENITO,internaciones,dias camas ocupadas maternidad,2005-07-01,20,20
SAN BORJA,internaciones,dias camas ocupadas maternidad,2005-07-01,85,85
SAN BUENA VENTURA,internaciones,dias camas ocupadas maternidad,2005-07-01,28,28
SAN CARLOS,internaciones,dias camas ocupadas maternidad,2005-07-01,125,125
SAN IGNACIO,internaciones,dias camas ocupadas maternidad,2005-07-01,56,56
SAN IGNACIO DE VELASCO,internaciones,dias camas ocupadas maternidad,2005-07-01,256,256
SAN JAVIER(STC),internaciones,dias camas ocupadas maternidad,2005-07-01,12,12
SAN JOAQUIN,internaciones,dias camas ocupadas maternidad,2005-07-01,9,9
SAN JOSE DE CHIQUITOS,internaciones,dias camas ocupadas maternidad,2005-07-01,80,80
SAN JUAN DE YAPACANI,internaciones,dias camas ocupadas maternidad,2005-07-01,28,28
SAN JULIAN,internaciones,dias camas ocupadas maternidad,2005-07-01,192,192
SAN LORENZO(TJA),internaciones,dias camas ocupadas maternidad,2005-07-01,25,25
SAN LUCAS,internaciones,dias camas ocupadas maternidad,2005-07-01,102,102
SAN MATIAS,internaciones,dias camas ocupadas maternidad,2005-07-01,42,42
SAN MIGUEL DE VELASCO,internaciones,dias camas ocupadas maternidad,2005-07-01,96,96
SAN PEDRO,internaciones,dias camas ocupadas maternidad,2005-07-01,66,66
SAN PEDRO DE BUENA VISTA,internaciones,dias camas ocupadas maternidad,2005-07-01,17,17
SAN PEDRO DE CURAHUARA,internaciones,dias camas ocupadas maternidad,2005-07-01,2,2
SAN PEDRO DE TIQUINA,internaciones,dias camas ocupadas maternidad,2005-07-01,4,4
SAN RAFAEL,internaciones,dias camas ocupadas maternidad,2005-07-01,12,12
SAN RAMON,internaciones,dias camas ocupadas maternidad,2005-07-01,26,26
SAN RAMON,internaciones,dias camas ocupadas maternidad,2005-07-01,20,20
SANTA ANA,internaciones,dias camas ocupadas maternidad,2005-07-01,80,80
SANTA CRUZ DE LA SIERRA,internaciones,dias camas ocupadas maternidad,2005-07-01,6766,6766
SANTA ROSA,internaciones,dias camas ocupadas maternidad,2005-07-01,21,21
SANTA ROSA DEL SARA,internaciones,dias camas ocupadas maternidad,2005-07-01,54,54
SANTIAGO DE HUARI,internaciones,dias camas ocupadas maternidad,2005-07-01,12,12
SANTIAGO DE MACHACA,internaciones,dias camas ocupadas maternidad,2005-07-01,2,2
SANTIVAÑES,internaciones,dias camas ocupadas maternidad,2005-07-01,14,14
SAPAHAQUI,internaciones,dias camas ocupadas maternidad,2005-07-01,2,2
SENA,internaciones,dias camas ocupadas maternidad,2005-07-01,6,6
SICA SICA (VILLA AROMA),internaciones,dias camas ocupadas maternidad,2005-07-01,10,10
SICAYA,internaciones,dias camas ocupadas maternidad,2005-07-01,2,2
SIPE SIPE,internaciones,dias camas ocupadas maternidad,2005-07-01,49,49
SOPACHUY,internaciones,dias camas ocupadas maternidad,2005-07-01,18,18
SORACACHI,internaciones,dias camas ocupadas maternidad,2005-07-01,2,2
SORATA,internaciones,dias camas ocupadas maternidad,2005-07-01,14,14
SUCRE,internaciones,dias camas ocupadas maternidad,2005-07-01,1467,1467
TACACOMA,internaciones,dias camas ocupadas maternidad,2005-07-01,5,5
TACOPAYA,internaciones,dias camas ocupadas maternidad,2005-07-01,4,4
TAPACARI,internaciones,dias camas ocupadas maternidad,2005-07-01,40,40
TARABUCO,internaciones,dias camas ocupadas maternidad,2005-07-01,129,129
TARACO,internaciones,dias camas ocupadas maternidad,2005-07-01,1,1
TARATA,internaciones,dias camas ocupadas maternidad,2005-07-01,12,12
TARIJA,internaciones,dias camas ocupadas maternidad,2005-07-01,731,731
TARVITA,internaciones,dias camas ocupadas maternidad,2005-07-01,87,87
TEOPONTE,internaciones,dias camas ocupadas maternidad,2005-07-01,3,3
TIAWANACU,internaciones,dias camas ocupadas maternidad,2005-07-01,10,10
TINGUIPAYA,internaciones,dias camas ocupadas maternidad,2005-07-01,3,3
TIPUANI,internaciones,dias camas ocupadas maternidad,2005-07-01,19,19
TIQUIPAYA,internaciones,dias camas ocupadas maternidad,2005-07-01,107,107
TIRAQUE (CBBA),internaciones,dias camas ocupadas maternidad,2005-07-01,175,175
TOLATA,internaciones,dias camas ocupadas maternidad,2005-07-01,6,6
TOLEDO,internaciones,dias camas ocupadas maternidad,2005-07-01,12,12
TOMAVE,internaciones,dias camas ocupadas maternidad,2005-07-01,3,3
TOMINA,internaciones,dias camas ocupadas maternidad,2005-07-01,40,40
TORO TORO,internaciones,dias camas ocupadas maternidad,2005-07-01,12,12
TOTORA(CBBA),internaciones,dias camas ocupadas maternidad,2005-07-01,55,55
TOTORA(ORR),internaciones,dias camas ocupadas maternidad,2005-07-01,12,12
TRIGAL,internaciones,dias camas ocupadas maternidad,2005-07-01,3,3
TRINIDAD,internaciones,dias camas ocupadas maternidad,2005-07-01,730,730
TUPIZA,internaciones,dias camas ocupadas maternidad,2005-07-01,88,88
TURCO,internaciones,dias camas ocupadas maternidad,2005-07-01,4,4
UMALA,internaciones,dias camas ocupadas maternidad,2005-07-01,2,2
UNCIA,internaciones,dias camas ocupadas maternidad,2005-07-01,157,157
URIONDO (A. CONCEPCION),internaciones,dias camas ocupadas maternidad,2005-07-01,6,6
URUBICHA,internaciones,dias camas ocupadas maternidad,2005-07-01,35,35
UYUNI,internaciones,dias camas ocupadas maternidad,2005-07-01,94,94
VACAS,internaciones,dias camas ocupadas maternidad,2005-07-01,10,10
VALLEGRANDE,internaciones,dias camas ocupadas maternidad,2005-07-01,159,159
VIACHA,internaciones,dias camas ocupadas maternidad,2005-07-01,23,23
VILA VILA,internaciones,dias camas ocupadas maternidad,2005-07-01,3,3
VILLA MONTES,internaciones,dias camas ocupadas maternidad,2005-07-01,62,62
VILLA RIVERO,internaciones,dias camas ocupadas maternidad,2005-07-01,25,25
VILLA SERRANO,internaciones,dias camas ocupadas maternidad,2005-07-01,31,31
VILLA TUNARI,internaciones,dias camas ocupadas maternidad,2005-07-01,242,242
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,dias camas ocupadas maternidad,2005-07-01,34,34
VILLAZON,internaciones,dias camas ocupadas maternidad,2005-07-01,142,142
VINTO,internaciones,dias camas ocupadas maternidad,2005-07-01,68,68
VITICHI,internaciones,dias camas ocupadas maternidad,2005-07-01,22,22
WARNES,internaciones,dias camas ocupadas maternidad,2005-07-01,130,130
YACO,internaciones,dias camas ocupadas maternidad,2005-07-01,2,2
YACUIBA,internaciones,dias camas ocupadas maternidad,2005-07-01,352,352
YAMPARAEZ,internaciones,dias camas ocupadas maternidad,2005-07-01,13,13
YANACACHI,internaciones,dias camas ocupadas maternidad,2005-07-01,2,2
YAPACANI,internaciones,dias camas ocupadas maternidad,2005-07-01,126,126
YOTALA,internaciones,dias camas ocupadas maternidad,2005-07-01,78,78
YUNCHARA,internaciones,dias camas ocupadas maternidad,2005-07-01,2,2
ZUDAÑEZ,internaciones,dias camas ocupadas maternidad,2005-07-01,80,80
ACACIO,internaciones,dias camas ocupadas maternidad,2005-08-01,6,6
ACHACACHI,internaciones,dias camas ocupadas maternidad,2005-08-01,161,161
ACHOCALLA,internaciones,dias camas ocupadas maternidad,2005-08-01,7,7
AIQUILE,internaciones,dias camas ocupadas maternidad,2005-08-01,69,69
ALALAY,internaciones,dias camas ocupadas maternidad,2005-08-01,5,5
ALCALA,internaciones,dias camas ocupadas maternidad,2005-08-01,13,13
ANCORAIMES,internaciones,dias camas ocupadas maternidad,2005-08-01,2,2
ANDAMARCA,internaciones,dias camas ocupadas maternidad,2005-08-01,6,6
ANTEQUERA,internaciones,dias camas ocupadas maternidad,2005-08-01,4,4
ANZALDO,internaciones,dias camas ocupadas maternidad,2005-08-01,2,2
APOLO,internaciones,dias camas ocupadas maternidad,2005-08-01,23,23
ARAMPAMPA,internaciones,dias camas ocupadas maternidad,2005-08-01,1,1
ARANI,internaciones,dias camas ocupadas maternidad,2005-08-01,4,4
ARBIETO,internaciones,dias camas ocupadas maternidad,2005-08-01,2,2
ARQUE,internaciones,dias camas ocupadas maternidad,2005-08-01,4,4
ASCENCION DE GUARAYOS,internaciones,dias camas ocupadas maternidad,2005-08-01,94,94
ATOCHA,internaciones,dias camas ocupadas maternidad,2005-08-01,106,106
AYO AYO,internaciones,dias camas ocupadas maternidad,2005-08-01,7,7
AYOPAYA (V. DE INDEPENDENCIA),internaciones,dias camas ocupadas maternidad,2005-08-01,48,48
AZURDUY,internaciones,dias camas ocupadas maternidad,2005-08-01,74,74
BATALLAS,internaciones,dias camas ocupadas maternidad,2005-08-01,14,14
BAURES,internaciones,dias camas ocupadas maternidad,2005-08-01,17,17
BELLA FLOR,internaciones,dias camas ocupadas maternidad,2005-08-01,4,4
BERMEJO,internaciones,dias camas ocupadas maternidad,2005-08-01,141,141
BETANZOS,internaciones,dias camas ocupadas maternidad,2005-08-01,51,51
BOLIVAR,internaciones,dias camas ocupadas maternidad,2005-08-01,2,2
BOLPEBRA,internaciones,dias camas ocupadas maternidad,2005-08-01,2,2
BOYUIBE,internaciones,dias camas ocupadas maternidad,2005-08-01,16,16
BUENA VISTA,internaciones,dias camas ocupadas maternidad,2005-08-01,19,19
CABEZAS,internaciones,dias camas ocupadas maternidad,2005-08-01,5,5
CAIROMA,internaciones,dias camas ocupadas maternidad,2005-08-01,34,34
CAJUATA,internaciones,dias camas ocupadas maternidad,2005-08-01,11,11
CALACOTO,internaciones,dias camas ocupadas maternidad,2005-08-01,1,1
CALAMARCA,internaciones,dias camas ocupadas maternidad,2005-08-01,8,8
CAMARGO,internaciones,dias camas ocupadas maternidad,2005-08-01,110,110
CAMATAQUI (C. VILLA ABECIA),internaciones,dias camas ocupadas maternidad,2005-08-01,14,14
CAMIRI,internaciones,dias camas ocupadas maternidad,2005-08-01,207,207
CAPINOTA,internaciones,dias camas ocupadas maternidad,2005-08-01,51,51
CAQUIAVIRI,internaciones,dias camas ocupadas maternidad,2005-08-01,9,9
CARACOLLO,internaciones,dias camas ocupadas maternidad,2005-08-01,31,31
CARANAVI,internaciones,dias camas ocupadas maternidad,2005-08-01,139,139
CARIPUYO,internaciones,dias camas ocupadas maternidad,2005-08-01,2,2
CARMEN RIVERO TORREZ,internaciones,dias camas ocupadas maternidad,2005-08-01,19,19
CHALLAPATA,internaciones,dias camas ocupadas maternidad,2005-08-01,65,65
CHAQUI,internaciones,dias camas ocupadas maternidad,2005-08-01,10,10
CHARAGUA,internaciones,dias camas ocupadas maternidad,2005-08-01,78,78
CHAYANTA,internaciones,dias camas ocupadas maternidad,2005-08-01,33,33
CHIMORE,internaciones,dias camas ocupadas maternidad,2005-08-01,31,31
CHIPAYA,internaciones,dias camas ocupadas maternidad,2005-08-01,8,8
CHULUMANI (V. DE LA LIBERTAD),internaciones,dias camas ocupadas maternidad,2005-08-01,20,20
CHUMA,internaciones,dias camas ocupadas maternidad,2005-08-01,3,3
CLIZA,internaciones,dias camas ocupadas maternidad,2005-08-01,46,46
COBIJA,internaciones,dias camas ocupadas maternidad,2005-08-01,310,310
COCHABAMBA,internaciones,dias camas ocupadas maternidad,2005-08-01,4150,4150
COLCAPIRHUA,internaciones,dias camas ocupadas maternidad,2005-08-01,45,45
"COLCHA ""K""",internaciones,dias camas ocupadas maternidad,2005-08-01,3,3
COLLANA,internaciones,dias camas ocupadas maternidad,2005-08-01,1,1
COLOMI,internaciones,dias camas ocupadas maternidad,2005-08-01,39,39
COLPA BELGICA,internaciones,dias camas ocupadas maternidad,2005-08-01,9,9
COLQUECHACA,internaciones,dias camas ocupadas maternidad,2005-08-01,30,30
COLQUIRI,internaciones,dias camas ocupadas maternidad,2005-08-01,14,14
COMARAPA,internaciones,dias camas ocupadas maternidad,2005-08-01,87,87
CONCEPCION,internaciones,dias camas ocupadas maternidad,2005-08-01,60,60
COPACABANA,internaciones,dias camas ocupadas maternidad,2005-08-01,37,37
CORIPATA,internaciones,dias camas ocupadas maternidad,2005-08-01,20,20
CORO CORO,internaciones,dias camas ocupadas maternidad,2005-08-01,9,9
COROICO,internaciones,dias camas ocupadas maternidad,2005-08-01,48,48
COTAGAITA,internaciones,dias camas ocupadas maternidad,2005-08-01,44,44
COTOCA,internaciones,dias camas ocupadas maternidad,2005-08-01,158,158
CUATRO CAÑADAS,internaciones,dias camas ocupadas maternidad,2005-08-01,40,40
CUEVO,internaciones,dias camas ocupadas maternidad,2005-08-01,2,2
CULPINA,internaciones,dias camas ocupadas maternidad,2005-08-01,192,192
CURAHUARA DE CARANGAS,internaciones,dias camas ocupadas maternidad,2005-08-01,6,6
DESAGUADERO,internaciones,dias camas ocupadas maternidad,2005-08-01,3,3
EL ALTO,internaciones,dias camas ocupadas maternidad,2005-08-01,2646,2646
EL PUENTE(STC),internaciones,dias camas ocupadas maternidad,2005-08-01,18,18
EL PUENTE(TJA),internaciones,dias camas ocupadas maternidad,2005-08-01,6,6
EL TORNO,internaciones,dias camas ocupadas maternidad,2005-08-01,180,180
EL VILLAR,internaciones,dias camas ocupadas maternidad,2005-08-01,44,44
ENTRE RIOS,internaciones,dias camas ocupadas maternidad,2005-08-01,17,17
ENTRE RIOS,internaciones,dias camas ocupadas maternidad,2005-08-01,24,24
EUCALIPTUS,internaciones,dias camas ocupadas maternidad,2005-08-01,7,7
EXALTACION,internaciones,dias camas ocupadas maternidad,2005-08-01,8,8
FERNANDEZ ALONSO,internaciones,dias camas ocupadas maternidad,2005-08-01,450,450
GENERAL SAAVEDRA,internaciones,dias camas ocupadas maternidad,2005-08-01,8,8
GRAL. J.J. PEREZ (CHARAZANI),internaciones,dias camas ocupadas maternidad,2005-08-01,2,2
GUANAY,internaciones,dias camas ocupadas maternidad,2005-08-01,28,28
GUAQUI,internaciones,dias camas ocupadas maternidad,2005-08-01,4,4
GUAYARAMERIN,internaciones,dias camas ocupadas maternidad,2005-08-01,252,252
GUTIERREZ,internaciones,dias camas ocupadas maternidad,2005-08-01,38,38
HUACARETA,internaciones,dias camas ocupadas maternidad,2005-08-01,21,21
HUACAYA (VILLA DE HUACAYA),internaciones,dias camas ocupadas maternidad,2005-08-01,8,8
HUACHACALLA,internaciones,dias camas ocupadas maternidad,2005-08-01,6,6
HUANUNI,internaciones,dias camas ocupadas maternidad,2005-08-01,45,45
HUARACAJE,internaciones,dias camas ocupadas maternidad,2005-08-01,4,4
HUAYLLAMARCA,internaciones,dias camas ocupadas maternidad,2005-08-01,4,4
ICLA,internaciones,dias camas ocupadas maternidad,2005-08-01,3,3
INCAHUASI,internaciones,dias camas ocupadas maternidad,2005-08-01,111,111
INQUISIVI,internaciones,dias camas ocupadas maternidad,2005-08-01,16,16
IRUPANA (VILLA DE LANZA),internaciones,dias camas ocupadas maternidad,2005-08-01,19,19
IXIAMAS,internaciones,dias camas ocupadas maternidad,2005-08-01,15,15
JESUS DE MACHACA,internaciones,dias camas ocupadas maternidad,2005-08-01,7,7
LA ASUNTA,internaciones,dias camas ocupadas maternidad,2005-08-01,30,30
LA GUARDIA,internaciones,dias camas ocupadas maternidad,2005-08-01,69,69
LA PAZ,internaciones,dias camas ocupadas maternidad,2005-08-01,5145,5145
LAGUNILLAS,internaciones,dias camas ocupadas maternidad,2005-08-01,12,12
LAJA,internaciones,dias camas ocupadas maternidad,2005-08-01,12,12
LAS CARRERAS,internaciones,dias camas ocupadas maternidad,2005-08-01,9,9
LICOMA PAMPA,internaciones,dias camas ocupadas maternidad,2005-08-01,3,3
LLALLAGUA,internaciones,dias camas ocupadas maternidad,2005-08-01,158,158
LLICA,internaciones,dias camas ocupadas maternidad,2005-08-01,10,10
LORETO,internaciones,dias camas ocupadas maternidad,2005-08-01,1,1
LURIBAY,internaciones,dias camas ocupadas maternidad,2005-08-01,11,11
MACHACAMARCA,internaciones,dias camas ocupadas maternidad,2005-08-01,4,4
MACHARETI,internaciones,dias camas ocupadas maternidad,2005-08-01,18,18
MAGDALENA,internaciones,dias camas ocupadas maternidad,2005-08-01,48,48
MAIRANA,internaciones,dias camas ocupadas maternidad,2005-08-01,39,39
MAPIRI,internaciones,dias camas ocupadas maternidad,2005-08-01,20,20
MECAPACA,internaciones,dias camas ocupadas maternidad,2005-08-01,4,4
MINEROS,internaciones,dias camas ocupadas maternidad,2005-08-01,50,50
MIZQUE,internaciones,dias camas ocupadas maternidad,2005-08-01,36,36
MOCOMOCO,internaciones,dias camas ocupadas maternidad,2005-08-01,5,5
MOJOCOYA,internaciones,dias camas ocupadas maternidad,2005-08-01,19,19
MONTEAGUDO,internaciones,dias camas ocupadas maternidad,2005-08-01,163,163
MONTERO,internaciones,dias camas ocupadas maternidad,2005-08-01,425,425
MORO MORO,internaciones,dias camas ocupadas maternidad,2005-08-01,4,4
MOROCHATA,internaciones,dias camas ocupadas maternidad,2005-08-01,6,6
OKINAWA,internaciones,dias camas ocupadas maternidad,2005-08-01,26,26
OMEREQUE,internaciones,dias camas ocupadas maternidad,2005-08-01,16,16
ORURO,internaciones,dias camas ocupadas maternidad,2005-08-01,1320,1320
