municipality,group,variable,month,Días camas disponibles otros servicios,TOTAL
SALINAS DE GARCI MENDOZA,internaciones,dias camas disponibles otros servicios,2005-03-01,62,62
SAMAIPATA,internaciones,dias camas disponibles otros servicios,2005-03-01,186,186
SAN ANTONIO DE LOMERIO,internaciones,dias camas disponibles otros servicios,2005-03-01,93,93
SAN BENITO,internaciones,dias camas disponibles otros servicios,2005-03-01,93,93
SAN BORJA,internaciones,dias camas disponibles otros servicios,2005-03-01,496,496
SAN BUENA VENTURA,internaciones,dias camas disponibles otros servicios,2005-03-01,217,217
SAN CARLOS,internaciones,dias camas disponibles otros servicios,2005-03-01,961,961
SAN IGNACIO,internaciones,dias camas disponibles otros servicios,2005-03-01,651,651
SAN IGNACIO DE VELASCO,internaciones,dias camas disponibles otros servicios,2005-03-01,3255,3255
SAN JAVIER(STC),internaciones,dias camas disponibles otros servicios,2005-03-01,310,310
SAN JOAQUIN,internaciones,dias camas disponibles otros servicios,2005-03-01,124,124
SAN JOSE DE CHIQUITOS,internaciones,dias camas disponibles otros servicios,2005-03-01,682,682
SAN JUAN DE YAPACANI,internaciones,dias camas disponibles otros servicios,2005-03-01,775,775
SAN JULIAN,internaciones,dias camas disponibles otros servicios,2005-03-01,1298,1298
SAN LORENZO(PND),internaciones,dias camas disponibles otros servicios,2005-03-01,62,62
SAN LORENZO(TJA),internaciones,dias camas disponibles otros servicios,2005-03-01,120,120
SAN LUCAS,internaciones,dias camas disponibles otros servicios,2005-03-01,465,465
SAN MATIAS,internaciones,dias camas disponibles otros servicios,2005-03-01,824,824
SAN MIGUEL DE VELASCO,internaciones,dias camas disponibles otros servicios,2005-03-01,341,341
SAN PEDRO,internaciones,dias camas disponibles otros servicios,2005-03-01,618,618
SAN PEDRO DE BUENA VISTA,internaciones,dias camas disponibles otros servicios,2005-03-01,155,155
SAN RAFAEL,internaciones,dias camas disponibles otros servicios,2005-03-01,248,248
SAN RAMON,internaciones,dias camas disponibles otros servicios,2005-03-01,124,124
SAN RAMON,internaciones,dias camas disponibles otros servicios,2005-03-01,341,341
SANTA ANA,internaciones,dias camas disponibles otros servicios,2005-03-01,436,436
SANTA CRUZ DE LA SIERRA,internaciones,dias camas disponibles otros servicios,2005-03-01,36108,36108
SANTA ROSA,internaciones,dias camas disponibles otros servicios,2005-03-01,186,186
SANTA ROSA DEL SARA,internaciones,dias camas disponibles otros servicios,2005-03-01,186,186
SANTIAGO DE HUARI,internaciones,dias camas disponibles otros servicios,2005-03-01,93,93
SANTIVAÑES,internaciones,dias camas disponibles otros servicios,2005-03-01,317,317
SENA,internaciones,dias camas disponibles otros servicios,2005-03-01,124,124
SICA SICA (VILLA AROMA),internaciones,dias camas disponibles otros servicios,2005-03-01,155,155
SICAYA,internaciones,dias camas disponibles otros servicios,2005-03-01,124,124
SIPE SIPE,internaciones,dias camas disponibles otros servicios,2005-03-01,620,620
SOPACHUY,internaciones,dias camas disponibles otros servicios,2005-03-01,527,527
SORACACHI,internaciones,dias camas disponibles otros servicios,2005-03-01,31,31
SORATA,internaciones,dias camas disponibles otros servicios,2005-03-01,93,93
SUCRE,internaciones,dias camas disponibles otros servicios,2005-03-01,32643,32643
TACOPAYA,internaciones,dias camas disponibles otros servicios,2005-03-01,155,155
TAPACARI,internaciones,dias camas disponibles otros servicios,2005-03-01,187,187
TARABUCO,internaciones,dias camas disponibles otros servicios,2005-03-01,248,248
TARATA,internaciones,dias camas disponibles otros servicios,2005-03-01,113,113
TARIJA,internaciones,dias camas disponibles otros servicios,2005-03-01,8861,8861
TARVITA,internaciones,dias camas disponibles otros servicios,2005-03-01,465,465
TEOPONTE,internaciones,dias camas disponibles otros servicios,2005-03-01,31,31
TIAWANACU,internaciones,dias camas disponibles otros servicios,2005-03-01,93,93
TINGUIPAYA,internaciones,dias camas disponibles otros servicios,2005-03-01,31,31
TIPUANI,internaciones,dias camas disponibles otros servicios,2005-03-01,93,93
TIQUIPAYA,internaciones,dias camas disponibles otros servicios,2005-03-01,651,651
TIRAQUE (CBBA),internaciones,dias camas disponibles otros servicios,2005-03-01,713,713
TOCO,internaciones,dias camas disponibles otros servicios,2005-03-01,62,62
TOMAVE,internaciones,dias camas disponibles otros servicios,2005-03-01,124,124
TOMINA,internaciones,dias camas disponibles otros servicios,2005-03-01,155,155
TORO TORO,internaciones,dias camas disponibles otros servicios,2005-03-01,62,62
TOTORA(CBBA),internaciones,dias camas disponibles otros servicios,2005-03-01,558,558
TOTORA(ORR),internaciones,dias camas disponibles otros servicios,2005-03-01,62,62
TRIGAL,internaciones,dias camas disponibles otros servicios,2005-03-01,31,31
TRINIDAD,internaciones,dias camas disponibles otros servicios,2005-03-01,4867,4867
TUPIZA,internaciones,dias camas disponibles otros servicios,2005-03-01,3069,3069
TURCO,internaciones,dias camas disponibles otros servicios,2005-03-01,60,60
UNCIA,internaciones,dias camas disponibles otros servicios,2005-03-01,1581,1581
URUBICHA,internaciones,dias camas disponibles otros servicios,2005-03-01,155,155
UYUNI,internaciones,dias camas disponibles otros servicios,2005-03-01,1085,1085
VACAS,internaciones,dias camas disponibles otros servicios,2005-03-01,93,93
VALLEGRANDE,internaciones,dias camas disponibles otros servicios,2005-03-01,775,775
VILA VILA,internaciones,dias camas disponibles otros servicios,2005-03-01,31,31
VILLA MONTES,internaciones,dias camas disponibles otros servicios,2005-03-01,1399,1399
VILLA RIVERO,internaciones,dias camas disponibles otros servicios,2005-03-01,93,93
VILLA SERRANO,internaciones,dias camas disponibles otros servicios,2005-03-01,248,248
VILLA TUNARI,internaciones,dias camas disponibles otros servicios,2005-03-01,1519,1519
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,dias camas disponibles otros servicios,2005-03-01,279,279
VILLAZON,internaciones,dias camas disponibles otros servicios,2005-03-01,1116,1116
VINTO,internaciones,dias camas disponibles otros servicios,2005-03-01,217,217
VITICHI,internaciones,dias camas disponibles otros servicios,2005-03-01,93,93
WARNES,internaciones,dias camas disponibles otros servicios,2005-03-01,496,496
YACUIBA,internaciones,dias camas disponibles otros servicios,2005-03-01,2781,2781
YAMPARAEZ,internaciones,dias camas disponibles otros servicios,2005-03-01,341,341
YAPACANI,internaciones,dias camas disponibles otros servicios,2005-03-01,712,712
YOCALLA,internaciones,dias camas disponibles otros servicios,2005-03-01,31,31
YOTALA,internaciones,dias camas disponibles otros servicios,2005-03-01,434,434
ZUDAÑEZ,internaciones,dias camas disponibles otros servicios,2005-03-01,93,93
ACACIO,internaciones,dias camas disponibles otros servicios,2005-04-01,120,120
ACHACACHI,internaciones,dias camas disponibles otros servicios,2005-04-01,300,300
AIQUILE,internaciones,dias camas disponibles otros servicios,2005-04-01,1260,1260
ALALAY,internaciones,dias camas disponibles otros servicios,2005-04-01,30,30
ALCALA,internaciones,dias camas disponibles otros servicios,2005-04-01,60,60
ANCORAIMES,internaciones,dias camas disponibles otros servicios,2005-04-01,90,90
ANDAMARCA,internaciones,dias camas disponibles otros servicios,2005-04-01,58,58
ANZALDO,internaciones,dias camas disponibles otros servicios,2005-04-01,60,60
APOLO,internaciones,dias camas disponibles otros servicios,2005-04-01,90,90
ARAMPAMPA,internaciones,dias camas disponibles otros servicios,2005-04-01,150,150
ARANI,internaciones,dias camas disponibles otros servicios,2005-04-01,120,120
ARBIETO,internaciones,dias camas disponibles otros servicios,2005-04-01,60,60
ARQUE,internaciones,dias camas disponibles otros servicios,2005-04-01,240,240
ASCENCION DE GUARAYOS,internaciones,dias camas disponibles otros servicios,2005-04-01,810,810
ATOCHA,internaciones,dias camas disponibles otros servicios,2005-04-01,1110,1110
AYOPAYA (V. DE INDEPENDENCIA),internaciones,dias camas disponibles otros servicios,2005-04-01,1471,1471
AZURDUY,internaciones,dias camas disponibles otros servicios,2005-04-01,540,540
BATALLAS,internaciones,dias camas disponibles otros servicios,2005-04-01,90,90
BAURES,internaciones,dias camas disponibles otros servicios,2005-04-01,60,60
BERMEJO,internaciones,dias camas disponibles otros servicios,2005-04-01,1488,1488
BETANZOS,internaciones,dias camas disponibles otros servicios,2005-04-01,360,360
BOLIVAR,internaciones,dias camas disponibles otros servicios,2005-04-01,180,180
BOYUIBE,internaciones,dias camas disponibles otros servicios,2005-04-01,330,330
BUENA VISTA,internaciones,dias camas disponibles otros servicios,2005-04-01,510,510
CABEZAS,internaciones,dias camas disponibles otros servicios,2005-04-01,640,640
CAIROMA,internaciones,dias camas disponibles otros servicios,2005-04-01,30,30
CALAMARCA,internaciones,dias camas disponibles otros servicios,2005-04-01,120,120
CAMARGO,internaciones,dias camas disponibles otros servicios,2005-04-01,990,990
CAMATAQUI (C. VILLA ABECIA),internaciones,dias camas disponibles otros servicios,2005-04-01,90,90
CAMIRI,internaciones,dias camas disponibles otros servicios,2005-04-01,3680,3680
CAPINOTA,internaciones,dias camas disponibles otros servicios,2005-04-01,390,390
CARACOLLO,internaciones,dias camas disponibles otros servicios,2005-04-01,150,150
CARANAVI,internaciones,dias camas disponibles otros servicios,2005-04-01,1085,1085
CARAPARI,internaciones,dias camas disponibles otros servicios,2005-04-01,60,60
CARIPUYO,internaciones,dias camas disponibles otros servicios,2005-04-01,150,150
CARMEN RIVERO TORREZ,internaciones,dias camas disponibles otros servicios,2005-04-01,18,18
CHALLAPATA,internaciones,dias camas disponibles otros servicios,2005-04-01,540,540
CHAQUI,internaciones,dias camas disponibles otros servicios,2005-04-01,60,60
CHARAGUA,internaciones,dias camas disponibles otros servicios,2005-04-01,1020,1020
CHARAÑA,internaciones,dias camas disponibles otros servicios,2005-04-01,30,30
CHAYANTA,internaciones,dias camas disponibles otros servicios,2005-04-01,120,120
CHIMORE,internaciones,dias camas disponibles otros servicios,2005-04-01,120,120
CHULUMANI (V. DE LA LIBERTAD),internaciones,dias camas disponibles otros servicios,2005-04-01,1200,1200
CHUMA,internaciones,dias camas disponibles otros servicios,2005-04-01,150,150
CLIZA,internaciones,dias camas disponibles otros servicios,2005-04-01,180,180
COBIJA,internaciones,dias camas disponibles otros servicios,2005-04-01,1530,1530
COCHABAMBA,internaciones,dias camas disponibles otros servicios,2005-04-01,37950,37950
COLCAPIRHUA,internaciones,dias camas disponibles otros servicios,2005-04-01,1140,1140
"COLCHA ""K""",internaciones,dias camas disponibles otros servicios,2005-04-01,60,60
COLOMI,internaciones,dias camas disponibles otros servicios,2005-04-01,300,300
COLPA BELGICA,internaciones,dias camas disponibles otros servicios,2005-04-01,150,150
COLQUECHACA,internaciones,dias camas disponibles otros servicios,2005-04-01,60,60
COLQUIRI,internaciones,dias camas disponibles otros servicios,2005-04-01,210,210
COMARAPA,internaciones,dias camas disponibles otros servicios,2005-04-01,990,990
CONCEPCION,internaciones,dias camas disponibles otros servicios,2005-04-01,390,390
COPACABANA,internaciones,dias camas disponibles otros servicios,2005-04-01,240,240
CORIPATA,internaciones,dias camas disponibles otros servicios,2005-04-01,60,60
CORO CORO,internaciones,dias camas disponibles otros servicios,2005-04-01,240,240
COROICO,internaciones,dias camas disponibles otros servicios,2005-04-01,960,960
COTAGAITA,internaciones,dias camas disponibles otros servicios,2005-04-01,270,270
COTOCA,internaciones,dias camas disponibles otros servicios,2005-04-01,630,630
CUATRO CAÑADAS,internaciones,dias camas disponibles otros servicios,2005-04-01,181,181
CUEVO,internaciones,dias camas disponibles otros servicios,2005-04-01,240,240
CULPINA,internaciones,dias camas disponibles otros servicios,2005-04-01,390,390
DESAGUADERO,internaciones,dias camas disponibles otros servicios,2005-04-01,120,120
EL ALTO,internaciones,dias camas disponibles otros servicios,2005-04-01,12630,12630
EL PUENTE(STC),internaciones,dias camas disponibles otros servicios,2005-04-01,149,149
EL PUENTE(TJA),internaciones,dias camas disponibles otros servicios,2005-04-01,180,180
EL TORNO,internaciones,dias camas disponibles otros servicios,2005-04-01,1440,1440
EL VILLAR,internaciones,dias camas disponibles otros servicios,2005-04-01,90,90
ENTRE RIOS,internaciones,dias camas disponibles otros servicios,2005-04-01,464,464
ENTRE RIOS,internaciones,dias camas disponibles otros servicios,2005-04-01,300,300
EUCALIPTUS,internaciones,dias camas disponibles otros servicios,2005-04-01,120,120
EXALTACION,internaciones,dias camas disponibles otros servicios,2005-04-01,150,150
FERNANDEZ ALONSO,internaciones,dias camas disponibles otros servicios,2005-04-01,390,390
GENERAL SAAVEDRA,internaciones,dias camas disponibles otros servicios,2005-04-01,120,120
GUANAY,internaciones,dias camas disponibles otros servicios,2005-04-01,180,180
GUAYARAMERIN,internaciones,dias camas disponibles otros servicios,2005-04-01,973,973
GUTIERREZ,internaciones,dias camas disponibles otros servicios,2005-04-01,630,630
HUACARETA,internaciones,dias camas disponibles otros servicios,2005-04-01,540,540
HUACAYA (VILLA DE HUACAYA),internaciones,dias camas disponibles otros servicios,2005-04-01,120,120
HUACHACALLA,internaciones,dias camas disponibles otros servicios,2005-04-01,180,180
HUANUNI,internaciones,dias camas disponibles otros servicios,2005-04-01,27,27
HUARACAJE,internaciones,dias camas disponibles otros servicios,2005-04-01,60,60
HUAYLLAMARCA,internaciones,dias camas disponibles otros servicios,2005-04-01,60,60
ICLA,internaciones,dias camas disponibles otros servicios,2005-04-01,60,60
INCAHUASI,internaciones,dias camas disponibles otros servicios,2005-04-01,240,240
INQUISIVI,internaciones,dias camas disponibles otros servicios,2005-04-01,30,30
IRUPANA (VILLA DE LANZA),internaciones,dias camas disponibles otros servicios,2005-04-01,390,390
IXIAMAS,internaciones,dias camas disponibles otros servicios,2005-04-01,150,150
LA ASUNTA,internaciones,dias camas disponibles otros servicios,2005-04-01,360,360
LA GUARDIA,internaciones,dias camas disponibles otros servicios,2005-04-01,330,330
LA PAZ,internaciones,dias camas disponibles otros servicios,2005-04-01,56910,56910
LAGUNILLAS,internaciones,dias camas disponibles otros servicios,2005-04-01,120,120
LAS CARRERAS,internaciones,dias camas disponibles otros servicios,2005-04-01,90,90
LLALLAGUA,internaciones,dias camas disponibles otros servicios,2005-04-01,780,780
LLICA,internaciones,dias camas disponibles otros servicios,2005-04-01,60,60
MACHACAMARCA,internaciones,dias camas disponibles otros servicios,2005-04-01,60,60
MACHARETI,internaciones,dias camas disponibles otros servicios,2005-04-01,510,510
MAGDALENA,internaciones,dias camas disponibles otros servicios,2005-04-01,240,240
MAIRANA,internaciones,dias camas disponibles otros servicios,2005-04-01,240,240
MAPIRI,internaciones,dias camas disponibles otros servicios,2005-04-01,30,30
MINEROS,internaciones,dias camas disponibles otros servicios,2005-04-01,330,330
MIZQUE,internaciones,dias camas disponibles otros servicios,2005-04-01,630,630
MOJOCOYA,internaciones,dias camas disponibles otros servicios,2005-04-01,90,90
MONTEAGUDO,internaciones,dias camas disponibles otros servicios,2005-04-01,1200,1200
MONTERO,internaciones,dias camas disponibles otros servicios,2005-04-01,1500,1500
MORO MORO,internaciones,dias camas disponibles otros servicios,2005-04-01,90,90
MOROCHATA,internaciones,dias camas disponibles otros servicios,2005-04-01,210,210
OCURI,internaciones,dias camas disponibles otros servicios,2005-04-01,450,450
OKINAWA,internaciones,dias camas disponibles otros servicios,2005-04-01,90,90
OMEREQUE,internaciones,dias camas disponibles otros servicios,2005-04-01,30,30
ORURO,internaciones,dias camas disponibles otros servicios,2005-04-01,12856,12856
PADILLA,internaciones,dias camas disponibles otros servicios,2005-04-01,540,540
PAILON,internaciones,dias camas disponibles otros servicios,2005-04-01,93,93
PALOS BLANCOS,internaciones,dias camas disponibles otros servicios,2005-04-01,362,362
PAMPA GRANDE,internaciones,dias camas disponibles otros servicios,2005-04-01,150,150
PAPEL PAMPA,internaciones,dias camas disponibles otros servicios,2005-04-01,60,60
PASORAPA,internaciones,dias camas disponibles otros servicios,2005-04-01,90,90
PATACAMAYA,internaciones,dias camas disponibles otros servicios,2005-04-01,420,420
POCOATA,internaciones,dias camas disponibles otros servicios,2005-04-01,92,92
POCONA,internaciones,dias camas disponibles otros servicios,2005-04-01,300,300
POJO (CBBA),internaciones,dias camas disponibles otros servicios,2005-04-01,150,150
PORCO,internaciones,dias camas disponibles otros servicios,2005-04-01,30,30
POROMA,internaciones,dias camas disponibles otros servicios,2005-04-01,540,540
PORONGO,internaciones,dias camas disponibles otros servicios,2005-04-01,360,360
PORTACHUELO,internaciones,dias camas disponibles otros servicios,2005-04-01,1260,1260
PORVENIR,internaciones,dias camas disponibles otros servicios,2005-04-01,150,150
POSTRER VALLE,internaciones,dias camas disponibles otros servicios,2005-04-01,30,30
POTOSI,internaciones,dias camas disponibles otros servicios,2005-04-01,7860,7860
PRESTO,internaciones,dias camas disponibles otros servicios,2005-04-01,60,60
PUCARA,internaciones,dias camas disponibles otros servicios,2005-04-01,30,30
PUCARANI,internaciones,dias camas disponibles otros servicios,2005-04-01,180,180
PUERTO ACOSTA,internaciones,dias camas disponibles otros servicios,2005-04-01,510,510
PUERTO CARABUCO,internaciones,dias camas disponibles otros servicios,2005-04-01,30,30
PUERTO GONZALO MORENO,internaciones,dias camas disponibles otros servicios,2005-04-01,21,21
PUERTO QUIJARRO,internaciones,dias camas disponibles otros servicios,2005-04-01,270,270
PUERTO RICO,internaciones,dias camas disponibles otros servicios,2005-04-01,120,120
PUERTO SUAREZ,internaciones,dias camas disponibles otros servicios,2005-04-01,660,660
PUERTO VILLARROEL,internaciones,dias camas disponibles otros servicios,2005-04-01,870,870
PUNA,internaciones,dias camas disponibles otros servicios,2005-04-01,391,391
PUNATA,internaciones,dias camas disponibles otros servicios,2005-04-01,780,780
QUILLACOLLO,internaciones,dias camas disponibles otros servicios,2005-04-01,935,935
QUIME,internaciones,dias camas disponibles otros servicios,2005-04-01,300,300
QUIRUSILLAS,internaciones,dias camas disponibles otros servicios,2005-04-01,30,30
RAVELO,internaciones,dias camas disponibles otros servicios,2005-04-01,60,60
REYES,internaciones,dias camas disponibles otros servicios,2005-04-01,210,210
RIBERALTA,internaciones,dias camas disponibles otros servicios,2005-04-01,2190,2190
ROBORE,internaciones,dias camas disponibles otros servicios,2005-04-01,1052,1052
RURRENABAQUE,internaciones,dias camas disponibles otros servicios,2005-04-01,390,390
SACABA,internaciones,dias camas disponibles otros servicios,2005-04-01,1650,1650
SACABAMBA,internaciones,dias camas disponibles otros servicios,2005-04-01,60,60
SACACA,internaciones,dias camas disponibles otros servicios,2005-04-01,300,300
SAIPINA,internaciones,dias camas disponibles otros servicios,2005-04-01,90,90
SALINAS DE GARCI MENDOZA,internaciones,dias camas disponibles otros servicios,2005-04-01,60,60
SAMAIPATA,internaciones,dias camas disponibles otros servicios,2005-04-01,180,180
SAN ANDRES,internaciones,dias camas disponibles otros servicios,2005-04-01,28,28
SAN ANTONIO DE LOMERIO,internaciones,dias camas disponibles otros servicios,2005-04-01,90,90
SAN BENITO,internaciones,dias camas disponibles otros servicios,2005-04-01,90,90
SAN BORJA,internaciones,dias camas disponibles otros servicios,2005-04-01,480,480
SAN BUENA VENTURA,internaciones,dias camas disponibles otros servicios,2005-04-01,120,120
SAN CARLOS,internaciones,dias camas disponibles otros servicios,2005-04-01,960,960
SAN IGNACIO,internaciones,dias camas disponibles otros servicios,2005-04-01,630,630
SAN IGNACIO DE VELASCO,internaciones,dias camas disponibles otros servicios,2005-04-01,3150,3150
SAN JAVIER(STC),internaciones,dias camas disponibles otros servicios,2005-04-01,310,310
SAN JOAQUIN,internaciones,dias camas disponibles otros servicios,2005-04-01,120,120
SAN JOSE DE CHIQUITOS,internaciones,dias camas disponibles otros servicios,2005-04-01,481,481
SAN JUAN DE YAPACANI,internaciones,dias camas disponibles otros servicios,2005-04-01,780,780
SAN JULIAN,internaciones,dias camas disponibles otros servicios,2005-04-01,1291,1291
SAN LORENZO(TJA),internaciones,dias camas disponibles otros servicios,2005-04-01,104,104
SAN LUCAS,internaciones,dias camas disponibles otros servicios,2005-04-01,450,450
SAN MATIAS,internaciones,dias camas disponibles otros servicios,2005-04-01,586,586
SAN MIGUEL DE VELASCO,internaciones,dias camas disponibles otros servicios,2005-04-01,141,141
SAN PEDRO,internaciones,dias camas disponibles otros servicios,2005-04-01,600,600
SAN PEDRO DE BUENA VISTA,internaciones,dias camas disponibles otros servicios,2005-04-01,150,150
SAN RAFAEL,internaciones,dias camas disponibles otros servicios,2005-04-01,240,240
SAN RAMON,internaciones,dias camas disponibles otros servicios,2005-04-01,120,120
SAN RAMON,internaciones,dias camas disponibles otros servicios,2005-04-01,330,330
SANTA ANA,internaciones,dias camas disponibles otros servicios,2005-04-01,420,420
SANTA CRUZ DE LA SIERRA,internaciones,dias camas disponibles otros servicios,2005-04-01,28594,28594
SANTA ROSA,internaciones,dias camas disponibles otros servicios,2005-04-01,180,180
SANTA ROSA DEL SARA,internaciones,dias camas disponibles otros servicios,2005-04-01,180,180
SANTIAGO DE HUARI,internaciones,dias camas disponibles otros servicios,2005-04-01,60,60
SANTIVAÑES,internaciones,dias camas disponibles otros servicios,2005-04-01,300,300
SENA,internaciones,dias camas disponibles otros servicios,2005-04-01,120,120
SICA SICA (VILLA AROMA),internaciones,dias camas disponibles otros servicios,2005-04-01,150,150
SICAYA,internaciones,dias camas disponibles otros servicios,2005-04-01,120,120
SIPE SIPE,internaciones,dias camas disponibles otros servicios,2005-04-01,600,600
SOPACHUY,internaciones,dias camas disponibles otros servicios,2005-04-01,510,510
SORACACHI,internaciones,dias camas disponibles otros servicios,2005-04-01,30,30
SORATA,internaciones,dias camas disponibles otros servicios,2005-04-01,175,175
SUCRE,internaciones,dias camas disponibles otros servicios,2005-04-01,31740,31740
TACOPAYA,internaciones,dias camas disponibles otros servicios,2005-04-01,150,150
TAPACARI,internaciones,dias camas disponibles otros servicios,2005-04-01,210,210
TARABUCO,internaciones,dias camas disponibles otros servicios,2005-04-01,240,240
TARATA,internaciones,dias camas disponibles otros servicios,2005-04-01,93,93
TARIJA,internaciones,dias camas disponibles otros servicios,2005-04-01,9041,9041
TARVITA,internaciones,dias camas disponibles otros servicios,2005-04-01,450,450
TEOPONTE,internaciones,dias camas disponibles otros servicios,2005-04-01,30,30
TIAWANACU,internaciones,dias camas disponibles otros servicios,2005-04-01,90,90
TINGUIPAYA,internaciones,dias camas disponibles otros servicios,2005-04-01,30,30
TIPUANI,internaciones,dias camas disponibles otros servicios,2005-04-01,40,40
TIQUIPAYA,internaciones,dias camas disponibles otros servicios,2005-04-01,630,630
TIRAQUE (CBBA),internaciones,dias camas disponibles otros servicios,2005-04-01,690,690
TOLATA,internaciones,dias camas disponibles otros servicios,2005-04-01,60,60
TOLEDO,internaciones,dias camas disponibles otros servicios,2005-04-01,20,20
TOMAVE,internaciones,dias camas disponibles otros servicios,2005-04-01,120,120
TOMINA,internaciones,dias camas disponibles otros servicios,2005-04-01,150,150
TORO TORO,internaciones,dias camas disponibles otros servicios,2005-04-01,60,60
TOTORA(CBBA),internaciones,dias camas disponibles otros servicios,2005-04-01,540,540
TOTORA(ORR),internaciones,dias camas disponibles otros servicios,2005-04-01,60,60
TRIGAL,internaciones,dias camas disponibles otros servicios,2005-04-01,30,30
TRINIDAD,internaciones,dias camas disponibles otros servicios,2005-04-01,3938,3938
TUPIZA,internaciones,dias camas disponibles otros servicios,2005-04-01,2970,2970
TURCO,internaciones,dias camas disponibles otros servicios,2005-04-01,60,60
UMALA,internaciones,dias camas disponibles otros servicios,2005-04-01,60,60
UNCIA,internaciones,dias camas disponibles otros servicios,2005-04-01,1530,1530
URUBICHA,internaciones,dias camas disponibles otros servicios,2005-04-01,210,210
UYUNI,internaciones,dias camas disponibles otros servicios,2005-04-01,1074,1074
VACAS,internaciones,dias camas disponibles otros servicios,2005-04-01,120,120
VALLEGRANDE,internaciones,dias camas disponibles otros servicios,2005-04-01,870,870
VIACHA,internaciones,dias camas disponibles otros servicios,2005-04-01,90,90
VILA VILA,internaciones,dias camas disponibles otros servicios,2005-04-01,61,61
VILLA MONTES,internaciones,dias camas disponibles otros servicios,2005-04-01,1354,1354
VILLA RIVERO,internaciones,dias camas disponibles otros servicios,2005-04-01,90,90
VILLA SERRANO,internaciones,dias camas disponibles otros servicios,2005-04-01,240,240
VILLA TUNARI,internaciones,dias camas disponibles otros servicios,2005-04-01,1470,1470
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,dias camas disponibles otros servicios,2005-04-01,270,270
VILLAZON,internaciones,dias camas disponibles otros servicios,2005-04-01,1080,1080
VINTO,internaciones,dias camas disponibles otros servicios,2005-04-01,210,210
VITICHI,internaciones,dias camas disponibles otros servicios,2005-04-01,90,90
WARNES,internaciones,dias camas disponibles otros servicios,2005-04-01,494,494
YACUIBA,internaciones,dias camas disponibles otros servicios,2005-04-01,2780,2780
YAMPARAEZ,internaciones,dias camas disponibles otros servicios,2005-04-01,330,330
YAPACANI,internaciones,dias camas disponibles otros servicios,2005-04-01,690,690
YOCALLA,internaciones,dias camas disponibles otros servicios,2005-04-01,30,30
YOTALA,internaciones,dias camas disponibles otros servicios,2005-04-01,420,420
ZUDAÑEZ,internaciones,dias camas disponibles otros servicios,2005-04-01,90,90
ACACIO,internaciones,dias camas disponibles otros servicios,2005-05-01,124,124
ACHACACHI,internaciones,dias camas disponibles otros servicios,2005-05-01,310,310
AIQUILE,internaciones,dias camas disponibles otros servicios,2005-05-01,1302,1302
ALALAY,internaciones,dias camas disponibles otros servicios,2005-05-01,31,31
ALCALA,internaciones,dias camas disponibles otros servicios,2005-05-01,62,62
ANCORAIMES,internaciones,dias camas disponibles otros servicios,2005-05-01,93,93
ANDAMARCA,internaciones,dias camas disponibles otros servicios,2005-05-01,28,28
ANZALDO,internaciones,dias camas disponibles otros servicios,2005-05-01,62,62
APOLO,internaciones,dias camas disponibles otros servicios,2005-05-01,93,93
ARAMPAMPA,internaciones,dias camas disponibles otros servicios,2005-05-01,155,155
ARANI,internaciones,dias camas disponibles otros servicios,2005-05-01,123,123
ARBIETO,internaciones,dias camas disponibles otros servicios,2005-05-01,62,62
ARQUE,internaciones,dias camas disponibles otros servicios,2005-05-01,93,93
ASCENCION DE GUARAYOS,internaciones,dias camas disponibles otros servicios,2005-05-01,868,868
ATOCHA,internaciones,dias camas disponibles otros servicios,2005-05-01,1137,1137
AYATA,internaciones,dias camas disponibles otros servicios,2005-05-01,56,56
AYOPAYA (V. DE INDEPENDENCIA),internaciones,dias camas disponibles otros servicios,2005-05-01,1612,1612
AZURDUY,internaciones,dias camas disponibles otros servicios,2005-05-01,558,558
BATALLAS,internaciones,dias camas disponibles otros servicios,2005-05-01,93,93
BAURES,internaciones,dias camas disponibles otros servicios,2005-05-01,62,62
BERMEJO,internaciones,dias camas disponibles otros servicios,2005-05-01,1398,1398
BETANZOS,internaciones,dias camas disponibles otros servicios,2005-05-01,372,372
BOLIVAR,internaciones,dias camas disponibles otros servicios,2005-05-01,186,186
BOYUIBE,internaciones,dias camas disponibles otros servicios,2005-05-01,341,341
BUENA VISTA,internaciones,dias camas disponibles otros servicios,2005-05-01,682,682
CABEZAS,internaciones,dias camas disponibles otros servicios,2005-05-01,341,341
CAIROMA,internaciones,dias camas disponibles otros servicios,2005-05-01,31,31
CAMARGO,internaciones,dias camas disponibles otros servicios,2005-05-01,1023,1023
CAMATAQUI (C. VILLA ABECIA),internaciones,dias camas disponibles otros servicios,2005-05-01,93,93
CAMIRI,internaciones,dias camas disponibles otros servicios,2005-05-01,3782,3782
CAPINOTA,internaciones,dias camas disponibles otros servicios,2005-05-01,403,403
CAQUIAVIRI,internaciones,dias camas disponibles otros servicios,2005-05-01,31,31
CARACOLLO,internaciones,dias camas disponibles otros servicios,2005-05-01,124,124
CARANAVI,internaciones,dias camas disponibles otros servicios,2005-05-01,1085,1085
CARIPUYO,internaciones,dias camas disponibles otros servicios,2005-05-01,155,155
CARMEN RIVERO TORREZ,internaciones,dias camas disponibles otros servicios,2005-05-01,25,25
CHALLAPATA,internaciones,dias camas disponibles otros servicios,2005-05-01,558,558
