municipality,group,variable,month,Días camas disponibles maternidad,TOTAL
PALOS BLANCOS,internaciones,dias camas disponibles maternidad,2005-06-01,240,240
PAMPA AULLAGAS,internaciones,dias camas disponibles maternidad,2005-06-01,60,60
PAMPA GRANDE,internaciones,dias camas disponibles maternidad,2005-06-01,150,150
PAPEL PAMPA,internaciones,dias camas disponibles maternidad,2005-06-01,30,30
PASORAPA,internaciones,dias camas disponibles maternidad,2005-06-01,52,52
PATACAMAYA,internaciones,dias camas disponibles maternidad,2005-06-01,120,120
PAZÑA,internaciones,dias camas disponibles maternidad,2005-06-01,60,60
POCOATA,internaciones,dias camas disponibles maternidad,2005-06-01,62,62
POCONA,internaciones,dias camas disponibles maternidad,2005-06-01,300,300
POJO (CBBA),internaciones,dias camas disponibles maternidad,2005-06-01,240,240
POOPO,internaciones,dias camas disponibles maternidad,2005-06-01,60,60
PORCO,internaciones,dias camas disponibles maternidad,2005-06-01,60,60
POROMA,internaciones,dias camas disponibles maternidad,2005-06-01,540,540
PORONGO,internaciones,dias camas disponibles maternidad,2005-06-01,330,330
PORTACHUELO,internaciones,dias camas disponibles maternidad,2005-06-01,330,330
PORVENIR,internaciones,dias camas disponibles maternidad,2005-06-01,60,60
POSTRER VALLE,internaciones,dias camas disponibles maternidad,2005-06-01,30,30
POTOSI,internaciones,dias camas disponibles maternidad,2005-06-01,1590,1590
PRESTO,internaciones,dias camas disponibles maternidad,2005-06-01,60,60
PUCARA,internaciones,dias camas disponibles maternidad,2005-06-01,30,30
PUCARANI,internaciones,dias camas disponibles maternidad,2005-06-01,90,90
PUERTO ACOSTA,internaciones,dias camas disponibles maternidad,2005-06-01,150,150
PUERTO CARABUCO,internaciones,dias camas disponibles maternidad,2005-06-01,30,30
PUERTO QUIJARRO,internaciones,dias camas disponibles maternidad,2005-06-01,90,90
PUERTO RICO,internaciones,dias camas disponibles maternidad,2005-06-01,90,90
PUERTO SUAREZ,internaciones,dias camas disponibles maternidad,2005-06-01,300,300
PUERTO VILLARROEL,internaciones,dias camas disponibles maternidad,2005-06-01,960,960
PUNA,internaciones,dias camas disponibles maternidad,2005-06-01,510,510
PUNATA,internaciones,dias camas disponibles maternidad,2005-06-01,388,388
QUIABAYA,internaciones,dias camas disponibles maternidad,2005-06-01,30,30
QUILLACOLLO,internaciones,dias camas disponibles maternidad,2005-06-01,481,481
QUIME,internaciones,dias camas disponibles maternidad,2005-06-01,120,120
QUIRUSILLAS,internaciones,dias camas disponibles maternidad,2005-06-01,30,30
RAVELO,internaciones,dias camas disponibles maternidad,2005-06-01,60,60
REYES,internaciones,dias camas disponibles maternidad,2005-06-01,120,120
RIBERALTA,internaciones,dias camas disponibles maternidad,2005-06-01,600,600
ROBORE,internaciones,dias camas disponibles maternidad,2005-06-01,300,300
RURRENABAQUE,internaciones,dias camas disponibles maternidad,2005-06-01,120,120
SABAYA,internaciones,dias camas disponibles maternidad,2005-06-01,56,56
SACABA,internaciones,dias camas disponibles maternidad,2005-06-01,1380,1380
SACABAMBA,internaciones,dias camas disponibles maternidad,2005-06-01,90,90
SACACA,internaciones,dias camas disponibles maternidad,2005-06-01,90,90
SAIPINA,internaciones,dias camas disponibles maternidad,2005-06-01,90,90
SALINAS DE GARCI MENDOZA,internaciones,dias camas disponibles maternidad,2005-06-01,150,150
SAMAIPATA,internaciones,dias camas disponibles maternidad,2005-06-01,240,240
SAN AGUSTIN,internaciones,dias camas disponibles maternidad,2005-06-01,30,30
SAN ANDRES,internaciones,dias camas disponibles maternidad,2005-06-01,73,73
SAN ANTONIO DE LOMERIO,internaciones,dias camas disponibles maternidad,2005-06-01,60,60
SAN BENITO,internaciones,dias camas disponibles maternidad,2005-06-01,121,121
SAN BORJA,internaciones,dias camas disponibles maternidad,2005-06-01,360,360
SAN BUENA VENTURA,internaciones,dias camas disponibles maternidad,2005-06-01,123,123
SAN CARLOS,internaciones,dias camas disponibles maternidad,2005-06-01,427,427
SAN IGNACIO,internaciones,dias camas disponibles maternidad,2005-06-01,241,241
SAN IGNACIO DE VELASCO,internaciones,dias camas disponibles maternidad,2005-06-01,1051,1051
SAN JAVIER(STC),internaciones,dias camas disponibles maternidad,2005-06-01,90,90
SAN JOAQUIN,internaciones,dias camas disponibles maternidad,2005-06-01,120,120
SAN JOSE DE CHIQUITOS,internaciones,dias camas disponibles maternidad,2005-06-01,390,390
SAN JUAN DE YAPACANI,internaciones,dias camas disponibles maternidad,2005-06-01,162,162
SAN JULIAN,internaciones,dias camas disponibles maternidad,2005-06-01,810,810
SAN LORENZO(TJA),internaciones,dias camas disponibles maternidad,2005-06-01,108,108
SAN LUCAS,internaciones,dias camas disponibles maternidad,2005-06-01,360,360
SAN MATIAS,internaciones,dias camas disponibles maternidad,2005-06-01,298,298
SAN MIGUEL DE VELASCO,internaciones,dias camas disponibles maternidad,2005-06-01,150,150
SAN PEDRO,internaciones,dias camas disponibles maternidad,2005-06-01,360,360
SAN PEDRO DE BUENA VISTA,internaciones,dias camas disponibles maternidad,2005-06-01,30,30
SAN PEDRO DE CURAHUARA,internaciones,dias camas disponibles maternidad,2005-06-01,90,90
SAN RAFAEL,internaciones,dias camas disponibles maternidad,2005-06-01,120,120
SAN RAMON,internaciones,dias camas disponibles maternidad,2005-06-01,90,90
SAN RAMON,internaciones,dias camas disponibles maternidad,2005-06-01,180,180
SANTA ANA,internaciones,dias camas disponibles maternidad,2005-06-01,420,420
SANTA CRUZ DE LA SIERRA,internaciones,dias camas disponibles maternidad,2005-06-01,12537,12537
SANTA ROSA,internaciones,dias camas disponibles maternidad,2005-06-01,90,90
SANTA ROSA DEL SARA,internaciones,dias camas disponibles maternidad,2005-06-01,300,300
SANTIAGO DE HUARI,internaciones,dias camas disponibles maternidad,2005-06-01,30,30
SANTIAGO DE MACHACA,internaciones,dias camas disponibles maternidad,2005-06-01,60,60
SANTIVAÑES,internaciones,dias camas disponibles maternidad,2005-06-01,91,91
SAPAHAQUI,internaciones,dias camas disponibles maternidad,2005-06-01,60,60
SENA,internaciones,dias camas disponibles maternidad,2005-06-01,30,30
SICA SICA (VILLA AROMA),internaciones,dias camas disponibles maternidad,2005-06-01,180,180
SICAYA,internaciones,dias camas disponibles maternidad,2005-06-01,90,90
SIPE SIPE,internaciones,dias camas disponibles maternidad,2005-06-01,330,330
SOPACHUY,internaciones,dias camas disponibles maternidad,2005-06-01,240,240
SORACACHI,internaciones,dias camas disponibles maternidad,2005-06-01,60,60
SORATA,internaciones,dias camas disponibles maternidad,2005-06-01,180,180
SUCRE,internaciones,dias camas disponibles maternidad,2005-06-01,3600,3600
TACACHI,internaciones,dias camas disponibles maternidad,2005-06-01,60,60
TACACOMA,internaciones,dias camas disponibles maternidad,2005-06-01,60,60
TACOPAYA,internaciones,dias camas disponibles maternidad,2005-06-01,180,180
TAPACARI,internaciones,dias camas disponibles maternidad,2005-06-01,416,416
TARABUCO,internaciones,dias camas disponibles maternidad,2005-06-01,180,180
TARATA,internaciones,dias camas disponibles maternidad,2005-06-01,80,80
TARIJA,internaciones,dias camas disponibles maternidad,2005-06-01,1121,1121
TARVITA,internaciones,dias camas disponibles maternidad,2005-06-01,540,540
TEOPONTE,internaciones,dias camas disponibles maternidad,2005-06-01,60,60
TIAWANACU,internaciones,dias camas disponibles maternidad,2005-06-01,90,90
TINGUIPAYA,internaciones,dias camas disponibles maternidad,2005-06-01,60,60
TIPUANI,internaciones,dias camas disponibles maternidad,2005-06-01,120,120
TIQUIPAYA,internaciones,dias camas disponibles maternidad,2005-06-01,570,570
TIRAQUE (CBBA),internaciones,dias camas disponibles maternidad,2005-06-01,900,900
TITO YUPANQUI (PARQUIPUJIO),internaciones,dias camas disponibles maternidad,2005-06-01,30,30
TOCO,internaciones,dias camas disponibles maternidad,2005-06-01,27,27
TOLATA,internaciones,dias camas disponibles maternidad,2005-06-01,60,60
TOLEDO,internaciones,dias camas disponibles maternidad,2005-06-01,87,87
TOMAVE,internaciones,dias camas disponibles maternidad,2005-06-01,120,120
TOMINA,internaciones,dias camas disponibles maternidad,2005-06-01,420,420
TORO TORO,internaciones,dias camas disponibles maternidad,2005-06-01,30,30
TOTORA(CBBA),internaciones,dias camas disponibles maternidad,2005-06-01,360,360
TOTORA(ORR),internaciones,dias camas disponibles maternidad,2005-06-01,90,90
TRIGAL,internaciones,dias camas disponibles maternidad,2005-06-01,30,30
TRINIDAD,internaciones,dias camas disponibles maternidad,2005-06-01,1220,1220
TUPIZA,internaciones,dias camas disponibles maternidad,2005-06-01,450,450
TURCO,internaciones,dias camas disponibles maternidad,2005-06-01,180,180
UNCIA,internaciones,dias camas disponibles maternidad,2005-06-01,240,240
URIONDO (A. CONCEPCION),internaciones,dias camas disponibles maternidad,2005-06-01,28,28
URUBICHA,internaciones,dias camas disponibles maternidad,2005-06-01,60,60
UYUNI,internaciones,dias camas disponibles maternidad,2005-06-01,360,360
VACAS,internaciones,dias camas disponibles maternidad,2005-06-01,240,240
VALLEGRANDE,internaciones,dias camas disponibles maternidad,2005-06-01,210,210
VIACHA,internaciones,dias camas disponibles maternidad,2005-06-01,180,180
VILA VILA,internaciones,dias camas disponibles maternidad,2005-06-01,90,90
VILLA MONTES,internaciones,dias camas disponibles maternidad,2005-06-01,100,100
VILLA RIVERO,internaciones,dias camas disponibles maternidad,2005-06-01,120,120
VILLA SERRANO,internaciones,dias camas disponibles maternidad,2005-06-01,390,390
VILLA TUNARI,internaciones,dias camas disponibles maternidad,2005-06-01,1140,1140
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,dias camas disponibles maternidad,2005-06-01,390,390
VILLAZON,internaciones,dias camas disponibles maternidad,2005-06-01,420,420
VINTO,internaciones,dias camas disponibles maternidad,2005-06-01,240,240
VITICHI,internaciones,dias camas disponibles maternidad,2005-06-01,90,90
WARNES,internaciones,dias camas disponibles maternidad,2005-06-01,900,900
YACO,internaciones,dias camas disponibles maternidad,2005-06-01,60,60
YACUIBA,internaciones,dias camas disponibles maternidad,2005-06-01,806,806
YAMPARAEZ,internaciones,dias camas disponibles maternidad,2005-06-01,120,120
YANACACHI,internaciones,dias camas disponibles maternidad,2005-06-01,60,60
YAPACANI,internaciones,dias camas disponibles maternidad,2005-06-01,510,510
YOCALLA,internaciones,dias camas disponibles maternidad,2005-06-01,30,30
YOTALA,internaciones,dias camas disponibles maternidad,2005-06-01,90,90
YUNCHARA,internaciones,dias camas disponibles maternidad,2005-06-01,60,60
ZUDAÑEZ,internaciones,dias camas disponibles maternidad,2005-06-01,120,120
ACACIO,internaciones,dias camas disponibles maternidad,2005-07-01,31,31
ACHACACHI,internaciones,dias camas disponibles maternidad,2005-07-01,217,217
ACHOCALLA,internaciones,dias camas disponibles maternidad,2005-07-01,124,124
AIQUILE,internaciones,dias camas disponibles maternidad,2005-07-01,248,248
ALALAY,internaciones,dias camas disponibles maternidad,2005-07-01,124,124
ALCALA,internaciones,dias camas disponibles maternidad,2005-07-01,124,124
ANCORAIMES,internaciones,dias camas disponibles maternidad,2005-07-01,93,93
ANDAMARCA,internaciones,dias camas disponibles maternidad,2005-07-01,60,60
ANTEQUERA,internaciones,dias camas disponibles maternidad,2005-07-01,26,26
ANZALDO,internaciones,dias camas disponibles maternidad,2005-07-01,62,62
APOLO,internaciones,dias camas disponibles maternidad,2005-07-01,93,93
ARAMPAMPA,internaciones,dias camas disponibles maternidad,2005-07-01,31,31
ARANI,internaciones,dias camas disponibles maternidad,2005-07-01,185,185
ARBIETO,internaciones,dias camas disponibles maternidad,2005-07-01,60,60
ARQUE,internaciones,dias camas disponibles maternidad,2005-07-01,217,217
ASCENCION DE GUARAYOS,internaciones,dias camas disponibles maternidad,2005-07-01,278,278
ATOCHA,internaciones,dias camas disponibles maternidad,2005-07-01,341,341
AYATA,internaciones,dias camas disponibles maternidad,2005-07-01,30,30
AYO AYO,internaciones,dias camas disponibles maternidad,2005-07-01,62,62
AYOPAYA (V. DE INDEPENDENCIA),internaciones,dias camas disponibles maternidad,2005-07-01,682,682
AZURDUY,internaciones,dias camas disponibles maternidad,2005-07-01,414,414
BATALLAS,internaciones,dias camas disponibles maternidad,2005-07-01,62,62
BAURES,internaciones,dias camas disponibles maternidad,2005-07-01,62,62
BELLA FLOR,internaciones,dias camas disponibles maternidad,2005-07-01,31,31
BERMEJO,internaciones,dias camas disponibles maternidad,2005-07-01,422,422
BETANZOS,internaciones,dias camas disponibles maternidad,2005-07-01,372,372
BOLIVAR,internaciones,dias camas disponibles maternidad,2005-07-01,124,124
BOLPEBRA,internaciones,dias camas disponibles maternidad,2005-07-01,62,62
BOYUIBE,internaciones,dias camas disponibles maternidad,2005-07-01,124,124
BUENA VISTA,internaciones,dias camas disponibles maternidad,2005-07-01,496,496
CABEZAS,internaciones,dias camas disponibles maternidad,2005-07-01,1055,1055
CAIROMA,internaciones,dias camas disponibles maternidad,2005-07-01,62,62
"CAIZA ""D""",internaciones,dias camas disponibles maternidad,2005-07-01,93,93
CAJUATA,internaciones,dias camas disponibles maternidad,2005-07-01,62,62
CALAMARCA,internaciones,dias camas disponibles maternidad,2005-07-01,62,62
CAMARGO,internaciones,dias camas disponibles maternidad,2005-07-01,341,341
CAMATAQUI (C. VILLA ABECIA),internaciones,dias camas disponibles maternidad,2005-07-01,93,93
CAMIRI,internaciones,dias camas disponibles maternidad,2005-07-01,589,589
CAPINOTA,internaciones,dias camas disponibles maternidad,2005-07-01,277,277
CAQUIAVIRI,internaciones,dias camas disponibles maternidad,2005-07-01,93,93
CARACOLLO,internaciones,dias camas disponibles maternidad,2005-07-01,124,124
CARANAVI,internaciones,dias camas disponibles maternidad,2005-07-01,372,372
CARIPUYO,internaciones,dias camas disponibles maternidad,2005-07-01,31,31
CARMEN RIVERO TORREZ,internaciones,dias camas disponibles maternidad,2005-07-01,15,15
CHALLAPATA,internaciones,dias camas disponibles maternidad,2005-07-01,341,341
CHAQUI,internaciones,dias camas disponibles maternidad,2005-07-01,62,62
CHARAGUA,internaciones,dias camas disponibles maternidad,2005-07-01,214,214
CHARAÑA,internaciones,dias camas disponibles maternidad,2005-07-01,31,31
CHAYANTA,internaciones,dias camas disponibles maternidad,2005-07-01,62,62
CHIMORE,internaciones,dias camas disponibles maternidad,2005-07-01,186,186
CHIPAYA,internaciones,dias camas disponibles maternidad,2005-07-01,58,58
CHULUMANI (V. DE LA LIBERTAD),internaciones,dias camas disponibles maternidad,2005-07-01,255,255
CHUMA,internaciones,dias camas disponibles maternidad,2005-07-01,122,122
CLIZA,internaciones,dias camas disponibles maternidad,2005-07-01,124,124
COBIJA,internaciones,dias camas disponibles maternidad,2005-07-01,680,680
COCHABAMBA,internaciones,dias camas disponibles maternidad,2005-07-01,9827,9827
COIPASA,internaciones,dias camas disponibles maternidad,2005-07-01,27,27
COLCAPIRHUA,internaciones,dias camas disponibles maternidad,2005-07-01,341,341
"COLCHA ""K""",internaciones,dias camas disponibles maternidad,2005-07-01,62,62
COLLANA,internaciones,dias camas disponibles maternidad,2005-07-01,62,62
COLOMI,internaciones,dias camas disponibles maternidad,2005-07-01,434,434
COLPA BELGICA,internaciones,dias camas disponibles maternidad,2005-07-01,62,62
COLQUIRI,internaciones,dias camas disponibles maternidad,2005-07-01,93,93
COMARAPA,internaciones,dias camas disponibles maternidad,2005-07-01,279,279
CONCEPCION,internaciones,dias camas disponibles maternidad,2005-07-01,123,123
COPACABANA,internaciones,dias camas disponibles maternidad,2005-07-01,93,93
CORIPATA,internaciones,dias camas disponibles maternidad,2005-07-01,124,124
COROICO,internaciones,dias camas disponibles maternidad,2005-07-01,93,93
CORQUE,internaciones,dias camas disponibles maternidad,2005-07-01,59,59
COTAGAITA,internaciones,dias camas disponibles maternidad,2005-07-01,93,93
COTOCA,internaciones,dias camas disponibles maternidad,2005-07-01,651,651
CUATRO CAÑADAS,internaciones,dias camas disponibles maternidad,2005-07-01,310,310
CUEVO,internaciones,dias camas disponibles maternidad,2005-07-01,62,62
CULPINA,internaciones,dias camas disponibles maternidad,2005-07-01,217,217
CURAHUARA DE CARANGAS,internaciones,dias camas disponibles maternidad,2005-07-01,62,62
DESAGUADERO,internaciones,dias camas disponibles maternidad,2005-07-01,93,93
EL ALTO,internaciones,dias camas disponibles maternidad,2005-07-01,5609,5609
EL PUENTE(STC),internaciones,dias camas disponibles maternidad,2005-07-01,153,153
EL PUENTE(TJA),internaciones,dias camas disponibles maternidad,2005-07-01,150,150
EL TORNO,internaciones,dias camas disponibles maternidad,2005-07-01,488,488
EL VILLAR,internaciones,dias camas disponibles maternidad,2005-07-01,248,248
ENTRE RIOS,internaciones,dias camas disponibles maternidad,2005-07-01,186,186
ENTRE RIOS,internaciones,dias camas disponibles maternidad,2005-07-01,310,310
EUCALIPTUS,internaciones,dias camas disponibles maternidad,2005-07-01,124,124
EXALTACION,internaciones,dias camas disponibles maternidad,2005-07-01,62,62
FERNANDEZ ALONSO,internaciones,dias camas disponibles maternidad,2005-07-01,217,217
FILADELFIA,internaciones,dias camas disponibles maternidad,2005-07-01,30,30
GENERAL SAAVEDRA,internaciones,dias camas disponibles maternidad,2005-07-01,124,124
GRAL. J.J. PEREZ (CHARAZANI),internaciones,dias camas disponibles maternidad,2005-07-01,153,153
GUANAY,internaciones,dias camas disponibles maternidad,2005-07-01,124,124
GUAQUI,internaciones,dias camas disponibles maternidad,2005-07-01,31,31
GUAYARAMERIN,internaciones,dias camas disponibles maternidad,2005-07-01,488,488
GUTIERREZ,internaciones,dias camas disponibles maternidad,2005-07-01,155,155
HUACARETA,internaciones,dias camas disponibles maternidad,2005-07-01,527,527
HUACAYA (VILLA DE HUACAYA),internaciones,dias camas disponibles maternidad,2005-07-01,93,93
HUACHACALLA,internaciones,dias camas disponibles maternidad,2005-07-01,58,58
HUANUNI,internaciones,dias camas disponibles maternidad,2005-07-01,186,186
HUARACAJE,internaciones,dias camas disponibles maternidad,2005-07-01,62,62
HUAYLLAMARCA,internaciones,dias camas disponibles maternidad,2005-07-01,93,93
ICLA,internaciones,dias camas disponibles maternidad,2005-07-01,62,62
INCAHUASI,internaciones,dias camas disponibles maternidad,2005-07-01,310,310
INQUISIVI,internaciones,dias camas disponibles maternidad,2005-07-01,124,124
IRUPANA (VILLA DE LANZA),internaciones,dias camas disponibles maternidad,2005-07-01,93,93
IXIAMAS,internaciones,dias camas disponibles maternidad,2005-07-01,155,155
JESUS DE MACHACA,internaciones,dias camas disponibles maternidad,2005-07-01,61,61
LA ASUNTA,internaciones,dias camas disponibles maternidad,2005-07-01,310,310
LA GUARDIA,internaciones,dias camas disponibles maternidad,2005-07-01,527,527
LA PAZ,internaciones,dias camas disponibles maternidad,2005-07-01,9300,9300
LA RIVERA,internaciones,dias camas disponibles maternidad,2005-07-01,29,29
LAGUNILLAS,internaciones,dias camas disponibles maternidad,2005-07-01,62,62
LAJA,internaciones,dias camas disponibles maternidad,2005-07-01,62,62
LAS CARRERAS,internaciones,dias camas disponibles maternidad,2005-07-01,62,62
LICOMA PAMPA,internaciones,dias camas disponibles maternidad,2005-07-01,31,31
LLALLAGUA,internaciones,dias camas disponibles maternidad,2005-07-01,372,372
LLICA,internaciones,dias camas disponibles maternidad,2005-07-01,62,62
LURIBAY,internaciones,dias camas disponibles maternidad,2005-07-01,93,93
MACHACAMARCA,internaciones,dias camas disponibles maternidad,2005-07-01,56,56
MACHARETI,internaciones,dias camas disponibles maternidad,2005-07-01,310,310
MAGDALENA,internaciones,dias camas disponibles maternidad,2005-07-01,124,124
MAIRANA,internaciones,dias camas disponibles maternidad,2005-07-01,279,279
MALLA,internaciones,dias camas disponibles maternidad,2005-07-01,31,31
MAPIRI,internaciones,dias camas disponibles maternidad,2005-07-01,93,93
MECAPACA,internaciones,dias camas disponibles maternidad,2005-07-01,186,186
MINEROS,internaciones,dias camas disponibles maternidad,2005-07-01,155,155
MIZQUE,internaciones,dias camas disponibles maternidad,2005-07-01,527,527
MOCOMOCO,internaciones,dias camas disponibles maternidad,2005-07-01,61,61
MOJOCOYA,internaciones,dias camas disponibles maternidad,2005-07-01,93,93
MONTEAGUDO,internaciones,dias camas disponibles maternidad,2005-07-01,744,744
MONTERO,internaciones,dias camas disponibles maternidad,2005-07-01,744,744
MORO MORO,internaciones,dias camas disponibles maternidad,2005-07-01,85,85
MOROCHATA,internaciones,dias camas disponibles maternidad,2005-07-01,155,155
NACEBE (SANTA ROSA DEL ABUNA),internaciones,dias camas disponibles maternidad,2005-07-01,30,30
OCURI,internaciones,dias camas disponibles maternidad,2005-07-01,30,30
OKINAWA,internaciones,dias camas disponibles maternidad,2005-07-01,310,310
OMEREQUE,internaciones,dias camas disponibles maternidad,2005-07-01,93,93
ORURO,internaciones,dias camas disponibles maternidad,2005-07-01,3477,3477
PADILLA,internaciones,dias camas disponibles maternidad,2005-07-01,465,465
PAILON,internaciones,dias camas disponibles maternidad,2005-07-01,248,248
PALCA,internaciones,dias camas disponibles maternidad,2005-07-01,154,154
PALOS BLANCOS,internaciones,dias camas disponibles maternidad,2005-07-01,304,304
PAMPA AULLAGAS,internaciones,dias camas disponibles maternidad,2005-07-01,62,62
PAMPA GRANDE,internaciones,dias camas disponibles maternidad,2005-07-01,124,124
PAPEL PAMPA,internaciones,dias camas disponibles maternidad,2005-07-01,31,31
PASORAPA,internaciones,dias camas disponibles maternidad,2005-07-01,93,93
PATACAMAYA,internaciones,dias camas disponibles maternidad,2005-07-01,62,62
PAZÑA,internaciones,dias camas disponibles maternidad,2005-07-01,92,92
POCOATA,internaciones,dias camas disponibles maternidad,2005-07-01,62,62
POCONA,internaciones,dias camas disponibles maternidad,2005-07-01,465,465
POJO (CBBA),internaciones,dias camas disponibles maternidad,2005-07-01,248,248
POOPO,internaciones,dias camas disponibles maternidad,2005-07-01,52,52
PORCO,internaciones,dias camas disponibles maternidad,2005-07-01,62,62
POROMA,internaciones,dias camas disponibles maternidad,2005-07-01,527,527
PORONGO,internaciones,dias camas disponibles maternidad,2005-07-01,341,341
PORTACHUELO,internaciones,dias camas disponibles maternidad,2005-07-01,341,341
PORVENIR,internaciones,dias camas disponibles maternidad,2005-07-01,120,120
POSTRER VALLE,internaciones,dias camas disponibles maternidad,2005-07-01,31,31
POTOSI,internaciones,dias camas disponibles maternidad,2005-07-01,1860,1860
PRESTO,internaciones,dias camas disponibles maternidad,2005-07-01,62,62
PUCARA,internaciones,dias camas disponibles maternidad,2005-07-01,31,31
PUCARANI,internaciones,dias camas disponibles maternidad,2005-07-01,93,93
PUERTO ACOSTA,internaciones,dias camas disponibles maternidad,2005-07-01,186,186
PUERTO QUIJARRO,internaciones,dias camas disponibles maternidad,2005-07-01,93,93
PUERTO RICO,internaciones,dias camas disponibles maternidad,2005-07-01,93,93
PUERTO SUAREZ,internaciones,dias camas disponibles maternidad,2005-07-01,310,310
PUERTO VILLARROEL,internaciones,dias camas disponibles maternidad,2005-07-01,930,930
PUNA,internaciones,dias camas disponibles maternidad,2005-07-01,341,341
PUNATA,internaciones,dias camas disponibles maternidad,2005-07-01,372,372
QUILLACOLLO,internaciones,dias camas disponibles maternidad,2005-07-01,434,434
QUIME,internaciones,dias camas disponibles maternidad,2005-07-01,124,124
QUIRUSILLAS,internaciones,dias camas disponibles maternidad,2005-07-01,31,31
RAVELO,internaciones,dias camas disponibles maternidad,2005-07-01,90,90
REYES,internaciones,dias camas disponibles maternidad,2005-07-01,93,93
RIBERALTA,internaciones,dias camas disponibles maternidad,2005-07-01,620,620
ROBORE,internaciones,dias camas disponibles maternidad,2005-07-01,702,702
RURRENABAQUE,internaciones,dias camas disponibles maternidad,2005-07-01,124,124
SABAYA,internaciones,dias camas disponibles maternidad,2005-07-01,87,87
SACABA,internaciones,dias camas disponibles maternidad,2005-07-01,1426,1426
SACACA,internaciones,dias camas disponibles maternidad,2005-07-01,93,93
SAIPINA,internaciones,dias camas disponibles maternidad,2005-07-01,93,93
SALINAS DE GARCI MENDOZA,internaciones,dias camas disponibles maternidad,2005-07-01,217,217
SAMAIPATA,internaciones,dias camas disponibles maternidad,2005-07-01,279,279
SAN AGUSTIN,internaciones,dias camas disponibles maternidad,2005-07-01,31,31
SAN ANDRES,internaciones,dias camas disponibles maternidad,2005-07-01,113,113
SAN ANTONIO DE LOMERIO,internaciones,dias camas disponibles maternidad,2005-07-01,62,62
SAN BENITO,internaciones,dias camas disponibles maternidad,2005-07-01,124,124
SAN BORJA,internaciones,dias camas disponibles maternidad,2005-07-01,372,372
SAN BUENA VENTURA,internaciones,dias camas disponibles maternidad,2005-07-01,124,124
SAN CARLOS,internaciones,dias camas disponibles maternidad,2005-07-01,434,434
SAN IGNACIO,internaciones,dias camas disponibles maternidad,2005-07-01,403,403
SAN IGNACIO DE VELASCO,internaciones,dias camas disponibles maternidad,2005-07-01,1085,1085
SAN JAVIER(STC),internaciones,dias camas disponibles maternidad,2005-07-01,120,120
SAN JOAQUIN,internaciones,dias camas disponibles maternidad,2005-07-01,124,124
SAN JOSE DE CHIQUITOS,internaciones,dias camas disponibles maternidad,2005-07-01,434,434
SAN JUAN DE YAPACANI,internaciones,dias camas disponibles maternidad,2005-07-01,231,231
SAN JULIAN,internaciones,dias camas disponibles maternidad,2005-07-01,744,744
SAN LUCAS,internaciones,dias camas disponibles maternidad,2005-07-01,372,372
SAN MATIAS,internaciones,dias camas disponibles maternidad,2005-07-01,304,304
SAN MIGUEL DE VELASCO,internaciones,dias camas disponibles maternidad,2005-07-01,155,155
SAN PEDRO,internaciones,dias camas disponibles maternidad,2005-07-01,372,372
SAN PEDRO DE BUENA VISTA,internaciones,dias camas disponibles maternidad,2005-07-01,31,31
SAN PEDRO DE CURAHUARA,internaciones,dias camas disponibles maternidad,2005-07-01,31,31
SAN PEDRO DE TIQUINA,internaciones,dias camas disponibles maternidad,2005-07-01,30,30
SAN RAFAEL,internaciones,dias camas disponibles maternidad,2005-07-01,124,124
SAN RAMON,internaciones,dias camas disponibles maternidad,2005-07-01,93,93
SAN RAMON,internaciones,dias camas disponibles maternidad,2005-07-01,186,186
SANTA ANA,internaciones,dias camas disponibles maternidad,2005-07-01,185,185
SANTA CRUZ DE LA SIERRA,internaciones,dias camas disponibles maternidad,2005-07-01,13368,13368
SANTA ROSA,internaciones,dias camas disponibles maternidad,2005-07-01,93,93
SANTA ROSA DEL SARA,internaciones,dias camas disponibles maternidad,2005-07-01,341,341
SANTIAGO DE HUARI,internaciones,dias camas disponibles maternidad,2005-07-01,186,186
SANTIAGO DE MACHACA,internaciones,dias camas disponibles maternidad,2005-07-01,62,62
SANTIVAÑES,internaciones,dias camas disponibles maternidad,2005-07-01,213,213
SANTUARIO DE QUILLACAS,internaciones,dias camas disponibles maternidad,2005-07-01,62,62
SAPAHAQUI,internaciones,dias camas disponibles maternidad,2005-07-01,31,31
SICA SICA (VILLA AROMA),internaciones,dias camas disponibles maternidad,2005-07-01,217,217
SICAYA,internaciones,dias camas disponibles maternidad,2005-07-01,93,93
SIPE SIPE,internaciones,dias camas disponibles maternidad,2005-07-01,341,341
SOPACHUY,internaciones,dias camas disponibles maternidad,2005-07-01,243,243
SORACACHI,internaciones,dias camas disponibles maternidad,2005-07-01,62,62
SORATA,internaciones,dias camas disponibles maternidad,2005-07-01,155,155
SUCRE,internaciones,dias camas disponibles maternidad,2005-07-01,3720,3720
TACACHI,internaciones,dias camas disponibles maternidad,2005-07-01,62,62
TACACOMA,internaciones,dias camas disponibles maternidad,2005-07-01,62,62
TACOPAYA,internaciones,dias camas disponibles maternidad,2005-07-01,186,186
TAPACARI,internaciones,dias camas disponibles maternidad,2005-07-01,426,426
TARABUCO,internaciones,dias camas disponibles maternidad,2005-07-01,186,186
TARACO,internaciones,dias camas disponibles maternidad,2005-07-01,31,31
TARATA,internaciones,dias camas disponibles maternidad,2005-07-01,62,62
