municipality,group,variable,month,Días camas ocupadas otros servicios,TOTAL
BAURES,internaciones,dias camas ocupadas otros servicios,2005-04-01,24,24
BERMEJO,internaciones,dias camas ocupadas otros servicios,2005-04-01,357,357
BETANZOS,internaciones,dias camas ocupadas otros servicios,2005-04-01,44,44
BOLIVAR,internaciones,dias camas ocupadas otros servicios,2005-04-01,8,8
BOYUIBE,internaciones,dias camas ocupadas otros servicios,2005-04-01,10,10
BUENA VISTA,internaciones,dias camas ocupadas otros servicios,2005-04-01,57,57
CABEZAS,internaciones,dias camas ocupadas otros servicios,2005-04-01,88,88
CAIROMA,internaciones,dias camas ocupadas otros servicios,2005-04-01,1,1
CALAMARCA,internaciones,dias camas ocupadas otros servicios,2005-04-01,1,1
CAMARGO,internaciones,dias camas ocupadas otros servicios,2005-04-01,194,194
CAMATAQUI (C. VILLA ABECIA),internaciones,dias camas ocupadas otros servicios,2005-04-01,11,11
CAMIRI,internaciones,dias camas ocupadas otros servicios,2005-04-01,1388,1388
CAPINOTA,internaciones,dias camas ocupadas otros servicios,2005-04-01,94,94
CARACOLLO,internaciones,dias camas ocupadas otros servicios,2005-04-01,15,15
CARANAVI,internaciones,dias camas ocupadas otros servicios,2005-04-01,481,481
CARAPARI,internaciones,dias camas ocupadas otros servicios,2005-04-01,9,9
CARMEN RIVERO TORREZ,internaciones,dias camas ocupadas otros servicios,2005-04-01,12,12
CHALLAPATA,internaciones,dias camas ocupadas otros servicios,2005-04-01,195,195
CHAQUI,internaciones,dias camas ocupadas otros servicios,2005-04-01,2,2
CHARAGUA,internaciones,dias camas ocupadas otros servicios,2005-04-01,118,118
CHAYANTA,internaciones,dias camas ocupadas otros servicios,2005-04-01,19,19
CHIMORE,internaciones,dias camas ocupadas otros servicios,2005-04-01,10,10
CHULUMANI (V. DE LA LIBERTAD),internaciones,dias camas ocupadas otros servicios,2005-04-01,169,169
CHUMA,internaciones,dias camas ocupadas otros servicios,2005-04-01,8,8
CLIZA,internaciones,dias camas ocupadas otros servicios,2005-04-01,19,19
COBIJA,internaciones,dias camas ocupadas otros servicios,2005-04-01,807,807
COCHABAMBA,internaciones,dias camas ocupadas otros servicios,2005-04-01,22214,22214
COLCAPIRHUA,internaciones,dias camas ocupadas otros servicios,2005-04-01,455,455
"COLCHA ""K""",internaciones,dias camas ocupadas otros servicios,2005-04-01,6,6
COLOMI,internaciones,dias camas ocupadas otros servicios,2005-04-01,14,14
COLPA BELGICA,internaciones,dias camas ocupadas otros servicios,2005-04-01,31,31
COLQUIRI,internaciones,dias camas ocupadas otros servicios,2005-04-01,30,30
COMARAPA,internaciones,dias camas ocupadas otros servicios,2005-04-01,295,295
CONCEPCION,internaciones,dias camas ocupadas otros servicios,2005-04-01,38,38
COPACABANA,internaciones,dias camas ocupadas otros servicios,2005-04-01,9,9
CORIPATA,internaciones,dias camas ocupadas otros servicios,2005-04-01,5,5
CORO CORO,internaciones,dias camas ocupadas otros servicios,2005-04-01,3,3
COROICO,internaciones,dias camas ocupadas otros servicios,2005-04-01,560,560
COTAGAITA,internaciones,dias camas ocupadas otros servicios,2005-04-01,48,48
COTOCA,internaciones,dias camas ocupadas otros servicios,2005-04-01,132,132
CUATRO CAÑADAS,internaciones,dias camas ocupadas otros servicios,2005-04-01,21,21
CUEVO,internaciones,dias camas ocupadas otros servicios,2005-04-01,5,5
CULPINA,internaciones,dias camas ocupadas otros servicios,2005-04-01,44,44
DESAGUADERO,internaciones,dias camas ocupadas otros servicios,2005-04-01,1,1
EL ALTO,internaciones,dias camas ocupadas otros servicios,2005-04-01,5052,5052
EL PUENTE(STC),internaciones,dias camas ocupadas otros servicios,2005-04-01,3,3
EL TORNO,internaciones,dias camas ocupadas otros servicios,2005-04-01,444,444
EL VILLAR,internaciones,dias camas ocupadas otros servicios,2005-04-01,18,18
ENTRE RIOS,internaciones,dias camas ocupadas otros servicios,2005-04-01,15,15
ENTRE RIOS,internaciones,dias camas ocupadas otros servicios,2005-04-01,7,7
EUCALIPTUS,internaciones,dias camas ocupadas otros servicios,2005-04-01,3,3
EXALTACION,internaciones,dias camas ocupadas otros servicios,2005-04-01,3,3
FERNANDEZ ALONSO,internaciones,dias camas ocupadas otros servicios,2005-04-01,606,606
GENERAL SAAVEDRA,internaciones,dias camas ocupadas otros servicios,2005-04-01,7,7
GUANAY,internaciones,dias camas ocupadas otros servicios,2005-04-01,8,8
GUAYARAMERIN,internaciones,dias camas ocupadas otros servicios,2005-04-01,1157,1157
GUTIERREZ,internaciones,dias camas ocupadas otros servicios,2005-04-01,53,53
HUACARETA,internaciones,dias camas ocupadas otros servicios,2005-04-01,16,16
HUANUNI,internaciones,dias camas ocupadas otros servicios,2005-04-01,153,153
HUARACAJE,internaciones,dias camas ocupadas otros servicios,2005-04-01,20,20
ICLA,internaciones,dias camas ocupadas otros servicios,2005-04-01,14,14
INCAHUASI,internaciones,dias camas ocupadas otros servicios,2005-04-01,26,26
INQUISIVI,internaciones,dias camas ocupadas otros servicios,2005-04-01,8,8
IRUPANA (VILLA DE LANZA),internaciones,dias camas ocupadas otros servicios,2005-04-01,68,68
LA ASUNTA,internaciones,dias camas ocupadas otros servicios,2005-04-01,111,111
LA GUARDIA,internaciones,dias camas ocupadas otros servicios,2005-04-01,60,60
LA PAZ,internaciones,dias camas ocupadas otros servicios,2005-04-01,33999,33999
LAGUNILLAS,internaciones,dias camas ocupadas otros servicios,2005-04-01,3,3
LLALLAGUA,internaciones,dias camas ocupadas otros servicios,2005-04-01,288,288
LLICA,internaciones,dias camas ocupadas otros servicios,2005-04-01,2,2
MACHARETI,internaciones,dias camas ocupadas otros servicios,2005-04-01,14,14
MAGDALENA,internaciones,dias camas ocupadas otros servicios,2005-04-01,269,269
MAIRANA,internaciones,dias camas ocupadas otros servicios,2005-04-01,77,77
MAPIRI,internaciones,dias camas ocupadas otros servicios,2005-04-01,12,12
MINEROS,internaciones,dias camas ocupadas otros servicios,2005-04-01,60,60
MIZQUE,internaciones,dias camas ocupadas otros servicios,2005-04-01,50,50
MOJOCOYA,internaciones,dias camas ocupadas otros servicios,2005-04-01,3,3
MONTEAGUDO,internaciones,dias camas ocupadas otros servicios,2005-04-01,239,239
MONTERO,internaciones,dias camas ocupadas otros servicios,2005-04-01,1470,1470
MOROCHATA,internaciones,dias camas ocupadas otros servicios,2005-04-01,2,2
OCURI,internaciones,dias camas ocupadas otros servicios,2005-04-01,8,8
OKINAWA,internaciones,dias camas ocupadas otros servicios,2005-04-01,6,6
ORURO,internaciones,dias camas ocupadas otros servicios,2005-04-01,7092,7092
PADILLA,internaciones,dias camas ocupadas otros servicios,2005-04-01,209,209
PAILON,internaciones,dias camas ocupadas otros servicios,2005-04-01,72,72
PALOS BLANCOS,internaciones,dias camas ocupadas otros servicios,2005-04-01,23,23
PAMPA GRANDE,internaciones,dias camas ocupadas otros servicios,2005-04-01,10,10
PAPEL PAMPA,internaciones,dias camas ocupadas otros servicios,2005-04-01,3,3
PATACAMAYA,internaciones,dias camas ocupadas otros servicios,2005-04-01,39,39
POCONA,internaciones,dias camas ocupadas otros servicios,2005-04-01,4,4
POJO (CBBA),internaciones,dias camas ocupadas otros servicios,2005-04-01,17,17
POROMA,internaciones,dias camas ocupadas otros servicios,2005-04-01,8,8
PORONGO,internaciones,dias camas ocupadas otros servicios,2005-04-01,4,4
PORTACHUELO,internaciones,dias camas ocupadas otros servicios,2005-04-01,302,302
PORVENIR,internaciones,dias camas ocupadas otros servicios,2005-04-01,18,18
POSTRER VALLE,internaciones,dias camas ocupadas otros servicios,2005-04-01,2,2
POTOSI,internaciones,dias camas ocupadas otros servicios,2005-04-01,5413,5413
PRESTO,internaciones,dias camas ocupadas otros servicios,2005-04-01,1,1
PUCARA,internaciones,dias camas ocupadas otros servicios,2005-04-01,10,10
PUCARANI,internaciones,dias camas ocupadas otros servicios,2005-04-01,2,2
PUERTO ACOSTA,internaciones,dias camas ocupadas otros servicios,2005-04-01,222,222
PUERTO CARABUCO,internaciones,dias camas ocupadas otros servicios,2005-04-01,6,6
PUERTO GONZALO MORENO,internaciones,dias camas ocupadas otros servicios,2005-04-01,3,3
PUERTO QUIJARRO,internaciones,dias camas ocupadas otros servicios,2005-04-01,276,276
PUERTO RICO,internaciones,dias camas ocupadas otros servicios,2005-04-01,77,77
PUERTO SUAREZ,internaciones,dias camas ocupadas otros servicios,2005-04-01,256,256
PUERTO VILLARROEL,internaciones,dias camas ocupadas otros servicios,2005-04-01,416,416
PUNA,internaciones,dias camas ocupadas otros servicios,2005-04-01,9,9
PUNATA,internaciones,dias camas ocupadas otros servicios,2005-04-01,600,600
QUILLACOLLO,internaciones,dias camas ocupadas otros servicios,2005-04-01,491,491
QUIME,internaciones,dias camas ocupadas otros servicios,2005-04-01,1,1
QUIRUSILLAS,internaciones,dias camas ocupadas otros servicios,2005-04-01,9,9
REYES,internaciones,dias camas ocupadas otros servicios,2005-04-01,44,44
RIBERALTA,internaciones,dias camas ocupadas otros servicios,2005-04-01,1676,1676
ROBORE,internaciones,dias camas ocupadas otros servicios,2005-04-01,457,457
RURRENABAQUE,internaciones,dias camas ocupadas otros servicios,2005-04-01,248,248
SACABA,internaciones,dias camas ocupadas otros servicios,2005-04-01,562,562
SACACA,internaciones,dias camas ocupadas otros servicios,2005-04-01,33,33
SAIPINA,internaciones,dias camas ocupadas otros servicios,2005-04-01,27,27
SALINAS DE GARCI MENDOZA,internaciones,dias camas ocupadas otros servicios,2005-04-01,1,1
SAMAIPATA,internaciones,dias camas ocupadas otros servicios,2005-04-01,36,36
SAN ANTONIO DE LOMERIO,internaciones,dias camas ocupadas otros servicios,2005-04-01,45,45
SAN BENITO,internaciones,dias camas ocupadas otros servicios,2005-04-01,18,18
SAN BORJA,internaciones,dias camas ocupadas otros servicios,2005-04-01,152,152
SAN BUENA VENTURA,internaciones,dias camas ocupadas otros servicios,2005-04-01,25,25
SAN CARLOS,internaciones,dias camas ocupadas otros servicios,2005-04-01,377,377
SAN IGNACIO,internaciones,dias camas ocupadas otros servicios,2005-04-01,104,104
SAN IGNACIO DE VELASCO,internaciones,dias camas ocupadas otros servicios,2005-04-01,1634,1634
SAN JAVIER(STC),internaciones,dias camas ocupadas otros servicios,2005-04-01,83,83
SAN JOAQUIN,internaciones,dias camas ocupadas otros servicios,2005-04-01,42,42
SAN JOSE DE CHIQUITOS,internaciones,dias camas ocupadas otros servicios,2005-04-01,170,170
SAN JUAN DE YAPACANI,internaciones,dias camas ocupadas otros servicios,2005-04-01,288,288
SAN JULIAN,internaciones,dias camas ocupadas otros servicios,2005-04-01,209,209
SAN LORENZO(TJA),internaciones,dias camas ocupadas otros servicios,2005-04-01,16,16
SAN LUCAS,internaciones,dias camas ocupadas otros servicios,2005-04-01,85,85
SAN MATIAS,internaciones,dias camas ocupadas otros servicios,2005-04-01,64,64
SAN MIGUEL DE VELASCO,internaciones,dias camas ocupadas otros servicios,2005-04-01,98,98
SAN PEDRO,internaciones,dias camas ocupadas otros servicios,2005-04-01,56,56
SAN PEDRO DE BUENA VISTA,internaciones,dias camas ocupadas otros servicios,2005-04-01,18,18
SAN RAFAEL,internaciones,dias camas ocupadas otros servicios,2005-04-01,20,20
SAN RAMON,internaciones,dias camas ocupadas otros servicios,2005-04-01,35,35
SAN RAMON,internaciones,dias camas ocupadas otros servicios,2005-04-01,104,104
SANTA ANA,internaciones,dias camas ocupadas otros servicios,2005-04-01,187,187
SANTA CRUZ DE LA SIERRA,internaciones,dias camas ocupadas otros servicios,2005-04-01,18520,18520
SANTA ROSA,internaciones,dias camas ocupadas otros servicios,2005-04-01,90,90
SANTA ROSA DEL SARA,internaciones,dias camas ocupadas otros servicios,2005-04-01,25,25
SANTIAGO DE HUARI,internaciones,dias camas ocupadas otros servicios,2005-04-01,2,2
SANTIVAÑES,internaciones,dias camas ocupadas otros servicios,2005-04-01,1,1
SENA,internaciones,dias camas ocupadas otros servicios,2005-04-01,2,2
SICA SICA (VILLA AROMA),internaciones,dias camas ocupadas otros servicios,2005-04-01,2,2
SICAYA,internaciones,dias camas ocupadas otros servicios,2005-04-01,1,1
SIPE SIPE,internaciones,dias camas ocupadas otros servicios,2005-04-01,32,32
SOPACHUY,internaciones,dias camas ocupadas otros servicios,2005-04-01,202,202
SORATA,internaciones,dias camas ocupadas otros servicios,2005-04-01,37,37
SUCRE,internaciones,dias camas ocupadas otros servicios,2005-04-01,32160,32160
TARABUCO,internaciones,dias camas ocupadas otros servicios,2005-04-01,127,127
TARATA,internaciones,dias camas ocupadas otros servicios,2005-04-01,27,27
TARIJA,internaciones,dias camas ocupadas otros servicios,2005-04-01,5872,5872
TARVITA,internaciones,dias camas ocupadas otros servicios,2005-04-01,19,19
TEOPONTE,internaciones,dias camas ocupadas otros servicios,2005-04-01,1,1
TIPUANI,internaciones,dias camas ocupadas otros servicios,2005-04-01,20,20
TIQUIPAYA,internaciones,dias camas ocupadas otros servicios,2005-04-01,112,112
TIRAQUE (CBBA),internaciones,dias camas ocupadas otros servicios,2005-04-01,387,387
TOLATA,internaciones,dias camas ocupadas otros servicios,2005-04-01,4,4
TOLEDO,internaciones,dias camas ocupadas otros servicios,2005-04-01,8,8
TOMAVE,internaciones,dias camas ocupadas otros servicios,2005-04-01,1,1
TOMINA,internaciones,dias camas ocupadas otros servicios,2005-04-01,29,29
TORO TORO,internaciones,dias camas ocupadas otros servicios,2005-04-01,5,5
TOTORA(CBBA),internaciones,dias camas ocupadas otros servicios,2005-04-01,20,20
TRIGAL,internaciones,dias camas ocupadas otros servicios,2005-04-01,4,4
TRINIDAD,internaciones,dias camas ocupadas otros servicios,2005-04-01,2500,2500
TUPIZA,internaciones,dias camas ocupadas otros servicios,2005-04-01,991,991
UNCIA,internaciones,dias camas ocupadas otros servicios,2005-04-01,662,662
URUBICHA,internaciones,dias camas ocupadas otros servicios,2005-04-01,21,21
UYUNI,internaciones,dias camas ocupadas otros servicios,2005-04-01,232,232
VACAS,internaciones,dias camas ocupadas otros servicios,2005-04-01,1,1
VALLEGRANDE,internaciones,dias camas ocupadas otros servicios,2005-04-01,295,295
VIACHA,internaciones,dias camas ocupadas otros servicios,2005-04-01,11,11
VILLA MONTES,internaciones,dias camas ocupadas otros servicios,2005-04-01,456,456
VILLA RIVERO,internaciones,dias camas ocupadas otros servicios,2005-04-01,6,6
VILLA SERRANO,internaciones,dias camas ocupadas otros servicios,2005-04-01,13,13
VILLA TUNARI,internaciones,dias camas ocupadas otros servicios,2005-04-01,377,377
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,dias camas ocupadas otros servicios,2005-04-01,26,26
VILLAZON,internaciones,dias camas ocupadas otros servicios,2005-04-01,459,459
VINTO,internaciones,dias camas ocupadas otros servicios,2005-04-01,66,66
VITICHI,internaciones,dias camas ocupadas otros servicios,2005-04-01,9,9
WARNES,internaciones,dias camas ocupadas otros servicios,2005-04-01,146,146
YACUIBA,internaciones,dias camas ocupadas otros servicios,2005-04-01,1004,1004
YAMPARAEZ,internaciones,dias camas ocupadas otros servicios,2005-04-01,53,53
YAPACANI,internaciones,dias camas ocupadas otros servicios,2005-04-01,365,365
YOTALA,internaciones,dias camas ocupadas otros servicios,2005-04-01,50,50
ZUDAÑEZ,internaciones,dias camas ocupadas otros servicios,2005-04-01,47,47
ACACIO,internaciones,dias camas ocupadas otros servicios,2005-05-01,7,7
ACHACACHI,internaciones,dias camas ocupadas otros servicios,2005-05-01,55,55
AIQUILE,internaciones,dias camas ocupadas otros servicios,2005-05-01,177,177
ANCORAIMES,internaciones,dias camas ocupadas otros servicios,2005-05-01,2,2
ANDAMARCA,internaciones,dias camas ocupadas otros servicios,2005-05-01,3,3
ANZALDO,internaciones,dias camas ocupadas otros servicios,2005-05-01,2,2
APOLO,internaciones,dias camas ocupadas otros servicios,2005-05-01,40,40
ASCENCION DE GUARAYOS,internaciones,dias camas ocupadas otros servicios,2005-05-01,542,542
ATOCHA,internaciones,dias camas ocupadas otros servicios,2005-05-01,541,541
AYATA,internaciones,dias camas ocupadas otros servicios,2005-05-01,6,6
AYOPAYA (V. DE INDEPENDENCIA),internaciones,dias camas ocupadas otros servicios,2005-05-01,90,90
AZURDUY,internaciones,dias camas ocupadas otros servicios,2005-05-01,12,12
BAURES,internaciones,dias camas ocupadas otros servicios,2005-05-01,11,11
BERMEJO,internaciones,dias camas ocupadas otros servicios,2005-05-01,348,348
BETANZOS,internaciones,dias camas ocupadas otros servicios,2005-05-01,61,61
BOLIVAR,internaciones,dias camas ocupadas otros servicios,2005-05-01,6,6
BOYUIBE,internaciones,dias camas ocupadas otros servicios,2005-05-01,57,57
BUENA VISTA,internaciones,dias camas ocupadas otros servicios,2005-05-01,60,60
CABEZAS,internaciones,dias camas ocupadas otros servicios,2005-05-01,930,930
CAIROMA,internaciones,dias camas ocupadas otros servicios,2005-05-01,5,5
CAMARGO,internaciones,dias camas ocupadas otros servicios,2005-05-01,235,235
CAMATAQUI (C. VILLA ABECIA),internaciones,dias camas ocupadas otros servicios,2005-05-01,7,7
CAMIRI,internaciones,dias camas ocupadas otros servicios,2005-05-01,1295,1295
CAPINOTA,internaciones,dias camas ocupadas otros servicios,2005-05-01,78,78
CARACOLLO,internaciones,dias camas ocupadas otros servicios,2005-05-01,8,8
CARANAVI,internaciones,dias camas ocupadas otros servicios,2005-05-01,429,429
CARMEN RIVERO TORREZ,internaciones,dias camas ocupadas otros servicios,2005-05-01,5,5
CHALLAPATA,internaciones,dias camas ocupadas otros servicios,2005-05-01,120,120
CHARAGUA,internaciones,dias camas ocupadas otros servicios,2005-05-01,134,134
CHAYANTA,internaciones,dias camas ocupadas otros servicios,2005-05-01,19,19
CHIMORE,internaciones,dias camas ocupadas otros servicios,2005-05-01,21,21
CHULUMANI (V. DE LA LIBERTAD),internaciones,dias camas ocupadas otros servicios,2005-05-01,313,313
CHUMA,internaciones,dias camas ocupadas otros servicios,2005-05-01,20,20
CLIZA,internaciones,dias camas ocupadas otros servicios,2005-05-01,8,8
COBIJA,internaciones,dias camas ocupadas otros servicios,2005-05-01,738,738
COCHABAMBA,internaciones,dias camas ocupadas otros servicios,2005-05-01,21655,21655
COLCAPIRHUA,internaciones,dias camas ocupadas otros servicios,2005-05-01,278,278
"COLCHA ""K""",internaciones,dias camas ocupadas otros servicios,2005-05-01,2,2
COLLANA,internaciones,dias camas ocupadas otros servicios,2005-05-01,3,3
COLOMI,internaciones,dias camas ocupadas otros servicios,2005-05-01,11,11
COLPA BELGICA,internaciones,dias camas ocupadas otros servicios,2005-05-01,35,35
COLQUIRI,internaciones,dias camas ocupadas otros servicios,2005-05-01,30,30
COMARAPA,internaciones,dias camas ocupadas otros servicios,2005-05-01,243,243
CONCEPCION,internaciones,dias camas ocupadas otros servicios,2005-05-01,48,48
COPACABANA,internaciones,dias camas ocupadas otros servicios,2005-05-01,91,91
CORIPATA,internaciones,dias camas ocupadas otros servicios,2005-05-01,1,1
CORO CORO,internaciones,dias camas ocupadas otros servicios,2005-05-01,5,5
COROICO,internaciones,dias camas ocupadas otros servicios,2005-05-01,539,539
CORQUE,internaciones,dias camas ocupadas otros servicios,2005-05-01,3,3
COTAGAITA,internaciones,dias camas ocupadas otros servicios,2005-05-01,78,78
COTOCA,internaciones,dias camas ocupadas otros servicios,2005-05-01,101,101
CUATRO CAÑADAS,internaciones,dias camas ocupadas otros servicios,2005-05-01,21,21
CUEVO,internaciones,dias camas ocupadas otros servicios,2005-05-01,7,7
CULPINA,internaciones,dias camas ocupadas otros servicios,2005-05-01,33,33
DESAGUADERO,internaciones,dias camas ocupadas otros servicios,2005-05-01,2,2
EL ALTO,internaciones,dias camas ocupadas otros servicios,2005-05-01,3590,3590
EL PUENTE(STC),internaciones,dias camas ocupadas otros servicios,2005-05-01,9,9
EL PUENTE(TJA),internaciones,dias camas ocupadas otros servicios,2005-05-01,5,5
EL TORNO,internaciones,dias camas ocupadas otros servicios,2005-05-01,502,502
EL VILLAR,internaciones,dias camas ocupadas otros servicios,2005-05-01,6,6
ENTRE RIOS,internaciones,dias camas ocupadas otros servicios,2005-05-01,11,11
ENTRE RIOS,internaciones,dias camas ocupadas otros servicios,2005-05-01,18,18
EXALTACION,internaciones,dias camas ocupadas otros servicios,2005-05-01,5,5
FERNANDEZ ALONSO,internaciones,dias camas ocupadas otros servicios,2005-05-01,1320,1320
GENERAL SAAVEDRA,internaciones,dias camas ocupadas otros servicios,2005-05-01,27,27
GRAL. J.J. PEREZ (CHARAZANI),internaciones,dias camas ocupadas otros servicios,2005-05-01,4,4
GUANAY,internaciones,dias camas ocupadas otros servicios,2005-05-01,18,18
GUAYARAMERIN,internaciones,dias camas ocupadas otros servicios,2005-05-01,1008,1008
GUTIERREZ,internaciones,dias camas ocupadas otros servicios,2005-05-01,68,68
HUACARETA,internaciones,dias camas ocupadas otros servicios,2005-05-01,26,26
HUANUNI,internaciones,dias camas ocupadas otros servicios,2005-05-01,90,90
HUARACAJE,internaciones,dias camas ocupadas otros servicios,2005-05-01,17,17
INCAHUASI,internaciones,dias camas ocupadas otros servicios,2005-05-01,20,20
INQUISIVI,internaciones,dias camas ocupadas otros servicios,2005-05-01,6,6
IRUPANA (VILLA DE LANZA),internaciones,dias camas ocupadas otros servicios,2005-05-01,47,47
IXIAMAS,internaciones,dias camas ocupadas otros servicios,2005-05-01,7,7
JESUS DE MACHACA,internaciones,dias camas ocupadas otros servicios,2005-05-01,2,2
LA ASUNTA,internaciones,dias camas ocupadas otros servicios,2005-05-01,141,141
LA GUARDIA,internaciones,dias camas ocupadas otros servicios,2005-05-01,59,59
LA PAZ,internaciones,dias camas ocupadas otros servicios,2005-05-01,39824,39824
LAGUNILLAS,internaciones,dias camas ocupadas otros servicios,2005-05-01,11,11
LLALLAGUA,internaciones,dias camas ocupadas otros servicios,2005-05-01,432,432
LLICA,internaciones,dias camas ocupadas otros servicios,2005-05-01,1,1
MACHARETI,internaciones,dias camas ocupadas otros servicios,2005-05-01,9,9
MAGDALENA,internaciones,dias camas ocupadas otros servicios,2005-05-01,180,180
MAIRANA,internaciones,dias camas ocupadas otros servicios,2005-05-01,39,39
MAPIRI,internaciones,dias camas ocupadas otros servicios,2005-05-01,9,9
MINEROS,internaciones,dias camas ocupadas otros servicios,2005-05-01,40,40
MIZQUE,internaciones,dias camas ocupadas otros servicios,2005-05-01,66,66
MOJOCOYA,internaciones,dias camas ocupadas otros servicios,2005-05-01,6,6
MONTEAGUDO,internaciones,dias camas ocupadas otros servicios,2005-05-01,244,244
MONTERO,internaciones,dias camas ocupadas otros servicios,2005-05-01,1360,1360
MOROCHATA,internaciones,dias camas ocupadas otros servicios,2005-05-01,2,2
OCURI,internaciones,dias camas ocupadas otros servicios,2005-05-01,12,12
OKINAWA,internaciones,dias camas ocupadas otros servicios,2005-05-01,2,2
OMEREQUE,internaciones,dias camas ocupadas otros servicios,2005-05-01,1,1
ORURO,internaciones,dias camas ocupadas otros servicios,2005-05-01,7259,7259
PADILLA,internaciones,dias camas ocupadas otros servicios,2005-05-01,137,137
PAILON,internaciones,dias camas ocupadas otros servicios,2005-05-01,70,70
PALOS BLANCOS,internaciones,dias camas ocupadas otros servicios,2005-05-01,8,8
PAMPA GRANDE,internaciones,dias camas ocupadas otros servicios,2005-05-01,5,5
PASORAPA,internaciones,dias camas ocupadas otros servicios,2005-05-01,8,8
PATACAMAYA,internaciones,dias camas ocupadas otros servicios,2005-05-01,30,30
POROMA,internaciones,dias camas ocupadas otros servicios,2005-05-01,23,23
PORONGO,internaciones,dias camas ocupadas otros servicios,2005-05-01,6,6
PORTACHUELO,internaciones,dias camas ocupadas otros servicios,2005-05-01,218,218
PORVENIR,internaciones,dias camas ocupadas otros servicios,2005-05-01,22,22
POTOSI,internaciones,dias camas ocupadas otros servicios,2005-05-01,5391,5391
PRESTO,internaciones,dias camas ocupadas otros servicios,2005-05-01,7,7
PUCARANI,internaciones,dias camas ocupadas otros servicios,2005-05-01,4,4
PUERTO ACOSTA,internaciones,dias camas ocupadas otros servicios,2005-05-01,192,192
PUERTO CARABUCO,internaciones,dias camas ocupadas otros servicios,2005-05-01,1,1
PUERTO GONZALO MORENO,internaciones,dias camas ocupadas otros servicios,2005-05-01,8,8
PUERTO QUIJARRO,internaciones,dias camas ocupadas otros servicios,2005-05-01,351,351
PUERTO RICO,internaciones,dias camas ocupadas otros servicios,2005-05-01,23,23
PUERTO SUAREZ,internaciones,dias camas ocupadas otros servicios,2005-05-01,294,294
PUERTO VILLARROEL,internaciones,dias camas ocupadas otros servicios,2005-05-01,350,350
PUNA,internaciones,dias camas ocupadas otros servicios,2005-05-01,13,13
PUNATA,internaciones,dias camas ocupadas otros servicios,2005-05-01,630,630
QUILLACOLLO,internaciones,dias camas ocupadas otros servicios,2005-05-01,563,563
QUIME,internaciones,dias camas ocupadas otros servicios,2005-05-01,3,3
QUIRUSILLAS,internaciones,dias camas ocupadas otros servicios,2005-05-01,2,2
RAVELO,internaciones,dias camas ocupadas otros servicios,2005-05-01,9,9
REYES,internaciones,dias camas ocupadas otros servicios,2005-05-01,60,60
RIBERALTA,internaciones,dias camas ocupadas otros servicios,2005-05-01,1237,1237
ROBORE,internaciones,dias camas ocupadas otros servicios,2005-05-01,72,72
RURRENABAQUE,internaciones,dias camas ocupadas otros servicios,2005-05-01,228,228
SACABA,internaciones,dias camas ocupadas otros servicios,2005-05-01,385,385
SACABAMBA,internaciones,dias camas ocupadas otros servicios,2005-05-01,4,4
SACACA,internaciones,dias camas ocupadas otros servicios,2005-05-01,61,61
SAIPINA,internaciones,dias camas ocupadas otros servicios,2005-05-01,5,5
SALINAS DE GARCI MENDOZA,internaciones,dias camas ocupadas otros servicios,2005-05-01,10,10
SAMAIPATA,internaciones,dias camas ocupadas otros servicios,2005-05-01,22,22
SAN ANTONIO DE LOMERIO,internaciones,dias camas ocupadas otros servicios,2005-05-01,36,36
SAN BENITO,internaciones,dias camas ocupadas otros servicios,2005-05-01,1,1
SAN BORJA,internaciones,dias camas ocupadas otros servicios,2005-05-01,136,136
SAN BUENA VENTURA,internaciones,dias camas ocupadas otros servicios,2005-05-01,3,3
SAN CARLOS,internaciones,dias camas ocupadas otros servicios,2005-05-01,355,355
SAN IGNACIO,internaciones,dias camas ocupadas otros servicios,2005-05-01,91,91
SAN IGNACIO DE VELASCO,internaciones,dias camas ocupadas otros servicios,2005-05-01,1395,1395
SAN JAVIER(STC),internaciones,dias camas ocupadas otros servicios,2005-05-01,76,76
SAN JOAQUIN,internaciones,dias camas ocupadas otros servicios,2005-05-01,90,90
SAN JOSE DE CHIQUITOS,internaciones,dias camas ocupadas otros servicios,2005-05-01,159,159
SAN JUAN DE YAPACANI,internaciones,dias camas ocupadas otros servicios,2005-05-01,249,249
SAN JULIAN,internaciones,dias camas ocupadas otros servicios,2005-05-01,331,331
SAN LORENZO(PND),internaciones,dias camas ocupadas otros servicios,2005-05-01,7,7
SAN LORENZO(TJA),internaciones,dias camas ocupadas otros servicios,2005-05-01,25,25
SAN LUCAS,internaciones,dias camas ocupadas otros servicios,2005-05-01,125,125
SAN MATIAS,internaciones,dias camas ocupadas otros servicios,2005-05-01,76,76
SAN MIGUEL DE VELASCO,internaciones,dias camas ocupadas otros servicios,2005-05-01,122,122
SAN PEDRO,internaciones,dias camas ocupadas otros servicios,2005-05-01,73,73
SAN PEDRO DE BUENA VISTA,internaciones,dias camas ocupadas otros servicios,2005-05-01,27,27
SAN RAFAEL,internaciones,dias camas ocupadas otros servicios,2005-05-01,38,38
SAN RAMON,internaciones,dias camas ocupadas otros servicios,2005-05-01,55,55
SAN RAMON,internaciones,dias camas ocupadas otros servicios,2005-05-01,39,39
SANTA ANA,internaciones,dias camas ocupadas otros servicios,2005-05-01,224,224
