municipality,group,variable,month,Egresos,TOTAL
QUIME,internaciones,egresos,2005-06-01,10,10
QUIRUSILLAS,internaciones,egresos,2005-06-01,3,3
RAVELO,internaciones,egresos,2005-06-01,14,14
REYES,internaciones,egresos,2005-06-01,48,48
RIBERALTA,internaciones,egresos,2005-06-01,605,605
ROBORE,internaciones,egresos,2005-06-01,66,66
RURRENABAQUE,internaciones,egresos,2005-06-01,111,111
SABAYA,internaciones,egresos,2005-06-01,2,2
SACABA,internaciones,egresos,2005-06-01,451,451
SACABAMBA,internaciones,egresos,2005-06-01,5,5
SACACA,internaciones,egresos,2005-06-01,27,27
SAIPINA,internaciones,egresos,2005-06-01,11,11
SALINAS DE GARCI MENDOZA,internaciones,egresos,2005-06-01,5,5
SAMAIPATA,internaciones,egresos,2005-06-01,17,17
SAN AGUSTIN,internaciones,egresos,2005-06-01,1,1
SAN ANDRES,internaciones,egresos,2005-06-01,8,8
SAN ANTONIO DE LOMERIO,internaciones,egresos,2005-06-01,20,20
SAN BENITO,internaciones,egresos,2005-06-01,14,14
SAN BORJA,internaciones,egresos,2005-06-01,166,166
SAN BUENA VENTURA,internaciones,egresos,2005-06-01,26,26
SAN CARLOS,internaciones,egresos,2005-06-01,135,135
SAN IGNACIO,internaciones,egresos,2005-06-01,62,62
SAN IGNACIO DE VELASCO,internaciones,egresos,2005-06-01,368,368
SAN JAVIER(STC),internaciones,egresos,2005-06-01,53,53
SAN JOAQUIN,internaciones,egresos,2005-06-01,59,59
SAN JOSE DE CHIQUITOS,internaciones,egresos,2005-06-01,71,71
SAN JUAN DE YAPACANI,internaciones,egresos,2005-06-01,102,102
SAN JULIAN,internaciones,egresos,2005-06-01,211,211
SAN LORENZO(TJA),internaciones,egresos,2005-06-01,27,27
SAN LUCAS,internaciones,egresos,2005-06-01,64,64
SAN MATIAS,internaciones,egresos,2005-06-01,70,70
SAN MIGUEL DE VELASCO,internaciones,egresos,2005-06-01,57,57
SAN PEDRO,internaciones,egresos,2005-06-01,31,31
SAN PEDRO DE BUENA VISTA,internaciones,egresos,2005-06-01,12,12
SAN PEDRO DE CURAHUARA,internaciones,egresos,2005-06-01,3,3
SAN RAFAEL,internaciones,egresos,2005-06-01,11,11
SAN RAMON,internaciones,egresos,2005-06-01,29,29
SAN RAMON,internaciones,egresos,2005-06-01,46,46
SANTA ANA,internaciones,egresos,2005-06-01,98,98
SANTA CRUZ DE LA SIERRA,internaciones,egresos,2005-06-01,8891,8891
SANTA ROSA,internaciones,egresos,2005-06-01,53,53
SANTA ROSA DEL SARA,internaciones,egresos,2005-06-01,44,44
SANTIAGO DE MACHACA,internaciones,egresos,2005-06-01,2,2
SANTIVAÑES,internaciones,egresos,2005-06-01,1,1
SAPAHAQUI,internaciones,egresos,2005-06-01,2,2
SENA,internaciones,egresos,2005-06-01,5,5
SICA SICA (VILLA AROMA),internaciones,egresos,2005-06-01,13,13
SICAYA,internaciones,egresos,2005-06-01,1,1
SIPE SIPE,internaciones,egresos,2005-06-01,57,57
SOPACHUY,internaciones,egresos,2005-06-01,39,39
SORACACHI,internaciones,egresos,2005-06-01,2,2
SORATA,internaciones,egresos,2005-06-01,31,31
SUCRE,internaciones,egresos,2005-06-01,2488,2488
TACACOMA,internaciones,egresos,2005-06-01,5,5
TACOPAYA,internaciones,egresos,2005-06-01,1,1
TAPACARI,internaciones,egresos,2005-06-01,12,12
TARABUCO,internaciones,egresos,2005-06-01,54,54
TARATA,internaciones,egresos,2005-06-01,9,9
TARIJA,internaciones,egresos,2005-06-01,1356,1356
TARVITA,internaciones,egresos,2005-06-01,26,26
TEOPONTE,internaciones,egresos,2005-06-01,3,3
TIAWANACU,internaciones,egresos,2005-06-01,7,7
TINGUIPAYA,internaciones,egresos,2005-06-01,3,3
TIPUANI,internaciones,egresos,2005-06-01,21,21
TIQUIPAYA,internaciones,egresos,2005-06-01,80,80
TIRAQUE (CBBA),internaciones,egresos,2005-06-01,119,119
TITO YUPANQUI (PARQUIPUJIO),internaciones,egresos,2005-06-01,1,1
TOCO,internaciones,egresos,2005-06-01,2,2
TOLATA,internaciones,egresos,2005-06-01,2,2
TOLEDO,internaciones,egresos,2005-06-01,4,4
TOMAVE,internaciones,egresos,2005-06-01,4,4
TOMINA,internaciones,egresos,2005-06-01,11,11
TORO TORO,internaciones,egresos,2005-06-01,7,7
TOTORA(CBBA),internaciones,egresos,2005-06-01,49,49
TOTORA(ORR),internaciones,egresos,2005-06-01,3,3
TRIGAL,internaciones,egresos,2005-06-01,4,4
TRINIDAD,internaciones,egresos,2005-06-01,1465,1465
TUPIZA,internaciones,egresos,2005-06-01,312,312
UNCIA,internaciones,egresos,2005-06-01,200,200
URIONDO (A. CONCEPCION),internaciones,egresos,2005-06-01,1,1
URUBICHA,internaciones,egresos,2005-06-01,39,39
UYUNI,internaciones,egresos,2005-06-01,98,98
VACAS,internaciones,egresos,2005-06-01,8,8
VALLEGRANDE,internaciones,egresos,2005-06-01,104,104
VIACHA,internaciones,egresos,2005-06-01,30,30
VILA VILA,internaciones,egresos,2005-06-01,5,5
VILLA MONTES,internaciones,egresos,2005-06-01,153,153
VILLA RIVERO,internaciones,egresos,2005-06-01,14,14
VILLA SERRANO,internaciones,egresos,2005-06-01,13,13
VILLA TUNARI,internaciones,egresos,2005-06-01,200,200
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,egresos,2005-06-01,8,8
VILLAZON,internaciones,egresos,2005-06-01,179,179
VINTO,internaciones,egresos,2005-06-01,64,64
VITICHI,internaciones,egresos,2005-06-01,6,6
WARNES,internaciones,egresos,2005-06-01,112,112
YACO,internaciones,egresos,2005-06-01,2,2
YACUIBA,internaciones,egresos,2005-06-01,461,461
YAMPARAEZ,internaciones,egresos,2005-06-01,12,12
YANACACHI,internaciones,egresos,2005-06-01,3,3
YAPACANI,internaciones,egresos,2005-06-01,532,532
YOTALA,internaciones,egresos,2005-06-01,25,25
YUNCHARA,internaciones,egresos,2005-06-01,1,1
ZUDAÑEZ,internaciones,egresos,2005-06-01,26,26
ACACIO,internaciones,egresos,2005-07-01,6,6
ACHACACHI,internaciones,egresos,2005-07-01,59,59
ACHOCALLA,internaciones,egresos,2005-07-01,7,7
AIQUILE,internaciones,egresos,2005-07-01,88,88
ALALAY,internaciones,egresos,2005-07-01,5,5
ALCALA,internaciones,egresos,2005-07-01,5,5
ANCORAIMES,internaciones,egresos,2005-07-01,6,6
ANTEQUERA,internaciones,egresos,2005-07-01,5,5
ANZALDO,internaciones,egresos,2005-07-01,6,6
APOLO,internaciones,egresos,2005-07-01,34,34
ARAMPAMPA,internaciones,egresos,2005-07-01,3,3
ARANI,internaciones,egresos,2005-07-01,3,3
ARBIETO,internaciones,egresos,2005-07-01,7,7
ARQUE,internaciones,egresos,2005-07-01,1,1
ASCENCION DE GUARAYOS,internaciones,egresos,2005-07-01,141,141
ATOCHA,internaciones,egresos,2005-07-01,171,171
AYATA,internaciones,egresos,2005-07-01,4,4
AYO AYO,internaciones,egresos,2005-07-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),internaciones,egresos,2005-07-01,51,51
AZURDUY,internaciones,egresos,2005-07-01,27,27
BATALLAS,internaciones,egresos,2005-07-01,8,8
BAURES,internaciones,egresos,2005-07-01,5,5
BELLA FLOR,internaciones,egresos,2005-07-01,4,4
BERMEJO,internaciones,egresos,2005-07-01,193,193
BETANZOS,internaciones,egresos,2005-07-01,43,43
BOLIVAR,internaciones,egresos,2005-07-01,9,9
BOLPEBRA,internaciones,egresos,2005-07-01,2,2
BOYUIBE,internaciones,egresos,2005-07-01,12,12
BUENA VISTA,internaciones,egresos,2005-07-01,37,37
CABEZAS,internaciones,egresos,2005-07-01,45,45
CAIROMA,internaciones,egresos,2005-07-01,7,7
"CAIZA ""D""",internaciones,egresos,2005-07-01,13,13
CAJUATA,internaciones,egresos,2005-07-01,9,9
CALAMARCA,internaciones,egresos,2005-07-01,7,7
CAMARGO,internaciones,egresos,2005-07-01,270,270
CAMATAQUI (C. VILLA ABECIA),internaciones,egresos,2005-07-01,6,6
CAMIRI,internaciones,egresos,2005-07-01,374,374
CAPINOTA,internaciones,egresos,2005-07-01,52,52
CAQUIAVIRI,internaciones,egresos,2005-07-01,4,4
CARACOLLO,internaciones,egresos,2005-07-01,26,26
CARANAVI,internaciones,egresos,2005-07-01,170,170
CARIPUYO,internaciones,egresos,2005-07-01,3,3
CARMEN RIVERO TORREZ,internaciones,egresos,2005-07-01,5,5
CHALLAPATA,internaciones,egresos,2005-07-01,89,89
CHAQUI,internaciones,egresos,2005-07-01,7,7
CHARAGUA,internaciones,egresos,2005-07-01,88,88
CHARAÑA,internaciones,egresos,2005-07-01,3,3
CHAYANTA,internaciones,egresos,2005-07-01,14,14
CHIMORE,internaciones,egresos,2005-07-01,23,23
CHIPAYA,internaciones,egresos,2005-07-01,4,4
CHULUMANI (V. DE LA LIBERTAD),internaciones,egresos,2005-07-01,95,95
CHUMA,internaciones,egresos,2005-07-01,2,2
CLIZA,internaciones,egresos,2005-07-01,30,30
COBIJA,internaciones,egresos,2005-07-01,330,330
COCHABAMBA,internaciones,egresos,2005-07-01,4414,4414
COIPASA,internaciones,egresos,2005-07-01,2,2
COLCAPIRHUA,internaciones,egresos,2005-07-01,158,158
COLLANA,internaciones,egresos,2005-07-01,2,2
COLOMI,internaciones,egresos,2005-07-01,53,53
COLPA BELGICA,internaciones,egresos,2005-07-01,10,10
COLQUIRI,internaciones,egresos,2005-07-01,21,21
COMARAPA,internaciones,egresos,2005-07-01,96,96
CONCEPCION,internaciones,egresos,2005-07-01,68,68
COPACABANA,internaciones,egresos,2005-07-01,26,26
CORIPATA,internaciones,egresos,2005-07-01,27,27
COROICO,internaciones,egresos,2005-07-01,29,29
CORQUE,internaciones,egresos,2005-07-01,1,1
COTAGAITA,internaciones,egresos,2005-07-01,17,17
COTOCA,internaciones,egresos,2005-07-01,135,135
CUATRO CAÑADAS,internaciones,egresos,2005-07-01,17,17
CUEVO,internaciones,egresos,2005-07-01,9,9
CULPINA,internaciones,egresos,2005-07-01,35,35
CURAHUARA DE CARANGAS,internaciones,egresos,2005-07-01,5,5
DESAGUADERO,internaciones,egresos,2005-07-01,10,10
EL ALTO,internaciones,egresos,2005-07-01,2157,2157
EL PUENTE(STC),internaciones,egresos,2005-07-01,10,10
EL TORNO,internaciones,egresos,2005-07-01,120,120
EL VILLAR,internaciones,egresos,2005-07-01,10,10
ENTRE RIOS,internaciones,egresos,2005-07-01,31,31
ENTRE RIOS,internaciones,egresos,2005-07-01,18,18
EUCALIPTUS,internaciones,egresos,2005-07-01,9,9
EXALTACION,internaciones,egresos,2005-07-01,6,6
FERNANDEZ ALONSO,internaciones,egresos,2005-07-01,45,45
FILADELFIA,internaciones,egresos,2005-07-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),internaciones,egresos,2005-07-01,9,9
GUANAY,internaciones,egresos,2005-07-01,29,29
GUAQUI,internaciones,egresos,2005-07-01,4,4
GUAYARAMERIN,internaciones,egresos,2005-07-01,428,428
GUTIERREZ,internaciones,egresos,2005-07-01,17,17
HUACARETA,internaciones,egresos,2005-07-01,10,10
HUACAYA (VILLA DE HUACAYA),internaciones,egresos,2005-07-01,4,4
HUACHACALLA,internaciones,egresos,2005-07-01,2,2
HUANUNI,internaciones,egresos,2005-07-01,64,64
HUARACAJE,internaciones,egresos,2005-07-01,3,3
HUAYLLAMARCA,internaciones,egresos,2005-07-01,3,3
ICLA,internaciones,egresos,2005-07-01,6,6
INCAHUASI,internaciones,egresos,2005-07-01,44,44
INQUISIVI,internaciones,egresos,2005-07-01,6,6
IRUPANA (VILLA DE LANZA),internaciones,egresos,2005-07-01,29,29
IXIAMAS,internaciones,egresos,2005-07-01,15,15
JESUS DE MACHACA,internaciones,egresos,2005-07-01,6,6
LA ASUNTA,internaciones,egresos,2005-07-01,56,56
LA GUARDIA,internaciones,egresos,2005-07-01,91,91
LA PAZ,internaciones,egresos,2005-07-01,6306,6306
LA RIVERA,internaciones,egresos,2005-07-01,1,1
LAGUNILLAS,internaciones,egresos,2005-07-01,14,14
LAJA,internaciones,egresos,2005-07-01,4,4
LICOMA PAMPA,internaciones,egresos,2005-07-01,4,4
LLALLAGUA,internaciones,egresos,2005-07-01,193,193
LLICA,internaciones,egresos,2005-07-01,5,5
LURIBAY,internaciones,egresos,2005-07-01,4,4
MACHACAMARCA,internaciones,egresos,2005-07-01,3,3
MACHARETI,internaciones,egresos,2005-07-01,15,15
MAGDALENA,internaciones,egresos,2005-07-01,84,84
MAIRANA,internaciones,egresos,2005-07-01,50,50
MALLA,internaciones,egresos,2005-07-01,2,2
MAPIRI,internaciones,egresos,2005-07-01,14,14
MECAPACA,internaciones,egresos,2005-07-01,8,8
MINEROS,internaciones,egresos,2005-07-01,14,14
MIZQUE,internaciones,egresos,2005-07-01,46,46
MOCOMOCO,internaciones,egresos,2005-07-01,3,3
MOJOCOYA,internaciones,egresos,2005-07-01,7,7
MONTEAGUDO,internaciones,egresos,2005-07-01,156,156
MONTERO,internaciones,egresos,2005-07-01,710,710
MORO MORO,internaciones,egresos,2005-07-01,4,4
MOROCHATA,internaciones,egresos,2005-07-01,10,10
NACEBE (SANTA ROSA DEL ABUNA),internaciones,egresos,2005-07-01,2,2
OCURI,internaciones,egresos,2005-07-01,6,6
OKINAWA,internaciones,egresos,2005-07-01,8,8
OMEREQUE,internaciones,egresos,2005-07-01,9,9
ORURO,internaciones,egresos,2005-07-01,1751,1751
PADILLA,internaciones,egresos,2005-07-01,81,81
PAILON,internaciones,egresos,2005-07-01,61,61
PALCA,internaciones,egresos,2005-07-01,7,7
PALOS BLANCOS,internaciones,egresos,2005-07-01,53,53
PAMPA AULLAGAS,internaciones,egresos,2005-07-01,1,1
PAMPA GRANDE,internaciones,egresos,2005-07-01,16,16
PAPEL PAMPA,internaciones,egresos,2005-07-01,1,1
PASORAPA,internaciones,egresos,2005-07-01,5,5
PATACAMAYA,internaciones,egresos,2005-07-01,42,42
PAZÑA,internaciones,egresos,2005-07-01,5,5
POCOATA,internaciones,egresos,2005-07-01,8,8
POCONA,internaciones,egresos,2005-07-01,19,19
POJO (CBBA),internaciones,egresos,2005-07-01,23,23
POOPO,internaciones,egresos,2005-07-01,5,5
PORCO,internaciones,egresos,2005-07-01,3,3
POROMA,internaciones,egresos,2005-07-01,19,19
PORONGO,internaciones,egresos,2005-07-01,13,13
PORTACHUELO,internaciones,egresos,2005-07-01,145,145
PORVENIR,internaciones,egresos,2005-07-01,8,8
POTOSI,internaciones,egresos,2005-07-01,1565,1565
PRESTO,internaciones,egresos,2005-07-01,6,6
PUCARANI,internaciones,egresos,2005-07-01,3,3
PUERTO ACOSTA,internaciones,egresos,2005-07-01,78,78
PUERTO CARABUCO,internaciones,egresos,2005-07-01,3,3
PUERTO GONZALO MORENO,internaciones,egresos,2005-07-01,4,4
PUERTO QUIJARRO,internaciones,egresos,2005-07-01,104,104
PUERTO RICO,internaciones,egresos,2005-07-01,20,20
PUERTO SUAREZ,internaciones,egresos,2005-07-01,79,79
PUERTO VILLARROEL,internaciones,egresos,2005-07-01,167,167
PUNA,internaciones,egresos,2005-07-01,35,35
PUNATA,internaciones,egresos,2005-07-01,274,274
QUILLACOLLO,internaciones,egresos,2005-07-01,351,351
QUIME,internaciones,egresos,2005-07-01,10,10
QUIRUSILLAS,internaciones,egresos,2005-07-01,6,6
RAVELO,internaciones,egresos,2005-07-01,8,8
REYES,internaciones,egresos,2005-07-01,29,29
RIBERALTA,internaciones,egresos,2005-07-01,712,712
ROBORE,internaciones,egresos,2005-07-01,47,47
RURRENABAQUE,internaciones,egresos,2005-07-01,113,113
SABAYA,internaciones,egresos,2005-07-01,3,3
SACABA,internaciones,egresos,2005-07-01,453,453
SACABAMBA,internaciones,egresos,2005-07-01,16,16
SACACA,internaciones,egresos,2005-07-01,19,19
SAIPINA,internaciones,egresos,2005-07-01,9,9
SALINAS DE GARCI MENDOZA,internaciones,egresos,2005-07-01,6,6
SAMAIPATA,internaciones,egresos,2005-07-01,30,30
SAN AGUSTIN,internaciones,egresos,2005-07-01,1,1
SAN ANDRES,internaciones,egresos,2005-07-01,4,4
SAN ANTONIO DE LOMERIO,internaciones,egresos,2005-07-01,23,23
SAN BENITO,internaciones,egresos,2005-07-01,13,13
SAN BORJA,internaciones,egresos,2005-07-01,145,145
SAN BUENA VENTURA,internaciones,egresos,2005-07-01,24,24
SAN CARLOS,internaciones,egresos,2005-07-01,131,131
SAN IGNACIO,internaciones,egresos,2005-07-01,85,85
SAN IGNACIO DE VELASCO,internaciones,egresos,2005-07-01,319,319
SAN JAVIER(STC),internaciones,egresos,2005-07-01,53,53
SAN JOAQUIN,internaciones,egresos,2005-07-01,60,60
SAN JOSE DE CHIQUITOS,internaciones,egresos,2005-07-01,68,68
SAN JUAN DE YAPACANI,internaciones,egresos,2005-07-01,98,98
SAN JULIAN,internaciones,egresos,2005-07-01,190,190
SAN LORENZO(TJA),internaciones,egresos,2005-07-01,18,18
SAN LUCAS,internaciones,egresos,2005-07-01,61,61
SAN MATIAS,internaciones,egresos,2005-07-01,81,81
SAN MIGUEL DE VELASCO,internaciones,egresos,2005-07-01,64,64
SAN PEDRO,internaciones,egresos,2005-07-01,19,19
SAN PEDRO DE BUENA VISTA,internaciones,egresos,2005-07-01,20,20
SAN PEDRO DE CURAHUARA,internaciones,egresos,2005-07-01,2,2
SAN PEDRO DE TIQUINA,internaciones,egresos,2005-07-01,2,2
SAN RAFAEL,internaciones,egresos,2005-07-01,12,12
SAN RAMON,internaciones,egresos,2005-07-01,33,33
SAN RAMON,internaciones,egresos,2005-07-01,43,43
SANTA ANA,internaciones,egresos,2005-07-01,118,118
SANTA CRUZ DE LA SIERRA,internaciones,egresos,2005-07-01,7549,7549
SANTA ROSA,internaciones,egresos,2005-07-01,34,34
SANTA ROSA DEL SARA,internaciones,egresos,2005-07-01,57,57
SANTIAGO DE HUARI,internaciones,egresos,2005-07-01,6,6
SANTIAGO DE MACHACA,internaciones,egresos,2005-07-01,2,2
SANTIVAÑES,internaciones,egresos,2005-07-01,8,8
SAPAHAQUI,internaciones,egresos,2005-07-01,2,2
SENA,internaciones,egresos,2005-07-01,9,9
SICA SICA (VILLA AROMA),internaciones,egresos,2005-07-01,9,9
SICAYA,internaciones,egresos,2005-07-01,2,2
SIPE SIPE,internaciones,egresos,2005-07-01,45,45
SOPACHUY,internaciones,egresos,2005-07-01,30,30
SORACACHI,internaciones,egresos,2005-07-01,1,1
SORATA,internaciones,egresos,2005-07-01,36,36
SUCRE,internaciones,egresos,2005-07-01,2639,2639
TACACOMA,internaciones,egresos,2005-07-01,4,4
TAPACARI,internaciones,egresos,2005-07-01,31,31
TARABUCO,internaciones,egresos,2005-07-01,68,68
TARACO,internaciones,egresos,2005-07-01,1,1
TARATA,internaciones,egresos,2005-07-01,15,15
TARIJA,internaciones,egresos,2005-07-01,1465,1465
TARVITA,internaciones,egresos,2005-07-01,30,30
TEOPONTE,internaciones,egresos,2005-07-01,3,3
TIAWANACU,internaciones,egresos,2005-07-01,6,6
TINGUIPAYA,internaciones,egresos,2005-07-01,1,1
TIPUANI,internaciones,egresos,2005-07-01,29,29
TIQUIPAYA,internaciones,egresos,2005-07-01,81,81
TIRAQUE (CBBA),internaciones,egresos,2005-07-01,238,238
TOLATA,internaciones,egresos,2005-07-01,3,3
TOLEDO,internaciones,egresos,2005-07-01,9,9
TOMAVE,internaciones,egresos,2005-07-01,2,2
TOMINA,internaciones,egresos,2005-07-01,21,21
TORO TORO,internaciones,egresos,2005-07-01,9,9
TOTORA(CBBA),internaciones,egresos,2005-07-01,28,28
TOTORA(ORR),internaciones,egresos,2005-07-01,4,4
TRIGAL,internaciones,egresos,2005-07-01,2,2
TRINIDAD,internaciones,egresos,2005-07-01,1276,1276
TUPIZA,internaciones,egresos,2005-07-01,278,278
TURCO,internaciones,egresos,2005-07-01,6,6
UMALA,internaciones,egresos,2005-07-01,2,2
UNCIA,internaciones,egresos,2005-07-01,215,215
URIONDO (A. CONCEPCION),internaciones,egresos,2005-07-01,3,3
URUBICHA,internaciones,egresos,2005-07-01,30,30
UYUNI,internaciones,egresos,2005-07-01,100,100
VACAS,internaciones,egresos,2005-07-01,9,9
VALLEGRANDE,internaciones,egresos,2005-07-01,146,146
VIACHA,internaciones,egresos,2005-07-01,23,23
VILA VILA,internaciones,egresos,2005-07-01,2,2
VILLA MONTES,internaciones,egresos,2005-07-01,177,177
VILLA RIVERO,internaciones,egresos,2005-07-01,15,15
VILLA SERRANO,internaciones,egresos,2005-07-01,19,19
VILLA TUNARI,internaciones,egresos,2005-07-01,181,181
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,egresos,2005-07-01,26,26
VILLAZON,internaciones,egresos,2005-07-01,189,189
VINTO,internaciones,egresos,2005-07-01,89,89
VITICHI,internaciones,egresos,2005-07-01,15,15
WARNES,internaciones,egresos,2005-07-01,103,103
YACO,internaciones,egresos,2005-07-01,2,2
YACUIBA,internaciones,egresos,2005-07-01,563,563
YAMPARAEZ,internaciones,egresos,2005-07-01,15,15
YANACACHI,internaciones,egresos,2005-07-01,2,2
YAPACANI,internaciones,egresos,2005-07-01,490,490
YOTALA,internaciones,egresos,2005-07-01,41,41
YUNCHARA,internaciones,egresos,2005-07-01,1,1
ZUDAÑEZ,internaciones,egresos,2005-07-01,27,27
ACACIO,internaciones,egresos,2005-08-01,4,4
ACHACACHI,internaciones,egresos,2005-08-01,65,65
ACHOCALLA,internaciones,egresos,2005-08-01,7,7
AIQUILE,internaciones,egresos,2005-08-01,97,97
ALALAY,internaciones,egresos,2005-08-01,4,4
ALCALA,internaciones,egresos,2005-08-01,4,4
ANCORAIMES,internaciones,egresos,2005-08-01,5,5
ANDAMARCA,internaciones,egresos,2005-08-01,4,4
ANTEQUERA,internaciones,egresos,2005-08-01,2,2
ANZALDO,internaciones,egresos,2005-08-01,2,2
APOLO,internaciones,egresos,2005-08-01,36,36
ARAMPAMPA,internaciones,egresos,2005-08-01,2,2
ARANI,internaciones,egresos,2005-08-01,2,2
ARBIETO,internaciones,egresos,2005-08-01,5,5
ARQUE,internaciones,egresos,2005-08-01,4,4
ASCENCION DE GUARAYOS,internaciones,egresos,2005-08-01,139,139
ATOCHA,internaciones,egresos,2005-08-01,178,178
AYATA,internaciones,egresos,2005-08-01,3,3
AYO AYO,internaciones,egresos,2005-08-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),internaciones,egresos,2005-08-01,50,50
AZURDUY,internaciones,egresos,2005-08-01,29,29
BATALLAS,internaciones,egresos,2005-08-01,10,10
BAURES,internaciones,egresos,2005-08-01,11,11
BELLA FLOR,internaciones,egresos,2005-08-01,2,2
BERMEJO,internaciones,egresos,2005-08-01,192,192
BETANZOS,internaciones,egresos,2005-08-01,43,43
BOLIVAR,internaciones,egresos,2005-08-01,1,1
BOLPEBRA,internaciones,egresos,2005-08-01,1,1
BOYUIBE,internaciones,egresos,2005-08-01,21,21
BUENA VISTA,internaciones,egresos,2005-08-01,34,34
CABEZAS,internaciones,egresos,2005-08-01,21,21
CAIROMA,internaciones,egresos,2005-08-01,3,3
CAJUATA,internaciones,egresos,2005-08-01,7,7
CALACOTO,internaciones,egresos,2005-08-01,1,1
CALAMARCA,internaciones,egresos,2005-08-01,7,7
CAMARGO,internaciones,egresos,2005-08-01,295,295
CAMATAQUI (C. VILLA ABECIA),internaciones,egresos,2005-08-01,6,6
CAMIRI,internaciones,egresos,2005-08-01,441,441
CAPINOTA,internaciones,egresos,2005-08-01,56,56
CAQUIAVIRI,internaciones,egresos,2005-08-01,6,6
CARACOLLO,internaciones,egresos,2005-08-01,24,24
CARANAVI,internaciones,egresos,2005-08-01,181,181
CARIPUYO,internaciones,egresos,2005-08-01,1,1
CARMEN RIVERO TORREZ,internaciones,egresos,2005-08-01,6,6
CHALLAPATA,internaciones,egresos,2005-08-01,82,82
CHAQUI,internaciones,egresos,2005-08-01,4,4
CHARAGUA,internaciones,egresos,2005-08-01,118,118
CHAYANTA,internaciones,egresos,2005-08-01,12,12
CHIMORE,internaciones,egresos,2005-08-01,24,24
CHIPAYA,internaciones,egresos,2005-08-01,4,4
CHULUMANI (V. DE LA LIBERTAD),internaciones,egresos,2005-08-01,63,63
CHUMA,internaciones,egresos,2005-08-01,5,5
CLIZA,internaciones,egresos,2005-08-01,26,26
COBIJA,internaciones,egresos,2005-08-01,375,375
COCHABAMBA,internaciones,egresos,2005-08-01,4645,4645
COLCAPIRHUA,internaciones,egresos,2005-08-01,131,131
"COLCHA ""K""",internaciones,egresos,2005-08-01,1,1
COLLANA,internaciones,egresos,2005-08-01,1,1
COLOMI,internaciones,egresos,2005-08-01,45,45
COLPA BELGICA,internaciones,egresos,2005-08-01,14,14
COLQUECHACA,internaciones,egresos,2005-08-01,15,15
COLQUIRI,internaciones,egresos,2005-08-01,18,18
COMARAPA,internaciones,egresos,2005-08-01,114,114
CONCEPCION,internaciones,egresos,2005-08-01,59,59
COPACABANA,internaciones,egresos,2005-08-01,32,32
CORIPATA,internaciones,egresos,2005-08-01,22,22
CORO CORO,internaciones,egresos,2005-08-01,8,8
COROICO,internaciones,egresos,2005-08-01,99,99
COTAGAITA,internaciones,egresos,2005-08-01,32,32
COTOCA,internaciones,egresos,2005-08-01,131,131
CUATRO CAÑADAS,internaciones,egresos,2005-08-01,25,25
CUEVO,internaciones,egresos,2005-08-01,5,5
CULPINA,internaciones,egresos,2005-08-01,62,62
CURAHUARA DE CARANGAS,internaciones,egresos,2005-08-01,4,4
DESAGUADERO,internaciones,egresos,2005-08-01,3,3
EL ALTO,internaciones,egresos,2005-08-01,2247,2247
EL PUENTE(STC),internaciones,egresos,2005-08-01,14,14
EL PUENTE(TJA),internaciones,egresos,2005-08-01,3,3
EL TORNO,internaciones,egresos,2005-08-01,161,161
EL VILLAR,internaciones,egresos,2005-08-01,22,22
ENTRE RIOS,internaciones,egresos,2005-08-01,51,51
ENTRE RIOS,internaciones,egresos,2005-08-01,21,21
EUCALIPTUS,internaciones,egresos,2005-08-01,6,6
EXALTACION,internaciones,egresos,2005-08-01,7,7
FERNANDEZ ALONSO,internaciones,egresos,2005-08-01,53,53
GENERAL SAAVEDRA,internaciones,egresos,2005-08-01,16,16
GRAL. J.J. PEREZ (CHARAZANI),internaciones,egresos,2005-08-01,2,2
GUANAY,internaciones,egresos,2005-08-01,32,32
GUAQUI,internaciones,egresos,2005-08-01,4,4
GUAYARAMERIN,internaciones,egresos,2005-08-01,509,509
GUTIERREZ,internaciones,egresos,2005-08-01,24,24
HUACARETA,internaciones,egresos,2005-08-01,19,19
HUACHACALLA,internaciones,egresos,2005-08-01,2,2
HUANUNI,internaciones,egresos,2005-08-01,71,71
HUARACAJE,internaciones,egresos,2005-08-01,12,12
HUAYLLAMARCA,internaciones,egresos,2005-08-01,2,2
ICLA,internaciones,egresos,2005-08-01,6,6
INCAHUASI,internaciones,egresos,2005-08-01,44,44
INQUISIVI,internaciones,egresos,2005-08-01,9,9
IRUPANA (VILLA DE LANZA),internaciones,egresos,2005-08-01,38,38
IXIAMAS,internaciones,egresos,2005-08-01,17,17
JESUS DE MACHACA,internaciones,egresos,2005-08-01,6,6
LA ASUNTA,internaciones,egresos,2005-08-01,52,52
LA GUARDIA,internaciones,egresos,2005-08-01,73,73
LA PAZ,internaciones,egresos,2005-08-01,6103,6103
LAGUNILLAS,internaciones,egresos,2005-08-01,9,9
LAJA,internaciones,egresos,2005-08-01,6,6
LAS CARRERAS,internaciones,egresos,2005-08-01,3,3
LICOMA PAMPA,internaciones,egresos,2005-08-01,3,3
LLALLAGUA,internaciones,egresos,2005-08-01,159,159
