municipality,group,variable,month,Mujeres puérperas con dosis única de vitamina A,TOTAL
ZUDAÑEZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-06-01,10,10
ACACIO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,9,9
ACHACACHI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,48,48
ACHOCALLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,14,14
AIQUILE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,52,52
ALALAY,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,6,6
ALCALA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,5,5
ALTO BENI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,15,15
ANCORAIMES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,20,20
ANDAMARCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,1,1
ANTEQUERA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,3,3
ANZALDO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,7,7
APOLO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,19,19
ARAMPAMPA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,4,4
ARANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,16,16
ARBIETO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,12,12
ARQUE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,19,19
ASCENCION DE GUARAYOS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,48,48
ATOCHA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,4,4
AUCAPATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,3,3
AYATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,20,20
AYO AYO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,12,12
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,36,36
AZURDUY,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,20,20
BATALLAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,13,13
BAURES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,8,8
BELEN DE ANDAMARCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,1,1
BELEN DE URMIRI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,2,2
BELLA FLOR,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,1,1
BERMEJO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,13,13
BETANZOS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,58,58
BOLIVAR,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,19,19
BOYUIBE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,2,2
BUENA VISTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,16,16
CABEZAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,11,11
CAIROMA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,11,11
"CAIZA ""D""",micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,7,7
CAJUATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,9,9
CALACOTO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,6,6
CALAMARCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,16,16
CAMARGO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,26,26
CAMATAQUI (C. VILLA ABECIA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,4,4
CAMIRI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,68,68
CAPINOTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,22,22
CAQUIAVIRI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,11,11
CARACOLLO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,18,18
CARANAVI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,92,92
CARAPARI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,12,12
CARIPUYO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,24,24
CARMEN RIVERO TORREZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,3,3
CATACORA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,1,1
CHACARILLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,1,1
CHALLAPATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,64,64
CHAQUI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,9,9
CHARAGUA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,42,42
CHARAÑA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,1,1
CHAYANTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,21,21
CHIMORE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,16,16
CHIPAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,3,3
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,33,33
CHUMA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,9,9
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,12,12
CKOCHAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,22,22
CLIZA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,24,24
COBIJA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,132,132
COCAPATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,42,42
COCHABAMBA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,527,527
COIPASA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,2,2
COLCAPIRHUA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,66,66
"COLCHA ""K""",micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,8,8
COLLANA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,1,1
COLOMI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,19,19
COLPA BELGICA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,7,7
COLQUECHACA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,60,60
COLQUENCHA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,14,14
COLQUIRI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,24,24
COMANCHE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,2,2
COMARAPA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,31,31
COMBAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,2,2
CONCEPCION,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,39,39
COPACABANA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,8,8
CORIPATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,12,12
CORO CORO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,4,4
COROICO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,24,24
CORQUE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,9,9
COTAGAITA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,24,24
COTOCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,87,87
CUATRO CAÑADAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,16,16
CUEVO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,1,1
CULPINA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,25,25
CURAHUARA DE CARANGAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,8,8
CURVA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,3,3
DESAGUADERO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,11,11
EL ALTO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,1224,1224
EL CHORO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,9,9
EL PUENTE(STC),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,16,16
EL PUENTE(TJA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,5,5
EL TORNO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,79,79
EL VILLAR,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,2,2
ENTRE RIOS TRJ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,28,28
ENTRE RIOS CBBA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,40,40
ESCOMA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,5,5
EUCALIPTUS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,14,14
EUREKA (SANTOS MERCADO),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,1,1
EXALTACION,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,3,3
FERNANDEZ ALONSO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,10,10
FILADELFIA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,6,6
GENERAL SAAVEDRA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,20,20
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,20,20
GUANAY,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,28,28
GUAQUI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,5,5
GUAYARAMERIN,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,162,162
GUTIERREZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,19,19
HUACARETA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,11,11
HUACAYA (VILLA DE HUACAYA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,9,9
HUANUNI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,37,37
HUARACAJE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,3,3
HUARINA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,6,6
HUAYLLAMARCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,4,4
HUMANATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,8,8
ICHOCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,10,10
ICLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,13,13
INCAHUASI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,20,20
INGAVI (HUMAITA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,2,2
INQUISIVI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,13,13
IRUPANA (VILLA DE LANZA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,9,9
IXIAMAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,14,14
JESUS DE MACHACA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,15,15
LA ASUNTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,53,53
LA GUARDIA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,64,64
LA PAZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,1346,1346
LAGUNILLAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,6,6
LAJA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,19,19
LAS CARRERAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,5,5
LICOMA PAMPA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,2,2
LLALLAGUA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,84,84
LLICA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,5,5
LORETO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,2,2
LURIBAY,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,9,9
MACHACAMARCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,7,7
MACHARETI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,10,10
MAGDALENA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,24,24
MAIRANA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,23,23
MALLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,1,1
MAPIRI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,28,28
MECAPACA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,10,10
MINEROS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,21,21
MIZQUE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,34,34
MOCOMOCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,14,14
MOJINETE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,2,2
MOJOCOYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,6,6
MONTEAGUDO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,50,50
MONTERO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,316,316
MORO MORO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,3,3
MOROCHATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,24,24
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,1,1
OCURI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,25,25
OKINAWA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,13,13
OMEREQUE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,6,6
ORURO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,547,547
PADCAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,15,15
PADILLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,24,24
PAILON,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,34,34
PALCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,20,20
PALOS BLANCOS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,47,47
PAMPA AULLAGAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,4,4
PAMPA GRANDE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,6,6
PAPEL PAMPA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,5,5
PASORAPA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,4,4
PATACAMAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,2,2
PAZÑA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,4,4
PELECHUCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,14,14
POCOATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,40,40
POCONA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,15,15
POJO (CBBA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,22,22
POOPO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,10,10
PORCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,14,14
POROMA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,20,20
PORONGO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,9,9
PORTACHUELO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,49,49
PORVENIR,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,9,9
POSTRER VALLE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,2,2
POTOSI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,316,316
PRESTO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,18,18
PUCARANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,33,33
PUERTO ACOSTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,28,28
PUERTO CARABUCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,14,14
PUERTO GONZALO MORENO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,4,4
PUERTO PEREZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,4,4
PUERTO QUIJARRO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,12,12
PUERTO RICO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,10,10
PUERTO SILES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,3,3
PUERTO SUAREZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,24,24
PUERTO VILLARROEL,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,80,80
PUNA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,25,25
PUNATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,75,75
QUIABAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,4,4
QUILLACOLLO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,134,134
QUIME,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,9,9
QUIRUSILLAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,2,2
RAVELO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,17,17
REYES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,24,24
RIBERALTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,195,195
ROBORE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,22,22
RURRENABAQUE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,38,38
SABAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,2,2
SACABA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,202,202
SACABAMBA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,7,7
SACACA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,37,37
SAIPINA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,2,2
SALINAS DE GARCI MENDOZA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,17,17
SAMAIPATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,10,10
SAN AGUSTIN,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,2,2
SAN ANDRES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,18,18
SAN ANDRES DE MACHACA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,5,5
SAN ANTONIO DE ESMORUCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,1,1
SAN ANTONIO DE LOMERIO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,9,9
SAN BENITO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,6,6
SAN BORJA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,79,79
SAN BUENA VENTURA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,22,22
SAN CARLOS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,59,59
SAN IGNACIO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,40,40
SAN IGNACIO DE VELASCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,104,104
SAN JAVIER(BNI),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,4,4
SAN JAVIER(STC),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,29,29
SAN JOAQUIN,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,11,11
SAN JOSE DE CHIQUITOS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,23,23
SAN JUAN DE YAPACANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,7,7
SAN JULIAN,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,84,84
SAN LORENZO(PND),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,7,7
SAN LORENZO(TJA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,13,13
SAN LUCAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,50,50
SAN MATIAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,13,13
SAN MIGUEL DE VELASCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,12,12
SAN PABLO DE LIPEZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,2,2
SAN PEDRO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,13,13
SAN PEDRO DE BUENA VISTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,40,40
SAN PEDRO DE CURAHUARA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,8,8
SAN PEDRO DE TIQUINA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,6,6
SAN PEDRO(PND),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,5,5
SAN RAFAEL,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,10,10
SAN RAMON BENI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,11,11
SAN RAMON SCZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,13,13
SANTA ANA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,37,37
SANTA CRUZ DE LA SIERRA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,490,490
SANTA ROSA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,20,20
SANTA ROSA DEL SARA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,18,18
SANTIAGO DE CALLAPA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,6,6
SANTIAGO DE HUARI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,15,15
SANTIAGO DE HUATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,7,7
SANTIAGO DE MACHACA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,1,1
SANTIVAÑES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,3,3
SANTUARIO DE QUILLACAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,3,3
SAPAHAQUI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,4,4
SENA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,8,8
SHINAOTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,48,48
SICA SICA (VILLA AROMA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,26,26
SICAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,4,4
SIPE SIPE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,50,50
SOPACHUY,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,10,10
SORACACHI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,11,11
SORATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,20,20
SUCRE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,431,431
TACACHI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,1,1
TACACOMA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,8,8
TACOBAMBA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,14,14
TACOPAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,10,10
TAHUA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,3,3
TAPACARI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,44,44
TARABUCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,31,31
TARACO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,7,7
TARATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,10,10
TARIJA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,150,150
TARVITA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,21,21
TEOPONTE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,12,12
TIAWANACU,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,14,14
TINGUIPAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,29,29
TIPUANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,26,26
TIQUIPAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,92,92
TIRAQUE (CBBA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,30,30
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,2,2
TOCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,3,3
TOLATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,2,2
TOLEDO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,6,6
TOMAVE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,20,20
TOMINA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,11,11
TORO TORO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,17,17
TOTORA(CBBA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2012-07-01,21,21
