municipality,group,variable,month,Mujeres embarazadas con dosis completa de hierro,TOTAL
CHUMA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,11,11
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,7,7
CKOCHAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,3,3
CLIZA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,13,13
COBIJA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,19,19
COCAPATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,44,44
COCHABAMBA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,836,836
COLCAPIRHUA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,21,21
"COLCHA ""K""",micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,19,19
COLLANA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,3,3
COLOMI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,45,45
COLPA BELGICA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,9,9
COLQUECHACA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,29,29
COLQUENCHA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,14,14
COLQUIRI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,25,25
COMANCHE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,5,5
COMARAPA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,23,23
COMBAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,2,2
CONCEPCION,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,11,11
COPACABANA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,24,24
CORIPATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,31,31
CORO CORO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,12,12
COROICO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,39,39
CORQUE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,11,11
COTAGAITA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,41,41
COTOCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,56,56
CUATRO CAÑADAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,23,23
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,2,2
CUEVO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,4,4
CULPINA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,36,36
CURAHUARA DE CARANGAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,2,2
CURVA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,4,4
DESAGUADERO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,3,3
EL ALTO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,479,479
EL CHORO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,6,6
EL PUENTE(STC),micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,18,18
EL PUENTE(TJA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,3,3
EL TORNO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,38,38
EL VILLAR,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,5,5
ENTRE RIOS TRJ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,21,21
ENTRE RIOS CBBA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,75,75
ESCOMA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,17,17
ESMERALDA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,1,1
EUCALIPTUS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,14,14
EUREKA (SANTOS MERCADO),micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,4,4
EXALTACION,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,2,2
FERNANDEZ ALONSO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,16,16
FILADELFIA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,3,3
GENERAL SAAVEDRA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,34,34
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,17,17
GUANAY,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,25,25
GUAQUI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,11,11
GUAYARAMERIN,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,70,70
GUTIERREZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,31,31
HUACARETA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,18,18
HUACAYA (VILLA DE HUACAYA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,9,9
HUANUNI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,73,73
HUARACAJE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,10,10
HUARINA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,7,7
HUAYLLAMARCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,4,4
HUMANATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,11,11
ICHOCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,14,14
ICLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,17,17
INCAHUASI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,29,29
INQUISIVI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,27,27
IRUPANA (VILLA DE LANZA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,24,24
IXIAMAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,5,5
JESUS DE MACHACA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,19,19
LA ASUNTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,87,87
LA GUARDIA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,106,106
LA PAZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,919,919
LAGUNILLAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,5,5
LAJA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,20,20
LAS CARRERAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,7,7
LICOMA PAMPA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,1,1
LLALLAGUA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,29,29
LLICA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,6,6
LORETO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,5,5
LURIBAY,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,17,17
MACHACAMARCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,6,6
MACHARETI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,9,9
MAGDALENA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,10,10
MAIRANA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,8,8
MALLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,2,2
MAPIRI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,35,35
MECAPACA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,4,4
MINEROS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,15,15
MIZQUE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,36,36
MOCOMOCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,18,18
MOJOCOYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,12,12
MONTEAGUDO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,50,50
MONTERO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,183,183
MORO MORO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,1,1
MOROCHATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,24,24
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,3,3
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,2,2
OCURI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,21,21
OKINAWA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,13,13
OMEREQUE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,15,15
ORURO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,65,65
PADCAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,14,14
PADILLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,34,34
PAILON,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,62,62
PALCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,23,23
PALOS BLANCOS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,51,51
PAMPA AULLAGAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,2,2
PAMPA GRANDE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,12,12
PAPEL PAMPA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,9,9
PASORAPA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,4,4
PATACAMAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,53,53
PAZÑA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,7,7
PELECHUCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,24,24
POCOATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,41,41
POCONA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,17,17
POJO (CBBA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,35,35
POOPO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,12,12
PORCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,34,34
POROMA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,52,52
PORONGO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,11,11
PORTACHUELO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,8,8
PORVENIR,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,3,3
POSTRER VALLE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,1,1
POTOSI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,137,137
PRESTO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,18,18
PUCARANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,55,55
PUERTO ACOSTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,16,16
PUERTO CARABUCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,22,22
PUERTO GONZALO MORENO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,12,12
PUERTO PEREZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,6,6
PUERTO QUIJARRO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,16,16
PUERTO RICO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,7,7
PUERTO SUAREZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,12,12
PUERTO VILLARROEL,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,73,73
PUNA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,27,27
PUNATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,44,44
QUIABAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,6,6
QUILLACOLLO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,58,58
QUIME,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,19,19
RAVELO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,21,21
REYES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,10,10
RIBERALTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,66,66
ROBORE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,10,10
RURRENABAQUE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,14,14
SABAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,5,5
SACABA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,167,167
SACABAMBA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,8,8
SACACA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,6,6
SAIPINA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,5,5
SALINAS DE GARCI MENDOZA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,21,21
SAMAIPATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,9,9
SAN AGUSTIN,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,2,2
SAN ANDRES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,14,14
SAN ANDRES DE MACHACA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,6,6
SAN ANTONIO DE LOMERIO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,20,20
SAN BENITO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,14,14
SAN BORJA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,89,89
SAN BUENA VENTURA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,11,11
SAN CARLOS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,29,29
SAN IGNACIO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,45,45
SAN IGNACIO DE VELASCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,145,145
SAN JAVIER(BNI),micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,7,7
SAN JAVIER(STC),micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,2,2
SAN JOSE DE CHIQUITOS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,4,4
SAN JUAN DE YAPACANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,9,9
SAN JULIAN,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,76,76
SAN LORENZO(PND),micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,3,3
SAN LORENZO(TJA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,11,11
SAN LUCAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,81,81
SAN MATIAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,18,18
SAN MIGUEL DE VELASCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,22,22
SAN PEDRO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,18,18
SAN PEDRO DE BUENA VISTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,32,32
SAN PEDRO DE CURAHUARA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,10,10
SAN PEDRO DE TIQUINA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,4,4
SAN PEDRO(PND),micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,4,4
SAN RAFAEL,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,12,12
SAN RAMON SCZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,9,9
SANTA ANA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,11,11
SANTA CRUZ DE LA SIERRA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,304,304
SANTA ROSA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,15,15
SANTA ROSA DEL SARA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,45,45
SANTIAGO DE CALLAPA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,6,6
SANTIAGO DE HUARI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,13,13
SANTIAGO DE HUATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,5,5
SANTIAGO DE MACHACA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,5,5
SANTIVAÑES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,9,9
SANTUARIO DE QUILLACAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,7,7
SAPAHAQUI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,14,14
SENA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,6,6
SHINAOTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,46,46
SICA SICA (VILLA AROMA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,28,28
SICAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,1,1
SIPE SIPE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,81,81
SOPACHUY,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,10,10
SORACACHI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,19,19
SORATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,27,27
SUCRE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,627,627
TACACOMA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,17,17
TACOBAMBA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,5,5
TACOPAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,15,15
TAPACARI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,29,29
TARABUCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,31,31
TARACO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,7,7
TARATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,15,15
TARIJA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,93,93
TARVITA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,31,31
TEOPONTE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,17,17
TIAWANACU,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,21,21
TINGUIPAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,27,27
TIPUANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,36,36
TIQUIPAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,44,44
TIRAQUE (CBBA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,29,29
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,3,3
TOCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,14,14
TOLATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,8,8
TOLEDO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,5,5
TOMAVE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,24,24
TOMINA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,16,16
TORO TORO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,16,16
TOTORA(CBBA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,20,20
TOTORA(ORR),micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,7,7
TRIGAL,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,3,3
TRINIDAD,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,272,272
TUPIZA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,9,9
TURCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,2,2
UMALA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,15,15
UNCIA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,8,8
URIONDO (A. CONCEPCION),micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,13,13
URUBICHA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,17,17
UYUNI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,80,80
VACAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,10,10
VALLEGRANDE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,7,7
VIACHA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,81,81
VILA VILA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,3,3
VILLA CHARCAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,39,39
VILLA MONTES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,29,29
VILLA NUEVA (LOMA ALTA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,5,5
VILLA RIVERO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,13,13
VILLA SERRANO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,15,15
VILLA TUNARI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,141,141
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,21,21
VILLAZON,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,28,28
VINTO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,25,25
VITICHI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,3,3
WALDO BALLIVIAN,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,3,3
WARNES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,35,35
YACO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,22,22
YACUIBA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,101,101
YAMPARAEZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,10,10
YANACACHI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,9,9
YAPACANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,96,96
YOCALLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,5,5
YOTALA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,12,12
YUNCHARA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,10,10
ZUDAÑEZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-04-01,8,8
ACACIO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-05-01,7,7
ACHACACHI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-05-01,69,69
ACHOCALLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-05-01,77,77
AIQUILE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-05-01,43,43
ALALAY,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-05-01,6,6
ALCALA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-05-01,5,5
ALTO BENI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-05-01,13,13
ANCORAIMES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-05-01,25,25
ANDAMARCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-05-01,11,11
ANTEQUERA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-05-01,4,4
ANZALDO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-05-01,17,17
APOLO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-05-01,41,41
ARANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-05-01,17,17
ARBIETO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-05-01,22,22
ARQUE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-05-01,28,28
ASCENCION DE GUARAYOS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-05-01,72,72
ATOCHA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-05-01,20,20
AUCAPATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-05-01,9,9
AYATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-05-01,8,8
AYO AYO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-05-01,15,15
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-05-01,48,48
AZURDUY,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-05-01,22,22
BATALLAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-05-01,29,29
BAURES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-05-01,20,20
BELEN DE ANDAMARCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-05-01,5,5
BELEN DE URMIRI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-05-01,5,5
BERMEJO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-05-01,117,117
BETANZOS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-05-01,75,75
BOLIVAR,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-05-01,15,15
BOLPEBRA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-05-01,2,2
BOYUIBE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-05-01,4,4
BUENA VISTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-05-01,18,18
CABEZAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-05-01,61,61
CAIROMA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-05-01,18,18
"CAIZA ""D""",micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-05-01,14,14
CAJUATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-05-01,28,28
CALACOTO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-05-01,5,5
CALAMARCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-05-01,25,25
CAMARGO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-05-01,47,47
CAMATAQUI (C. VILLA ABECIA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2012-05-01,6,6
