municipality,group,variable,month,Niñas(os) de 1 año que reciben alimento complementario,TOTAL
CONCEPCION,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,191,191
COPACABANA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,54,54
CORIPATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,124,124
CORO CORO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,65,65
COROICO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,45,45
CORQUE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,41,41
COTAGAITA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,148,148
COTOCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,67,67
CRUZ DE MACHACAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,1,1
CUATRO CAÑADAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,254,254
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,22,22
CUEVO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,49,49
CULPINA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,198,198
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,28,28
CURVA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,25,25
DESAGUADERO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,33,33
EL ALTO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,2955,2955
EL CHORO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,33,33
EL PUENTE(STC),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,116,116
EL PUENTE(TJA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,81,81
EL TORNO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,37,37
EL VILLAR,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,19,19
ENTRE RIOS CBBA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,572,572
ESCOMA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,1,1
ESMERALDA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,5,5
EUCALIPTUS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,34,34
EXALTACION,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,7,7
FERNANDEZ ALONSO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,151,151
FILADELFIA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,73,73
GAIOC JATUN AYLLU YURA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,54,54
GENERAL SAAVEDRA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,60,60
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,138,138
GUANAY,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,108,108
GUAQUI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,42,42
HUACARETA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,42,42
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,19,19
HUACHACALLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,6,6
HUANUNI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,166,166
HUARINA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,56,56
HUATAJATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,5,5
HUAYLLAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,34,34
HUMANATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,30,30
ICHOCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,41,41
ICLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,59,59
INCAHUASI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,159,159
INGAVI (HUMAITA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,24,24
INQUISIVI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,43,43
IXIAMAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,109,109
JESUS DE MACHACA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,74,74
LA ASUNTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,12,12
LA GUARDIA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,849,849
LA PAZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,46,46
LA RIVERA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,2,2
LAGUNILLAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,18,18
LAJA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,93,93
LAS CARRERAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,24,24
LICOMA PAMPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,28,28
LLALLAGUA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,389,389
LLICA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,29,29
LORETO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,4,4
LURIBAY,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,81,81
MACHACAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,26,26
MACHARETI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,34,34
MAIRANA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,9,9
MALLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,22,22
MAPIRI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,132,132
MECAPACA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,93,93
MINEROS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,88,88
MIZQUE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,257,257
MOJINETE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,8,8
MOJOCOYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,63,63
MONTEAGUDO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,239,239
MONTERO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,48,48
MOROCHATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,89,89
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,7,7
NAZACARA DE PACAJES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,17,17
OCURI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,153,153
OKINAWA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,30,30
OMEREQUE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,6,6
ORURO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,2520,2520
PADILLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,101,101
PAILON,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,182,182
PALOS BLANCOS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,162,162
PAMPA AULLAGAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,32,32
PAMPA GRANDE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,110,110
PAPEL PAMPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,29,29
PASORAPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,23,23
PATACAMAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,157,157
PAZÑA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,44,44
PELECHUCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,11,11
POCOATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,282,282
POCONA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,136,136
POJO (CBBA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,120,120
POOPO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,55,55
PORCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,131,131
POROMA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,176,176
PORONGO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,109,109
PORTACHUELO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,97,97
PORVENIR,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,90,90
POTOSI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,2717,2717
PRESTO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,81,81
PUCARA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,8,8
PUCARANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,314,314
PUERTO CARABUCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,104,104
PUERTO GONZALO MORENO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,84,84
PUERTO PEREZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,44,44
PUERTO QUIJARRO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,74,74
PUERTO RICO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,80,80
PUERTO SUAREZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,15,15
PUERTO VILLARROEL,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,198,198
PUNA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,157,157
PUNATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,329,329
QUIABAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,15,15
QUILLACOLLO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,1407,1407
QUIME,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,73,73
RAQAYPAMPA(ETA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,83,83
RAVELO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,143,143
REYES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,5,5
RIBERALTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,301,301
ROBORE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,135,135
RURRENABAQUE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,31,31
SABAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,31,31
SACABA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,1619,1619
SACABAMBA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,31,31
SACACA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,248,248
SAIPINA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,17,17
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,88,88
SAMAIPATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,142,142
SAN AGUSTIN,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,15,15
SAN ANDRES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,120,120
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,20,20
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,21,21
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,65,65
SAN BENITO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,91,91
SAN BORJA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,409,409
SAN CARLOS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,205,205
SAN IGNACIO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,28,28
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,582,582
SAN JAVIER(BNI),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,3,3
SAN JAVIER(STC),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,162,162
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,37,37
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,19,19
SAN JULIAN,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,161,161
SAN LORENZO(PND),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,94,94
SAN LORENZO(TJA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,138,138
SAN LUCAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,384,384
SAN MATIAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,119,119
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,26,26
SAN PEDRO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,169,169
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,399,399
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,37,37
SAN PEDRO DE MACHA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,217,217
SAN PEDRO DE QUEMES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,8,8
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,14,14
SAN PEDRO(PND),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,9,9
SAN RAFAEL,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,52,52
SAN RAMON BENI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,58,58
SAN RAMON SCZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,7,7
SANTA ANA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,60,60
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,4765,4765
SANTA ROSA DEL SARA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,125,125
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,32,32
SANTIAGO DE HUARI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,85,85
SANTIAGO DE HUATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,49,49
SANTIAGO DE MACHACA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,38,38
SANTIVAÑES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,60,60
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,25,25
SAPAHAQUI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,65,65
SENA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,171,171
SHINAOTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,271,271
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,138,138
SICAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,12,12
SIPE SIPE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,663,663
SOPACHUY,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,69,69
SORACACHI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,101,101
SORATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,60,60
SUCRE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,2769,2769
TACACHI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,7,7
TACOBAMBA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,98,98
TACOPAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,72,72
TAHUA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,8,8
TAPACARI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,296,296
TARABUCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,140,140
TARACO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,12,12
TARATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,102,102
TARIJA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,1135,1135
TARVITA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,96,96
TIAHUANACU,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,97,97
TINGUIPAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,172,172
TIPUANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,26,26
TIQUIPAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,235,235
TIRAQUE (CBBA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,185,185
TOCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,59,59
TODOS SANTOS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,5,5
TOLATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,55,55
TOLEDO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,35,35
TOMAVE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,69,69
TOMINA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,76,76
TORO TORO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,142,142
TOTORA(CBBA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,211,211
TOTORA(ORR),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,43,43
TRIGAL,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,10,10
TRINIDAD,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,100,100
TUPIZA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,425,425
TURCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,34,34
UMALA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,40,40
UNCIA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,250,250
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,86,86
URUBICHA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,2,2
UYUNI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,334,334
VACAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,86,86
VALLEGRANDE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,215,215
VIACHA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,411,411
VILA VILA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,49,49
VILLA CHARCAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,86,86
VILLA MONTES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,445,445
VILLA RIVERO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,78,78
VILLA SERRANO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,48,48
VILLA TUNARI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,166,166
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,86,86
VILLAZON,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,446,446
VINTO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,661,661
VITICHI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,79,79
WALDO BALLIVIAN,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,25,25
WARNES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,1225,1225
YACO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,68,68
YACUIBA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,457,457
YAMPARAEZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,69,69
YANACACHI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,7,7
YAPACANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,325,325
YOCALLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,93,93
YOTALA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,65,65
YUNCHARA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,42,42
YUNGUYO DE LITORAL,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,1,1
ZUDAÑEZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-10-01,56,56
ACACIO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,44,44
ACHACACHI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,156,156
ACHOCALLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,112,112
AIQUILE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,230,230
ALALAY,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,27,27
ALCALA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,24,24
ALTO BENI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,116,116
ANCORAIMES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,83,83
ANDAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,29,29
ANTEQUERA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,9,9
ANZALDO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,61,61
APOLO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,91,91
ARAMPAMPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,36,36
ARANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,81,81
ARBIETO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,299,299
ARQUE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,120,120
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,67,67
ATOCHA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,78,78
AUCAPATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,4,4
AYATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,72,72
AYO AYO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,75,75
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,288,288
BATALLAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,66,66
BAURES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,1,1
BELEN DE ANDAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,17,17
BELEN DE URMIRI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,12,12
BELLA FLOR,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,53,53
BETANZOS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,376,376
BOLIVAR,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,53,53
BOYUIBE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,53,53
BUENA VISTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,11,11
CABEZAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,45,45
CAIROMA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,103,103
"CAIZA ""D""",micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,141,141
CAJUATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,4,4
CALACOTO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,14,14
CALAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,131,131
CAMARGO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,111,111
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,1,1
CAMIRI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,237,237
CAPINOTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-11-01,212,212
