municipality,group,variable,month,Niñas(os) de 1 año con 2da. dosis de vitamina A,TOTAL
ZUDAÑEZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-07-01,14,14
ACACIO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,9,9
ACHACACHI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,32,32
ACHOCALLA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,25,25
AIQUILE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,25,25
ALCALA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,3,3
ALTO BENI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,13,13
ANCORAIMES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,8,8
ANDAMARCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,5,5
ANZALDO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,7,7
APOLO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,9,9
ARAMPAMPA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,4,4
ARANI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,5,5
ARBIETO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,32,32
ARQUE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,11,11
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,29,29
ATOCHA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,12,12
AUCAPATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,3,3
AYATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,3,3
AYO AYO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,6,6
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,34,34
AZURDUY,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,17,17
BATALLAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,11,11
BAURES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,3,3
BELEN DE ANDAMARCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,5,5
BELEN DE URMIRI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,2,2
BELLA FLOR,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,7,7
BERMEJO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,24,24
BETANZOS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,34,34
BOLIVAR,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,3,3
BOLPEBRA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,2,2
BOYUIBE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,10,10
BUENA VISTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,17,17
CABEZAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,42,42
CAIROMA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,17,17
"CAIZA ""D""",micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,13,13
CAJUATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,8,8
CALACOTO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,5,5
CALAMARCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,9,9
CAMARGO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,3,3
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,3,3
CAMIRI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,36,36
CAPINOTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,28,28
CAQUIAVIRI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,8,8
CARACOLLO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,24,24
CARANAVI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,47,47
CARAPARI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,13,13
CARIPUYO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,9,9
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,12,12
CATACORA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,4,4
CHALLAPATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,28,28
CHAQUI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,5,5
CHARAGUA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,64,64
CHARAÑA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,3,3
CHAYANTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,17,17
CHIMORE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,53,53
CHOQUE COTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,2,2
CHUA COCANI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,4,4
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,13,13
CHUMA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,14,14
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,7,7
CKOCHAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,13,13
CLIZA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,18,18
COBIJA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,71,71
COCAPATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,30,30
COCHABAMBA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,375,375
COLCAPIRHUA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,40,40
"COLCHA ""K""",micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,14,14
COLLANA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,1,1
COLOMI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,31,31
COLPA BELGICA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,7,7
COLQUECHACA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,21,21
COLQUENCHA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,13,13
COLQUIRI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,16,16
COMANCHE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,1,1
COMARAPA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,28,28
COMBAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,2,2
CONCEPCION,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,50,50
COPACABANA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,7,7
CORIPATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,15,15
CORO CORO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,11,11
COROICO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,17,17
CORQUE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,6,6
COTAGAITA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,16,16
COTOCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,101,101
CUATRO CAÑADAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,42,42
CUEVO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,3,3
CULPINA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,19,19
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,1,1
CURVA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,5,5
DESAGUADERO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,6,6
EL ALTO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,749,749
EL CHORO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,3,3
EL PUENTE(STC),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,13,13
EL PUENTE(TJA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,11,11
EL TORNO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,64,64
EL VILLAR,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,3,3
ENTRE RIOS TRJ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,24,24
ENTRE RIOS CBBA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,49,49
ESCOMA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,1,1
EUCALIPTUS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,5,5
EUREKA (SANTOS MERCADO),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,1,1
FERNANDEZ ALONSO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,21,21
FILADELFIA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,14,14
GAIOC JATUN AYLLU YURA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,4,4
GENERAL SAAVEDRA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,18,18
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,13,13
GUANAY,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,25,25
GUAQUI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,5,5
GUAYARAMERIN,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,49,49
GUTIERREZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,9,9
HUACARAJE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,8,8
HUACARETA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,20,20
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,4,4
HUANUNI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,28,28
HUARINA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,5,5
HUAYLLAMARCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,4,4
HUMANATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,6,6
ICHOCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,9,9
ICLA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,3,3
INCAHUASI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,18,18
INGAVI (HUMAITA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,3,3
INQUISIVI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,9,9
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,13,13
IXIAMAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,11,11
JESUS DE MACHACA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,6,6
LA ASUNTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,52,52
LA GUARDIA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,84,84
LA PAZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,494,494
LAGUNILLAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,6,6
LAJA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,8,8
LAS CARRERAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,1,1
LICOMA PAMPA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,2,2
LLALLAGUA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,67,67
LLICA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,4,4
LORETO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,5,5
LURIBAY,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,8,8
MACHARETI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,5,5
MAGDALENA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,19,19
MAIRANA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,14,14
MAPIRI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,18,18
MECAPACA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,9,9
MINEROS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,48,48
MIZQUE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,29,29
MOCOMOCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,11,11
MOJINETE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,2,2
MOJOCOYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,11,11
MONTEAGUDO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,22,22
MONTERO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,115,115
MORO MORO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,2,2
MOROCHATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,10,10
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,5,5
NAZACARA DE PACAJES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,4,4
OCURI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,23,23
OKINAWA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,7,7
OMEREQUE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,9,9
ORURO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,294,294
PADCAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,24,24
PADILLA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,10,10
PAILON,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,20,20
PALCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,21,21
PALOS BLANCOS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,38,38
PAMPA AULLAGAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,3,3
PAMPA GRANDE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,7,7
PAPEL PAMPA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,1,1
PASORAPA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,1,1
PATACAMAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,15,15
PAZÑA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,6,6
PELECHUCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,10,10
POCOATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,35,35
POCONA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,13,13
POJO (CBBA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,18,18
POOPO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,8,8
PORCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,17,17
POROMA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,16,16
PORONGO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,13,13
PORTACHUELO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,3,3
PORVENIR,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,17,17
POSTRER VALLE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,3,3
POTOSI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,306,306
PRESTO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,7,7
PUCARANI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,42,42
PUERTO ACOSTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,5,5
PUERTO CARABUCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,7,7
PUERTO GONZALO MORENO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,10,10
PUERTO PEREZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,4,4
PUERTO QUIJARRO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,14,14
PUERTO RICO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,10,10
PUERTO SILES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,2,2
PUERTO SUAREZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,21,21
PUERTO VILLARROEL,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,85,85
PUNA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,15,15
PUNATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,33,33
QUIABAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,5,5
QUILLACOLLO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,145,145
QUIME,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,6,6
QUIRUSILLAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,2,2
RAQAYPAMPA(ETA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,6,6
RAVELO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,6,6
REYES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,12,12
RIBERALTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,153,153
ROBORE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,22,22
RURRENABAQUE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,23,23
SABAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,3,3
SACABA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,190,190
SACABAMBA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,3,3
SACACA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,24,24
SAIPINA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,6,6
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,15,15
SAMAIPATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,17,17
SAN AGUSTIN,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,1,1
SAN ANDRES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,11,11
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,7,7
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,12,12
SAN BENITO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,7,7
SAN BORJA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,90,90
SAN BUENA VENTURA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,13,13
SAN CARLOS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,23,23
SAN IGNACIO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,15,15
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,76,76
SAN JAVIER(BNI),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,3,3
SAN JAVIER(STC),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,14,14
SAN JOAQUIN,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,4,4
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,21,21
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,4,4
SAN JULIAN,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,77,77
SAN LORENZO(PND),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,12,12
SAN LORENZO(TJA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,28,28
SAN LUCAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,37,37
SAN MATIAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,18,18
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,21,21
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,1,1
SAN PEDRO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,20,20
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,45,45
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,4,4
SAN PEDRO DE MACHA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,28,28
SAN PEDRO DE QUEMES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,1,1
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,6,6
SAN PEDRO(PND),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,1,1
SAN RAFAEL,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,6,6
SAN RAMON BENI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,11,11
SAN RAMON SCZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,8,8
SANTA ANA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,47,47
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,1011,1011
SANTA ROSA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,5,5
SANTA ROSA DEL SARA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,23,23
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,2,2
SANTIAGO DE HUARI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,8,8
SANTIAGO DE HUATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,5,5
SANTIAGO DE MACHACA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,2,2
SANTIVAÑES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,5,5
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,4,4
SAPAHAQUI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,8,8
SENA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-08-01,18,18
