municipality,group,variable,month,Niñas(os) menores de 1 año con dosis completa de hierro,TOTAL
YANACACHI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-03-01,8,8
YAPACANI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-03-01,62,62
YOCALLA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-03-01,8,8
YOTALA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-03-01,6,6
YUNCHARA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-03-01,4,4
ZUDAÑEZ,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-03-01,11,11
ACACIO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,1,1
ACHACACHI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,25,25
ACHOCALLA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,31,31
AIQUILE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,22,22
ALALAY,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,3,3
ALCALA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,3,3
ALTO BENI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,7,7
ANCORAIMES,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,13,13
ANDAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,4,4
ANTEQUERA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,1,1
ANZALDO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,3,3
APOLO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,31,31
ARAMPAMPA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,5,5
ARANI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,8,8
ARBIETO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,39,39
ARQUE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,10,10
ATOCHA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,18,18
AUCAPATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,7,7
AYATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,7,7
AYO AYO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,6,6
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,24,24
AZURDUY,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,20,20
BATALLAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,9,9
BELEN DE ANDAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,2,2
BELLA FLOR,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,2,2
BERMEJO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,23,23
BETANZOS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,37,37
BOLIVAR,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,10,10
BOYUIBE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,3,3
BUENA VISTA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,6,6
CABEZAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,27,27
CAIROMA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,14,14
"CAIZA ""D""",micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,9,9
CAJUATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,12,12
CALACOTO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,6,6
CALAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,12,12
CAMARGO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,34,34
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,3,3
CAMIRI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,16,16
CAPINOTA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,21,21
CAQUIAVIRI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,8,8
CARACOLLO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,22,22
CARANAVI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,66,66
CARAPARI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,18,18
CARIPUYO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,5,5
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,5,5
CATACORA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,1,1
CHALLAPATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,42,42
CHAQUI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,9,9
CHARAGUA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,34,34
CHARAÑA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,4,4
CHAYANTA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,6,6
CHIMORE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,22,22
CHIPAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,2,2
CHOQUE COTA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,1,1
CHUA COCANI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,1,1
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,15,15
CHUMA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,10,10
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,9,9
CKOCHAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,22,22
CLIZA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,19,19
COBIJA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,86,86
COCAPATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,37,37
COCHABAMBA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,465,465
COLCAPIRHUA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,40,40
"COLCHA ""K""",micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,15,15
COLLANA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,1,1
COLOMI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,41,41
COLPA BELGICA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,5,5
COLQUECHACA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,20,20
COLQUENCHA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,12,12
COLQUIRI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,3,3
COMARAPA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,22,22
COMBAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,1,1
CONCEPCION,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,17,17
COPACABANA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,7,7
CORIPATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,5,5
CORO CORO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,6,6
COROICO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,17,17
CORQUE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,2,2
COTAGAITA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,10,10
COTOCA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,81,81
CUATRO CAÑADAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,29,29
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,3,3
CUEVO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,2,2
CULPINA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,20,20
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,3,3
CURVA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,2,2
DESAGUADERO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,1,1
EL ALTO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,769,769
EL CHORO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,2,2
EL PUENTE(STC),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,26,26
EL PUENTE(TJA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,12,12
EL TORNO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,92,92
EL VILLAR,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,6,6
ENTRE RIOS TRJ,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,20,20
ENTRE RIOS CBBA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,24,24
ESCOMA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,4,4
ESMERALDA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,2,2
EUCALIPTUS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,1,1
EUREKA (SANTOS MERCADO),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,8,8
EXALTACION,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,4,4
FERNANDEZ ALONSO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,11,11
FILADELFIA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,10,10
GAIOC JATUN AYLLU YURA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,5,5
GENERAL SAAVEDRA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,11,11
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,14,14
GUANAY,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,27,27
GUAQUI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,2,2
GUTIERREZ,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,4,4
HUACARAJE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,2,2
HUACARETA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,8,8
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,3,3
HUANUNI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,26,26
HUARINA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,7,7
HUATAJATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,4,4
HUAYLLAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,2,2
HUMANATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,3,3
ICHOCA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,8,8
ICLA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,3,3
INCAHUASI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,19,19
INGAVI (HUMAITA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,2,2
INQUISIVI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,12,12
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,19,19
IXIAMAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,17,17
JESUS DE MACHACA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,8,8
LA ASUNTA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,18,18
LA GUARDIA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,14,14
LA PAZ,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,432,432
LA RIVERA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,1,1
LAGUNILLAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,5,5
LAJA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,21,21
LAS CARRERAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,4,4
LICOMA PAMPA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,3,3
LLALLAGUA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,58,58
LLICA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,3,3
LURIBAY,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,8,8
MACHACAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,1,1
MACHARETI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,5,5
MAGDALENA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,2,2
MAIRANA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,12,12
MALLA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,2,2
MAPIRI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,25,25
MECAPACA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,3,3
MINEROS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,47,47
MIZQUE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,20,20
MOCOMOCO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,24,24
MOJOCOYA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,7,7
MONTEAGUDO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,29,29
MONTERO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,160,160
MORO MORO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,4,4
MOROCHATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,7,7
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,10,10
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,3,3
OCURI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,12,12
OKINAWA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,10,10
OMEREQUE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,11,11
ORURO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,359,359
PADCAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,15,15
PADILLA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,14,14
PAILON,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,32,32
PALCA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,40,40
PALOS BLANCOS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,54,54
PAMPA AULLAGAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,1,1
PAMPA GRANDE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,11,11
PAPEL PAMPA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,2,2
PASORAPA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,2,2
PATACAMAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,20,20
PAZÑA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,5,5
PELECHUCO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,10,10
POCOATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,18,18
POCONA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,38,38
POJO (CBBA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,13,13
POOPO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,7,7
PORCO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,18,18
POROMA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,15,15
PORONGO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,14,14
PORVENIR,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,3,3
POTOSI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,273,273
PRESTO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,9,9
PUCARA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,2,2
PUCARANI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,36,36
PUERTO ACOSTA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,1,1
PUERTO CARABUCO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,9,9
PUERTO GONZALO MORENO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,4,4
PUERTO PEREZ,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,6,6
PUERTO QUIJARRO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,16,16
PUERTO SUAREZ,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,3,3
PUERTO VILLARROEL,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,81,81
PUNA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,17,17
PUNATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,34,34
QUIABAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,5,5
QUILLACOLLO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,143,143
QUIME,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,10,10
QUIRUSILLAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,2,2
RAQAYPAMPA(ETA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,6,6
RAVELO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,15,15
REYES,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,10,10
RIBERALTA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,131,131
ROBORE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,9,9
RURRENABAQUE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,38,38
SABAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,4,4
SACABA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,158,158
SACACA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,31,31
SAIPINA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,5,5
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,7,7
SAMAIPATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,6,6
SAN ANDRES,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,2,2
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,3,3
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,1,1
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,5,5
SAN BENITO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,15,15
SAN BORJA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,20,20
SAN BUENA VENTURA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,2,2
SAN CARLOS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,12,12
SAN IGNACIO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,9,9
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,141,141
SAN JAVIER(STC),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,17,17
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,4,4
SAN JULIAN,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,59,59
SAN LORENZO(PND),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,8,8
SAN LORENZO(TJA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,19,19
SAN LUCAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,47,47
SAN MATIAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,12,12
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,29,29
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,4,4
SAN PEDRO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,9,9
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,32,32
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,3,3
SAN PEDRO DE MACHA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,11,11
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,2,2
SAN PEDRO(PND),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,3,3
SAN RAFAEL,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,18,18
SAN RAMON BENI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,12,12
SAN RAMON SCZ,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,8,8
SANTA ANA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,6,6
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,1038,1038
SANTA ROSA DEL SARA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,17,17
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,5,5
SANTIAGO DE HUARI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,11,11
SANTIAGO DE HUATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,10,10
SANTIAGO DE MACHACA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,7,7
SANTIVAÑES,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,4,4
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,1,1
SAPAHAQUI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,7,7
SENA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,18,18
SHINAOTA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,47,47
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,12,12
SICAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,8,8
SIPE SIPE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,66,66
SOPACHUY,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,5,5
SORACACHI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,9,9
SORATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,16,16
SUCRE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,333,333
TACACOMA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,8,8
TACOBAMBA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,11,11
TACOPAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,9,9
TAHUA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,1,1
TAPACARI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,26,26
TARABUCO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2023-04-01,17,17
