municipality,group,variable,month,Mujeres embarazadas con dosis completa de hierro,TOTAL
COTOCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,132,132
CUATRO CAÑADAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,33,33
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,2,2
CUEVO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,10,10
CULPINA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,18,18
CURAHUARA DE CARANGAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,6,6
CURVA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,4,4
DESAGUADERO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,13,13
EL ALTO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,1719,1719
EL CHORO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,2,2
EL PUENTE(STC),micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,15,15
EL PUENTE(TJA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,9,9
EL TORNO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,56,56
EL VILLAR,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,3,3
ENTRE RIOS TRJ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,18,18
ENTRE RIOS CBBA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,72,72
ESCOMA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,4,4
ESMERALDA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,1,1
EUCALIPTUS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,7,7
EUREKA (SANTOS MERCADO),micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,4,4
EXALTACION,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,3,3
FERNANDEZ ALONSO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,15,15
FILADELFIA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,9,9
GAIOC JATUN AYLLU YURA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,4,4
GENERAL SAAVEDRA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,14,14
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,14,14
GUANAY,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,23,23
GUAQUI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,10,10
GUAYARAMERIN,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,59,59
GUTIERREZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,16,16
HUACARAJE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,7,7
HUACARETA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,11,11
HUACAYA (VILLA DE HUACAYA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,1,1
HUACHACALLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,2,2
HUANUNI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,26,26
HUARINA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,9,9
HUATAJATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,1,1
HUAYLLAMARCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,9,9
HUMANATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,1,1
ICHOCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,2,2
ICLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,5,5
INCAHUASI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,21,21
INGAVI (HUMAITA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,2,2
INQUISIVI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,16,16
IRUPANA (VILLA DE LANZA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,13,13
IXIAMAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,12,12
JESUS DE MACHACA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,6,6
LA ASUNTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,92,92
LA GUARDIA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,142,142
LA PAZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,935,935
LAGUNILLAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,9,9
LAJA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,27,27
LAS CARRERAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,1,1
LICOMA PAMPA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,3,3
LLALLAGUA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,97,97
LLICA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,4,4
LORETO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,6,6
LURIBAY,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,11,11
MACHACAMARCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,7,7
MACHARETI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,9,9
MAGDALENA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,13,13
MAIRANA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,26,26
MALLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,3,3
MAPIRI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,48,48
MECAPACA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,15,15
MINEROS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,55,55
MIZQUE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,38,38
MOCOMOCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,14,14
MOJOCOYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,8,8
MONTEAGUDO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,31,31
MONTERO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,236,236
MORO MORO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,4,4
MOROCHATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,18,18
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,5,5
NAZACARA DE PACAJES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,3,3
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,5,5
OCURI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,22,22
OKINAWA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,24,24
OMEREQUE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,13,13
ORURO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,588,588
PADCAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,19,19
PADILLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,14,14
PAILON,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,47,47
PALCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,25,25
PALOS BLANCOS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,27,27
PAMPA AULLAGAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,6,6
PAMPA GRANDE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,23,23
PAPEL PAMPA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,4,4
PASORAPA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,2,2
PATACAMAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,51,51
PAZÑA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,3,3
PELECHUCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,14,14
POCOATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,41,41
POCONA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,21,21
POJO (CBBA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,24,24
POOPO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,10,10
PORCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,32,32
POROMA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,18,18
PORONGO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,23,23
PORTACHUELO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,18,18
PORVENIR,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,7,7
POTOSI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,560,560
PRESTO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,11,11
PUCARA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,1,1
PUCARANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,56,56
PUERTO ACOSTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,10,10
PUERTO CARABUCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,15,15
PUERTO GONZALO MORENO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,13,13
PUERTO PEREZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,6,6
PUERTO QUIJARRO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,41,41
PUERTO RICO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,17,17
PUERTO SILES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,1,1
PUERTO SUAREZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,8,8
PUERTO VILLARROEL,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,111,111
PUNA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,26,26
PUNATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,77,77
QUIABAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,5,5
QUILLACOLLO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,288,288
QUIME,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,11,11
QUIRUSILLAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,2,2
RAQAYPAMPA(ETA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,5,5
RAVELO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,14,14
REYES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,22,22
RIBERALTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,241,241
ROBORE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,19,19
RURRENABAQUE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,37,37
SABAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,10,10
SACABA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,287,287
SACABAMBA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,2,2
SACACA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,25,25
SAIPINA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,8,8
SALINAS DE GARCI MENDOZA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,1,1
SAMAIPATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,12,12
SAN AGUSTIN,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,1,1
SAN ANDRES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,19,19
SAN ANDRES DE MACHACA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,6,6
SAN ANTONIO DE ESMORUCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,4,4
SAN ANTONIO DE LOMERIO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,4,4
SAN BENITO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,19,19
SAN BORJA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,76,76
SAN BUENA VENTURA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,22,22
SAN CARLOS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,36,36
SAN IGNACIO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,36,36
SAN IGNACIO DE VELASCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,102,102
SAN JAVIER(BNI),micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,7,7
SAN JAVIER(STC),micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,27,27
SAN JOAQUIN,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,23,23
SAN JOSE DE CHIQUITOS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,17,17
SAN JUAN DE YAPACANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,11,11
SAN JULIAN,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,126,126
SAN LORENZO(PND),micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,16,16
SAN LORENZO(TJA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,29,29
SAN LUCAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,43,43
SAN MATIAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,38,38
SAN MIGUEL DE VELASCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,26,26
SAN PABLO DE LIPEZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,1,1
SAN PEDRO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,12,12
SAN PEDRO DE BUENA VISTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,61,61
SAN PEDRO DE CURAHUARA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,4,4
SAN PEDRO DE MACHA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,32,32
SAN PEDRO DE TIQUINA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,3,3
SAN PEDRO(PND),micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,5,5
SAN RAFAEL,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,13,13
SAN RAMON BENI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,7,7
SAN RAMON SCZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,18,18
SANTA ANA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,39,39
SANTA CRUZ DE LA SIERRA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,5990,5990
SANTA ROSA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,21,21
SANTA ROSA DEL SARA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,17,17
SANTIAGO DE CALLAPA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,2,2
SANTIAGO DE HUARI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,5,5
SANTIAGO DE HUATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,15,15
SANTIAGO DE MACHACA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,5,5
SANTIVAÑES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,14,14
SANTUARIO DE QUILLACAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,2,2
SAPAHAQUI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,9,9
SENA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,44,44
SHINAOTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,53,53
SICA SICA (VILLA AROMA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,21,21
SICAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,5,5
SIPE SIPE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,113,113
SOPACHUY,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,4,4
SORACACHI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,12,12
SORATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,32,32
SUCRE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,481,481
TACACHI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,2,2
TACACOMA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,10,10
TACOBAMBA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,17,17
TACOPAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,5,5
TAHUA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,3,3
TAPACARI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,30,30
TARABUCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,14,14
TARACO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,8,8
TARATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,11,11
TARIJA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,293,293
TARVITA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,14,14
TEOPONTE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,16,16
TIAHUANACU,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,13,13
TINGUIPAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,14,14
TIPUANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,20,20
TIQUIPAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,92,92
TIRAQUE (CBBA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,30,30
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,1,1
TOCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,10,10
TOLATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,8,8
TOLEDO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,3,3
TOMAVE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,8,8
TOMINA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,9,9
TORO TORO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,17,17
TOTORA(CBBA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,26,26
TOTORA(ORR),micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,4,4
TRIGAL,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,2,2
TRINIDAD,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,208,208
TUPIZA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,81,81
TURCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,3,3
UMALA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,7,7
UNCIA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,120,120
URIONDO (A. CONCEPCION),micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,21,21
URUBICHA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,11,11
UYUNI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,50,50
VACAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,8,8
VALLEGRANDE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,23,23
VIACHA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,126,126
VILA VILA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,3,3
VILLA CHARCAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,19,19
VILLA MONTES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,56,56
VILLA NUEVA (LOMA ALTA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,3,3
VILLA RIVERO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,9,9
VILLA SERRANO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,7,7
VILLA TUNARI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,196,196
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,11,11
VILLAZON,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,66,66
VINTO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,102,102
VITICHI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,17,17
WALDO BALLIVIAN,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,8,8
WARNES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,213,213
YACO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,11,11
YACUIBA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,109,109
YAMPARAEZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,9,9
YANACACHI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,4,4
YAPACANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,124,124
YOCALLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,8,8
YOTALA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,11,11
YUNCHARA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,2,2
ZUDAÑEZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-03-01,5,5
ACACIO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-04-01,2,2
ACHACACHI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-04-01,48,48
ACHOCALLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-04-01,43,43
AIQUILE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-04-01,39,39
ALALAY,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-04-01,1,1
ALCALA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-04-01,3,3
ALTO BENI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-04-01,16,16
ANCORAIMES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-04-01,15,15
ANDAMARCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-04-01,6,6
ANTEQUERA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-04-01,2,2
ANZALDO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-04-01,4,4
APOLO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-04-01,36,36
ARAMPAMPA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-04-01,4,4
ARANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-04-01,14,14
ARBIETO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-04-01,19,19
ARQUE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-04-01,18,18
ASCENCION DE GUARAYOS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-04-01,41,41
ATOCHA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-04-01,7,7
AUCAPATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-04-01,5,5
AYATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-04-01,9,9
AYO AYO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-04-01,6,6
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-04-01,35,35
AZURDUY,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-04-01,6,6
BATALLAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-04-01,15,15
BAURES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-04-01,6,6
BELEN DE ANDAMARCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-04-01,1,1
BELEN DE URMIRI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-04-01,1,1
BELLA FLOR,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-04-01,4,4
BERMEJO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-04-01,32,32
BETANZOS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-04-01,28,28
BOLIVAR,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-04-01,7,7
BOLPEBRA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-04-01,2,2
BOYUIBE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-04-01,4,4
BUENA VISTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-04-01,8,8
CABEZAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-04-01,42,42
CAIROMA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-04-01,18,18
"CAIZA ""D""",micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-04-01,11,11
CAJUATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-04-01,23,23
CALACOTO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-04-01,6,6
CALAMARCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-04-01,13,13
CAMARGO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-04-01,18,18
CAMATAQUI (C. VILLA ABECIA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-04-01,1,1
CAMIRI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-04-01,62,62
CAPINOTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-04-01,40,40
CAQUIAVIRI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-04-01,9,9
CARACOLLO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-04-01,22,22
CARANAVI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-04-01,73,73
CARANGAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-04-01,1,1
CARAPARI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-04-01,22,22
