municipality,group,variable,month,Niñas(os) RN con lactancia materna inmediata,TOTAL
PELECHUCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,6,6
POCOATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,35,35
POCONA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,8,8
POJO (CBBA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,14,14
POOPO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,3,3
PORCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,13,13
POROMA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,10,10
PORONGO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,5,5
PORTACHUELO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,13,13
PORVENIR,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,1,1
POSTRER VALLE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,1,1
POTOSI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,119,119
PRESTO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,10,10
PUCARANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,36,36
PUERTO ACOSTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,6,6
PUERTO CARABUCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,7,7
PUERTO GONZALO MORENO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,4,4
PUERTO PEREZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,5,5
PUERTO QUIJARRO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,24,24
PUERTO RICO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,3,3
PUERTO SILES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,1,1
PUERTO SUAREZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,7,7
PUERTO VILLARROEL,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,134,134
PUNA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,8,8
PUNATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,29,29
QUIABAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,4,4
QUILLACOLLO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,196,196
QUIME,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,8,8
RAQAYPAMPA(ETA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,9,9
RAVELO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,3,3
REYES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,10,10
RIBERALTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,205,205
ROBORE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,12,12
RURRENABAQUE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,5,5
SACABA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,178,178
SACACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,15,15
SAIPINA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,1,1
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,6,6
SAMAIPATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,5,5
SAN AGUSTIN,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,1,1
SAN ANDRES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,4,4
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,3,3
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,1,1
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,7,7
SAN BENITO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,2,2
SAN BORJA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,65,65
SAN BUENA VENTURA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,18,18
SAN CARLOS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,19,19
SAN IGNACIO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,34,34
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,79,79
SAN JAVIER(BNI),micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,2,2
SAN JAVIER(STC),micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,18,18
SAN JOAQUIN,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,6,6
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,1,1
SAN JULIAN,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,4,4
SAN LORENZO(PND),micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,3,3
SAN LORENZO(TJA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,3,3
SAN LUCAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,33,33
SAN MATIAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,5,5
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,8,8
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,1,1
SAN PEDRO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,3,3
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,33,33
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,3,3
SAN PEDRO DE MACHA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,26,26
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,1,1
SAN RAFAEL,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,9,9
SAN RAMON BENI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,4,4
SAN RAMON SCZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,11,11
SANTA ANA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,35,35
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,1483,1483
SANTA ROSA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,15,15
SANTA ROSA DEL SARA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,8,8
SANTIAGO DE HUARI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,3,3
SANTIAGO DE HUATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,3,3
SANTIAGO DE MACHACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,3,3
SANTIVAÑES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,1,1
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,1,1
SAPAHAQUI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,8,8
SENA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,7,7
SHINAOTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,26,26
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,16,16
SICAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,2,2
SIPE SIPE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,45,45
SOPACHUY,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,4,4
SORACACHI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,7,7
SORATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,26,26
SUCRE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,236,236
TACACOMA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,3,3
TACOBAMBA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,9,9
TACOPAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,2,2
TAHUA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,1,1
TAPACARI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,18,18
TARABUCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,8,8
TARATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,4,4
TARIJA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,172,172
TARVITA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,14,14
TEOPONTE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,12,12
TIAHUANACU,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,8,8
TINGUIPAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,12,12
TIPUANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,2,2
TIQUIPAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,52,52
TIRAQUE (CBBA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,6,6
TOCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,4,4
TOLATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,2,2
TOLEDO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,1,1
TOMAVE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,3,3
TOMINA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,6,6
TORO TORO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,12,12
TOTORA(CBBA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,12,12
TOTORA(ORR),micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,1,1
TRINIDAD,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,136,136
TUPIZA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,35,35
TURCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,2,2
UMALA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,2,2
UNCIA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,16,16
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,4,4
URUBICHA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,2,2
UYUNI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,30,30
VACAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,3,3
VALLEGRANDE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,19,19
VIACHA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,73,73
VILA VILA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,3,3
VILLA CHARCAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,8,8
VILLA MONTES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,26,26
VILLA RIVERO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,2,2
VILLA SERRANO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,5,5
VILLA TUNARI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,120,120
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,1,1
VILLAZON,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,44,44
VINTO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,47,47
VITICHI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,8,8
WALDO BALLIVIAN,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,4,4
WARNES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,39,39
YACO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,9,9
YACUIBA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,113,113
YAMPARAEZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,6,6
YANACACHI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,1,1
YAPACANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,74,74
YOCALLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,2,2
YOTALA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,7,7
ZUDAÑEZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-07-01,4,4
ACACIO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,4,4
ACHACACHI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,45,45
ACHOCALLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,10,10
AIQUILE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,18,18
ALCALA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,1,1
ALTO BENI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,7,7
ANCORAIMES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,12,12
APOLO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,26,26
ARAMPAMPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,3,3
ARANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,2,2
ARBIETO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,1,1
ARQUE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,11,11
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,24,24
ATOCHA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,6,6
AUCAPATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,6,6
AYATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,9,9
AYO AYO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,10,10
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,23,23
AZURDUY,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,5,5
BATALLAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,16,16
BAURES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,2,2
BELEN DE URMIRI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,2,2
BERMEJO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,15,15
BETANZOS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,18,18
BOLIVAR,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,11,11
BOYUIBE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,3,3
BUENA VISTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,10,10
CABEZAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,16,16
CAIROMA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,9,9
"CAIZA ""D""",micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,6,6
CAJUATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,13,13
CALACOTO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,3,3
CALAMARCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,11,11
CAMARGO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,17,17
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,4,4
CAMIRI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,21,21
CAPINOTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,22,22
CAQUIAVIRI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,11,11
CARACOLLO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,17,17
CARANAVI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,70,70
CARAPARI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,14,14
CARIPUYO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,7,7
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,4,4
CATACORA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,2,2
CHACARILLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,1,1
CHALLAPATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,48,48
CHARAGUA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,24,24
CHARAÑA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,2,2
CHAYANTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,8,8
CHIMORE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,20,20
CHIPAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,2,2
CHUA COCANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,1,1
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,15,15
CHUMA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,8,8
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,5,5
CKOCHAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,10,10
CLIZA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,23,23
COBIJA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,44,44
COCAPATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,20,20
COCHABAMBA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,896,896
COLCAPIRHUA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,41,41
"COLCHA ""K""",micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,12,12
COLOMI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,16,16
COLQUECHACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,24,24
COLQUENCHA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,3,3
COLQUIRI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,17,17
COMARAPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,26,26
COMBAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,1,1
COPACABANA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,5,5
CORIPATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,13,13
CORO CORO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,1,1
COROICO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,17,17
CORQUE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,7,7
COTAGAITA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,15,15
COTOCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,40,40
CUATRO CAÑADAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,14,14
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,1,1
CUEVO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,4,4
CULPINA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,12,12
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,3,3
CURVA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,2,2
DESAGUADERO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,4,4
EL ALTO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,753,753
EL CHORO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,3,3
EL PUENTE(STC),micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,6,6
EL PUENTE(TJA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,1,1
EL TORNO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,65,65
EL VILLAR,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,1,1
ENTRE RIOS TRJ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,6,6
ENTRE RIOS CBBA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,26,26
ESCOMA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,8,8
EUCALIPTUS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,1,1
FERNANDEZ ALONSO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,7,7
FILADELFIA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,3,3
GAIOC JATUN AYLLU YURA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,2,2
GENERAL SAAVEDRA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,10,10
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,10,10
GUANAY,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,10,10
GUAQUI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,4,4
GUAYARAMERIN,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,21,21
GUTIERREZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,13,13
HUACARAJE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,5,5
HUACARETA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,7,7
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,3,3
HUANUNI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,22,22
HUARINA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,3,3
HUAYLLAMARCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,1,1
HUMANATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,2,2
ICHOCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,2,2
ICLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,7,7
INCAHUASI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,18,18
INGAVI (HUMAITA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,2,2
INQUISIVI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,16,16
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,7,7
IXIAMAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,9,9
JESUS DE MACHACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,4,4
LA ASUNTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,52,52
LA GUARDIA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,35,35
LA PAZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,367,367
LAGUNILLAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,2,2
LAJA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,23,23
LICOMA PAMPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,5,5
LLALLAGUA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,62,62
LLICA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,4,4
LORETO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,2,2
LURIBAY,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,7,7
MACHACAMARCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,1,1
MACHARETI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,2,2
MAGDALENA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,4,4
MAIRANA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,9,9
MALLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,4,4
MAPIRI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,21,21
MECAPACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,6,6
MINEROS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,10,10
MIZQUE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,20,20
MOCOMOCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,7,7
MOJOCOYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,3,3
MONTEAGUDO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,17,17
MONTERO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,29,29
MOROCHATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,9,9
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,1,1
NAZACARA DE PACAJES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,4,4
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,2,2
OCURI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,17,17
OKINAWA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,6,6
OMEREQUE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,1,1
ORURO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,319,319
PADCAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,10,10
PADILLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,8,8
PAILON,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,29,29
PALCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,14,14
PALOS BLANCOS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,27,27
PAMPA GRANDE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-08-01,3,3
