municipality,group,variable,month,Niñas(os) menores de 1 año con dosis única de vitamina A,TOTAL
QUIME,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,6,6
RAQAYPAMPA(ETA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,6,6
RAVELO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,16,16
REYES,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,19,19
RIBERALTA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,115,115
ROBORE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,10,10
RURRENABAQUE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,29,29
SABAYA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,1,1
SACABA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,176,176
SACABAMBA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,2,2
SACACA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,24,24
SAIPINA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,3,3
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,6,6
SAMAIPATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,13,13
SAN AGUSTIN,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,1,1
SAN ANDRES,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,13,13
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,11,11
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,4,4
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,6,6
SAN BENITO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,9,9
SAN BORJA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,67,67
SAN BUENA VENTURA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,12,12
SAN CARLOS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,15,15
SAN IGNACIO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,25,25
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,48,48
SAN JAVIER(BNI),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,8,8
SAN JAVIER(STC),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,9,9
SAN JOAQUIN,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,9,9
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,37,37
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,11,11
SAN JULIAN,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,69,69
SAN LORENZO(PND),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,11,11
SAN LORENZO(TJA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,20,20
SAN LUCAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,44,44
SAN MATIAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,22,22
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,9,9
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,4,4
SAN PEDRO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,22,22
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,38,38
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,2,2
SAN PEDRO DE MACHA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,19,19
SAN PEDRO DE QUEMES,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,2,2
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,3,3
SAN PEDRO(PND),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,6,6
SAN RAFAEL,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,17,17
SAN RAMON BENI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,3,3
SAN RAMON SCZ,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,18,18
SANTA ANA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,27,27
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,1194,1194
SANTA ROSA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,9,9
SANTA ROSA DEL SARA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,21,21
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,2,2
SANTIAGO DE HUARI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,4,4
SANTIAGO DE HUATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,3,3
SANTIAGO DE MACHACA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,4,4
SANTIVAÑES,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,4,4
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,3,3
SAPAHAQUI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,13,13
SENA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,18,18
SHINAOTA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,30,30
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,9,9
SICAYA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,5,5
SIPE SIPE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,83,83
SOPACHUY,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,6,6
SORACACHI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,10,10
SORATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,17,17
SUCRE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,344,344
TACACOMA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,6,6
TACOBAMBA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,8,8
TACOPAYA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,6,6
TAHUA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,1,1
TAPACARI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,26,26
TARABUCO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,9,9
TARACO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,3,3
TARATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,16,16
TARIJA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,183,183
TARVITA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,11,11
TEOPONTE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,23,23
TIAHUANACU,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,7,7
TINGUIPAYA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,9,9
TIPUANI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,11,11
TIQUIPAYA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,51,51
TIRAQUE (CBBA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,18,18
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,3,3
TOCO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,5,5
TODOS SANTOS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,1,1
TOLATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,7,7
TOLEDO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,3,3
TOMAVE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,11,11
TOMINA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,9,9
TORO TORO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,9,9
TOTORA(CBBA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,25,25
TOTORA(ORR),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,3,3
TRIGAL,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,1,1
TRINIDAD,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,123,123
TUPIZA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,34,34
TURCO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,5,5
UMALA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,4,4
UNCIA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,23,23
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,14,14
URUBICHA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,8,8
UYUNI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,30,30
VACAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,3,3
VALLEGRANDE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,28,28
VIACHA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,74,74
VILA VILA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,6,6
VILLA CHARCAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,15,15
VILLA MONTES,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,57,57
VILLA NUEVA (LOMA ALTA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,2,2
VILLA RIVERO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,11,11
VILLA SERRANO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,5,5
VILLA TUNARI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,115,115
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,7,7
VILLAZON,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,45,45
VINTO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,71,71
VITICHI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,7,7
WALDO BALLIVIAN,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,2,2
WARNES,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,174,174
YACO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,6,6
YACUIBA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,85,85
YAMPARAEZ,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,6,6
YAPACANI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,61,61
YOCALLA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,15,15
YOTALA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,13,13
YUNCHARA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,5,5
ZUDAÑEZ,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-02-01,6,6
ACACIO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,5,5
ACHACACHI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,12,12
ACHOCALLA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,47,47
AIQUILE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,35,35
ALALAY,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,4,4
ALCALA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,3,3
ALTO BENI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,16,16
ANCORAIMES,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,12,12
ANDAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,2,2
ANTEQUERA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,1,1
ANZALDO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,13,13
APOLO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,13,13
ARAMPAMPA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,7,7
ARANI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,11,11
ARBIETO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,36,36
ARQUE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,13,13
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,44,44
ATOCHA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,16,16
AUCAPATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,9,9
AYATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,3,3
AYO AYO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,15,15
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,46,46
AZURDUY,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,16,16
BATALLAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,22,22
BAURES,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,4,4
BELEN DE ANDAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,2,2
BELEN DE URMIRI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,3,3
BELLA FLOR,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,2,2
BERMEJO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,37,37
BETANZOS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,41,41
BOLIVAR,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,9,9
BOYUIBE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,2,2
BUENA VISTA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,10,10
CABEZAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,33,33
CAIROMA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,11,11
"CAIZA ""D""",micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,14,14
CAJUATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,14,14
CALACOTO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,1,1
CALAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,19,19
CAMARGO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,10,10
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,3,3
CAMIRI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,40,40
CAPINOTA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,21,21
CAQUIAVIRI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,7,7
CARACOLLO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,32,32
CARANAVI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,67,67
CARAPARI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,18,18
CARIPUYO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,6,6
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,8,8
CATACORA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,1,1
CHACARILLA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,2,2
CHALLAPATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,51,51
CHAQUI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,18,18
CHARAGUA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,54,54
CHARAÑA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,4,4
CHAYANTA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,25,25
CHIMORE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,31,31
CHIPAYA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,4,4
CHOQUE COTA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,2,2
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,17,17
CHUMA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,11,11
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,10,10
CKOCHAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,16,16
CLIZA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,19,19
COBIJA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,72,72
COCAPATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,39,39
COCHABAMBA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,557,557
COLCAPIRHUA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,46,46
"COLCHA ""K""",micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,23,23
COLLANA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,3,3
COLOMI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,20,20
COLPA BELGICA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,5,5
COLQUECHACA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,36,36
COLQUENCHA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,17,17
COLQUIRI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,21,21
COMANCHE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,1,1
COMARAPA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,19,19
COMBAYA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,3,3
CONCEPCION,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,35,35
COPACABANA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,18,18
CORIPATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,17,17
CORO CORO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,9,9
COROICO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,24,24
CORQUE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,6,6
COTAGAITA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,35,35
COTOCA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,86,86
CRUZ DE MACHACAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,1,1
CUATRO CAÑADAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,22,22
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,2,2
CUEVO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,5,5
CULPINA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,25,25
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,1,1
CURVA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,2,2
DESAGUADERO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,6,6
EL ALTO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,1146,1146
EL CHORO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,6,6
EL PUENTE(STC),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,18,18
EL PUENTE(TJA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,12,12
EL TORNO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,66,66
EL VILLAR,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,2,2
ENTRE RIOS TRJ,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,17,17
ENTRE RIOS CBBA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,55,55
ESCOMA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,7,7
ESMERALDA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,1,1
EUCALIPTUS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,4,4
EUREKA (SANTOS MERCADO),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,3,3
EXALTACION,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,2,2
FERNANDEZ ALONSO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,9,9
FILADELFIA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,16,16
GAIOC JATUN AYLLU YURA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,8,8
GENERAL SAAVEDRA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,17,17
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,15,15
GUANAY,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,26,26
GUAQUI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,7,7
GUAYARAMERIN,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,46,46
GUTIERREZ,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,19,19
HUACARETA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,14,14
HUACHACALLA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,2,2
HUANUNI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,29,29
HUARINA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,9,9
HUATAJATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,1,1
HUAYLLAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,4,4
HUMANATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,3,3
ICHOCA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,4,4
ICLA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,5,5
INCAHUASI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,15,15
INGAVI (HUMAITA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,2,2
INQUISIVI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,15,15
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2023-03-01,13,13
