municipality,group,variable,month,Niñas(os) de 1 año con 1ra. dosis de vitamina A,TOTAL
CHACARILLA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,1,1
CHALLAPATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,42,42
CHAQUI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,14,14
CHARAGUA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,48,48
CHARAÑA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,4,4
CHAYANTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,19,19
CHIMORE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,53,53
CHIPAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,2,2
CHOQUE COTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,2,2
CHUA COCANI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,6,6
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,11,11
CHUMA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,12,12
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,9,9
CKOCHAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,24,24
CLIZA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,12,12
COBIJA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,95,95
COCAPATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,26,26
COCHABAMBA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,507,507
COLCAPIRHUA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,74,74
"COLCHA ""K""",micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,2,2
COLOMI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,26,26
COLPA BELGICA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,3,3
COLQUECHACA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,40,40
COLQUENCHA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,12,12
COLQUIRI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,14,14
COMANCHE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,4,4
COMARAPA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,17,17
COMBAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,2,2
CONCEPCION,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,56,56
COPACABANA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,13,13
CORIPATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,14,14
CORO CORO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,14,14
COROICO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,14,14
CORQUE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,2,2
COTAGAITA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,23,23
COTOCA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,100,100
CUATRO CAÑADAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,43,43
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,1,1
CUEVO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,5,5
CULPINA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,20,20
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,5,5
CURVA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,1,1
DESAGUADERO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,5,5
EL ALTO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,1037,1037
EL CHORO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,1,1
EL PUENTE(STC),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,14,14
EL PUENTE(TJA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,12,12
EL TORNO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,55,55
EL VILLAR,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,3,3
ENTRE RIOS TRJ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,29,29
ENTRE RIOS CBBA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,65,65
ESCOMA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,2,2
ESMERALDA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,1,1
EUCALIPTUS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,6,6
EUREKA (SANTOS MERCADO),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,11,11
EXALTACION,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,2,2
FERNANDEZ ALONSO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,16,16
FILADELFIA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,9,9
GAIOC JATUN AYLLU YURA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,9,9
GENERAL SAAVEDRA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,33,33
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,21,21
GUANAY,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,14,14
GUAQUI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,4,4
GUAYARAMERIN,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,82,82
GUTIERREZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,26,26
HUACARAJE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,4,4
HUACARETA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,13,13
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,2,2
HUACHACALLA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,2,2
HUANUNI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,23,23
HUARINA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,4,4
HUAYLLAMARCA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,5,5
HUMANATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,2,2
ICHOCA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,8,8
ICLA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,6,6
INCAHUASI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,23,23
INGAVI (HUMAITA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,3,3
INQUISIVI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,9,9
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,12,12
IXIAMAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,10,10
JESUS DE MACHACA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,11,11
LA ASUNTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,63,63
LA GUARDIA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,81,81
LA PAZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,598,598
LA RIVERA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,1,1
LAGUNILLAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,13,13
LAJA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,14,14
LAS CARRERAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,2,2
LICOMA PAMPA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,2,2
LLALLAGUA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,71,71
LLICA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,4,4
LORETO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,2,2
LURIBAY,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,5,5
MACHACAMARCA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,3,3
MACHARETI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,7,7
MAGDALENA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,18,18
MAIRANA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,29,29
MALLA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,2,2
MAPIRI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,29,29
MECAPACA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,12,12
MINEROS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,74,74
MIZQUE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,28,28
MOCOMOCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,10,10
MOJINETE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,1,1
MOJOCOYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,6,6
MONTEAGUDO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,29,29
MONTERO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,199,199
MORO MORO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,1,1
MOROCHATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,10,10
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,4,4
NAZACARA DE PACAJES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,2,2
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,1,1
OCURI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,9,9
OKINAWA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,7,7
ORURO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,364,364
PADCAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,10,10
PADILLA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,11,11
PAILON,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,53,53
PALCA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,28,28
PALOS BLANCOS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,48,48
PAMPA AULLAGAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,3,3
PAMPA GRANDE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,15,15
PAPEL PAMPA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,3,3
PASORAPA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,4,4
PATACAMAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,21,21
PAZÑA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,6,6
PELECHUCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,6,6
POCOATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,37,37
POCONA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,8,8
POJO (CBBA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,21,21
POOPO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,7,7
PORCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,23,23
POROMA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,20,20
PORONGO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,24,24
PORTACHUELO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,21,21
PORVENIR,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,7,7
POSTRER VALLE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,3,3
POTOSI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,336,336
PRESTO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,7,7
PUCARA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,2,2
PUCARANI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,37,37
PUERTO ACOSTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,3,3
PUERTO CARABUCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,15,15
PUERTO GONZALO MORENO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,11,11
PUERTO PEREZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,3,3
PUERTO QUIJARRO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,17,17
PUERTO RICO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,9,9
PUERTO SUAREZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,22,22
PUERTO VILLARROEL,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,95,95
PUNA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,14,14
PUNATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,42,42
QUIABAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,3,3
QUILLACOLLO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,201,201
QUIME,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,5,5
QUIRUSILLAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,1,1
RAQAYPAMPA(ETA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,5,5
RAVELO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,10,10
REYES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,6,6
RIBERALTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,184,184
ROBORE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,29,29
RURRENABAQUE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,37,37
SABAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,11,11
SACABA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,199,199
SACABAMBA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,3,3
SACACA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,27,27
SAIPINA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,6,6
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,5,5
SAMAIPATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,16,16
SAN AGUSTIN,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,1,1
SAN ANDRES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,26,26
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,1,1
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,2,2
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,12,12
SAN BENITO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,15,15
SAN BORJA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,86,86
SAN BUENA VENTURA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,22,22
SAN CARLOS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,30,30
SAN IGNACIO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,45,45
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,100,100
SAN JAVIER(BNI),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,4,4
SAN JAVIER(STC),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,18,18
SAN JOAQUIN,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,11,11
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,51,51
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,5,5
SAN JULIAN,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,94,94
SAN LORENZO(PND),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,6,6
SAN LORENZO(TJA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,26,26
SAN LUCAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,51,51
SAN MATIAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,42,42
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,25,25
SAN PEDRO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,14,14
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,51,51
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,1,1
SAN PEDRO DE MACHA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,12,12
SAN PEDRO DE QUEMES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,1,1
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,3,3
SAN PEDRO(PND),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,5,5
SAN RAFAEL,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,7,7
SAN RAMON BENI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,22,22
SAN RAMON SCZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,9,9
SANTA ANA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,13,13
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,1275,1275
SANTA ROSA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,12,12
SANTA ROSA DEL SARA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,29,29
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,6,6
SANTIAGO DE HUARI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,6,6
SANTIAGO DE MACHACA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,6,6
SANTIVAÑES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,8,8
SAPAHAQUI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,16,16
SENA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,27,27
SHINAOTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,38,38
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,20,20
SICAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,5,5
SIPE SIPE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,82,82
SOPACHUY,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,7,7
SORACACHI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,10,10
SORATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,10,10
SUCRE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,419,419
TACACOMA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,4,4
TACOBAMBA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,9,9
TACOPAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,6,6
TAHUA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,2,2
TAPACARI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,26,26
TARABUCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,18,18
TARACO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,10,10
TARATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,13,13
TARIJA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,282,282
TARVITA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,17,17
TEOPONTE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,6,6
TIAHUANACU,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,11,11
TINGUIPAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,18,18
TIPUANI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,15,15
TIQUIPAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,82,82
TIRAQUE (CBBA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,25,25
TOCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,10,10
TODOS SANTOS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,1,1
TOLATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,5,5
TOLEDO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,5,5
TOMAVE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,13,13
TOMINA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,11,11
TORO TORO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,20,20
TOTORA(CBBA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,29,29
TOTORA(ORR),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,3,3
TRIGAL,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,1,1
TRINIDAD,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,88,88
TUPIZA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,64,64
TURCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,1,1
UMALA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,4,4
UNCIA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,28,28
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,24,24
URUBICHA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2023-06-01,12,12
