municipality,group,variable,month,Niñas(os) de 1 año con dosis completas de zinc (Talla Baja),TOTAL
SAN LORENZO(PND),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-06-01,7,7
SAN LORENZO(TJA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-06-01,1,1
SAN LUCAS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-06-01,8,8
SAN MATIAS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-06-01,5,5
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-06-01,2,2
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-06-01,6,6
SAN PEDRO DE MACHA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-06-01,3,3
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-06-01,4,4
SAN RAFAEL,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-06-01,1,1
SANTA ANA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-06-01,27,27
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-06-01,483,483
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-06-01,1,1
SANTIAGO DE HUARI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-06-01,3,3
SANTIAGO DE HUATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-06-01,1,1
SANTIAGO DE MACHACA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-06-01,2,2
SANTIVAÑES,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-06-01,1,1
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-06-01,1,1
SENA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-06-01,1,1
SHINAOTA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-06-01,1,1
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-06-01,3,3
SICAYA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-06-01,1,1
SIPE SIPE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-06-01,12,12
SORATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-06-01,5,5
SUCRE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-06-01,21,21
TACACOMA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-06-01,1,1
TACOPAYA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-06-01,8,8
TAPACARI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-06-01,4,4
TARACO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-06-01,1,1
TARATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-06-01,6,6
TARIJA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-06-01,11,11
TARVITA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-06-01,3,3
TIAHUANACU,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-06-01,2,2
TINGUIPAYA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-06-01,9,9
TIPUANI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-06-01,1,1
TIQUIPAYA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-06-01,24,24
TIRAQUE (CBBA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-06-01,7,7
TOCO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-06-01,2,2
TOLEDO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-06-01,2,2
TOMAVE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-06-01,1,1
TOMINA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-06-01,3,3
TORO TORO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-06-01,1,1
TOTORA(CBBA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-06-01,5,5
TRINIDAD,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-06-01,4,4
TUPIZA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-06-01,11,11
UNCIA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-06-01,12,12
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-06-01,1,1
UYUNI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-06-01,10,10
VACAS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-06-01,3,3
VALLEGRANDE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-06-01,4,4
VIACHA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-06-01,14,14
VILA VILA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-06-01,1,1
VILLA CHARCAS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-06-01,4,4
VILLA MONTES,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-06-01,2,2
VILLA RIVERO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-06-01,6,6
VILLA TUNARI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-06-01,19,19
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-06-01,3,3
VILLAZON,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-06-01,6,6
VINTO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-06-01,16,16
VITICHI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-06-01,2,2
WALDO BALLIVIAN,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-06-01,4,4
WARNES,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-06-01,2,2
YACO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-06-01,1,1
YACUIBA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-06-01,7,7
YANACACHI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-06-01,1,1
YOCALLA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-06-01,1,1
ACHOCALLA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,4,4
AIQUILE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,4,4
ALTO BENI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,4,4
ANCORAIMES,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,7,7
ANZALDO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,3,3
APOLO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,4,4
ARAMPAMPA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,2,2
ARANI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,3,3
ARBIETO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,3,3
ARQUE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,3,3
ATOCHA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,3,3
AYO AYO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,6,6
BATALLAS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,2,2
BAURES,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,1,1
BELEN DE ANDAMARCA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,1,1
BERMEJO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,5,5
BETANZOS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,10,10
BOLIVAR,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,4,4
BOYUIBE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,1,1
CAIROMA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,1,1
"CAIZA ""D""",micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,1,1
CAJUATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,1,1
CALACOTO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,1,1
CALAMARCA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,1,1
CAMARGO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,4,4
CAMIRI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,12,12
CAPINOTA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,7,7
CARACOLLO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,2,2
CARANAVI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,2,2
CARAPARI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,2,2
CARIPUYO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,4,4
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,4,4
CHALLAPATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,7,7
CHAQUI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,2,2
CHARAÑA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,2,2
CHAYANTA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,3,3
CHIMORE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,2,2
CHIPAYA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,1,1
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,2,2
CHUMA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,1,1
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,1,1
CKOCHAS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,3,3
CLIZA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,2,2
COBIJA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,2,2
COCAPATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,17,17
COCHABAMBA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,49,49
COLCAPIRHUA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,15,15
"COLCHA ""K""",micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,1,1
COLOMI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,14,14
COLQUECHACA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,4,4
COLQUENCHA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,5,5
COLQUIRI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,1,1
COMARAPA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,3,3
CONCEPCION,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,3,3
CORO CORO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,2,2
COROICO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,1,1
COTAGAITA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,9,9
COTOCA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,9,9
CUEVO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,1,1
CULPINA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,4,4
DESAGUADERO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,2,2
EL ALTO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,130,130
EL TORNO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,12,12
ENTRE RIOS TRJ,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,1,1
ENTRE RIOS CBBA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,1,1
GAIOC JATUN AYLLU YURA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,1,1
GENERAL SAAVEDRA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,6,6
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,5,5
GUAQUI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,3,3
GUAYARAMERIN,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,7,7
HUACARETA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,2,2
HUANUNI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,1,1
HUARINA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,1,1
ICHOCA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,3,3
INCAHUASI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,2,2
INQUISIVI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,1,1
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,6,6
JESUS DE MACHACA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,3,3
LA ASUNTA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,2,2
LA PAZ,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,125,125
LAJA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,4,4
LLALLAGUA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,5,5
LORETO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,1,1
LURIBAY,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,1,1
MAGDALENA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,2,2
MAIRANA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,4,4
MALLA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,1,1
MAPIRI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,1,1
MECAPACA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,1,1
MINEROS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,3,3
MIZQUE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,3,3
MOCOMOCO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,3,3
MONTEAGUDO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,5,5
MONTERO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,4,4
MOROCHATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,3,3
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,1,1
OCURI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,5,5
ORURO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,80,80
PADCAYA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,2,2
PADILLA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,1,1
PAILON,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,4,4
PALCA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,1,1
PALOS BLANCOS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,3,3
PAPEL PAMPA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,2,2
PASORAPA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,1,1
PATACAMAYA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,13,13
PAZÑA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,2,2
PELECHUCO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,1,1
POCOATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,10,10
POCONA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,1,1
POJO (CBBA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,7,7
POOPO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,5,5
PORCO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,5,5
POROMA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,2,2
PORONGO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,3,3
POTOSI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,103,103
PRESTO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,2,2
PUCARANI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,18,18
PUERTO CARABUCO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,3,3
PUERTO GONZALO MORENO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,4,4
PUERTO PEREZ,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,2,2
PUERTO RICO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,1,1
PUERTO VILLARROEL,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,3,3
PUNATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,1,1
QUILLACOLLO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,38,38
QUIME,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,1,1
RAQAYPAMPA(ETA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,7,7
RAVELO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,3,3
REYES,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,1,1
RIBERALTA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,32,32
ROBORE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,1,1
RURRENABAQUE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,4,4
SACABA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,25,25
SACABAMBA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,3,3
SACACA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,12,12
SAIPINA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,1,1
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,3,3
SAN BORJA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,25,25
SAN BUENA VENTURA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,8,8
SAN IGNACIO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,6,6
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,13,13
SAN JAVIER(BNI),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,3,3
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,6,6
SAN LORENZO(PND),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,4,4
SAN LORENZO(TJA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,3,3
SAN LUCAS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,3,3
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,2,2
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,8,8
SAN PEDRO DE MACHA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,1,1
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,2,2
SAN RAFAEL,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,1,1
SANTA ANA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,17,17
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,307,307
SANTA ROSA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,1,1
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,2,2
SAPAHAQUI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,4,4
SENA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,1,1
SHINAOTA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,7,7
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,6,6
SICAYA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,2,2
SIPE SIPE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,14,14
SORACACHI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,1,1
SORATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,1,1
SUCRE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,31,31
TACACOMA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,2,2
TACOBAMBA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,3,3
TACOPAYA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,3,3
TAPACARI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,17,17
TARABUCO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,2,2
TARATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,1,1
TARIJA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,19,19
TARVITA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,4,4
TIAHUANACU,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,1,1
TINGUIPAYA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,6,6
TIPUANI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,2,2
TIQUIPAYA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,16,16
TIRAQUE (CBBA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,9,9
TOCO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,2,2
TOLEDO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,1,1
TOMAVE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,2,2
TOMINA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,1,1
TORO TORO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,3,3
TOTORA(CBBA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,9,9
TRINIDAD,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,1,1
TUPIZA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,4,4
UNCIA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,2,2
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2023-07-01,2,2
