municipality,group,variable,month,Mujeres puérperas con dosis completa de hierro,TOTAL
POCOATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,21,21
POCONA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,7,7
POJO (CBBA),micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,10,10
POOPO,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,3,3
PORCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,13,13
POROMA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,16,16
PORONGO,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,4,4
PORTACHUELO,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,24,24
PORVENIR,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,2,2
POTOSI,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,417,417
PRESTO,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,5,5
PUCARA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,1,1
PUCARANI,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,30,30
PUERTO ACOSTA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,6,6
PUERTO CARABUCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,6,6
PUERTO GONZALO MORENO,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,8,8
PUERTO PEREZ,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,1,1
PUERTO QUIJARRO,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,38,38
PUERTO RICO,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,17,17
PUERTO SILES,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,5,5
PUERTO SUAREZ,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,15,15
PUERTO VILLARROEL,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,162,162
PUNA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,9,9
PUNATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,89,89
QUIABAYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,3,3
QUILLACOLLO,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,183,183
QUIME,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,7,7
RAQAYPAMPA(ETA),micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,9,9
RAVELO,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,8,8
REYES,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,22,22
RIBERALTA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,291,291
ROBORE,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,25,25
RURRENABAQUE,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,53,53
SABAYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,1,1
SACABA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,226,226
SACABAMBA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,1,1
SACACA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,24,24
SAIPINA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,3,3
SALINAS DE GARCI MENDOZA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,4,4
SAMAIPATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,4,4
SAN AGUSTIN,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,4,4
SAN ANDRES,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,8,8
SAN ANDRES DE MACHACA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,4,4
SAN ANTONIO DE ESMORUCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,1,1
SAN ANTONIO DE LOMERIO,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,11,11
SAN BENITO,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,7,7
SAN BORJA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,93,93
SAN BUENA VENTURA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,30,30
SAN CARLOS,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,28,28
SAN IGNACIO,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,62,62
SAN IGNACIO DE VELASCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,165,165
SAN JAVIER(BNI),micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,1,1
SAN JAVIER(STC),micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,36,36
SAN JOAQUIN,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,13,13
SAN JOSE DE CHIQUITOS,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,35,35
SAN JUAN DE YAPACANI,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,6,6
SAN JULIAN,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,46,46
SAN LORENZO(PND),micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,6,6
SAN LORENZO(TJA),micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,8,8
SAN LUCAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,42,42
SAN MATIAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,23,23
SAN MIGUEL DE VELASCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,18,18
SAN PABLO DE LIPEZ,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,3,3
SAN PEDRO,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,8,8
SAN PEDRO DE BUENA VISTA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,37,37
SAN PEDRO DE CURAHUARA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,8,8
SAN PEDRO DE MACHA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,28,28
SAN PEDRO DE QUEMES,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,1,1
SAN PEDRO DE TIQUINA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,3,3
SAN RAFAEL,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,6,6
SAN RAMON BENI,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,10,10
SAN RAMON SCZ,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,16,16
SANTA ANA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,32,32
SANTA CRUZ DE LA SIERRA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,4340,4340
SANTA ROSA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,17,17
SANTA ROSA DEL SARA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,10,10
SANTIAGO DE CALLAPA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,2,2
SANTIAGO DE HUARI,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,4,4
SANTIAGO DE HUATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,5,5
SANTIAGO DE MACHACA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,2,2
SANTIVAÑES,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,3,3
SANTUARIO DE QUILLACAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,2,2
SAPAHAQUI,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,3,3
SENA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,10,10
SHINAOTA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,47,47
SICA SICA (VILLA AROMA),micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,21,21
SICAYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,3,3
SIPE SIPE,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,43,43
SOPACHUY,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,11,11
SORACACHI,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,3,3
SORATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,14,14
SUCRE,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,387,387
TACACOMA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,7,7
TACOBAMBA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,6,6
TACOPAYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,6,6
TAHUA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,1,1
TAPACARI,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,24,24
TARABUCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,8,8
TARACO,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,11,11
TARATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,7,7
TARIJA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,228,228
TARVITA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,9,9
TEOPONTE,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,6,6
TIAHUANACU,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,10,10
TINGUIPAYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,12,12
TIPUANI,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,10,10
TIQUIPAYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,61,61
TIRAQUE (CBBA),micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,19,19
TOCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,2,2
TOLATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,5,5
TOLEDO,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,2,2
TOMAVE,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,7,7
TOMINA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,4,4
TORO TORO,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,15,15
TOTORA(CBBA),micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,18,18
TOTORA(ORR),micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,4,4
TRINIDAD,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,309,309
TUPIZA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,69,69
TURCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,1,1
UMALA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,10,10
UNCIA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,11,11
URIONDO (A. CONCEPCION),micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,2,2
URUBICHA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,8,8
UYUNI,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,50,50
VACAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,8,8
VALLEGRANDE,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,25,25
VIACHA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,64,64
VILA VILA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,9,9
VILLA CHARCAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,20,20
VILLA MONTES,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,62,62
VILLA NUEVA (LOMA ALTA),micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,2,2
VILLA RIVERO,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,10,10
VILLA SERRANO,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,4,4
VILLA TUNARI,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,156,156
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,5,5
VILLAZON,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,39,39
VINTO,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,56,56
VITICHI,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,6,6
WALDO BALLIVIAN,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,1,1
WARNES,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,120,120
YACO,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,4,4
YACUIBA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,144,144
YAMPARAEZ,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,6,6
YANACACHI,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,1,1
YAPACANI,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,88,88
YOCALLA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,4,4
YOTALA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,3,3
YUNCHARA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,2,2
ZUDAÑEZ,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-03-01,4,4
ACHACACHI,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,43,43
ACHOCALLA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,11,11
AIQUILE,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,37,37
ALALAY,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,3,3
ALCALA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,3,3
ALTO BENI,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,8,8
ANCORAIMES,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,11,11
ANDAMARCA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,1,1
ANTEQUERA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,1,1
ANZALDO,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,3,3
APOLO,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,24,24
ARAMPAMPA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,6,6
ARANI,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,3,3
ARBIETO,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,4,4
ARQUE,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,13,13
ASCENCION DE GUARAYOS,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,18,18
ATOCHA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,6,6
AUCAPATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,4,4
AYATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,8,8
AYO AYO,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,12,12
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,20,20
AZURDUY,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,8,8
BATALLAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,12,12
BELEN DE ANDAMARCA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,1,1
BELLA FLOR,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,1,1
BERMEJO,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,31,31
BETANZOS,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,32,32
BOLIVAR,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,5,5
BOLPEBRA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,1,1
BOYUIBE,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,5,5
BUENA VISTA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,6,6
CABEZAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,16,16
CAIROMA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,14,14
"CAIZA ""D""",micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,6,6
CAJUATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,9,9
CALACOTO,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,4,4
CALAMARCA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,10,10
CAMARGO,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,22,22
CAMATAQUI (C. VILLA ABECIA),micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,4,4
CAMIRI,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,78,78
CAPINOTA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,16,16
CAQUIAVIRI,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,5,5
CARACOLLO,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,16,16
CARANAVI,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,81,81
CARAPARI,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,7,7
CARIPUYO,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,10,10
CARMEN RIVERO TORREZ,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,8,8
CATACORA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,3,3
CHACARILLA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,3,3
CHALLAPATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,45,45
CHAQUI,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,12,12
CHARAGUA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,24,24
CHAYANTA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,15,15
CHIMORE,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,30,30
CHIPAYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,1,1
CHOQUE COTA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,1,1
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,33,33
CHUMA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,4,4
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,11,11
CKOCHAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,18,18
CLIZA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,29,29
COBIJA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,94,94
COCAPATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,16,16
COCHABAMBA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,977,977
COIPASA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,2,2
COLCAPIRHUA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,29,29
"COLCHA ""K""",micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,7,7
COLLANA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,1,1
COLOMI,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,18,18
COLPA BELGICA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,3,3
COLQUECHACA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,26,26
COLQUENCHA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,9,9
COLQUIRI,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,7,7
COMANCHE,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,2,2
COMARAPA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,22,22
CONCEPCION,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,39,39
COPACABANA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,6,6
CORIPATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,9,9
CORO CORO,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,9,9
COROICO,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,33,33
CORQUE,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,2,2
COTAGAITA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,9,9
COTOCA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,93,93
CUATRO CAÑADAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,27,27
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,1,1
CUEVO,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,3,3
CULPINA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,18,18
CURVA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,1,1
DESAGUADERO,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,3,3
EL ALTO,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,1065,1065
EL CHORO,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,3,3
EL PUENTE(STC),micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,11,11
EL PUENTE(TJA),micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,6,6
EL TORNO,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,74,74
EL VILLAR,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,1,1
ENTRE RIOS TRJ,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,23,23
ENTRE RIOS CBBA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,44,44
ESCOMA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,9,9
EUREKA (SANTOS MERCADO),micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,1,1
FERNANDEZ ALONSO,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,6,6
FILADELFIA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,9,9
GAIOC JATUN AYLLU YURA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,3,3
GENERAL SAAVEDRA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,2,2
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,16,16
GUANAY,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,13,13
GUAQUI,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,8,8
GUAYARAMERIN,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,52,52
GUTIERREZ,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,17,17
HUACARAJE,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,2,2
HUACARETA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,10,10
HUACAYA (VILLA DE HUACAYA),micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,1,1
HUANUNI,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,16,16
HUARINA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,8,8
HUATAJATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,2,2
HUAYLLAMARCA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,2,2
HUMANATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,1,1
ICHOCA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,2,2
ICLA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,1,1
INCAHUASI,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,14,14
INGAVI (HUMAITA),micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,1,1
INQUISIVI,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,5,5
IRUPANA (VILLA DE LANZA),micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,5,5
IXIAMAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,14,14
JESUS DE MACHACA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,6,6
LA ASUNTA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,53,53
LA GUARDIA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,56,56
LA PAZ,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,525,525
LAGUNILLAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,4,4
LAJA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,13,13
LAS CARRERAS,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,1,1
LICOMA PAMPA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,2,2
LLALLAGUA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,78,78
LLICA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,2,2
LORETO,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,3,3
LURIBAY,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,5,5
MACHARETI,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,2,2
MAGDALENA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,18,18
MAIRANA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,10,10
MALLA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,2,2
MAPIRI,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,14,14
MECAPACA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,4,4
MINEROS,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,16,16
MIZQUE,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,19,19
MOCOMOCO,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,12,12
MOJOCOYA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,2,2
MONTEAGUDO,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,36,36
MONTERO,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,108,108
MORO MORO,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,2,2
MOROCHATA,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,8,8
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,4,4
NAZACARA DE PACAJES,micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,2,2
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,mujeres puerperas con dosis completa de hierro,2023-04-01,2,2
