municipality,group,variable,month,Niñas(os) de 1 año con dosis completa de hierro,TOTAL
MONTEAGUDO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,35,35
MONTERO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,179,179
MORO MORO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,1,1
MOROCHATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,6,6
NAZACARA DE PACAJES,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,2,2
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,5,5
OCURI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,16,16
OKINAWA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,19,19
OMEREQUE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,1,1
ORURO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,390,390
PADCAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,12,12
PADILLA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,7,7
PAILON,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,46,46
PALCA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,15,15
PALOS BLANCOS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,25,25
PAMPA AULLAGAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,6,6
PAMPA GRANDE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,26,26
PAPEL PAMPA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,6,6
PASORAPA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,1,1
PATACAMAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,53,53
PAZÑA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,3,3
PELECHUCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,15,15
POCOATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,27,27
POCONA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,1,1
POJO (CBBA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,17,17
POOPO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,13,13
PORCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,26,26
POROMA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,21,21
PORONGO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,18,18
PORVENIR,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,9,9
POSTRER VALLE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,2,2
POTOSI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,354,354
PRESTO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,6,6
PUCARA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,1,1
PUCARANI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,48,48
PUERTO ACOSTA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,5,5
PUERTO CARABUCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,8,8
PUERTO GONZALO MORENO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,9,9
PUERTO PEREZ,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,4,4
PUERTO QUIJARRO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,13,13
PUERTO SUAREZ,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,6,6
PUERTO VILLARROEL,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,71,71
PUNA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,19,19
PUNATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,46,46
QUIABAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,4,4
QUILLACOLLO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,177,177
QUIME,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,11,11
QUIRUSILLAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,1,1
RAQAYPAMPA(ETA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,13,13
RAVELO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,16,16
REYES,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,23,23
RIBERALTA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,206,206
ROBORE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,8,8
RURRENABAQUE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,54,54
SABAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,3,3
SACABA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,201,201
SACABAMBA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,6,6
SACACA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,30,30
SAIPINA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,10,10
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,14,14
SAMAIPATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,9,9
SAN AGUSTIN,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,3,3
SAN ANDRES,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,6,6
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,4,4
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,9,9
SAN BENITO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,9,9
SAN BORJA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,30,30
SAN BUENA VENTURA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,6,6
SAN CARLOS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,28,28
SAN IGNACIO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,20,20
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,107,107
SAN JAVIER(STC),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,10,10
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,8,8
SAN JULIAN,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,88,88
SAN LORENZO(PND),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,19,19
SAN LORENZO(TJA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,31,31
SAN LUCAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,47,47
SAN MATIAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,49,49
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,3,3
SAN PEDRO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,21,21
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,50,50
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,2,2
SAN PEDRO DE MACHA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,24,24
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,7,7
SAN PEDRO(PND),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,5,5
SAN RAFAEL,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,4,4
SAN RAMON BENI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,14,14
SAN RAMON SCZ,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,11,11
SANTA ANA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,40,40
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,1562,1562
SANTA ROSA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,1,1
SANTA ROSA DEL SARA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,21,21
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,3,3
SANTIAGO DE HUARI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,14,14
SANTIAGO DE HUATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,6,6
SANTIAGO DE MACHACA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,5,5
SANTIVAÑES,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,5,5
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,4,4
SAPAHAQUI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,19,19
SENA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,48,48
SHINAOTA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,45,45
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,18,18
SICAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,2,2
SIPE SIPE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,99,99
SOPACHUY,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,11,11
SORACACHI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,14,14
SORATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,28,28
SUCRE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,412,412
TACACHI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,2,2
TACACOMA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,17,17
TACOBAMBA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,18,18
TACOPAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,5,5
TAHUA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,1,1
TAPACARI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,30,30
TARABUCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,15,15
TARACO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,6,6
TARATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,14,14
TARIJA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,234,234
TARVITA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,12,12
TEOPONTE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,23,23
TIAHUANACU,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,15,15
TINGUIPAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,15,15
TIPUANI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,10,10
TIQUIPAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,66,66
TIRAQUE (CBBA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,28,28
TOCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,8,8
TOLATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,10,10
TOLEDO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,3,3
TOMAVE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,6,6
TOMINA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,11,11
TORO TORO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,17,17
TOTORA(CBBA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,15,15
TOTORA(ORR),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,5,5
TRINIDAD,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,134,134
TUPIZA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,53,53
TURCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,5,5
UMALA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,7,7
UNCIA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,38,38
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,21,21
URUBICHA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,3,3
UYUNI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,32,32
VACAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,7,7
VALLEGRANDE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,34,34
VIACHA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,70,70
VILA VILA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,5,5
VILLA CHARCAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,8,8
VILLA MONTES,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,74,74
VILLA NUEVA (LOMA ALTA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,2,2
VILLA RIVERO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,16,16
VILLA SERRANO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,12,12
VILLA TUNARI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,158,158
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,7,7
VILLAZON,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,57,57
VINTO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,73,73
VITICHI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,7,7
WALDO BALLIVIAN,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,3,3
WARNES,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,185,185
YACO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,10,10
YACUIBA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,156,156
YAMPARAEZ,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,7,7
YANACACHI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,4,4
YAPACANI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,44,44
YOCALLA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,9,9
YOTALA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,5,5
YUNCHARA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,4,4
ZUDAÑEZ,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-03-01,5,5
ACACIO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,5,5
ACHACACHI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,21,21
ACHOCALLA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,40,40
AIQUILE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,20,20
ALALAY,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,4,4
ALCALA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,5,5
ALTO BENI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,8,8
ANCORAIMES,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,13,13
ANDAMARCA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,1,1
ANTEQUERA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,1,1
ANZALDO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,11,11
APOLO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,37,37
ARAMPAMPA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,4,4
ARANI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,8,8
ARBIETO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,36,36
ARQUE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,14,14
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,4,4
ATOCHA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,13,13
AUCAPATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,7,7
AYATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,13,13
AYO AYO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,13,13
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,30,30
AZURDUY,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,7,7
BATALLAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,21,21
BELEN DE ANDAMARCA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,2,2
BELEN DE URMIRI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,2,2
BELLA FLOR,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,7,7
BERMEJO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,37,37
BETANZOS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,33,33
BOLIVAR,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,4,4
BOLPEBRA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,1,1
BOYUIBE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,5,5
BUENA VISTA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,10,10
CABEZAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,42,42
CAIROMA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,21,21
"CAIZA ""D""",micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,17,17
CAJUATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,5,5
CALACOTO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,4,4
CALAMARCA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,12,12
CAMARGO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,34,34
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,4,4
CAMIRI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,25,25
CAPINOTA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,30,30
CAQUIAVIRI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,14,14
CARACOLLO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,23,23
CARANAVI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,79,79
CARAPARI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,22,22
CARIPUYO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,8,8
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,20,20
CATACORA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,2,2
CHACARILLA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,4,4
CHALLAPATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,74,74
CHAQUI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,13,13
CHARAGUA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,53,53
CHAYANTA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,19,19
CHIMORE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,50,50
CHIPAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,1,1
CHOQUE COTA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,1,1
CHUA COCANI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,5,5
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,26,26
CHUMA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,15,15
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,13,13
CKOCHAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,15,15
CLIZA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,30,30
COBIJA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,106,106
COCAPATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,30,30
COCHABAMBA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,503,503
COLCAPIRHUA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,31,31
"COLCHA ""K""",micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,15,15
COLLANA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,3,3
COLOMI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,34,34
COLPA BELGICA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,6,6
COLQUECHACA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,29,29
COLQUENCHA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,10,10
COLQUIRI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,10,10
COMARAPA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,30,30
COMBAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,2,2
CONCEPCION,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,27,27
COPACABANA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,10,10
CORIPATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,11,11
CORO CORO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,9,9
COROICO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,10,10
CORQUE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,8,8
COTAGAITA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,28,28
COTOCA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,119,119
CUATRO CAÑADAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,22,22
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,2,2
CUEVO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,5,5
CULPINA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,18,18
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,5,5
CURVA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,5,5
DESAGUADERO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,5,5
EL ALTO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,1154,1154
EL CHORO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,1,1
EL PUENTE(STC),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,38,38
EL PUENTE(TJA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,7,7
EL TORNO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,128,128
EL VILLAR,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,6,6
ENTRE RIOS TRJ,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,18,18
ENTRE RIOS CBBA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,39,39
ESCOMA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,8,8
EUCALIPTUS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,8,8
EUREKA (SANTOS MERCADO),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,6,6
EXALTACION,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,5,5
FERNANDEZ ALONSO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,27,27
FILADELFIA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,17,17
GAIOC JATUN AYLLU YURA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,3,3
GENERAL SAAVEDRA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,22,22
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,15,15
GUANAY,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,27,27
GUAQUI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2023-04-01,4,4
