municipality,group,variable,month,Nacidos muertos,TOTAL
ASCENCION DE GUARAYOS,atencion de partos en servicio,nacidos muertos,2009-08-01,1,1
BERMEJO,atencion de partos en servicio,nacidos muertos,2009-08-01,1,1
CAMARGO,atencion de partos en servicio,nacidos muertos,2009-08-01,3,3
CAMIRI,atencion de partos en servicio,nacidos muertos,2009-08-01,1,1
CARANAVI,atencion de partos en servicio,nacidos muertos,2009-08-01,1,1
CHALLAPATA,atencion de partos en servicio,nacidos muertos,2009-08-01,1,1
CHARAGUA,atencion de partos en servicio,nacidos muertos,2009-08-01,1,1
COCHABAMBA,atencion de partos en servicio,nacidos muertos,2009-08-01,26,26
COLCAPIRHUA,atencion de partos en servicio,nacidos muertos,2009-08-01,1,1
COROICO,atencion de partos en servicio,nacidos muertos,2009-08-01,3,3
EL ALTO,atencion de partos en servicio,nacidos muertos,2009-08-01,19,19
EL TORNO,atencion de partos en servicio,nacidos muertos,2009-08-01,2,2
GUANAY,atencion de partos en servicio,nacidos muertos,2009-08-01,1,1
GUAYARAMERIN,atencion de partos en servicio,nacidos muertos,2009-08-01,1,1
IRUPANA (VILLA DE LANZA),atencion de partos en servicio,nacidos muertos,2009-08-01,1,1
LA PAZ,atencion de partos en servicio,nacidos muertos,2009-08-01,46,46
LLALLAGUA,atencion de partos en servicio,nacidos muertos,2009-08-01,1,1
MONTERO,atencion de partos en servicio,nacidos muertos,2009-08-01,3,3
OCURI,atencion de partos en servicio,nacidos muertos,2009-08-01,1,1
OKINAWA,atencion de partos en servicio,nacidos muertos,2009-08-01,1,1
ORURO,atencion de partos en servicio,nacidos muertos,2009-08-01,5,5
PADILLA,atencion de partos en servicio,nacidos muertos,2009-08-01,2,2
PALOS BLANCOS,atencion de partos en servicio,nacidos muertos,2009-08-01,1,1
PAMPA GRANDE,atencion de partos en servicio,nacidos muertos,2009-08-01,1,1
POJO (CBBA),atencion de partos en servicio,nacidos muertos,2009-08-01,1,1
POTOSI,atencion de partos en servicio,nacidos muertos,2009-08-01,8,8
PUERTO ACOSTA,atencion de partos en servicio,nacidos muertos,2009-08-01,2,2
PUERTO SUAREZ,atencion de partos en servicio,nacidos muertos,2009-08-01,1,1
PUERTO VILLARROEL,atencion de partos en servicio,nacidos muertos,2009-08-01,1,1
PUNA,atencion de partos en servicio,nacidos muertos,2009-08-01,1,1
PUNATA,atencion de partos en servicio,nacidos muertos,2009-08-01,4,4
QUILLACOLLO,atencion de partos en servicio,nacidos muertos,2009-08-01,1,1
RAVELO,atencion de partos en servicio,nacidos muertos,2009-08-01,1,1
RIBERALTA,atencion de partos en servicio,nacidos muertos,2009-08-01,3,3
ROBORE,atencion de partos en servicio,nacidos muertos,2009-08-01,3,3
SACABA,atencion de partos en servicio,nacidos muertos,2009-08-01,1,1
SAN AGUSTIN,atencion de partos en servicio,nacidos muertos,2009-08-01,1,1
SAN CARLOS,atencion de partos en servicio,nacidos muertos,2009-08-01,4,4
SAN IGNACIO DE VELASCO,atencion de partos en servicio,nacidos muertos,2009-08-01,2,2
SAN JULIAN,atencion de partos en servicio,nacidos muertos,2009-08-01,4,4
SAN LUCAS,atencion de partos en servicio,nacidos muertos,2009-08-01,1,1
SAN RAMON,atencion de partos en servicio,nacidos muertos,2009-08-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicio,nacidos muertos,2009-08-01,22,22
SUCRE,atencion de partos en servicio,nacidos muertos,2009-08-01,8,8
TARIJA,atencion de partos en servicio,nacidos muertos,2009-08-01,4,4
TARVITA,atencion de partos en servicio,nacidos muertos,2009-08-01,1,1
TOTORA(CBBA),atencion de partos en servicio,nacidos muertos,2009-08-01,2,2
VALLEGRANDE,atencion de partos en servicio,nacidos muertos,2009-08-01,2,2
VILLA MONTES,atencion de partos en servicio,nacidos muertos,2009-08-01,1,1
YACUIBA,atencion de partos en servicio,nacidos muertos,2009-08-01,1,1
ALALAY,atencion de partos en servicio,nacidos muertos,2009-09-01,1,1
BAURES,atencion de partos en servicio,nacidos muertos,2009-09-01,1,1
CAJUATA,atencion de partos en servicio,nacidos muertos,2009-09-01,1,1
CAMARGO,atencion de partos en servicio,nacidos muertos,2009-09-01,2,2
CAMIRI,atencion de partos en servicio,nacidos muertos,2009-09-01,2,2
CARANAVI,atencion de partos en servicio,nacidos muertos,2009-09-01,2,2
COBIJA,atencion de partos en servicio,nacidos muertos,2009-09-01,3,3
COCHABAMBA,atencion de partos en servicio,nacidos muertos,2009-09-01,13,13
CONCEPCION,atencion de partos en servicio,nacidos muertos,2009-09-01,1,1
COROICO,atencion de partos en servicio,nacidos muertos,2009-09-01,2,2
CULPINA,atencion de partos en servicio,nacidos muertos,2009-09-01,2,2
EL ALTO,atencion de partos en servicio,nacidos muertos,2009-09-01,17,17
HUANUNI,atencion de partos en servicio,nacidos muertos,2009-09-01,1,1
LA GUARDIA,atencion de partos en servicio,nacidos muertos,2009-09-01,1,1
LA PAZ,atencion de partos en servicio,nacidos muertos,2009-09-01,31,31
LLALLAGUA,atencion de partos en servicio,nacidos muertos,2009-09-01,1,1
MINEROS,atencion de partos en servicio,nacidos muertos,2009-09-01,1,1
MIZQUE,atencion de partos en servicio,nacidos muertos,2009-09-01,1,1
MONTERO,atencion de partos en servicio,nacidos muertos,2009-09-01,10,10
MOROCHATA,atencion de partos en servicio,nacidos muertos,2009-09-01,1,1
OCURI,atencion de partos en servicio,nacidos muertos,2009-09-01,1,1
ORURO,atencion de partos en servicio,nacidos muertos,2009-09-01,17,17
PORTACHUELO,atencion de partos en servicio,nacidos muertos,2009-09-01,1,1
POTOSI,atencion de partos en servicio,nacidos muertos,2009-09-01,8,8
PUERTO SUAREZ,atencion de partos en servicio,nacidos muertos,2009-09-01,1,1
PUERTO VILLARROEL,atencion de partos en servicio,nacidos muertos,2009-09-01,3,3
PUNA,atencion de partos en servicio,nacidos muertos,2009-09-01,2,2
PUNATA,atencion de partos en servicio,nacidos muertos,2009-09-01,2,2
SACACA,atencion de partos en servicio,nacidos muertos,2009-09-01,1,1
SAN BUENA VENTURA,atencion de partos en servicio,nacidos muertos,2009-09-01,1,1
SAN CARLOS,atencion de partos en servicio,nacidos muertos,2009-09-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicio,nacidos muertos,2009-09-01,1,1
SAN JOSE DE CHIQUITOS,atencion de partos en servicio,nacidos muertos,2009-09-01,1,1
SAN JUAN DE YAPACANI,atencion de partos en servicio,nacidos muertos,2009-09-01,5,5
SAN JULIAN,atencion de partos en servicio,nacidos muertos,2009-09-01,2,2
SAN LUCAS,atencion de partos en servicio,nacidos muertos,2009-09-01,1,1
SAN RAMON,atencion de partos en servicio,nacidos muertos,2009-09-01,1,1
SANTA ANA,atencion de partos en servicio,nacidos muertos,2009-09-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicio,nacidos muertos,2009-09-01,18,18
SUCRE,atencion de partos en servicio,nacidos muertos,2009-09-01,11,11
TARABUCO,atencion de partos en servicio,nacidos muertos,2009-09-01,1,1
TARIJA,atencion de partos en servicio,nacidos muertos,2009-09-01,1,1
TARVITA,atencion de partos en servicio,nacidos muertos,2009-09-01,1,1
TRINIDAD,atencion de partos en servicio,nacidos muertos,2009-09-01,2,2
VALLEGRANDE,atencion de partos en servicio,nacidos muertos,2009-09-01,1,1
VILA VILA,atencion de partos en servicio,nacidos muertos,2009-09-01,1,1
VILLA MONTES,atencion de partos en servicio,nacidos muertos,2009-09-01,1,1
VILLA TUNARI,atencion de partos en servicio,nacidos muertos,2009-09-01,2,2
VILLAZON,atencion de partos en servicio,nacidos muertos,2009-09-01,1,1
YACUIBA,atencion de partos en servicio,nacidos muertos,2009-09-01,1,1
BERMEJO,atencion de partos en servicio,nacidos muertos,2009-10-01,1,1
BETANZOS,atencion de partos en servicio,nacidos muertos,2009-10-01,1,1
CAMARGO,atencion de partos en servicio,nacidos muertos,2009-10-01,1,1
CARANAVI,atencion de partos en servicio,nacidos muertos,2009-10-01,1,1
CHALLAPATA,atencion de partos en servicio,nacidos muertos,2009-10-01,3,3
COBIJA,atencion de partos en servicio,nacidos muertos,2009-10-01,1,1
COCHABAMBA,atencion de partos en servicio,nacidos muertos,2009-10-01,23,23
CULPINA,atencion de partos en servicio,nacidos muertos,2009-10-01,1,1
EL ALTO,atencion de partos en servicio,nacidos muertos,2009-10-01,21,21
ENTRE RIOS,atencion de partos en servicio,nacidos muertos,2009-10-01,1,1
GUAYARAMERIN,atencion de partos en servicio,nacidos muertos,2009-10-01,1,1
HUANUNI,atencion de partos en servicio,nacidos muertos,2009-10-01,1,1
INCAHUASI,atencion de partos en servicio,nacidos muertos,2009-10-01,1,1
LA ASUNTA,atencion de partos en servicio,nacidos muertos,2009-10-01,1,1
LA PAZ,atencion de partos en servicio,nacidos muertos,2009-10-01,24,24
LLALLAGUA,atencion de partos en servicio,nacidos muertos,2009-10-01,2,2
MONTERO,atencion de partos en servicio,nacidos muertos,2009-10-01,3,3
ORURO,atencion de partos en servicio,nacidos muertos,2009-10-01,15,15
PADILLA,atencion de partos en servicio,nacidos muertos,2009-10-01,1,1
PATACAMAYA,atencion de partos en servicio,nacidos muertos,2009-10-01,1,1
PORCO,atencion de partos en servicio,nacidos muertos,2009-10-01,1,1
PORTACHUELO,atencion de partos en servicio,nacidos muertos,2009-10-01,1,1
POTOSI,atencion de partos en servicio,nacidos muertos,2009-10-01,4,4
PUERTO ACOSTA,atencion de partos en servicio,nacidos muertos,2009-10-01,1,1
PUERTO RICO,atencion de partos en servicio,nacidos muertos,2009-10-01,1,1
PUERTO SUAREZ,atencion de partos en servicio,nacidos muertos,2009-10-01,1,1
PUERTO VILLARROEL,atencion de partos en servicio,nacidos muertos,2009-10-01,1,1
PUNATA,atencion de partos en servicio,nacidos muertos,2009-10-01,1,1
QUILLACOLLO,atencion de partos en servicio,nacidos muertos,2009-10-01,1,1
RIBERALTA,atencion de partos en servicio,nacidos muertos,2009-10-01,2,2
SACABA,atencion de partos en servicio,nacidos muertos,2009-10-01,1,1
SACACA,atencion de partos en servicio,nacidos muertos,2009-10-01,1,1
SAN BUENA VENTURA,atencion de partos en servicio,nacidos muertos,2009-10-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicio,nacidos muertos,2009-10-01,3,3
SAN JAVIER(STC),atencion de partos en servicio,nacidos muertos,2009-10-01,1,1
SAN JOSE DE CHIQUITOS,atencion de partos en servicio,nacidos muertos,2009-10-01,1,1
SAN LUCAS,atencion de partos en servicio,nacidos muertos,2009-10-01,1,1
SAN RAMON,atencion de partos en servicio,nacidos muertos,2009-10-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicio,nacidos muertos,2009-10-01,16,16
SUCRE,atencion de partos en servicio,nacidos muertos,2009-10-01,14,14
TARIJA,atencion de partos en servicio,nacidos muertos,2009-10-01,3,3
TINGUIPAYA,atencion de partos en servicio,nacidos muertos,2009-10-01,1,1
TIQUIPAYA,atencion de partos en servicio,nacidos muertos,2009-10-01,1,1
TIRAQUE (CBBA),atencion de partos en servicio,nacidos muertos,2009-10-01,1,1
TOTORA(ORR),atencion de partos en servicio,nacidos muertos,2009-10-01,2,2
TRINIDAD,atencion de partos en servicio,nacidos muertos,2009-10-01,3,3
URIONDO (A. CONCEPCION),atencion de partos en servicio,nacidos muertos,2009-10-01,1,1
UYUNI,atencion de partos en servicio,nacidos muertos,2009-10-01,1,1
VILLA MONTES,atencion de partos en servicio,nacidos muertos,2009-10-01,2,2
VILLA TUNARI,atencion de partos en servicio,nacidos muertos,2009-10-01,2,2
VILLAZON,atencion de partos en servicio,nacidos muertos,2009-10-01,2,2
VITICHI,atencion de partos en servicio,nacidos muertos,2009-10-01,5,5
YACUIBA,atencion de partos en servicio,nacidos muertos,2009-10-01,1,1
ACHACACHI,atencion de partos en servicio,nacidos muertos,2009-11-01,1,1
AIQUILE,atencion de partos en servicio,nacidos muertos,2009-11-01,2,2
AZURDUY,atencion de partos en servicio,nacidos muertos,2009-11-01,1,1
BETANZOS,atencion de partos en servicio,nacidos muertos,2009-11-01,1,1
CAMARGO,atencion de partos en servicio,nacidos muertos,2009-11-01,1,1
CAMIRI,atencion de partos en servicio,nacidos muertos,2009-11-01,1,1
CHARAGUA,atencion de partos en servicio,nacidos muertos,2009-11-01,2,2
CHUMA,atencion de partos en servicio,nacidos muertos,2009-11-01,1,1
COBIJA,atencion de partos en servicio,nacidos muertos,2009-11-01,1,1
COCHABAMBA,atencion de partos en servicio,nacidos muertos,2009-11-01,24,24
CONCEPCION,atencion de partos en servicio,nacidos muertos,2009-11-01,1,1
COROICO,atencion de partos en servicio,nacidos muertos,2009-11-01,3,3
COTOCA,atencion de partos en servicio,nacidos muertos,2009-11-01,1,1
EL ALTO,atencion de partos en servicio,nacidos muertos,2009-11-01,31,31
EL TORNO,atencion de partos en servicio,nacidos muertos,2009-11-01,1,1
ENTRE RIOS,atencion de partos en servicio,nacidos muertos,2009-11-01,2,2
GUAYARAMERIN,atencion de partos en servicio,nacidos muertos,2009-11-01,1,1
GUTIERREZ,atencion de partos en servicio,nacidos muertos,2009-11-01,1,1
INCAHUASI,atencion de partos en servicio,nacidos muertos,2009-11-01,1,1
LA PAZ,atencion de partos en servicio,nacidos muertos,2009-11-01,26,26
LLALLAGUA,atencion de partos en servicio,nacidos muertos,2009-11-01,1,1
MAIRANA,atencion de partos en servicio,nacidos muertos,2009-11-01,1,1
MONTERO,atencion de partos en servicio,nacidos muertos,2009-11-01,4,4
OCURI,atencion de partos en servicio,nacidos muertos,2009-11-01,1,1
ORURO,atencion de partos en servicio,nacidos muertos,2009-11-01,17,17
PAMPA GRANDE,atencion de partos en servicio,nacidos muertos,2009-11-01,1,1
POTOSI,atencion de partos en servicio,nacidos muertos,2009-11-01,5,5
PUNATA,atencion de partos en servicio,nacidos muertos,2009-11-01,1,1
QUILLACOLLO,atencion de partos en servicio,nacidos muertos,2009-11-01,4,4
RAVELO,atencion de partos en servicio,nacidos muertos,2009-11-01,1,1
SACABA,atencion de partos en servicio,nacidos muertos,2009-11-01,1,1
SAN BUENA VENTURA,atencion de partos en servicio,nacidos muertos,2009-11-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicio,nacidos muertos,2009-11-01,4,4
SAN JULIAN,atencion de partos en servicio,nacidos muertos,2009-11-01,1,1
SAN LUCAS,atencion de partos en servicio,nacidos muertos,2009-11-01,1,1
SAN RAMON,atencion de partos en servicio,nacidos muertos,2009-11-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicio,nacidos muertos,2009-11-01,29,29
SANTA ROSA,atencion de partos en servicio,nacidos muertos,2009-11-01,1,1
SUCRE,atencion de partos en servicio,nacidos muertos,2009-11-01,10,10
TARIJA,atencion de partos en servicio,nacidos muertos,2009-11-01,6,6
TINGUIPAYA,atencion de partos en servicio,nacidos muertos,2009-11-01,1,1
TRINIDAD,atencion de partos en servicio,nacidos muertos,2009-11-01,3,3
UYUNI,atencion de partos en servicio,nacidos muertos,2009-11-01,1,1
VILLA TUNARI,atencion de partos en servicio,nacidos muertos,2009-11-01,2,2
VILLAZON,atencion de partos en servicio,nacidos muertos,2009-11-01,1,1
YACUIBA,atencion de partos en servicio,nacidos muertos,2009-11-01,1,1
ARANI,atencion de partos en servicio,nacidos muertos,2009-12-01,1,1
CARACOLLO,atencion de partos en servicio,nacidos muertos,2009-12-01,1,1
CARANAVI,atencion de partos en servicio,nacidos muertos,2009-12-01,3,3
CHARAGUA,atencion de partos en servicio,nacidos muertos,2009-12-01,1,1
COBIJA,atencion de partos en servicio,nacidos muertos,2009-12-01,1,1
COCHABAMBA,atencion de partos en servicio,nacidos muertos,2009-12-01,21,21
CONCEPCION,atencion de partos en servicio,nacidos muertos,2009-12-01,2,2
COTOCA,atencion de partos en servicio,nacidos muertos,2009-12-01,1,1
CUATRO CAÑADAS,atencion de partos en servicio,nacidos muertos,2009-12-01,1,1
CULPINA,atencion de partos en servicio,nacidos muertos,2009-12-01,1,1
EL ALTO,atencion de partos en servicio,nacidos muertos,2009-12-01,31,31
GUAYARAMERIN,atencion de partos en servicio,nacidos muertos,2009-12-01,1,1
HUANUNI,atencion de partos en servicio,nacidos muertos,2009-12-01,1,1
LA PAZ,atencion de partos en servicio,nacidos muertos,2009-12-01,16,16
LLALLAGUA,atencion de partos en servicio,nacidos muertos,2009-12-01,2,2
MAGDALENA,atencion de partos en servicio,nacidos muertos,2009-12-01,1,1
MONTEAGUDO,atencion de partos en servicio,nacidos muertos,2009-12-01,3,3
MONTERO,atencion de partos en servicio,nacidos muertos,2009-12-01,3,3
OCURI,atencion de partos en servicio,nacidos muertos,2009-12-01,1,1
ORURO,atencion de partos en servicio,nacidos muertos,2009-12-01,22,22
PAPEL PAMPA,atencion de partos en servicio,nacidos muertos,2009-12-01,1,1
PATACAMAYA,atencion de partos en servicio,nacidos muertos,2009-12-01,2,2
POTOSI,atencion de partos en servicio,nacidos muertos,2009-12-01,6,6
PUNA,atencion de partos en servicio,nacidos muertos,2009-12-01,1,1
RIBERALTA,atencion de partos en servicio,nacidos muertos,2009-12-01,1,1
SACABA,atencion de partos en servicio,nacidos muertos,2009-12-01,4,4
SAN BORJA,atencion de partos en servicio,nacidos muertos,2009-12-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicio,nacidos muertos,2009-12-01,2,2
SAN JAVIER(STC),atencion de partos en servicio,nacidos muertos,2009-12-01,1,1
SAN JULIAN,atencion de partos en servicio,nacidos muertos,2009-12-01,2,2
SAN RAMON,atencion de partos en servicio,nacidos muertos,2009-12-01,1,1
SANTA ANA,atencion de partos en servicio,nacidos muertos,2009-12-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicio,nacidos muertos,2009-12-01,23,23
SUCRE,atencion de partos en servicio,nacidos muertos,2009-12-01,9,9
TARABUCO,atencion de partos en servicio,nacidos muertos,2009-12-01,2,2
TARIJA,atencion de partos en servicio,nacidos muertos,2009-12-01,1,1
TRINIDAD,atencion de partos en servicio,nacidos muertos,2009-12-01,1,1
TUPIZA,atencion de partos en servicio,nacidos muertos,2009-12-01,1,1
VILLA MONTES,atencion de partos en servicio,nacidos muertos,2009-12-01,1,1
VILLA TUNARI,atencion de partos en servicio,nacidos muertos,2009-12-01,2,2
VILLAZON,atencion de partos en servicio,nacidos muertos,2009-12-01,1,1
WARNES,atencion de partos en servicio,nacidos muertos,2009-12-01,2,2
YACUIBA,atencion de partos en servicio,nacidos muertos,2009-12-01,2,2
