municipality,group,variable,month,Mujeres con primer control post parto,TOTAL
CORO CORO,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,14,14
COROICO,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,8,8
CORQUE,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,7,7
COTAGAITA,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,25,25
COTOCA,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,49,49
CUATRO CAÑADAS,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,8,8
CULPINA,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,27,27
CURAHUARA DE CARANGAS,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,7,7
CURVA,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,4,4
DESAGUADERO,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,6,6
EL ALTO,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,738,738
EL CHORO,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,9,9
EL PUENTE(STC),atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,13,13
EL PUENTE(TJA),atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,9,9
EL TORNO,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,36,36
EL VILLAR,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,8,8
ENTRE RIOS,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,33,33
ENTRE RIOS,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,23,23
EUCALIPTUS,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,12,12
EUREKA (SANTOS MERCADO),atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,3,3
FERNANDEZ ALONSO,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,20,20
FILADELFIA,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,2,2
GENERAL SAAVEDRA,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,10,10
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,9,9
GUANAY,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,19,19
GUAQUI,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,6,6
GUAYARAMERIN,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,64,64
GUTIERREZ,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,7,7
HUACARETA,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,8,8
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,1,1
HUACHACALLA,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,2,2
HUANUNI,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,22,22
HUARACAJE,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,3,3
HUAYLLAMARCA,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,3,3
ICHOCA,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,3,3
ICLA,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,6,6
INCAHUASI,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,43,43
INGAVI (HUMAITA),atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,2,2
INQUISIVI,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,16,16
IRUPANA (VILLA DE LANZA),atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,9,9
IXIAMAS,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,9,9
JESUS DE MACHACA,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,17,17
LA ASUNTA,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,33,33
LA GUARDIA,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,84,84
LA PAZ,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,1273,1273
LAGUNILLAS,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,6,6
LAJA,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,11,11
LAS CARRERAS,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,4,4
LLALLAGUA,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,43,43
LORETO,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,7,7
LURIBAY,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,6,6
MACHACAMARCA,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,2,2
MACHARETI,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,4,4
MAGDALENA,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,25,25
MAIRANA,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,11,11
MALLA,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,1,1
MAPIRI,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,18,18
MECAPACA,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,7,7
MINEROS,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,19,19
MIZQUE,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,38,38
MOCOMOCO,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,18,18
MOJINETE,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,1,1
MOJOCOYA,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,11,11
MONTEAGUDO,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,56,56
MONTERO,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,93,93
MORO MORO,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,1,1
MOROCHATA,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,36,36
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,4,4
NUEVO MANOA (NUEVA ESPERANZA),atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,1,1
OCURI,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,39,39
OKINAWA,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,17,17
OMEREQUE,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,6,6
ORURO,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,689,689
PADCAYA,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,22,22
PADILLA,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,15,15
PAILON,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,14,14
PALCA,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,7,7
PALOS BLANCOS,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,42,42
PAMPA AULLAGAS,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,5,5
PAMPA GRANDE,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,7,7
PAPEL PAMPA,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,3,3
PATACAMAYA,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,20,20
PAZÑA,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,8,8
PELECHUCO,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,8,8
POCOATA,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,31,31
POCONA,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,17,17
POJO (CBBA),atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,18,18
PORCO,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,19,19
POROMA,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,34,34
PORONGO,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,16,16
PORTACHUELO,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,22,22
PORVENIR,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,3,3
POSTRER VALLE,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,2,2
POTOSI,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,346,346
PRESTO,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,18,18
PUCARA,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,2,2
PUCARANI,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,56,56
PUERTO ACOSTA,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,23,23
PUERTO CARABUCO,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,20,20
PUERTO GONZALO MORENO,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,10,10
PUERTO PEREZ,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,4,4
PUERTO QUIJARRO,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,15,15
PUERTO RICO,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,5,5
PUERTO SUAREZ,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,26,26
PUERTO VILLARROEL,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,72,72
PUNA,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,46,46
PUNATA,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,44,44
QUIABAYA,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,5,5
QUILLACOLLO,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,110,110
QUIME,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,5,5
QUIRUSILLAS,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,1,1
RAVELO,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,37,37
RIBERALTA,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,3,3
ROBORE,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,7,7
RURRENABAQUE,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,6,6
SABAYA,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,3,3
SACABA,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,176,176
SACABAMBA,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,7,7
SACACA,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,44,44
SAIPINA,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,6,6
SALINAS DE GARCI MENDOZA,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,12,12
SAMAIPATA,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,10,10
SAN AGUSTIN,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,1,1
SAN ANDRES,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,9,9
SAN ANDRES DE MACHACA,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,2,2
SAN ANTONIO DE ESMORUCO,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,1,1
SAN ANTONIO DE LOMERIO,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,5,5
SAN BENITO,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,11,11
SAN BORJA,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,46,46
SAN BUENA VENTURA,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,19,19
SAN CARLOS,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,9,9
SAN IGNACIO,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,29,29
SAN IGNACIO DE VELASCO,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,77,77
SAN JAVIER(BNI),atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,3,3
SAN JAVIER(STC),atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,16,16
SAN JOAQUIN,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,5,5
SAN JOSE DE CHIQUITOS,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,20,20
SAN JUAN DE YAPACANI,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,10,10
SAN JULIAN,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,20,20
SAN LORENZO(PND),atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,2,2
SAN LORENZO(TJA),atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,14,14
SAN LUCAS,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,66,66
SAN MATIAS,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,19,19
SAN MIGUEL DE VELASCO,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,4,4
SAN PABLO DE LIPEZ,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,7,7
SAN PEDRO,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,9,9
SAN PEDRO DE BUENA VISTA,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,11,11
SAN PEDRO DE CURAHUARA,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,2,2
SAN RAFAEL,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,7,7
SAN RAMON,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,23,23
SAN RAMON,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,7,7
SANTA ANA,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,21,21
SANTA CRUZ DE LA SIERRA,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,933,933
SANTA ROSA,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,9,9
SANTA ROSA DEL SARA,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,11,11
SANTIAGO DE CALLAPA,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,5,5
SANTIAGO DE HUARI,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,12,12
SANTIAGO DE MACHACA,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,4,4
SANTIVAÑES,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,6,6
SANTUARIO DE QUILLACAS,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,10,10
SAPAHAQUI,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,3,3
SENA,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,15,15
SICA SICA (VILLA AROMA),atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,21,21
SICAYA,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,5,5
SIPE SIPE,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,33,33
SOPACHUY,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,16,16
SORACACHI,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,13,13
SORATA,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,20,20
SUCRE,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,237,237
TACACHI,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,4,4
TACACOMA,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,4,4
TACOBAMBA,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,18,18
TACOPAYA,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,15,15
TAPACARI,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,41,41
TARABUCO,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,47,47
TARACO,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,6,6
TARIJA,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,189,189
TARVITA,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,17,17
TEOPONTE,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,12,12
TIAWANACU,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,19,19
TINGUIPAYA,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,29,29
TIPUANI,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,21,21
TIQUIPAYA,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,52,52
TIRAQUE (CBBA),atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,42,42
TITO YUPANQUI (PARQUIPUJIO),atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,1,1
TOCO,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,1,1
TOLATA,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,6,6
TOLEDO,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,7,7
TOMAVE,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,8,8
TOMINA,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,7,7
TORO TORO,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,14,14
TOTORA(CBBA),atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,5,5
TOTORA(ORR),atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,4,4
TRINIDAD,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,64,64
TUPIZA,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,56,56
TURCO,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,5,5
UMALA,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,16,16
UNCIA,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,33,33
URIONDO (A. CONCEPCION),atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,15,15
URUBICHA,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,9,9
UYUNI,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,25,25
VACAS,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,12,12
VALLEGRANDE,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,28,28
VIACHA,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,51,51
VILA VILA,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,4,4
VILLA MONTES,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,39,39
VILLA NUEVA (LOMA ALTA),atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,1,1
VILLA RIVERO,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,6,6
VILLA SERRANO,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,19,19
VILLA TUNARI,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,79,79
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,5,5
VILLAZON,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,64,64
VINTO,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,31,31
VITICHI,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,15,15
WALDO BALLIVIAN,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,3,3
WARNES,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,36,36
YACO,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,8,8
YACUIBA,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,110,110
YAMPARAEZ,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,14,14
YANACACHI,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,9,9
YAPACANI,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,70,70
YOCALLA,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,5,5
YOTALA,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,19,19
YUNCHARA,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,10,10
ZUDAÑEZ,atencion de partos en servicio,mujeres con primer control post parto,2009-11-01,16,16
ACACIO,atencion de partos en servicio,mujeres con primer control post parto,2009-12-01,6,6
ACHACACHI,atencion de partos en servicio,mujeres con primer control post parto,2009-12-01,61,61
ACHOCALLA,atencion de partos en servicio,mujeres con primer control post parto,2009-12-01,1,1
AIQUILE,atencion de partos en servicio,mujeres con primer control post parto,2009-12-01,14,14
ALALAY,atencion de partos en servicio,mujeres con primer control post parto,2009-12-01,6,6
ALCALA,atencion de partos en servicio,mujeres con primer control post parto,2009-12-01,5,5
ANCORAIMES,atencion de partos en servicio,mujeres con primer control post parto,2009-12-01,16,16
ANDAMARCA,atencion de partos en servicio,mujeres con primer control post parto,2009-12-01,4,4
ANTEQUERA,atencion de partos en servicio,mujeres con primer control post parto,2009-12-01,5,5
ANZALDO,atencion de partos en servicio,mujeres con primer control post parto,2009-12-01,9,9
APOLO,atencion de partos en servicio,mujeres con primer control post parto,2009-12-01,16,16
ARAMPAMPA,atencion de partos en servicio,mujeres con primer control post parto,2009-12-01,7,7
ARANI,atencion de partos en servicio,mujeres con primer control post parto,2009-12-01,10,10
ARBIETO,atencion de partos en servicio,mujeres con primer control post parto,2009-12-01,7,7
ARQUE,atencion de partos en servicio,mujeres con primer control post parto,2009-12-01,20,20
ASCENCION DE GUARAYOS,atencion de partos en servicio,mujeres con primer control post parto,2009-12-01,45,45
ATOCHA,atencion de partos en servicio,mujeres con primer control post parto,2009-12-01,3,3
AUCAPATA,atencion de partos en servicio,mujeres con primer control post parto,2009-12-01,1,1
AYATA,atencion de partos en servicio,mujeres con primer control post parto,2009-12-01,12,12
AYO AYO,atencion de partos en servicio,mujeres con primer control post parto,2009-12-01,5,5
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicio,mujeres con primer control post parto,2009-12-01,27,27
AZURDUY,atencion de partos en servicio,mujeres con primer control post parto,2009-12-01,14,14
BATALLAS,atencion de partos en servicio,mujeres con primer control post parto,2009-12-01,7,7
BAURES,atencion de partos en servicio,mujeres con primer control post parto,2009-12-01,4,4
BELEN DE ANDAMARCA,atencion de partos en servicio,mujeres con primer control post parto,2009-12-01,2,2
BERMEJO,atencion de partos en servicio,mujeres con primer control post parto,2009-12-01,4,4
BETANZOS,atencion de partos en servicio,mujeres con primer control post parto,2009-12-01,33,33
BOLIVAR,atencion de partos en servicio,mujeres con primer control post parto,2009-12-01,15,15
BOYUIBE,atencion de partos en servicio,mujeres con primer control post parto,2009-12-01,3,3
BUENA VISTA,atencion de partos en servicio,mujeres con primer control post parto,2009-12-01,12,12
CABEZAS,atencion de partos en servicio,mujeres con primer control post parto,2009-12-01,10,10
CAIROMA,atencion de partos en servicio,mujeres con primer control post parto,2009-12-01,12,12
"CAIZA ""D""",atencion de partos en servicio,mujeres con primer control post parto,2009-12-01,9,9
CAJUATA,atencion de partos en servicio,mujeres con primer control post parto,2009-12-01,11,11
CALACOTO,atencion de partos en servicio,mujeres con primer control post parto,2009-12-01,2,2
CALAMARCA,atencion de partos en servicio,mujeres con primer control post parto,2009-12-01,16,16
CAMARGO,atencion de partos en servicio,mujeres con primer control post parto,2009-12-01,27,27
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicio,mujeres con primer control post parto,2009-12-01,1,1
CAMIRI,atencion de partos en servicio,mujeres con primer control post parto,2009-12-01,23,23
CAPINOTA,atencion de partos en servicio,mujeres con primer control post parto,2009-12-01,24,24
CAQUIAVIRI,atencion de partos en servicio,mujeres con primer control post parto,2009-12-01,8,8
CARACOLLO,atencion de partos en servicio,mujeres con primer control post parto,2009-12-01,30,30
CARANAVI,atencion de partos en servicio,mujeres con primer control post parto,2009-12-01,50,50
CARAPARI,atencion de partos en servicio,mujeres con primer control post parto,2009-12-01,12,12
CARIPUYO,atencion de partos en servicio,mujeres con primer control post parto,2009-12-01,11,11
CATACORA,atencion de partos en servicio,mujeres con primer control post parto,2009-12-01,1,1
CHALLAPATA,atencion de partos en servicio,mujeres con primer control post parto,2009-12-01,38,38
CHAQUI,atencion de partos en servicio,mujeres con primer control post parto,2009-12-01,9,9
CHARAGUA,atencion de partos en servicio,mujeres con primer control post parto,2009-12-01,30,30
CHARAÑA,atencion de partos en servicio,mujeres con primer control post parto,2009-12-01,1,1
CHAYANTA,atencion de partos en servicio,mujeres con primer control post parto,2009-12-01,29,29
CHIMORE,atencion de partos en servicio,mujeres con primer control post parto,2009-12-01,21,21
CHIPAYA,atencion de partos en servicio,mujeres con primer control post parto,2009-12-01,2,2
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicio,mujeres con primer control post parto,2009-12-01,10,10
CHUMA,atencion de partos en servicio,mujeres con primer control post parto,2009-12-01,10,10
CLIZA,atencion de partos en servicio,mujeres con primer control post parto,2009-12-01,19,19
COBIJA,atencion de partos en servicio,mujeres con primer control post parto,2009-12-01,51,51
COCHABAMBA,atencion de partos en servicio,mujeres con primer control post parto,2009-12-01,652,652
COIPASA,atencion de partos en servicio,mujeres con primer control post parto,2009-12-01,2,2
COLCAPIRHUA,atencion de partos en servicio,mujeres con primer control post parto,2009-12-01,96,96
"COLCHA ""K""",atencion de partos en servicio,mujeres con primer control post parto,2009-12-01,2,2
COLLANA,atencion de partos en servicio,mujeres con primer control post parto,2009-12-01,1,1
COLOMI,atencion de partos en servicio,mujeres con primer control post parto,2009-12-01,16,16
COLPA BELGICA,atencion de partos en servicio,mujeres con primer control post parto,2009-12-01,5,5
COLQUECHACA,atencion de partos en servicio,mujeres con primer control post parto,2009-12-01,48,48
COLQUENCHA,atencion de partos en servicio,mujeres con primer control post parto,2009-12-01,10,10
COLQUIRI,atencion de partos en servicio,mujeres con primer control post parto,2009-12-01,23,23
COMANCHE,atencion de partos en servicio,mujeres con primer control post parto,2009-12-01,2,2
COMARAPA,atencion de partos en servicio,mujeres con primer control post parto,2009-12-01,12,12
COMBAYA,atencion de partos en servicio,mujeres con primer control post parto,2009-12-01,4,4
CONCEPCION,atencion de partos en servicio,mujeres con primer control post parto,2009-12-01,6,6
COPACABANA,atencion de partos en servicio,mujeres con primer control post parto,2009-12-01,12,12
CORIPATA,atencion de partos en servicio,mujeres con primer control post parto,2009-12-01,21,21
CORO CORO,atencion de partos en servicio,mujeres con primer control post parto,2009-12-01,10,10
COROICO,atencion de partos en servicio,mujeres con primer control post parto,2009-12-01,17,17
CORQUE,atencion de partos en servicio,mujeres con primer control post parto,2009-12-01,3,3
COTAGAITA,atencion de partos en servicio,mujeres con primer control post parto,2009-12-01,13,13
COTOCA,atencion de partos en servicio,mujeres con primer control post parto,2009-12-01,49,49
CUATRO CAÑADAS,atencion de partos en servicio,mujeres con primer control post parto,2009-12-01,2,2
CUEVO,atencion de partos en servicio,mujeres con primer control post parto,2009-12-01,4,4
CULPINA,atencion de partos en servicio,mujeres con primer control post parto,2009-12-01,20,20
CURAHUARA DE CARANGAS,atencion de partos en servicio,mujeres con primer control post parto,2009-12-01,1,1
DESAGUADERO,atencion de partos en servicio,mujeres con primer control post parto,2009-12-01,6,6
EL ALTO,atencion de partos en servicio,mujeres con primer control post parto,2009-12-01,713,713
EL CHORO,atencion de partos en servicio,mujeres con primer control post parto,2009-12-01,4,4
EL PUENTE(STC),atencion de partos en servicio,mujeres con primer control post parto,2009-12-01,17,17
EL PUENTE(TJA),atencion de partos en servicio,mujeres con primer control post parto,2009-12-01,15,15
EL TORNO,atencion de partos en servicio,mujeres con primer control post parto,2009-12-01,37,37
EL VILLAR,atencion de partos en servicio,mujeres con primer control post parto,2009-12-01,1,1
ENTRE RIOS,atencion de partos en servicio,mujeres con primer control post parto,2009-12-01,15,15
ENTRE RIOS,atencion de partos en servicio,mujeres con primer control post parto,2009-12-01,16,16
EUCALIPTUS,atencion de partos en servicio,mujeres con primer control post parto,2009-12-01,6,6
EUREKA (SANTOS MERCADO),atencion de partos en servicio,mujeres con primer control post parto,2009-12-01,3,3
EXALTACION,atencion de partos en servicio,mujeres con primer control post parto,2009-12-01,21,21
FERNANDEZ ALONSO,atencion de partos en servicio,mujeres con primer control post parto,2009-12-01,7,7
FILADELFIA,atencion de partos en servicio,mujeres con primer control post parto,2009-12-01,6,6
GENERAL SAAVEDRA,atencion de partos en servicio,mujeres con primer control post parto,2009-12-01,5,5
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicio,mujeres con primer control post parto,2009-12-01,12,12
