municipality,group,variable,month,RN con alojamiento conjunto,TOTAL
PADILLA,atencion de partos en servicios,rn con alojamiento conjunto,2020-05-01,12,12
PAILON,atencion de partos en servicios,rn con alojamiento conjunto,2020-05-01,40,40
PAMPA GRANDE,atencion de partos en servicios,rn con alojamiento conjunto,2020-05-01,7,7
PATACAMAYA,atencion de partos en servicios,rn con alojamiento conjunto,2020-05-01,22,22
PORCO,atencion de partos en servicios,rn con alojamiento conjunto,2020-05-01,5,5
PORONGO,atencion de partos en servicios,rn con alojamiento conjunto,2020-05-01,3,3
PORTACHUELO,atencion de partos en servicios,rn con alojamiento conjunto,2020-05-01,17,17
PORVENIR,atencion de partos en servicios,rn con alojamiento conjunto,2020-05-01,7,7
POTOSI,atencion de partos en servicios,rn con alojamiento conjunto,2020-05-01,330,330
PUERTO QUIJARRO,atencion de partos en servicios,rn con alojamiento conjunto,2020-05-01,19,19
PUERTO RICO,atencion de partos en servicios,rn con alojamiento conjunto,2020-05-01,14,14
PUERTO SUAREZ,atencion de partos en servicios,rn con alojamiento conjunto,2020-05-01,21,21
PUERTO VILLARROEL,atencion de partos en servicios,rn con alojamiento conjunto,2020-05-01,127,127
PUNA,atencion de partos en servicios,rn con alojamiento conjunto,2020-05-01,8,8
PUNATA,atencion de partos en servicios,rn con alojamiento conjunto,2020-05-01,58,58
QUILLACOLLO,atencion de partos en servicios,rn con alojamiento conjunto,2020-05-01,190,190
RAVELO,atencion de partos en servicios,rn con alojamiento conjunto,2020-05-01,12,12
REYES,atencion de partos en servicios,rn con alojamiento conjunto,2020-05-01,21,21
RIBERALTA,atencion de partos en servicios,rn con alojamiento conjunto,2020-05-01,236,236
ROBORE,atencion de partos en servicios,rn con alojamiento conjunto,2020-05-01,28,28
RURRENABAQUE,atencion de partos en servicios,rn con alojamiento conjunto,2020-05-01,43,43
SACABA,atencion de partos en servicios,rn con alojamiento conjunto,2020-05-01,153,153
SACACA,atencion de partos en servicios,rn con alojamiento conjunto,2020-05-01,13,13
SAIPINA,atencion de partos en servicios,rn con alojamiento conjunto,2020-05-01,5,5
SAN ANDRES,atencion de partos en servicios,rn con alojamiento conjunto,2020-05-01,2,2
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,rn con alojamiento conjunto,2020-05-01,9,9
SAN BORJA,atencion de partos en servicios,rn con alojamiento conjunto,2020-05-01,38,38
SAN CARLOS,atencion de partos en servicios,rn con alojamiento conjunto,2020-05-01,6,6
SAN IGNACIO,atencion de partos en servicios,rn con alojamiento conjunto,2020-05-01,25,25
SAN IGNACIO DE VELASCO,atencion de partos en servicios,rn con alojamiento conjunto,2020-05-01,90,90
SAN JAVIER(STC),atencion de partos en servicios,rn con alojamiento conjunto,2020-05-01,23,23
SAN JOAQUIN,atencion de partos en servicios,rn con alojamiento conjunto,2020-05-01,5,5
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,rn con alojamiento conjunto,2020-05-01,35,35
SAN JUAN DE YAPACANI,atencion de partos en servicios,rn con alojamiento conjunto,2020-05-01,3,3
SAN JULIAN,atencion de partos en servicios,rn con alojamiento conjunto,2020-05-01,48,48
SAN LORENZO(PND),atencion de partos en servicios,rn con alojamiento conjunto,2020-05-01,9,9
SAN LORENZO(TJA),atencion de partos en servicios,rn con alojamiento conjunto,2020-05-01,5,5
SAN LUCAS,atencion de partos en servicios,rn con alojamiento conjunto,2020-05-01,24,24
SAN MATIAS,atencion de partos en servicios,rn con alojamiento conjunto,2020-05-01,2,2
SAN MIGUEL DE VELASCO,atencion de partos en servicios,rn con alojamiento conjunto,2020-05-01,14,14
SAN PEDRO,atencion de partos en servicios,rn con alojamiento conjunto,2020-05-01,4,4
SAN RAFAEL,atencion de partos en servicios,rn con alojamiento conjunto,2020-05-01,5,5
SAN RAMON BENI,atencion de partos en servicios,rn con alojamiento conjunto,2020-05-01,11,11
SAN RAMON SCZ,atencion de partos en servicios,rn con alojamiento conjunto,2020-05-01,11,11
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,rn con alojamiento conjunto,2020-05-01,1697,1697
SANTA ROSA,atencion de partos en servicios,rn con alojamiento conjunto,2020-05-01,17,17
SANTA ROSA DEL SARA,atencion de partos en servicios,rn con alojamiento conjunto,2020-05-01,8,8
SENA,atencion de partos en servicios,rn con alojamiento conjunto,2020-05-01,12,12
SIPE SIPE,atencion de partos en servicios,rn con alojamiento conjunto,2020-05-01,45,45
SOPACHUY,atencion de partos en servicios,rn con alojamiento conjunto,2020-05-01,6,6
SUCRE,atencion de partos en servicios,rn con alojamiento conjunto,2020-05-01,353,353
TAHUA,atencion de partos en servicios,rn con alojamiento conjunto,2020-05-01,1,1
TARABUCO,atencion de partos en servicios,rn con alojamiento conjunto,2020-05-01,10,10
TARIJA,atencion de partos en servicios,rn con alojamiento conjunto,2020-05-01,359,359
TIQUIPAYA,atencion de partos en servicios,rn con alojamiento conjunto,2020-05-01,64,64
TOMAVE,atencion de partos en servicios,rn con alojamiento conjunto,2020-05-01,8,8
TOMINA,atencion de partos en servicios,rn con alojamiento conjunto,2020-05-01,7,7
TOTORA(CBBA),atencion de partos en servicios,rn con alojamiento conjunto,2020-05-01,15,15
TRINIDAD,atencion de partos en servicios,rn con alojamiento conjunto,2020-05-01,258,258
TUPIZA,atencion de partos en servicios,rn con alojamiento conjunto,2020-05-01,67,67
UNCIA,atencion de partos en servicios,rn con alojamiento conjunto,2020-05-01,12,12
URUBICHA,atencion de partos en servicios,rn con alojamiento conjunto,2020-05-01,9,9
UYUNI,atencion de partos en servicios,rn con alojamiento conjunto,2020-05-01,26,26
VALLEGRANDE,atencion de partos en servicios,rn con alojamiento conjunto,2020-05-01,30,30
VIACHA,atencion de partos en servicios,rn con alojamiento conjunto,2020-05-01,54,54
VILLA MONTES,atencion de partos en servicios,rn con alojamiento conjunto,2020-05-01,85,85
VILLA SERRANO,atencion de partos en servicios,rn con alojamiento conjunto,2020-05-01,3,3
VILLA TUNARI,atencion de partos en servicios,rn con alojamiento conjunto,2020-05-01,93,93
VILLAZON,atencion de partos en servicios,rn con alojamiento conjunto,2020-05-01,56,56
VINTO,atencion de partos en servicios,rn con alojamiento conjunto,2020-05-01,35,35
VITICHI,atencion de partos en servicios,rn con alojamiento conjunto,2020-05-01,7,7
WARNES,atencion de partos en servicios,rn con alojamiento conjunto,2020-05-01,10,10
YACUIBA,atencion de partos en servicios,rn con alojamiento conjunto,2020-05-01,20,20
YAPACANI,atencion de partos en servicios,rn con alojamiento conjunto,2020-05-01,96,96
ACACIO,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,1,1
ACHACACHI,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,27,27
AIQUILE,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,23,23
ALCALA,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,4,4
ARAMPAMPA,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,3,3
ASCENCION DE GUARAYOS,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,32,32
ATOCHA,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,12,12
BAURES,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,5,5
BELLA FLOR,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,1,1
BERMEJO,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,55,55
BETANZOS,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,21,21
BOYUIBE,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,4,4
BUENA VISTA,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,5,5
CABEZAS,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,19,19
"CAIZA ""D""",atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,4,4
CAMARGO,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,12,12
CAMIRI,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,17,17
CAPINOTA,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,12,12
CARACOLLO,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,16,16
CARANAVI,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,38,38
CARAPARI,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,2,2
CARMEN RIVERO TORREZ,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,7,7
CHALLAPATA,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,40,40
CHAQUI,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,8,8
CHARAGUA,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,4,4
CHAYANTA,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,9,9
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,14,14
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,6,6
CKOCHAS,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,1,1
CLIZA,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,33,33
COBIJA,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,87,87
COCHABAMBA,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,793,793
COLCAPIRHUA,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,46,46
"COLCHA ""K""",atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,2,2
COMARAPA,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,38,38
CONCEPCION,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,39,39
COROICO,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,17,17
COTOCA,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,54,54
CUATRO CAÑADAS,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,22,22
EL ALTO,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,1058,1058
EL PUENTE(STC),atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,5,5
EL TORNO,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,106,106
EL VILLAR,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,1,1
ENTRE RIOS TRJ,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,10,10
ESCOMA,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,3,3
FERNANDEZ ALONSO,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,6,6
FILADELFIA,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,3,3
GUAYARAMERIN,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,3,3
GUTIERREZ,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,12,12
HUANUNI,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,14,14
HUARACAJE,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,4,4
IXIAMAS,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,1,1
LA GUARDIA,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,64,64
LA PAZ,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,1566,1566
LAGUNILLAS,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,1,1
LAS CARRERAS,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,3,3
LLALLAGUA,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,62,62
LLICA,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,1,1
LORETO,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,1,1
MAGDALENA,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,21,21
MAIRANA,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,6,6
MIZQUE,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,9,9
MONTEAGUDO,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,25,25
MONTERO,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,53,53
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,3,3
OCURI,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,8,8
ORURO,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,515,515
PADILLA,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,22,22
PAILON,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,34,34
PAMPA GRANDE,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,11,11
PATACAMAYA,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,25,25
PORCO,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,5,5
PORONGO,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,2,2
PORTACHUELO,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,15,15
PORVENIR,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,5,5
POTOSI,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,264,264
PUERTO QUIJARRO,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,30,30
PUERTO RICO,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,4,4
PUERTO SILES,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,3,3
PUERTO SUAREZ,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,23,23
PUERTO VILLARROEL,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,107,107
PUNATA,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,20,20
QUILLACOLLO,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,225,225
RAVELO,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,16,16
REYES,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,15,15
RIBERALTA,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,243,243
ROBORE,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,10,10
RURRENABAQUE,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,34,34
SACABA,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,187,187
SACACA,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,11,11
SAIPINA,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,4,4
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,3,3
SAMAIPATA,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,4,4
SAN ANDRES,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,5,5
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,6,6
SAN BORJA,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,51,51
SAN IGNACIO,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,32,32
SAN IGNACIO DE VELASCO,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,63,63
SAN JAVIER(STC),atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,24,24
SAN JOAQUIN,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,11,11
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,27,27
SAN JUAN DE YAPACANI,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,4,4
SAN JULIAN,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,41,41
SAN LORENZO(PND),atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,5,5
SAN LORENZO(TJA),atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,6,6
SAN LUCAS,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,30,30
SAN MATIAS,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,16,16
SAN MIGUEL DE VELASCO,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,14,14
SAN PEDRO,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,2,2
SAN PEDRO(PND),atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,1,1
SAN RAFAEL,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,2,2
SAN RAMON BENI,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,10,10
SAN RAMON SCZ,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,15,15
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,1687,1687
SANTA ROSA,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,15,15
SANTA ROSA DEL SARA,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,9,9
SENA,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,5,5
SICAYA,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,1,1
SIPE SIPE,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,34,34
SOPACHUY,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,5,5
SUCRE,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,358,358
TARABUCO,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,17,17
TARIJA,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,332,332
TIQUIPAYA,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,65,65
TOMAVE,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,3,3
TOMINA,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,7,7
TOTORA(CBBA),atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,18,18
TRINIDAD,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,229,229
TUPIZA,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,51,51
UNCIA,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,13,13
URUBICHA,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,5,5
UYUNI,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,37,37
VALLEGRANDE,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,27,27
VIACHA,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,44,44
VILA VILA,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,3,3
VILLA MONTES,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,61,61
VILLA SERRANO,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,6,6
VILLA TUNARI,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,80,80
VILLAZON,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,48,48
VINTO,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,38,38
VITICHI,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,1,1
WARNES,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,88,88
YACUIBA,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,31,31
YAPACANI,atencion de partos en servicios,rn con alojamiento conjunto,2020-06-01,86,86
ACHACACHI,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,43,43
AIQUILE,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,31,31
ALCALA,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,1,1
ALTO BENI,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,1,1
ARAMPAMPA,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,3,3
ASCENCION DE GUARAYOS,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,39,39
ATOCHA,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,16,16
BAURES,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,5,5
BELLA FLOR,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,1,1
BERMEJO,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,41,41
BOYUIBE,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,8,8
BUENA VISTA,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,2,2
CABEZAS,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,17,17
"CAIZA ""D""",atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,7,7
CAMARGO,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,17,17
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,3,3
CAMIRI,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,13,13
CAPINOTA,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,28,28
CARACOLLO,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,16,16
CARANAVI,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,57,57
CARMEN RIVERO TORREZ,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,4,4
CHALLAPATA,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,32,32
CHAQUI,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,5,5
CHARAGUA,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,8,8
CHAYANTA,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,7,7
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,12,12
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,5,5
CLIZA,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,38,38
COBIJA,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,90,90
COCHABAMBA,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,634,634
COLCAPIRHUA,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,27,27
"COLCHA ""K""",atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,1,1
COMARAPA,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,31,31
CONCEPCION,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,39,39
COROICO,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,12,12
COTAGAITA,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,11,11
COTOCA,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,51,51
CUATRO CAÑADAS,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,21,21
EL ALTO,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,776,776
EL PUENTE(STC),atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,6,6
EL TORNO,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,82,82
EL VILLAR,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,1,1
ESCOMA,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,2,2
FERNANDEZ ALONSO,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,5,5
FILADELFIA,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,4,4
GUAYARAMERIN,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,2,2
GUTIERREZ,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,1,1
HUANUNI,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,12,12
HUARACAJE,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,1,1
INGAVI (HUMAITA),atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,1,1
LA GUARDIA,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,77,77
LA PAZ,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,1066,1066
LAGUNILLAS,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,3,3
LAS CARRERAS,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,3,3
LLALLAGUA,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,47,47
LLICA,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,3,3
LORETO,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,1,1
MAGDALENA,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,16,16
MAIRANA,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,7,7
MAPIRI,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,5,5
MIZQUE,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,12,12
MONTEAGUDO,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,41,41
MONTERO,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,23,23
ORURO,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,455,455
PADILLA,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,12,12
PAILON,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,25,25
PAMPA GRANDE,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,3,3
PATACAMAYA,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,12,12
PORCO,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,10,10
POROMA,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,1,1
PORONGO,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,2,2
PORTACHUELO,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,9,9
PORVENIR,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,6,6
POTOSI,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,252,252
PUERTO QUIJARRO,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,16,16
PUERTO RICO,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,10,10
PUERTO SILES,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,1,1
PUERTO VILLARROEL,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,104,104
PUNATA,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,20,20
QUILLACOLLO,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,142,142
RAVELO,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,3,3
REYES,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,19,19
RIBERALTA,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,243,243
ROBORE,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,5,5
RURRENABAQUE,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,34,34
SACABA,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,199,199
SACACA,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,9,9
SAIPINA,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,7,7
SAN ANDRES,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,3,3
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,7,7
SAN BORJA,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,51,51
SAN IGNACIO,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,20,20
SAN IGNACIO DE VELASCO,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,68,68
SAN JAVIER(STC),atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,13,13
SAN JOAQUIN,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,6,6
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,25,25
