municipality,group,variable,month,Viviendas Evaluadas,TOTAL
VINTO,chagas viviendas,viviendas evaluadas,2023-06-01,501,501
VITICHI,chagas viviendas,viviendas evaluadas,2023-06-01,382,382
YACUIBA,chagas viviendas,viviendas evaluadas,2023-06-01,107,107
ACACIO,chagas viviendas,viviendas evaluadas,2023-07-01,298,298
AIQUILE,chagas viviendas,viviendas evaluadas,2023-07-01,894,894
ALCALA,chagas viviendas,viviendas evaluadas,2023-07-01,148,148
ANZALDO,chagas viviendas,viviendas evaluadas,2023-07-01,277,277
ARAMPAMPA,chagas viviendas,viviendas evaluadas,2023-07-01,138,138
ARANI,chagas viviendas,viviendas evaluadas,2023-07-01,182,182
ARBIETO,chagas viviendas,viviendas evaluadas,2023-07-01,85,85
ARQUE,chagas viviendas,viviendas evaluadas,2023-07-01,197,197
AYOPAYA (V. DE INDEPENDENCIA),chagas viviendas,viviendas evaluadas,2023-07-01,511,511
BETANZOS,chagas viviendas,viviendas evaluadas,2023-07-01,505,505
"CAIZA ""D""",chagas viviendas,viviendas evaluadas,2023-07-01,355,355
CAMARGO,chagas viviendas,viviendas evaluadas,2023-07-01,206,206
CAMATAQUI (C. VILLA ABECIA),chagas viviendas,viviendas evaluadas,2023-07-01,129,129
CAPINOTA,chagas viviendas,viviendas evaluadas,2023-07-01,582,582
CARAPARI,chagas viviendas,viviendas evaluadas,2023-07-01,416,416
CKOCHAS,chagas viviendas,viviendas evaluadas,2023-07-01,485,485
CLIZA,chagas viviendas,viviendas evaluadas,2023-07-01,175,175
COCHABAMBA,chagas viviendas,viviendas evaluadas,2023-07-01,1865,1865
COLCAPIRHUA,chagas viviendas,viviendas evaluadas,2023-07-01,605,605
COTAGAITA,chagas viviendas,viviendas evaluadas,2023-07-01,350,350
CUCHUMUELA (V. G. VILLARROEL),chagas viviendas,viviendas evaluadas,2023-07-01,223,223
CULPINA,chagas viviendas,viviendas evaluadas,2023-07-01,147,147
EL PUENTE(TJA),chagas viviendas,viviendas evaluadas,2023-07-01,143,143
EL VILLAR,chagas viviendas,viviendas evaluadas,2023-07-01,52,52
ENTRE RIOS TRJ,chagas viviendas,viviendas evaluadas,2023-07-01,170,170
GAIOC JATUN AYLLU YURA,chagas viviendas,viviendas evaluadas,2023-07-01,224,224
HUACAYA (VILLA DE HUACAYA),chagas viviendas,viviendas evaluadas,2023-07-01,125,125
ICLA,chagas viviendas,viviendas evaluadas,2023-07-01,218,218
INCAHUASI,chagas viviendas,viviendas evaluadas,2023-07-01,65,65
LA ASUNTA,chagas viviendas,viviendas evaluadas,2023-07-01,649,649
LAS CARRERAS,chagas viviendas,viviendas evaluadas,2023-07-01,98,98
LURIBAY,chagas viviendas,viviendas evaluadas,2023-07-01,17,17
MAIRANA,chagas viviendas,viviendas evaluadas,2023-07-01,155,155
MECAPACA,chagas viviendas,viviendas evaluadas,2023-07-01,547,547
MIZQUE,chagas viviendas,viviendas evaluadas,2023-07-01,883,883
MOJOCOYA,chagas viviendas,viviendas evaluadas,2023-07-01,73,73
MONTERO,chagas viviendas,viviendas evaluadas,2023-07-01,1,1
OCURI,chagas viviendas,viviendas evaluadas,2023-07-01,24,24
OMEREQUE,chagas viviendas,viviendas evaluadas,2023-07-01,414,414
PADCAYA,chagas viviendas,viviendas evaluadas,2023-07-01,225,225
PASORAPA,chagas viviendas,viviendas evaluadas,2023-07-01,133,133
POCONA,chagas viviendas,viviendas evaluadas,2023-07-01,63,63
POJO (CBBA),chagas viviendas,viviendas evaluadas,2023-07-01,218,218
POROMA,chagas viviendas,viviendas evaluadas,2023-07-01,217,217
PRESTO,chagas viviendas,viviendas evaluadas,2023-07-01,25,25
PUCARA,chagas viviendas,viviendas evaluadas,2023-07-01,41,41
PUNA,chagas viviendas,viviendas evaluadas,2023-07-01,311,311
PUNATA,chagas viviendas,viviendas evaluadas,2023-07-01,543,543
QUILLACOLLO,chagas viviendas,viviendas evaluadas,2023-07-01,212,212
QUIRUSILLAS,chagas viviendas,viviendas evaluadas,2023-07-01,32,32
RAQAYPAMPA(ETA),chagas viviendas,viviendas evaluadas,2023-07-01,761,761
SACABA,chagas viviendas,viviendas evaluadas,2023-07-01,1590,1590
SAIPINA,chagas viviendas,viviendas evaluadas,2023-07-01,181,181
SAMAIPATA,chagas viviendas,viviendas evaluadas,2023-07-01,275,275
SAN BENITO,chagas viviendas,viviendas evaluadas,2023-07-01,453,453
SAN LORENZO(TJA),chagas viviendas,viviendas evaluadas,2023-07-01,134,134
SAN LUCAS,chagas viviendas,viviendas evaluadas,2023-07-01,214,214
SAN PEDRO DE BUENA VISTA,chagas viviendas,viviendas evaluadas,2023-07-01,584,584
SANTIVAÑES,chagas viviendas,viviendas evaluadas,2023-07-01,212,212
SICAYA,chagas viviendas,viviendas evaluadas,2023-07-01,14,14
SIPE SIPE,chagas viviendas,viviendas evaluadas,2023-07-01,579,579
SOPACHUY,chagas viviendas,viviendas evaluadas,2023-07-01,74,74
SUCRE,chagas viviendas,viviendas evaluadas,2023-07-01,393,393
TACACHI,chagas viviendas,viviendas evaluadas,2023-07-01,198,198
TACOPAYA,chagas viviendas,viviendas evaluadas,2023-07-01,225,225
TAPACARI,chagas viviendas,viviendas evaluadas,2023-07-01,649,649
TARATA,chagas viviendas,viviendas evaluadas,2023-07-01,98,98
TARIJA,chagas viviendas,viviendas evaluadas,2023-07-01,653,653
TIQUIPAYA,chagas viviendas,viviendas evaluadas,2023-07-01,330,330
TOCO,chagas viviendas,viviendas evaluadas,2023-07-01,222,222
TOLATA,chagas viviendas,viviendas evaluadas,2023-07-01,163,163
TORO TORO,chagas viviendas,viviendas evaluadas,2023-07-01,198,198
TOTORA(CBBA),chagas viviendas,viviendas evaluadas,2023-07-01,299,299
TUPIZA,chagas viviendas,viviendas evaluadas,2023-07-01,594,594
URIONDO (A. CONCEPCION),chagas viviendas,viviendas evaluadas,2023-07-01,331,331
VALLEGRANDE,chagas viviendas,viviendas evaluadas,2023-07-01,135,135
VILA VILA,chagas viviendas,viviendas evaluadas,2023-07-01,192,192
VILLA MONTES,chagas viviendas,viviendas evaluadas,2023-07-01,341,341
VILLA RIVERO,chagas viviendas,viviendas evaluadas,2023-07-01,333,333
VILLA SERRANO,chagas viviendas,viviendas evaluadas,2023-07-01,185,185
VILLA VACA GUZMAN (MUYUPAMPA),chagas viviendas,viviendas evaluadas,2023-07-01,444,444
VINTO,chagas viviendas,viviendas evaluadas,2023-07-01,347,347
VITICHI,chagas viviendas,viviendas evaluadas,2023-07-01,720,720
YAMPARAEZ,chagas viviendas,viviendas evaluadas,2023-07-01,73,73
YOTALA,chagas viviendas,viviendas evaluadas,2023-07-01,42,42
ACACIO,chagas viviendas,viviendas evaluadas,2023-08-01,308,308
AIQUILE,chagas viviendas,viviendas evaluadas,2023-08-01,519,519
ALCALA,chagas viviendas,viviendas evaluadas,2023-08-01,184,184
ANZALDO,chagas viviendas,viviendas evaluadas,2023-08-01,329,329
ARAMPAMPA,chagas viviendas,viviendas evaluadas,2023-08-01,147,147
ARANI,chagas viviendas,viviendas evaluadas,2023-08-01,409,409
ARBIETO,chagas viviendas,viviendas evaluadas,2023-08-01,157,157
ARQUE,chagas viviendas,viviendas evaluadas,2023-08-01,184,184
AYOPAYA (V. DE INDEPENDENCIA),chagas viviendas,viviendas evaluadas,2023-08-01,515,515
AZURDUY,chagas viviendas,viviendas evaluadas,2023-08-01,38,38
BETANZOS,chagas viviendas,viviendas evaluadas,2023-08-01,355,355
"CAIZA ""D""",chagas viviendas,viviendas evaluadas,2023-08-01,332,332
CAMARGO,chagas viviendas,viviendas evaluadas,2023-08-01,142,142
CAMATAQUI (C. VILLA ABECIA),chagas viviendas,viviendas evaluadas,2023-08-01,174,174
CAPINOTA,chagas viviendas,viviendas evaluadas,2023-08-01,429,429
CARAPARI,chagas viviendas,viviendas evaluadas,2023-08-01,655,655
CKOCHAS,chagas viviendas,viviendas evaluadas,2023-08-01,502,502
CLIZA,chagas viviendas,viviendas evaluadas,2023-08-01,134,134
COCHABAMBA,chagas viviendas,viviendas evaluadas,2023-08-01,2175,2175
COLCAPIRHUA,chagas viviendas,viviendas evaluadas,2023-08-01,874,874
COTAGAITA,chagas viviendas,viviendas evaluadas,2023-08-01,400,400
CUCHUMUELA (V. G. VILLARROEL),chagas viviendas,viviendas evaluadas,2023-08-01,195,195
CULPINA,chagas viviendas,viviendas evaluadas,2023-08-01,52,52
EL PUENTE(TJA),chagas viviendas,viviendas evaluadas,2023-08-01,193,193
EL TORNO,chagas viviendas,viviendas evaluadas,2023-08-01,2,2
EL VILLAR,chagas viviendas,viviendas evaluadas,2023-08-01,294,294
ENTRE RIOS TRJ,chagas viviendas,viviendas evaluadas,2023-08-01,33,33
GAIOC JATUN AYLLU YURA,chagas viviendas,viviendas evaluadas,2023-08-01,252,252
HUACARETA,chagas viviendas,viviendas evaluadas,2023-08-01,72,72
HUACAYA (VILLA DE HUACAYA),chagas viviendas,viviendas evaluadas,2023-08-01,47,47
ICLA,chagas viviendas,viviendas evaluadas,2023-08-01,239,239
INCAHUASI,chagas viviendas,viviendas evaluadas,2023-08-01,104,104
LAGUNILLAS,chagas viviendas,viviendas evaluadas,2023-08-01,71,71
LAS CARRERAS,chagas viviendas,viviendas evaluadas,2023-08-01,64,64
MAIRANA,chagas viviendas,viviendas evaluadas,2023-08-01,140,140
MIZQUE,chagas viviendas,viviendas evaluadas,2023-08-01,1388,1388
OMEREQUE,chagas viviendas,viviendas evaluadas,2023-08-01,358,358
PADCAYA,chagas viviendas,viviendas evaluadas,2023-08-01,94,94
PADILLA,chagas viviendas,viviendas evaluadas,2023-08-01,315,315
PASORAPA,chagas viviendas,viviendas evaluadas,2023-08-01,241,241
POCONA,chagas viviendas,viviendas evaluadas,2023-08-01,67,67
POJO (CBBA),chagas viviendas,viviendas evaluadas,2023-08-01,322,322
PORONGO,chagas viviendas,viviendas evaluadas,2023-08-01,94,94
PRESTO,chagas viviendas,viviendas evaluadas,2023-08-01,64,64
PUCARA,chagas viviendas,viviendas evaluadas,2023-08-01,19,19
PUNA,chagas viviendas,viviendas evaluadas,2023-08-01,283,283
PUNATA,chagas viviendas,viviendas evaluadas,2023-08-01,495,495
QUILLACOLLO,chagas viviendas,viviendas evaluadas,2023-08-01,1013,1013
QUIRUSILLAS,chagas viviendas,viviendas evaluadas,2023-08-01,20,20
RAVELO,chagas viviendas,viviendas evaluadas,2023-08-01,163,163
SACABA,chagas viviendas,viviendas evaluadas,2023-08-01,1227,1227
SAIPINA,chagas viviendas,viviendas evaluadas,2023-08-01,188,188
SAMAIPATA,chagas viviendas,viviendas evaluadas,2023-08-01,207,207
SAN BENITO,chagas viviendas,viviendas evaluadas,2023-08-01,563,563
SAN LORENZO(TJA),chagas viviendas,viviendas evaluadas,2023-08-01,207,207
SAN LUCAS,chagas viviendas,viviendas evaluadas,2023-08-01,251,251
SAN PEDRO DE BUENA VISTA,chagas viviendas,viviendas evaluadas,2023-08-01,415,415
SANTIVAÑES,chagas viviendas,viviendas evaluadas,2023-08-01,277,277
SICAYA,chagas viviendas,viviendas evaluadas,2023-08-01,50,50
SIPE SIPE,chagas viviendas,viviendas evaluadas,2023-08-01,482,482
SUCRE,chagas viviendas,viviendas evaluadas,2023-08-01,213,213
TACACHI,chagas viviendas,viviendas evaluadas,2023-08-01,151,151
TACOPAYA,chagas viviendas,viviendas evaluadas,2023-08-01,215,215
TAPACARI,chagas viviendas,viviendas evaluadas,2023-08-01,473,473
TARABUCO,chagas viviendas,viviendas evaluadas,2023-08-01,218,218
TARATA,chagas viviendas,viviendas evaluadas,2023-08-01,267,267
TARIJA,chagas viviendas,viviendas evaluadas,2023-08-01,750,750
TIQUIPAYA,chagas viviendas,viviendas evaluadas,2023-08-01,302,302
TOCO,chagas viviendas,viviendas evaluadas,2023-08-01,222,222
TOLATA,chagas viviendas,viviendas evaluadas,2023-08-01,178,178
TOMINA,chagas viviendas,viviendas evaluadas,2023-08-01,40,40
TORO TORO,chagas viviendas,viviendas evaluadas,2023-08-01,104,104
TOTORA(CBBA),chagas viviendas,viviendas evaluadas,2023-08-01,318,318
TUPIZA,chagas viviendas,viviendas evaluadas,2023-08-01,1420,1420
URIONDO (A. CONCEPCION),chagas viviendas,viviendas evaluadas,2023-08-01,233,233
VALLEGRANDE,chagas viviendas,viviendas evaluadas,2023-08-01,180,180
VILA VILA,chagas viviendas,viviendas evaluadas,2023-08-01,653,653
VILLA MONTES,chagas viviendas,viviendas evaluadas,2023-08-01,350,350
VILLA RIVERO,chagas viviendas,viviendas evaluadas,2023-08-01,399,399
VILLA VACA GUZMAN (MUYUPAMPA),chagas viviendas,viviendas evaluadas,2023-08-01,87,87
VINTO,chagas viviendas,viviendas evaluadas,2023-08-01,324,324
VITICHI,chagas viviendas,viviendas evaluadas,2023-08-01,616,616
YAMPARAEZ,chagas viviendas,viviendas evaluadas,2023-08-01,229,229
YUNCHARA,chagas viviendas,viviendas evaluadas,2023-08-01,105,105
ZUDAÑEZ,chagas viviendas,viviendas evaluadas,2023-08-01,241,241
ACACIO,chagas viviendas,viviendas evaluadas,2023-09-01,221,221
AIQUILE,chagas viviendas,viviendas evaluadas,2023-09-01,661,661
ALCALA,chagas viviendas,viviendas evaluadas,2023-09-01,174,174
ANZALDO,chagas viviendas,viviendas evaluadas,2023-09-01,70,70
ARAMPAMPA,chagas viviendas,viviendas evaluadas,2023-09-01,161,161
ARANI,chagas viviendas,viviendas evaluadas,2023-09-01,249,249
ARBIETO,chagas viviendas,viviendas evaluadas,2023-09-01,262,262
ARQUE,chagas viviendas,viviendas evaluadas,2023-09-01,85,85
AYOPAYA (V. DE INDEPENDENCIA),chagas viviendas,viviendas evaluadas,2023-09-01,435,435
BETANZOS,chagas viviendas,viviendas evaluadas,2023-09-01,450,450
"CAIZA ""D""",chagas viviendas,viviendas evaluadas,2023-09-01,140,140
CAMARGO,chagas viviendas,viviendas evaluadas,2023-09-01,189,189
CAMATAQUI (C. VILLA ABECIA),chagas viviendas,viviendas evaluadas,2023-09-01,202,202
CAPINOTA,chagas viviendas,viviendas evaluadas,2023-09-01,447,447
CARAPARI,chagas viviendas,viviendas evaluadas,2023-09-01,309,309
CKOCHAS,chagas viviendas,viviendas evaluadas,2023-09-01,237,237
CLIZA,chagas viviendas,viviendas evaluadas,2023-09-01,131,131
COCHABAMBA,chagas viviendas,viviendas evaluadas,2023-09-01,1717,1717
COLCAPIRHUA,chagas viviendas,viviendas evaluadas,2023-09-01,888,888
COLQUECHACA,chagas viviendas,viviendas evaluadas,2023-09-01,312,312
COTAGAITA,chagas viviendas,viviendas evaluadas,2023-09-01,581,581
CUCHUMUELA (V. G. VILLARROEL),chagas viviendas,viviendas evaluadas,2023-09-01,195,195
CULPINA,chagas viviendas,viviendas evaluadas,2023-09-01,300,300
EL PUENTE(TJA),chagas viviendas,viviendas evaluadas,2023-09-01,220,220
EL TORNO,chagas viviendas,viviendas evaluadas,2023-09-01,24,24
ENTRE RIOS TRJ,chagas viviendas,viviendas evaluadas,2023-09-01,153,153
GAIOC JATUN AYLLU YURA,chagas viviendas,viviendas evaluadas,2023-09-01,260,260
HUACARETA,chagas viviendas,viviendas evaluadas,2023-09-01,207,207
HUACAYA (VILLA DE HUACAYA),chagas viviendas,viviendas evaluadas,2023-09-01,105,105
ICLA,chagas viviendas,viviendas evaluadas,2023-09-01,108,108
INCAHUASI,chagas viviendas,viviendas evaluadas,2023-09-01,120,120
LA ASUNTA,chagas viviendas,viviendas evaluadas,2023-09-01,45,45
LAGUNILLAS,chagas viviendas,viviendas evaluadas,2023-09-01,117,117
LAS CARRERAS,chagas viviendas,viviendas evaluadas,2023-09-01,79,79
LURIBAY,chagas viviendas,viviendas evaluadas,2023-09-01,32,32
MIZQUE,chagas viviendas,viviendas evaluadas,2023-09-01,805,805
MONTEAGUDO,chagas viviendas,viviendas evaluadas,2023-09-01,160,160
OMEREQUE,chagas viviendas,viviendas evaluadas,2023-09-01,421,421
PADCAYA,chagas viviendas,viviendas evaluadas,2023-09-01,219,219
PADILLA,chagas viviendas,viviendas evaluadas,2023-09-01,93,93
PASORAPA,chagas viviendas,viviendas evaluadas,2023-09-01,97,97
POJO (CBBA),chagas viviendas,viviendas evaluadas,2023-09-01,275,275
POROMA,chagas viviendas,viviendas evaluadas,2023-09-01,209,209
PRESTO,chagas viviendas,viviendas evaluadas,2023-09-01,17,17
PUNA,chagas viviendas,viviendas evaluadas,2023-09-01,320,320
PUNATA,chagas viviendas,viviendas evaluadas,2023-09-01,563,563
QUILLACOLLO,chagas viviendas,viviendas evaluadas,2023-09-01,935,935
QUIRUSILLAS,chagas viviendas,viviendas evaluadas,2023-09-01,11,11
SACABA,chagas viviendas,viviendas evaluadas,2023-09-01,1265,1265
SAIPINA,chagas viviendas,viviendas evaluadas,2023-09-01,129,129
SAN BENITO,chagas viviendas,viviendas evaluadas,2023-09-01,441,441
SAN LORENZO(TJA),chagas viviendas,viviendas evaluadas,2023-09-01,238,238
SAN LUCAS,chagas viviendas,viviendas evaluadas,2023-09-01,204,204
SANTIVAÑES,chagas viviendas,viviendas evaluadas,2023-09-01,336,336
SICAYA,chagas viviendas,viviendas evaluadas,2023-09-01,103,103
SIPE SIPE,chagas viviendas,viviendas evaluadas,2023-09-01,542,542
SUCRE,chagas viviendas,viviendas evaluadas,2023-09-01,450,450
TACACHI,chagas viviendas,viviendas evaluadas,2023-09-01,208,208
TACOPAYA,chagas viviendas,viviendas evaluadas,2023-09-01,217,217
TAPACARI,chagas viviendas,viviendas evaluadas,2023-09-01,718,718
TARATA,chagas viviendas,viviendas evaluadas,2023-09-01,166,166
TARIJA,chagas viviendas,viviendas evaluadas,2023-09-01,339,339
TIQUIPAYA,chagas viviendas,viviendas evaluadas,2023-09-01,322,322
TOCO,chagas viviendas,viviendas evaluadas,2023-09-01,231,231
TOLATA,chagas viviendas,viviendas evaluadas,2023-09-01,101,101
TOMINA,chagas viviendas,viviendas evaluadas,2023-09-01,140,140
TORO TORO,chagas viviendas,viviendas evaluadas,2023-09-01,120,120
TOTORA(CBBA),chagas viviendas,viviendas evaluadas,2023-09-01,276,276
TUPIZA,chagas viviendas,viviendas evaluadas,2023-09-01,801,801
URIONDO (A. CONCEPCION),chagas viviendas,viviendas evaluadas,2023-09-01,318,318
VALLEGRANDE,chagas viviendas,viviendas evaluadas,2023-09-01,160,160
VILA VILA,chagas viviendas,viviendas evaluadas,2023-09-01,143,143
VILLA MONTES,chagas viviendas,viviendas evaluadas,2023-09-01,77,77
VILLA RIVERO,chagas viviendas,viviendas evaluadas,2023-09-01,244,244
VILLA SERRANO,chagas viviendas,viviendas evaluadas,2023-09-01,768,768
VINTO,chagas viviendas,viviendas evaluadas,2023-09-01,315,315
VITICHI,chagas viviendas,viviendas evaluadas,2023-09-01,128,128
YAMPARAEZ,chagas viviendas,viviendas evaluadas,2023-09-01,140,140
YOTALA,chagas viviendas,viviendas evaluadas,2023-09-01,172,172
YUNCHARA,chagas viviendas,viviendas evaluadas,2023-09-01,82,82
ACACIO,chagas viviendas,viviendas evaluadas,2023-10-01,284,284
AIQUILE,chagas viviendas,viviendas evaluadas,2023-10-01,746,746
ALCALA,chagas viviendas,viviendas evaluadas,2023-10-01,129,129
ANZALDO,chagas viviendas,viviendas evaluadas,2023-10-01,242,242
ARAMPAMPA,chagas viviendas,viviendas evaluadas,2023-10-01,170,170
ARANI,chagas viviendas,viviendas evaluadas,2023-10-01,240,240
ARBIETO,chagas viviendas,viviendas evaluadas,2023-10-01,167,167
ARQUE,chagas viviendas,viviendas evaluadas,2023-10-01,398,398
AYOPAYA (V. DE INDEPENDENCIA),chagas viviendas,viviendas evaluadas,2023-10-01,434,434
BETANZOS,chagas viviendas,viviendas evaluadas,2023-10-01,495,495
CAMARGO,chagas viviendas,viviendas evaluadas,2023-10-01,219,219
CAMATAQUI (C. VILLA ABECIA),chagas viviendas,viviendas evaluadas,2023-10-01,95,95
CAPINOTA,chagas viviendas,viviendas evaluadas,2023-10-01,626,626
CARAPARI,chagas viviendas,viviendas evaluadas,2023-10-01,275,275
CKOCHAS,chagas viviendas,viviendas evaluadas,2023-10-01,376,376
CLIZA,chagas viviendas,viviendas evaluadas,2023-10-01,158,158
COCHABAMBA,chagas viviendas,viviendas evaluadas,2023-10-01,1962,1962
COLCAPIRHUA,chagas viviendas,viviendas evaluadas,2023-10-01,717,717
COMARAPA,chagas viviendas,viviendas evaluadas,2023-10-01,427,427
CORIPATA,chagas viviendas,viviendas evaluadas,2023-10-01,143,143
COTAGAITA,chagas viviendas,viviendas evaluadas,2023-10-01,70,70
CUCHUMUELA (V. G. VILLARROEL),chagas viviendas,viviendas evaluadas,2023-10-01,223,223
CUEVO,chagas viviendas,viviendas evaluadas,2023-10-01,217,217
CULPINA,chagas viviendas,viviendas evaluadas,2023-10-01,70,70
EL PUENTE(TJA),chagas viviendas,viviendas evaluadas,2023-10-01,150,150
EL TORNO,chagas viviendas,viviendas evaluadas,2023-10-01,12,12
EL VILLAR,chagas viviendas,viviendas evaluadas,2023-10-01,286,286
INCAHUASI,chagas viviendas,viviendas evaluadas,2023-10-01,118,118
IRUPANA (VILLA DE LANZA),chagas viviendas,viviendas evaluadas,2023-10-01,272,272
LAGUNILLAS,chagas viviendas,viviendas evaluadas,2023-10-01,79,79
LAS CARRERAS,chagas viviendas,viviendas evaluadas,2023-10-01,68,68
MACHARETI,chagas viviendas,viviendas evaluadas,2023-10-01,143,143
MAIRANA,chagas viviendas,viviendas evaluadas,2023-10-01,128,128
MECAPACA,chagas viviendas,viviendas evaluadas,2023-10-01,389,389
MIZQUE,chagas viviendas,viviendas evaluadas,2023-10-01,1384,1384
OCURI,chagas viviendas,viviendas evaluadas,2023-10-01,74,74
OMEREQUE,chagas viviendas,viviendas evaluadas,2023-10-01,378,378
PADCAYA,chagas viviendas,viviendas evaluadas,2023-10-01,109,109
PADILLA,chagas viviendas,viviendas evaluadas,2023-10-01,96,96
PASORAPA,chagas viviendas,viviendas evaluadas,2023-10-01,131,131
POCONA,chagas viviendas,viviendas evaluadas,2023-10-01,934,934
POJO (CBBA),chagas viviendas,viviendas evaluadas,2023-10-01,359,359
POROMA,chagas viviendas,viviendas evaluadas,2023-10-01,548,548
PRESTO,chagas viviendas,viviendas evaluadas,2023-10-01,150,150
PUCARA,chagas viviendas,viviendas evaluadas,2023-10-01,56,56
PUNA,chagas viviendas,viviendas evaluadas,2023-10-01,210,210
PUNATA,chagas viviendas,viviendas evaluadas,2023-10-01,500,500
QUILLACOLLO,chagas viviendas,viviendas evaluadas,2023-10-01,1009,1009
QUIRUSILLAS,chagas viviendas,viviendas evaluadas,2023-10-01,30,30
SACABA,chagas viviendas,viviendas evaluadas,2023-10-01,1279,1279
SAIPINA,chagas viviendas,viviendas evaluadas,2023-10-01,228,228
SAMAIPATA,chagas viviendas,viviendas evaluadas,2023-10-01,212,212
SAN BENITO,chagas viviendas,viviendas evaluadas,2023-10-01,417,417
SAN LORENZO(TJA),chagas viviendas,viviendas evaluadas,2023-10-01,214,214
SAN PEDRO DE BUENA VISTA,chagas viviendas,viviendas evaluadas,2023-10-01,518,518
SANTA CRUZ DE LA SIERRA,chagas viviendas,viviendas evaluadas,2023-10-01,6,6
SANTIVAÑES,chagas viviendas,viviendas evaluadas,2023-10-01,329,329
SICAYA,chagas viviendas,viviendas evaluadas,2023-10-01,764,764
SIPE SIPE,chagas viviendas,viviendas evaluadas,2023-10-01,376,376
SOPACHUY,chagas viviendas,viviendas evaluadas,2023-10-01,202,202
SUCRE,chagas viviendas,viviendas evaluadas,2023-10-01,322,322
TACACHI,chagas viviendas,viviendas evaluadas,2023-10-01,221,221
TACOPAYA,chagas viviendas,viviendas evaluadas,2023-10-01,202,202
TAPACARI,chagas viviendas,viviendas evaluadas,2023-10-01,338,338
TARATA,chagas viviendas,viviendas evaluadas,2023-10-01,134,134
TARIJA,chagas viviendas,viviendas evaluadas,2023-10-01,555,555
TIQUIPAYA,chagas viviendas,viviendas evaluadas,2023-10-01,346,346
TOCO,chagas viviendas,viviendas evaluadas,2023-10-01,184,184
TOLATA,chagas viviendas,viviendas evaluadas,2023-10-01,150,150
TORO TORO,chagas viviendas,viviendas evaluadas,2023-10-01,373,373
TOTORA(CBBA),chagas viviendas,viviendas evaluadas,2023-10-01,348,348
TUPIZA,chagas viviendas,viviendas evaluadas,2023-10-01,1361,1361
URIONDO (A. CONCEPCION),chagas viviendas,viviendas evaluadas,2023-10-01,244,244
VALLEGRANDE,chagas viviendas,viviendas evaluadas,2023-10-01,211,211
VILA VILA,chagas viviendas,viviendas evaluadas,2023-10-01,217,217
VILLA MONTES,chagas viviendas,viviendas evaluadas,2023-10-01,119,119
VILLA RIVERO,chagas viviendas,viviendas evaluadas,2023-10-01,364,364
VILLA SERRANO,chagas viviendas,viviendas evaluadas,2023-10-01,355,355
VINTO,chagas viviendas,viviendas evaluadas,2023-10-01,478,478
VITICHI,chagas viviendas,viviendas evaluadas,2023-10-01,406,406
YACUIBA,chagas viviendas,viviendas evaluadas,2023-10-01,55,55
YAMPARAEZ,chagas viviendas,viviendas evaluadas,2023-10-01,294,294
YOTALA,chagas viviendas,viviendas evaluadas,2023-10-01,182,182
YUNCHARA,chagas viviendas,viviendas evaluadas,2023-10-01,161,161
ACACIO,chagas viviendas,viviendas evaluadas,2023-11-01,285,285
AIQUILE,chagas viviendas,viviendas evaluadas,2023-11-01,608,608
ALCALA,chagas viviendas,viviendas evaluadas,2023-11-01,93,93
ANZALDO,chagas viviendas,viviendas evaluadas,2023-11-01,167,167
ARAMPAMPA,chagas viviendas,viviendas evaluadas,2023-11-01,160,160
ARANI,chagas viviendas,viviendas evaluadas,2023-11-01,377,377
ARBIETO,chagas viviendas,viviendas evaluadas,2023-11-01,568,568
ARQUE,chagas viviendas,viviendas evaluadas,2023-11-01,240,240
AYOPAYA (V. DE INDEPENDENCIA),chagas viviendas,viviendas evaluadas,2023-11-01,433,433
BETANZOS,chagas viviendas,viviendas evaluadas,2023-11-01,422,422
CAMARGO,chagas viviendas,viviendas evaluadas,2023-11-01,87,87
CAMATAQUI (C. VILLA ABECIA),chagas viviendas,viviendas evaluadas,2023-11-01,134,134
CAPINOTA,chagas viviendas,viviendas evaluadas,2023-11-01,508,508
CARAPARI,chagas viviendas,viviendas evaluadas,2023-11-01,252,252
CKOCHAS,chagas viviendas,viviendas evaluadas,2023-11-01,443,443
CLIZA,chagas viviendas,viviendas evaluadas,2023-11-01,197,197
COCAPATA,chagas viviendas,viviendas evaluadas,2023-11-01,405,405
COCHABAMBA,chagas viviendas,viviendas evaluadas,2023-11-01,929,929
COLCAPIRHUA,chagas viviendas,viviendas evaluadas,2023-11-01,417,417
COTAGAITA,chagas viviendas,viviendas evaluadas,2023-11-01,620,620
CUCHUMUELA (V. G. VILLARROEL),chagas viviendas,viviendas evaluadas,2023-11-01,165,165
CULPINA,chagas viviendas,viviendas evaluadas,2023-11-01,67,67
EL PUENTE(TJA),chagas viviendas,viviendas evaluadas,2023-11-01,277,277
EL TORNO,chagas viviendas,viviendas evaluadas,2023-11-01,73,73
EL VILLAR,chagas viviendas,viviendas evaluadas,2023-11-01,188,188
ICLA,chagas viviendas,viviendas evaluadas,2023-11-01,114,114
INCAHUASI,chagas viviendas,viviendas evaluadas,2023-11-01,152,152
IRUPANA (VILLA DE LANZA),chagas viviendas,viviendas evaluadas,2023-11-01,83,83
LAGUNILLAS,chagas viviendas,viviendas evaluadas,2023-11-01,296,296
LAS CARRERAS,chagas viviendas,viviendas evaluadas,2023-11-01,89,89
MAIRANA,chagas viviendas,viviendas evaluadas,2023-11-01,160,160
MIZQUE,chagas viviendas,viviendas evaluadas,2023-11-01,399,399
