,group,variable,month,CONTROL DEL NIÑO (A) DE 1 AÑO A MENOR DE 2 AÑOS NUEVO,CONTROL DEL NIÑO (A) DE 1 AÑO A MENOR DE 2 AÑOS NUEVO,CONTROL DEL NIÑO (A) DE 1 AÑO A MENOR DE 2 AÑOS REPETIDO,CONTROL DEL NIÑO (A) DE 1 AÑO A MENOR DE 2 AÑOS REPETIDO,TOTALES,TOTALES,TOTALES
BAURES,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,3,3,38,26,41,29,70
BELEN DE ANDAMARCA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,1,0,8,9,9,9,18
BELEN DE URMIRI,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,2,2,16,17,18,19,37
BELLA FLOR,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,4,12,9,17,13,29,42
BERMEJO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,67,78,130,138,197,216,413
BETANZOS,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,26,23,284,233,310,256,566
BOLIVAR,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,1,1,68,67,69,68,137
BOLPEBRA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,3,3,19,9,22,12,34
BOYUIBE,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,2,4,14,19,16,23,39
BUENA VISTA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,8,8,72,67,80,75,155
CABEZAS,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,13,12,82,64,95,76,171
CAIROMA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,5,8,49,47,54,55,109
"CAIZA ""D""",control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,10,6,67,59,77,65,142
CAJUATA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,11,4,53,32,64,36,100
CALACOTO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,1,3,29,26,30,29,59
CALAMARCA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,8,8,69,79,77,87,164
CAMARGO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,9,6,119,96,128,102,230
CAMATAQUI (C. VILLA ABECIA),control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,1,0,30,24,31,24,55
CAMIRI,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,87,61,72,65,159,126,285
CAPINOTA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,26,24,142,131,168,155,323
CAQUIAVIRI,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,8,10,48,47,56,57,113
CARACOLLO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,22,18,141,151,163,169,332
CARANAVI,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,81,92,262,228,343,320,663
CARANGAS,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,0,0,2,2,2,2,4
CARAPARI,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,10,11,76,94,86,105,191
CARIPUYO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,6,6,69,70,75,76,151
CARMEN RIVERO TORREZ,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,5,6,21,14,26,20,46
CATACORA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,1,0,10,3,11,3,14
CHACARILLA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,0,1,9,16,9,17,26
CHALLAPATA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,36,13,213,185,249,198,447
CHAQUI,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,17,13,51,46,68,59,127
CHARAGUA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,15,19,139,137,154,156,310
CHARAÑA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,1,1,24,21,25,22,47
CHAYANTA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,7,10,94,99,101,109,210
CHIMORE,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,32,37,80,65,112,102,214
CHIPAYA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,0,0,16,15,16,15,31
CHOQUE COTA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,3,1,4,3,7,4,11
CHULUMANI (V. DE LA LIBERTAD),control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,6,11,66,58,72,69,141
CHUMA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,5,3,58,33,63,36,99
CHUQUIHUTA AYLLU JUCUMANI,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,7,8,41,39,48,47,95
CKOCHAS,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,16,10,107,93,123,103,226
CLIZA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,26,17,119,48,145,65,210
COBIJA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,45,43,266,267,311,310,621
COCAPATA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,56,46,59,56,115,102,217
COCHABAMBA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,468,431,2010,1746,2478,2177,4655
COIPASA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,0,0,8,8,8,8,16
COLCAPIRHUA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,76,66,240,265,316,331,647
"COLCHA ""K""",control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,12,8,49,66,61,74,135
COLLANA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,2,3,6,12,8,15,23
COLOMI,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,12,20,115,107,127,127,254
COLPA BELGICA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,3,4,28,26,31,30,61
COLQUECHACA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,34,19,264,251,298,270,568
COLQUENCHA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,7,0,62,60,69,60,129
COLQUIRI,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,27,18,98,69,125,87,212
COMANCHE,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,1,3,15,19,16,22,38
COMARAPA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,0,0,91,86,91,86,177
COMBAYA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,2,3,24,18,26,21,47
CONCEPCION,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,32,28,88,83,120,111,231
COPACABANA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,9,16,41,27,50,43,93
CORIPATA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,29,16,70,64,99,80,179
CORO CORO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,4,4,54,46,58,50,108
COROICO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,27,22,75,68,102,90,192
CORQUE,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,0,1,37,40,37,41,78
COTAGAITA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,25,23,195,174,220,197,417
COTOCA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,50,61,213,221,263,282,545
CUATRO CAÑADAS,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,17,18,128,143,145,161,306
CUCHUMUELA (V. G. VILLARROEL),control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,2,2,4,5,6,7,13
CUEVO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,0,0,43,29,43,29,72
CULPINA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,4,0,149,143,153,143,296
CURAHUARA DE CARANGAS,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,0,5,61,34,61,39,100
CURVA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,2,0,18,7,20,7,27
DESAGUADERO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,7,2,15,21,22,23,45
EL ALTO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,774,555,3650,3466,4424,4021,8445
EL CHORO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,3,3,28,39,31,42,73
EL PUENTE(STC),control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,2,1,88,71,90,72,162
EL PUENTE(TJA),control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,2,4,92,88,94,92,186
EL TORNO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,55,45,156,138,211,183,394
EL VILLAR,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,0,1,31,32,31,33,64
ENTRE RIOS TRJ,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,20,16,127,111,147,127,274
ENTRE RIOS CBBA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,128,99,146,105,274,204,478
ESCARA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,0,0,3,0,3,0,3
ESCOMA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,4,5,18,19,22,24,46
ESMERALDA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,2,0,1,1,3,1,4
EUCALIPTUS,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,8,8,50,45,58,53,111
EUREKA (SANTOS MERCADO),control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,3,1,15,6,18,7,25
EXALTACION,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,2,0,13,11,15,11,26
FERNANDEZ ALONSO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,14,7,75,77,89,84,173
FILADELFIA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,3,1,41,23,44,24,68
GENERAL SAAVEDRA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,25,23,103,84,128,107,235
GRAL. J.J. PEREZ (CHARAZANI),control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,6,9,46,45,52,54,106
GUANAY,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,5,5,148,77,153,82,235
GUAQUI,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,2,3,27,27,29,30,59
GUAYARAMERIN,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,5,8,162,182,167,190,357
GUTIERREZ,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,24,12,109,91,133,103,236
HUACARETA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,5,12,61,54,66,66,132
HUACAYA (VILLA DE HUACAYA),control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,5,1,15,17,20,18,38
HUACHACALLA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,0,0,7,7,7,7,14
HUANUNI,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,20,16,123,102,143,118,261
HUARACAJE,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,0,0,15,10,15,10,25
HUARINA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,4,3,27,24,31,27,58
HUAYLLAMARCA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,4,2,23,41,27,43,70
HUMANATA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,8,5,38,24,46,29,75
ICHOCA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,4,5,35,28,39,33,72
ICLA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,0,2,82,65,82,67,149
INCAHUASI,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,12,7,107,72,119,79,198
INGAVI (HUMAITA),control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,2,1,5,9,7,10,17
INQUISIVI,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,5,3,69,58,74,61,135
IRUPANA (VILLA DE LANZA),control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,6,9,64,62,70,71,141
IXIAMAS,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,6,9,61,53,67,62,129
JESUS DE MACHACA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,9,5,73,60,82,65,147
LA ASUNTA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,59,48,129,129,188,177,365
LA GUARDIA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,39,36,320,312,359,348,707
LA PAZ,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,724,713,2641,2404,3365,3117,6482
LA RIVERA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,0,0,1,1,1,1,2
LAGUNILLAS,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,3,1,52,70,55,71,126
LAJA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,7,8,75,89,82,97,179
LAS CARRERAS,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,0,0,25,29,25,29,54
LICOMA PAMPA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,3,1,18,12,21,13,34
LLALLAGUA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,37,26,225,227,262,253,515
LLICA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,1,1,27,10,28,11,39
LORETO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,7,11,8,12,15,23,38
LURIBAY,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,26,38,48,45,74,83,157
MACHACAMARCA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,7,5,37,36,44,41,85
MACHARETI,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,4,4,74,60,78,64,142
MAGDALENA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,6,6,36,36,42,42,84
MAIRANA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,6,2,45,44,51,46,97
MALLA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,3,2,13,13,16,15,31
MAPIRI,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,0,0,71,73,71,73,144
MECAPACA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,11,19,57,58,68,77,145
MINEROS,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,3,4,133,135,136,139,275
MIZQUE,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,43,40,158,151,201,191,392
MOCOMOCO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,7,12,60,48,67,60,127
MOJINETE,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,0,0,6,5,6,5,11
MOJOCOYA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,3,2,49,50,52,52,104
MONTEAGUDO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,25,27,161,148,186,175,361
MONTERO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,134,124,505,572,639,696,1335
MORO MORO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,0,1,12,16,12,17,29
MOROCHATA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,24,25,79,58,103,83,186
NACEBE (SANTA ROSA DEL ABUNA),control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,5,3,6,6,11,9,20
NAZACARA DE PACAJES,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,1,1,3,7,4,8,12
NUEVO MANOA (NUEVA ESPERANZA),control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,4,0,14,13,18,13,31
OCURI,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,10,13,157,140,167,153,320
OKINAWA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,0,4,75,61,75,65,140
OMEREQUE,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,5,6,32,34,37,40,77
ORURO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,238,222,1401,1382,1639,1604,3243
PADCAYA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,10,11,119,125,129,136,265
PADILLA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,10,5,83,69,93,74,167
PAILON,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,26,16,109,98,135,114,249
PALCA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,8,11,49,73,57,84,141
PALOS BLANCOS,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2010-08-01,24,22,196,166,220,188,408
