municipality,group,variable,month,Niñas(os) de 1 año con dosis completa de hierro,TOTAL
SICAYA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-06-01,8,8
SIPE SIPE,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-06-01,93,93
SOPACHUY,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-06-01,2,2
SORACACHI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-06-01,10,10
SORATA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-06-01,27,27
SUCRE,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-06-01,372,372
TACACOMA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-06-01,7,7
TACOBAMBA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-06-01,6,6
TACOPAYA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-06-01,5,5
TAHUA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-06-01,1,1
TAPACARI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-06-01,20,20
TARABUCO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-06-01,14,14
TARACO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-06-01,3,3
TARATA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-06-01,9,9
TARIJA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-06-01,158,158
TARVITA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-06-01,9,9
TEOPONTE,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-06-01,13,13
TIAHUANACU,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-06-01,14,14
TINGUIPAYA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-06-01,19,19
TIPUANI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-06-01,14,14
TIQUIPAYA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-06-01,68,68
TIRAQUE (CBBA),micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-06-01,18,18
TOCO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-06-01,6,6
TOLATA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-06-01,3,3
TOLEDO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-06-01,2,2
TOMAVE,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-06-01,4,4
TOMINA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-06-01,11,11
TORO TORO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-06-01,20,20
TOTORA(CBBA),micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-06-01,24,24
TOTORA(ORR),micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-06-01,2,2
TRIGAL,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-06-01,2,2
TRINIDAD,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-06-01,133,133
TUPIZA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-06-01,53,53
UMALA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-06-01,4,4
UNCIA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-06-01,27,27
URIONDO (A. CONCEPCION),micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-06-01,17,17
URUBICHA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-06-01,5,5
UYUNI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-06-01,29,29
VACAS,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-06-01,10,10
VALLEGRANDE,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-06-01,14,14
VIACHA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-06-01,43,43
VILA VILA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-06-01,6,6
VILLA CHARCAS,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-06-01,23,23
VILLA MONTES,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-06-01,74,74
VILLA NUEVA (LOMA ALTA),micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-06-01,1,1
VILLA RIVERO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-06-01,23,23
VILLA SERRANO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-06-01,7,7
VILLA TUNARI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-06-01,150,150
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-06-01,9,9
VILLAZON,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-06-01,53,53
VINTO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-06-01,60,60
VITICHI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-06-01,6,6
WALDO BALLIVIAN,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-06-01,2,2
WARNES,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-06-01,206,206
YACO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-06-01,18,18
YACUIBA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-06-01,82,82
YAMPARAEZ,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-06-01,8,8
YANACACHI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-06-01,5,5
YAPACANI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-06-01,74,74
YOCALLA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-06-01,9,9
YOTALA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-06-01,5,5
YUNCHARA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-06-01,3,3
ZUDAÑEZ,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-06-01,9,9
ACACIO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,3,3
ACHACACHI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,29,29
ACHOCALLA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,37,37
AIQUILE,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,22,22
ALALAY,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,3,3
ALCALA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,2,2
ALTO BENI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,15,15
ANCORAIMES,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,9,9
ANTEQUERA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,2,2
ANZALDO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,4,4
APOLO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,46,46
ARAMPAMPA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,1,1
ARANI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,10,10
ARBIETO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,32,32
ARQUE,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,14,14
ASCENCION DE GUARAYOS,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,1,1
ATOCHA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,19,19
AUCAPATA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,3,3
AYATA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,7,7
AYO AYO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,6,6
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,37,37
AZURDUY,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,14,14
BATALLAS,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,14,14
BELEN DE URMIRI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,2,2
BELLA FLOR,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,7,7
BERMEJO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,34,34
BETANZOS,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,25,25
BOLIVAR,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,6,6
BOLPEBRA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,1,1
BUENA VISTA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,14,14
CABEZAS,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,31,31
CAIROMA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,13,13
"CAIZA ""D""",micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,13,13
CAJUATA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,9,9
CALACOTO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,5,5
CALAMARCA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,20,20
CAMARGO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,11,11
CAMATAQUI (C. VILLA ABECIA),micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,1,1
CAMIRI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,27,27
CAPINOTA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,30,30
CAQUIAVIRI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,8,8
CARACOLLO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,30,30
CARANAVI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,69,69
CARANGAS,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,1,1
CARAPARI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,17,17
CARIPUYO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,12,12
CARMEN RIVERO TORREZ,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,6,6
CATACORA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,1,1
CHACARILLA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,4,4
CHALLAPATA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,49,49
CHAQUI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,8,8
CHARAGUA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,88,88
CHARAÑA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,2,2
CHAYANTA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,16,16
CHIMORE,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,37,37
CHIPAYA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,1,1
CHOQUE COTA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,2,2
CHUA COCANI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,3,3
CHULUMANI (V. DE LA LIBERTAD),micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,9,9
CHUMA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,10,10
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,4,4
CKOCHAS,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,8,8
CLIZA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,25,25
COBIJA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,69,69
COCAPATA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,30,30
COCHABAMBA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,451,451
COIPASA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,1,1
COLCAPIRHUA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,55,55
"COLCHA ""K""",micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,10,10
COLOMI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,32,32
COLPA BELGICA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,11,11
COLQUECHACA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,9,9
COLQUENCHA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,16,16
COLQUIRI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,13,13
COMANCHE,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,1,1
COMARAPA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,33,33
CONCEPCION,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,2,2
COPACABANA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,8,8
CORIPATA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,15,15
CORO CORO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,4,4
COROICO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,11,11
CORQUE,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,11,11
COTAGAITA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,21,21
COTOCA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,95,95
CUATRO CAÑADAS,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,33,33
CUCHUMUELA (V. G. VILLARROEL),micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,2,2
CUEVO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,4,4
CULPINA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,18,18
CURAHUARA DE CARANGAS,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,3,3
CURVA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,8,8
DESAGUADERO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,6,6
EL ALTO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,784,784
EL CHORO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,5,5
EL PUENTE(STC),micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,14,14
EL PUENTE(TJA),micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,8,8
EL TORNO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,15,15
EL VILLAR,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,4,4
ENTRE RIOS TRJ,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,21,21
ENTRE RIOS CBBA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,18,18
ESCARA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,1,1
ESCOMA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,2,2
EUCALIPTUS,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,6,6
EXALTACION,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,3,3
FERNANDEZ ALONSO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,15,15
FILADELFIA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,16,16
GAIOC JATUN AYLLU YURA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,2,2
GENERAL SAAVEDRA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,24,24
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,12,12
GUANAY,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,30,30
GUAQUI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,15,15
GUAYARAMERIN,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,120,120
GUTIERREZ,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,1,1
HUACARAJE,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,3,3
HUACARETA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,7,7
HUACAYA (VILLA DE HUACAYA),micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,2,2
HUANUNI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,28,28
HUARINA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,6,6
HUATAJATA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,5,5
HUAYLLAMARCA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,5,5
HUMANATA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,1,1
ICHOCA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,3,3
ICLA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,7,7
INCAHUASI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,15,15
INGAVI (HUMAITA),micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,2,2
INQUISIVI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,7,7
IRUPANA (VILLA DE LANZA),micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,26,26
IXIAMAS,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,8,8
JESUS DE MACHACA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,12,12
LA ASUNTA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,73,73
LA GUARDIA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,133,133
LA PAZ,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,435,435
LAGUNILLAS,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,3,3
LAJA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,30,30
LAS CARRERAS,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,1,1
LICOMA PAMPA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,1,1
LLALLAGUA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,81,81
LLICA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,4,4
LURIBAY,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,13,13
MACHACAMARCA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,8,8
MACHARETI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,4,4
MAGDALENA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,1,1
MAIRANA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,13,13
MALLA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,1,1
MAPIRI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,35,35
MINEROS,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,31,31
MIZQUE,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,26,26
MOCOMOCO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,10,10
MOJOCOYA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,5,5
MONTEAGUDO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,23,23
MONTERO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,124,124
MORO MORO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,3,3
MOROCHATA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,7,7
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,6,6
OCURI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,13,13
OKINAWA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,25,25
OMEREQUE,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,5,5
ORURO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,435,435
PADCAYA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,20,20
PADILLA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,12,12
PAILON,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,47,47
PALCA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,29,29
PALOS BLANCOS,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,49,49
PAMPA AULLAGAS,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,3,3
PAMPA GRANDE,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,3,3
PAPEL PAMPA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,3,3
PASORAPA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,4,4
PATACAMAYA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,33,33
PAZÑA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,6,6
PELECHUCO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,9,9
POCOATA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,26,26
POCONA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,13,13
POJO (CBBA),micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,16,16
POOPO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,11,11
PORCO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,27,27
POROMA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,15,15
PORONGO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,9,9
PORTACHUELO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,17,17
PORVENIR,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,7,7
POTOSI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,367,367
PRESTO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,9,9
PUCARA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,1,1
PUCARANI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-07-01,41,41
