municipality,group,variable,month,Niñas(os) de 1 año con 1ra. dosis de vitamina A,TOTAL
TUPIZA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-07-01,42,42
TURCO,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-07-01,1,1
UMALA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-07-01,4,4
UNCIA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-07-01,31,31
URIONDO (A. CONCEPCION),micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-07-01,12,12
URUBICHA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-07-01,14,14
UYUNI,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-07-01,30,30
VACAS,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-07-01,7,7
VALLEGRANDE,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-07-01,21,21
VIACHA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-07-01,121,121
VILA VILA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-07-01,2,2
VILLA CHARCAS,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-07-01,8,8
VILLA MONTES,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-07-01,54,54
VILLA NUEVA (LOMA ALTA),micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-07-01,5,5
VILLA RIVERO,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-07-01,15,15
VILLA SERRANO,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-07-01,12,12
VILLA TUNARI,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-07-01,146,146
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-07-01,9,9
VILLAZON,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-07-01,58,58
VINTO,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-07-01,89,89
VITICHI,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-07-01,7,7
WALDO BALLIVIAN,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-07-01,8,8
WARNES,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-07-01,221,221
YACO,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-07-01,9,9
YACUIBA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-07-01,97,97
YAMPARAEZ,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-07-01,5,5
YANACACHI,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-07-01,1,1
YAPACANI,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-07-01,92,92
YOCALLA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-07-01,6,6
YOTALA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-07-01,10,10
YUNCHARA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-07-01,2,2
ZUDAÑEZ,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-07-01,7,7
ACACIO,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,5,5
ACHACACHI,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,32,32
ACHOCALLA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,47,47
AIQUILE,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,27,27
ALCALA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,3,3
ALTO BENI,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,17,17
ANCORAIMES,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,10,10
ANDAMARCA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,2,2
ANTEQUERA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,5,5
ANZALDO,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,3,3
APOLO,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,28,28
ARAMPAMPA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,2,2
ARANI,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,17,17
ARBIETO,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,19,19
ARQUE,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,13,13
ASCENCION DE GUARAYOS,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,51,51
ATOCHA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,19,19
AUCAPATA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,8,8
AYATA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,6,6
AYO AYO,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,7,7
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,28,28
AZURDUY,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,9,9
BATALLAS,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,25,25
BAURES,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,2,2
BELEN DE ANDAMARCA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,4,4
BELEN DE URMIRI,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,3,3
BELLA FLOR,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,3,3
BERMEJO,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,33,33
BETANZOS,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,30,30
BOLIVAR,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,6,6
BOLPEBRA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,1,1
BOYUIBE,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,4,4
BUENA VISTA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,22,22
CABEZAS,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,27,27
CAIROMA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,11,11
"CAIZA ""D""",micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,13,13
CAJUATA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,13,13
CALACOTO,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,3,3
CALAMARCA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,12,12
CAMARGO,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,14,14
CAMATAQUI (C. VILLA ABECIA),micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,2,2
CAMIRI,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,22,22
CAPINOTA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,41,41
CAQUIAVIRI,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,4,4
CARACOLLO,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,46,46
CARANAVI,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,73,73
CARAPARI,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,20,20
CARIPUYO,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,6,6
CARMEN RIVERO TORREZ,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,12,12
CATACORA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,2,2
CHACARILLA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,2,2
CHALLAPATA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,45,45
CHAQUI,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,3,3
CHARAGUA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,70,70
CHARAÑA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,5,5
CHAYANTA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,8,8
CHIMORE,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,31,31
CHIPAYA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,2,2
CHOQUE COTA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,3,3
CHUA COCANI,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,2,2
CHULUMANI (V. DE LA LIBERTAD),micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,16,16
CHUMA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,10,10
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,10,10
CKOCHAS,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,11,11
CLIZA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,18,18
COBIJA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,85,85
COCAPATA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,32,32
COCHABAMBA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,534,534
COLCAPIRHUA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,69,69
"COLCHA ""K""",micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,16,16
COLLANA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,3,3
COLOMI,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,20,20
COLPA BELGICA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,2,2
COLQUECHACA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,31,31
COLQUENCHA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,7,7
COLQUIRI,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,20,20
COMANCHE,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,2,2
COMARAPA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,28,28
COMBAYA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,2,2
CONCEPCION,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,37,37
COPACABANA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,10,10
CORIPATA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,17,17
CORO CORO,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,6,6
COROICO,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,31,31
CORQUE,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,6,6
COTAGAITA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,19,19
COTOCA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,88,88
CUATRO CAÑADAS,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,32,32
CUCHUMUELA (V. G. VILLARROEL),micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,4,4
CUEVO,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,11,11
CULPINA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,20,20
CURAHUARA DE CARANGAS,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,9,9
CURVA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,2,2
DESAGUADERO,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,7,7
EL ALTO,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,1197,1197
EL CHORO,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,3,3
EL PUENTE(STC),micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,17,17
EL PUENTE(TJA),micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,5,5
EL TORNO,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,75,75
EL VILLAR,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,3,3
ENTRE RIOS TRJ,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,12,12
ENTRE RIOS CBBA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,49,49
ESCARA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,1,1
ESCOMA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,3,3
EUCALIPTUS,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,4,4
EUREKA (SANTOS MERCADO),micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,3,3
EXALTACION,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,3,3
FERNANDEZ ALONSO,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,14,14
FILADELFIA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,11,11
GAIOC JATUN AYLLU YURA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,12,12
GENERAL SAAVEDRA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,31,31
GIA-TIM,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,2,2
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,19,19
GUANAY,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,18,18
GUAQUI,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,5,5
GUAYARAMERIN,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,62,62
GUTIERREZ,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,12,12
HUACARAJE,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,4,4
HUACARETA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,14,14
HUACAYA (VILLA DE HUACAYA),micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,4,4
HUANUNI,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,23,23
HUARINA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,4,4
HUATAJATA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,2,2
HUAYLLAMARCA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,1,1
ICHOCA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,4,4
ICLA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,8,8
INCAHUASI,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,22,22
INGAVI (HUMAITA),micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,3,3
INQUISIVI,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,19,19
IRUPANA (VILLA DE LANZA),micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,17,17
IXIAMAS,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,18,18
JESUS DE MACHACA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,11,11
LA ASUNTA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,59,59
LA GUARDIA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,153,153
LA PAZ,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,547,547
LAGUNILLAS,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,12,12
LAJA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,18,18
LICOMA PAMPA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,6,6
LLALLAGUA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,73,73
LLICA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,6,6
LORETO,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,2,2
LURIBAY,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,15,15
MACHACAMARCA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,3,3
MACHARETI,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,3,3
MAGDALENA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,3,3
MAIRANA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,13,13
MALLA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,3,3
MAPIRI,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,27,27
MECAPACA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,13,13
MINEROS,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,38,38
MIZQUE,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,23,23
MOCOMOCO,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,11,11
MOJOCOYA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,5,5
MONTEAGUDO,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,28,28
MONTERO,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,174,174
MORO MORO,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,1,1
MOROCHATA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,13,13
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,6,6
NAZACARA DE PACAJES,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,3,3
OCURI,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,20,20
OKINAWA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,15,15
OMEREQUE,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,8,8
ORURO,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,348,348
PADCAYA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,18,18
PADILLA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,11,11
PAILON,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,46,46
PALCA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,42,42
PALOS BLANCOS,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,45,45
PAMPA AULLAGAS,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,2,2
PAMPA GRANDE,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,14,14
PAPEL PAMPA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,4,4
PASORAPA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,3,3
PATACAMAYA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,27,27
PAZÑA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,2,2
PELECHUCO,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,9,9
POCOATA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,32,32
POCONA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,9,9
POJO (CBBA),micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,10,10
POOPO,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,15,15
PORCO,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,26,26
POROMA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,17,17
PORONGO,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,15,15
PORTACHUELO,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,17,17
PORVENIR,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,9,9
POSTRER VALLE,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,1,1
POTOSI,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,290,290
PRESTO,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,9,9
PUCARANI,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,50,50
PUERTO ACOSTA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,7,7
PUERTO CARABUCO,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,7,7
PUERTO GONZALO MORENO,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,12,12
PUERTO PEREZ,micronutrientes y lactancia materna,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2024-08-01,9,9
