municipality,group,variable,month,Niñas(os) RN con lactancia materna inmediata,TOTAL
POCONA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,6,6
POJO (CBBA),micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,9,9
POOPO,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,2,2
PORCO,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,11,11
POROMA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,10,10
PORONGO,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,1,1
PORTACHUELO,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,17,17
POTOSI,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,87,87
PRESTO,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,3,3
PUCARANI,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,29,29
PUERTO ACOSTA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,10,10
PUERTO CARABUCO,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,10,10
PUERTO GONZALO MORENO,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,4,4
PUERTO PEREZ,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,2,2
PUERTO QUIJARRO,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,15,15
PUERTO SILES,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,1,1
PUERTO SUAREZ,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,13,13
PUERTO VILLARROEL,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,115,115
PUNA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,13,13
PUNATA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,28,28
QUIABAYA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,2,2
QUILLACOLLO,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,159,159
QUIME,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,11,11
RAQAYPAMPA(ETA),micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,5,5
RAVELO,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,7,7
REYES,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,12,12
RIBERALTA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,188,188
ROBORE,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,16,16
RURRENABAQUE,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,30,30
SABAYA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,1,1
SACABA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,189,189
SACABAMBA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,1,1
SACACA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,16,16
SAIPINA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,1,1
SALINAS DE GARCI MENDOZA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,2,2
SAMAIPATA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,4,4
SAN ANDRES,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,6,6
SAN ANDRES DE MACHACA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,2,2
SAN ANTONIO DE ESMORUCO,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,1,1
SAN ANTONIO DE LOMERIO,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,4,4
SAN BENITO,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,2,2
SAN BORJA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,24,24
SAN BUENA VENTURA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,10,10
SAN CARLOS,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,16,16
SAN IGNACIO,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,12,12
SAN IGNACIO DE VELASCO,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,71,71
SAN JAVIER(BNI),micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,1,1
SAN JAVIER(STC),micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,17,17
SAN JOAQUIN,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,6,6
SAN JOSE DE CHIQUITOS,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,18,18
SAN JUAN DE YAPACANI,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,2,2
SAN JULIAN,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,2,2
SAN LORENZO(PND),micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,9,9
SAN LORENZO(TJA),micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,6,6
SAN LUCAS,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,33,33
SAN MATIAS,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,8,8
SAN MIGUEL DE VELASCO,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,11,11
SAN PEDRO,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,1,1
SAN PEDRO DE BUENA VISTA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,36,36
SAN PEDRO DE CURAHUARA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,4,4
SAN PEDRO DE MACHA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,28,28
SAN PEDRO DE TIQUINA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,3,3
SAN RAFAEL,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,5,5
SAN RAMON SCZ,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,6,6
SANTA ANA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,34,34
SANTA CRUZ DE LA SIERRA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,1078,1078
SANTA ROSA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,5,5
SANTA ROSA DEL SARA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,2,2
SANTIAGO DE CALLAPA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,2,2
SANTIAGO DE HUARI,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,4,4
SANTIAGO DE HUATA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,1,1
SANTIAGO DE MACHACA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,3,3
SAPAHAQUI,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,6,6
SENA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,8,8
SHINAOTA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,33,33
SICA SICA (VILLA AROMA),micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,16,16
SICAYA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,2,2
SIPE SIPE,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,25,25
SOPACHUY,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,5,5
SORACACHI,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,3,3
SORATA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,12,12
SUCRE,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,304,304
TACACOMA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,6,6
TACOBAMBA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,5,5
TACOPAYA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,8,8
TAHUA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,1,1
TAPACARI,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,10,10
TARABUCO,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,10,10
TARACO,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,4,4
TARATA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,5,5
TARIJA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,264,264
TARVITA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,9,9
TEOPONTE,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,7,7
TIAHUANACU,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,10,10
TINGUIPAYA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,12,12
TIPUANI,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,2,2
TIQUIPAYA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,62,62
TIRAQUE (CBBA),micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,9,9
TOCO,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,2,2
TOLATA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,2,2
TOLEDO,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,1,1
TOMAVE,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,6,6
TOMINA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,4,4
TORO TORO,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,9,9
TOTORA(CBBA),micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,15,15
TRIGAL,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,1,1
TRINIDAD,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,117,117
TUPIZA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,65,65
TURCO,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,2,2
UMALA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,4,4
UNCIA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,22,22
URIONDO (A. CONCEPCION),micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,4,4
URUBICHA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,1,1
UYUNI,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,33,33
VACAS,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,5,5
VALLEGRANDE,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,18,18
VIACHA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,47,47
VILA VILA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,3,3
VILLA CHARCAS,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,20,20
VILLA MONTES,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,43,43
VILLA RIVERO,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,3,3
VILLA SERRANO,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,3,3
VILLA TUNARI,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,112,112
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,2,2
VILLAZON,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,41,41
VINTO,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,32,32
VITICHI,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,4,4
WALDO BALLIVIAN,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,1,1
WARNES,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,104,104
YACO,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,12,12
YACUIBA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,76,76
YAMPARAEZ,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,2,2
YAPACANI,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,63,63
YOCALLA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,2,2
YOTALA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,6,6
YUNCHARA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,2,2
ZUDAÑEZ,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-07-01,3,3
ACACIO,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,4,4
ACHACACHI,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,47,47
ACHOCALLA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,11,11
AIQUILE,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,28,28
ALCALA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,1,1
ALTO BENI,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,9,9
ANCORAIMES,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,11,11
ANZALDO,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,1,1
APOLO,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,17,17
ARAMPAMPA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,6,6
ARANI,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,5,5
ARBIETO,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,7,7
ARQUE,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,7,7
ASCENCION DE GUARAYOS,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,16,16
ATOCHA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,5,5
AUCAPATA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,1,1
AYATA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,5,5
AYO AYO,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,6,6
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,28,28
AZURDUY,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,11,11
BATALLAS,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,16,16
BAURES,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,2,2
BELEN DE ANDAMARCA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,1,1
BERMEJO,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,20,20
BETANZOS,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,20,20
BOLIVAR,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,4,4
BOYUIBE,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,2,2
BUENA VISTA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,4,4
CABEZAS,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,20,20
CAIROMA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,8,8
"CAIZA ""D""",micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,9,9
CAJUATA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,13,13
CALAMARCA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,3,3
CAMARGO,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,23,23
CAMATAQUI (C. VILLA ABECIA),micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,1,1
CAMIRI,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,18,18
CAPINOTA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,9,9
CAQUIAVIRI,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,3,3
CARACOLLO,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,20,20
CARANAVI,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,63,63
CARAPARI,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,4,4
CARIPUYO,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,5,5
CARMEN RIVERO TORREZ,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,2,2
CHACARILLA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,1,1
CHALLAPATA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,46,46
CHAQUI,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,9,9
CHARAGUA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,17,17
CHARAÑA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,1,1
CHAYANTA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,10,10
CHIMORE,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,25,25
CHIPAYA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,2,2
CHUA COCANI,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,4,4
CHULUMANI (V. DE LA LIBERTAD),micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,9,9
CHUMA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,1,1
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,11,11
CKOCHAS,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,6,6
CLIZA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,27,27
COBIJA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,41,41
COCAPATA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,7,7
COCHABAMBA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,724,724
COLCAPIRHUA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,35,35
"COLCHA ""K""",micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,8,8
COLLANA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,3,3
COLOMI,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,14,14
COLPA BELGICA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,1,1
COLQUECHACA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,24,24
COLQUENCHA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,6,6
COLQUIRI,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,10,10
COMANCHE,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,1,1
COMARAPA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,18,18
COMBAYA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,1,1
CONCEPCION,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,34,34
COPACABANA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,8,8
CORIPATA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,12,12
CORO CORO,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,2,2
COROICO,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,11,11
CORQUE,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,6,6
COTAGAITA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,10,10
COTOCA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,54,54
CUATRO CAÑADAS,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,23,23
CUEVO,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,3,3
CULPINA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,14,14
CURAHUARA DE CARANGAS,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,1,1
CURVA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,1,1
DESAGUADERO,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,8,8
EL ALTO,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,660,660
EL CHORO,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,2,2
EL PUENTE(STC),micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,2,2
EL PUENTE(TJA),micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,1,1
EL TORNO,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,39,39
EL VILLAR,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,2,2
ENTRE RIOS TRJ,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,9,9
ENTRE RIOS CBBA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,22,22
ESCOMA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,2,2
EUCALIPTUS,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,1,1
FERNANDEZ ALONSO,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,6,6
FILADELFIA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,1,1
GAIOC JATUN AYLLU YURA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,2,2
GENERAL SAAVEDRA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,5,5
GIA-TIM,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,2,2
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,7,7
GUANAY,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,14,14
GUAQUI,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,7,7
GUAYARAMERIN,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,34,34
GUTIERREZ,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,6,6
HUACARAJE,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,5,5
HUACARETA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,5,5
HUANUNI,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,18,18
HUARINA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,7,7
HUATAJATA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,1,1
HUMANATA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,3,3
ICHOCA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,5,5
ICLA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,6,6
INCAHUASI,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,14,14
INQUISIVI,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,16,16
IRUPANA (VILLA DE LANZA),micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,9,9
IXIAMAS,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,12,12
JESUS DE MACHACA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,4,4
LA ASUNTA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,54,54
LA GUARDIA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-08-01,47,47
